game_id,date,season,home,away,margin_true,str_margin_uncal,str_margin_cal,residual
1022200092,2022-06-19,2022,NYL,SEA,-9.0,3.3777512456009333,4.147185621453152,-13.147185621453152
1022200119,2022-06-30,2022,NYL,ATL,-11.0,3.054385352586621,3.895403163227982,-14.895403163227982
1022200138,2022-07-12,2022,NYL,LVA,-6.0,-0.9934904818240256,0.7436046891289705,-6.74360468912897
1022200143,2022-07-14,2022,NYL,LVA,-34.0,-2.19315052685792,-0.19048688236457334,-33.809513117635426
1022200164,2022-07-23,2022,NYL,CHI,3.0,-9.18959308792087,-5.638128531997873,8.638128531997873
1022200178,2022-07-31,2022,NYL,PHO,20.0,-1.8112229155088926,0.1068934998183717,19.893106500181627
1022200183,2022-08-02,2022,NYL,LAS,29.0,1.1385791174109272,2.403698522150407,26.596301477849593
1022200187,2022-08-03,2022,NYL,LAS,3.0,3.7690699114119184,4.45187816249032,-1.4518781624903196
1022200212,2022-08-14,2022,NYL,ATL,4.0,2.838277464351691,3.7271350294602916,0.2728649705397084
1042200113,2022-08-23,2022,NYL,CHI,-18.0,-8.991606806058883,-5.483970428688363,-12.516029571311638
1022300033,2023-06-04,2023,NYL,CHI,-4.0,5.116984967306706,5.501405566535019,-9.50140556653502
1022300046,2023-06-11,2023,NYL,DAL,9.0,4.153285617602975,4.7510401244762805,4.2489598755237195
1022300053,2023-06-13,2023,NYL,ATL,-7.0,10.483725646101078,9.680112071936495,-16.680112071936495
1022300062,2023-06-18,2023,NYL,PHO,18.0,15.205426481556557,13.35657105860582,4.6434289413941805
1022300079,2023-06-25,2023,NYL,WAS,1.0,11.111335973479683,10.168788442724601,-9.168788442724601
1022300098,2023-07-05,2023,NYL,PHO,4.0,16.409216088820827,14.29387803207038,-10.29387803207038
1022300107,2023-07-08,2023,NYL,SEA,4.0,12.760961166235774,11.453236478695775,-7.453236478695775
1022300123,2023-07-19,2023,NYL,DAL,-10.0,2.0305851047422436,3.0982413452919566,-13.098241345291957
1022300133,2023-07-23,2023,NYL,IND,18.0,7.574461657367408,7.414871196094014,10.585128803905986
1022300136,2023-07-25,2023,NYL,SEA,4.0,13.812121958355121,12.27170204339283,-8.27170204339283
1022300142,2023-07-27,2023,NYL,ATL,11.0,7.85615200182238,7.634203812542925,3.365796187457075
1022300038,2023-07-28,2023,NYL,MIN,-5.0,14.604355726753582,12.888559201199284,-17.888559201199286
1022300163,2023-08-06,2023,NYL,LVA,38.0,-8.635887776627598,-5.20699684055637,43.20699684055637
1022300174,2023-08-11,2023,NYL,CHI,16.0,7.810650963843855,7.598775329077222,8.401224670922778
1022300209,2023-08-28,2023,NYL,LVA,9.0,0.25750197862711843,1.7176652308188196,7.282334769181181
1022300217,2023-09-01,2023,NYL,CON,31.0,6.7811324648379525,6.7971611079493295,24.20283889205067
1022300229,2023-09-07,2023,NYL,LAS,7.0,15.082531199761263,13.26088107761786,-6.26088107761786
1022300238,2023-09-10,2023,NYL,WAS,-2.0,11.430861559084619,10.417580721525281,-12.417580721525281
1042300111,2023-09-15,2023,NYL,WAS,15.0,11.217675396545658,10.25158753169535,4.74841246830465
1042300112,2023-09-19,2023,NYL,WAS,5.0,12.204081265220054,11.019632955742534,-6.019632955742534
1042300211,2023-09-24,2023,NYL,CON,-15.0,5.4948303358839325,5.7956073911076516,-20.79560739110765
1042300212,2023-09-26,2023,NYL,CON,7.0,3.90138507680318,4.55490274956762,2.4450972504323802
1042300303,2023-10-15,2023,NYL,LVA,14.0,-3.964598010766082,-1.569789436377121,15.569789436377121
1042300304,2023-10-18,2023,NYL,LVA,-1.0,-2.2691307982324105,-0.24964741820512337,-0.7503525817948766
1022100043,2021-06-03,2021,PHO,CHI,3.0,1.1786342768753997,2.434886680000189,0.5651133199998108
1022100055,2021-06-08,2021,PHO,DAL,-4.0,-1.6137258537353745,0.2606706815800355,-4.260670681580035
1022100058,2021-06-11,2021,PHO,DAL,-18.0,0.17144091735168843,1.6506554872635966,-19.650655487263595
1022100064,2021-06-13,2021,PHO,NYL,-2.0,2.4632260322414936,3.43510864826926,-5.43510864826926
1022100089,2021-06-27,2021,PHO,LAS,9.0,-3.160619588328842,-0.9437875359470012,9.943787535947001
1022100095,2021-06-30,2021,PHO,MIN,-6.0,-3.6644781565451865,-1.3361070465816949,-4.663892953418305
1022100100,2021-07-03,2021,PHO,MIN,-31.0,-3.838752571314629,-1.4718023734678265,-29.528197626532172
1022100112,2021-07-09,2021,PHO,SEA,8.0,-9.682416792886798,-6.021855964570564,14.021855964570564
1022100123,2021-08-15,2021,PHO,ATL,11.0,-4.87979077996593,-2.2823861887156234,13.282386188715623
1022100129,2021-08-17,2021,PHO,IND,4.0,1.5413418593090142,2.71730176673292,1.2826982332670802
1022100133,2021-08-19,2021,PHO,WAS,13.0,-3.446038233367375,-1.1660231199203495,14.16602311992035
1022100158,2021-08-31,2021,PHO,CHI,20.0,-1.8359022332108594,0.08767743710873366,19.912322562891266
1022100176,2021-09-11,2021,PHO,CON,-9.0,-5.6895838594344355,-2.912915556861714,-6.087084443138286
1022100189,2021-09-19,2021,PHO,LVA,-1.0,-6.7791431160077025,-3.7612793265987525,2.7612793265987525
1042100101,2021-09-23,2021,PHO,NYL,1.0,9.522931709235252,8.93200887213116,-7.93200887213116
1042100313,2021-10-03,2021,PHO,LVA,27.0,-4.466018934165248,-1.9602109230779126,28.960210923077913
1042100314,2021-10-06,2021,PHO,LVA,-17.0,-1.369869096911387,0.4505449231570331,-17.450544923157032
1042100401,2021-10-10,2021,PHO,CHI,-14.0,-1.5089150159870854,0.34227956782004365,-14.342279567820043
1042100402,2021-10-13,2021,PHO,CHI,5.0,-3.423015711254365,-1.1480970883338941,6.148097088333894
1022200061,2022-06-03,2022,PHO,CON,-4.0,-14.82397144107334,-10.02522582016062,6.025225820160619
1022200067,2022-06-05,2022,PHO,LAS,7.0,-8.620093459766366,-5.194698908055702,12.194698908055702
1022200077,2022-06-10,2022,PHO,ATL,2.0,1.5597975710759897,2.7316719417494255,-0.7316719417494255
1022200099,2022-06-21,2022,PHO,MIN,-13.0,3.5606389840949646,4.289587542534023,-17.289587542534022
1022200112,2022-06-27,2022,PHO,IND,12.0,3.016132498291313,3.8656183346586452,8.134381665341355
1022200117,2022-06-29,2022,PHO,IND,21.0,5.03857935245415,5.440356584955014,15.559643415044986
1022200135,2022-07-07,2022,PHO,NYL,3.0,-1.1318616172500668,0.6358647407373367,2.3641352592626634
1022200145,2022-07-14,2022,PHO,WAS,5.0,-5.633724111705732,-2.86942146888643,7.86942146888643
1022200152,2022-07-17,2022,PHO,ATL,-10.0,4.931766052183761,5.357188520869692,-15.357188520869691
1022200163,2022-07-22,2022,PHO,SEA,16.0,-3.2690727407635904,-1.0282324384929893,17.02823243849299
1022200172,2022-07-28,2022,PHO,LAS,10.0,2.482830183547236,3.4503730330229097,6.54962696697709
1022200194,2022-08-06,2022,PHO,NYL,14.0,-3.847464990481612,-1.4785861263692308,15.478586126369231
1022200204,2022-08-10,2022,PHO,MIN,-9.0,-3.376505979161692,-1.111883205142543,-7.888116794857457
1022200210,2022-08-12,2022,PHO,DAL,12.0,-4.235677560608536,-1.7808601674232205,13.78086016742322
1022200214,2022-08-14,2022,PHO,CHI,-15.0,-7.9800005400834095,-4.696303213605737,-10.303696786394262
1022300054,2023-06-13,2023,PHO,SEA,-14.0,-3.4904459055568253,-1.2006002757350551,-12.799399724264944
1022300070,2023-06-21,2023,PHO,LVA,-20.0,-25.348445269023117,-18.21989925101121,-1.7801007489887901
1022300084,2023-06-27,2023,PHO,DAL,-15.0,-12.099119643654646,-7.903573850442879,-7.096426149557121
1022300088,2023-06-29,2023,PHO,IND,22.0,-14.148786402629398,-9.49950634136343,31.49950634136343
1022300093,2023-07-01,2023,PHO,MIN,-10.0,-7.150092992148316,-4.050112112339926,-5.949887887660074
1022300110,2023-07-09,2023,PHO,LAS,6.0,-2.3493732574337116,-0.3121266223147612,6.312126622314761
1022300121,2023-07-18,2023,PHO,CON,6.0,-12.920272306718246,-8.542948133726203,14.542948133726203
1022300126,2023-07-20,2023,PHO,CHI,18.0,-0.7617020347073975,0.924082179996062,17.075917820003937
1022300156,2023-08-03,2023,PHO,ATL,20.0,-7.915302578779958,-4.645927425400953,24.645927425400952
1022300161,2023-08-05,2023,PHO,SEA,-6.0,-0.3062347072972216,1.2787228078853698,-7.278722807885369
1022300170,2023-08-08,2023,PHO,WAS,19.0,-6.621261666929485,-3.6383480582868337,22.638348058286834
1022300172,2023-08-10,2023,PHO,CON,6.0,-8.301060539760996,-4.946290233581951,10.946290233581951
1022300186,2023-08-18,2023,PHO,NYL,-22.0,-9.257315853077245,-5.690859523909019,-16.30914047609098
1022300191,2023-08-20,2023,PHO,IND,-10.0,-4.291185198208652,-1.8240800918096503,-8.17591990819035
1022300207,2023-08-27,2023,PHO,DAL,-3.0,-11.808761936899899,-7.677492563731243,4.677492563731243
1022300227,2023-09-05,2023,PHO,WAS,-23.0,-4.095821287855458,-1.6719638462196065,-21.328036153780392
1022300234,2023-09-08,2023,PHO,LVA,-21.0,-14.46550119279108,-9.74611004987405,-11.25388995012595
1022100032,2021-05-28,2021,LVA,IND,36.0,-1.4470556789109708,0.39044511740233734,35.60955488259766
1022100036,2021-05-30,2021,LVA,IND,23.0,10.454383621328688,9.657265484568763,13.342734515431237
1022100063,2021-06-13,2021,LVA,DAL,7.0,5.448148878709532,5.759259797577175,1.240740202422825
1022100067,2021-06-15,2021,LVA,NYL,22.0,14.71022279160647,12.970990497788017,9.029009502211983
1022100073,2021-06-17,2021,LVA,NYL,27.0,17.893912557710266,15.449907578571336,11.550092421428664
1022100091,2021-06-27,2021,LVA,SEA,3.0,3.5265746555970594,4.263064026751198,-1.2630640267511977
1022100104,2021-07-04,2021,LVA,ATL,23.0,-0.12335091617107707,1.421121655426292,21.57887834457371
1022100108,2021-07-07,2021,LVA,PHO,-9.0,14.678051788607533,12.945941182465566,-21.945941182465567
1022100113,2021-07-09,2021,LVA,MIN,-10.0,2.8459784424719885,3.7331312437913464,-13.733131243791346
1022100122,2021-08-15,2021,LVA,WAS,1.0,5.054845089359262,5.453021579350795,-4.453021579350795
1022100128,2021-08-17,2021,LVA,WAS,10.0,5.572833452967984,5.856342975759366,4.143657024240634
1022100161,2021-09-02,2021,LVA,CHI,7.0,4.754370667229566,5.2190631122645526,1.7809368877354474
1022100171,2021-09-08,2021,LVA,MIN,21.0,1.5238534036382418,2.703684726548802,18.2963152734512
1022100180,2021-09-13,2021,LVA,DAL,10.0,7.685520344153872,7.501344846440055,2.4986551535599446
1042100311,2021-09-28,2021,LVA,PHO,6.0,6.295883997527,6.419331984380814,-0.41933198438081387
1042100312,2021-09-30,2021,LVA,PHO,-26.0,5.925443983926698,6.130896193024423,-32.13089619302443
1042100315,2021-10-08,2021,LVA,PHO,-3.0,2.9414267076336102,3.807450148026115,-6.807450148026115
1022200029,2022-05-19,2022,LVA,MIN,6.0,13.070291027245247,11.694090058154659,-5.694090058154659
1022200034,2022-05-21,2022,LVA,PHO,20.0,9.937036164877142,9.254443117844565,10.745556882155435
1022200038,2022-05-23,2022,LVA,LAS,28.0,12.773601099577547,11.463078312845097,16.5369216871549
1022200054,2022-05-31,2022,LVA,CON,8.0,-2.366412813651749,-0.3253941358167296,8.32539413581673
1022200058,2022-06-02,2022,LVA,CON,-7.0,0.02126937403266993,1.5337273846122246,-8.533727384612224
1022200066,2022-06-05,2022,LVA,DAL,6.0,6.943363381535576,6.923479003214934,-0.9234790032149336
1022200096,2022-06-19,2022,LVA,MIN,1.0,15.288508094150359,13.42126091336194,-12.42126091336194
1022200098,2022-06-21,2022,LVA,CHI,-9.0,7.181959086776516,7.109256831010993,-16.109256831010992
1022200109,2022-06-25,2022,LVA,WAS,-1.0,4.006471709701714,4.636726378247679,-5.636726378247679
1022200133,2022-07-06,2022,LVA,NYL,-9.0,1.8193005569340102,2.933728810168792,-11.933728810168791
1022200155,2022-07-19,2022,LVA,ATL,-16.0,12.403112372538331,11.174604591732773,-27.174604591732773
1022200160,2022-07-21,2022,LVA,IND,13.0,18.46786986200773,15.896808083894301,-2.8968080838943013
1022200165,2022-07-23,2022,LVA,LAS,18.0,10.42467396025377,9.63413264446386,8.36586735553614
1022200201,2022-08-09,2022,LVA,ATL,7.0,10.597825493210891,9.768953661631155,-2.768953661631155
1022200205,2022-08-11,2022,LVA,CHI,11.0,2.808967601954862,3.7043134846902985,7.2956865153097015
1022200215,2022-08-14,2022,LVA,SEA,9.0,3.58910953771705,4.311755576123399,4.688244423876601
1042200101,2022-08-17,2022,LVA,PHO,16.0,11.29416061412087,10.311141233910076,5.688858766089924
1042200102,2022-08-20,2022,LVA,PHO,37.0,12.195981995201578,11.01332661930095,25.986673380699052
1042200201,2022-08-28,2022,LVA,SEA,-3.0,3.791930364353476,4.469678002121246,-7.469678002121246
1042200202,2022-08-31,2022,LVA,SEA,5.0,3.423481914183725,4.182792902248058,0.8172070977519423
1042200301,2022-09-11,2022,LVA,CON,3.0,3.4652896755379174,4.215345688902598,-1.2153456889025982
1042200302,2022-09-13,2022,LVA,CON,14.0,4.393688249179164,4.938224879732375,9.061775120267626
1022300047,2023-06-11,2023,LVA,CHI,13.0,14.218380980358532,12.58802759734247,0.4119724026575309
1022300058,2023-06-15,2023,LVA,SEA,33.0,13.317820815116946,11.886824232724926,21.113175767275074
1022300066,2023-06-18,2023,LVA,MIN,31.0,17.122951996239024,14.849614382673602,16.1503856173264
1022300076,2023-06-24,2023,LVA,IND,13.0,10.209014692094513,9.466213819846894,3.533786180153106
1022300081,2023-06-26,2023,LVA,IND,8.0,10.865157871921511,9.977106731973558,-1.9771067319735582
1022300087,2023-06-29,2023,LVA,NYL,17.0,3.975503232677852,4.612613385996475,12.387386614003525
1022300092,2023-07-01,2023,LVA,CON,18.0,9.85774603858826,9.192705428925358,8.807294571074642
1022300100,2023-07-05,2023,LVA,DAL,7.0,12.411244811855681,11.180936754793022,-4.180936754793022
1022300114,2023-07-11,2023,LVA,PHO,26.0,19.72550396293029,16.87604000760268,9.123959992397321
1022300149,2023-07-30,2023,LVA,DAL,13.0,7.769303687020368,7.5665810895967045,5.4334189104032955
1022300153,2023-08-01,2023,LVA,ATL,21.0,13.536055716108763,12.05674852291534,8.94325147708466
1022300175,2023-08-11,2023,LVA,WAS,24.0,11.402992666268304,10.395881159224828,13.604118840775172
1022300181,2023-08-13,2023,LVA,ATL,21.0,14.258198621309191,12.61903081609826,8.38096918390174
1022300182,2023-08-17,2023,LVA,NYL,13.0,3.6397046217510365,4.351150437818422,8.648849562181578
1022300188,2023-08-19,2023,LVA,LAS,-6.0,16.88330445606931,14.663017564409671,-20.66301756440967
1022300214,2023-08-31,2023,LVA,WAS,9.0,7.902266059825408,7.670109611928596,1.3298903880714041
1022300219,2023-09-02,2023,LVA,SEA,26.0,10.22495926757989,9.478628748253977,16.521371251746025
1022300239,2023-09-10,2023,LVA,PHO,15.0,16.114039895478797,14.064044926060294,0.9359550739397058
1042300101,2023-09-13,2023,LVA,CHI,28.0,9.284400824653602,8.746281515659668,19.253718484340332
1042300102,2023-09-17,2023,LVA,CHI,22.0,11.822585748068676,10.722589015162178,11.277410984837822
1042300201,2023-09-24,2023,LVA,DAL,14.0,4.862825644863477,5.303509435965777,8.696490564034223
1042300202,2023-09-26,2023,LVA,DAL,7.0,5.8595655690041895,6.0796012679519364,0.9203987320480636
1042300301,2023-10-08,2023,LVA,NYL,17.0,1.4856417060499183,2.673931943835509,14.326068056164491
1042300302,2023-10-11,2023,LVA,NYL,28.0,2.745441442158082,3.6548500965569977,24.345149903443
1022100044,2021-06-03,2021,LAS,IND,35.0,0.653958315900482,2.026358118145735,32.97364188185426
1022100048,2021-06-05,2021,LAS,CHI,5.0,2.8105548814457393,3.7055493884783512,1.2944506115216488
1022100068,2021-06-16,2021,LAS,PHO,5.0,3.3400167704587744,4.117804418560771,0.8821955814392286
1022100074,2021-06-18,2021,LAS,PHO,-14.0,4.8512913778549205,5.294528507042913,-19.294528507042912
1022100078,2021-06-20,2021,LAS,NYL,-3.0,5.283686708966059,5.631204581249138,-8.631204581249138
1022100085,2021-06-24,2021,LAS,WAS,7.0,-5.917122400867427,-3.0900839427076283,10.09008394270763
1022100096,2021-06-30,2021,LAS,LVA,-24.0,-4.444741922331971,-1.9436439985543312,-22.056356001445668
1022100099,2021-07-02,2021,LAS,LVA,-8.0,-7.111682995489616,-4.020204927976732,-3.9797950720232684
1022100105,2021-07-04,2021,LAS,SEA,-10.0,-5.8624030956775215,-3.0474778377635987,-6.952522162236401
1022100119,2021-07-11,2021,LAS,MIN,-25.0,-6.121509499036378,-3.249225915062177,-21.750774084937824
1022100125,2021-08-15,2021,LAS,IND,5.0,3.5590627202630856,4.288360215871021,0.7116397841289794
1022100130,2021-08-17,2021,LAS,ATL,5.0,-1.701564877330398,0.19227656282282068,4.807723437177179
1022100134,2021-08-19,2021,LAS,ATL,2.0,-1.3162345128937432,0.49230643141000474,1.5076935685899953
1022100172,2021-09-09,2021,LAS,CON,-18.0,-10.113421547288247,-6.357449293719626,-11.642550706280375
1022100179,2021-09-12,2021,LAS,SEA,28.0,-10.421383911292352,-6.597238098676729,34.597238098676726
1022200043,2022-05-25,2022,LAS,PHO,5.0,-2.330228368152916,-0.2972198328551998,5.2972198328552
1022200055,2022-05-31,2022,LAS,DAL,2.0,4.02512728494321,4.651252173006437,-2.651252173006437
1022200078,2022-06-11,2022,LAS,LVA,-17.0,-5.158470556841294,-2.499374686250877,-14.500625313749122
1022200100,2022-06-21,2022,LAS,WAS,2.0,-2.8139524128234825,-0.6738619948793392,2.6738619948793394
1022200105,2022-06-23,2022,LAS,CHI,-23.0,0.5316137343281753,1.9310969289966315,-24.93109692899663
1022200113,2022-06-27,2022,LAS,LVA,-6.0,-8.229454854216812,-4.890535882493306,-1.1094641175066942
1022200127,2022-07-03,2022,LAS,NYL,10.0,-0.5763084642573659,1.0684352175781182,8.931564782421882
1022200128,2022-07-04,2022,LAS,PHO,3.0,-0.28034005909341886,1.2988851636578163,1.7011148363421837
1022200136,2022-07-07,2022,LAS,SEA,-37.0,-2.401765536937347,-0.3529208347237418,-36.64707916527626
1022200141,2022-07-12,2022,LAS,WAS,-13.0,-4.11643339034363,-1.6880130522298133,-11.311986947770187
1022200146,2022-07-14,2022,LAS,CHI,-12.0,-6.286033950813703,-3.3773296260642827,-8.622670373935717
1022200156,2022-07-19,2022,LAS,IND,7.0,8.972110550402022,8.503122868970248,-1.503122868970248
1022200159,2022-07-21,2022,LAS,ATL,7.0,-0.7198494217180382,0.9566698894894103,6.04333011051059
1022200181,2022-07-31,2022,LAS,MIN,-7.0,-4.002193834470916,-1.5990626810695792,-5.400937318930421
1022200202,2022-08-09,2022,LAS,CON,-26.0,-6.9883810904105985,-3.924198337809637,-22.075801662190365
1022200206,2022-08-11,2022,LAS,CON,-24.0,-9.395675951821417,-5.79859087880656,-18.20140912119344
1022200216,2022-08-14,2022,LAS,DAL,-28.0,-5.196081859391086,-2.5286599832398764,-25.471340016760124
1022300044,2023-06-09,2023,LAS,CHI,15.0,-0.096147782271359,1.4423028377113276,13.557697162288672
1022300060,2023-06-16,2023,LAS,MIN,-5.0,4.960823994618991,5.379813913143156,-10.379813913143156
1022300065,2023-06-18,2023,LAS,CON,-9.0,-3.060614949822778,-0.8659209017071869,-8.134079098292814
1022300068,2023-06-20,2023,LAS,MIN,-6.0,4.8584120807192335,5.3000729015204975,-11.300072901520497
1022300075,2023-06-23,2023,LAS,DAL,2.0,-8.06647960330855,-4.76363842611336,6.76363842611336
1022300080,2023-06-25,2023,LAS,DAL,10.0,-5.974581955339417,-3.1348236885683347,13.134823688568336
1022300101,2023-07-05,2023,LAS,ATL,-11.0,-6.57044953326988,-3.5987841951928523,-7.401215804807148
1022300119,2023-07-12,2023,LAS,LVA,-19.0,-19.89789287621045,-13.975934411816759,-5.024065588183241
1022300139,2023-07-25,2023,LAS,IND,1.0,-7.6943488494365795,-4.473886173277828,5.473886173277828
1022300141,2023-07-27,2023,LAS,IND,13.0,-6.981067869806964,-3.9185040432012546,16.918504043201253
1022300150,2023-07-30,2023,LAS,NYL,-8.0,-12.642911945501083,-8.326986973102539,0.32698697310253877
1022300154,2023-08-01,2023,LAS,NYL,-7.0,-11.631686357103177,-7.5396161650880105,0.5396161650880105
1022300176,2023-08-12,2023,LAS,ATL,11.0,-2.9628190900045013,-0.7897740893153185,11.78977408931532
1022300197,2023-08-23,2023,LAS,PHO,29.0,1.113965549921403,2.3845336545435156,26.615466345456483
1022300212,2023-08-29,2023,LAS,CHI,-1.0,-1.7019813346083623,0.19195229659853164,-1.1919522965985316
1022300215,2023-08-31,2023,LAS,SEA,-11.0,-0.24552918911574295,1.3259899592014455,-12.325989959201445
1022300223,2023-09-03,2023,LAS,WAS,8.0,-2.763865278461793,-0.6348626381522451,8.634862638152246
1022100072,2021-06-17,2021,DAL,MIN,-12.0,-1.1202205603414939,0.6449288195041406,-12.644928819504141
1022100077,2021-06-19,2021,DAL,MIN,18.0,-4.029806883971659,-1.6205630360315133,19.620563036031513
1022100087,2021-06-26,2021,DAL,WAS,11.0,-4.579654751356671,-2.0486912050525365,13.048691205052537
1022100094,2021-06-30,2021,DAL,CHI,-10.0,-2.0379179669274663,-0.0696181192073353,-9.930381880792664
1022100098,2021-07-02,2021,DAL,CHI,9.0,-2.032132551848946,-0.06511342015962729,9.065113420159626
1022100115,2021-07-11,2021,DAL,LVA,-16.0,-5.628794674462611,-2.865583260053797,-13.134416739946204
1022100121,2021-08-15,2021,DAL,CON,-21.0,-4.898204553538704,-2.2967237093865176,-18.70327629061348
1022100136,2021-08-20,2021,DAL,IND,-2.0,7.1723227689380735,7.10175370267861,-9.10175370267861
1022100159,2021-09-02,2021,DAL,ATL,4.0,4.717658048072252,5.190477557328171,-1.1904775573281707
1022100166,2021-09-05,2021,DAL,ATL,-5.0,5.345821770422177,5.679584818167633,-10.679584818167633
1022100168,2021-09-07,2021,DAL,CON,-27.0,-8.12706665203794,-4.81081333353323,-22.18918666646677
1022100175,2021-09-11,2021,DAL,NYL,1.0,5.40228823619249,5.723551315148525,-4.723551315148525
1022100191,2021-09-19,2021,DAL,LAS,3.0,-0.0008190575703395098,1.5165286641302902,1.4834713358697098
1022200035,2022-05-21,2022,DAL,MIN,16.0,4.854453858511917,5.296990910070288,10.703009089929711
1022200075,2022-06-10,2022,DAL,SEA,-1.0,-0.1847544574035993,1.3733110022645167,-2.3733110022645167
1022200080,2022-06-12,2022,DAL,SEA,-5.0,-1.5232870265470382,0.33108908599559594,-5.331089085995596
1022200085,2022-06-15,2022,DAL,LVA,-8.0,-7.8673334695549215,-4.608577227063812,-3.3914227729361883
1022200090,2022-06-17,2022,DAL,PHO,5.0,0.15488294229712096,1.6377629474115796,3.36223705258842
1022200095,2022-06-19,2022,DAL,LAS,10.0,-3.4600277576400202,-1.1769157863606268,11.176915786360627
1022200102,2022-06-23,2022,DAL,IND,26.0,2.616380046081872,3.554358992615488,22.445641007384513
1022200107,2022-06-25,2022,DAL,PHO,-11.0,3.6992884460822353,4.397544204398813,-15.397544204398812
1022200120,2022-07-01,2022,DAL,LAS,-8.0,0.0709299303989468,1.5723945948185198,-9.572394594818519
1022200130,2022-07-05,2022,DAL,CON,11.0,-6.550167563587806,-3.5829920405639326,14.582992040563934
1022200149,2022-07-16,2022,DAL,CHI,-8.0,-8.491793400548815,-5.094800604004198,-2.905199395995802
1022200171,2022-07-28,2022,DAL,WAS,-10.0,-6.356387240165304,-3.432108823622972,-6.567891176377028
1022200190,2022-08-04,2022,DAL,LVA,2.0,-8.507723882110241,-5.107204558456095,7.107204558456095
1022200193,2022-08-06,2022,DAL,IND,4.0,11.802755972064105,10.707148952198382,-6.7071489521983825
1022200199,2022-08-08,2022,DAL,NYL,9.0,2.248086902907943,3.2675948194634907,5.732405180536509
1022200203,2022-08-10,2022,DAL,NYL,-18.0,2.9931959473670986,3.8477592428383156,-21.847759242838315
1042200123,2022-08-24,2022,DAL,CON,-15.0,-7.526323591824763,-4.343056629039073,-10.656943370960928
1022300042,2023-06-09,2023,DAL,PHO,13.0,10.40235932232406,9.616757792898737,3.3832422071012633
1022300055,2023-06-14,2023,DAL,LAS,-18.0,2.0720483173077042,3.1305258558454003,-21.1305258558454
1022300061,2023-06-17,2023,DAL,SEA,-6.0,6.092994980552248,6.2613564633244545,-12.261356463324454
1022300067,2023-06-20,2023,DAL,ATL,12.0,1.3381848503231168,2.5591175789964655,9.440882421003534
1022300096,2023-07-02,2023,DAL,WAS,17.0,-2.7327510391155414,-0.6106361509510767,17.610636150951077
1022300105,2023-07-07,2023,DAL,LVA,2.0,-11.393700074638843,-7.354312852285978,9.354312852285979
1022300131,2023-07-22,2023,DAL,LAS,14.0,13.275626753010187,11.85397066062827,2.1460293393717293
1022300138,2023-07-25,2023,DAL,CON,-5.0,0.6122102519471753,1.9938518136919134,-6.993851813691913
1022300144,2023-07-28,2023,DAL,WAS,28.0,1.1485625189937139,2.411471900376947,25.588528099623055
1022300159,2023-08-04,2023,DAL,CHI,-15.0,9.414018480476287,8.84720574025306,-23.84720574025306
1022300165,2023-08-06,2023,DAL,CHI,-8.0,8.113839535288179,7.834847114856592,-15.834847114856592
1022300169,2023-08-08,2023,DAL,LVA,-20.0,-4.275063726030183,-1.8115274262905199,-18.18847257370948
1022300177,2023-08-12,2023,DAL,CON,10.0,1.7486721771213212,2.8787354188623295,7.1212645811376705
1022300201,2023-08-24,2023,DAL,MIN,-9.0,11.630033236916162,10.572661809965979,-19.57266180996598
1022300221,2023-09-03,2023,DAL,IND,-13.0,3.2954358742291134,4.083092385272559,-17.083092385272558
