game_id,date,season,margin_true,center,sigma,q05,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,spread,n_books,p_cover_gauss,p_cover_emp,p_cover_market,n_books_priced,home_cover,push
1022400163,2024-08-20,2024,20.0,12.12326066532268,12.902156605139535,-9.059018534477913,-4.099810772027519,-0.6171315841045022,1.5738707164967156,3.5228260387178363,5.412843596543418,6.869690607261151,8.621061466344004,10.73831629582499,11.963895444859675,13.417123657931601,14.9693837820475,17.261342732104346,18.63450195182926,20.76942996995833,22.566812073104312,25.000750450132482,27.60662520563083,34.02507775519778,-10.9,10.0,0.5377673496535771,0.54705,0.5032502708559046,10.0,1.0,False
1022400167,2024-08-22,2024,8.0,14.310774810561282,12.902156605139535,-6.871504389239311,-1.9122966267889172,1.5703825611340996,3.7613848617353174,5.710340183956438,7.60035774178202,9.057204752499754,10.808575611582606,12.925830441063592,14.151409590098277,15.604637803170203,17.156897927286103,19.448856877342948,20.822016097067863,22.956944115196933,24.754326218342914,27.188264595371084,29.794139350869433,36.21259190043638,-12.88888888888889,9.0,0.5438767168407546,0.5509,0.5031264198219515,9.0,0.0,False
1022400172,2024-08-24,2024,-8.0,4.934546544084219,12.902156605139535,-16.247732655716376,-11.288524893265981,-7.805845705342964,-5.614843404741746,-3.6658880825206257,-1.7758705246950441,-0.319023513977311,1.432347345105542,3.5496021745865294,4.775181323621213,6.22840953669314,7.780669660809037,10.072628610865884,11.445787830590799,13.580715848719871,15.37809795186585,17.81203632889402,20.41791108439237,26.836363633959316,-7.444444444444445,9.0,0.4228791984937278,0.4115,0.5016985106596685,9.0,0.0,False
1022400200,2024-09-05,2024,7.0,3.9249265902293526,12.902156605139535,-17.257352609571242,-12.298144847120847,-8.81546565919783,-6.624463358596612,-4.675508036375492,-2.78549047854991,-1.328643467832177,0.42272739125067593,2.5399822207316634,3.7655613697663477,5.218789582838274,6.771049706954171,9.063008657011018,10.436167876735933,12.571095894865005,14.368477998010984,16.802416375039154,19.408291130537503,25.82674368010445,-8.0,9.0,0.37606032249835414,0.3795,0.5007227202351534,9.0,0.0,False
1022400209,2024-09-08,2024,4.0,1.4592375185829178,12.902156605139535,-19.723041681217676,-14.763833918767283,-11.281154730844264,-9.090152430243048,-7.1411971080219265,-5.251179550196345,-3.794332539478612,-2.042961680395759,0.07429314908522833,1.299872298119913,2.753100511191839,4.305360635307737,6.597319585364584,7.970478805089499,10.10540682321857,11.90278892636455,14.33672730339272,16.94260205889107,23.361054608458012,-9.5,9.0,0.2665730246025687,0.26745,0.5012038040207054,9.0,0.0,False
1022400225,2024-09-15,2024,-9.0,4.966396307997568,12.902156605139535,-16.215882891803027,-11.256675129352631,-7.7739959414296145,-5.582993640828397,-3.634038318607276,-1.7440207607816944,-0.2871737500639613,1.4641971090188917,3.581451938499879,4.807031087534563,6.2602593006064895,7.812519424722387,10.104478374779234,11.477637594504149,13.61256561263322,15.4099477157792,17.84388609280737,20.44976084830572,26.868213397872665,-5.55,10.0,0.4819607818203811,0.47775,0.49848360097436817,10.0,0.0,False
1022400236,2024-09-19,2024,-11.0,7.710706156775775,12.902156605139535,-13.471573043024819,-8.512365280574425,-5.029686092651408,-2.8386837920501904,-0.8897284698290697,1.0002890879965118,2.457136098714245,4.208506957797098,6.325761787278085,7.551340936312769,9.004569149384695,10.556829273500593,12.848788223557442,14.221947443282357,16.356875461411427,18.154257564557405,20.588195941585575,23.194070697083923,29.61252324665087,-5.277777777777778,9.0,0.574784125748091,0.5751,0.5024076080414108,9.0,0.0,False
1042400101,2024-09-22,2024,14.0,6.056892997636711,12.902156605139535,-15.125386202163881,-10.166178439713487,-6.683499251790471,-4.492496951189254,-2.543541628968133,-0.6535240711425514,0.8033229395751817,2.5546937986580347,4.671948628139022,5.897527777173707,7.3507559902456325,8.903016114361531,11.194975064418378,12.568134284143293,14.703062302272365,16.500444405418342,18.934382782446512,21.54025753794486,27.958710087511808,-12.9,10.0,0.29792260136077353,0.29325,0.5017338718302728,10.0,1.0,False
1042400102,2024-09-24,2024,9.0,6.233696558698396,12.902156605139535,-14.948582641102197,-9.989374878651804,-6.506695690728787,-4.315693390127569,-2.3667380679064483,-0.4767205100808667,0.9801265006368665,2.7314973597197194,4.848752189200707,6.074331338235391,7.527559551307317,9.079819675423215,11.371778625480061,12.744937845204976,14.879865863334048,16.677247966480028,19.111186343508198,21.717061099006546,28.135513648573493,-12.5,10.0,0.31359747207404987,0.3061,0.5052374191219021,10.0,0.0,False
1042400201,2024-09-29,2024,10.0,1.3386402007955476,12.902156605139535,-19.843638999005044,-14.884431236554653,-11.401752048631636,-9.210749748030418,-7.261794425809297,-5.371776867983716,-3.914929857265982,-2.163558998183129,-0.046304168702141935,1.1792749803325426,2.6325031934044683,4.184763317520367,6.476722267577214,7.849881487302129,9.9848095054312,11.782191608577179,14.216129985605349,16.822004741103697,23.240457290670644,-4.111111111111111,9.0,0.41492876228234526,0.402,0.4974647150149935,9.0,1.0,False
1042400202,2024-10-01,2024,4.0,1.6238483511881934,12.902156605139535,-19.5584308486124,-14.599223086162006,-11.116543898238989,-8.925541597637771,-6.9765862754166506,-5.086568717591069,-3.6297217068733363,-1.8783508477904833,0.23890398169050386,1.4644831307251884,2.917711343797114,4.4699714679130125,6.761930417969859,8.135089637694774,10.270017655823846,12.067399758969826,14.501338135997996,17.107212891496342,23.52566544106329,-4.055555555555555,9.0,0.42525296863409134,0.4157,0.5034720212002062,9.0,0.0,False
1042400301,2024-10-10,2024,-2.0,2.5504206516922947,12.902156605139535,-18.631858548108298,-13.672650785657904,-10.189971597734889,-7.99896929713367,-6.05001397491255,-4.159996417086968,-2.703149406369235,-0.951778547286382,1.1654762821946052,2.3910554312292898,3.844283644301216,5.396543768417114,7.688502718473961,9.061661938198876,11.196589956327948,12.993972059473926,15.427910436502096,18.033785192000444,24.45223774156739,-6.05,10.0,0.3931032730243908,0.388,0.5002215750385977,10.0,0.0,False
1042400302,2024-10-13,2024,14.0,2.551957250123065,12.902156605139535,-18.63032194967753,-13.671114187227134,-10.188434999304118,-7.9974326987029,-6.048477376481779,-4.158459818656198,-2.7016128079384645,-0.9502419488556115,1.1670128806253757,2.3925920296600602,3.8458202427319863,5.398080366847884,7.690039316904731,9.063198536629645,11.198126554758717,12.995508657904697,15.429447034932867,18.035321790431215,24.453774339998162,-7.15,10.0,0.3607788098889161,0.3681,0.4997825271953589,10.0,1.0,False
1042400305,2024-10-20,2024,5.0,2.874802074839786,12.902156605139535,-18.30747712496081,-13.348269362510415,-9.865590174587396,-7.674587873986179,-5.725632551765059,-3.835614993939477,-2.378767983221744,-0.6273971241388909,1.4898577053420963,2.715436854376781,4.168665067448707,5.720925191564605,8.012884141621452,9.386043361346367,11.520971379475437,13.318353482621418,15.752291859649588,18.358166615147937,24.77661916471488,-6.0,10.0,0.4043037217518557,0.3979,0.4982661281697271,10.0,0.0,False
1022400048,2024-06-02,2024,19.0,-1.2655683251477428,12.902156605139535,-22.447847524948337,-17.488639762497943,-14.005960574574926,-11.814958273973708,-9.866002951752588,-7.975985393927005,-6.519138383209272,-4.76776752412642,-2.6505126946454323,-1.4249335456107477,0.028294667461178147,1.5805547915770763,3.8725137416339237,5.245672961358839,7.38060097948791,9.177983082633888,11.611921459662058,14.217796215160407,20.636248764727352,-4.625,12.0,0.32399479034391887,0.3242,0.5018312960536918,12.0,1.0,False
1022400059,2024-06-07,2024,1.0,-9.007239228743156,12.902156605139535,-30.18951842854375,-25.230310666093356,-21.74763147817034,-19.55662917756912,-17.607673855348,-15.717656297522419,-14.260809286804687,-12.509438427721832,-10.392183598240846,-9.166604449206162,-7.713376236134235,-6.1611161120183375,-3.86915716196149,-2.495997942236575,-0.36106992410750394,1.4363121790384756,3.8702505560666456,6.476125311564994,12.894577861131939,4.916666666666667,12.0,0.37560448388531475,0.3794,0.4982644616540049,12.0,1.0,False
1022400073,2024-06-13,2024,-4.0,-5.923229156146416,12.902156605139535,-27.10550835594701,-22.146300593496616,-18.6636214055736,-16.47261910497238,-14.52366378275126,-12.633646224925679,-11.176799214207946,-9.425428355125092,-7.308173525644105,-6.082594376609421,-4.629366163537495,-3.0771060394215968,-0.7851470893647496,0.5880121303601653,2.7229401484892364,4.520322251635216,6.954260628663386,9.560135384161734,15.97858793372868,5.136363636363637,11.0,0.4756847288301292,0.4734,0.5016807100722809,11.0,1.0,False
1022400078,2024-06-16,2024,9.0,-4.183471086362609,12.902156605139535,-25.365750286163202,-20.406542523712808,-16.92386333578979,-14.732861035188574,-12.783905712967453,-10.893888155141871,-9.437041144424139,-7.685670285341285,-5.568415455860298,-4.342836306825614,-2.8896080937536874,-1.3373479696377895,0.9546109804190577,2.3277702001439726,4.462698218273044,6.260080321419023,8.694018698447193,11.299893453945542,17.718346003512487,3.2916666666666665,12.0,0.4724468238180515,0.4692,0.5037327597924467,12.0,1.0,False
1022400083,2024-06-18,2024,6.0,-6.795389248639007,12.902156605139535,-27.9776684484396,-23.018460685989208,-19.53578149806619,-17.344779197464973,-15.395823875243853,-13.50580631741827,-12.048959306700537,-10.297588447617684,-8.180333618136697,-6.954754469102012,-5.501526256030086,-3.949266131914188,-1.657307181857341,-0.2841479621324261,1.850780055996645,3.6481621591426245,6.0821005361707945,8.687975291669144,15.106427841236087,5.166666666666667,12.0,0.4497723754722356,0.4422,0.5056358941258469,12.0,1.0,False
1022400103,2024-06-28,2024,14.0,5.532445085084445,12.902156605139535,-15.649834114716148,-10.690626352265754,-7.2079471643427375,-5.01694486374152,-3.067989541520399,-1.1779719836948175,0.27887502702291567,2.0302458861057686,4.147500715586756,5.37307986462144,6.8263080776933664,8.378568201809264,10.67052715186611,12.043686371591026,14.178614389720098,15.975996492866077,18.409934869894247,21.015809625392595,27.434262174959542,-10.125,12.0,0.3609380684840226,0.3681,0.4998187726627991,12.0,1.0,False
1022400108,2024-06-30,2024,-6.0,2.7353228968929413,12.902156605139535,-18.44695630290765,-13.487748540457257,-10.005069352534242,-7.814067051933024,-5.865111729711903,-3.9750941718863215,-2.5182471611685884,-0.7668763020857354,1.3503785273952518,2.5759576764299363,4.029185889501862,5.581446013617761,7.8734049636746075,9.246564183399522,11.381492201528594,13.178874304674572,15.612812681702742,18.21868743720109,24.637139986768037,-8.0,12.0,0.341619846322439,0.347,0.49909714698447094,12.0,0.0,False
1022400109,2024-07-01,2024,-11.0,0.5574642758779996,12.902156605139535,-20.624814923922592,-15.6656071614722,-12.182927973549184,-9.991925672947966,-8.042970350726845,-6.152952792901263,-4.69610578218353,-2.944734923100677,-0.8274800936196899,0.3980990554149947,1.8513272684869206,3.4035873926028186,5.695546342659666,7.068705562384581,9.203633580513651,11.001015683659631,13.4349540606878,16.04082881618615,22.459281365753096,4.409090909090909,11.0,0.6498590371960138,0.6368,0.4956654894309518,11.0,0.0,False
1022400132,2024-07-10,2024,16.0,6.52486955045074,12.902156605139535,-14.657409649349853,-9.69820188689946,-6.215522698976443,-4.024520398375225,-2.0755650761541045,-0.1855475183285229,1.2712994923892103,3.022670351472063,5.139925180953051,6.3655043299877345,7.818732543059661,9.370992667175559,11.662951617232405,13.03611083695732,15.171038855086392,16.96842095823237,19.40235933526054,22.00823409075889,28.426686640325833,-7.5,12.0,0.46987707282484653,0.46475,0.49816870394630824,12.0,1.0,False
1022400161,2024-08-18,2024,18.0,4.178851059382236,12.902156605139535,-17.003428140418357,-12.044220377967964,-8.561541190044947,-6.370538889443729,-4.4215835672226085,-2.531566009397027,-1.0747189986792938,0.6766518604035592,2.7939066898845466,4.0194858389192305,5.472714051991157,7.0249741761070545,9.316933126163903,10.690092345888818,12.825020364017888,14.622402467163868,17.056340844192036,19.662215599690384,26.08066814925733,-7.7,10.0,0.3924605627040687,0.3877,0.5019199581498849,10.0,1.0,False
1022400177,2024-08-26,2024,-14.0,-7.039404939145613,12.902156605139535,-28.221684138946205,-23.262476376495812,-19.779797188572797,-17.588794887971577,-15.639839565750457,-13.749822007924877,-12.292974997207143,-10.54160413812429,-8.424349308643302,-7.1987701596086175,-5.745541946536692,-4.1932818224207935,-1.9013228723639468,-0.5281636526390319,1.6067643654900392,3.4041464686360188,5.838084845664189,8.443959601162536,14.862412150729483,6.5625,8.0,0.4852571756377292,0.48345,0.5005412192587461,8.0,0.0,False
1022400183,2024-08-28,2024,-13.0,-3.4588678737406253,12.902156605139535,-24.64114707354122,-19.681939311090826,-16.199260123167807,-14.008257822566591,-12.05930250034547,-10.169284942519887,-8.712437931802155,-6.9610670727193025,-4.843812243238315,-3.6182330942036303,-2.165004881131704,-0.6127447570158062,1.679214193041041,3.052373412765956,5.187301430895027,6.9846835340410065,9.418621911069177,12.024496666567526,18.44294921613447,4.388888888888889,9.0,0.5287319139668968,0.5321,0.5008123686939582,9.0,0.0,False
1022400194,2024-09-01,2024,-18.0,-4.020750245468965,12.902156605139535,-25.203029445269557,-20.243821682819163,-16.76114249489615,-14.570140194294929,-12.621184872073808,-10.731167314248228,-9.274320303530494,-7.522949444447642,-5.405694614966654,-4.180115465931969,-2.7268872528600436,-1.1746271287441457,1.1173318213127015,2.4904910410376164,4.6254190591666875,6.422801162312667,8.856739539340836,11.462614294839184,17.88106684440613,5.5,9.0,0.5456392642049804,0.5542,0.4968696717234358,9.0,0.0,False
1022400198,2024-09-03,2024,8.0,2.1214850024825704,12.902156605139535,-19.060794197318025,-14.10158643486763,-10.618907246944612,-8.427904946343395,-6.478949624122274,-4.588932066296692,-3.132085055578959,-1.3807141964961063,0.7365406329848809,1.9621197820195655,3.4153479950914916,4.967608119207389,7.259567069264237,8.63272628898915,10.767654307118223,12.565036410264202,14.998974787292372,17.60484954279072,24.023302092357667,-2.0,9.0,0.5037563323148747,0.4971,0.49987232305640433,9.0,1.0,False
1022400201,2024-09-05,2024,-13.0,-0.192738860652808,12.902156605139535,-21.3750180604534,-16.41581029800301,-12.93313111007999,-10.742128809478773,-8.793173487257652,-6.903155929432071,-5.446308918714338,-3.6949380596314847,-1.5776832301504975,-0.35210408111581293,1.101124131956113,2.653384256072011,4.945343206128858,6.318502425853773,8.453430443982844,10.250812547128824,12.684750924156994,15.290625679655342,21.709078229222285,-5.444444444444445,9.0,0.3310854411501821,0.33135,0.5004844070052514,9.0,0.0,False
1022400223,2024-09-13,2024,-19.0,-3.9029983491787066,12.902156605139535,-25.0852775489793,-20.126069786528905,-16.64339059860589,-14.45238829800467,-12.50343297578355,-10.61341541795797,-9.156568407240236,-7.405197548157384,-5.287942718676396,-4.062363569641711,-2.6091353565697855,-1.0568752324538875,1.2350837176029597,2.6082429373278746,4.743170955456946,6.540553058602925,8.974491435631094,11.580366191129443,17.99881874069639,9.4,10.0,0.664965361856101,0.6563,0.4952140037441851,10.0,0.0,False
1022400240,2024-09-19,2024,-19.0,-3.761005027954158,12.902156605139535,-24.943284227754752,-19.98407646530436,-16.50139727738134,-14.310394976780124,-12.361439654559003,-10.47142209673342,-9.014575086015688,-7.263204226932835,-5.145949397451847,-3.920370248417163,-2.467142035345237,-0.9148819112293389,1.3770770388275082,2.750236258552423,4.885164276681494,6.682546379827474,9.116484756855645,11.722359512353993,18.140812061920936,-2.35,10.0,0.31787756098514647,0.31715,0.49909361307748873,10.0,0.0,False
1022400057,2024-06-07,2024,-13.0,6.481105238602707,12.902156605139535,-14.701173961197886,-9.741966198747493,-6.259287010824476,-4.068284710223258,-2.1193293880021375,-0.229311830176556,1.2275351805411772,2.97890603962403,5.0961608691050175,6.321740018139701,7.774968231211628,9.327228355327525,11.619187305384372,12.992346525109287,15.127274543238359,16.92465664638434,19.35859502341251,21.964469778910857,28.382922328477804,-7.454545454545454,11.0,0.4699291870466351,0.4648,0.49881874874784915,11.0,0.0,False
1022400068,2024-06-11,2024,-14.0,1.1753352911958648,12.902156605139535,-20.00694390860473,-15.047736146154335,-11.565056958231319,-9.3740546576301,-7.42509933540898,-5.5350817775833985,-4.078234766865664,-2.326863907782812,-0.20960907830182474,1.0159700707328598,2.4691982838047855,4.021458407920684,6.3134173579775315,7.686576577702446,9.821504595831517,11.618886698977496,14.052825076005666,16.658699831504016,23.07715238107096,-6.454545454545454,11.0,0.3412064662513484,0.34675,0.4998022974503263,11.0,0.0,False
1022400077,2024-06-15,2024,-8.0,0.8243423528130098,12.902156605139535,-20.357936846987585,-15.39872908453719,-11.916049896614172,-9.725047596012955,-7.776092273791835,-5.886074715966253,-4.42922770524852,-2.6778568461656667,-0.5606020166846797,0.6649771323500049,2.1182053454219307,3.670465469537829,5.962424419594676,7.335583639319591,9.470511657448663,11.267893760594642,13.701832137622812,16.30770689312116,22.726159442688104,-2.45,10.0,0.4498663943626721,0.44225,0.5020465992292287,10.0,0.0,False
1022400086,2024-06-19,2024,11.0,1.29643740797964,12.902156605139535,-19.885841791820955,-14.92663402937056,-11.443954841447542,-9.252952540846325,-7.303997218625204,-5.4139796607996225,-3.9571326500818897,-2.205761790999037,-0.0885069615180496,1.137072187516635,2.5903004005885606,4.142560524704459,6.434519474761306,7.807678694486221,9.942606712615293,11.739988815761272,14.173927192789442,16.77980194828779,23.198254497854734,-6.5,11.0,0.3433602694564603,0.348,0.4980301388752093,11.0,1.0,False
1022400090,2024-06-21,2024,11.0,0.8087260119389826,12.902156605139535,-20.37355318786161,-15.414345425411216,-11.9316662374882,-9.740663936886982,-7.791708614665862,-5.9016910568402805,-4.444844046122547,-2.693473187039694,-0.5762183575587069,0.6493607914759777,2.1025890045479034,3.654849128663802,5.9468080787206485,7.3199672984455635,9.454895316574635,11.252277419720615,13.686215796748785,16.29209055224713,22.71054310181408,-5.318181818181818,11.0,0.3633525618300211,0.36865,0.49960561829371153,11.0,1.0,False
1022400113,2024-07-02,2024,19.0,9.821901271433136,12.902156605139535,-11.360377928367457,-6.401170165917064,-2.918490977994047,-0.7274886773928291,1.2214666448282916,3.111484202653873,4.568331213371606,6.31970207245446,8.436956901935446,9.66253605097013,11.115764264042056,12.668024388157955,14.959983338214801,16.333142557939716,18.46807057606879,20.265452679214768,22.699391056242938,25.305265811741286,31.72371836130823,-13.363636363636363,11.0,0.391847429420709,0.3874,0.5041360429393369,11.0,1.0,False
1022400117,2024-07-04,2024,21.0,8.369005488829249,12.902156605139535,-12.813273710971345,-7.854065948520951,-4.371386760597934,-2.1803844599967164,-0.2314291377755957,1.6585884200499859,3.115435430767719,4.866806289850572,6.984061119331559,8.209640268366243,9.662868481438169,11.215128605554067,13.507087555610916,14.88024677533583,17.0151747934649,18.81255689661088,21.24649527363905,23.852370029137397,30.270822578704344,-15.590909090909092,11.0,0.2878270630911409,0.2847,0.5008756141914489,11.0,1.0,False
1022400124,2024-07-07,2024,19.0,10.857936438499744,12.902156605139535,-10.32434276130085,-5.365134998850456,-1.8824558109274392,0.3085464896737786,2.2575018118948993,4.147519369720481,5.604366380438214,7.355737239521067,9.472992069002053,10.698571218036738,12.151799431108664,13.704059555224562,15.996018505281409,17.369177725006324,19.504105743135398,21.301487846281375,23.735426223309545,26.341300978807894,32.75975352837484,-15.454545454545455,11.0,0.36082041494070327,0.3681,0.5007872280127216,11.0,1.0,False
1022400146,2024-07-16,2024,-8.0,10.875786538720613,12.902156605139535,-10.30649266107998,-5.347284898629587,-1.86460571070657,0.3263965898946477,2.2753519121157684,4.16536946994135,5.622216480659083,7.3735873397419365,9.490842169222923,10.716421318257607,12.169649531329533,13.721909655445431,16.013868605502278,17.387027825227193,19.521955843356267,21.319337946502245,23.753276323530415,26.359151079028763,32.777603628595706,-13.090909090909092,11.0,0.4318421082280307,0.4279,0.5011811712543112,11.0,0.0,False
1022400156,2024-08-17,2024,-12.0,0.2365977287511675,12.902156605139535,-20.945681471049426,-15.986473708599032,-12.503794520676015,-10.312792220074797,-8.363836897853677,-6.473819340028095,-5.016972329310362,-3.265601470227509,-1.148346640746522,0.07723250828816255,1.5304607213600885,3.0827208454759867,5.374679795532834,6.747839015257749,8.88276703338682,10.6801491365328,13.11408751356097,15.719962269059318,22.138414818626263,-3.4444444444444446,9.0,0.40182399429237714,0.3975,0.5020366207393372,9.0,0.0,False
1022400159,2024-08-18,2024,16.0,10.749231418353755,12.902156605139535,-10.433047781446838,-5.4738400189964445,-1.9911608310734277,0.19984146952779014,2.148796791748911,4.038814349574492,5.4956613602922255,7.247032219375079,9.364287048856065,10.58986619789075,12.043094410962675,13.595354535078574,15.887313485135422,17.260472704860337,19.395400722989407,21.192782826135385,23.626721203163555,26.232595958661904,32.651048508228854,-16.375,8.0,0.33140632231189265,0.33245,0.49984564803320786,8.0,0.0,False
1022400166,2024-08-21,2024,-11.0,4.957166445642814,12.902156605139535,-16.225112754157777,-11.265904991707385,-7.783225803784369,-5.592223503183151,-3.64326818096203,-1.7532506231364486,-0.2964036124187155,1.4549672466641375,3.572222076145125,4.797801225179809,6.251029438251735,7.803289562367633,10.09524851242448,11.468407732149394,13.603335750278466,15.400717853424446,17.834656230452616,20.440530985950964,26.858983535517908,-7.0,8.0,0.4370973130858907,0.43155,0.49675022169466665,8.0,0.0,False
1022400187,2024-08-30,2024,11.0,5.824504109063286,12.902156605139535,-15.357775090737308,-10.398567328286914,-6.915888140363897,-4.724885839762679,-2.7759305175415587,-0.8859129597159772,0.570934051001756,2.322304910084609,4.439559739565596,5.66513888860028,7.118367101672207,8.670627225788104,10.962586175844951,12.335745395569866,14.470673413698938,16.268055516844917,18.701993893873087,21.307868649371436,27.72632119893838,-10.722222222222221,9.0,0.3521194695061555,0.35435,0.5006146926833756,9.0,1.0,False
1022400197,2024-09-03,2024,19.0,8.917551443949197,12.902156605139535,-12.264727755851396,-7.305519993401003,-3.822840805477986,-1.631838504876768,0.3171168173443526,2.207134375169934,3.6639813858876673,5.415352244970521,7.532607074451508,8.758186223486192,10.211414436558117,11.763674560674016,14.055633510730864,15.428792730455779,17.56372074858485,19.361102851730827,21.795041228758997,24.400915984257345,30.819368533824292,-14.722222222222221,9.0,0.32639153866308623,0.3247,0.49927777993859696,9.0,1.0,False
1022400228,2024-09-15,2024,13.0,1.0917938935982945,12.902156605139535,-20.0904853062023,-15.131277543751905,-11.648598355828888,-9.45759605522767,-7.508640733006549,-5.618623175180968,-4.161776164463236,-2.4104053053803822,-0.293150475899395,0.9324286731352895,2.385656886207215,3.9379170103231136,6.22987596037996,7.603035180104875,9.737963198233947,11.535345301379927,13.969283678408097,16.575158433906445,22.99361098347339,-4.555555555555555,9.0,0.394171177712084,0.3885,0.4998622980779899,9.0,1.0,False
