game_id,season,game_date,team_id,team_abbreviation,player_id,player_name,player_norm,starter_flag,minutes_played,dnp_reason,availability,was_available,n_listed,roster_gap_flag,designation,designation_reason,designation_source,designation_capture_utc,n_designations,history_missed_game,history_note
1022100004,2021,2021-05-14,1611661320,LAS,204320,Amanda Zahui B,amanda zahui b,0,0.0,DND - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,BACK
1022100004,2021,2021-05-14,1611661320,LAS,1630441,Arella Guirantes,arella guirantes,0,8.166666666666666,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,1627678,Bria Holmes,bria holmes,0,13.6,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,1628279,Brittney Sykes,brittney sykes,1,26.583333333333332,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,203823,Chiney Ogwumike,chiney ogwumike,1,27.183333333333334,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,204365,Erica Wheeler,erica wheeler,1,19.416666666666668,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,1630444,Jasmine Walker,jasmine walker,0,17.366666666666667,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,201911,Kristi Toliver,kristi toliver,1,24.2,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,1628926,Maria Kliundikova,maria kliundikova,0,0.0,NWT - Not With Team,unavailable,False,12,False,,,,,,missed_game_other,NOT WITH TEAM
1022100004,2021,2021-05-14,1611661320,LAS,1628269,Nia Coffey,nia coffey,0,19.683333333333334,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,203014,Nneka Ogwumike,nneka ogwumike,1,26.333333333333332,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661320,LAS,1630099,Te'a Cooper,te a cooper,0,17.483333333333334,,played,True,12,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1628277,Allisha Gray,allisha gray,1,36.21666666666667,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1629481,Arike Ogunbowale,arike ogunbowale,1,19.7,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1630386,Awak Kuier,awak kuier,0,0.0,NWT - Not With Team,unavailable,False,13,False,,,,,,missed_game_other,NOT WITH TEAM
1022100004,2021,2021-05-14,1611661321,DAL,1630093,Bella Alarie,bella alarie,0,6.633333333333333,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1630454,Charli Collier,charli collier,1,26.216666666666665,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1630440,Chelsea Dungee,chelsea dungee,0,2.4,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1630389,Dana Evans,dana evans,0,1.8166666666666667,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,204330,Isabelle Harrison,isabelle harrison,0,19.266666666666666,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,203866,Kayla Thornton,kayla thornton,1,27.883333333333333,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1629497,Marina Mabrey,marina mabrey,0,19.35,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1627669,Moriah Jefferson,moriah jefferson,1,19.033333333333335,,played,True,13,False,,,,,,,
1022100004,2021,2021-05-14,1611661321,DAL,1630149,Satou Sabally,satou sabally,0,0.0,NWT - Not With Team,unavailable,False,13,False,,,,,,missed_game_other,NOT WITH TEAM
1022100004,2021,2021-05-14,1611661321,DAL,1630112,Tyasha Harris,tyasha harris,0,21.483333333333334,,played,True,13,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1630453,Aleah Goodman,aleah goodman,0,3.2,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1629492,Beatrice Mompremier,beatrice mompremier,0,12.1,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,201896,Briann January,briann january,1,29.716666666666665,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1628280,Brionna Jones,brionna jones,1,22.95,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,201886,DeWanna Bonner,dewanna bonner,1,35.6,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1630096,DiJonai Carrington,dijonai carrington,0,10.483333333333333,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1627673,Jonquel Jones,jonquel jones,1,29.816666666666666,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1630097,Kaila Charles,kaila charles,0,14.516666666666667,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1629567,Natisha Hiedeman,natisha hiedeman,1,28.533333333333335,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661323,CON,1630120,Stephanie Jones,stephanie jones,0,13.083333333333334,,played,True,10,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1627672,Aerial Powers,aerial powers,1,30.133333333333333,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1629524,Bridget Carleton,bridget carleton,0,12.366666666666667,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1630101,Crystal Dangerfield,crystal dangerfield,1,32.71666666666667,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,203024,Damiris Dantas,damiris dantas,1,31.966666666666665,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1629491,Jessica Shepard,jessica shepard,0,4.85,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,203825,Kayla McBride,kayla mcbride,1,35.9,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1628897,Linnae Harper,linnae harper,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100003,2021,2021-05-14,1611661324,MIN,203831,Natalie Achonwa,natalie achonwa,0,12.783333333333333,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1627671,Rachel Banham,rachel banham,0,8.883333333333333,,played,True,11,False,,,,,,,
1022100003,2021,2021-05-14,1611661324,MIN,1630452,Rennia Davis,rennia davis,0,0.0,DND - Injury/Illness,unavailable,False,11,False,,,,,,missed_game_injury,STRESS FRACTURE LEFT FOOT
1022100003,2021,2021-05-14,1611661324,MIN,201480,Sylvia Fowles,sylvia fowles,1,30.4,,played,True,11,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1630458,Aaliyah Wilson,aaliyah wilson,0,0.0,NWT - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,LEFT FOOT
1022100001,2021,2021-05-14,1611661325,IND,1630437,Chelsey Perry,chelsey perry,0,2.5166666666666666,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,202658,Danielle Robinson,danielle robinson,1,30.35,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,202650,Jantel Lavender,jantel lavender,1,28.283333333333335,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,202638,Jessica Breland,jessica breland,0,17.783333333333335,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1628909,Kelsey Mitchell,kelsey mitchell,1,29.7,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1630438,Kysre Gondrezick,kysre gondrezick,0,12.483333333333333,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1630100,Lauren Cox,lauren cox,0,0.0,NWT - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,RIGHT KNEE INJURY
1022100001,2021,2021-05-14,1611661325,IND,1628263,Lindsay Allen,lindsay allen,0,7.466666666666667,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1629479,Teaira McCowan,teaira mccowan,1,31.416666666666668,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1627676,Tiffany Mitchell,tiffany mitchell,0,19.916666666666668,,played,True,12,False,,,,,,,
1022100001,2021,2021-05-14,1611661325,IND,1628927,Victoria Vivians,victoria vivians,1,20.083333333333332,,played,True,12,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,1630462,Aari McDonald,aari mcdonald,0,16.116666666666667,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,1630150,Chennedy Carter,chennedy carter,1,25.883333333333333,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,1627675,Courtney Williams,courtney williams,1,36.75,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,204325,Crystal Bradford,crystal bradford,0,10.466666666666667,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,204322,Elizabeth Williams,elizabeth williams,1,20.133333333333333,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,1629480,Kalani Brown,kalani brown,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,10,False,,,,,,missed_game_other,COACH'S DECISION
1022100002,2021,2021-05-14,1611661330,ATL,1628881,Monique Billings,monique billings,0,19.866666666666667,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,203824,Odyssey Sims,odyssey sims,1,27.416666666666668,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,203015,Shekinna Stricklen,shekinna stricklen,0,11.966666666666667,,played,True,10,False,,,,,,,
1022100002,2021,2021-05-14,1611661330,ATL,203403,Tianna Hawkins,tianna hawkins,1,31.4,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,1628932,A'ja Wilson,a ja wilson,1,33.1,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,203833,Chelsea Gray,chelsea gray,1,31.466666666666665,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,204324,Dearica Hamby,dearica hamby,0,22.65,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,1630435,Destiny Slocum,destiny slocum,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,10,False,,,,,,missed_game_other,COACH'S DECISION
1022100006,2021,2021-05-15,1611661319,LVA,1628242,Emma Cannon,emma cannon,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,10,False,,,,,,missed_game_other,COACH'S DECISION
1022100006,2021,2021-05-15,1611661319,LVA,1629498,Jackie Young,jackie young,1,31.033333333333335,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,1628917,JiSu Park,jisu park,0,12.85,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,1628276,Kelsey Plum,kelsey plum,0,26.283333333333335,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,202633,Liz Cambage,liz cambage,1,19.333333333333332,,played,True,10,False,,,,,,,
1022100006,2021,2021-05-15,1611661319,LVA,203029,Riquna Williams,riquna williams,1,23.3,,played,True,10,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,1628878,Ariel Atkins,ariel atkins,1,21.316666666666666,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,1628286,Erica McCall,erica mccall,0,23.7,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,1627687,Jillian Alleyne,jillian alleyne,0,5.666666666666667,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,1629506,Kiara Leslie,kiara leslie,0,14.816666666666666,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,201507,Leilani Mitchell,leilani mitchell,1,22.233333333333334,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,204333,Natasha Cloud,natasha cloud,1,29.783333333333335,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,201919,Shavonte Zellous,shavonte zellous,0,15.933333333333334,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,1630118,Stella Johnson,stella johnson,0,12.05,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,1628282,Sydney Wiese,sydney wiese,0,3.8833333333333333,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,203849,Theresa Plaisance,theresa plaisance,1,19.0,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661322,WAS,202250,Tina Charles,tina charles,1,31.65,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,1627668,Breanna Stewart,breanna stewart,1,35.63333333333333,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,200676,Candice Dupree,candice dupree,1,30.2,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,1629496,Ezi Magbegor,ezi magbegor,0,14.166666666666666,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,204319,Jewell Loyd,jewell loyd,1,35.166666666666664,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,1628886,Jordin Canada,jordin canada,0,15.533333333333333,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,1629478,Katie Lou Samuelson,katie lou samuelson,1,22.983333333333334,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,1629568,Kennedy Burke,kennedy burke,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100006,2021,2021-05-15,1611661328,SEA,1630461,Kiana Williams,kiana williams,0,3.2,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,1630114,Mikiah Herbert Harrigan,mikiah herbert harrigan,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100006,2021,2021-05-15,1611661328,SEA,203855,Stephanie Talbot,stephanie talbot,0,17.016666666666666,,played,True,11,False,,,,,,,
1022100006,2021,2021-05-15,1611661328,SEA,100720,Sue Bird,sue bird,1,26.1,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,201516,Allie Quigley,allie quigley,0,23.15,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,203838,Astou Ndour-Fall,astou ndour fall,0,18.666666666666668,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,1628922,Azura Stevens,azura stevens,0,0.0,DND - Injury/Illness,unavailable,False,11,False,,,,,,missed_game_injury,RIGHT ANKLE INJURY
1022100005,2021,2021-05-15,1611661329,CHI,204327,Brittany Boyd-Jones,brittany boyd jones,0,11.55,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,201496,Candace Parker,candace parker,1,25.016666666666666,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,202664,Courtney Vandersloot,courtney vandersloot,1,28.45,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,1628890,Diamond DeShields,diamond deshields,1,28.316666666666666,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,1627674,Kahleah Copper,kahleah copper,1,26.833333333333332,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,1630113,Ruthy Hebard,ruthy hebard,0,14.3,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,203828,Stefanie Dolson,stefanie dolson,1,21.116666666666667,,played,True,11,False,,,,,,,
1022100005,2021,2021-05-15,1611661329,CHI,1630137,Stephanie Watts,stephanie watts,0,2.6,,played,True,11,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,204335,Betnijah Laney-Hamilton,betnijah laney hamilton,1,32.916666666666664,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,1630459,DiDi Richards,didi richards,0,17.166666666666668,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,1630119,Jazmine Jones,jazmine jones,0,15.883333333333333,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,1630139,Jocelyn Willoughby,jocelyn willoughby,0,0.0,NWT - Not With Team,unavailable,False,12,False,,,,,,missed_game_injury,LEFT ACHILLES SURGERY
1022100007,2021,2021-05-16,1611661313,NYL,1630131,Kylee Shook,kylee shook,1,28.116666666666667,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,203406,Layshia Clarendon,layshia clarendon,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,12,False,,,,,,missed_game_other,COACH'S DECISION
1022100007,2021,2021-05-16,1611661313,NYL,1630127,Leaonna Odom,leaonna odom,0,0.0,DND - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,ACHILLES
1022100007,2021,2021-05-16,1611661313,NYL,1630446,Michaela Onyenwere,michaela onyenwere,1,25.05,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,204296,Rebecca Allen,rebecca allen,0,15.066666666666666,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,204334,Reshanda Gray,reshanda gray,0,11.733333333333333,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,1629477,Sabrina Ionescu,sabrina ionescu,1,31.483333333333334,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661313,NYL,1628244,Sami Whitcomb,sami whitcomb,1,22.583333333333332,,played,True,12,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,1629501,Alanna Smith,alanna smith,0,4.716666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,203829,Bria Hartley,bria hartley,0,0.0,DND - Injury/Illness,unavailable,False,11,False,,,,,,missed_game_injury,RIGHT KNEE INJURY
1022100008,2021,2021-05-16,1611661317,PHO,1629488,Brianna Turner,brianna turner,1,35.4,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,203398,Brittney Griner,brittney griner,1,35.86666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,204332,Cierra Burdick,cierra burdick,0,4.016666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,100940,Diana Taurasi,diana taurasi,1,28.966666666666665,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,1628915,Kia Nurse,kia nurse,1,25.366666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,1630136,Megan Walker,megan walker,0,16.4,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,203035,Shey Peddy,shey peddy,0,12.316666666666666,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,203400,Skylar Diggins-Smith,skylar diggins smith,1,36.96666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661317,PHO,1629482,Sophie Cunningham,sophie cunningham,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100008,2021,2021-05-16,1611661323,CON,1630453,Aleah Goodman,aleah goodman,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100008,2021,2021-05-16,1611661323,CON,203826,Alyssa Thomas,alyssa thomas,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100008,2021,2021-05-16,1611661323,CON,1629492,Beatrice Mompremier,beatrice mompremier,0,11.466666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,201896,Briann January,briann january,1,36.96666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,1628280,Brionna Jones,brionna jones,1,35.266666666666666,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,201886,DeWanna Bonner,dewanna bonner,1,36.56666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,1630096,DiJonai Carrington,dijonai carrington,0,4.916666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,1627673,Jonquel Jones,jonquel jones,1,33.266666666666666,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,1630097,Kaila Charles,kaila charles,0,6.616666666666667,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,1629567,Natisha Hiedeman,natisha hiedeman,1,34.93333333333333,,played,True,11,False,,,,,,,
1022100008,2021,2021-05-16,1611661323,CON,1630120,Stephanie Jones,stephanie jones,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,11,False,,,,,,missed_game_other,COACH'S DECISION
1022100007,2021,2021-05-16,1611661325,IND,1630458,Aaliyah Wilson,aaliyah wilson,0,0.0,DND - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,LEFT FOOT
1022100007,2021,2021-05-16,1611661325,IND,1630437,Chelsey Perry,chelsey perry,0,6.55,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,202658,Danielle Robinson,danielle robinson,1,29.716666666666665,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,202650,Jantel Lavender,jantel lavender,1,27.333333333333332,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,202638,Jessica Breland,jessica breland,0,18.266666666666666,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,1628909,Kelsey Mitchell,kelsey mitchell,1,33.983333333333334,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,1630438,Kysre Gondrezick,kysre gondrezick,0,10.466666666666667,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,1630100,Lauren Cox,lauren cox,0,0.0,DND - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,RIGHT KNEE INJURY
1022100007,2021,2021-05-16,1611661325,IND,1628263,Lindsay Allen,lindsay allen,0,9.3,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,1629479,Teaira McCowan,teaira mccowan,1,26.55,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,1627676,Tiffany Mitchell,tiffany mitchell,0,22.283333333333335,,played,True,12,False,,,,,,,
1022100007,2021,2021-05-16,1611661325,IND,1628927,Victoria Vivians,victoria vivians,1,15.566666666666666,,played,True,12,False,,,,,,,
1022100009,2021,2021-05-18,1611661313,NYL,204335,Betnijah Laney-Hamilton,betnijah laney hamilton,1,31.766666666666666,,played,True,12,False,,,,,,,
1022100009,2021,2021-05-18,1611661313,NYL,1630459,DiDi Richards,didi richards,0,4.283333333333333,,played,True,12,False,,,,,,,
1022100009,2021,2021-05-18,1611661313,NYL,1630119,Jazmine Jones,jazmine jones,0,10.566666666666666,,played,True,12,False,,,,,,,
1022100009,2021,2021-05-18,1611661313,NYL,1630139,Jocelyn Willoughby,jocelyn willoughby,0,0.0,DND - Injury/Illness,unavailable,False,12,False,,,,,,missed_game_injury,LEFT ACHILLES SURGERY
1022100009,2021,2021-05-18,1611661313,NYL,204329,Kiah Stokes,kiah stokes,0,10.85,,played,True,12,False,,,,,,,
1022100009,2021,2021-05-18,1611661313,NYL,1630131,Kylee Shook,kylee shook,1,27.916666666666668,,played,True,12,False,,,,,,,
1022100009,2021,2021-05-18,1611661313,NYL,203406,Layshia Clarendon,layshia clarendon,0,0.0,DNP - Coach's Decision,dressed_dnp_coach,True,12,False,,,,,,missed_game_other,COACH'S DECISION
