game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,dpace,own_dpace
1022100023,2021,2021-05-25,1611661325,1611661322,1628909,27.15,53.0,0.0,7.276638517828842,9.295380225700526,97.19999999999999,99.1296
1022100026,2021,2021-05-25,1611661323,1611661328,201886,35.766666666666666,71.0,8.450704225352114,9.544925650668509,8.542381050766085,100.36945454545457,93.20160000000001
1022100026,2021,2021-05-25,1611661323,1611661328,1629567,36.53333333333333,71.0,1.4084507042253522,7.933970861688088,8.542381050766085,100.36945454545457,93.20160000000001
1022100026,2021,2021-05-25,1611661328,1611661323,204319,34.766666666666666,68.0,11.76470588235294,7.8133502156133,7.365984344441558,93.20160000000001,100.36945454545457
1022100026,2021,2021-05-25,1611661328,1611661323,1627668,39.68333333333333,79.0,15.189873417721518,10.456244174557904,7.365984344441558,93.20160000000001,100.36945454545457
1022100029,2021,2021-05-28,1611661322,1611661323,202250,36.86666666666667,72.0,11.11111111111111,10.417042101379169,7.548998796929001,93.37077551020408,96.00479999999999
1022100029,2021,2021-05-28,1611661323,1611661322,201886,36.65,70.0,15.714285714285715,9.43130464597977,9.032311062021556,96.00479999999999,93.37077551020408
1022100029,2021,2021-05-28,1611661323,1611661322,1627673,35.15,68.0,17.64705882352941,12.836691713394076,9.032311062021556,96.00479999999999,93.37077551020408
1022100029,2021,2021-05-28,1611661323,1611661322,1628280,23.133333333333333,46.0,6.521739130434782,9.24898888719941,9.032311062021556,96.00479999999999,93.37077551020408
1022100029,2021,2021-05-28,1611661323,1611661322,1629567,26.766666666666666,50.0,0.0,7.387138179517811,9.032311062021556,96.00479999999999,93.37077551020408
1022100032,2021,2021-05-28,1611661319,1611661325,203833,30.583333333333332,68.0,5.88235294117647,6.771209225893048,8.005619323014159,97.812,99.61919999999998
1022100032,2021,2021-05-28,1611661319,1611661325,1628932,26.783333333333335,61.0,4.918032786885246,9.849518355226767,8.005619323014159,97.812,99.61919999999998
1022100032,2021,2021-05-28,1611661319,1611661325,1629498,31.733333333333334,69.0,4.347826086956522,8.147909114426039,8.005619323014159,97.812,99.61919999999998
1022100032,2021,2021-05-28,1611661325,1611661319,202658,20.333333333333332,46.0,4.3478260869565215,7.128847544443226,8.752856091666265,99.61919999999998,97.812
1022100032,2021,2021-05-28,1611661325,1611661319,1628909,30.716666666666665,68.0,2.941176470588235,6.810516665025514,8.752856091666265,99.61919999999998,97.812
1022100032,2021,2021-05-28,1611661325,1611661319,1629479,30.516666666666666,68.0,14.705882352941176,11.836916437710407,8.752856091666265,99.61919999999998,97.812
1022100033,2021,2021-05-29,1611661313,1611661330,204335,41.05,88.0,6.818181818181818,7.0056734948242525,9.139247200570232,101.05440000000002,103.05599999999998
1022100033,2021,2021-05-29,1611661313,1611661330,1628244,34.25,71.0,7.042253521126761,8.74513870884107,9.139247200570232,101.05440000000002,103.05599999999998
1022100033,2021,2021-05-29,1611661313,1611661330,1629477,39.25,81.0,6.172839506172839,9.189366859772383,9.139247200570232,101.05440000000002,103.05599999999998
1022100033,2021,2021-05-29,1611661330,1611661313,1627675,42.56666666666667,88.0,13.636363636363637,8.544718196876275,9.027985125268044,103.05599999999998,101.05440000000002
1022100034,2021,2021-05-29,1611661317,1611661321,203398,35.233333333333334,66.0,24.242424242424242,10.338117468641226,8.281105448184219,101.824,96.0912
1022100034,2021,2021-05-29,1611661317,1611661321,203400,36.0,68.0,8.823529411764705,7.170231403752099,8.281105448184219,101.824,96.0912
1022100034,2021,2021-05-29,1611661317,1611661321,1629488,25.766666666666666,48.0,18.75,10.71128004513128,8.281105448184219,101.824,96.0912
1022100036,2021,2021-05-30,1611661319,1611661325,203029,31.933333333333334,67.0,2.9850746268656714,6.946881903256225,7.918956120248795,99.32914285714284,101.088
1022100036,2021,2021-05-30,1611661319,1611661325,203833,30.783333333333335,63.0,6.349206349206349,6.665251555826919,7.9388277755545,99.32914285714284,101.088
1022100036,2021,2021-05-30,1611661319,1611661325,204324,28.0,59.0,6.779661016949153,9.911920125555381,7.903628001693287,99.32914285714284,101.088
1022100036,2021,2021-05-30,1611661319,1611661325,1628932,27.0,55.0,7.2727272727272725,9.481565876319365,7.9523031184635435,99.32914285714284,101.088
1022100036,2021,2021-05-30,1611661319,1611661325,1629498,32.53333333333333,67.0,7.462686567164178,7.822794924806927,7.971645905008909,99.32914285714284,101.088
1022100036,2021,2021-05-30,1611661325,1611661319,202638,19.333333333333332,40.0,12.5,11.533098244522654,8.472914460524768,101.088,99.32914285714284
1022100036,2021,2021-05-30,1611661325,1611661319,202658,17.25,34.0,8.823529411764705,6.948316627457323,8.652393894629459,101.088,99.32914285714284
1022100036,2021,2021-05-30,1611661325,1611661319,1627676,25.733333333333334,51.0,5.88235294117647,7.456526836420029,8.710777119289576,101.088,99.32914285714284
1022100036,2021,2021-05-30,1611661325,1611661319,1628909,20.4,42.0,4.761904761904762,6.495481296788008,8.71665880539308,101.088,99.32914285714284
1022100036,2021,2021-05-30,1611661325,1611661319,1629479,33.166666666666664,68.0,13.235294117647058,12.02142100751349,8.446571026865058,101.088,99.32914285714284
1022100037,2021,2021-05-30,1611661323,1611661324,201886,41.5,74.0,8.108108108108109,9.861104107486035,9.040640751076564,101.22599999999997,93.60168421052632
1022100037,2021,2021-05-30,1611661323,1611661324,1627673,36.43333333333333,64.0,7.8125,13.152576298788272,9.040640751076564,101.22599999999997,93.60168421052632
1022100037,2021,2021-05-30,1611661323,1611661324,1628280,36.983333333333334,65.0,9.23076923076923,9.071221655390284,9.040640751076564,101.22599999999997,93.60168421052632
1022100037,2021,2021-05-30,1611661323,1611661324,1629567,16.266666666666666,29.0,3.4482758620689657,6.957036693248989,9.040640751076564,101.22599999999997,93.60168421052632
1022100038,2021,2021-06-01,1611661319,1611661323,202633,35.05,67.0,10.44776119402985,12.309127840032613,7.723718227696313,93.07054545454545,101.12914285714285
1022100038,2021,2021-06-01,1611661319,1611661323,203029,27.733333333333334,56.0,3.571428571428571,6.643954250997579,7.928435132113852,93.07054545454545,101.12914285714285
1022100038,2021,2021-06-01,1611661319,1611661323,203833,30.316666666666666,60.0,8.333333333333334,6.630698166842033,7.965968798849006,93.07054545454545,101.12914285714285
1022100038,2021,2021-06-01,1611661319,1611661323,204324,24.466666666666665,47.0,8.51063829787234,9.684094420123014,7.883928380978844,93.07054545454545,101.12914285714285
1022100038,2021,2021-06-01,1611661319,1611661323,1628932,37.06666666666667,72.0,6.944444444444445,9.342109913554745,7.78187226900914,93.07054545454545,101.12914285714285
1022100038,2021,2021-06-01,1611661319,1611661323,1629498,30.416666666666668,61.0,6.557377049180328,7.784845400887181,7.882426610043659,93.07054545454545,101.12914285714285
1022100038,2021,2021-06-01,1611661323,1611661319,201886,33.21666666666667,65.0,12.307692307692307,9.7210931861303,8.433666851084846,101.12914285714285,93.07054545454545
1022100038,2021,2021-06-01,1611661323,1611661319,202662,35.78333333333333,71.0,5.633802816901409,7.82677009083741,8.364596322892073,101.12914285714285,93.07054545454545
1022100038,2021,2021-06-01,1611661323,1611661319,1627673,34.31666666666667,67.0,10.44776119402985,12.79536148707631,8.298138162582454,101.12914285714285,93.07054545454545
1022100038,2021,2021-06-01,1611661323,1611661319,1628280,35.766666666666666,70.0,11.428571428571429,9.068535371527892,8.480293635647497,101.12914285714285,93.07054545454545
1022100038,2021,2021-06-01,1611661323,1611661319,1629567,15.666666666666666,32.0,0.0,6.838296021394178,8.519903566006144,101.12914285714285,93.07054545454545
1022100039,2021,2021-06-01,1611661317,1611661329,203398,31.016666666666666,61.0,11.475409836065573,11.367597251593672,8.324415141407634,102.23020408163265,95.68800000000002
1022100039,2021,2021-06-01,1611661317,1611661329,203400,35.53333333333333,74.0,4.054054054054054,7.293490982810287,8.324415141407634,102.23020408163265,95.68800000000002
1022100039,2021,2021-06-01,1611661317,1611661329,1628915,35.9,72.0,11.11111111111111,7.327287787427761,8.324415141407634,102.23020408163265,95.68800000000002
1022100039,2021,2021-06-01,1611661317,1611661329,1629488,28.683333333333334,59.0,13.559322033898306,11.15655511807988,8.324415141407634,102.23020408163265,95.68800000000002
1022100039,2021,2021-06-01,1611661329,1611661317,202664,33.56666666666667,67.0,0.0,7.698674677655798,9.10243861808465,95.68800000000002,102.23020408163265
1022100039,2021,2021-06-01,1611661329,1611661317,203838,26.766666666666666,56.0,8.928571428571427,11.384184379241647,9.10243861808465,95.68800000000002,102.23020408163265
1022100039,2021,2021-06-01,1611661329,1611661317,1627674,33.6,65.0,6.153846153846153,7.195057893419287,9.10243861808465,95.68800000000002,102.23020408163265
1022100039,2021,2021-06-01,1611661329,1611661317,1628890,32.78333333333333,66.0,6.0606060606060606,7.103004254480403,9.10243861808465,95.68800000000002,102.23020408163265
1022100039,2021,2021-06-01,1611661329,1611661317,1630113,29.716666666666665,58.0,15.517241379310345,10.220657905780019,9.10243861808465,95.68800000000002,102.23020408163265
1022100040,2021,2021-06-01,1611661321,1611661320,203866,27.666666666666668,52.0,13.461538461538462,10.712644716139629,9.152089175478979,103.53454545454545,100.23336585365857
1022100040,2021,2021-06-01,1611661321,1611661320,1629481,32.55,66.0,6.0606060606060606,7.192567612774581,9.537314761253091,103.53454545454545,100.23336585365857
1022100040,2021,2021-06-01,1611661321,1611661320,1629497,26.383333333333333,52.0,13.461538461538462,8.785046211941609,9.454700436834145,103.53454545454545,100.23336585365857
1022100041,2021,2021-06-01,1611661325,1611661328,202638,20.4,39.0,5.128205128205128,11.563436269654217,8.434436419912062,98.58816000000002,99.58500000000001
1022100041,2021,2021-06-01,1611661325,1611661328,202650,25.3,54.0,7.4074074074074066,10.044354345311989,8.434436419912062,98.58816000000002,99.58500000000001
1022100041,2021,2021-06-01,1611661325,1611661328,202658,20.583333333333332,44.0,9.090909090909092,7.003007488338834,8.434436419912062,98.58816000000002,99.58500000000001
1022100041,2021,2021-06-01,1611661325,1611661328,1627676,26.733333333333334,56.0,8.928571428571427,7.351179612052854,8.434436419912062,98.58816000000002,99.58500000000001
1022100041,2021,2021-06-01,1611661325,1611661328,1628909,26.033333333333335,53.0,0.0,6.408327191734528,8.434436419912062,98.58816000000002,99.58500000000001
1022100041,2021,2021-06-01,1611661325,1611661328,1629479,26.35,56.0,24.999999999999996,12.095221587133379,8.434436419912062,98.58816000000002,99.58500000000001
1022100041,2021,2021-06-01,1611661328,1611661325,100720,27.483333333333334,56.0,1.7857142857142856,7.436077779088177,7.97504475673292,99.58500000000001,98.58816000000002
1022100041,2021,2021-06-01,1611661328,1611661325,204319,33.8,67.0,2.9850746268656714,7.8323847355073655,7.97504475673292,99.58500000000001,98.58816000000002
1022100041,2021,2021-06-01,1611661328,1611661325,1627668,29.216666666666665,59.0,10.16949152542373,11.047101952330994,7.97504475673292,99.58500000000001,98.58816000000002
1022100042,2021,2021-06-03,1611661313,1611661319,204335,36.46666666666667,80.0,6.25,6.967806605658838,8.479380514690357,100.21799999999999,103.01642105263157
1022100042,2021,2021-06-03,1611661313,1611661319,1628244,28.783333333333335,62.0,8.064516129032258,8.593261761907586,8.479380514690357,100.21799999999999,103.01642105263157
1022100042,2021,2021-06-03,1611661313,1611661319,1629477,32.43333333333333,70.0,12.857142857142858,8.92194710638056,8.479380514690357,100.21799999999999,103.01642105263157
1022100042,2021,2021-06-03,1611661313,1611661319,1630446,19.55,42.0,2.380952380952381,7.7032272724620325,8.479380514690357,100.21799999999999,103.01642105263157
1022100042,2021,2021-06-03,1611661319,1611661313,202633,23.75,52.0,11.538461538461538,12.146688421120539,9.079267476001998,103.01642105263157,100.21799999999999
1022100042,2021,2021-06-03,1611661319,1611661313,203029,24.7,56.0,1.7857142857142856,6.44744545431286,9.079267476001998,103.01642105263157,100.21799999999999
1022100042,2021,2021-06-03,1611661319,1611661313,203833,32.95,71.0,4.225352112676057,6.712422668600435,9.079267476001998,103.01642105263157,100.21799999999999
1022100042,2021,2021-06-03,1611661319,1611661313,204324,23.666666666666668,50.0,18.0,9.602469199950862,9.079267476001998,103.01642105263157,100.21799999999999
1022100042,2021,2021-06-03,1611661319,1611661313,1628932,35.06666666666667,76.0,17.105263157894736,9.156620963277065,9.079267476001998,103.01642105263157,100.21799999999999
1022100042,2021,2021-06-03,1611661319,1611661313,1629498,40.0,86.0,3.488372093023256,7.693891443116608,9.079267476001998,103.01642105263157,100.21799999999999
1022100043,2021,2021-06-03,1611661317,1611661329,203398,38.11666666666667,73.0,16.438356164383563,11.353957176794777,8.280889336614838,102.1642105263158,96.55542857142856
1022100043,2021,2021-06-03,1611661317,1611661329,203400,38.11666666666667,73.0,4.109589041095891,7.025113165584926,8.42902226961046,102.1642105263158,96.55542857142856
1022100043,2021,2021-06-03,1611661317,1611661329,1628915,40.81666666666667,78.0,5.128205128205128,7.615329519310978,8.278290848047547,102.1642105263158,96.55542857142856
1022100043,2021,2021-06-03,1611661317,1611661329,1629488,39.13333333333333,75.0,12.0,11.289412302125044,8.247024787319884,102.1642105263158,96.55542857142856
1022100043,2021,2021-06-03,1611661329,1611661317,202664,39.416666666666664,77.0,5.194805194805195,7.150726016330644,9.015686428824917,96.55542857142856,102.1642105263158
1022100043,2021,2021-06-03,1611661329,1611661317,203838,19.783333333333335,38.0,10.526315789473685,11.207922915774454,8.829318605895812,96.55542857142856,102.1642105263158
1022100043,2021,2021-06-03,1611661329,1611661317,1627674,34.43333333333333,68.0,11.76470588235294,7.107582064147481,8.88529610666096,96.55542857142856,102.1642105263158
1022100043,2021,2021-06-03,1611661329,1611661317,1628890,34.11666666666667,68.0,1.4705882352941175,7.014316584292207,8.88806842993917,96.55542857142856,102.1642105263158
1022100043,2021,2021-06-03,1611661329,1611661317,1630113,27.833333333333332,52.0,13.461538461538462,10.540288131061153,8.710320360396837,96.55542857142856,102.1642105263158
1022100044,2021,2021-06-03,1611661325,1611661320,202638,21.35,45.0,15.555555555555555,11.258465972891813,9.542129828054408,101.85365853658537,99.30133333333333
1022100044,2021,2021-06-03,1611661325,1611661320,202650,27.616666666666667,51.0,11.76470588235294,9.856282599250918,9.542129828054408,101.85365853658537,99.30133333333333
1022100044,2021,2021-06-03,1611661325,1611661320,202658,32.416666666666664,60.0,13.333333333333334,7.077347706017512,9.542129828054408,101.85365853658537,99.30133333333333
1022100044,2021,2021-06-03,1611661325,1611661320,1627676,22.916666666666668,45.0,4.444444444444445,7.424292580186013,9.542129828054408,101.85365853658537,99.30133333333333
1022100044,2021,2021-06-03,1611661325,1611661320,1628909,36.13333333333333,69.0,1.4492753623188408,6.061966555405051,9.542129828054408,101.85365853658537,99.30133333333333
1022100044,2021,2021-06-03,1611661325,1611661320,1628927,24.016666666666666,49.0,2.0408163265306123,7.462315220693654,9.542129828054408,101.85365853658537,99.30133333333333
