game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,dstrength,d3par,dtovf,dorebA,dpace,own_3par,own_tovr,own_orebr,own_usg,own_rest,opp_rest,rest_dif,own_b2b,own_travel,own_tz
1022100001,2021,2021-05-14,1611661313,1611661325,204334,11.783333333333333,24.0,4.166666666666667,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,204335,38.45,81.0,6.172839506172839,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1628244,27.083333333333332,57.0,8.771929824561404,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1629477,36.93333333333333,76.0,7.894736842105263,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1630119,14.366666666666667,30.0,3.3333333333333335,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1630131,25.9,57.0,5.2631578947368425,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1630446,28.716666666666665,63.0,7.936507936507937,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,202638,17.783333333333335,39.0,10.256410256410255,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,202650,28.283333333333335,61.0,16.39344262295082,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,202658,30.35,65.0,3.0769230769230766,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1627676,19.916666666666668,45.0,8.88888888888889,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1628909,29.7,64.0,6.25,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1628927,20.083333333333332,42.0,4.761904761904762,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1629479,31.416666666666668,66.0,24.242424242424242,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1630438,12.483333333333333,25.0,4.0,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,201886,35.6,69.0,10.144927536231885,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,201896,29.716666666666665,58.0,6.8965517241379315,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1627673,29.816666666666666,58.0,13.793103448275863,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1628280,22.95,46.0,6.521739130434782,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1629492,12.1,24.0,12.5,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1629567,28.533333333333335,57.0,14.035087719298247,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1630096,10.483333333333333,21.0,9.523809523809524,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1630097,14.516666666666667,30.0,16.666666666666668,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,1630120,13.083333333333334,28.0,7.142857142857142,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,203015,11.966666666666667,24.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,203403,31.4,61.0,1.639344262295082,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,203824,27.416666666666668,52.0,7.692307692307692,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,204322,20.133333333333333,39.0,10.256410256410255,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,204325,10.466666666666667,22.0,22.727272727272727,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,1627675,36.75,72.0,5.555555555555555,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,1628881,19.866666666666667,40.0,12.5,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,1630150,25.883333333333333,52.0,1.923076923076923,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661330,1611661323,1630462,16.116666666666667,32.0,6.25,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661317,1611661324,100940,31.716666666666665,68.0,11.76470588235294,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661317,1611661324,203035,15.3,32.0,3.125,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661317,1611661324,203398,37.9,78.0,15.384615384615383,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661317,1611661324,203400,34.46666666666667,70.0,4.285714285714286,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661317,1611661324,1628915,33.666666666666664,70.0,8.571428571428571,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661317,1611661324,1629488,35.25,72.0,13.88888888888889,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,201480,30.4,66.0,16.666666666666664,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,203024,31.966666666666665,65.0,10.769230769230768,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,203825,35.9,74.0,8.108108108108109,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,203831,12.783333333333333,25.0,12.0,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,1627672,30.133333333333333,63.0,9.523809523809524,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,1629524,12.366666666666667,27.0,3.7037037037037033,,,,,,,,,,,,,,,0.0,,
1022100003,2021,2021-05-14,1611661324,1611661317,1630101,32.71666666666667,66.0,1.5151515151515151,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,201911,24.2,53.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,203014,26.333333333333332,59.0,13.559322033898306,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,203823,27.183333333333334,61.0,9.836065573770492,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,204365,19.416666666666668,44.0,4.545454545454546,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,1627678,13.6,31.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,1628269,19.683333333333334,47.0,8.51063829787234,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,1628279,26.583333333333332,60.0,3.3333333333333335,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,1630099,17.483333333333334,41.0,2.4390243902439024,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661320,1611661321,1630444,17.366666666666667,38.0,5.2631578947368425,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,203866,27.883333333333333,60.0,18.333333333333336,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,204330,19.266666666666666,45.0,20.0,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,1627669,19.033333333333335,40.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,1628277,36.21666666666667,83.0,10.843373493975903,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,1629481,19.7,43.0,2.3255813953488373,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,1629497,19.35,45.0,6.666666666666666,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,1630112,21.483333333333334,51.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100004,2021,2021-05-14,1611661321,1611661320,1630454,26.216666666666665,61.0,16.39344262295082,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,201507,22.233333333333334,47.0,2.127659574468085,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,201919,15.933333333333334,32.0,6.25,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,202250,31.65,66.0,9.09090909090909,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,203849,19.0,40.0,17.5,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,204333,29.783333333333335,63.0,11.11111111111111,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,1628286,23.7,50.0,18.0,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,1628878,21.316666666666666,45.0,13.333333333333332,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,1629506,14.816666666666666,31.0,6.451612903225807,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661322,1611661329,1630118,12.05,24.0,4.166666666666667,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,201496,25.016666666666666,54.0,14.814814814814813,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,201516,23.15,47.0,4.25531914893617,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,202664,28.45,60.0,5.0,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,203828,21.116666666666667,47.0,8.51063829787234,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,203838,18.666666666666668,35.0,11.428571428571429,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,204327,11.55,22.0,4.545454545454546,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,1627674,26.833333333333332,57.0,14.035087719298247,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,1628890,28.316666666666666,56.0,5.357142857142857,,,,,,,,,,,,,,,0.0,,
1022100005,2021,2021-05-15,1611661329,1611661322,1630113,14.3,26.0,11.538461538461538,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,202633,19.333333333333332,40.0,12.5,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,203029,23.3,53.0,9.433962264150942,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,203833,31.466666666666665,66.0,3.0303030303030303,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,204324,22.65,47.0,19.148936170212767,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,1628276,26.283333333333335,56.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,1628917,12.85,29.0,13.793103448275863,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,1628932,33.1,72.0,6.944444444444445,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661319,1611661328,1629498,31.033333333333335,66.0,4.545454545454545,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,100720,26.1,57.0,8.771929824561404,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,200676,30.2,67.0,7.462686567164178,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,203855,17.016666666666666,37.0,10.81081081081081,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,204319,35.166666666666664,76.0,5.2631578947368425,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,1627668,35.63333333333333,77.0,16.883116883116884,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,1628886,15.533333333333333,33.0,9.09090909090909,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,1629478,22.983333333333334,50.0,12.0,,,,,,,,,,,,,,,0.0,,
1022100006,2021,2021-05-15,1611661328,1611661319,1629496,14.166666666666666,30.0,13.333333333333334,,,,,,,,,,,,,,,0.0,,
1022100007,2021,2021-05-16,1611661313,1611661325,204296,15.066666666666666,33.0,15.15151515151515,,7.784873387710266,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,204334,11.733333333333333,26.0,15.384615384615383,,7.881358900271429,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,204335,32.916666666666664,72.0,2.7777777777777777,,7.939766322946959,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,1628244,22.583333333333332,51.0,11.76470588235294,,7.719980403972648,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,1629477,31.483333333333334,69.0,7.246376811594203,,7.775027134722035,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,1630119,15.883333333333333,36.0,5.555555555555555,,7.934253926447746,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,1630131,28.116666666666667,63.0,11.11111111111111,,7.950660911469765,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,1630446,25.05,56.0,8.928571428571427,,7.773778176822632,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661313,1611661325,1630459,17.166666666666668,37.0,5.405405405405405,,7.693314642732988,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,202638,18.266666666666666,40.0,5.0,,9.542947202521669,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,202650,27.333333333333332,60.0,25.0,,9.0935748965948,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,202658,29.716666666666665,64.0,0.0,,10.061600706301256,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,1627676,22.283333333333335,50.0,8.0,,9.607718337380414,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,1628909,33.983333333333334,73.0,2.73972602739726,,9.818754925137902,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,1628927,15.566666666666666,34.0,14.705882352941176,,9.800702379080366,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,1629479,26.55,59.0,16.949152542372882,,8.451011599356068,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100007,2021,2021-05-16,1611661325,1611661313,1630438,10.466666666666667,24.0,0.0,,9.72701660425253,,,,,,,,,,2.0,2.0,0.0,0.0,1038.257869196767,0.0
1022100008,2021,2021-05-16,1611661317,1611661323,100940,28.966666666666665,55.0,7.2727272727272725,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661317,1611661323,203035,12.316666666666666,27.0,11.11111111111111,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661317,1611661323,203398,35.86666666666667,68.0,5.88235294117647,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661317,1611661323,203400,36.96666666666667,72.0,1.3888888888888888,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661317,1611661323,1628915,25.366666666666667,49.0,8.16326530612245,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661317,1611661323,1629488,35.4,69.0,11.594202898550726,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661317,1611661323,1630136,16.4,32.0,3.125,,7.822397103181528,,,,,,,,,,2.0,2.0,0.0,0.0,1754.0550551848366,1.0
1022100008,2021,2021-05-16,1611661323,1611661317,201886,36.56666666666667,71.0,7.042253521126761,,8.688285880700311,,,,,,,,,,2.0,2.0,0.0,0.0,1392.2588142393556,0.0
1022100008,2021,2021-05-16,1611661323,1611661317,201896,36.96666666666667,71.0,1.4084507042253522,,8.688285880700311,,,,,,,,,,2.0,2.0,0.0,0.0,1392.2588142393556,0.0
1022100008,2021,2021-05-16,1611661323,1611661317,1627673,33.266666666666666,64.0,20.3125,,8.688285880700311,,,,,,,,,,2.0,2.0,0.0,0.0,1392.2588142393556,0.0
1022100008,2021,2021-05-16,1611661323,1611661317,1628280,35.266666666666666,68.0,13.235294117647058,,8.688285880700311,,,,,,,,,,2.0,2.0,0.0,0.0,1392.2588142393556,0.0
1022100008,2021,2021-05-16,1611661323,1611661317,1629492,11.466666666666667,22.0,13.636363636363637,,8.688285880700311,,,,,,,,,,2.0,2.0,0.0,0.0,1392.2588142393556,0.0
