game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,orient,opp_nominal,opp_available,M_delta,opp_spec_out,opp_pool_n
1022100029,2021,2021-05-28,1611661322,1611661323,202250,36.86666666666667,72.0,4.166666666666667,3.669031653035472,4.312530643482355,3.669031653035472,2.273299966981214,2.2507607702022994,0.022539196778914583,0,2
1022100032,2021,2021-05-28,1611661319,1611661325,203833,30.583333333333332,68.0,17.64705882352941,6.478384130661126,5.11219574464934,6.478384130661126,1.6504418673041055,2.518144903585606,0.0,0,1
1022100032,2021,2021-05-28,1611661319,1611661325,1628932,26.783333333333335,61.0,3.278688524590164,4.6135318244600505,5.11219574464934,4.6135318244600505,1.6504418673041055,2.518144903585606,0.0,0,1
1022100032,2021,2021-05-28,1611661319,1611661325,1629498,31.733333333333334,69.0,4.347826086956522,4.057401887208232,5.11219574464934,4.057401887208232,1.6504418673041055,2.518144903585606,0.0,0,1
1022100033,2021,2021-05-29,1611661330,1611661313,1627675,42.56666666666667,88.0,7.954545454545454,4.714641274466443,4.2624200803946195,4.714641274466443,1.7745790895863645,1.6705556995938122,0.10402338999255223,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,203029,31.933333333333334,67.0,1.4925373134328357,4.447292059214921,5.1906791428203825,4.447292059214921,2.518144903585606,2.4010317349198496,0.11711316866575627,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,203833,30.783333333333335,63.0,7.936507936507937,7.307536975733235,4.85990663661128,7.307536975733235,2.518144903585606,2.4010317349198496,0.11711316866575627,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,204324,28.0,59.0,5.084745762711865,4.436455914031042,5.130344117390981,4.436455914031042,2.518144903585606,2.4010317349198496,0.11711316866575627,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,1628932,27.0,55.0,7.2727272727272725,4.498451963092533,5.152894399287568,4.498451963092533,2.518144903585606,2.4010317349198496,0.11711316866575627,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,1629498,32.53333333333333,67.0,4.477611940298507,4.053948169726497,5.135023665080909,4.053948169726497,2.518144903585606,2.4010317349198496,0.11711316866575627,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,202638,19.333333333333332,40.0,10.0,4.813233706003852,4.463030944817037,4.813233706003852,1.9974451501758288,2.419958786884308,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,202658,17.25,34.0,2.941176470588235,5.574405401621355,4.352913148274501,5.574405401621355,1.9974451501758288,2.419958786884308,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,1627676,25.733333333333334,51.0,3.9215686274509802,4.543276779917401,4.483499606764882,4.543276779917401,1.9974451501758288,2.419958786884308,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,1628909,20.4,42.0,4.761904761904762,4.0223915440033045,4.38524403593893,4.0223915440033045,1.9974451501758288,2.419958786884308,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,1629479,33.166666666666664,68.0,1.4705882352941175,3.6446775250869856,4.486526952886938,3.6446775250869856,1.9974451501758288,2.419958786884308,0.0,0,3
1022100038,2021,2021-06-01,1611661319,1611661323,202633,35.05,67.0,2.9850746268656714,3.637626751887385,4.3970361370881665,3.637626751887385,2.4001316998433992,2.441246377213912,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,203029,27.733333333333334,56.0,5.357142857142857,4.229044138519634,4.375413404462179,4.229044138519634,2.4001316998433992,2.441246377213912,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,203833,30.316666666666666,60.0,6.666666666666667,7.346468520819708,4.312584673711931,7.346468520819708,2.4001316998433992,2.441246377213912,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,204324,24.466666666666665,47.0,6.382978723404256,4.477524842510995,4.436994605412029,4.477524842510995,2.4001316998433992,2.441246377213912,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,1628932,37.06666666666667,72.0,8.333333333333334,4.654036891389567,4.40225643148342,4.654036891389567,2.4001316998433992,2.441246377213912,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,1629498,30.416666666666668,61.0,3.278688524590164,4.080339368781519,4.368279466248829,4.080339368781519,2.4001316998433992,2.441246377213912,0.0,0,4
1022100038,2021,2021-06-01,1611661323,1611661319,201886,33.21666666666667,65.0,6.153846153846153,5.089785636211524,4.463459042396315,5.089785636211524,2.419958786884308,2.3745993694938368,0.045359417390471446,0,5
1022100038,2021,2021-06-01,1611661323,1611661319,202662,35.78333333333333,71.0,8.450704225352114,5.6711985347150975,4.339979776388754,5.6711985347150975,2.419958786884308,2.3745993694938368,0.045359417390471446,0,5
1022100038,2021,2021-06-01,1611661323,1611661319,1627673,34.31666666666667,67.0,1.4925373134328357,4.92093813021102,4.39518499064055,4.92093813021102,2.419958786884308,2.3745993694938368,0.045359417390471446,0,5
1022100038,2021,2021-06-01,1611661323,1611661319,1628280,35.766666666666666,70.0,2.857142857142857,4.256762045103692,4.368239752821135,4.256762045103692,2.419958786884308,2.3745993694938368,0.045359417390471446,0,5
1022100038,2021,2021-06-01,1611661323,1611661319,1629567,15.666666666666666,32.0,0.0,4.540881535506774,4.462138882963485,4.540881535506774,2.419958786884308,2.3745993694938368,0.045359417390471446,0,5
1022100039,2021,2021-06-01,1611661317,1611661329,203398,31.016666666666666,61.0,1.639344262295082,4.0342987213718144,4.140703226457106,4.0342987213718144,1.944485144756209,1.9938240347517586,0.0,0,3
1022100039,2021,2021-06-01,1611661317,1611661329,203400,35.53333333333333,74.0,6.756756756756757,6.487098165134017,4.140703226457106,6.487098165134017,1.944485144756209,1.9938240347517586,0.0,0,3
1022100039,2021,2021-06-01,1611661317,1611661329,1628915,35.9,72.0,4.166666666666667,3.9534634780391364,4.140703226457106,3.9534634780391364,1.944485144756209,1.9938240347517586,0.0,0,3
1022100039,2021,2021-06-01,1611661317,1611661329,1629488,28.683333333333334,59.0,3.3898305084745766,4.281639446340933,4.140703226457106,4.281639446340933,1.944485144756209,1.9938240347517586,0.0,0,3
1022100039,2021,2021-06-01,1611661329,1611661317,202664,33.56666666666667,67.0,14.925373134328357,7.677463256373125,4.283992874232756,7.677463256373125,1.5210964303963792,1.5610967746757307,0.0,0,3
1022100039,2021,2021-06-01,1611661329,1611661317,203838,26.766666666666666,56.0,0.0,3.09759468658628,4.283992874232756,3.09759468658628,1.5210964303963792,1.5610967746757307,0.0,0,3
1022100039,2021,2021-06-01,1611661329,1611661317,1627674,33.6,65.0,3.0769230769230766,3.52627850139436,4.283992874232756,3.52627850139436,1.5210964303963792,1.5610967746757307,0.0,0,3
1022100039,2021,2021-06-01,1611661329,1611661317,1628890,32.78333333333333,66.0,1.5151515151515151,4.716657594945745,4.283992874232756,4.716657594945745,1.5210964303963792,1.5610967746757307,0.0,0,3
1022100039,2021,2021-06-01,1611661329,1611661317,1630113,29.716666666666665,58.0,1.7241379310344829,3.784431785391382,4.283992874232756,3.784431785391382,1.5210964303963792,1.5610967746757307,0.0,0,3
1022100041,2021,2021-06-01,1611661325,1611661328,202638,20.4,39.0,0.0,5.054824956721159,4.855645820180092,5.054824956721159,2.3397302217499187,2.2372217395528686,0.10250848219705011,0,3
1022100041,2021,2021-06-01,1611661325,1611661328,202650,25.3,54.0,5.555555555555555,4.444227463816039,4.855645820180092,4.444227463816039,2.3397302217499187,2.2372217395528686,0.10250848219705011,0,3
1022100041,2021,2021-06-01,1611661325,1611661328,202658,20.583333333333332,44.0,9.090909090909092,5.475233114423621,4.855645820180092,5.475233114423621,2.3397302217499187,2.2372217395528686,0.10250848219705011,0,3
1022100041,2021,2021-06-01,1611661325,1611661328,1627676,26.733333333333334,56.0,5.357142857142857,4.504510241016433,4.855645820180092,4.504510241016433,2.3397302217499187,2.2372217395528686,0.10250848219705011,0,3
