game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,dstrength,d3par,dtovf,dorebA,dpace,own_3par,own_tovr,own_orebr,own_usg,own_rest,opp_rest,rest_dif,own_b2b,own_travel,own_tz
1022100001,2021,2021-05-14,1611661313,1611661325,204334,11.783333333333333,24.0,12.5,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,204335,38.45,81.0,37.03703703703704,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1628244,27.083333333333332,57.0,10.526315789473685,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1629477,36.93333333333333,76.0,32.89473684210526,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1630119,14.366666666666667,30.0,0.0,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1630131,25.9,57.0,10.526315789473685,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661313,1611661325,1630446,28.716666666666665,63.0,28.571428571428573,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,202638,17.783333333333335,39.0,20.51282051282051,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,202650,28.283333333333335,61.0,14.754098360655737,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,202658,30.35,65.0,9.23076923076923,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1627676,19.916666666666668,45.0,15.555555555555555,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1628909,29.7,64.0,35.9375,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1628927,20.083333333333332,42.0,9.523809523809524,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1629479,31.416666666666668,66.0,33.33333333333333,,,,,,,,,,,,,,,0.0,,
1022100001,2021,2021-05-14,1611661325,1611661313,1630438,12.483333333333333,25.0,20.0,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,201886,35.6,69.0,30.434782608695656,,,,,,,,,,,,,,,0.0,,
1022100002,2021,2021-05-14,1611661323,1611661330,201896,29.716666666666665,58.0,10.344827586206897,,,,,,,,,,,,,,,0.0,,
