game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,orient,opp_nominal,opp_available,M_delta,opp_spec_out,opp_pool_n
1022100029,2021,2021-05-28,1611661322,1611661323,202250,36.86666666666667,72.0,40.27777777777778,27.94482983854515,18.648933554271654,13.061014309570082,1.2010745500898614,1.346478136231976,0.0,0,2
1022100032,2021,2021-05-28,1611661319,1611661325,203833,30.583333333333332,68.0,27.941176470588232,19.808177192006795,20.378027184588817,7.954991156289071,0.9325991939978666,1.6844085195733967,0.0,0,1
1022100032,2021,2021-05-28,1611661319,1611661325,1628932,26.783333333333335,61.0,37.704918032786885,22.102246813025435,20.378027184588817,9.579118806788959,0.9325991939978666,1.6844085195733967,0.0,0,1
1022100032,2021,2021-05-28,1611661319,1611661325,1629498,31.733333333333334,69.0,14.492753623188406,21.334964681861557,20.378027184588817,7.756352851554147,0.9325991939978666,1.6844085195733967,0.0,0,1
1022100033,2021,2021-05-29,1611661330,1611661313,1627675,42.56666666666667,88.0,35.22727272727273,21.28201125651499,19.445849609254513,6.358456695371648,1.196376892697824,1.1442540778174946,0.05212281488032944,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,203029,31.933333333333334,67.0,23.88059701492537,18.039197652085004,21.07222621435271,4.78929584093572,1.6844085195733967,1.6672316719847067,0.01717684758868998,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,203833,30.783333333333335,63.0,11.11111111111111,20.46103198150498,20.932947233913808,7.748288351888777,1.6844085195733967,1.6672316719847067,0.01717684758868998,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,204324,28.0,59.0,37.28813559322034,21.34659629119459,20.737969744707296,10.482670032728349,1.6844085195733967,1.6672316719847067,0.01717684758868998,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,1628932,27.0,55.0,27.27272727272727,23.178653904924555,20.767181194897308,10.429571019226879,1.6844085195733967,1.6672316719847067,0.01717684758868998,0,3
1022100036,2021,2021-05-30,1611661319,1611661325,1629498,32.53333333333333,67.0,17.91044776119403,20.84549054898508,21.212951170439773,7.341186875249708,1.6844085195733967,1.6672316719847067,0.01717684758868998,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,202638,19.333333333333332,40.0,10.0,19.64034207868369,18.889798799858806,9.010495119402517,1.602968956716664,1.7020057106310704,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,202658,17.25,34.0,11.76470588235294,18.736755753716675,18.924060455622126,8.13461458824272,1.602968956716664,1.7020057106310704,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,1627676,25.733333333333334,51.0,15.686274509803921,20.346998081026886,18.74810944655075,8.729592393857594,1.602968956716664,1.7020057106310704,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,1628909,20.4,42.0,23.80952380952381,21.835877281928262,18.895812423894807,6.879490505814473,1.602968956716664,1.7020057106310704,0.0,0,3
1022100036,2021,2021-05-30,1611661325,1611661319,1629479,33.166666666666664,68.0,22.058823529411764,19.73645302808734,18.895812423894807,11.52054863597398,1.602968956716664,1.7020057106310704,0.0,0,3
1022100038,2021,2021-06-01,1611661319,1611661323,202633,35.05,67.0,41.7910447761194,22.96420550723891,18.89111893757076,12.757892825081735,1.4255271862049133,1.5343731592853638,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,203029,27.733333333333334,56.0,0.0,18.447891971102443,18.945014612373377,4.650957572787926,1.4255271862049133,1.5343731592853638,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,203833,30.316666666666666,60.0,16.666666666666668,19.825039665029593,18.923311813267375,7.228422722809783,1.4255271862049133,1.5343731592853638,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,204324,24.466666666666665,47.0,17.02127659574468,22.411996222860765,18.88804127711439,11.83667051773284,1.4255271862049133,1.5343731592853638,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,1628932,37.06666666666667,72.0,19.444444444444446,23.395863818924422,18.921810574858657,10.450446067834132,1.4255271862049133,1.5343731592853638,0.0,0,4
1022100038,2021,2021-06-01,1611661319,1611661323,1629498,30.416666666666668,61.0,9.836065573770492,20.62805805674836,19.173938379683417,8.05960082844637,1.4255271862049133,1.5343731592853638,0.0,0,4
1022100038,2021,2021-06-01,1611661323,1611661319,201886,33.21666666666667,65.0,9.23076923076923,24.095792660886307,18.59574340871099,7.531138380168896,1.7020057106310704,2.878838306104489,0.0,0,5
1022100038,2021,2021-06-01,1611661323,1611661319,202662,35.78333333333333,71.0,15.492957746478874,20.2057022765914,19.01702503588745,7.433921812075951,1.7020057106310704,2.878838306104489,0.0,0,5
