game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,e,pair_n,M_pair
1022100036,2021,2021-05-30,1611661325,1611661319,202658,17.25,34.0,8.823529411764705,6.948657308874967,8.652496076220876,1.8632888630354394,1.0,-0.9401122164679903
1022100036,2021,2021-05-30,1611661319,1611661325,203833,30.783333333333335,63.0,6.349206349206349,6.665594922796279,7.938920453326169,0.22313130959462146,1.0,-0.11499343029779958
1022100036,2021,2021-05-30,1611661325,1611661319,1628909,20.4,42.0,4.761904761904762,6.495804980300526,8.716761745929471,-1.7930560234935076,1.0,-1.3023023004941379
1022100036,2021,2021-05-30,1611661319,1611661325,1628932,27.0,55.0,7.2727272727272725,9.481901310718477,7.9523955994671205,-1.4564909681672917,1.0,-1.380050022959634
1022100036,2021,2021-05-30,1611661325,1611661319,1629479,33.166666666666664,68.0,13.235294117647058,12.021769475934967,8.44667396740145,1.4799303867459326,1.0,0.9346516052633511
1022100036,2021,2021-05-30,1611661319,1611661325,1629498,32.53333333333333,67.0,7.462686567164178,7.823129990596809,7.971738610958679,0.2430465913684765,1.0,-1.0485108128185148
1022100043,2021,2021-06-03,1611661329,1611661317,202664,39.416666666666664,77.0,5.194805194805195,7.151498676438442,9.01592203710373,-2.3252718802529984,1.0,-2.7124193258785247
1022100043,2021,2021-06-03,1611661317,1611661329,203398,38.11666666666667,73.0,16.438356164383563,11.354751796716165,8.281108781069872,5.471523507316123,1.0,0.16248974329288934
1022100043,2021,2021-06-03,1611661317,1611661329,203400,38.11666666666667,73.0,4.109589041095891,7.025894624099749,8.429242546507254,-2.797662373850377,1.0,-0.9986877366111674
1022100043,2021,2021-06-03,1611661329,1611661317,203838,19.783333333333335,38.0,10.526315789473685,11.208770153625542,8.829553408049875,-1.0165004847475139,1.0,-1.0346342939148954
1022100043,2021,2021-06-03,1611661329,1611661317,1627674,34.43333333333333,68.0,11.76470588235294,7.108339224554019,8.885531567960184,4.398113479396264,1.0,-0.4837105828068268
1022100043,2021,2021-06-03,1611661329,1611661317,1628890,34.11666666666667,68.0,1.4705882352941175,7.015074504899957,8.888303964705258,-5.801619357875774,1.0,-0.4823610455090475
1022100043,2021,2021-06-03,1611661317,1611661329,1628915,40.81666666666667,78.0,5.128205128205128,7.616189301686057,8.278510996465545,-2.225480192452232,1.0,1.3427543656272114
1022100043,2021,2021-06-03,1611661317,1611661329,1629488,39.13333333333333,75.0,12.0,11.290232833565607,8.247244104265064,1.1400749240621266,1.0,0.925114720177533
1022100043,2021,2021-06-03,1611661329,1611661317,1630113,27.833333333333332,52.0,13.461538461538462,10.541126896533731,8.710555308708482,2.7525619551148868,1.0,1.571495350939416
1022100048,2021,2021-06-05,1611661329,1611661320,202664,33.13333333333333,64.0,4.6875,6.99440461857567,9.528998428018992,-3.113070224485983,1.0,0.70262960819508
1022100048,2021,2021-06-05,1611661329,1611661320,1627674,34.43333333333333,66.0,10.606060606060606,7.391645509839209,9.675560303489075,2.2356724413894646,1.0,-0.6907071086084985
1022100048,2021,2021-06-05,1611661329,1611661320,1628890,33.1,65.0,10.769230769230768,6.646712845844696,9.743874511620533,3.1892702731838662,1.0,-1.1506312401851113
1022100050,2021,2021-06-06,1611661324,1611661330,201480,22.916666666666668,47.0,14.893617021276597,11.439190960699118,8.556707402405785,3.475935875322273,1.0,1.581063809692271
1022100050,2021,2021-06-06,1611661330,1611661324,203026,21.966666666666665,43.0,2.3255813953488373,7.023925931497577,8.436915143093074,-4.586988305432845,1.0,1.7389161569664282
1022100050,2021,2021-06-06,1611661324,1611661330,203825,23.283333333333335,43.0,9.30232558139535,7.03349527388803,8.83664165469285,2.0523864085484167,1.0,-2.0504707200019165
1022100050,2021,2021-06-06,1611661330,1611661324,1627675,33.15,66.0,7.575757575757575,9.298170425499837,8.394382484981259,-1.5288697732010794,1.0,1.3446293102523488
1022100050,2021,2021-06-06,1611661330,1611661324,1628881,20.3,42.0,14.285714285714286,10.88911103096326,8.495890414379575,3.494327789175907,1.0,-0.505945772075543
1022100051,2021,2021-06-06,1611661328,1611661321,100720,28.783333333333335,57.0,12.280701754385966,6.864901138285762,8.515464315963756,5.4617355219416694,1.0,-0.8943565073873933
1022100051,2021,2021-06-06,1611661328,1611661321,204319,31.55,64.0,9.375,7.116710796144776,8.502078060922853,2.317021601512357,1.0,-1.5947597535567233
1022100051,2021,2021-06-06,1611661321,1611661328,204330,27.05,53.0,15.094339622641508,9.961483610883409,8.308392616749957,5.440124874687667,1.0,0.9306618204765371
1022100051,2021,2021-06-06,1611661328,1611661321,1627668,33.5,67.0,10.44776119402985,11.037213359751687,8.199042580736277,-0.10821735346843475,1.0,0.4117140300533724
1022100051,2021,2021-06-06,1611661321,1611661328,1629481,32.93333333333333,67.0,8.955223880597014,6.8549633421114455,8.576810636684954,2.0970754956770365,1.0,-0.8270272125269263
1022100051,2021,2021-06-06,1611661321,1611661328,1629497,29.1,57.0,12.280701754385966,8.677314630562712,8.54636530891121,3.630171757386737,1.0,-1.3507410606383046
1022100055,2021,2021-06-08,1611661317,1611661321,203398,36.166666666666664,68.0,23.52941176470588,11.720648141938145,8.115432798016894,12.4439587178326,1.0,4.7689857655543735
1022100055,2021,2021-06-08,1611661317,1611661321,203400,37.583333333333336,72.0,8.333333333333334,6.824083781715806,8.380836523688359,1.6680003258640088,1.0,0.6441499269452745
1022100055,2021,2021-06-08,1611661317,1611661321,1629488,28.7,55.0,14.545454545454545,11.346957838394697,8.259346076695952,3.6231259590194114,1.0,2.8186378234088916
1022100057,2021,2021-06-11,1611661328,1611661330,100720,27.266666666666666,55.0,5.454545454545454,7.060428278333097,8.603501683628563,-1.5905032856307377,1.0,-0.987689362441515
1022100057,2021,2021-06-11,1611661328,1611661330,200676,19.05,38.0,7.894736842105263,8.528356368288927,8.570023802444542,-0.5819292510654366,1.0,-0.49697434451202555
1022100057,2021,2021-06-11,1611661330,1611661328,203026,33.583333333333336,66.0,3.0303030303030303,6.792653526359392,8.844302191480576,-3.9372574063569674,1.0,-0.2929743931432191
1022100057,2021,2021-06-11,1611661330,1611661328,203403,17.85,36.0,11.11111111111111,8.56430128746209,8.778641168239124,2.3915034793793346,1.0,1.70729984614083
1022100057,2021,2021-06-11,1611661330,1611661328,203824,21.266666666666666,41.0,0.0,7.57465201359264,8.820934579816313,-7.749166551876533,1.0,0.2553603427994977
1022100057,2021,2021-06-11,1611661328,1611661330,203855,13.55,28.0,7.142857142857142,7.940137807523306,8.632165969140104,-0.8063814110595775,1.0,-2.776908294927544
1022100057,2021,2021-06-11,1611661328,1611661330,204319,32.166666666666664,64.0,6.25,7.200627482269948,8.590131788841644,-0.9237771068852414,1.0,-0.5098276983011726
1022100057,2021,2021-06-11,1611661330,1611661328,204322,16.216666666666665,32.0,6.25,10.285400747588067,8.63527209114613,-4.050894812926456,1.0,5.5189186824854914
1022100057,2021,2021-06-11,1611661328,1611661330,1627668,27.3,54.0,24.074074074074073,11.193373095430164,8.471216580579412,13.076814565115656,1.0,1.0678133519348798
1022100057,2021,2021-06-11,1611661330,1611661328,1627675,35.45,69.0,15.942028985507248,9.15542854533484,8.82463153479528,6.571740396434821,1.0,-0.4073008841355694
1022100057,2021,2021-06-11,1611661330,1611661328,1628881,17.433333333333334,36.0,16.666666666666668,10.970644556420527,8.814187029451467,5.451851654690607,1.0,-0.7561600584323637
1022100057,2021,2021-06-11,1611661328,1611661330,1628886,11.316666666666666,23.0,4.3478260869565215,7.163286797813496,8.598724990432862,-2.7958887009359854,1.0,-1.439530382006586
1022100057,2021,2021-06-11,1611661328,1611661330,1628920,24.9,50.0,12.0,10.785880192087916,8.530640580383897,1.3287585974796006,1.0,0.3233618242449001
1022100058,2021,2021-06-11,1611661317,1611661321,203398,32.88333333333333,62.0,9.67741935483871,12.475840223687515,7.970905557063812,-1.8559227916400634,2.0,6.6877290036239305
1022100058,2021,2021-06-11,1611661317,1611661321,203400,32.45,57.0,8.771929824561404,6.940721587797551,8.464595391524368,1.9581430980222425,2.0,0.9001125266749581
1022100058,2021,2021-06-11,1611661321,1611661317,203866,20.0,40.0,7.5,10.911261041315429,9.057314078049794,-3.9617803683618114,1.0,-0.5250201345793825
1022100058,2021,2021-06-11,1611661321,1611661317,204330,11.616666666666667,23.0,21.73913043478261,10.63446545867526,8.93714541653184,10.71632357795326,1.0,2.023893227633572
1022100058,2021,2021-06-11,1611661317,1611661321,1628915,29.066666666666666,56.0,7.142857142857142,7.224448304390395,8.601471062046247,-0.06415292357913849,1.0,-1.2472916966335241
1022100058,2021,2021-06-11,1611661321,1611661317,1629481,29.633333333333333,55.0,5.454545454545454,6.856884400038809,9.112013508818087,-1.7917976096150534,1.0,-1.1489611457830735
1022100058,2021,2021-06-11,1611661317,1611661321,1629488,18.383333333333333,36.0,11.11111111111111,11.534420651469599,8.270284751264775,0.047575020241900745,2.0,3.0197598573115214
1022100058,2021,2021-06-11,1611661321,1611661317,1629497,16.266666666666666,32.0,12.5,9.025889313747083,8.942619411745929,3.1387798290024556,1.0,0.8145638553366327
1022100058,2021,2021-06-11,1611661321,1611661317,1630112,17.966666666666665,37.0,8.108108108108109,6.234601871158977,9.111839701533087,1.5195177744679427,1.0,-1.3658307962580862
1022100059,2021,2021-06-12,1611661325,1611661329,202638,14.183333333333334,26.0,23.076923076923077,11.867850892784743,8.454679049090112,11.459933119643317,1.0,2.5996015668260575
1022100059,2021,2021-06-12,1611661325,1611661329,202650,18.833333333333332,36.0,2.7777777777777777,10.019006146975778,8.535611151990624,-7.1233273565887965,1.0,0.14358507297894305
1022100059,2021,2021-06-12,1611661325,1611661329,202658,16.366666666666667,33.0,6.0606060606060606,7.367174250486627,8.601763727280503,-1.276298302921516,1.0,-0.5233661637362372
1022100059,2021,2021-06-12,1611661329,1611661325,202664,30.433333333333334,61.0,6.557377049180328,6.73925619066916,8.226612124879875,0.13852457361747206,1.0,-0.9658282991987077
1022100059,2021,2021-06-12,1611661329,1611661325,1627674,33.2,67.0,2.9850746268656714,7.610654872604441,8.180796497560413,-4.223377596065304,1.0,0.11129122776734797
1022100059,2021,2021-06-12,1611661325,1611661329,1627676,20.35,40.0,7.5,7.43922552239416,8.551547991438788,0.1345909879882914,1.0,0.6713618734157679
1022100059,2021,2021-06-12,1611661329,1611661325,1628890,25.283333333333335,50.0,4.0,7.025866574354952,8.162069350201154,-2.6393350461438123,1.0,0.8881999660897382
1022100059,2021,2021-06-12,1611661325,1611661329,1628909,31.9,62.0,1.6129032258064517,5.5383398674904525,8.66980395195973,-3.9463094269237766,1.0,-1.4365387472660307
1022100059,2021,2021-06-12,1611661325,1611661329,1629479,33.2,66.0,19.696969696969695,13.138356161233611,8.479264485527313,6.798932662028962,1.0,2.050450797494369
1022100061,2021,2021-06-13,1611661323,1611661328,201886,26.083333333333332,50.0,10.0,9.700300948532808,8.77247658791573,0.12775046894259035,1.0,-0.28980544583571266
1022100061,2021,2021-06-13,1611661328,1611661323,204319,26.05,47.0,2.127659574468085,7.150755679442004,7.579419985394919,-4.16010988809157,1.0,1.7286447913586889
1022100061,2021,2021-06-13,1611661328,1611661323,1627668,28.166666666666668,54.0,16.666666666666664,11.7400327374683,7.506312993900886,6.443047222641443,1.0,2.128660115523085
1022100061,2021,2021-06-13,1611661323,1611661328,1629567,26.716666666666665,51.0,5.88235294117647,6.6568801315845265,8.869282009019312,-0.9672894572858182,1.0,-2.11291404281348
1022100065,2021,2021-06-15,1611661328,1611661325,100720,26.15,53.0,5.660377358490566,6.795823030241889,8.13157508576211,-0.7571128257882958,1.0,-1.7001850763477113
1022100065,2021,2021-06-15,1611661325,1611661328,202638,27.183333333333334,54.0,16.666666666666664,12.144755750870592,8.752776099287113,4.321894483164986,1.0,-2.0655914871107477
1022100065,2021,2021-06-15,1611661325,1611661328,202650,19.05,41.0,4.878048780487805,9.749487726008805,8.740420703043506,-5.018017822330191,1.0,-0.8099778475230011
1022100065,2021,2021-06-15,1611661325,1611661328,202658,23.533333333333335,51.0,7.8431372549019605,7.3176031098017145,8.724731561591264,0.42885013914752523,1.0,0.7440389941693267
1022100065,2021,2021-06-15,1611661328,1611661325,204319,27.9,58.0,10.344827586206897,6.964794686484877,8.129580251346871,3.769386111182002,1.0,-1.4227065281622477
1022100065,2021,2021-06-15,1611661328,1611661325,1627668,32.65,66.0,18.18181818181818,11.937673360743917,8.041804365727623,7.033183855664101,1.0,-0.020149560290686708
1022100065,2021,2021-06-15,1611661325,1611661328,1627676,31.85,65.0,6.153846153846153,7.429403785174103,8.725576457928574,-1.3744477700141253,1.0,0.5762590755484297
1022100065,2021,2021-06-15,1611661325,1611661328,1628909,37.3,77.0,2.5974025974025974,5.331299055387366,8.810765826973201,-2.8576027286444834,1.0,-2.0921251131313823
1022100065,2021,2021-06-15,1611661325,1611661328,1629479,22.5,44.0,13.636363636363637,13.508808057921401,8.56367683569436,0.2017315765126586,1.0,4.384765298743717
