game_id,season,game_date,team_id,opp_team_id,player_id,minutes,possessions,y,own_pre,def_pre,e,pair_n,M_pair
1022100036,2021,2021-05-30,1611661325,1611661319,202658,17.25,34.0,11.76470588235294,18.73753429498658,18.924293965822045,-6.198377151558459,1.0,-0.28981294156353127
1022100036,2021,2021-05-30,1611661319,1611661325,203833,30.783333333333335,63.0,11.11111111111111,20.46181665992454,20.93315902553586,-10.587288978635588,1.0,2.4788215822360145
1022100036,2021,2021-05-30,1611661325,1611661319,1628909,20.4,42.0,23.80952380952381,21.836616978782367,18.896047668471635,2.906694057140136,1.0,-0.7640881920167217
1022100036,2021,2021-05-30,1611661319,1611661325,1628932,27.0,55.0,27.27272727272727,23.179420455459834,20.767392536855624,2.8871356722675756,1.0,4.9418755249178306
1022100036,2021,2021-05-30,1611661325,1611661319,1629479,33.166666666666664,68.0,22.058823529411764,19.737249364586273,18.896047668471635,3.1655872900639075,1.0,-0.031156454769135422
1022100036,2021,2021-05-30,1611661319,1611661325,1629498,32.53333333333333,67.0,17.91044776119403,20.846256257157133,21.213163026455756,-4.491318046984304,1.0,-2.530774944750332
1022100043,2021,2021-06-03,1611661329,1611661317,202664,39.416666666666664,77.0,10.38961038961039,19.279641691990815,20.26723156463015,-9.47296703163624,1.0,1.9707453398977097
1022100043,2021,2021-06-03,1611661317,1611661329,203398,38.11666666666667,73.0,21.91780821917808,22.985484140078974,18.70238660845204,0.06572221780659859,1.0,-0.14630274519050465
1022100043,2021,2021-06-03,1611661317,1611661329,203400,38.11666666666667,73.0,38.35616438356165,23.329409868607687,18.452351891763943,16.473626126869483,1.0,3.7256803975019204
1022100043,2021,2021-06-03,1611661329,1611661317,203838,19.783333333333335,38.0,28.94736842105263,19.569259184147054,20.44672159660187,8.607867886169778,1.0,-1.4652214506956842
1022100043,2021,2021-06-03,1611661329,1611661317,1627674,34.43333333333333,68.0,20.588235294117645,20.096499431369132,20.53531189428416,-0.38975758191757137,1.0,-3.0066274228325667
1022100043,2021,2021-06-03,1611661329,1611661317,1628890,34.11666666666667,68.0,5.88235294117647,20.417881458910667,19.980096702987524,-14.854864381087214,1.0,6.561846346139332
1022100043,2021,2021-06-03,1611661317,1611661329,1628915,40.81666666666667,78.0,17.94871794871795,20.314589900996612,18.61656749287694,-1.2755532164558012,1.0,2.087296228370994
1022100043,2021,2021-06-03,1611661317,1611661329,1629488,39.13333333333333,75.0,10.666666666666666,16.343706448994595,18.720572322218192,-4.886251615540836,1.0,1.7338358877742308
1022100043,2021,2021-06-03,1611661329,1611661317,1630113,27.833333333333332,52.0,13.461538461538462,19.484677703416693,20.30383128947246,-6.648524840874215,1.0,1.4438025546577162
1022100048,2021,2021-06-05,1611661329,1611661320,202664,33.13333333333333,64.0,10.9375,18.643061219207077,18.782444164080562,-6.8376190600407085,1.0,6.097430996706766
1022100048,2021,2021-06-05,1611661329,1611661320,1627674,34.43333333333333,66.0,22.727272727272727,20.140644624454705,19.213212071693796,3.083878657443929,1.0,-2.7974803152305525
1022100048,2021,2021-06-05,1611661329,1611661320,1628890,33.1,65.0,15.384615384615383,19.501679064891217,19.073164361348233,-3.4969476412017073,1.0,-3.4729873638618467
1022100050,2021,2021-06-06,1611661324,1611661330,201480,22.916666666666668,47.0,36.17021276595745,23.17982280884021,19.830523886279018,12.803563909531746,1.0,-4.079988138885865
1022100050,2021,2021-06-06,1611661330,1611661324,203026,21.966666666666665,43.0,48.83720930232558,22.833503142030732,19.424465246793403,26.290988757520775,1.0,4.091312478751423
1022100050,2021,2021-06-06,1611661324,1611661330,203825,23.283333333333335,43.0,44.18604651162791,19.53302347149505,19.54666240930942,24.777446177502593,1.0,2.557972753423846
1022100050,2021,2021-06-06,1611661330,1611661324,1627675,33.15,66.0,19.696969696969695,22.343341718833663,19.75865111831248,-2.74482336344661,1.0,-0.9903577359640169
1022100050,2021,2021-06-06,1611661330,1611661324,1628881,20.3,42.0,4.761904761904762,16.63107344793214,20.03943737236229,-12.179832350309624,1.0,-4.574594864431458
1022100051,2021,2021-06-06,1611661328,1611661321,100720,28.783333333333335,57.0,22.80701754385965,19.030785741393743,21.160555648530682,2.3361654666450136,1.0,-4.632058631378942
1022100051,2021,2021-06-06,1611661328,1611661321,204319,31.55,64.0,39.0625,24.330192600485464,20.179135951943945,14.105047917526228,1.0,2.4030041116218697
1022100051,2021,2021-06-06,1611661321,1611661328,204330,27.05,53.0,26.41509433962264,17.816496917565946,19.618112535284997,8.647375579267933,1.0,-1.2682129323067588
1022100051,2021,2021-06-06,1611661328,1611661321,1627668,33.5,67.0,20.8955223880597,26.18414853786142,19.902639817342997,-5.595655706261482,1.0,1.3695023814280336
1022100051,2021,2021-06-06,1611661321,1611661328,1629481,32.93333333333333,67.0,35.82089552238806,25.389884153654044,19.14612202603159,11.109704685523429,1.0,-0.0029180382247820567
1022100051,2021,2021-06-06,1611661321,1611661328,1629497,29.1,57.0,26.315789473684212,24.372173120774544,19.136170819157357,2.6074342213311503,1.0,1.8508492869746813
1022100055,2021,2021-06-08,1611661317,1611661321,203398,36.166666666666664,68.0,39.705882352941174,22.907777361125607,19.873311469702816,16.560518476131087,1.0,6.108189933214509
1022100055,2021,2021-06-08,1611661317,1611661321,203400,37.583333333333336,72.0,30.555555555555557,24.383692242956204,20.04039076532554,5.711844250154623,1.0,2.6908437497018753
1022100055,2021,2021-06-08,1611661317,1611661321,1629488,28.7,55.0,9.09090909090909,15.914227377318088,20.403911727833588,-7.417674569012721,1.0,-3.701852622986845
1022100057,2021,2021-06-11,1611661328,1611661330,100720,27.266666666666666,55.0,10.909090909090908,19.446856773386944,20.52114169245632,-9.320195967582753,1.0,1.2060308575799326
1022100057,2021,2021-06-11,1611661328,1611661330,200676,19.05,38.0,15.789473684210526,18.94558297089888,20.660981180175828,-4.052668351922021,1.0,-3.4734114128700067
1022100057,2021,2021-06-11,1611661330,1611661328,203026,33.583333333333336,66.0,16.666666666666664,25.064485426833127,18.888735702698813,-7.332232524053115,1.0,6.799733659509706
1022100057,2021,2021-06-11,1611661330,1611661328,203403,17.85,36.0,13.88888888888889,15.633861759751934,19.19193487632085,-1.3206016596035877,1.0,-0.6372308176959294
1022100057,2021,2021-06-11,1611661330,1611661328,203824,21.266666666666666,41.0,9.75609756097561,17.11479864752949,19.221556682386076,-6.91982959478406,1.0,-1.2401504433019728
1022100057,2021,2021-06-11,1611661328,1611661330,203855,13.55,28.0,10.714285714285714,19.43795198381781,20.431176707603164,-9.4170932154466,1.0,4.978200975005264
1022100057,2021,2021-06-11,1611661328,1611661330,204319,32.166666666666664,64.0,31.25,25.603816921921428,20.380974097069718,4.797952812140707,1.0,2.913388493273466
1022100057,2021,2021-06-11,1611661330,1611661328,204322,16.216666666666665,32.0,18.75,16.572362406241673,19.18137784316704,2.6363524247366783,1.0,-0.09496190051469
1022100057,2021,2021-06-11,1611661328,1611661330,1627668,27.3,54.0,33.33333333333333,25.79252598824928,20.504284074737978,6.525104280063946,1.0,-0.9325236065414954
