unit,slice,slice_status,arm,bucket,n_available,n_bets,coverage_share,n_dates,n_players,starrable,realised_edge_mean,realised_edge_ci90_low,realised_edge_ci90_high,roi_captured_mean,roi_captured_ci90_low,roi_captured_ci90_high,roi_m110_mean,roi_m110_ci90_low,roi_m110_ci90_high,roi_captured_boot_ci90_low,roi_captured_boot_ci90_high,wins,losses,pushes,hit_rate,share_we_beat_market,mean_model_abs_err,mean_market_abs_err,mean_abs_disagreement
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,selector_logistic_sign,top_decile,1975,197,0.09974683544303797,70,60.0,True,-0.17608179326923273,-0.2712069478096016,-0.08095663872886387,-0.20250900431440377,-0.3155567829566166,-0.08946122567219093,-0.1956622058144901,-0.30864488709384563,-0.08267952453513458,-0.31120623859798036,-0.09297560347917817,83,114,0,0.4213197969543147,0.40609137055837563,5.259838138446898,5.083756345177665,0.6631930692723672
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,selector_logistic_sign,top_quartile,1975,493,0.24962025316455697,90,83.0,True,-0.053367390140791796,-0.13006638579309754,0.02333160551151396,-0.058975391763627816,-0.13523530954269447,0.01728452601543884,-0.047390743131108234,-0.12300802485275576,0.028226538590539293,-0.14405730648377624,0.02195790040101589,246,247,0,0.49898580121703856,0.4787018255578093,5.102048931722941,5.04868154158215,0.8028619847587182
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,selector_logistic_sign,top_half,1975,987,0.499746835443038,94,92.0,True,-0.07331544144428721,-0.1486307841064905,0.0019999012179160863,-0.04092354927482729,-0.09888203277909699,0.01703493422944241,-0.02514506769825918,-0.08277780090900697,0.0324876655124886,-0.09857986402004457,0.013675671832218355,504,483,0,0.5106382978723404,0.47619047619047616,5.1113093624169315,5.037993920972644,1.094701172518385
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_disagreement_only,top_decile,1975,197,0.09974683544303797,84,64.0,True,-1.636077274631563,-2.0479808147765284,-1.2241737344865977,-0.21832601910292013,-0.3077643402995485,-0.12888769790629173,-0.19566220581449004,-0.28656480797546524,-0.10475960365351483,-0.30529068408816085,-0.11369247718041026,83,114,0,0.4213197969543147,0.3401015228426396,6.834046817778772,5.197969543147208,4.7324292470249905
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_disagreement_only,top_quartile,1975,493,0.24962025316455697,92,83.0,True,-1.0265518135613882,-1.2363476427211002,-0.8167559844016764,-0.08753991818396717,-0.15256313574727093,-0.022516700620663396,-0.06288032454361055,-0.1295669066581175,0.003806257570896393,-0.165811586566837,-0.013653147896357897,242,251,0,0.4908722109533469,0.37322515212981744,5.963671489017778,4.9371196754563895,3.7429270948283597
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_disagreement_only,top_half,1975,987,0.499746835443038,94,90.0,True,-0.5600265271368439,-0.6468542690613016,-0.4731987852123861,-0.038454334433443996,-0.07348907772973484,-0.0034195911371531565,-0.011605415860735002,-0.048719102904089276,0.025508271182619276,-0.08143225997379153,0.0035879801405274622,511,476,0,0.5177304964539007,0.42857142857142855,5.631961684178384,5.07193515704154,2.8728708957668365
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_absence_proxy_only,top_decile,1975,197,0.09974683544303797,40,63.0,True,-0.27137943907449025,-0.5117434451142768,-0.03101543303470372,-0.002616962928449812,-0.11272913812399207,0.10749521226709244,0.01753576372865713,-0.09521560495775644,0.1302871324150707,-0.13790271428229317,0.11908882288332505,105,92,0,0.5329949238578681,0.4873096446700508,5.499805835013577,5.228426395939087,1.736651037399838
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_absence_proxy_only,top_quartile,1975,493,0.24962025316455697,68,87.0,True,-0.31490873235926015,-0.43838741838924666,-0.19143004632927363,-0.02246285712837768,-0.09164789164733791,0.04672217739058255,0.002950396459524253,-0.06590161662519886,0.07180240954424738,-0.09338111614352984,0.04781583008099636,259,234,0,0.5253549695740365,0.4665314401622718,5.332150111669605,5.017241379310345,1.8566120336837648
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_absence_proxy_only,top_half,1975,987,0.499746835443038,86,94.0,True,-0.25906785888675427,-0.329708286240992,-0.1884274315325165,-0.010097055508919041,-0.05602834780452877,0.03583423678669069,0.015473887814313358,-0.030404758426507077,0.061352534055133794,-0.05996651119807743,0.04273997527782026,525,462,0,0.5319148936170213,0.48024316109422494,5.425227939940452,5.1661600810536985,1.8098640346070045
props_regular,2025_development,DEVELOPMENT/MODEL-SELECTION CHECK,comparator_bet_everything,all_no_selection,1975,1975,1.0,94,97.0,True,-0.3070556580917548,-0.3514710500201148,-0.26264026616339475,-0.055355093885786716,-0.0888083496817261,-0.021901838089847324,-0.031438434982738774,-0.06501685552234579,0.002139985556868236,-0.08973968516585563,-0.025400873786091776,1002,973,0,0.5073417721518987,0.4506329113924051,5.290853126446184,4.98379746835443,1.786907847540518
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,selector_ridge,top_decile,1776,177,0.09966216216216216,59,70.0,True,-0.05341213929503977,-0.08878195132412532,-0.018042327265954214,0.005069136698642536,-0.11214979645446993,0.122288069851755,0.024653312788905996,-0.09390784146755778,0.14321446704536978,-0.10993710262933219,0.12982835379088145,95,82,0,0.536723163841808,0.519774011299435,4.262451687317639,4.209039548022599,0.295039749177294
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,selector_ridge,top_quartile,1776,444,0.25,67,97.0,True,-0.006811595239016622,-0.04583324292898006,0.03221005245094682,0.008909988800588183,-0.06452786616390555,0.08234784376508192,0.027641277641277644,-0.04698905211021827,0.10227160739277356,-0.05999620533368947,0.0808093627561668,239,205,0,0.5382882882882883,0.5180180180180181,4.605910694338116,4.599099099099099,0.4661520665424842
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,selector_ridge,top_half,1776,888,0.5,67,113.0,True,-0.03885697459615339,-0.09178947697435823,0.014075527782051442,-0.0013710308832913859,-0.05640194746581407,0.053659885699231295,0.023341523341523347,-0.03354524937578877,0.08022829605883547,-0.04917106905667257,0.046881904537981814,476,412,0,0.536036036036036,0.4966216216216216,4.698203821442999,4.659346846846847,0.7391648270339111
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,selector_logistic_sign,top_decile,1776,177,0.09966216216216216,58,56.0,True,-0.05517703437906174,-0.15241897394883858,0.04206490519071508,-0.002423892347635302,-0.10592116219272357,0.10107337749745296,0.0030816640986132586,-0.10089386177984146,0.10705718997706797,-0.10128373755306883,0.09190205190253098,93,84,0,0.5254237288135594,0.4971751412429379,4.809414322514655,4.754237288135593,0.7638720018348512
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,selector_logistic_sign,top_quartile,1776,444,0.25,66,89.0,True,-0.0950972010453526,-0.18433930228758721,-0.005855099803118005,-0.018178247155971567,-0.09611446642251745,0.05975797211057432,-0.0067567567567567545,-0.08527347533704448,0.07175996182353096,-0.07586648323262098,0.048885782581890164,231,213,0,0.5202702702702703,0.47297297297297297,4.7696467505949025,4.67454954954955,0.906655535105821
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,selector_logistic_sign,top_half,1776,888,0.5,67,108.0,True,-0.093385063290517,-0.1623143970930345,-0.02445572948799951,0.010517744088814231,-0.04272645201868706,0.06376194019631552,0.027641277641277637,-0.026253200314898275,0.08153575559745355,-0.037815292204658846,0.059873278770585875,478,410,0,0.5382882882882883,0.48761261261261263,4.768497675903129,4.675112612612613,1.1072801324639199
props_regular,2026_retrospective_descriptive,RETROSPECTIVE DESCRIPTIVE TEST ONLY,comparator_disagreement_only,top_decile,1776,177,0.09966216216216216,60,63.0,True,-1.0737213872323852,-1.6127730261412245,-0.5346697483235457,0.013317846847197792,-0.0876960755918497,0.11433176928624529,0.04622496147919876,-0.05391608376012463,0.14636600671852215,-0.09460011402113747,0.12649326649850787,97,80,0,0.5480225988700564,0.3898305084745763,6.601969974803008,5.528248587570621,5.24482038915899
