era,cutoff,game_id,game_date,season,season_type,model_margin,market_margin,consensus_home_spread,n_books,edge,side,margin_true,cons_outcome,cons_profit_m110,be_book,be_line_margin,be_price,be_outcome,be_profit,clv_pts,TEAM_ABBREVIATION_h,TEAM_ABBREVIATION_a,str_margin_cal,raw_margin_cal,str_total_cal,model_abs_err,market_abs_err,edge_sign,profit_captured,profit_m110,outcome,line_mag,disagreement_abs,internal_spread,pred_total,line_disp,n_books_vintage,absence_proxy_home,absence_load_home,rest_days_home,gp_prior_home,post_hoc_dnp_home,absence_proxy_away,absence_load_away,rest_days_away,gp_prior_away,post_hoc_dnp_away,rest_diff,gp_min,absence_proxy_total,absence_load_total,post_hoc_dnp_total
old,T-64m,1022400199,2024-09-04,2024,Regular Season,9.293731344842316,11.055555555555555,-11.055555555555555,9,1.7618242107132396,away,7.0,win,0.9090909090909092,fanduel,11.5,-110.0,win,0.9090909090909092,,IND,LAS,9.293731344842316,7.005884673311451,167.38054542367342,2.293731344842316,4.055555555555555,1,0.9090909090909092,0.9090909090909092,1,11.055555555555555,1.7618242107132396,2.2878466715308647,167.38054542367342,0.3004626062886658,9,3.0,9.233333333333334,3.0,33,4,0.0,0.0,3.0,32,5,0.0,32,3.0,9.233333333333334,9
old,T-64m,1022400200,2024-09-05,2024,Regular Season,3.9249265902293526,8.0,-8.0,9,-2.0750734097706474,away,7.0,win,0.9090909090909092,betmgm,8.5,-115.0,win,0.8695652173913043,,NYL,SEA,3.9249265902293526,3.996410765133624,164.30454731261972,3.0750734097706474,1.0,0,0.8695652173913043,0.9090909090909092,1,8.0,4.075073409770647,0.07148417490427139,164.30454731261972,0.25,9,4.0,24.237499999999997,6.0,33,3,1.0,7.644444444444445,2.0,33,2,4.0,33,5.0,31.881944444444443,5
old,T-64m,1022400201,2024-09-05,2024,Regular Season,-0.192738860652808,5.444444444444445,-5.444444444444445,9,5.637183305097251,away,-13.0,win,0.9090909090909092,fanduel,5.5,-106.0,win,0.9433962264150944,,PHO,WAS,-0.192738860652808,2.893568371129585,165.217296572512,12.807261139347192,18.444444444444443,1,0.9433962264150944,0.9090909090909092,1,5.444444444444445,5.637183305097253,3.086307231782393,165.217296572512,0.16666666666666669,9,1.0,34.625,2.0,34,2,2.0,22.319444444444446,2.0,33,1,0.0,33,3.0,56.94444444444444,3
old,T-64m,1022400202,2024-09-06,2024,Regular Season,0.5445399332029378,2.95,-2.95,10,-2.405460066797062,away,11.0,loss,-1.0,betmgm,3.5,-115.0,loss,-1.0,,ATL,DAL,0.5445399332029378,-6.902279324850912,164.31243416261046,10.455460066797063,8.05,0,-1.0,-1.0,-1,2.95,2.4054600667970623,7.446819258053849,164.31243416261046,0.2838231060987733,10,0.0,0.0,3.0,33,1,3.0,7.938888888888889,3.0,33,1,0.0,33,3.0,7.938888888888889,2
old,T-64m,1022400203,2024-09-06,2024,Regular Season,-0.0860988349909483,-1.7222222222222223,1.7222222222222223,9,-1.6361233872312742,home,-5.0,loss,-1.0,betonlineag,-2.0,-105.0,loss,-1.0,,CON,LVA,-0.0860988349909483,-2.9276227801172343,161.74278751978682,4.913901165009052,3.2777777777777777,0,-1.0,-1.0,-1,1.7222222222222223,1.636123387231274,2.841523945126286,161.74278751978682,0.2635231383473649,9,2.0,6.1000000000000005,3.0,33,3,2.0,36.275,3.0,33,2,0.0,33,4.0,42.375,5
old,T-64m,1022400204,2024-09-06,2024,Regular Season,1.5517986305889182,-3.05,3.05,10,-4.601798630588918,home,-11.0,loss,-1.0,betmgm,-3.5,-110.0,loss,-1.0,,IND,MIN,1.5517986305889182,4.981203995144268,168.76456487619623,12.551798630588918,7.95,0,-1.0,-1.0,-1,3.05,4.6017986305889185,3.42940536455535,168.76456487619623,0.15811388300841897,10,4.0,22.866666666666667,2.0,34,3,3.0,34.766666666666666,5.0,33,2,-3.0,33,7.0,57.63333333333333,5
old,T-64m,1022400205,2024-09-06,2024,Regular Season,2.724948484342206,4.35,-4.35,10,-1.625051515657793,away,14.0,loss,-1.0,betmgm,4.5,-105.0,loss,-1.0,,CHI,LAS,2.724948484342206,-0.0640823376475094,162.98559906135017,11.275051515657793,9.65,0,-1.0,-1.0,-1,4.35,1.6250515156577938,2.7890308219897153,162.98559906135017,0.24152294576982394,10,1.0,29.683333333333334,3.0,33,1,2.0,14.7625,2.0,33,0,1.0,33,3.0,44.44583333333333,1
old,T-64m,1022400206,2024-09-07,2024,Regular Season,5.800887094697441,6.55,-6.55,10,-0.7491129053025603,away,24.0,loss,-1.0,williamhill_us,7.0,-110.0,loss,-1.0,,SEA,PHO,5.800887094697441,1.6596049645583248,161.21221869228395,18.19911290530256,17.45,0,-1.0,-1.0,-1,6.55,0.7491129053025585,4.141282130139117,161.21221869228395,0.15811388300841897,10,1.0,6.245833333333334,2.0,34,0,0.0,0.0,2.0,35,2,0.0,34,1.0,6.245833333333334,2
old,T-64m,1022400207,2024-09-08,2024,Regular Season,-2.6137276741342728,-7.7,7.7,10,-3.686272325865727,home,-7.0,win,0.9090909090909092,betus,-8.0,-110.0,win,0.9090909090909092,,WAS,MIN,-2.6137276741342728,-1.046868114382716,163.60665503320263,4.386272325865727,0.7000000000000002,0,0.9090909090909092,0.9090909090909092,1,7.7,5.086272325865727,1.5668595597515567,163.60665503320263,0.34960294939005054,10,1.0,15.033333333333333,3.0,34,1,2.0,11.725000000000001,2.0,34,2,1.0,34,3.0,26.758333333333333,3
old,T-64m,1022400208,2024-09-08,2024,Regular Season,6.347458119713948,5.2,-5.2,10,-1.1474581197139475,home,4.0,loss,-1.0,bovada,5.0,-110.0,loss,-1.0,,IND,ATL,6.347458119713948,8.941473491878025,163.72417842645183,2.3474581197139477,1.2000000000000002,0,-1.0,-1.0,-1,5.2,1.1474581197139475,2.594015372164077,163.72417842645183,0.2581988897471611,10,3.0,9.233333333333334,2.0,35,3,1.0,6.133333333333333,2.0,34,3,0.0,34,4.0,15.366666666666667,6
old,T-64m,1022400209,2024-09-08,2024,Regular Season,1.4592375185829178,9.5,-9.5,9,2.959237518582918,away,4.0,win,0.9090909090909092,williamhill_us,9.5,-105.0,win,0.9523809523809524,,NYL,LVA,1.4592375185829178,1.2120239054344215,164.7462564821068,2.540762481417082,5.5,1,0.9523809523809524,0.9090909090909092,1,9.5,8.040762481417083,0.24721361314849633,164.7462564821068,0.0,9,3.0,5.533333333333333,3.0,34,3,1.0,1.2666666666666666,2.0,34,2,1.0,34,4.0,6.8,5
old,T-64m,1022400210,2024-09-08,2024,Regular Season,0.6547488589866934,-4.05,4.05,10,4.704748858986694,home,15.0,win,0.9090909090909092,betmgm,-4.5,-115.0,win,0.8695652173913043,,CHI,DAL,0.6547488589866934,-4.989768524574075,171.27706481082322,14.345251141013307,19.05,1,0.8695652173913043,0.9090909090909092,1,4.05,4.704748858986694,5.644517383560768,171.27706481082322,0.15811388300841897,10,1.0,21.21666666666667,2.0,34,3,1.0,0.8,2.0,34,1,0.0,34,2.0,22.01666666666667,4
old,T-64m,1022400211,2024-09-08,2024,Regular Season,-5.703657796811126,-10.5,10.5,10,-4.796342203188874,home,-12.0,loss,-1.0,bovada,-10.5,-105.0,loss,-1.0,,LAS,CON,-5.703657796811126,1.4637570144227363,160.2859335413432,6.296342203188874,1.5,0,-1.0,-1.0,-1,10.5,4.796342203188874,7.167414811233862,160.2859335413432,0.0,10,1.0,6.391666666666667,2.0,34,2,2.0,6.1000000000000005,2.0,34,0,0.0,34,3.0,12.491666666666667,2
old,T-64m,1022400212,2024-09-10,2024,Regular Season,-3.792768391974557,-5.45,5.45,10,-1.6572316080254437,home,-12.0,loss,-1.0,lowvig,-5.5,-108.0,loss,-1.0,,ATL,MIN,-3.792768391974557,-2.253920945095221,161.63933758266913,8.207231608025443,6.55,0,-1.0,-1.0,-1,5.45,1.6572316080254432,1.5388474468793358,161.63933758266913,0.15811388300841897,10,1.0,6.133333333333333,2.0,35,1,2.0,14.533333333333333,2.0,35,1,0.0,35,3.0,20.666666666666664,2
old,T-64m,1022400213,2024-09-10,2024,Regular Season,-6.729366562194987,-10.45,10.45,10,-3.720633437805012,home,-14.0,loss,-1.0,betmgm,-10.5,-105.0,loss,-1.0,,DAL,NYL,-6.729366562194987,2.789724725112158,170.71178485157043,7.270633437805013,3.5500000000000007,0,-1.0,-1.0,-1,10.45,3.720633437805012,9.519091287307145,170.71178485157043,0.15811388300841894,10,0.0,0.0,2.0,35,0,0.0,0.0,2.0,35,0,0.0,35,0.0,0.0,0
old,T-64m,1022400214,2024-09-10,2024,Regular Season,-7.030590228074126,-11.5,11.5,10,-4.469409771925875,home,-20.0,loss,-1.0,betmgm,-11.5,-105.0,loss,-1.0,,LAS,CON,-7.030590228074126,1.2055938080846484,159.0343220061751,12.969409771925875,8.5,0,-1.0,-1.0,-1,11.5,4.469409771925874,8.236184036158775,159.0343220061751,0.0,10,2.0,13.983333333333334,2.0,35,0,0.0,0.0,2.0,35,0,0.0,35,2.0,13.983333333333334,0
old,T-64m,1022400215,2024-09-11,2024,Regular Season,0.2243675613971201,-4.5,4.5,9,-4.72436756139712,home,-11.0,loss,-1.0,bovada,-4.5,-105.0,loss,-1.0,,IND,LVA,0.2243675613971201,4.294511937023946,171.23511817910423,11.22436756139712,6.5,0,-1.0,-1.0,-1,4.5,4.72436756139712,4.0701443756268265,171.23511817910423,0.0,9,3.0,9.233333333333334,3.0,36,2,2.0,36.99166666666667,3.0,35,3,0.0,35,5.0,46.225,5
old,T-64m,1022400216,2024-09-11,2024,Regular Season,0.0977130817131897,-1.0,1.0,10,-1.097713081713188,home,-31.0,loss,-1.0,betrivers,-1.5,-108.0,loss,-1.0,,CHI,WAS,0.0977130817131897,1.4422380252212252,160.53061962047212,31.097713081713188,30.0,0,-1.0,-1.0,-1,1.0,1.0977130817131897,1.3445249435080355,160.53061962047212,0.9128709291752769,10,2.0,43.025,3.0,35,3,1.0,7.094444444444444,3.0,35,1,0.0,35,3.0,50.11944444444444,4
old,T-64m,1022400217,2024-09-11,2024,Regular Season,-7.428380593867527,-12.666666666666666,12.666666666666666,9,4.095047260534193,home,-8.0,win,0.9090909090909092,betrivers,-13.0,-112.0,win,0.8928571428571429,,LAS,SEA,-7.428380593867527,-1.3152009681318413,161.4274354955662,0.5716194061324726,4.666666666666666,1,0.8928571428571429,0.9090909090909092,1,12.666666666666666,5.238286072799139,6.113179625735686,161.4274354955662,0.25,9,1.0,6.391666666666667,1.0,36,1,0.0,0.0,4.0,35,3,-3.0,35,1.0,6.391666666666667,4
old,T-64m,1022400218,2024-09-12,2024,Regular Season,-5.960070208816155,-10.55,10.55,10,-4.589929791183845,home,-32.0,loss,-1.0,betrivers,-11.0,-112.0,loss,-1.0,,DAL,NYL,-5.960070208816155,2.1711826273949666,172.50718406314678,26.039929791183845,21.45,0,-1.0,-1.0,-1,10.55,4.589929791183846,8.131252836211122,172.50718406314678,0.15811388300841897,10,0.0,0.0,2.0,36,0,0.0,0.0,2.0,36,0,0.0,36,0.0,0.0,0
old,T-64m,1022400219,2024-09-13,2024,Regular Season,-0.5362419469656301,4.15,-4.15,10,4.68624194696563,away,-3.0,win,0.9090909090909092,betus,4.5,-110.0,win,0.9090909090909092,,ATL,WAS,-0.5362419469656301,-0.0824033433328086,158.95915857762915,2.46375805303437,7.15,1,0.9090909090909092,0.9090909090909092,1,4.15,4.68624194696563,0.45383860363282147,158.95915857762915,0.3374742788552765,10,1.0,4.725,3.0,36,1,1.0,9.65,2.0,36,1,1.0,36,2.0,14.375,2
old,T-64m,1022400220,2024-09-13,2024,Regular Season,-0.4012148784867924,-4.111111111111111,4.111111111111111,9,-3.487674010402097,home,-4.0,win,0.9090909090909092,betmgm,-4.5,-110.0,win,0.9090909090909092,,IND,LVA,-0.4012148784867924,3.5409892757684727,170.66768374150894,3.598785121513208,0.11111111111111072,0,0.9090909090909092,0.9090909090909092,1,4.111111111111111,3.7098962326243186,3.942204154255265,170.66768374150894,0.22047927592204922,9,0.0,0.0,2.0,37,4,3.0,7.479166666666667,2.0,36,3,0.0,36,3.0,7.479166666666667,7
old,T-64m,1022400222,2024-09-13,2024,Regular Season,9.243154774822742,12.95,-12.95,10,-3.7068452251772577,away,17.0,loss,-1.0,betmgm,13.5,-115.0,loss,-1.0,,MIN,CHI,9.243154774822742,5.523991239954567,161.5429064272381,7.756845225177258,4.050000000000001,0,-1.0,-1.0,-1,12.95,3.7068452251772577,3.7191635348681746,161.5429064272381,0.2838231060987733,10,2.0,25.174999999999997,3.0,36,1,2.0,48.62222222222223,2.0,36,3,1.0,36,4.0,73.79722222222222,4
old,T-64m,1022400223,2024-09-13,2024,Regular Season,-3.9029983491787066,-9.4,9.4,10,-5.497001650821295,home,-19.0,loss,-1.0,draftkings,-9.5,100.0,loss,-1.0,,PHO,CON,-3.9029983491787066,2.1067156624096377,157.71194251522664,15.097001650821294,9.6,0,-1.0,-1.0,-1,9.4,5.497001650821294,6.009714011588344,157.71194251522664,0.21081851067789195,10,0.0,0.0,6.0,36,3,0.0,0.0,3.0,36,1,3.0,36,0.0,0.0,4
old,T-64m,1022400224,2024-09-15,2024,Regular Season,7.884568556886561,9.5,-9.5,10,1.6154314431134393,away,1.0,win,0.9090909090909092,betus,10.0,-110.0,win,0.9090909090909092,,IND,DAL,7.884568556886561,2.59695726835566,175.32221735455832,6.884568556886561,8.5,1,0.9090909090909092,0.9090909090909092,1,9.5,1.6154314431134393,5.287611288530901,175.32221735455832,0.23570226039551584,10,2.0,12.258333333333333,2.0,38,3,2.0,30.769444444444446,2.0,38,1,0.0,38,4.0,43.02777777777778,4
old,T-64m,1022400225,2024-09-15,2024,Regular Season,4.966396307997568,5.55,-5.55,10,0.5836036920024323,away,-9.0,win,0.9090909090909092,mybookieag,6.0,-110.0,win,0.9090909090909092,,NYL,MIN,4.966396307997568,4.795008144879027,163.77190492024698,13.966396307997568,14.55,1,0.9090909090909092,0.9090909090909092,1,5.55,0.5836036920024315,0.17138816311854121,163.77190492024698,0.15811388300841897,10,0.0,0.0,3.0,37,2,1.0,0.8,2.0,37,0,1.0,37,1.0,0.8,2
old,T-64m,1022400226,2024-09-15,2024,Regular Season,3.6097609507621353,-1.3,1.3,10,-4.909760950762135,home,-3.0,loss,-1.0,fanduel,-2.0,-110.0,loss,-1.0,,WAS,ATL,3.6097609507621353,3.15387848839106,157.8219127517029,6.609760950762135,1.7,0,-1.0,-1.0,-1,1.3,4.909760950762135,0.4558824623710751,157.8219127517029,0.34960294939005054,10,2.0,19.041666666666664,2.0,37,3,1.0,0.6333333333333333,2.0,37,3,0.0,37,3.0,19.674999999999997,6
old,T-64m,1022400227,2024-09-15,2024,Regular Season,-0.679093271336668,-2.05,2.05,10,-1.370906728663332,home,-5.0,loss,-1.0,mybookieag,-2.5,-110.0,loss,-1.0,,CHI,PHO,-0.679093271336668,-0.1662136752620229,160.91747132896256,4.320906728663332,2.95,0,-1.0,-1.0,-1,2.05,1.3709067286633319,0.5128795960746451,160.91747132896256,0.2838231060987733,10,2.0,46.986111111111114,2.0,37,5,1.0,30.020833333333332,2.0,37,4,0.0,37,3.0,77.00694444444444,9
old,T-64m,1022400228,2024-09-15,2024,Regular Season,1.0917938935982945,4.555555555555555,-4.555555555555555,9,-3.4637616619572604,away,13.0,loss,-1.0,fanduel,5.0,-114.0,loss,-1.0,,LVA,CON,1.0917938935982945,4.841619442526884,159.7932838082848,11.908206106401705,8.444444444444445,0,-1.0,-1.0,-1,4.555555555555555,3.463761661957261,3.7498255489285897,159.7932838082848,0.16666666666666669,9,2.0,7.550000000000001,2.0,37,0,0.0,0.0,2.0,37,0,0.0,37,2.0,7.550000000000001,0
old,T-64m,1022400229,2024-09-15,2024,Regular Season,10.320725269812971,8.55,-8.55,10,-1.7707252698129707,home,3.0,loss,-1.0,lowvig,8.5,-108.0,loss,-1.0,,SEA,LAS,10.320725269812971,4.863836169830938,162.87354992755849,7.3207252698129714,5.550000000000001,0,-1.0,-1.0,-1,8.55,1.7707252698129707,5.456889099982034,162.87354992755849,0.15811388300841894,10,2.0,10.358333333333334,2.0,37,2,2.0,19.200000000000003,4.0,37,4,-2.0,37,4.0,29.558333333333337,6
old,T-64m,1022400230,2024-09-17,2024,Regular Season,0.9036063732997696,1.6,-1.6,10,0.6963936267002304,away,-2.0,win,0.9090909090909092,bovada,2.0,-105.0,win,0.9523809523809524,,CON,MIN,0.9036063732997696,-1.0954773487356024,157.00499532541602,2.9036063732997697,3.6,1,0.9523809523809524,0.9090909090909092,1,1.6,0.6963936267002305,1.999083722035372,157.00499532541602,0.21081851067789195,10,0.0,0.0,2.0,38,3,0.0,0.0,2.0,38,3,0.0,38,0.0,0.0,6
old,T-64m,1022400231,2024-09-17,2024,Regular Season,-4.725523114127262,-9.8,9.8,10,-5.074476885872738,home,-16.0,loss,-1.0,betrivers,-10.5,-113.0,loss,-1.0,,WAS,NYL,-4.725523114127262,-3.650108495989586,162.17716366116164,11.274476885872737,6.199999999999999,0,-1.0,-1.0,-1,9.8,5.0744768858727385,1.075414618137676,162.17716366116164,0.34960294939005054,10,3.0,39.483333333333334,2.0,38,0,2.0,9.816666666666666,2.0,38,0,0.0,38,5.0,49.3,0
old,T-64m,1022400232,2024-09-17,2024,Regular Season,5.384125684915928,8.75,-8.75,10,-3.3658743150840724,away,16.0,loss,-1.0,mybookieag,9.0,-110.0,loss,-1.0,,ATL,CHI,5.384125684915928,1.8252533097444008,158.64203791040603,10.615874315084072,7.25,0,-1.0,-1.0,-1,8.75,3.3658743150840724,3.5588723751715268,158.64203791040603,0.26352313834736496,10,0.0,0.0,2.0,38,0,4.0,67.1625,2.0,38,0,0.0,38,4.0,67.1625,0
old,T-64m,1022400233,2024-09-17,2024,Regular Season,-1.0744208116284308,-2.95,2.95,10,-1.8755791883715691,home,-4.0,loss,-1.0,betus,-3.0,-110.0,loss,-1.0,,LAS,PHO,-1.0744208116284308,0.4780100454411478,163.12856883682508,2.925579188371569,1.0499999999999998,0,-1.0,-1.0,-1,2.95,1.8755791883715693,1.5524308570695786,163.12856883682508,0.15811388300841897,10,0.0,0.0,2.0,38,0,2.0,38.11527777777778,2.0,38,0,0.0,38,2.0,38.11527777777778,0
old,T-64m,1022400234,2024-09-17,2024,Regular Season,3.3112825255369005,-8.38888888888889,8.38888888888889,9,-11.700171414425789,home,-13.0,loss,-1.0,williamhill_us,-8.5,-105.0,loss,-1.0,,SEA,LVA,3.3112825255369005,0.8700719564158729,162.03905688325378,16.3112825255369,4.611111111111111,0,-1.0,-1.0,-1,8.38888888888889,11.700171414425789,2.4412105691210275,162.03905688325378,0.22047927592204922,9,2.0,55.87916666666666,2.0,38,3,0.0,0.0,2.0,38,3,0.0,38,2.0,55.87916666666666,6
old,T-64m,1022400235,2024-09-19,2024,Regular Season,8.754142255331363,14.11111111111111,-14.11111111111111,9,-5.356968855779748,away,33.0,loss,-1.0,bovada,14.5,-110.0,loss,-1.0,,CON,CHI,8.754142255331363,2.912041028268592,157.15212780118014,24.245857744668637,18.88888888888889,0,-1.0,-1.0,-1,14.11111111111111,5.356968855779748,5.842101227062772,157.15212780118014,0.22047927592204922,9,2.0,4.35,2.0,39,1,3.0,70.32916666666667,2.0,39,5,0.0,39,5.0,74.67916666666666,6
old,T-64m,1022400236,2024-09-19,2024,Regular Season,7.710706156775775,5.277777777777778,-5.277777777777778,9,-2.432928378997996,home,-11.0,loss,-1.0,bovada,4.5,-110.0,loss,-1.0,,NYL,ATL,7.710706156775775,7.612135378801978,161.85396259741265,18.710706156775775,16.27777777777778,0,-1.0,-1.0,-1,5.277777777777778,2.432928378997997,0.09857077797379699,161.85396259741265,0.4409585518440984,9,0.0,0.0,2.0,39,1,0.0,0.0,2.0,39,1,0.0,39,0.0,0.0,2
old,T-64m,1022400237,2024-09-19,2024,Regular Season,-1.238463549745082,3.0,-3.0,9,-0.23846354974508177,away,1.0,win,0.9090909090909092,fanduel,3.5,-110.0,win,0.9090909090909092,,WAS,IND,-1.238463549745082,-4.871584813419622,168.22034567814416,2.2384635497450818,2.0,0,0.9090909090909092,0.9090909090909092,1,3.0,4.238463549745082,3.63312126367454,168.22034567814416,0.25,9,2.0,28.83888888888889,2.0,39,2,1.0,3.216666666666667,4.0,39,0,-2.0,39,3.0,32.05555555555556,2
old,T-64m,1022400238,2024-09-19,2024,Regular Season,8.949134314532342,4.35,-4.35,10,-4.599134314532343,home,-17.0,loss,-1.0,lowvig,4.0,-116.0,loss,-1.0,,MIN,LAS,8.949134314532342,4.522480609001701,162.4156025210795,25.949134314532344,21.35,0,-1.0,-1.0,-1,4.35,4.599134314532343,4.426653705530641,162.4156025210795,0.24152294576982394,10,3.0,6.947222222222223,2.0,39,3,0.0,0.0,2.0,39,4,0.0,39,3.0,6.947222222222223,7
old,T-64m,1022400239,2024-09-19,2024,Regular Season,7.380172773833805,-4.555555555555555,4.555555555555555,9,11.935728329389363,home,14.0,win,0.9090909090909092,fanduel,-5.0,-112.0,win,0.8928571428571429,,LVA,DAL,7.380172773833805,-0.3244851777089403,172.70430792892586,6.619827226166195,18.555555555555557,1,0.8928571428571429,0.9090909090909092,1,4.555555555555555,11.93572832938936,7.704657951542745,172.70430792892586,0.16666666666666669,9,3.0,5.05,2.0,39,0,0.0,0.0,4.0,39,0,-2.0,39,3.0,5.05,0
old,T-64m,1022400240,2024-09-19,2024,Regular Season,-3.761005027954158,2.35,-2.35,10,6.11100502795416,away,-19.0,win,0.9090909090909092,betus,2.5,-110.0,win,0.9090909090909092,,PHO,SEA,-3.761005027954158,0.4819260393298588,161.08663752787356,15.238994972045841,21.35,1,0.9090909090909092,0.9090909090909092,1,2.35,6.111005027954159,4.242931067284017,161.08663752787356,0.24152294576982397,10,1.0,28.583333333333336,2.0,39,2,3.0,56.31666666666667,2.0,39,2,0.0,39,4.0,84.9,4
old,T-64m,1022500030,2025-05-27,2025,Regular Season,-4.331927863405479,2.0,-2.0,9,6.331927863405479,away,-6.0,win,0.9090909090909092,betrivers,2.5,-110.0,win,0.9090909090909092,,LAS,ATL,-4.331927863405479,0.5762883535502552,164.76995485154544,1.668072136594521,8.0,1,0.9090909090909092,0.9090909090909092,1,2.0,6.331927863405479,4.908216216955735,164.76995485154544,0.25,9,3.0,30.966666666666665,2.0,5,1,2.0,47.983333333333334,2.0,5,0,0.0,5,5.0,78.95,1
old,T-64m,1022500035,2025-05-30,2025,Regular Season,14.167318630880136,12.65,-12.65,10,-1.5173186308801352,home,-2.0,loss,-1.0,betrivers,12.5,-109.0,loss,-1.0,,IND,CON,14.167318630880136,11.851096958519866,165.3262856071705,16.167318630880136,14.65,0,-1.0,-1.0,-1,12.65,1.5173186308801352,2.3162216723602693,165.3262856071705,0.24152294576982394,10,2.0,42.204166666666666,2.0,5,2,1.0,12.344444444444443,3.0,5,3,-1.0,5,3.0,54.54861111111111,5
old,T-64m,1022500036,2025-05-30,2025,Regular Season,-13.525105709108216,-8.1,8.1,10,5.425105709108216,away,-22.0,win,0.9090909090909092,williamhill_us,-8.0,-105.0,win,0.9523809523809524,,WAS,NYL,-13.525105709108216,-7.991096897862496,168.62332319328118,8.474894290891784,13.9,1,0.9523809523809524,0.9090909090909092,1,8.1,5.425105709108216,5.5340088112457195,168.62332319328118,0.21081851067789195,10,1.0,9.2625,2.0,6,2,3.0,41.37638888888889,1.0,5,1,1.0,5,4.0,50.638888888888886,3
old,T-64m,1022500038,2025-05-30,2025,Regular Season,-3.691184771669734,-5.05,5.05,10,1.3588152283302657,home,-3.0,win,0.9090909090909092,fanatics,-5.5,-110.0,win,0.9090909090909092,,PHX,MIN,-3.691184771669734,-2.2617703049635574,163.49581678810904,0.6911847716697341,2.05,1,0.9090909090909092,0.9090909090909092,1,5.05,1.3588152283302657,1.4294144667061768,163.49581678810904,0.2838231060987733,10,2.0,23.2,3.0,5,3,2.0,6.0,3.0,5,2,0.0,5,4.0,29.2,5
old,T-64m,1022500039,2025-05-30,2025,Regular Season,1.0654777125404464,4.55,-4.55,10,3.484522287459555,away,-7.0,win,0.9090909090909092,betrivers,5.0,-117.0,win,0.8547008547008547,,SEA,ATL,1.0654777125404464,-1.94537130599884,161.89151818870687,8.065477712540446,11.55,1,0.8547008547008547,0.9090909090909092,1,4.55,3.484522287459553,3.0108490185392864,161.89151818870687,0.15811388300841897,10,0.0,0.0,3.0,5,2,1.0,28.461111111111112,3.0,6,2,0.0,5,1.0,28.461111111111112,4
old,T-64m,1022500040,2025-05-31,2025,Regular Season,7.937713771050476,2.65,-2.65,10,-5.287713771050475,home,-11.0,loss,-1.0,lowvig,2.5,-108.0,loss,-1.0,,DAL,CHI,7.937713771050476,5.785867812527464,170.5125475942139,18.937713771050475,13.65,0,-1.0,-1.0,-1,2.65,5.287713771050477,2.1518459585230127,170.5125475942139,0.24152294576982397,10,3.0,29.55833333333333,2.0,6,0,1.0,3.8000000000000003,2.0,5,2,0.0,5,4.0,33.35833333333333,2
old,T-64m,1022500041,2025-06-01,2025,Regular Season,20.195933393778844,18.7,-18.7,10,1.495933393778845,home,48.0,win,0.9090909090909092,bovada,18.0,-115.0,win,0.8695652173913043,,NYL,CON,20.195933393778844,13.464351061066909,163.82316181079625,27.804066606221156,29.3,1,0.8695652173913043,0.9090909090909092,1,18.7,1.495933393778845,6.731582332711936,163.82316181079625,0.34960294939005054,10,1.0,9.5,2.0,6,1,3.0,23.51666666666667,2.0,6,2,0.0,6,4.0,33.016666666666666,3
old,T-64m,1022500042,2025-06-01,2025,Regular Season,-0.9624893967616048,4.222222222222222,-4.222222222222222,9,5.184711618983826,away,-5.0,win,0.9090909090909092,lowvig,4.5,-108.0,win,0.925925925925926,,LAS,PHX,-0.9624893967616048,3.825199328717731,160.32229070342515,4.037510603238395,9.222222222222221,1,0.925925925925926,0.9090909090909092,1,4.222222222222222,5.184711618983827,4.787688725479335,160.32229070342515,0.2635231383473649,9,2.0,13.166666666666668,2.0,7,3,1.0,34.1,2.0,6,3,0.0,6,3.0,47.266666666666666,6
old,T-64m,1022500043,2025-06-01,2025,Regular Season,1.8049499852368744,-3.0,3.0,10,-4.804949985236874,home,-5.0,loss,-1.0,fanatics,-3.5,-120.0,loss,-1.0,,SEA,LVA,1.8049499852368744,-0.7013489964747182,167.19663447633798,6.804949985236874,2.0,0,-1.0,-1.0,-1,3.0,4.804949985236874,2.5062989817115926,167.19663447633798,0.23570226039551584,10,1.0,25.325,2.0,6,2,2.0,13.325,2.0,5,3,0.0,5,3.0,38.65,5
old,T-64m,1022500044,2025-06-01,2025,Regular Season,-2.157835305857476,-12.25,12.25,10,-7.592164694142523,home,-11.0,win,0.9090909090909092,williamhill_us,-12.5,-110.0,win,0.9090909090909092,,GSV,MIN,-2.157835305857476,-5.578829231272107,155.47158050116687,8.842164694142523,1.25,0,0.9090909090909092,0.9090909090909092,1,12.25,10.092164694142523,3.420993925414631,155.47158050116687,0.42491829279939874,10,3.0,44.89722222222222,3.0,5,1,2.0,36.5,2.0,6,3,1.0,5,5.0,81.39722222222221,4
old,T-64m,1022500045,2025-06-03,2025,Regular Season,7.681881408786394,5.45,-5.45,10,2.2318814087863936,home,9.0,win,0.9090909090909092,betrivers,5.0,-114.0,win,0.8771929824561403,,IND,WAS,7.681881408786394,8.525381033065036,164.0580471512991,1.3181185912136062,3.55,1,0.8771929824561403,0.9090909090909092,1,5.45,2.2318814087863936,0.8434996242786426,164.0580471512991,0.15811388300841897,10,2.0,36.25,4.0,6,3,1.0,10.927777777777777,4.0,7,3,0.0,6,3.0,47.17777777777778,6
