game_id,season,margin,mkt,rating,hca,rest,pace,z_rim,z_mid,z_three,full,_p
1022200063,2022,-7,2.75,-2.803191386788739,1.2237825185805007,-2,45.53602014900562,-5.185501544598798,-1.2856056778975362,4.860145772012467,,
1022200064,2022,9,7.0,8.477098140232872,1.2237825185805007,-2,48.65888450706858,-3.308677627064124,1.840068244491912,-0.9897750781968819,,
1022200066,2022,6,8.5,7.533383690729823,1.2237825185805007,1,46.87417650741076,4.327813771699936,-2.0463810788210464,-2.031992037302553,,
1022200067,2022,7,-2.0,-0.2364449453276194,1.2237825185805007,-3,47.0281616564641,-3.9828878458083623,-1.7434961274788268,4.282559798691565,,
1022200069,2022,19,2.5,-3.5783770729362567,1.3326243152867607,0,48.13313853708517,-4.719702380761278,-1.8896179297824234,5.524200265634129,,
1022200070,2022,12,8.0,-1.7332156313850025,1.3326243152867607,0,47.041282226818524,1.3026426078928572,-2.4375543390214376,1.641175211603867,,
1022200071,2022,19,15.5,16.02853632548761,1.6632424942339807,0,52.84099499835906,3.700110722193718,1.6105462972996298,-3.3390495117880854,,
1022200072,2022,2,3.5,0.4483784054179356,1.6632424942339807,0,47.3446836771534,5.362548788492,0.09307346016202218,0.7072825380768789,,
1022200073,2022,-4,6.0,4.784182395687207,1.6817323880833965,0,50.8007360646091,4.772681315549188,1.3668061424172724,-1.4154957527800598,,
1022200074,2022,-14,-1.5,0.14443900240022367,1.6817323880833965,-1,53.62349000662935,5.562882994445453,0.9559712785947615,-1.1621887024668498,,
1022200075,2022,-1,-5.5,2.340093098624001,1.6817323880833965,2,47.42462739519283,-0.8389126813221583,0.12295227217858588,0.9061303312622743,,
1022200076,2022,-17,-8.0,-11.107399144174007,1.6817323880833965,1,50.70908576435137,-2.1208845370838985,-0.06691207937262345,-3.475038094152971,,
1022200077,2022,2,4.5,-2.2101208375706136,1.6817323880833965,2,49.88510329699656,1.146386228310726,-3.481834041164787,1.3458000453439838,,
1022200078,2022,-17,-6.5,-12.976880359288868,1.1237259008275906,0,51.67840006724853,-0.10163755225975775,3.738203461102836,-4.49280658069578,,
1022200079,2022,-2,-6.75,-11.46696657049454,1.013543242111902,0,51.55366981892827,-5.31430017346217,0.07697447038977406,3.3231543210993904,,
1022200080,2022,-5,-3.5,1.103509614105298,1.013543242111902,0,50.27065720357741,-1.5574518826423216,0.16273569990140502,0.8379803232746923,,
1022200081,2022,-9,8.0,6.662843988910057,1.013543242111902,0,51.90577482571,6.831732155760156,-0.05822135663808625,-0.8566495282806466,,
