stratum,rowset,n,denominator_SST,target,stage,base,candidate,family,level,r2_base,dR2,beta,sd_candidate,sd_candidate_resid,sd_y,p_N_ROW,nullmean_N_ROW,nullsd_N_ROW,z_N_ROW,p_N_CYCLIC,nullmean_N_CYCLIC,nullsd_N_CYCLIC,z_N_CYCLIC,p_correct_level,correct_null_used,sd_inflation_correct_over_row,p_N_ENTITY,nullmean_N_ENTITY,nullsd_N_ENTITY,z_N_ENTITY,t_stat,p_family_wise,z_normal_orientation_only,p_normal_ORIENTATION_ONLY
POOLED,MAIN,7194,32516.403113705866,y_ftm_given,C,B_COMPLETE,G03_placebo_perturbed,G,row,0.15811423207175224,0.0010907288334390042,0.06566865334799375,1.4576285915981515,1.0692924634803838,2.126161350896656,0.0033277870216306157,0.00011723846424619489,0.00015679341819226718,6.208745114537088,,,,,0.0033277870216306157,N_ROW (candidate varies at ROW level),1.0,,,,,,,,
POOLED,F08_ONLY,7282,32879.00851414447,y_ftm_given,C,B_SINGLE,F08_prior_fta_given,F,player_season,0.14052739069217435,0.0004608870240164871,0.1003033414530078,1.3659138239523987,0.4548264159167324,2.125024007204831,0.04492512479201331,0.00012132394502496309,0.00016799190675740927,2.021306178052221,1.0,0.02734465872738987,0.0029251656999503355,-9.190512422537235,1.0,N_CYCLIC,17.412539427714552,,,,,-9.190512422537235,1.0,-9.190512422537235,1.0
POOLED,F08_ONLY,7282,32879.00851414447,y_ftm_given,C,B_COMPLETE,F08_prior_fta_given,F,player_season,0.15916826929122907,1.6308715067951205e-05,0.019337572900417228,1.3659138239523987,0.44378411151257185,2.125024007204831,0.7121464226289518,0.00011881417018281407,0.00016316385552730609,-0.6282362891192418,1.0,0.02185789295672417,0.0026563883115663157,-8.222285931072149,1.0,N_CYCLIC,16.28049486193809,,,,,-8.222285931072149,1.0,-8.222285931072149,0.9999999999999999
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F01_prior_ftr,F,player_season,0.28298513766833455,0.0059388047079417606,-1.0294686606504384,0.20204086728329063,0.18850411842096432,2.518166553234929,0.0016638935108153079,5.6039521036650406e-05,7.596273048960793e-05,77.44278212471444,0.0016638935108153079,2.437969251414744e-05,3.370906769796956e-05,175.45501609301004,0.0016638935108153079,N_CYCLIC,0.4437579781651098,,,,,175.45501609301004,0.0016638935108153079,175.45501609301004,0.0
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F01_prior_ftr,F,player_season,0.3004128634431048,0.000560936342180263,-0.3925568314213516,0.20204086728329063,0.15192830786732983,2.518166553234929,0.0033277870216306157,5.453238376823061e-05,7.407035316460248e-05,6.8367968664423495,1.0,0.0017095238179706048,0.0003770857726779671,-3.045958132107096,1.0,N_CYCLIC,5.090913659342087,,,,,-3.045958132107096,1.0,-3.045958132107096,0.9988402993066545
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F02_prior_fd_pm,F,player_season,0.28298513766833455,0.00023017949702246966,1.4761043163854617,0.04036948092629835,0.025882172026335748,2.518166553234929,0.05490848585690516,6.060028973731315e-05,8.345806749950322e-05,2.0319091055656893,1.0,0.007002415901756884,0.0007023519424572956,-9.64222634743575,1.0,N_CYCLIC,8.415626715313968,,,,,-9.64222634743575,1.0,-9.64222634743575,1.0
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F02_prior_fd_pm,F,player_season,0.3004128634431048,0.001117016321278489,3.8545877867548954,0.04036948092629835,0.021834148999428763,2.518166553234929,0.0016638935108153079,5.832583368016913e-05,8.232837500303587e-05,12.85936334294562,1.0,0.009481485274086288,0.0008579924174559778,-9.748884468710315,1.0,N_CYCLIC,10.421588151403926,,,,,-9.748884468710315,1.0,-9.748884468710315,1.0
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F03_prior_ft_pct,F,player_season,0.28298513766833455,0.00010106313919973772,0.17190274972546868,0.14955667447481805,0.1472644838769431,2.518166553234929,0.18136439267886856,5.5341752203744134e-05,7.775869715047706e-05,0.5879906514831965,0.3643926788685524,9.284624332308629e-05,7.556014842157106e-05,0.10874642319132417,0.3643926788685524,N_CYCLIC,0.9717260086720406,,,,,0.10874642319132417,1.0,0.10874642319132417,0.4567017868013274
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F03_prior_ft_pct,F,player_season,0.3004128634431048,5.170346024289066e-07,0.012415344026613638,0.14955667447481805,0.14584296922086232,2.518166553234929,0.9118136439267887,5.3679390628161666e-05,7.537522453958002e-05,-0.7053027881570935,0.8685524126455907,1.7264776427749818e-05,2.4422115394824956e-05,-0.6857613091480911,0.8685524126455907,N_CYCLIC,0.3240071992356155,,,,,-0.6857613091480911,1.0,-0.6857613091480911,0.753568197842039
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F04_prior_paint_share,F,player_season,0.28298513766833455,0.0013264769981794597,0.45813626828544207,0.20087165041898516,0.20018873672716084,2.518166553234929,0.0016638935108153079,5.546298781532596e-05,8.139939712982559e-05,15.614538377194208,0.0016638935108153079,0.0002594372995729428,6.950764266760378e-05,15.351401049655282,0.0016638935108153079,N_CYCLIC,0.8539085683490333,,,,,15.351401049655282,0.0016638935108153079,15.351401049655282,1.733094316488748e-53
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F04_prior_paint_share,F,player_season,0.3004128634431048,0.0025984629868852764,0.6481047552549029,0.20087165041898516,0.1980603356922692,2.518166553234929,0.0016638935108153079,5.361965371343562e-05,7.853482775199152e-05,32.40400986436629,0.0016638935108153079,0.001203449501243984,0.0001470573678366137,9.486185603370823,0.0016638935108153079,N_CYCLIC,1.8725114964409477,,,,,9.486185603370823,0.0033277870216306157,9.486185603370823,1.1982157548165771e-21
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F05_prior_fga_pm,F,player_season,0.28298513766833455,0.011087469720224587,3.444480987687342,0.09768246511862799,0.07697981848313996,2.518166553234929,0.0016638935108153079,5.9496040550061634e-05,7.781574163721601e-05,141.71905899307535,0.024958402662229616,0.009949786438307594,0.0005665607458170711,2.0080517231674295,0.024958402662229616,N_CYCLIC,7.280798639154893,,,,,2.0080517231674295,0.6156405990016639,2.0080517231674295,0.02231889577723765
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F05_prior_fga_pm,F,player_season,0.3004128634431048,0.0019132145582657185,3.2892660044603153,0.09768246511862799,0.03348630998434131,2.518166553234929,0.0016638935108153079,5.852262517993647e-05,7.665266564867871e-05,24.196052640704895,0.16805324459234608,0.001582509892470237,0.0003599290203370033,0.9188052285582338,0.16805324459234608,N_CYCLIC,4.695583869015878,,,,,0.9188052285582338,0.9700499168053245,0.9188052285582338,0.1790987324299134
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F06_prior_fg3a_share,F,player_season,0.28298513766833455,0.0006429097829342783,-0.312513020928889,0.210683023805812,0.2043108127246142,2.518166553234929,0.0016638935108153079,5.4286079723274553e-05,7.734313152899823e-05,7.610549140880225,0.15141430948419302,0.0005778322981199254,6.341133468480069e-05,1.0262752729907703,0.15141430948419302,N_CYCLIC,0.8198702771819615,,,,,1.0262752729907703,0.956738768718802,1.0262752729907703,0.15238093273965636
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F06_prior_fg3a_share,F,player_season,0.3004128634431048,0.0018060389133826163,-0.5386151348983241,0.210683023805812,0.1986869990308366,2.518166553234929,0.0016638935108153079,5.2753683512643994e-05,7.476164347771194e-05,23.451667838102896,0.3161397670549085,0.0017536884215970461,0.00010918254285654945,0.4794767589755756,0.3161397670549085,N_CYCLIC,1.460408543441118,,,,,0.4794767589755756,1.0,0.4794767589755756,0.31579972908739407
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F07_prior_hurdle_rate,F,player_season,0.28298513766833455,0.00222067327861975,0.8478461012314696,0.2760639373472338,0.1399618767102266,2.518166553234929,0.0016638935108153079,6.172299417512114e-05,9.256677433249817e-05,23.323166438637244,1.0,0.012083269241268612,0.0008697663822925129,-11.339362113138046,1.0,N_CYCLIC,9.396096910197258,,,,,-11.339362113138046,1.0,-11.339362113138046,1.0
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F07_prior_hurdle_rate,F,player_season,0.3004128634431048,0.00016592016185836364,0.25318948052083806,0.2760639373472338,0.1281115763158741,2.518166553234929,0.09317803660565724,5.9749932082689785e-05,9.298239121302774e-05,1.1418315703715562,1.0,0.007405063808984309,0.0006959784763392698,-10.401390119422413,1.0,N_CYCLIC,7.485056764616271,,,,,-10.401390119422413,1.0,-10.401390119422413,1.0
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_SINGLE,F09_prior_starter_rate,F,player_season,0.28298513766833455,0.004163192697478245,0.47088376417334876,0.4365199051585703,0.3450515569244858,2.518166553234929,0.0016638935108153079,6.21127937811726e-05,9.227915290257595e-05,44.44210609547752,0.7953410981697171,0.0044074372187362714,0.0002995521359474947,-0.8153656474038214,0.7953410981697171,N_CYCLIC,3.2461517745372888,,,,,-0.8153656474038214,1.0,-0.8153656474038214,0.7925684832313654
POOLED,MAIN,12795,81128.83673309887,y_fta,AB,B_COMPLETE,F09_prior_starter_rate,F,player_season,0.3004128634431048,0.00030840161953997475,0.21078573927548155,0.4365199051585703,0.20979810009593913,2.518166553234929,0.019966722129783693,5.9931407778527395e-05,8.841219865297709e-05,2.8103611893728266,1.0,0.0007588586026717441,0.00017577543916473147,-2.5626844414230963,1.0,N_CYCLIC,1.9881355948929633,,,,,-2.5626844414230963,1.0,-2.5626844414230963,0.9948066800938662
