stratum,response,signal,signal_column,n,is_oracle,r2_base,dR2_over_B_COMPLETE,beta,sd_signal,sd_signal_resid_of_base,sd_response,move_per_1sd_natural_units,move_per_1sd_as_frac_of_sd_y,move_per_1sd_resid_natural_units,CEILING_dR2_raw,CEILING_dR2_base_residualised,ratio_to_D089_alive,ratio_to_D079_dead,ratio_to_D084_dead,verdict_vs_benchmarks
POOLED,y_ftm,M01_opp_pf_pg,M01_opp_pf_pg,13402,False,0.29170513389271535,0.0021797760823296835,0.06190291608012419,1.6875859498903722,1.5953396590077735,2.1152335586986744,0.10446649143406038,0.04938768629329512,0.09875617703085214,0.0024391435574049303,0.002179776082329683,1.0596869627271188,1.9341402682605884,16.89748901030762,ABOVE the largest measured (0.002057)
POOLED,y_ftm,M02_opp_allowed_fta_pg,M02_opp_allowed_fta_pg,13402,False,0.29170513389271535,0.0019761325975532003,0.036552324438524096,2.605644679383852,2.572476222641107,2.1152335586986744,0.09524236969235265,0.04502688097996483,0.09402998550036669,0.0020274200107839187,0.0019761325975531994,0.9606867270555176,1.7534450732503988,15.31885734537364,between the dead benchmarks and the live one
POOLED,y_ftm,M03_opp_allowed_ftm_pg,M03_opp_allowed_ftm_pg,13402,False,0.29170513389271535,0.001961296704184897,0.042606378220476554,2.2321109243053425,2.1986462479305082,2.1152335586986744,0.09510216227101094,0.04496059637476597,0.0936763536123589,0.0020214552263746184,0.001961296704184897,0.9534743335852685,1.7402810152483559,15.203850420037963,between the dead benchmarks and the live one
POOLED,y_ftm,M04_opp_allowed_ft_rate,M04_opp_allowed_ft_rate,13402,False,0.29170513389271535,0.0015262507437316943,2.032885144003657,0.04109529838721986,0.04064980159508421,2.1152335586986744,0.08354202157977669,0.0394954123322311,0.08263637776934285,0.0015598875952929523,0.0015262507437316943,0.7419789711870173,1.35425975486397,11.831401114199181,between the dead benchmarks and the live one
POOLED,y_ftm,M05_opp_allowed_hurdle_rate,M05_opp_allowed_hurdle_rate,13402,False,0.29170513389271535,0.0005430770633184358,1.1793757015907629,0.04289952902302253,0.0417962080810933,2.1152335586986744,0.050594662139440486,0.023919184683589802,0.049293432229472925,0.000572127395927677,0.0005430770633184358,0.2640141289831968,0.48187849451502734,4.209899715646789,below the dead shot-mix benchmark (0.001127)
POOLED,y_ftm,M06_opp_pace,M06_opp_pace,13402,False,0.29170513389271535,0.000942679009670011,0.017318585218512046,3.7697174429001223,3.7499703642244233,2.1152335586986744,0.06528617278457709,0.030864758416910797,0.06494418131971533,0.0009526333121342658,0.0009426790096700111,0.45827856571220765,0.8364498754835946,7.307589222248148,below the dead shot-mix benchmark (0.001127)
POOLED,y_ftm,X01_fd_x_oppfoul,X01_fd_x_oppfoul,13399,False,0.2913960204942426,0.00014410628719987886,0.34852772886094546,0.07414182479539402,0.07282505394553895,2.114349058859409,0.02584048180954481,0.012221483345557201,0.025381550655814527,0.00014936465516573203,0.00014410628719987883,0.07005653242580401,0.12786715811879223,1.1171030015494483,below the dead shot-mix benchmark (0.001127)
POOLED,y_ftm,X02_ftr_x_oppftrate,X02_ftr_x_oppftrate,13392,False,0.2912725743909754,1.4112051127383563e-05,0.5664945367591747,0.014030661282733984,0.01402306214482731,2.1146744300043525,0.007948292963787277,0.0037586367201550347,0.007943988093679065,1.4127349994097796e-05,1.4112051127383558e-05,0.006860501277289042,0.012521784496347435,0.10939574517351595,BELOW BOTH DEAD BENCHMARKS
POOLED,y_ftm,FT_HONEST_COMPOSED,FT_HONEST_COMPOSED,13402,False,0.29170513389271535,0.0,0.0,1.3689850710335423,1.0412899441374632e-13,2.1152335586986744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
POOLED,y_ftm,FT_HONEST_SIMPLE,FT_HONEST_SIMPLE,13402,False,0.29170513389271535,0.0,0.0,1.3689850710335423,1.0412996786126547e-13,2.1152335586986744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
POOLED,y_ftm,FT_ORACLE_REALISED,FT_ORACLE_REALISED,13402,True,0.29170513389271535,0.7082948661072846,1.0,2.1152335586986744,1.780185974365343,2.1152335586986744,2.1152335586986744,1.0,1.780185974365343,1.0,0.7082948661072843,344.33391643523794,628.4781420650261,5490.657876800654,ABOVE the largest measured (0.002057)
