game_id,season,game_date,team_id,opp_team_id,player_id,player_name,pos_group,minutes,possessions,unit,s,y,allow_loo,allow_naive,allow_pre,def_pre,own_loo,own_pre,lg_rate
1022100009,2021,2021-05-18,1611661313,1611661324,204335,Betnijah Laney-Hamilton,F,31.766666666666666,66.0,0.66,5.0,7.575757575757575,3.0166270783847984,3.104064314426083,,,7.766990291262135,,3.549060542797495
1022100009,2021,2021-05-18,1611661313,1611661324,1628244,Sami Whitcomb,G,35.43333333333333,73.0,0.73,0.0,0.0,7.06347246233638,7.076132648295189,,,4.919053549190536,,5.736137667304015
1022100009,2021,2021-05-18,1611661313,1611661324,1629477,Sabrina Ionescu,G,37.46666666666667,77.0,0.77,12.0,15.584415584415584,6.974999999999999,7.076132648295189,,,9.489916963226571,,5.736137667304015
1022100009,2021,2021-05-18,1611661313,1611661324,1630131,Kylee Shook,C,27.916666666666668,56.0,0.56,3.0,5.357142857142857,2.457264957264957,2.5,,,3.274087932647334,,1.1811023622047243
1022100009,2021,2021-05-18,1611661313,1611661324,1630446,Michaela Onyenwere,F,30.066666666666666,62.0,0.62,1.0,1.6129032258064517,3.137532436895494,3.104064314426083,,,1.168736303871439,,3.549060542797495
1022100009,2021,2021-05-18,1611661324,1611661313,201480,Sylvia Fowles,C,31.016666666666666,68.0,0.68,1.0,1.4705882352941175,3.400416377515614,3.2504780114722753,,,2.348224513172967,,1.1811023622047243
1022100009,2021,2021-05-18,1611661324,1611661313,203024,Damiris Dantas,F,30.266666666666666,63.0,0.63,1.0,1.5873015873015872,3.974640331626433,3.9042528468510342,,,4.8732943469785575,,3.549060542797495
1022100009,2021,2021-05-18,1611661324,1611661313,203825,Kayla McBride,F,31.833333333333332,68.0,0.68,1.0,1.4705882352941175,3.9789069990412274,3.9042528468510342,,,3.676078849227491,,3.549060542797495
1022100009,2021,2021-05-18,1611661324,1611661313,1627672,Aerial Powers,G,26.683333333333334,60.0,0.6,4.0,6.666666666666667,6.785714285714285,6.815231501514496,,,4.182509505703422,,5.736137667304015
1022100009,2021,2021-05-18,1611661324,1611661313,1630101,Crystal Dangerfield,G,21.366666666666667,45.0,0.45,6.0,13.333333333333332,6.745853877185118,6.815231501514496,,,6.770833333333332,,5.736137667304015
1022100010,2021,2021-05-18,1611661317,1611661322,100940,Diana Taurasi,G,27.183333333333334,56.0,0.56,1.0,1.7857142857142856,6.299401197604789,6.299030918320258,,,9.023485784919654,,5.736137667304015
1022100010,2021,2021-05-18,1611661317,1611661322,203398,Brittney Griner,C,26.516666666666666,51.0,0.51,2.0,3.9215686274509802,2.6643990929705215,2.872340425531915,,,4.187604690117253,,1.1811023622047243
1022100010,2021,2021-05-18,1611661317,1611661322,203400,Skylar Diggins-Smith,G,26.833333333333332,54.0,0.54,5.0,9.25925925925926,6.313010081613058,6.299030918320258,,,8.220603537981269,,5.736137667304015
1022100010,2021,2021-05-18,1611661317,1611661322,1628915,Kia Nurse,F,22.95,45.0,0.45,2.0,4.444444444444445,4.498508147808124,4.4607190412782955,,,3.3722438391699088,,3.549060542797495
1022100010,2021,2021-05-18,1611661317,1611661322,1629488,Brianna Turner,F,31.533333333333335,66.0,0.66,3.0,4.545454545454545,4.492052522460263,4.4607190412782955,,,2.8430836522689997,,3.549060542797495
1022100010,2021,2021-05-18,1611661322,1611661317,201507,Leilani Mitchell,G,20.966666666666665,43.0,0.43,7.0,16.27906976744186,6.065359477124182,6.123481781376518,,4.145422636428279,4.82361411087113,,5.736137667304015
1022100010,2021,2021-05-18,1611661322,1611661317,202250,Tina Charles,C,33.11666666666667,66.0,0.66,3.0,4.545454545454545,2.1424745581146225,2.1575514300050176,,4.145422636428279,3.212373587150506,,1.1811023622047243
1022100010,2021,2021-05-18,1611661322,1611661317,203849,Theresa Plaisance,F,23.116666666666667,43.0,0.43,1.0,2.3255813953488373,4.095238095238095,4.090593944996533,,4.145422636428279,3.8277511961722483,,3.549060542797495
1022100010,2021,2021-05-18,1611661322,1611661317,204333,Natasha Cloud,G,31.183333333333334,61.0,0.61,2.0,3.278688524590164,6.094986807387862,6.123481781376518,,4.145422636428279,10.662460567823343,,5.736137667304015
1022100010,2021,2021-05-18,1611661322,1611661317,1628878,Ariel Atkins,F,29.933333333333334,58.0,0.58,2.0,3.4482758620689657,4.117368670137245,4.090593944996533,,4.145422636428279,4.355300859598853,,3.549060542797495
1022100011,2021,2021-05-18,1611661319,1611661328,202633,Liz Cambage,C,22.0,49.0,0.49,1.0,2.0408163265306123,2.9209621993127146,2.9585798816568047,,,2.73972602739726,,1.1811023622047243
1022100011,2021,2021-05-18,1611661319,1611661328,203029,Riquna Williams,F,25.633333333333333,55.0,0.55,3.0,5.454545454545454,3.7308461025982678,3.802117087923958,,,2.7093596059113305,,3.549060542797495
1022100011,2021,2021-05-18,1611661319,1611661328,203833,Chelsea Gray,G,28.483333333333334,60.0,0.6,7.0,11.666666666666668,6.739243131156038,6.782993364463014,,,9.944444444444445,,5.736137667304015
1022100011,2021,2021-05-18,1611661319,1611661328,1628932,A'ja Wilson,F,34.7,71.0,0.71,5.0,7.042253521126761,3.753957485300769,3.802117087923958,,,4.5570916538658475,,3.549060542797495
1022100011,2021,2021-05-18,1611661319,1611661328,1629498,Jackie Young,G,37.016666666666666,77.0,0.77,2.0,2.5974025974025974,6.857142857142856,6.782993364463014,,,4.9113924050632916,,5.736137667304015
1022100011,2021,2021-05-18,1611661328,1611661319,100720,Sue Bird,G,25.333333333333332,53.0,0.53,5.0,9.433962264150942,7.166392092257001,7.163323782234957,,,9.404990403071016,,5.736137667304015
1022100011,2021,2021-05-18,1611661328,1611661319,200676,Candice Dupree,C,15.133333333333333,35.0,0.35,1.0,2.857142857142857,3.1141868512110724,3.0843373493975905,,,1.9253910950661852,,1.1811023622047243
1022100011,2021,2021-05-18,1611661328,1611661319,204319,Jewell Loyd,G,34.266666666666666,72.0,0.72,3.0,4.166666666666667,7.189901207464326,7.163323782234957,,,5.953693495038588,,5.736137667304015
1022100011,2021,2021-05-18,1611661328,1611661319,1627668,Breanna Stewart,F,36.13333333333333,75.0,0.75,1.0,1.3333333333333333,3.4777176176593088,3.4517158818834797,,,4.2700519330640505,,3.549060542797495
1022100011,2021,2021-05-18,1611661328,1611661319,1629478,Katie Lou Samuelson,F,27.666666666666668,57.0,0.57,2.0,3.5087719298245617,3.5105941005400916,3.4517158818834797,,,4.064272211720227,,3.549060542797495
1022100012,2021,2021-05-19,1611661329,1611661330,202664,Courtney Vandersloot,G,30.916666666666668,75.0,0.75,8.0,10.666666666666666,6.364956437560504,6.62431941923775,,,14.079229122055676,,6.698564593301436
1022100012,2021,2021-05-19,1611661329,1611661330,1627674,Kahleah Copper,F,28.8,71.0,0.71,0.0,0.0,4.482991664789368,4.432013769363167,,,2.860169491525424,,3.642384105960265
1022100012,2021,2021-05-19,1611661329,1611661330,1628890,Diamond DeShields,G,34.86666666666667,82.0,0.82,5.0,6.097560975609756,6.671483622350675,6.62431941923775,,,3.995082974800246,,6.698564593301436
1022100012,2021,2021-05-19,1611661330,1611661329,203403,Tianna Hawkins,F,18.266666666666666,41.0,0.41,1.0,2.4390243902439024,3.822762814943528,3.8501778614772966,,,1.6129032258064515,,3.642384105960265
1022100012,2021,2021-05-19,1611661330,1611661329,203824,Odyssey Sims,G,17.316666666666666,38.0,0.38,1.0,2.6315789473684212,6.583229036295369,6.450845036895977,,,7.368421052631579,,6.698564593301436
1022100012,2021,2021-05-19,1611661330,1611661329,204322,Elizabeth Williams,C,17.816666666666666,42.0,0.42,0.0,0.0,3.4482758620689657,3.323442136498516,,,2.642559109874826,,2.4179620034542313
1022100012,2021,2021-05-19,1611661330,1611661329,1627675,Courtney Williams,G,36.61666666666667,87.0,0.87,2.0,2.2988505747126435,6.627729812087355,6.450845036895977,,,5.936739659367397,,6.698564593301436
1022100012,2021,2021-05-19,1611661330,1611661329,1630150,Chennedy Carter,F,28.683333333333334,69.0,0.69,6.0,8.695652173913045,3.79096166202613,3.8501778614772966,,,6.008583690987124,,3.642384105960265
1022100013,2021,2021-05-19,1611661323,1611661325,201886,DeWanna Bonner,F,23.783333333333335,43.0,0.43,3.0,6.976744186046512,4.016966067864272,4.108287817620518,,4.481822815277115,5.555555555555555,,3.642384105960265
1022100013,2021,2021-05-19,1611661323,1611661325,201896,Briann January,G,17.1,32.0,0.32,5.0,15.625,7.0993914807302225,7.085852478839177,,4.481822815277115,5.116866708780797,,6.698564593301436
1022100013,2021,2021-05-19,1611661323,1611661325,1627673,Jonquel Jones,C,24.45,43.0,0.43,5.0,11.627906976744185,2.9761904761904763,3.286852589641434,,4.481822815277115,4.384816753926701,,2.4179620034542313
1022100013,2021,2021-05-19,1611661323,1611661325,1628280,Brionna Jones,F,25.35,46.0,0.46,2.0,4.3478260869565215,4.147124166872377,4.108287817620518,,4.481822815277115,2.9361942405420667,,3.642384105960265
1022100013,2021,2021-05-19,1611661323,1611661325,1629567,Natisha Hiedeman,G,33.45,62.0,0.62,6.0,9.67741935483871,7.009581442259202,7.085852478839177,,4.481822815277115,4.553571428571428,,6.698564593301436
1022100013,2021,2021-05-19,1611661325,1611661323,202650,Jantel Lavender,F,17.066666666666666,32.0,0.32,2.0,6.25,3.6724452554744524,3.6639857015192137,,4.59379865090989,3.5643564356435644,,3.642384105960265
1022100013,2021,2021-05-19,1611661325,1611661323,202658,Danielle Robinson,G,23.116666666666667,43.0,0.43,3.0,6.976744186046512,6.014184397163122,6.038647342995169,,4.59379865090989,6.726825266611978,,6.698564593301436
1022100013,2021,2021-05-19,1611661325,1611661323,1628909,Kelsey Mitchell,G,24.466666666666665,45.0,0.45,1.0,2.2222222222222223,6.273167949814656,6.038647342995169,,4.59379865090989,3.867403314917127,,6.698564593301436
1022100013,2021,2021-05-19,1611661325,1611661323,1628927,Victoria Vivians,F,18.216666666666665,34.0,0.34,0.0,0.0,3.6697247706422016,3.6639857015192137,,4.59379865090989,3.2076984763432237,,3.642384105960265
1022100013,2021,2021-05-19,1611661325,1611661323,1629479,Teaira McCowan,C,25.1,45.0,0.45,2.0,4.444444444444445,3.236040609137056,3.130434782608696,,4.59379865090989,1.9833653230966088,,2.4179620034542313
1022100014,2021,2021-05-20,1611661324,1611661328,201480,Sylvia Fowles,C,30.966666666666665,69.0,0.69,0.0,0.0,3.162291169451074,2.9585798816568047,,5.225011877987328,2.4068767908309456,,2.9619181946403383
1022100014,2021,2021-05-20,1611661324,1611661328,203024,Damiris Dantas,F,25.3,53.0,0.53,2.0,3.773584905660377,3.7940379403794036,3.802117087923958,,5.225011877987328,4.729729729729729,,3.7564766839378234
1022100014,2021,2021-05-20,1611661324,1611661328,203825,Kayla McBride,G,34.333333333333336,72.0,0.72,2.0,2.7777777777777777,6.87266915290357,6.782993364463014,,5.225011877987328,3.630539241857982,,6.693830034924331
1022100014,2021,2021-05-20,1611661324,1611661328,1627672,Aerial Powers,G,25.316666666666666,56.0,0.56,6.0,10.714285714285714,6.763787721123829,6.782993364463014,,5.225011877987328,3.773584905660377,,6.693830034924331
1022100014,2021,2021-05-20,1611661324,1611661328,1629524,Bridget Carleton,F,27.683333333333334,60.0,0.6,1.0,1.6666666666666667,3.831417624521073,3.802117087923958,,5.225011877987328,4.078014184397164,,3.7564766839378234
1022100014,2021,2021-05-20,1611661324,1611661328,1630101,Crystal Dangerfield,G,28.216666666666665,62.0,0.62,6.0,9.67741935483871,6.831970456343973,6.782993364463014,,5.225011877987328,6.8722466960352415,,6.693830034924331
1022100014,2021,2021-05-20,1611661328,1611661324,100720,Sue Bird,G,31.45,67.0,0.67,8.0,11.940298507462686,6.892292490118578,7.076132648295189,,5.446894058663922,9.296320206584893,,6.693830034924331
1022100014,2021,2021-05-20,1611661328,1611661324,200676,Candice Dupree,C,20.683333333333334,43.0,0.43,3.0,6.976744186046512,2.440347071583514,2.5,,5.446894058663922,1.701093560145808,,2.9619181946403383
1022100014,2021,2021-05-20,1611661328,1611661324,204319,Jewell Loyd,G,33.61666666666667,71.0,0.71,4.0,5.633802816901409,7.045398164227239,7.076132648295189,,5.446894058663922,5.895316804407714,,6.693830034924331
1022100014,2021,2021-05-20,1611661328,1611661324,1627668,Breanna Stewart,F,38.4,82.0,0.82,2.0,2.4390243902439024,3.1623330990864367,3.104064314426083,,5.446894058663922,4.2294322132097335,,3.7564766839378234
1022100014,2021,2021-05-20,1611661328,1611661324,1629496,Ezi Magbegor,C,12.533333333333333,26.0,0.26,0.0,0.0,2.4563318777292578,2.5,,5.446894058663922,2.650602409638554,,2.9619181946403383
1022100015,2021,2021-05-21,1611661325,1611661330,202650,Jantel Lavender,F,12.166666666666666,23.0,0.23,2.0,8.695652173913043,4.408555216062855,4.432013769363167,,,3.532875368007851,,3.6227717078780906
1022100015,2021,2021-05-21,1611661325,1611661330,202658,Danielle Robinson,G,28.55,57.0,0.57,1.0,1.7543859649122808,6.63664375444418,6.62431941923775,,,6.970954356846474,,6.891495601173021
1022100015,2021,2021-05-21,1611661325,1611661330,1628909,Kelsey Mitchell,G,34.266666666666666,66.0,0.66,2.0,3.0303030303030303,6.867469879518072,6.62431941923775,,,3.8578680203045685,,6.891495601173021
1022100015,2021,2021-05-21,1611661325,1611661330,1629479,Teaira McCowan,C,19.733333333333334,39.0,0.39,1.0,2.564102564102564,3.1545741324921135,3.099885189437428,,,2.0395156150414273,,2.8335301062573794
1022100015,2021,2021-05-21,1611661330,1611661325,203026,Tiffany Hayes,F,25.466666666666665,49.0,0.49,2.0,4.081632653061225,4.082636497786522,4.108287817620518,,5.652015329192919,5.462962962962963,,3.6227717078780906
1022100015,2021,2021-05-21,1611661330,1611661325,203403,Tianna Hawkins,F,16.2,31.0,0.31,2.0,6.451612903225807,4.1462217860647685,4.108287817620518,,5.652015329192919,1.4705882352941175,,3.6227717078780906
1022100015,2021,2021-05-21,1611661330,1611661325,203824,Odyssey Sims,G,26.916666666666668,51.0,0.51,2.0,3.9215686274509802,7.1834625322997425,7.085852478839177,,5.652015329192919,7.365439093484419,,6.891495601173021
1022100015,2021,2021-05-21,1611661330,1611661325,204322,Elizabeth Williams,C,20.116666666666667,37.0,0.37,1.0,2.7027027027027026,3.267273701124799,3.286852589641434,,5.652015329192919,2.564102564102564,,2.8335301062573794
1022100015,2021,2021-05-21,1611661330,1611661325,1627675,Courtney Williams,G,30.966666666666665,60.0,0.6,4.0,6.666666666666667,7.172774869109947,7.085852478839177,,5.652015329192919,5.763688760806917,,6.891495601173021
1022100015,2021,2021-05-21,1611661330,1611661325,1630150,Chennedy Carter,G,31.633333333333333,63.0,0.63,4.0,6.349206349206349,7.144660439283009,7.085852478839177,,5.652015329192919,6.3559322033898304,,6.891495601173021
1022100016,2021,2021-05-21,1611661313,1611661322,204335,Betnijah Laney-Hamilton,F,33.75,70.0,0.7,5.0,7.142857142857143,4.260299625468164,4.4607190412782955,,,7.782101167315174,,3.6227717078780906
1022100016,2021,2021-05-21,1611661313,1611661322,1628244,Sami Whitcomb,G,31.6,68.0,0.68,1.0,1.4705882352941175,6.439764936336924,6.299030918320258,,,4.8417132216014895,,6.891495601173021
1022100016,2021,2021-05-21,1611661313,1611661322,1629477,Sabrina Ionescu,G,31.166666666666668,64.0,0.64,5.0,7.8125,6.191874694077336,6.299030918320258,,,9.82931135962331,,6.891495601173021
1022100016,2021,2021-05-21,1611661313,1611661322,1630131,Kylee Shook,C,22.25,46.0,0.46,3.0,6.521739130434782,2.7149321266968327,2.872340425531915,,,3.2437442075996294,,2.8335301062573794
1022100016,2021,2021-05-21,1611661313,1611661322,1630446,Michaela Onyenwere,F,10.3,23.0,0.23,0.0,0.0,4.466558666975237,4.4607190412782955,,,1.2073863636363635,,3.6227717078780906
1022100016,2021,2021-05-21,1611661322,1611661313,201507,Leilani Mitchell,G,33.21666666666667,68.0,0.68,4.0,5.88235294117647,6.733622460625429,6.815231501514496,,4.169232080779759,5.131964809384164,,6.891495601173021
1022100016,2021,2021-05-21,1611661322,1611661313,202250,Tina Charles,C,29.233333333333334,59.0,0.59,1.0,1.6949152542372883,3.003663003663004,3.2504780114722753,,4.169232080779759,3.3175355450236967,,2.8335301062573794
1022100016,2021,2021-05-21,1611661322,1611661313,203849,Theresa Plaisance,F,18.416666666666668,40.0,0.4,1.0,2.5,3.8248737070002403,3.9042528468510342,,4.169232080779759,3.8167938931297707,,3.6227717078780906
1022100016,2021,2021-05-21,1611661322,1611661313,204333,Natasha Cloud,G,28.25,56.0,0.56,8.0,14.285714285714285,6.684733514001807,6.815231501514496,,4.169232080779759,10.251572327044025,,6.891495601173021
1022100016,2021,2021-05-21,1611661322,1611661313,1628878,Ariel Atkins,F,25.9,52.0,0.52,4.0,7.692307692307692,3.8708145333649964,3.9042528468510342,,4.169232080779759,4.226156482010279,,3.6227717078780906
1022100017,2021,2021-05-21,1611661317,1611661323,100940,Diana Taurasi,G,24.283333333333335,46.0,0.46,4.0,8.695652173913043,5.9747545582047685,6.038647342995169,,4.348108564653142,8.547008547008547,,6.891495601173021
1022100017,2021,2021-05-21,1611661317,1611661323,203398,Brittney Griner,C,32.166666666666664,58.0,0.58,1.0,1.7241379310344829,3.137254901960784,3.130434782608696,,4.83171599192061,4.260089686098654,,2.8335301062573794
1022100017,2021,2021-05-21,1611661317,1611661323,203400,Skylar Diggins-Smith,G,32.71666666666667,60.0,0.6,3.0,5.0,6.002297530155083,6.038647342995169,,4.533127549333039,8.350730688935283,,6.891495601173021
1022100017,2021,2021-05-21,1611661317,1611661323,1628915,Kia Nurse,F,16.716666666666665,28.0,0.28,1.0,3.571428571428571,3.682983682983683,3.6639857015192137,,4.840228345143362,3.3996151379089157,,3.6227717078780906
1022100017,2021,2021-05-21,1611661317,1611661323,1629488,Brianna Turner,F,31.933333333333334,59.0,0.59,2.0,3.3898305084745766,3.6393519605541202,3.6639857015192137,,4.5187061467370695,2.8867102396514164,,3.6227717078780906
1022100017,2021,2021-05-21,1611661323,1611661317,201886,DeWanna Bonner,F,30.616666666666667,53.0,0.53,5.0,9.433962264150942,4.039167686658507,4.090593944996533,,4.857140015713105,5.47645125958379,,3.6227717078780906
1022100017,2021,2021-05-21,1611661323,1611661317,202662,Jasmine Thomas,G,28.866666666666667,50.0,0.5,3.0,6.0,6.179033535780301,6.123481781376518,,4.906684543012629,7.165109034267912,,6.891495601173021
1022100017,2021,2021-05-21,1611661323,1611661317,1627673,Jonquel Jones,C,30.233333333333334,54.0,0.54,4.0,7.4074074074074066,2.026666666666667,2.1575514300050176,,5.110714867848481,4.482531311799604,,2.8335301062573794
1022100017,2021,2021-05-21,1611661323,1611661317,1628280,Brionna Jones,F,27.6,49.0,0.49,1.0,2.0408163265306123,4.041375992302141,4.090593944996533,,4.93888985298857,2.9977375565610855,,3.6227717078780906
1022100017,2021,2021-05-21,1611661323,1611661317,1629567,Natisha Hiedeman,G,33.78333333333333,62.0,0.62,3.0,4.838709677419355,6.27001067235859,6.123481781376518,,5.130277412797183,4.821428571428571,,6.891495601173021
1022100018,2021,2021-05-21,1611661319,1611661320,202633,Liz Cambage,C,20.65,44.0,0.44,0.0,0.0,1.894865525672372,1.877133105802048,,,2.813299232736573,,2.8335301062573794
1022100018,2021,2021-05-21,1611661319,1611661320,203029,Riquna Williams,F,23.566666666666666,50.0,0.5,2.0,4.0,3.7318435754189943,3.7263020265853126,,,2.7624309392265194,,3.6227717078780906
1022100018,2021,2021-05-21,1611661319,1611661320,203833,Chelsea Gray,G,30.016666666666666,65.0,0.65,6.0,9.23076923076923,5.599369085173501,5.718511215183633,,,10.02785515320334,,6.891495601173021
1022100018,2021,2021-05-21,1611661319,1611661320,1628932,A'ja Wilson,F,29.733333333333334,64.0,0.64,2.0,3.125,3.768382352941176,3.7263020265853126,,,4.693877551020408,,3.6227717078780906
1022100018,2021,2021-05-21,1611661319,1611661320,1629498,Jackie Young,G,30.6,65.0,0.65,1.0,1.5384615384615383,5.768721884096322,5.718511215183633,,,4.9320583794665325,,6.891495601173021
1022100018,2021,2021-05-21,1611661320,1611661319,201911,Kristi Toliver,G,18.233333333333334,40.0,0.4,5.0,12.5,7.1561585528065965,7.163323782234957,,,4.989384288747346,,6.891495601173021
1022100018,2021,2021-05-21,1611661320,1611661319,203014,Nneka Ogwumike,F,28.25,62.0,0.62,3.0,4.838709677419355,3.4278718628851257,3.4517158818834797,,,4.527162977867203,,3.6227717078780906
1022100018,2021,2021-05-21,1611661320,1611661319,203823,Chiney Ogwumike,C,30.666666666666668,66.0,0.66,2.0,3.0303030303030303,3.086112493777999,3.0843373493975905,,,3.4013605442176877,,2.8335301062573794
1022100018,2021,2021-05-21,1611661320,1611661319,204365,Erica Wheeler,G,19.233333333333334,40.0,0.4,1.0,2.5,7.203974606679546,7.163323782234957,,,8.314732142857142,,6.891495601173021
1022100018,2021,2021-05-21,1611661320,1611661319,1628279,Brittney Sykes,F,22.55,49.0,0.49,2.0,4.081632653061225,3.417564208782104,3.4517158818834797,,,3.7227949599083616,,3.6227717078780906
1022100019,2021,2021-05-22,1611661321,1611661328,203866,Kayla Thornton,F,32.43333333333333,67.0,0.67,3.0,4.477611940298507,3.7952338923212707,3.802117087923958,,5.0443644193644195,2.618135376756066,,3.9886039886039883
1022100019,2021,2021-05-22,1611661321,1611661328,1627669,Moriah Jefferson,G,27.75,61.0,0.61,1.0,1.639344262295082,6.904577191621412,6.782993364463014,6.735870514822463,5.0443644193644195,7.874015748031495,,6.541129831516353
1022100019,2021,2021-05-22,1611661321,1611661328,1629481,Arike Ogunbowale,G,38.71666666666667,83.0,0.83,6.0,7.228915662650603,6.845317060228178,6.782993364463014,6.735870514822463,5.0443644193644195,5.167820990942993,,6.541129831516353
1022100019,2021,2021-05-22,1611661328,1611661321,100720,Sue Bird,G,31.216666666666665,63.0,0.63,5.0,7.936507936507937,7.300238916910008,7.448651323929721,,,9.465550547327753,,6.541129831516353
1022100019,2021,2021-05-22,1611661328,1611661321,200676,Candice Dupree,C,23.116666666666667,46.0,0.46,1.0,2.1739130434782608,3.1818181818181817,3.10407790626902,,,1.9512195121951221,,2.96
1022100019,2021,2021-05-22,1611661328,1611661321,203855,Stephanie Talbot,F,13.583333333333334,27.0,0.27,0.0,0.0,4.001940334707737,3.975959315765141,,,4.432989690721649,,3.9886039886039883
1022100019,2021,2021-05-22,1611661328,1611661321,204319,Jewell Loyd,G,41.53333333333333,84.0,0.84,6.0,7.142857142857143,7.491335643828313,7.448651323929721,,,5.826859045504994,,6.541129831516353
1022100019,2021,2021-05-22,1611661328,1611661321,1627668,Breanna Stewart,F,41.35,86.0,0.86,3.0,3.488372093023256,4.0049140049140055,3.975959315765141,,,4.181184668989546,,3.9886039886039883
1022100020,2021,2021-05-23,1611661313,1611661329,204335,Betnijah Laney-Hamilton,F,33.583333333333336,73.0,0.73,5.0,6.8493150684931505,3.7706725468577735,3.8501778614772966,,,7.793472966390647,,3.9438756162305655
1022100020,2021,2021-05-23,1611661313,1611661329,1628244,Sami Whitcomb,G,30.75,67.0,0.67,4.0,5.970149253731343,6.355611601513241,6.450845036895977,,,4.652605459057073,,6.509945750452078
1022100020,2021,2021-05-23,1611661313,1611661329,1629477,Sabrina Ionescu,G,35.96666666666667,76.0,0.76,12.0,15.789473684210526,6.116284923231815,6.450845036895977,,,9.484291641967992,,6.509945750452078
1022100020,2021,2021-05-23,1611661313,1611661329,1630131,Kylee Shook,C,18.283333333333335,40.0,0.4,1.0,2.5,3.486842105263157,3.323442136498516,,,3.4101382488479266,,3.012048192771085
1022100020,2021,2021-05-23,1611661313,1611661329,1630446,Michaela Onyenwere,F,21.033333333333335,45.0,0.45,0.0,0.0,3.8892551087673035,3.8501778614772966,,,1.2265512265512264,,3.9438756162305655
