player_id,player_name,team_id,season,game_id,game_date,dnp_reason,baseline_usage,games_played_season
203014,Nneka Ogwumike,1611661320,2023,1022300012,2023-05-25,NWT - Injury/Illness,0.26216666666666666,36
203014,Nneka Ogwumike,1611661320,2023,1022300223,2023-09-03,DND - Injury/Illness,0.26216666666666666,36
203014,Nneka Ogwumike,1611661320,2023,1022300224,2023-09-05,DND - Injury/Illness,0.26216666666666666,36
203014,Nneka Ogwumike,1611661320,2023,1022300229,2023-09-07,DND - Injury/Illness,0.26216666666666666,36
203014,Nneka Ogwumike,1611661328,2024,1022400014,2024-05-19,DND - Injury/Illness,0.21613513513513513,37
203014,Nneka Ogwumike,1611661328,2024,1022400016,2024-05-20,DNP - Coach's Decision,0.21613513513513513,37
203014,Nneka Ogwumike,1611661328,2024,1022400051,2024-06-04,NWT - Injury/Illness,0.21613513513513513,37
203026,Tiffany Hayes,1611661330,2021,1022100092,2021-06-29,DND - Injury/Illness,0.20828571428571427,21
203026,Tiffany Hayes,1611661330,2021,1022100101,2021-07-02,DND - Injury/Illness,0.20828571428571427,21
203026,Tiffany Hayes,1611661330,2021,1022100110,2021-07-09,NWT - Injury/Illness,0.20828571428571427,21
203398,Brittney Griner,1611661317,2021,1022100149,2021-08-27,DND - Injury/Illness,0.2561,30
203398,Brittney Griner,1611661317,2023,1022300062,2023-06-18,DND - Injury/Illness,0.27406451612903227,31
203398,Brittney Griner,1611661317,2023,1022300148,2023-07-30,NWT - Personal,0.27406451612903227,31
203398,Brittney Griner,1611661317,2023,1022300152,2023-08-01,NWT - Not With Team,0.27406451612903227,31
203398,Brittney Griner,1611661317,2023,1022300156,2023-08-03,NWT - Not With Team,0.27406451612903227,31
203398,Brittney Griner,1611661317,2023,1022300186,2023-08-18,NWT - Health and Safety Protocols,0.27406451612903227,31
203398,Brittney Griner,1611661317,2023,1022300191,2023-08-20,NWT - Health and Safety Protocols,0.27406451612903227,31
203398,Brittney Griner,1611661317,2023,1022300197,2023-08-23,NWT - Health and Safety Protocols,0.27406451612903227,31
203398,Brittney Griner,1611661317,2024,1022400013,2024-05-18,DNP - Coach's Decision,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400023,2024-05-23,DND - Injury/Illness,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400029,2024-05-25,DNP - Coach's Decision,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400032,2024-05-28,DND - Injury/Illness,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400035,2024-05-29,DND - Injury/Illness,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400043,2024-05-31,DND - Injury/Illness,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400048,2024-06-02,DNP - Coach's Decision,0.25233333333333335,30
203398,Brittney Griner,1611661317,2024,1022400051,2024-06-04,NWT - Injury/Illness,0.25233333333333335,30
203399,Elena Delle Donne,1611661322,2022,1022200009,2022-05-08,NWT - Injury/Illness,0.2568,25
203399,Elena Delle Donne,1611661322,2022,1022200048,2022-05-28,NWT - Rest,0.2568,25
203399,Elena Delle Donne,1611661322,2022,1022200065,2022-06-05,NWT - Rest,0.2568,25
203399,Elena Delle Donne,1611661322,2022,1022200076,2022-06-10,NWT - Rest,0.2568,25
203399,Elena Delle Donne,1611661322,2022,1022200088,2022-06-16,NWT - Not With Team,0.2568,25
203399,Elena Delle Donne,1611661322,2022,1022200124,2022-07-03,NWT - Not With Team,0.2568,25
203399,Elena Delle Donne,1611661322,2022,1022200192,2022-08-05,NWT - Rest,0.2568,25
203399,Elena Delle Donne,1611661322,2023,1022300050,2023-06-11,DND - Injury/Illness,0.25369565217391304,23
203399,Elena Delle Donne,1611661322,2023,1022300140,2023-07-26,NWT - Injury/Illness,0.25369565217391304,23
203399,Elena Delle Donne,1611661322,2023,1022300170,2023-08-08,DND - Injury/Illness,0.25369565217391304,23
203400,Skylar Diggins-Smith,1611661317,2022,1022200194,2022-08-06,NWT - Not With Team,0.27719999999999995,30
203400,Skylar Diggins-Smith,1611661317,2022,1022200204,2022-08-10,NWT - Personal,0.27719999999999995,30
203400,Skylar Diggins-Smith,1611661317,2022,1022200210,2022-08-12,NWT - Not With Team,0.27719999999999995,30
203400,Skylar Diggins-Smith,1611661317,2022,1022200214,2022-08-14,NWT - Personal,0.27719999999999995,30
203403,Tianna Hawkins,1611661322,2022,1022200009,2022-05-08,NWT - Personal,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200052,2022-05-31,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200059,2022-06-03,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200109,2022-06-25,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200141,2022-07-12,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200145,2022-07-14,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200158,2022-07-21,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200175,2022-07-30,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200180,2022-07-31,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200184,2022-08-02,DNP - Coach's Decision,0.20964,25
203403,Tianna Hawkins,1611661322,2022,1022200196,2022-08-07,DNP - Coach's Decision,0.20964,25
203406,Layshia Clarendon,1611661324,2021,1022100157,2021-08-31,DND - Injury/Illness,0.206,21
203406,Layshia Clarendon,1611661324,2021,1022100160,2021-09-02,DND - Injury/Illness,0.206,21
203406,Layshia Clarendon,1611661324,2021,1022100164,2021-09-04,DND - Injury/Illness,0.206,21
203406,Layshia Clarendon,1611661324,2021,1022100171,2021-09-08,DND - Injury/Illness,0.206,21
203406,Layshia Clarendon,1611661324,2021,1022100174,2021-09-10,DND - Injury/Illness,0.206,21
203406,Layshia Clarendon,1611661324,2021,1022100178,2021-09-12,DND - Injury/Illness,0.206,21
203406,Layshia Clarendon,1611661324,2021,1022100184,2021-09-17,DND - Injury/Illness,0.206,21
203827,Natasha Howard,1611661321,2023,1022300216,2023-09-01,NWT - Health and Safety Protocols,0.22838461538461538,39
203827,Natasha Howard,1611661321,2024,1022400029,2024-05-25,NWT - Not With Team,0.27240740740740743,27
203827,Natasha Howard,1611661321,2024,1022400041,2024-05-31,NWT - Injury/Illness,0.27240740740740743,27
203827,Natasha Howard,1611661321,2024,1022400047,2024-06-02,NWT - Injury/Illness,0.27240740740740743,27
203827,Natasha Howard,1611661321,2024,1022400081,2024-06-17,DND - Injury/Illness,0.27240740740740743,27
204297,Cayla George,1611661319,2023,1022300012,2023-05-25,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300027,2023-06-02,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300034,2023-06-04,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300035,2023-06-06,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300081,2023-06-26,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300100,2023-07-05,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300105,2023-07-07,DNP - Coach's Decision,0.22378125,32
204297,Cayla George,1611661319,2023,1022300137,2023-07-25,DNP - Coach's Decision,0.22378125,32
204319,Jewell Loyd,1611661328,2023,1022300045,2023-06-09,DND - Injury/Illness,0.31444736842105264,38
204319,Jewell Loyd,1611661328,2024,1022400229,2024-09-15,DND - Injury/Illness,0.2772162162162162,37
204319,Jewell Loyd,1611661328,2024,1022400234,2024-09-17,DND - Injury/Illness,0.2772162162162162,37
204319,Jewell Loyd,1611661328,2024,1022400240,2024-09-19,NWT - Injury/Illness,0.2772162162162162,37
204320,Amanda Zahui B,1611661320,2021,1022100004,2021-05-14,DND - Injury/Illness,0.20393333333333336,30
204323,Cheyenne Parker-Tyus,1611661330,2024,1022400123,2024-07-07,DND - Injury/Illness,0.23872,25
204323,Cheyenne Parker-Tyus,1611661330,2024,1022400184,2024-08-28,NWT - Injury/Illness,0.23872,25
204323,Cheyenne Parker-Tyus,1611661330,2024,1022400198,2024-09-03,DND - Injury/Illness,0.23872,25
204323,Cheyenne Parker-Tyus,1611661330,2024,1022400208,2024-09-08,NWT - Injury/Illness,0.23872,25
204323,Cheyenne Parker-Tyus,1611661330,2024,1022400226,2024-09-15,NWT - Injury/Illness,0.23872,25
204323,Cheyenne Parker-Tyus,1611661330,2024,1022400236,2024-09-19,DND - Injury/Illness,0.23872,25
204325,Crystal Bradford,1611661330,2021,1022100166,2021-09-05,NWT - Not With Team,0.23450000000000001,24
204325,Crystal Bradford,1611661330,2021,1022100183,2021-09-16,DND - Injury/Illness,0.23450000000000001,24
204325,Crystal Bradford,1611661330,2021,1022100188,2021-09-19,NWT - Injury/Illness,0.23450000000000001,24
204330,Isabelle Harrison,1611661329,2024,1022400022,2024-05-23,DND - Injury/Illness,0.2118888888888889,36
204330,Isabelle Harrison,1611661329,2024,1022400026,2024-05-25,DNP - Coach's Decision,0.2118888888888889,36
204333,Natasha Cloud,1611661322,2023,1022300108,2023-07-09,DND - Injury/Illness,0.20324324324324325,37
1627668,Breanna Stewart,1611661313,2024,1022400137,2024-07-13,DND - Injury/Illness,0.2627894736842105,38
1627668,Breanna Stewart,1611661313,2024,1022400145,2024-07-16,DND - Rest,0.2627894736842105,38
1627668,Breanna Stewart,1611661328,2021,1022100120,2021-08-15,NWT - Rest,0.2626428571428571,28
1627668,Breanna Stewart,1611661328,2021,1022100131,2021-08-18,NWT - Rest,0.2626428571428571,28
1627668,Breanna Stewart,1611661328,2021,1022100187,2021-09-17,DND - Injury/Illness,0.2626428571428571,28
1627669,Moriah Jefferson,1611661317,2023,1022300049,2023-06-11,DND - Injury/Illness,0.20923076923076925,39
1627671,Rachel Banham,1611661324,2021,1022100138,2021-08-21,DNP - Coach's Decision,0.21937037037037038,27
1627671,Rachel Banham,1611661324,2021,1022100141,2021-08-24,DNP - Coach's Decision,0.21937037037037038,27
1627671,Rachel Banham,1611661324,2021,1022100190,2021-09-19,DNP - Coach's Decision,0.21937037037037038,27
1627671,Rachel Banham,1611661324,2023,1022300038,2023-07-28,DND - Injury/Illness,0.20125,32
1627671,Rachel Banham,1611661324,2023,1022300125,2023-07-20,DND - Injury/Illness,0.20125,32
1627671,Rachel Banham,1611661324,2023,1022300132,2023-07-22,DND - Injury/Illness,0.20125,32
1627671,Rachel Banham,1611661324,2023,1022300140,2023-07-26,DND - Injury/Illness,0.20125,32
1627671,Rachel Banham,1611661324,2023,1022300145,2023-07-30,DND - Injury/Illness,0.20125,32
1627671,Rachel Banham,1611661324,2023,1022300151,2023-08-01,DND - Injury/Illness,0.20125,32
1627671,Rachel Banham,1611661324,2023,1022300160,2023-08-04,DND - Injury/Illness,0.20125,32
1627672,Aerial Powers,1611661324,2022,1022200198,2022-08-07,DNP - Injury/Illness,0.2706,35
1627672,Aerial Powers,1611661324,2023,1022300038,2023-07-28,DNP - Coach's Decision,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300043,2023-06-09,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300051,2023-06-11,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300068,2023-06-20,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300072,2023-06-22,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300083,2023-06-27,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300089,2023-06-29,NWT - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300093,2023-07-01,NWT - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300099,2023-07-05,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300106,2023-07-07,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300111,2023-07-09,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300117,2023-07-12,DND - Injury/Illness,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300140,2023-07-26,DNP - Coach's Decision,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300160,2023-08-04,DNP - Coach's Decision,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300187,2023-08-18,DNP - Coach's Decision,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300196,2023-08-22,DNP - Coach's Decision,0.2532,20
1627672,Aerial Powers,1611661324,2023,1022300232,2023-09-08,DNP - Coach's Decision,0.2532,20
1627672,Aerial Powers,1611661330,2024,1022400085,2024-06-19,NWT - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400106,2024-06-30,DND - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400123,2024-07-07,NWT - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400130,2024-07-10,NWT - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400152,2024-08-16,DNP - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400184,2024-08-28,NWT - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400198,2024-09-03,DND - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400208,2024-09-08,NWT - Injury/Illness,0.23576470588235293,17
1627672,Aerial Powers,1611661330,2024,1022400226,2024-09-15,NWT - Injury/Illness,0.23576470588235293,17
1627673,Jonquel Jones,1611661323,2022,1022200150,2022-07-17,NWT - Health and Safety Protocols,0.23403030303030303,33
1627673,Jonquel Jones,1611661323,2022,1022200154,2022-07-19,NWT - Health and Safety Protocols,0.23403030303030303,33
1627673,Jonquel Jones,1611661323,2022,1022200161,2022-07-22,NWT - Health and Safety Protocols,0.23403030303030303,33
1627674,Kahleah Copper,1611661317,2024,1022400223,2024-09-13,DND - Injury/Illness,0.3092972972972973,37
1627674,Kahleah Copper,1611661317,2024,1022400227,2024-09-15,DND - Injury/Illness,0.3092972972972973,37
1627674,Kahleah Copper,1611661329,2022,1022200111,2022-06-26,DND - Injury/Illness,0.23858064516129032,31
1627674,Kahleah Copper,1611661329,2023,1022300057,2023-06-15,NWT - Personal,0.2704736842105263,38
1627674,Kahleah Copper,1611661329,2023,1022300236,2023-09-10,DND - Injury/Illness,0.2704736842105263,38
1627675,Courtney Williams,1611661323,2022,1022200019,2022-05-14,NWT - League Suspension,0.20411764705882354,34
1627676,Tiffany Mitchell,1611661325,2021,1022100181,2021-09-14,DNP - Coach's Decision,0.20760714285714285,28
1627676,Tiffany Mitchell,1611661325,2021,1022100184,2021-09-17,DND - Injury/Illness,0.20760714285714285,28
1627676,Tiffany Mitchell,1611661325,2021,1022100192,2021-09-19,DND - Injury/Illness,0.20760714285714285,28
1628242,Emma Cannon,1611661325,2022,1022200064,2022-06-05,DNP - Coach's Decision,0.20047826086956522,23
1628242,Emma Cannon,1611661325,2023,1022300018,2023-05-28,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300036,2023-06-06,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300043,2023-06-09,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300052,2023-06-13,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300057,2023-06-15,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300081,2023-06-26,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300095,2023-07-02,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300103,2023-07-07,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300109,2023-07-09,DNP - Coach's Decision,0.26343333333333335,30
1628242,Emma Cannon,1611661325,2023,1022300180,2023-08-13,DNP - Coach's Decision,0.26343333333333335,30
1628276,Kelsey Plum,1611661319,2021,1022100032,2021-05-28,NWT - Not With Team,0.238,26
1628276,Kelsey Plum,1611661319,2021,1022100036,2021-05-30,NWT - Not With Team,0.238,26
1628276,Kelsey Plum,1611661319,2021,1022100038,2021-06-01,DND_HEALTH_AND_SAFETY_PROTOCOLS,0.238,26
1628279,Brittney Sykes,1611661320,2022,1022200136,2022-07-07,NWT - Health and Safety Protocols,0.22684375,32
1628279,Brittney Sykes,1611661322,2024,1022400014,2024-05-19,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400023,2024-05-23,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400028,2024-05-25,DNP - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400036,2024-05-29,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400049,2024-06-04,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400054,2024-06-06,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400056,2024-06-07,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400062,2024-06-09,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400074,2024-06-14,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400084,2024-06-19,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400095,2024-06-23,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400099,2024-06-27,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400104,2024-06-29,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400122,2024-07-06,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400129,2024-07-10,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400140,2024-07-14,DND - Injury/Illness,0.27894444444444444,18
1628279,Brittney Sykes,1611661322,2024,1022400143,2024-07-16,DND - Injury/Illness,0.27894444444444444,18
1628878,Ariel Atkins,1611661322,2021,1022100177,2021-09-12,NWT - Personal,0.23843333333333336,30
1628878,Ariel Atkins,1611661322,2023,1022300140,2023-07-26,NWT - Injury/Illness,0.20425925925925925,27
1628878,Ariel Atkins,1611661322,2023,1022300170,2023-08-08,DND - Injury/Illness,0.20425925925925925,27
1628878,Ariel Atkins,1611661322,2023,1022300223,2023-09-03,DND - Injury/Illness,0.20425925925925925,27
1628878,Ariel Atkins,1611661322,2023,1022300227,2023-09-05,DNP - Injury/Illness,0.20425925925925925,27
1628890,Diamond DeShields,1611661317,2022,1022200152,2022-07-17,DND - Injury/Illness,0.28006666666666663,30
1628890,Diamond DeShields,1611661317,2022,1022200163,2022-07-22,DND - Injury/Illness,0.28006666666666663,30
1628890,Diamond DeShields,1611661317,2022,1022200172,2022-07-28,DND - Injury/Illness,0.28006666666666663,30
1628890,Diamond DeShields,1611661317,2022,1022200178,2022-07-31,DND - Injury/Illness,0.28006666666666663,30
1628890,Diamond DeShields,1611661317,2022,1022200182,2022-08-02,DND - Injury/Illness,0.28006666666666663,30
1628899,Myisha Hines-Allen,1611661322,2021,1022100081,2021-06-22,NWT - Not With Team,0.2613888888888889,18
1628899,Myisha Hines-Allen,1611661322,2021,1022100093,2021-06-29,DNP - Coach's Decision,0.2613888888888889,18
1628899,Myisha Hines-Allen,1611661322,2021,1022100114,2021-07-10,NWT - Injury/Illness,0.2613888888888889,18
