game_id,team_id,TEAM_ABBREVIATION,TEAM_CITY,player_id,player_name,NICKNAME,start_position,COMMENT,MIN,FGM,fga,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,fta,FT_PCT,OREB,DREB,REB,AST,STL,BLK,tov,PF,PTS,PLUS_MINUS,SEASON,minutes,season,tm_min,tm_fga,tm_fta,tm_tov,usage_percentage,tm_baseline_usage,n_control_games,delta_usage,event_key
1022400229,1611661328,SEA,Seattle,1628920,Mercedes Russell,Mercedes,C,,23:39,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,0.5,3.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,5.0,-8.0,2024,23.65,2024,200.0,71.0,22.0,15.0,0.10394054883438099,0.11467563396182916,34,-0.010735085127448168,204319_1611661328_2024_1022400229
1022400229,1611661328,SEA,Seattle,1628244,Sami Whitcomb,Sami,G,,17:06,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,-1.0,2024,17.1,2024,200.0,71.0,22.0,15.0,0.220031684562577,0.18104720399914606,37,0.03898448056343093,204319_1611661328_2024_1022400229
1022400229,1611661328,SEA,Seattle,203400,Skylar Diggins-Smith,Skylar,G,,33:55,4.0,11.0,0.364,1.0,4.0,0.25,10.0,10.0,1.0,1.0,0.0,1.0,6.0,3.0,1.0,5.0,1.0,19.0,16.0,2024,33.916666666666664,2024,200.0,71.0,22.0,15.0,0.25145242536546886,0.23891010595681839,37,0.01254231940865047,204319_1611661328_2024_1022400229
1022400229,1611661328,SEA,Seattle,1630115,Joyner Holmes,Joyner,,,15:47,0.0,3.0,0.0,0.0,2.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,1.0,0.0,1.0,2.0,0.0,3.0,-1.0,2024,15.783333333333333,2024,200.0,71.0,22.0,15.0,0.17905513980074372,0.17469976454482636,24,0.004355375255917365,204319_1611661328_2024_1022400229
1022400229,1611661328,SEA,Seattle,1641651,Jordan Horston,Jordan,,,25:25,7.0,10.0,0.7,1.0,2.0,0.5,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,4.0,4.0,16.0,2.0,2024,25.416666666666668,2024,200.0,71.0,22.0,15.0,0.23751302154723394,0.15403317316062884,36,0.0834798483866051,204319_1611661328_2024_1022400229
1022400229,1611661328,SEA,Seattle,1628927,Victoria Vivians,Victoria,,,15:34,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2024,15.566666666666666,2024,200.0,71.0,22.0,15.0,0.10742446269864574,0.14923057444223392,32,-0.041806111743588184,204319_1611661328_2024_1022400229
1022400229,1611661328,SEA,Seattle,1642299,Nika Mühl,Nika,,,2:15,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2024,2.25,2024,200.0,71.0,22.0,15.0,0.3716090672612411,0.06452223223604912,14,0.30708683502519196,204319_1611661328_2024_1022400229
1022400234,1611661328,SEA,Seattle,1628931,Gabby Williams,Gabby,F,,38:41,5.0,13.0,0.385,1.0,2.0,0.5,3.0,4.0,0.75,1.0,4.0,5.0,5.0,2.0,0.0,2.0,3.0,14.0,-15.0,2024,38.68333333333333,2024,200.0,63.0,11.0,11.0,0.21981812542093004,0.15606566831845237,9,0.06375245710247768,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,203014,Nneka Ogwumike,Nneka,F,,32:09,9.0,15.0,0.6,0.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,1.0,3.0,1.0,19.0,-10.0,2024,32.15,2024,200.0,63.0,11.0,11.0,0.29100021856578234,0.2185792081280628,34,0.07242101043771954,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,1628920,Mercedes Russell,Mercedes,C,,27:15,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,8.0,-16.0,2024,27.25,2024,200.0,63.0,11.0,11.0,0.1489487476668575,0.11467563396182916,34,0.03427311370502835,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,1628244,Sami Whitcomb,Sami,G,,19:14,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,2024,19.233333333333334,2024,200.0,63.0,11.0,11.0,0.07913708917958578,0.18104720399914606,37,-0.10191011481956028,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,203400,Skylar Diggins-Smith,Skylar,G,,34:49,6.0,12.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,2.0,17.0,-7.0,2024,34.81666666666667,2024,200.0,63.0,11.0,11.0,0.215086198417018,0.23891010595681839,37,-0.023823907539800376,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,1641651,Jordan Horston,Jordan,,,19:31,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,-21.0,2024,19.516666666666666,2024,200.0,63.0,11.0,11.0,0.15285690332190804,0.15403317316062884,36,-0.0011762698387207948,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,1630115,Joyner Holmes,Joyner,,,20:36,4.0,7.0,0.571,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,4.0,8.0,0.0,2024,20.6,2024,200.0,63.0,11.0,11.0,0.2462896464758414,0.17469976454482636,24,0.07158988193101504,204319_1611661328_2024_1022400234
1022400234,1611661328,SEA,Seattle,1628927,Victoria Vivians,Victoria,,,7:45,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,-3.0,2024,7.75,2024,200.0,63.0,11.0,11.0,0.13093075399747958,0.14923057444223392,32,-0.01829982044475434,204319_1611661328_2024_1022400234
1022400240,1611661328,SEA,Seattle,1628931,Gabby Williams,Gabby,F,,25:59,4.0,8.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,5.0,6.0,1.0,0.0,2.0,1.0,10.0,25.0,2024,25.983333333333334,2024,200.0,78.0,8.0,10.0,0.16820895589336898,0.15606566831845237,9,0.012143287574916617,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,203014,Nneka Ogwumike,Nneka,F,,23:15,6.0,10.0,0.6,2.0,3.0,0.667,3.0,4.0,0.75,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,17.0,24.0,2024,23.25,2024,200.0,78.0,8.0,10.0,0.22106925332731786,0.2185792081280628,34,0.002490045199255053,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,1628920,Mercedes Russell,Mercedes,C,,24:47,6.0,11.0,0.545,0.0,0.0,0.0,2.0,3.0,0.667,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,14.0,16.0,2024,24.783333333333335,2024,200.0,78.0,8.0,10.0,0.21726760126222128,0.11467563396182916,34,0.10259196730039212,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,1628244,Sami Whitcomb,Sami,G,,34:51,4.0,11.0,0.364,3.0,9.0,0.333,0.0,0.0,0.0,3.0,5.0,8.0,5.0,0.0,0.0,3.0,3.0,11.0,27.0,2024,34.85,2024,200.0,78.0,8.0,10.0,0.17557765047004645,0.18104720399914606,37,-0.005469553529099613,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,203400,Skylar Diggins-Smith,Skylar,G,,25:00,6.0,8.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,14.0,22.0,2024,25.0,2024,200.0,78.0,8.0,10.0,0.15734265734265734,0.23891010595681839,37,-0.08156744861416104,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,1641651,Jordan Horston,Jordan,,,17:35,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,-8.0,2024,17.583333333333332,2024,200.0,78.0,8.0,10.0,0.14913995956649986,0.15403317316062884,36,-0.004893213594128976,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,1630115,Joyner Holmes,Joyner,,,18:28,4.0,12.0,0.333,1.0,4.0,0.25,1.0,1.0,1.0,3.0,7.0,10.0,3.0,0.0,0.0,2.0,2.0,10.0,4.0,2024,18.466666666666665,2024,200.0,78.0,8.0,10.0,0.34176112695968297,0.17469976454482636,24,0.1670613624148566,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,1628927,Victoria Vivians,Victoria,,,15:46,3.0,8.0,0.375,3.0,7.0,0.429,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,-10.0,2024,15.766666666666667,2024,200.0,78.0,8.0,10.0,0.24948624314374843,0.14923057444223392,32,0.1002556687015145,204319_1611661328_2024_1022400240
1022400240,1611661328,SEA,Seattle,1642299,Nika Mühl,Nika,,,14:19,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,-5.0,2024,14.316666666666666,2024,200.0,78.0,8.0,10.0,0.15264130514421553,0.06452223223604912,14,0.08811907290816641,204319_1611661328_2024_1022400240
1022100004,1611661320,LAS,Los Angeles,1628279,Brittney Sykes,Brittney,F,,26.000000:35,2.0,7.0,0.286,0.0,4.0,0.0,2.0,4.0,0.5,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,6.0,-9.0,2021,26.583333333333332,2021,200.01666666666668,78.0,14.0,15.0,0.14811534128054973,0.18541139081688754,30,-0.037296049536337805,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,203014,Nneka Ogwumike,Nneka,F,,26.000000:20,8.0,14.0,0.571,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,18.0,-14.0,2021,26.333333333333332,2021,200.01666666666668,78.0,14.0,15.0,0.2432788333392906,0.21068709888517445,16,0.032591734454116145,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,203823,Chiney Ogwumike,Chiney,C,,27.000000:11,5.0,11.0,0.455,2.0,3.0,0.667,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,4.0,12.0,-10.0,2021,27.183333333333334,2021,200.01666666666668,78.0,14.0,15.0,0.17808945231916218,0.19186270540063122,5,-0.013773253081469039,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,201911,Kristi Toliver,Kristi,G,,24.000000:12,4.0,6.0,0.667,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,11.0,-10.0,2021,24.2,2021,200.01666666666668,78.0,14.0,15.0,0.16470289828498783,0.1720925748490276,17,-0.007389676564039771,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,204365,Erica Wheeler,Erica,G,,19.000000:25,2.0,8.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,-16.0,2021,19.416666666666668,2021,200.01666666666668,78.0,14.0,15.0,0.22854813047625808,0.25282757019301766,30,-0.024279439716759582,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,1630099,Te'a Cooper,Te'a,,,17.000000:29,1.0,10.0,0.1,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,-8.0,2021,17.483333333333334,2021,200.01666666666668,78.0,14.0,15.0,0.27412703314130404,0.2451807884688157,29,0.028946244672488353,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,1628269,Nia Coffey,Nia,,,19.000000:41,4.0,8.0,0.5,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,10.0,-9.0,2021,19.683333333333334,2021,200.01666666666668,78.0,14.0,15.0,0.26398355841908616,0.16486354378247808,30,0.09912001463660808,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,1627678,Bria Holmes,Bria,,,13.000000:36,0.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,-14.0,2021,13.6,2021,200.01666666666668,78.0,14.0,15.0,0.17442072230263628,0.19075062472415397,15,-0.01632990242151769,204320_1611661320_2021_1022100004
1022100004,1611661320,LAS,Los Angeles,1630441,Arella Guirantes,Arella,,,8.000000:10,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-12.0,2021,8.166666666666666,2021,200.01666666666668,78.0,14.0,15.0,0.24699310946645706,0.19820827147864686,23,0.04878483798781019,204320_1611661320_2021_1022100004
1022200104,1611661322,WAS,Washington,202252,Alysha Clark,Alysha,F,,29.000000:06,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,0.0,1.0,7.0,8.0,4.0,1.0,0.0,1.0,2.0,11.0,-2.0,2022,29.1,2022,200.0,70.0,12.0,12.0,0.15748973954346873,0.1467354742089288,26,0.010754265334539936,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,203399,Elena Delle Donne,Elena,F,,28.000000:51,7.0,17.0,0.412,2.0,6.0,0.333,4.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0,20.0,-6.0,2022,28.85,2022,200.0,70.0,12.0,12.0,0.345667323794652,0.2639587156496396,20,0.0817086081450124,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,1631022,Shakira Austin,Shakira,C,,20.000000:03,2.0,5.0,0.4,0.0,0.0,0.0,4.0,6.0,0.667,4.0,5.0,9.0,1.0,0.0,0.0,2.0,2.0,8.0,-4.0,2022,20.05,2022,200.0,70.0,12.0,12.0,0.2203473900034515,0.193116438766112,30,0.027230951237339485,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,1628878,Ariel Atkins,Ariel,G,,29.000000:25,5.0,18.0,0.278,1.0,10.0,0.1,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,11.0,-15.0,2022,29.416666666666668,2022,200.0,70.0,12.0,12.0,0.2804298886329822,0.2337307121274517,30,0.04669917650553049,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,204333,Natasha Cloud,Natasha,G,,30.000000:03,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,8.0,1.0,1.0,2.0,0.0,3.0,-19.0,2022,30.05,2022,200.0,70.0,12.0,12.0,0.09150651755171262,0.19391764295111527,30,-0.10241112539940266,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,1628278,Shatori Walker-Kimbrough,Shatori,,,20.000000:22,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,-9.0,2022,20.366666666666667,2022,200.0,70.0,12.0,12.0,0.11251108234161065,0.18016191162155512,29,-0.06765082927994447,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,1628899,Myisha Hines-Allen,Myisha,,,20.000000:19,4.0,9.0,0.444,2.0,2.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,3.0,1.0,12.0,-13.0,2022,20.316666666666666,2022,200.0,70.0,12.0,12.0,0.29054182591702266,0.2591253449807316,28,0.03141648093629107,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,203403,Tianna Hawkins,Tianna,,,10.000000:47,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,-5.0,2022,10.783333333333333,2022,200.0,70.0,12.0,12.0,0.17000128917644292,0.2509778774842044,20,-0.0809765883077615,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,1630957,Rui Machida,Rui,,,9.000000:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2022,9.95,2022,200.0,70.0,12.0,12.0,0.0,0.12362864359820508,30,-0.12362864359820508,204322_1611661322_2022_1022200104
1022200104,1611661322,WAS,Washington,1629568,Kennedy Burke,Kennedy,,,1.000000:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2022,1.1166666666666667,2022,200.0,70.0,12.0,12.0,0.0,0.1661266453908191,14,-0.1661266453908191,204322_1611661322_2022_1022200104
1022400123,1611661330,ATL,Atlanta,1628277,Allisha Gray,Allisha,F,,21:22,7.0,11.0,0.636,1.0,2.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,19.0,-11.0,2024,21.366666666666667,2024,200.0,59.0,19.0,10.0,0.33298539800950877,0.21948635290145457,25,0.1134990451080542,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1628269,Nia Coffey,Nia,F,,28:33,4.0,6.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,11.0,-13.0,2024,28.55,2024,200.0,59.0,19.0,10.0,0.1246022417537041,0.16737889080057755,25,-0.04277664904687345,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,202250,Tina Charles,Tina,C,,23:04,5.0,14.0,0.357,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,2.0,0.0,2.0,13.0,-13.0,2024,23.066666666666666,2024,200.0,59.0,19.0,10.0,0.33355051975300526,0.245967698810649,25,0.08758282094235625,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1630471,Maya Caldwell,Maya,G,,30:04,1.0,8.0,0.125,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,4.0,3.0,5.0,0.0,2024,30.066666666666666,2024,200.0,59.0,19.0,10.0,0.2215001937553455,0.1594053033993651,10,0.0620948903559804,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1641650,Haley Jones,Haley,G,,21:05,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-11.0,2024,21.083333333333332,2024,200.0,59.0,19.0,10.0,0.07357419344290438,0.1444484408638621,25,-0.07087424742095773,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1631044,Naz Hillmon,Naz,,,24:55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,-16.0,2024,24.916666666666668,2024,200.0,59.0,19.0,10.0,0.059764883289005394,0.11282813394266386,25,-0.05306325065365847,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1631032,Lorela Cubaj,Lorela,,,16:56,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,2024,16.933333333333334,2024,200.0,59.0,19.0,10.0,0.12214088543999219,0.08164859357699977,13,0.04049229186299241,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1631089,Destanni Henderson,Destanni,,,18:55,1.0,4.0,0.25,0.0,2.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,-2.0,2024,18.916666666666668,2024,200.0,59.0,19.0,10.0,0.18477602285099926,0.20455866709346715,5,-0.019782644242467895,204323_1611661330_2024_1022400123
1022400123,1611661330,ATL,Atlanta,1641656,Laeticia Amihere,Laeticia,,,15:06,2.0,9.0,0.222,0.0,0.0,0.0,2.0,3.0,0.667,6.0,2.0,8.0,0.0,1.0,1.0,2.0,2.0,6.0,1.0,2024,15.1,2024,200.0,59.0,19.0,10.0,0.4218686865228022,0.16067707384972643,10,0.2611916126730758,204323_1611661330_2024_1022400123
1022400184,1611661330,ATL,Atlanta,1631009,Rhyne Howard,Rhyne,F,,39:55,4.0,15.0,0.267,2.0,8.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,12.0,-4.0,2024,39.916666666666664,2024,200.01666666666665,73.0,12.0,13.0,0.19630610075401758,0.23773466590322362,16,-0.04142856514920604,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1631044,Naz Hillmon,Naz,F,,23:59,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,7.0,2.0,2024,23.983333333333334,2024,200.01666666666665,73.0,12.0,13.0,0.09940538364418273,0.11282813394266386,25,-0.013422750298481126,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,202250,Tina Charles,Tina,C,,37:01,8.0,15.0,0.533,1.0,2.0,0.5,2.0,2.0,1.0,4.0,13.0,17.0,10.0,4.0,1.0,1.0,2.0,19.0,2.0,2024,37.016666666666666,2024,200.01666666666665,73.0,12.0,13.0,0.1998461029113778,0.245967698810649,25,-0.0461215958992712,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1628277,Allisha Gray,Allisha,G,,37:50,8.0,16.0,0.5,2.0,5.0,0.4,4.0,5.0,0.8,0.0,5.0,5.0,0.0,1.0,1.0,4.0,4.0,22.0,1.0,2024,37.833333333333336,2024,200.01666666666665,73.0,12.0,13.0,0.2571573355160285,0.21948635290145457,25,0.03767098261457391,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1628886,Jordin Canada,Jordin,G,,31:47,5.0,14.0,0.357,0.0,4.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,6.0,0.0,0.0,2.0,2.0,12.0,-1.0,2024,31.783333333333335,2024,200.01666666666665,73.0,12.0,13.0,0.23275206846679078,0.18349787897873518,6,0.0492541894880556,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1641650,Haley Jones,Haley,,,7:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2024,7.966666666666667,2024,200.01666666666665,73.0,12.0,13.0,0.055010286066322196,0.1444484408638621,25,-0.08943815479753991,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1628269,Nia Coffey,Nia,,,16:01,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,-6.0,2024,16.016666666666666,2024,200.01666666666665,73.0,12.0,13.0,0.21889628919627066,0.16737889080057755,25,0.05151739839569311,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1630471,Maya Caldwell,Maya,,,2:25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2024,2.4166666666666665,2024,200.01666666666665,73.0,12.0,13.0,0.36268850675451053,0.1594053033993651,10,0.20328320335514544,204323_1611661330_2024_1022400184
1022400184,1611661330,ATL,Atlanta,1631032,Lorela Cubaj,Lorela,,,3:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,2024,3.0833333333333335,2024,200.01666666666665,73.0,12.0,13.0,0.14213468507947036,0.08164859357699977,13,0.060486091502470585,204323_1611661330_2024_1022400184
1022400198,1611661330,ATL,Atlanta,1631009,Rhyne Howard,Rhyne,F,,37:46,11.0,24.0,0.458,6.0,15.0,0.4,3.0,4.0,0.75,1.0,3.0,4.0,1.0,2.0,0.0,1.0,4.0,31.0,-3.0,2024,37.766666666666666,2024,200.01666666666668,68.0,14.0,13.0,0.32520440034397186,0.23773466590322362,16,0.08746973444074824,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1631044,Naz Hillmon,Naz,F,,28:49,1.0,4.0,0.25,0.0,0.0,0.0,3.0,4.0,0.75,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,-1.0,2024,28.816666666666666,2024,200.01666666666668,68.0,14.0,13.0,0.1076668265431822,0.11282813394266386,25,-0.00516130739948166,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,202250,Tina Charles,Tina,C,,38:23,5.0,12.0,0.417,0.0,1.0,0.0,2.0,2.0,1.0,2.0,10.0,12.0,2.0,0.0,2.0,3.0,4.0,12.0,-12.0,2024,38.38333333333333,2024,200.01666666666668,68.0,14.0,13.0,0.18988329965284623,0.245967698810649,25,-0.05608439915780278,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1628277,Allisha Gray,Allisha,G,,28:31,4.0,12.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,9.0,-1.0,2024,28.516666666666666,2024,200.01666666666668,68.0,14.0,13.0,0.20729845405468333,0.21948635290145457,25,-0.012187898846771239,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1628886,Jordin Canada,Jordin,G,,30:25,2.0,8.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,0.0,4.0,4.0,6.0,3.0,0.0,2.0,3.0,7.0,-12.0,2024,30.416666666666668,2024,200.01666666666668,68.0,14.0,13.0,0.16417092168708786,0.18349787897873518,6,-0.019326957291647323,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1641650,Haley Jones,Haley,,,9:36,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2024,9.6,2024,200.01666666666668,68.0,14.0,13.0,0.1912351486410688,0.1444484408638621,25,0.0467867077772067,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1631032,Lorela Cubaj,Lorela,,,1:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2024,1.6166666666666667,2024,200.01666666666668,68.0,14.0,13.0,0.0,0.08164859357699977,13,-0.08164859357699977,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1628269,Nia Coffey,Nia,,,10:33,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,-7.0,2024,10.55,2024,200.01666666666668,68.0,14.0,13.0,0.26102238297927877,0.16737889080057755,25,0.09364349217870122,204323_1611661330_2024_1022400198
1022400198,1611661330,ATL,Atlanta,1630471,Maya Caldwell,Maya,,,13:43,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,-12.0,2024,13.716666666666667,2024,200.01666666666668,68.0,14.0,13.0,0.13384136770018912,0.1594053033993651,10,-0.025563935699175977,204323_1611661330_2024_1022400198
