game_id,date,season,season_type,total_true,incumbent,n_prior,prior_pool_mean,correction,challenger,abs_err_incumbent,abs_err_challenger,bookie_consensus_total
1022400028,2024-05-25,2024,Regular Season,170.0,159.38200822332675,0,,0.0,159.38200822332675,10.61799177667325,10.61799177667325,
1022400032,2024-05-28,2024,Regular Season,117.0,167.52705369896682,1,10.61799177667325,0.6636244860420781,168.1906781850089,50.527053698966824,51.19067818500889,
1022400033,2024-05-28,2024,Regular Season,170.0,161.30350231102912,1,10.61799177667325,0.6636244860420781,161.9671267970712,8.69649768897088,8.032873202928812,
1022400035,2024-05-29,2024,Regular Season,159.0,162.87671183537023,3,-10.404188077774231,-1.734031346295705,161.14268048907454,3.87671183537023,2.142680489074536,
1022400038,2024-05-30,2024,Regular Season,191.0,163.03231740144977,4,-8.772319017173231,-1.846804003615417,161.18551339783437,27.967682598550226,29.81448660216563,
1022400039,2024-05-30,2024,Regular Season,156.0,161.89452424023216,4,-8.772319017173231,-1.846804003615417,160.04772023661675,5.894524240232158,4.047720236616755,
1022400040,2024-05-31,2024,Regular Season,152.0,166.57720032158375,6,-2.169352951729143,-0.6198151290654694,165.95738519251827,14.577200321583746,13.957385192518274,
1022400041,2024-05-31,2024,Regular Season,146.0,166.85377917906033,6,-2.169352951729143,-0.6198151290654694,166.23396404999485,20.853779179060325,20.233964049994853,
1022400042,2024-05-31,2024,Regular Season,169.0,157.6809380905711,6,-2.169352951729143,-0.6198151290654694,157.06112296150562,11.31906190942891,11.938877038494383,
1022400043,2024-05-31,2024,Regular Season,166.0,165.24123396424966,6,-2.169352951729143,-0.6198151290654694,164.6214188351842,0.758766035750341,1.378581164815813,
1022400044,2024-06-01,2024,Regular Season,141.0,165.09328927176352,10,-3.6369269265839677,-1.454770770633587,163.63851850112994,24.093289271763524,22.638518501129937,
1022400045,2024-06-02,2024,Regular Season,119.0,159.26895086678525,11,-5.4965962306912,-2.325483020677046,156.9434678461082,40.26895086678525,37.943467846108206,
1022400046,2024-06-02,2024,Regular Season,172.0,164.2872362309027,11,-5.4965962306912,-2.325483020677046,161.96175321022565,7.712763769097307,10.038246789774348,
1022400047,2024-06-02,2024,Regular Season,163.0,168.84597704247415,11,-5.4965962306912,-2.325483020677046,166.5204940217971,5.845977042474146,3.5204940217971057,
1022400048,2024-06-02,2024,Regular Season,155.0,161.95616886609938,11,-5.4965962306912,-2.325483020677046,159.63068584542233,6.956168866099375,4.6306858454223345,
1022400049,2024-06-04,2024,Regular Season,135.0,154.71113500873372,15,-7.0547261029243105,-3.5273630514621552,151.18377195727157,19.71113500873372,16.183771957271574,
1022400050,2024-06-04,2024,Regular Season,163.0,163.22092514279962,15,-7.0547261029243105,-3.5273630514621552,159.69356209133747,0.22092514279961506,3.306437908662531,
1022400051,2024-06-04,2024,Regular Season,142.0,164.5704562118497,15,-7.0547261029243105,-3.5273630514621552,161.04309316038754,22.570456211849688,19.043093160387542,
1022400052,2024-06-05,2024,Regular Season,176.0,162.61480478264295,18,-8.240189328180428,-4.494648724462051,158.1201560581809,13.385195217357051,17.879843941819104,
1022400053,2024-06-05,2024,Regular Season,148.0,163.2292043746238,18,-8.240189328180428,-4.494648724462051,158.73455565016175,15.229204374623805,10.734555650161752,
1022400054,2024-06-06,2024,Regular Season,150.0,157.3724962240197,20,-7.508370853225722,-4.2904976304146984,153.081998593605,7.372496224019699,3.081998593604993,
1022400055,2024-06-06,2024,Regular Season,139.0,159.7600561206529,20,-7.508370853225722,-4.2904976304146984,155.4695584902382,20.760056120652905,16.4695584902382,
1022400056,2024-06-07,2024,Regular Season,168.0,158.66189440737855,22,-8.104544064053956,-4.81891809214019,153.84297631523836,9.338105592621446,14.15702368476164,
1022400057,2024-06-07,2024,Regular Season,143.0,165.44619772617986,22,-8.104544064053956,-4.81891809214019,160.62727963403967,22.44619772617986,17.627279634039667,
1022400058,2024-06-07,2024,Regular Season,153.0,161.7576612094993,22,-8.104544064053956,-4.81891809214019,156.9387431173591,8.757661209499304,3.9387431173591096,
1022400059,2024-06-07,2024,Regular Season,161.0,163.16328277432353,22,-8.104544064053956,-4.81891809214019,158.34436468218334,2.163282774323534,2.6556353178166603,
1022400060,2024-06-08,2024,Regular Season,157.0,157.21455284241944,26,-7.781884827944935,-4.934853793330935,152.2796990490885,0.21455284241943673,4.720300950911508,
1022400061,2024-06-08,2024,Regular Season,169.0,156.32830626303752,26,-7.781884827944935,-4.934853793330935,151.39345246970657,12.671693736962482,17.606547530293426,
1022400062,2024-06-09,2024,Regular Season,181.0,159.5724988434498,28,-6.78113802257233,-4.4156247588843085,155.1568740845655,21.427501156550193,25.843125915434513,
1022400063,2024-06-09,2024,Regular Season,187.0,159.8486164531223,28,-6.78113802257233,-4.4156247588843085,155.43299169423798,27.151383546877696,31.567008305762016,
1022400064,2024-06-09,2024,Regular Season,147.0,164.67028323388163,28,-6.78113802257233,-4.4156247588843085,160.2546584749973,17.670283233881634,13.254658474997314,
1022400065,2024-06-09,2024,Regular Season,188.0,159.5680623600436,28,-6.78113802257233,-4.4156247588843085,155.15243760115928,28.431937639956402,32.84756239884072,
1022400066,2024-06-10,2024,Regular Season,161.0,159.10154645842266,32,-4.079103922578831,-2.7772622451600553,156.32428421326262,1.8984535415773394,4.675715786737385,
1022400067,2024-06-11,2024,Regular Season,155.0,156.01093430668874,33,-3.8979658176044016,-2.6798514996030263,153.33108280708572,1.010934306688739,1.6689171929142788,
1022400068,2024-06-11,2024,Regular Season,186.0,166.20063626679544,33,-3.8979658176044016,-2.6798514996030263,163.52078476719242,19.799363733204558,22.479215232807576,
1022400069,2024-06-11,2024,Regular Season,174.0,160.3891700750487,33,-3.8979658176044016,-2.6798514996030263,157.70931857544568,13.610829924951304,16.29068142455432,
1022400070,2024-06-12,2024,Regular Season,158.0,158.25821194152812,36,-2.6731559063743924,-1.8869335809701595,156.37127836055797,0.258211941528117,1.628721639442034,
1022400071,2024-06-13,2024,Regular Season,175.0,158.22348107048282,37,-2.6078871505677363,-1.8556120109808893,156.36786905950194,16.77651892951718,18.632130940498058,
1022400072,2024-06-13,2024,Regular Season,176.0,165.95348873973785,37,-2.6078871505677363,-1.8556120109808893,164.09787672875697,10.04651126026215,11.902123271243028,
1022400073,2024-06-13,2024,Regular Season,202.0,165.64676931106905,37,-2.6078871505677363,-1.8556120109808893,163.79115730008817,36.35323068893095,38.20884269991183,
1022400074,2024-06-14,2024,Regular Season,164.0,156.80130387881263,40,-0.8328890923073992,-0.6057375216781085,156.1955663571345,7.198696121187368,7.80443364286549,
1022400075,2024-06-14,2024,Regular Season,157.0,167.2024076871174,40,-0.8328890923073992,-0.6057375216781085,166.59667016543926,10.202407687117386,9.596670165439264,
1022400076,2024-06-15,2024,Regular Season,152.0,162.71743371498965,42,-0.8647446490053806,-0.6371802676881752,162.0802534473015,10.717433714989653,10.080253447301487,
1022400077,2024-06-15,2024,Regular Season,172.0,167.88335773710412,42,-0.8647446490053806,-0.6371802676881752,167.24617746941595,4.11664226289588,4.753822530584046,
1022400078,2024-06-16,2024,Regular Season,165.0,162.74784072106988,44,-0.9754560615981763,-0.7274587578020298,162.02038196326785,2.2521592789301224,2.9796180367321483,
1022400079,2024-06-16,2024,Regular Season,174.0,163.10210373846013,44,-0.9754560615981763,-0.7274587578020298,162.3746449806581,10.89789626153987,11.625355019341896,
1022400080,2024-06-16,2024,Regular Season,161.0,159.3784475857368,44,-0.9754560615981763,-0.7274587578020298,158.65098882793478,1.621552414263192,2.349011172065218,
1022400081,2024-06-17,2024,Regular Season,168.0,168.98531832144397,47,-0.5989033777784377,-0.4540073992836544,168.53131092216032,0.9853183214439696,0.5313109221603156,
1022400082,2024-06-18,2024,Regular Season,149.0,158.9349871157562,48,-0.606953689104803,-0.46244090598461174,158.4725462097716,9.9349871157562,9.472546209771593,
1022400083,2024-06-18,2024,Regular Season,192.0,168.1004183255486,48,-0.606953689104803,-0.46244090598461174,167.63797741956398,23.89958167445141,24.36202258043602,
1022400084,2024-06-19,2024,Regular Season,169.0,160.84655748816033,50,-0.30338365036670667,-0.23337203874362053,160.6131854494167,8.153442511839671,8.386814550583296,
1022400085,2024-06-19,2024,Regular Season,123.0,162.08675919530526,50,-0.30338365036670667,-0.23337203874362053,161.85338715656164,39.08675919530526,38.85338715656164,
1022400086,2024-06-19,2024,Regular Season,177.0,165.58663204267702,50,-0.30338365036670667,-0.23337203874362053,165.3532600039334,11.413367957322976,11.6467399960666,
1022400087,2024-06-20,2024,Regular Season,155.0,167.27617448447543,53,-0.6545119102731688,-0.5101342830070287,166.7660402014684,12.276174484475433,11.7660402014684,
1022400088,2024-06-20,2024,Regular Season,173.0,162.68389911010885,53,-0.6545119102731688,-0.5101342830070287,162.17376482710182,10.316100889891146,10.82623517289818,
1022400089,2024-06-21,2024,Regular Season,170.0,159.57068897573686,55,-0.6663491788920407,-0.5235600691294605,159.04712890660738,10.429311024263143,10.952871093392616,
1022400090,2024-06-21,2024,Regular Season,159.0,162.0383437637404,55,-0.6663491788920407,-0.5235600691294605,161.5147836946109,3.038343763740386,2.5147836946109123,
1022400091,2024-06-22,2024,Regular Season,166.0,160.9249971877312,57,-0.5133024136585873,-0.40636441081304825,160.51863277691817,5.075002812268792,5.481367223081833,
1022400092,2024-06-22,2024,Regular Season,186.0,164.1061008790286,57,-0.5133024136585873,-0.40636441081304825,163.69973646821555,21.89389912097141,22.300263531784452,
1022400093,2024-06-22,2024,Regular Season,133.0,168.67965999842176,57,-0.5133024136585873,-0.40636441081304825,168.27329558760871,35.679659998421755,35.273295587608715,
1022400094,2024-06-23,2024,Regular Season,171.0,161.96775829201044,60,-0.6328165940620172,-0.5062532752496137,161.46150501676084,9.032241707989556,9.538494983239161,
1022400095,2024-06-23,2024,Regular Season,176.0,162.22988035582887,60,-0.6328165940620172,-0.5062532752496137,161.72362708057926,13.770119644171132,14.276372919420737,
1022400096,2024-06-23,2024,Regular Season,175.0,164.0754436187638,60,-0.6328165940620172,-0.5062532752496137,163.5691903435142,10.924556381236187,11.430809656485792,
1022400097,2024-06-23,2024,Regular Season,133.0,158.3563442682722,60,-0.6328165940620172,-0.5062532752496137,157.8500909930226,25.35634426827221,24.850090993022604,
1022400098,2024-06-27,2024,Regular Season,182.0,163.2954034118814,64,-0.4624753465405682,-0.37466357188096666,162.92073984000044,18.70459658811859,19.079260159999563,
1022400099,2024-06-27,2024,Regular Season,185.0,155.71457466635104,64,-0.4624753465405682,-0.37466357188096666,155.33991109447007,29.28542533364896,29.660088905529932,
1022400100,2024-06-27,2024,Regular Season,178.0,166.9656795772471,64,-0.4624753465405682,-0.37466357188096666,166.59101600536613,11.034320422752899,11.408983994633871,
1022400101,2024-06-27,2024,Regular Season,166.0,164.34622101244918,64,-0.4624753465405682,-0.37466357188096666,163.9715574405682,1.6537789875508224,2.028442559431795,
1022400102,2024-06-28,2024,Regular Season,152.0,153.77258300341057,68,0.45705439931580744,0.37445420666837237,154.14703721007893,1.772583003410574,2.1470372100789348,
1022400103,2024-06-28,2024,Regular Season,170.0,164.05940726169712,68,0.45705439931580744,0.37445420666837237,164.43386146836548,5.9405927383028825,5.566138531634522,
1022400104,2024-06-29,2024,Regular Season,165.0,168.01624651533285,70,0.5035386984052459,0.41467892809843776,168.43092544343128,3.0162465153328526,3.4309254434312777,
1022400105,2024-06-29,2024,Regular Season,173.0,163.63494516025747,70,0.5035386984052459,0.41467892809843776,164.0496240883559,9.365054839742527,8.950375911644102,
1022400106,2024-06-30,2024,Regular Season,156.0,163.61624126291025,72,0.5777294057330123,0.4781208875031826,164.09436215041345,7.6162412629102505,8.094362150413446,
1022400107,2024-06-30,2024,Regular Season,132.0,163.68004926591763,72,0.5777294057330123,0.4781208875031826,164.15817015342083,31.68004926591763,32.158170153420826,
1022400108,2024-06-30,2024,Regular Season,170.0,166.6780773011114,72,0.5777294057330123,0.4781208875031826,167.15619818861458,3.3219226988886135,2.8438018113854184,
1022400109,2024-07-01,2024,Regular Season,155.0,158.86638928003782,75,0.07496199177116826,0.06246832647597355,158.9288576065138,3.866389280037822,3.9288576065137875,
1022400110,2024-07-01,2024,Regular Season,166.0,165.11688262761652,75,0.07496199177116826,0.06246832647597355,165.17935095409248,0.8831173723834809,0.8206490459075155,
1022400111,2024-07-02,2024,Regular Season,143.0,166.54039155579275,77,0.03427113604134128,0.02868345081720955,166.56907500660995,23.540391555792752,23.56907500660995,
1022400112,2024-07-02,2024,Regular Season,162.0,156.8075791582134,77,0.03427113604134128,0.02868345081720955,156.8362626090306,5.1924208417866,5.163737390969402,
1022400113,2024-07-02,2024,Regular Season,157.0,169.57176126646738,77,0.03427113604134128,0.02868345081720955,169.60044471728457,12.571761266467377,12.600444717284574,
1022400114,2024-07-02,2024,Regular Season,162.0,163.47706827971604,77,0.03427113604134128,0.02868345081720955,163.50575173053323,1.4770682797160362,1.505751730533234,
1022400115,2024-07-03,2024,Regular Season,200.0,164.15184921885208,81,-0.3673817627778554,-0.3099783623438155,163.84187085650825,35.84815078114792,36.15812914349175,
1022400116,2024-07-04,2024,Regular Season,151.0,156.30307783896316,82,0.07427107312367848,0.06278585563032614,156.3658636945935,5.303077838963162,5.365863694593486,
1022400117,2024-07-04,2024,Regular Season,175.0,167.79415047776723,82,0.07427107312367848,0.06278585563032614,167.85693633339756,7.205849522232768,7.143063666602444,
1022400118,2024-07-05,2024,Regular Season,167.0,160.2215576585865,84,0.09515475808822907,0.08073737049910346,160.3022950290856,6.778442341413495,6.697704970914401,
1022400119,2024-07-05,2024,Regular Season,191.0,167.15650848973118,84,0.09515475808822907,0.08073737049910346,167.23724586023027,23.84349151026882,23.762754139769726,
1022400120,2024-07-05,2024,Regular Season,172.0,164.28575546462287,84,0.09515475808822907,0.08073737049910346,164.36649283512196,7.714244535377134,7.63350716487804,
