target,mode,memory_kind,memory_param,shrink_target,shrink_k,floor,mae_tuneA_2022,mae_tuneB_2022_23,mae_2023,mae_2024,mae_wf_eval_2023_24,mae_all_seasons,mae_wf_decision_stratum,champ_mae_wf_eval_2023_24,d081ref_mae_wf_eval_2023_24,est_skill_vs_d081ref_wf_eval_2023_24,champ_skill_vs_est_wf_eval_2023_24,champ_mae_all_seasons,d081ref_mae_all_seasons,est_skill_vs_d081ref_all_seasons,champ_skill_vs_est_all_seasons,mae_wf_tier_0,mae_wf_tier_1-2,mae_wf_tier_3-7,mae_wf_tier_8-14,mae_wf_tier_15-24,mae_wf_tier_25+
pts,minutes_weighted,ewma,1.0,league,2.0,0.0,4.954288048744065,5.158453339994994,5.3460205262705935,5.27061622674643,5.30823518378549,5.196993926991,5.418185863089446,4.227561938738641,4.203732679236231,-0.26274327813583365,0.20358428133475848,4.190919667572693,4.181628792249526,-0.24281570296804222,0.19358773043647037,8.831158057564638,6.211973425694723,5.1840119592157885,5.246462338823199,5.188788117487554,5.266355766743914
pts,composite,ewma,1.0,league,2.0,0.0,4.568300090222054,4.6851249588829855,4.7924522708246435,4.752470992063583,4.772417520544986,4.708265907959884,5.640715972667933,4.227561938738641,4.203732679236231,-0.13528092405059344,0.11416762667155012,4.190919667572693,4.181628792249526,-0.1259406661553646,0.10988042105110407,6.376723166097363,5.428170379234561,4.489466157083668,4.668672102163422,4.656226351386004,4.908929184509482
minutes,equal,ewma,1.0,league,2.0,0.0,6.035784444721567,6.220161387379437,6.389548966122833,6.453571356338078,6.421630796419828,6.30036400586519,6.148997658588867,5.099994974918809,5.296698859382703,-0.21238359342336288,0.2058099980207293,5.079670829517937,5.266906514137651,-0.19621717016497042,0.193749627039148,12.022355133709192,8.5009060542021,6.464285369222224,6.145146356912409,6.201571630815828,6.246761252907642
minutes,minutes_weighted,ewma,1.0,league,2.0,0.0,6.4513572852760515,6.665085173329675,6.861437542261839,6.9633691742489034,6.9125158182885595,6.767579329996855,4.816166974908005,5.099994974918809,5.296698859382703,-0.3050611336990696,0.26220856357020306,5.079670829517937,5.266906514137651,-0.2849249007612029,0.24941096634026494,16.564028265111084,9.508310399208247,7.248645124425864,6.875455576929428,6.722936485687768,6.259278417152222
fga,equal,ewma,1.0,league,2.0,0.0,3.015016311873155,3.0941942813409065,3.1669352886741704,3.1741134168079577,3.1705322722898086,3.121655507440939,3.5191999175764193,2.6389777226770477,2.6390234186339177,-0.2014036138910147,0.1676546724531095,2.6375697656574264,2.6406107283524665,-0.18217178848947824,0.15507340276004866,4.647904083737559,3.883554383461588,3.0494366153706047,2.9671903807587734,3.116964236170224,3.2329317261318073
fga,minutes_weighted,ewma,1.0,league,2.0,0.0,3.3001031724027574,3.408203270956567,3.5075151138149727,3.5303675454544354,3.5189665424677625,3.450180461321891,3.288733439894294,2.6389777226770477,2.6390234186339177,-0.3334351327163836,0.2500702433998139,2.6375697656574264,2.6406107283524665,-0.30658427774946295,0.23552701221695616,6.659170887118173,4.477140688143876,3.4929708035073705,3.351390401905769,3.446193984211296,3.4543361043080223
ppm,ratio_of_prior_sums,ewma,1.0,league,2.0,0.0,0.18778382142818334,0.19171743004232655,0.19533124654925427,0.19151366473758255,0.1934182437479658,0.19164741370553542,0.15989025651658514,0.18269237180042866,0.18452018948290308,-0.04822265948240401,0.0554542929337809,0.1817428309958614,0.18350234471241625,-0.044386729803829406,0.051681275098720336,0.23347360355873942,0.2173600519927914,0.20642185227030005,0.20053179215391312,0.18850021045700316,0.18122759104319244
ppm,mean_of_prior_ratios,ewma,1.0,league,2.0,0.0,0.18586379352462054,0.18870916547311026,0.19132321611323502,0.1875107419421705,0.1894127727674531,0.1882973719851751,0.16048995441735647,0.18269237180042866,0.18452018948290308,-0.026515165079013414,0.035480188948372904,0.1817428309958614,0.18350234471241625,-0.026130604926458023,0.034809519220638685,0.21351471712435977,0.21189298492226358,0.2012273706967327,0.1964521183061456,0.18443932797919196,0.17841684994402238
pts,equal,ewma,1.0,league,4.0,0.0,4.925743757808572,5.086697637065278,5.23456638628974,5.185698329403496,5.210078442264257,5.120715527530078,5.942226417369568,4.227561938738641,4.203732679236231,-0.23939337722370757,0.18857998289534827,4.190919667572693,4.181628792249526,-0.22457439001307566,0.1815753784717391,6.376723166097364,5.764619541169672,5.047664249584959,5.106322212741976,5.103622815602551,5.307926351535349
pts,minutes_weighted,ewma,1.0,league,4.0,0.0,5.3467764002801275,5.611654360994779,5.8549984352654825,5.77400906351076,5.814414394717173,5.667441490924797,5.587689529020618,4.227561938738641,4.203732679236231,-0.3831551238823263,0.272916986690922,4.190919667572693,4.181628792249526,-0.3553191286202071,0.26052705188336567,8.831158057564638,6.612970920954973,5.832600351208044,5.788916602818849,5.703565325999617,5.703509007941348
pts,composite,ewma,1.0,league,4.0,0.0,4.886966276563791,5.049164447636029,5.198176331001048,5.153154676934079,5.175615832078553,5.084896806128888,6.047604507114326,4.227561938738641,4.203732679236231,-0.2311952797671477,0.18317702165293226,4.190919667572693,4.181628792249526,-0.21600865565913718,0.17581028143553923,6.376723166097363,5.72053742436398,4.962018918428203,5.063777426727923,5.068016423551732,5.305340366252433
minutes,equal,ewma,1.0,league,4.0,0.0,6.779718033175035,7.072445579876787,7.341375141526541,7.389426185601572,7.365453677745289,7.181364126508496,7.243164886996295,5.099994974918809,5.296698859382703,-0.3905743696751691,0.30757897638696186,5.079670829517937,5.266906514137651,-0.3634880564581844,0.2926593415911888,12.022355133709192,9.123055697615353,7.582399055676344,7.105719494806687,7.123544132591845,7.191937333610127
minutes,minutes_weighted,ewma,1.0,league,4.0,0.0,7.221741972019307,7.535127695830743,7.8230359787426,7.935260430167363,7.879272020441107,7.672618365911537,5.179450746196204,5.099994974918809,5.296698859382703,-0.4875816484230684,0.3527327192552878,5.079670829517937,5.266906514137651,-0.45675993020122396,0.33794819613519866,16.564028265111084,10.25806218733011,8.489644430135908,7.9459342734096525,7.667818167349436,7.104843789933619
fga,equal,ewma,1.0,league,4.0,0.0,3.3211766739295374,3.4355650349066145,3.5406539208758665,3.5641818041494244,3.552443820563962,3.479759384104608,3.940393517509289,2.6389777226770477,2.6390234186339177,-0.3461206124509777,0.25713738035747413,2.6375697656574264,2.6406107283524665,-0.3177858238407236,0.24202524527824187,4.647904083737559,4.12962288477889,3.4751729729247818,3.3594286563917404,3.478834226630962,3.635889022777627
fga,minutes_weighted,ewma,1.0,league,4.0,0.0,3.65974552538985,3.8109539848993355,3.9498695915506374,3.999593796468564,3.974786554170538,3.8757730108647257,3.530410953526942,2.6389777226770477,2.6390234186339177,-0.5061581212598991,0.33607058222834507,2.6375697656574264,2.6406107283524665,-0.4677562918495386,0.31947259081899715,6.659170887118173,4.8024981776582125,4.023993053306564,3.848310918996575,3.8916569470928755,3.8894662437041485
ppm,ratio_of_prior_sums,ewma,1.0,league,4.0,0.0,0.1909226684111777,0.19534193113561185,0.19940191934201076,0.19542959279597324,0.1974113734453991,0.19537205279122563,0.1625825273057551,0.18269237180042866,0.18452018948290308,-0.0698632707814908,0.0745600488365048,0.1817428309958614,0.18350234471241625,-0.06468423113291277,0.06976034494518213,0.23347360355873942,0.21987138310852936,0.21080228083267424,0.20396189356818525,0.19317758061161777,0.18520540845227948
ppm,mean_of_prior_ratios,ewma,1.0,league,4.0,0.0,0.1883801466880059,0.19154433474167626,0.19445128257025882,0.190866301340321,0.19265483668546596,0.1913113538863507,0.1651171441505037,0.18269237180042866,0.18452018948290308,-0.044085404558489305,0.05171147040186863,0.1817428309958614,0.18350234471241625,-0.04255536454410258,0.05001544705064154,0.21351471712435977,0.21347967530468748,0.20437161546448285,0.19860674196661104,0.18866754397265526,0.18198968645189734
pts,equal,ewma,1.0,league,8.0,0.0,5.2438663584476,5.443741511395936,5.627367336408709,5.569465913150979,5.598352742785077,5.486942006530296,6.3528997281416135,4.227561938738641,4.203732679236231,-0.33175755214820946,0.2448560973248879,4.190919667572693,4.181628792249526,-0.31215425355309234,0.23620120960184,6.376723166097364,5.98873988012166,5.48691912237972,5.491292473805909,5.512493093296089,5.696221047837729
pts,minutes_weighted,ewma,1.0,league,8.0,0.0,5.71222222958983,6.028128626412447,6.318352658202728,6.239235722824363,6.278706901680775,6.1006676957105554,5.8062274704227255,4.227561938738641,4.203732679236231,-0.4936028003620683,0.32668270633767815,4.190919667572693,4.181628792249526,-0.45892139135302656,0.31303918249483187,8.831158057564638,6.915777861410876,6.3874481260621145,6.297252403201491,6.17867748084754,6.127631891864643
pts,composite,ewma,1.0,league,8.0,0.0,5.217879186935776,5.418535850756864,5.602879651849447,5.543588694951092,5.573168758348526,5.4615055902166425,6.44796689163505,4.227561938738641,4.203732679236231,-0.325766689655705,0.24144375990663935,4.190919667572693,4.181628792249526,-0.3060713567735409,0.23264389309057698,6.376723166097363,5.955610977052005,5.421137531968675,5.454624940807654,5.485720915729732,5.7001079189026465
minutes,equal,ewma,1.0,league,8.0,0.0,7.455730396244355,7.837693749477669,8.188604479638519,8.229682558243349,8.2091888399271,7.972386063693643,8.227446969522676,5.099994974918809,5.296698859382703,-0.5498689009636899,0.3787455649559526,5.079670829517937,5.266906514137651,-0.5136752555401982,0.36284184070678305,12.022355133709192,9.561818359588733,8.549050387583394,7.989522038629718,7.962391294034112,8.048908371941007
minutes,minutes_weighted,ewma,1.0,league,8.0,0.0,7.903024886737259,8.289689916762658,8.644920089671416,8.771679402300478,8.7084395981224,8.455307602224858,5.5341520781474,5.099994974918809,5.296698859382703,-0.644125865810939,0.4143617903696084,5.079670829517937,5.266906514137651,-0.605365042939108,0.3992328761426355,16.564028265111084,10.791177029292914,9.528875301957218,8.862542236473695,8.500293141305638,7.84765384865577
fga,equal,ewma,1.0,league,8.0,0.0,3.6177704433659317,3.7599967598288706,3.890660448205312,3.924486144707867,3.907610615970436,3.816517393627266,4.355551673429321,2.6389777226770477,2.6390234186339177,-0.48070327393805345,0.32465693692930286,2.6375697656574264,2.6406107283524665,-0.4453161735082676,0.30890665661275896,4.647904083737559,4.312006641639702,3.8571941318410063,3.7228820387678954,3.822817030324281,4.021514411112878
fga,minutes_weighted,ewma,1.0,league,8.0,0.0,3.9889414362736297,4.172791647909178,4.34169531748674,4.417573644124998,4.379718196517722,4.256901838841756,3.7766741653301055,2.6389777226770477,2.6390234186339177,-0.6595980791958524,0.39745490365675185,2.6375697656574264,2.6406107283524665,-0.6120898825165828,0.38040155363904926,6.659170887118173,5.037757377799469,4.480029811142227,4.285712935983856,4.293663171540771,4.291841539456098
ppm,ratio_of_prior_sums,ewma,1.0,league,8.0,0.0,0.19537448915080674,0.2001763653888569,0.20458786162945808,0.20025318496574718,0.20241574089716458,0.2002027615674137,0.16682044730809517,0.18269237180042866,0.18452018948290308,-0.09698424581294729,0.09743989775358519,0.1817428309958614,0.18350234471241625,-0.09100928318474755,0.09220617351642457,0.23347360355873942,0.22264861173237657,0.21583274416423923,0.20852474913986926,0.19883291748433746,0.1904817348179496
ppm,mean_of_prior_ratios,ewma,1.0,league,8.0,0.0,0.19245432506097324,0.19588674559636748,0.19904011930643278,0.19533150779851005,0.1971817218827401,0.19569595886403934,0.17139594401016947,0.18269237180042866,0.18452018948290308,-0.0686186830574993,0.07348221703291524,0.1817428309958614,0.18350234471241625,-0.06644936428868453,0.07130003066579393,0.21351471712435977,0.21574724865977932,0.20881685555526383,0.2023098565453572,0.19407024222258434,0.18690138420927233
pts,equal,ewma,1.0,league,16.0,0.0,5.483011272003568,5.711691861551586,5.921781316397512,5.854432514016007,5.888032610023928,5.760739355722839,6.679384542247803,4.227561938738641,4.203732679236231,-0.40066770637130866,0.2820077233367325,4.190919667572693,4.181628792249526,-0.3776304980490204,0.2725031616975786,6.376723166097364,6.127484553293535,5.796623531156511,5.780744155762954,5.817809543392862,5.998610400444669
pts,minutes_weighted,ewma,1.0,league,16.0,0.0,5.975326627119153,6.329471638730361,6.6548255857918805,6.574426598433915,6.614537388806473,6.413641262105694,5.991782178615626,4.227561938738641,4.203732679236231,-0.5734914404710092,0.360868086422373,4.190919667572693,4.181628792249526,-0.5337662859967649,0.34656157145328825,8.831158057564638,7.1034585831170975,6.772665958734909,6.663032422763086,6.52941916871589,6.444010513494519
pts,composite,ewma,1.0,league,16.0,0.0,5.468391592205089,5.6971860257642195,5.90738006940047,5.839582046471487,5.873406257133125,5.746115100103362,6.745836798039975,4.227561938738641,4.203732679236231,-0.3971883336312083,0.2802197304835914,4.190919667572693,4.181628792249526,-0.3741332350574842,0.2706516325269387,6.376723166097363,6.107091209275889,5.756679768079216,5.757512381126325,5.802091643806199,6.003269245113152
minutes,equal,ewma,1.0,league,16.0,0.0,7.944541919377931,8.378252560799366,8.776703659763202,8.818292133279826,8.797543780620696,8.529455725376016,8.917799880933492,5.099994974918809,5.296698859382703,-0.6609484537782453,0.42029331116792834,5.079670829517937,5.266906514137651,-0.6194431593727538,0.4044554549470971,12.022355133709192,9.830691589019773,9.205581756202221,8.612534447766976,8.55619546963943,8.651162654921752
minutes,minutes_weighted,ewma,1.0,league,16.0,0.0,8.376219751469964,8.812064094905597,9.212475431482309,9.353025126192271,9.28290534574855,8.997945149607387,5.793559495311585,5.099994974918809,5.296698859382703,-0.752583182882784,0.4506035788402667,5.079670829517937,5.266906514137651,-0.7083927966928454,0.4354632368769684,16.564028265111084,11.113022301710709,10.232748129155919,9.501857872539832,9.088767270127196,8.367641321458013
fga,equal,ewma,1.0,league,16.0,0.0,3.8332539468320306,3.9945867613396278,4.142803639368722,4.180932973015198,4.161910373860688,4.058617677362453,4.661054614753029,2.6389777226770477,2.6390234186339177,-0.5770645855106082,0.365921539480662,2.6375697656574264,2.6406107283524665,-0.5369996167116655,0.3501310112630549,4.647904083737559,4.421790212036422,4.127047021168989,3.983809729799813,4.0766497654849925,4.297185479555038
fga,minutes_weighted,ewma,1.0,league,16.0,0.0,4.224394891275505,4.429632398775732,4.618184632919793,4.710258464352509,4.664323132667888,4.5260590654473685,3.962856916474708,2.6389777226770477,2.6390234186339177,-0.767442872895141,0.43422064732303145,2.6375697656574264,2.6406107283524665,-0.714019797333503,0.41724804570204577,6.659170887118173,5.180975799880982,4.7923509518798175,4.589566902105299,4.578765195843056,4.583209703181793
ppm,ratio_of_prior_sums,ewma,1.0,league,16.0,0.0,0.19926226329162286,0.20429356387728187,0.20891583286520193,0.20434088670263498,0.20662331229682093,0.20430982459881145,0.17067330202017475,0.18269237180042866,0.18452018948290308,-0.11978701558815508,0.11581916982346463,0.1817428309958614,0.18350234471241625,-0.11339081208474222,0.11045476470484594,0.23347360355873942,0.22461123724200258,0.2199628898776558,0.21256317630431285,0.20365807998614843,0.19485883753296546
ppm,mean_of_prior_ratios,ewma,1.0,league,16.0,0.0,0.19605628194451621,0.19974803508218109,0.2031396583312321,0.19913119696425993,0.20113100515700805,0.19953608170049902,0.1769231722734468,0.18269237180042866,0.18452018948290308,-0.09002167036926911,0.09167474374319218,0.1817428309958614,0.18350234471241625,-0.0873761968175979,0.08917309868470336,0.21351471712435977,0.2174554255705942,0.2124236626737,0.20567524860172004,0.1987416468144685,0.19131912841864146
pts,equal,ewma,1.0,league,32.0,0.0,5.633390031564006,5.880202062448861,6.106948919803481,6.034297687029804,6.070543148121474,5.933151268704824,6.890403893444573,4.227561938738641,4.203732679236231,-0.4440840108853972,0.3035941207259424,4.190919667572693,4.181628792249526,-0.4188613010561031,0.293643549983591,6.376723166097364,6.20785410270286,5.98635520578061,5.96448585986854,6.010526423333221,6.191983919426165
pts,minutes_weighted,ewma,1.0,league,32.0,0.0,6.136788365904976,6.514573920528186,6.861646496195084,6.780129213235974,6.820797917606033,6.605822078963478,6.113990501339796,4.227561938738641,4.203732679236231,-0.6225574835660794,0.3801953979861592,4.190919667572693,4.181628792249526,-0.5797246496884403,0.3655718217239221,8.831158057564638,7.207312363377503,7.003887760015308,6.886876956107998,6.747160855357141,6.641856716941236
pts,composite,ewma,1.0,league,32.0,0.0,5.624602119895456,5.871653288602138,6.098619842498209,6.024941273355632,6.061699269182988,5.924324979594963,6.92880159823274,4.227561938738641,4.203732679236231,-0.4419801951546374,0.3025780806660764,4.190919667572693,4.181628792249526,-0.41675057111129776,0.29259119275066847,6.376723166097363,6.1963896800453195,5.963305720496811,5.951055330418736,6.000438860473568,6.194172336596998
minutes,equal,ewma,1.0,league,32.0,0.0,8.241094945467948,8.704135358916712,9.129531796040451,9.17255268637106,9.15108970567444,8.86508947914366,9.334452428254773,5.099994974918809,5.296698859382703,-0.7276968067504865,0.4426898720317006,5.079670829517937,5.266906514137651,-0.683168185223644,0.42700286991253045,12.022355133709192,9.979415517774218,9.598320565382137,8.986302881326296,8.914155836058347,9.015947403210577
minutes,minutes_weighted,ewma,1.0,league,32.0,0.0,8.661236064589133,9.125712263826818,9.552427761104576,9.701433240411953,9.6270948968424,9.32353727552323,5.953369658444114,5.099994974918809,5.296698859382703,-0.8175650820300511,0.47024569409910344,5.079670829517937,5.266906514137651,-0.7702112711696327,0.4551777207076303,16.564028265111084,11.290763937483888,10.652994682291043,9.887150271091231,9.441733817344636,8.681196665523006
fga,equal,ewma,1.0,league,32.0,0.0,3.9643635891395443,4.137459157663989,4.296482508528275,4.3370795396907065,4.316825814361377,4.206051246567038,4.850950481647245,2.6389777226770477,2.6390234186339177,-0.6357663914160976,0.38867634781612037,2.6375697656574264,2.6406107283524665,-0.5928327494114529,0.3729106919916394,4.647904083737559,4.483363110975283,4.28683218821869,4.143506220290653,4.231783360560686,4.467527949068459
fga,minutes_weighted,ewma,1.0,league,32.0,0.0,4.365335810440731,4.585365322707372,4.7875070102615185,4.890041381332909,4.838887320825716,4.690055871276087,4.083475548270119,2.6389777226770477,2.6390234186339177,-0.8335901404507244,0.454631292752085,2.6375697656574264,2.6406107283524665,-0.7761254322413182,0.4376250863425669,6.659170887118173,5.261609151955537,4.981678908310584,4.776628241209146,4.754048345973936,4.763673700584122
ppm,ratio_of_prior_sums,ewma,1.0,league,32.0,0.0,0.20181707683092392,0.20699468611408475,0.21175136928450333,0.2070484213948772,0.20939470662971435,0.20701315023643496,0.17326024566836534,0.18269237180042866,0.18452018948290308,-0.1348064795322359,0.12752153700095714,0.1817428309958614,0.18350234471241625,-0.1281226436690206,0.12207108201441164,0.23347360355873942,0.2258252865441618,0.22264589349845634,0.21519667086793892,0.206884971001061,0.19775384949658686
ppm,mean_of_prior_ratios,ewma,1.0,league,32.0,0.0,0.1985356872305256,0.20235416620175084,0.20586221280505418,0.20172563156906306,0.2037893583430975,0.2021381937496082,0.18059700759437658,0.18269237180042866,0.18452018948290308,-0.10442851220884863,0.10352349462306165,0.1817428309958614,0.18350234471241625,-0.1015564627601786,0.10089811517268665,0.21351471712435977,0.21855626359725147,0.21481017368656988,0.20799980519949543,0.20182251168899804,0.1943352301230834
pts,equal,ewma,1.0,prior_season,0.5,0.0,4.305096721290475,4.308625348622381,4.311867107767659,4.274811028769993,4.293298184709986,4.297006320495279,5.312129413644984,4.227561938738641,4.203732679236231,-0.021306184838096653,0.015311362766615155,4.190919667572693,4.181628792249526,-0.0275915280810195,0.02468850288085167,5.241630344649362,4.310292011094516,3.924090689999504,4.24360680806794,4.254552445817206,4.513874519548958
pts,minutes_weighted,ewma,1.0,prior_season,0.5,0.0,4.496855876889491,4.502963310455725,4.508574225623357,4.476082211761292,4.492292370615668,4.493726624839056,5.356272010965626,4.227561938738641,4.203732679236231,-0.06864368250739106,0.05892992041405032,4.190919667572693,4.181628792249526,-0.0746354705534813,0.06738437438374612,6.758772352379189,4.684982643007068,4.123312641360087,4.439694107810197,4.440374392074108,4.669803694790369
pts,composite,ewma,1.0,prior_season,0.5,0.0,4.289231114148623,4.293829063048507,4.298053210710956,4.261907370928467,4.27994041151765,4.282860365756162,5.302848146488092,4.227561938738641,4.203732679236231,-0.018128586686264825,0.012238131315579603,4.190919667572693,4.181628792249526,-0.024208646567161596,0.021467124849221197,5.241630344649361,4.299195418394682,3.9076446242433986,4.235886309655398,4.232197087810814,4.504876151998999
minutes,equal,ewma,1.0,prior_season,0.5,0.0,5.10059972021532,5.002325573182831,4.91204085764877,4.985963905615133,4.949083940106643,4.996703497195343,4.464898705548069,5.099994974918809,5.296698859382703,0.06562859783132402,-0.03049272080216814,5.079670829517937,5.266906514137651,0.05130203397706379,-0.016604413763827264,10.40247190916315,6.243745472153618,4.6957670003283445,4.839574388494439,4.911732262364523,4.827454094595655
minutes,minutes_weighted,ewma,1.0,prior_season,0.5,0.0,5.430110215687942,5.320574079624042,5.219942945354722,5.332348474809825,5.2762697258497715,5.324619910781979,4.379193368639943,5.099994974918809,5.296698859382703,0.0038569558276364546,0.033408972643560575,5.079670829517937,5.266906514137651,-0.010957740846436304,0.046003111089307436,13.694561225331254,6.859622855992166,5.1389975635103005,5.197658083510112,5.220412473089774,4.991464937820331
fga,equal,ewma,1.0,prior_season,0.5,0.0,2.685858052627851,2.6554897535114557,2.6275903178025852,2.626407456256145,2.6269975819914078,2.6454967082192464,3.047341696185182,2.6389777226770477,2.6390234186339177,0.004556926838010011,-0.004560392734186847,2.6375697656574264,2.6406107283524665,-0.0018503219025503004,0.002996391013147748,3.8189697327291636,2.93263900555786,2.4242254152259552,2.478736644704973,2.6346209768701345,2.731712042606892
fga,minutes_weighted,ewma,1.0,prior_season,0.5,0.0,2.8500614282258074,2.8027531322812704,2.7592908772454505,2.7710024906730917,2.7651596052517995,2.7918432101089663,3.058769424914907,2.6389777226770477,2.6390234186339177,-0.047796539328618604,0.045632766490258936,2.6375697656574264,2.6406107283524665,-0.05727178191495752,0.055258634830542164,5.069829222385979,3.220067979527702,2.599908535460216,2.5985913019215294,2.7610469326648457,2.8257678256207712
ppm,ratio_of_prior_sums,ewma,1.0,prior_season,0.5,0.0,0.18880343707577962,0.19103028158774654,0.19307608945657545,0.18872625227019968,0.1908963717365138,0.1902385879631784,0.1619498782141635,0.18269237180042866,0.18452018948290308,-0.03455547206774101,0.04297619625483917,0.1817428309958614,0.18350234471241625,-0.036709303422357786,0.044658431595178905,0.21361488725069358,0.2059034846965531,0.20456666688992353,0.19889836363142305,0.18518380928733347,0.18049433815507387
ppm,mean_of_prior_ratios,ewma,1.0,prior_season,0.5,0.0,0.18878018132858115,0.1905548812390684,0.19218530268168543,0.18714790465049935,0.18966104596100386,0.18938420097745837,0.16182682772188198,0.18269237180042866,0.18452018948290308,-0.027860672008344745,0.03674278039154133,0.1817428309958614,0.18350234471241625,-0.03205330304776277,0.040348508176278663,0.20274342509182414,0.20314285426482317,0.20225055981058235,0.1981884072861581,0.1843347090586047,0.17959890152076075
pts,equal,ewma,1.0,prior_season,1.0,0.0,4.389267529506499,4.3490683031043105,4.312137168823277,4.304522129123082,4.308321247384774,4.333761674116884,5.234303604820217,4.227561938738641,4.203732679236231,-0.024879928418175545,0.018744959813559725,4.190919667572693,4.181628792249526,-0.036381249849180675,0.03296028191797107,5.241630344649362,4.327400485591924,3.965163820664226,4.271743277363598,4.266946242231368,4.510102882087613
pts,minutes_weighted,ewma,1.0,prior_season,1.0,0.0,4.653214650092439,4.606153922040095,4.562919108273386,4.552597963182836,4.557747148523799,4.587751416975589,5.270077551608032,4.227561938738641,4.203732679236231,-0.08421431530034584,0.07244482833851384,4.190919667572693,4.181628792249526,-0.09712067830573434,0.08649809314744905,6.758772352379189,4.772129860606209,4.243650223045346,4.526338226095565,4.497009384051471,4.699317951817038
pts,composite,ewma,1.0,prior_season,1.0,0.0,4.357192280883558,4.319978345557279,4.285789805984146,4.276196430909175,4.280982534182892,4.304934325746282,5.229652306084358,4.227561938738641,4.203732679236231,-0.01837649080975723,0.012478582899532298,4.190919667572693,4.181628792249526,-0.029487441287303406,0.02648464518766469,5.241630344649361,4.303086627628913,3.93281234065836,4.249251607238316,4.224839157486078,4.492689140396385
minutes,equal,ewma,1.0,prior_season,1.0,0.0,5.443134950943923,5.28261886539496,5.135152318393156,5.236813790002833,5.186095216166251,5.266879661954867,4.595214828542121,5.099994974918809,5.296698859382703,0.020881618183847817,0.01660213275279776,5.079670829517937,5.266906514137651,5.0982835392288095e-06,0.035544543344938506,10.40247190916315,6.542198465052549,5.026179672190639,5.072373192556568,5.121375389238116,5.035095893039769
minutes,minutes_weighted,ewma,1.0,prior_season,1.0,0.0,5.814145856261547,5.667372254104803,5.532530962485654,5.66775122928261,5.6002902828969905,5.66750247477077,4.423952160534356,5.099994974918809,5.296698859382703,-0.05731710100461873,0.08933381712481192,5.079670829517937,5.266906514137651,-0.07605906039110866,0.10371969802741177,13.694561225331254,7.278569107230423,5.607783206575158,5.541786141430064,5.514159136698923,5.243275524238342
fga,equal,ewma,1.0,prior_season,1.0,0.0,2.7941177911032486,2.7225628543788396,2.656825147135395,2.6845868007659237,2.67073660307361,2.7095138018764984,3.0338811960021244,2.6389777226770477,2.6390234186339177,-0.012017015163930722,0.011891431135519936,2.6375697656574264,2.6406107283524665,-0.02609361265718335,0.026552378574062452,3.8189697327291636,2.9799127697109924,2.489052606942383,2.527854788535225,2.6774485129156584,2.7626607651060953
fga,minutes_weighted,ewma,1.0,prior_season,1.0,0.0,3.012730257018284,2.917813506722465,2.830613240338647,2.8638379827672837,2.847262268040882,2.899266833781889,3.034531196575905,2.6389777226770477,2.6390234186339177,-0.07890754130357758,0.07315256753890431,2.6375697656574264,2.6406107283524665,-0.09795313737546008,0.09026318829132995,5.069829222385979,3.3187569161852575,2.7142048822474676,2.70063660645761,2.834263345673529,2.884917390096619
ppm,ratio_of_prior_sums,ewma,1.0,prior_season,1.0,0.0,0.18727270014884795,0.18884981075165239,0.1902987063812718,0.18619759253939833,0.18824362474715448,0.1879384750175044,0.1587956307055149,0.18269237180042866,0.18452018948290308,-0.020179012793591244,0.02948972616832124,0.1817428309958614,0.18350234471241625,-0.024174788131674507,0.032966341889631545,0.21361488725069358,0.20209271705056064,0.20161560919369634,0.1961114125026134,0.1831071087973178,0.17780700375141142
ppm,mean_of_prior_ratios,ewma,1.0,prior_season,1.0,0.0,0.1862780894333222,0.18755474772075464,0.18872761702357274,0.1841157006527283,0.1864165705622344,0.1863730476366407,0.15837831029171584,0.18269237180042866,0.18452018948290308,-0.010277363602572143,0.019977831104678767,0.1817428309958614,0.18350234471241625,-0.015643957731021896,0.024843810301404368,0.20274342509182414,0.19876317949463104,0.19875735389222543,0.1946830175112633,0.18149098227820898,0.17649850929226057
pts,equal,ewma,1.0,prior_season,2.0,0.0,4.605384926560674,4.490848993938656,4.385624533513793,4.418216856838085,4.401956653922909,4.465891672673966,5.209940217321061,4.227561938738641,4.203732679236231,-0.04715427688011142,0.0396175448544801,4.190919667572693,4.181628792249526,-0.06797898487577592,0.06157157971022453,5.241630344649362,4.435686061289342,4.1177517193988,4.379195849388464,4.3476444499648945,4.575486239045617
pts,minutes_weighted,ewma,1.0,prior_season,2.0,0.0,4.954288048744065,4.828097247435407,4.71216542870997,4.727316826465069,4.719757843955748,4.793467819695114,5.231209525976111,4.227561938738641,4.203732679236231,-0.12275403887320269,0.10428414369763206,4.190919667572693,4.181628792249526,-0.1463159591256895,0.1257019291225253,6.758772352379189,4.9685750869336145,4.501662278336582,4.718780794639127,4.641369531760333,4.805754553857805
pts,composite,ewma,1.0,prior_season,2.0,0.0,4.568300090222054,4.452823321668505,4.3467345128162345,4.375243755653329,4.361020588164568,4.426166001232854,5.215166594646541,4.227561938738641,4.203732679236231,-0.037416249064846197,0.030602618521939906,4.190919667572693,4.181628792249526,-0.058478937546194265,0.05314900832789282,5.241630344649361,4.394433549661159,4.056218022082254,4.339955303230932,4.293499579796412,4.5531528660022165
