frame,arm,n,n_blocks,dMAE,pct_of_MAE,p,null_sd,MDE80_analytic,verdict
REM_E1_I0034,REM_FROZEN,1051,264,0.04824567162605003,1.083014767672418,0.02537182852143482,0.022009784339291745,0.06162739615001688,BELOW_FLOOR_NOT_ESTABLISHED
REM_E1_I0034,REM_SHARED,1051,264,0.04643329259201805,1.0423306359706077,0.04436945381827272,0.023449311710860052,0.06565807279040814,BELOW_FLOOR_NOT_ESTABLISHED
