GAME_ID,game_date,season,n_officials,refs,crew_prior_mean,min_ref_prior,max_ref_prior,min_ref_n_prior,crew_factor,at_lo,at_hi,in_test_universe
1022100001,2021-05-14,2021,3,Blanca Burns; Fatou Cissoko-Stephens; Randy Richardson,1.0,1.0,1.0,0.0,1.0,False,False,False
1022200102,2022-06-23,2022,3,Jeffrey Smith; Che Flores; Jenna Reneau,0.9952855415854848,0.9935624782806541,0.9976542422152774,22.0,0.9952855415854848,False,False,False
1022200103,2022-06-23,2022,3,Angelica Suffren; Robert Hussey; Kevin Fahy,0.999224049674147,0.9963710488449566,1.0017324114625001,26.0,0.999224049674147,False,False,False
1022200104,2022-06-23,2022,3,Maj Forsberg; Fatou Cissoko-Stephens; Randy Richardson,1.000326456990251,0.9973167593998543,1.0039468351991978,32.0,1.000326456990251,False,False,False
1022200105,2022-06-23,2022,3,Tiara Cruse; Matt Kallio; Clare Aubry,1.0005798230960918,0.9973933797544493,1.0030142613331843,4.0,1.0005798230960918,False,False,False
1022200106,2022-06-24,2022,3,Amy Bonner; Dannica Mosher; ShaRae Mitchell,0.9986038193384986,0.9970013436460206,1.00092688549949,6.0,0.9986038193384986,False,False,False
1022200107,2022-06-25,2022,3,Roy Gulbeyan; Byron Jarrett; Kevin Fahy,0.9991677555105571,0.9976603902363625,1.001223088564535,8.0,0.9991677555105571,False,False,False
1022200108,2022-06-25,2022,3,Angelica Suffren; Robert Hussey; Kelly Broomfield,1.0014435449949906,1.0004969566440198,1.0030118059844857,5.0,1.0014435449949906,False,False,False
1022200109,2022-06-25,2022,3,Eric Brewton; Toni Patillo; Jenna Reneau,0.9961467525467831,0.9910714567158028,0.9997039516518402,23.0,0.9961467525467831,False,False,False
1022200110,2022-06-26,2022,3,Jeffrey Smith; Maj Forsberg; Clare Aubry,0.9974874985948877,0.9935804314785569,1.0021277043944827,5.0,0.9974874985948877,False,False,False
1022200111,2022-06-26,2022,3,Che Flores; Randy Richardson; Ryan Sassano,0.9983449535038732,0.9946553928767067,1.001234604698191,7.0,0.9983449535038732,False,False,False
1022200112,2022-06-27,2022,3,Jeff Wooten; Blanca Burns; Kelly Broomfield,0.9987840780002949,0.9963735159742572,1.0005028504973952,6.0,0.9987840780002949,False,False,False
1022200113,2022-06-27,2022,3,Amy Bonner; Fatou Cissoko-Stephens; Kevin Fahy,0.9995275815833917,0.9970133582521654,1.0033671108059388,28.0,0.9995275815833917,False,False,False
1022200114,2022-06-28,2022,3,Roy Gulbeyan; Angelica Suffren; Byron Jarrett,1.0005814605545733,0.9991396785482213,1.0017778974853688,9.0,1.0005814605545733,False,False,False
1022200115,2022-06-28,2022,3,Tiara Cruse; Dannica Mosher; Randy Richardson,0.9978558498202332,0.9965747015343227,0.9990993139933592,35.0,0.9978558498202332,False,False,False
1022200116,2022-06-29,2022,3,Eric Brewton; Isaac Barnett; Sha'Rae Mitchell,0.997453224052105,0.9909399002701655,1.0010930616965923,1.0,0.997453224052105,False,False,False
1022200117,2022-06-29,2022,3,Amy Bonner; Maj Forsberg; Clare Aubry,0.9988158152432991,0.9968694899760487,1.0022397957477944,6.0,0.9988158152432991,False,False,False
1022200118,2022-06-29,2022,3,Billy Smith; Che Flores; Angel Kent,0.9985622893890217,0.9946190480333625,1.0023786954747782,7.0,0.9985622893890217,False,False,False
1022200119,2022-06-30,2022,3,Tiara Cruse; Fatou Cissoko-Stephens; Toni Patillo,1.0001802036444667,0.9973073986234102,1.003680870525395,30.0,1.0001802036444667,False,False,False
1022200120,2022-07-01,2022,3,Kurt Walker; Tim Greene; Sha'Rae Mitchell,1.000504180280483,0.9962157589850092,1.005080585174285,2.0,1.000504180280483,False,False,False
1022200121,2022-07-01,2022,3,Eric Brewton; Byron Jarrett; Kelly Broomfield,0.9977689028175524,0.9908552268185837,1.0016682335693687,7.0,0.9977689028175524,False,False,False
1022200122,2022-07-01,2022,3,Billy Smith; Matt Kallio; Robert Hussey,1.0018036198858091,1.000487710817691,1.0030128025895004,28.0,1.0018036198858091,False,False,False
1022200123,2022-07-02,2022,3,Maj Forsberg; Fatou Cissoko-Stephens; Toni Patillo,1.0006473035419485,0.9971354219878058,1.0044608343028176,31.0,1.0006473035419485,False,False,False
1022200124,2022-07-03,2022,3,Eric Brewton; Jeff Wooten; Dannica Mosher,0.9963161343260453,0.9905658222425192,0.9997560842030406,11.0,0.9963161343260453,False,False,False
1022200125,2022-07-03,2022,3,Kurt Walker; Tim Greene; Kevin Fahy,1.0002552480973261,0.9966848553887476,1.0055524068489838,22.0,1.0002552480973261,False,False,False
1022200126,2022-07-03,2022,3,Jeffrey Smith; Maj Forsberg; Clare Aubry,0.9979220003992774,0.9937026527518256,1.0025122893214324,7.0,0.9979220003992774,False,False,False
1022200127,2022-07-03,2022,3,Billy Smith; Randy Richardson; Charles Watson,1.0015418691963485,0.9998354263563073,1.0024739940718763,8.0,1.0015418691963485,False,False,False
1022200128,2022-07-04,2022,3,Angelica Suffren; Che Flores; Matt Kallio,0.9986548186266795,0.994172800300271,1.0010664627155164,30.0,0.9986548186266795,False,False,False
1022200129,2022-07-05,2022,3,Eric Brewton; Tiara Cruse; Dannica Mosher,0.9957981360233532,0.9906298324372157,0.9986769722199706,41.0,0.9957981360233532,False,False,False
1022200130,2022-07-05,2022,3,Jeffrey Smith; Isaac Barnett; Randy Richardson,0.9981427449999508,0.9936583430884882,1.0009897038971092,34.0,0.9981427449999508,False,False,False
1022200131,2022-07-06,2022,3,Amy Bonner; Tim Greene; Clare Aubry,0.9990843999340812,0.9971991993459982,1.0024488225661405,8.0,0.9990843999340812,False,False,False
1022200132,2022-07-06,2022,3,Angelica Suffren; Billy Smith; Charles Watson,1.0018982853652953,1.0010270387524,1.0024145987250255,9.0,1.0018982853652953,False,False,False
1022200133,2022-07-06,2022,3,Che Flores; Matt Kallio; Robert Hussey,0.9998145849246791,0.9944814472160275,1.003587956816579,29.0,0.9998145849246791,False,False,False
1022200134,2022-07-07,2022,3,Jeffrey Smith; Angelica Suffren; Byron Jarrett,0.9986898438340539,0.9934558048744293,1.0013371265446593,11.0,0.9986898438340539,False,False,False
1022200135,2022-07-07,2022,3,Eric Brewton; Kurt Walker; Tim Greene,0.9978006003461074,0.9905396005695934,1.0060713265363266,23.0,0.9978006003461074,False,False,False
1022200136,2022-07-07,2022,3,Maj Forsberg; Jeff Wooten; Fatou Cissoko-Stephens,1.000724845543045,0.9975004427300705,1.004866896208507,12.0,1.000724845543045,False,False,False
1022200137,2022-07-12,2022,3,Kurt Walker; Maj Forsberg; Toni Patillo,1.0014413638907183,0.9972424024607472,1.0063194225521312,24.0,1.0014413638907183,False,False,False
1022200138,2022-07-12,2022,3,Jeff Wooten; Tiara Cruse; Kelly Broomfield,0.999321591140585,0.9979828222753788,1.0004519327023615,8.0,0.999321591140585,False,False,False
1022200139,2022-07-12,2022,3,Jeffrey Smith; Isaac Barnett; Sha'Rae Mitchell,0.9984047932242509,0.9937214891556941,1.000778019732416,3.0,0.9984047932242509,False,False,False
1022200140,2022-07-12,2022,3,Angelica Suffren; Tim Greene; Charles Watson,1.0003620001196005,0.9970453639450588,1.002516685898131,10.0,1.0003620001196005,False,False,False
1022200141,2022-07-12,2022,3,Byron Jarrett; Matt Kallio; Randy Richardson,1.0010368733025425,0.9995676239269532,1.001943057099254,12.0,1.0010368733025425,False,False,False
1022200142,2022-07-13,2022,3,Billy Smith; Amy Bonner; Fatou Cissoko-Stephens,1.0014812338176928,0.9971894191299393,1.0045926178789026,37.0,1.0014812338176928,False,False,False
1022200143,2022-07-14,2022,3,Angelica Suffren; Tim Greene; Ryan Sassano,1.0003342782955913,0.9982639533764865,1.0027388815102876,0.0,1.0003342782955913,False,False,False
1022200144,2022-07-14,2022,3,Roy Gulbeyan; Jeffrey Smith; Tiara Cruse,0.9972217871229828,0.9935187646628317,0.9991040824732244,37.0,0.9972217871229828,False,False,False
1022200145,2022-07-14,2022,3,Eric Brewton; Byron Jarrett; Toni Patillo,0.9978595202901888,0.9908029182831359,1.0019693571967996,13.0,0.9978595202901888,False,False,False
1022200146,2022-07-14,2022,3,Billy Smith; Kelly Broomfield; Dannica Mosher,1.0010889843874244,0.9985707489686098,1.003050273756613,9.0,1.0010889843874244,False,False,False
1022200147,2022-07-15,2022,3,Fatou Cissoko-Stephens; Randy Richardson; Kevin Fahy,1.001319873446063,0.9990536590976474,1.0049826623035552,30.0,1.001319873446063,False,False,False
1022200148,2022-07-15,2022,3,Roy Gulbeyan; Amy Bonner; Jeff Wooten,0.999347120667859,0.9975929239159537,1.0007144190790551,14.0,0.999347120667859,False,False,False
1022200149,2022-07-16,2022,3,Eric Brewton; Jeff Wooten; Toni Patillo,0.9980903393806658,0.9913561132746219,1.0015544952952762,15.0,0.9980903393806658,False,False,False
1022200150,2022-07-17,2022,3,Angelica Suffren; Maj Forsberg; Isaac Barnett,1.0003782803866814,0.9972918810089249,1.0032766618447464,44.0,1.0003782803866814,False,False,False
1022200151,2022-07-17,2022,3,Amy Bonner; Billy Smith; Angel Kent,0.9995212669407008,0.998198148600547,1.0019635782854353,8.0,0.9995212669407008,False,False,False
1022200152,2022-07-17,2022,3,Tiara Cruse; Robert Hussey; Ryan Sassano,1.0013187835895672,0.9998016731909036,1.0041546775777983,0.0,1.0013187835895672,False,False,False
1022200153,2022-07-17,2022,3,Tim Greene; Dannica Mosher; Charles Watson,1.0000350225812904,0.9974862506836925,1.003811023870686,11.0,1.0000350225812904,False,False,False
1022200154,2022-07-19,2022,3,Billy Smith; Fatou Cissoko-Stephens; Clare Aubry,1.002985831582354,1.0013831347878668,1.0055729370168682,9.0,1.002985831582354,False,False,False
1022200155,2022-07-19,2022,3,Tim Greene; Matt Kallio; Toni Patillo,1.0009613839236235,0.9989392765942186,1.0022982892044947,33.0,1.0009613839236235,False,False,False
1022200156,2022-07-19,2022,3,Roy Gulbeyan; Tiara Cruse; Jenna Reneau,0.9992553855546841,0.9975153465755642,1.0005207221398074,24.0,0.9992553855546841,False,False,False
1022200157,2022-07-20,2022,3,Billy Smith; Jeff Wooten; Ryan Sassano,1.001380388038127,1.0011078900118666,1.0018506021231326,8.0,1.001380388038127,False,False,False
1022200158,2022-07-21,2022,3,Eric Brewton; Kurt Walker; Ashley Gloss,0.9980446010622778,0.9916503584815632,1.0063537485348042,14.0,0.9980446010622778,False,False,False
1022200159,2022-07-21,2022,3,Isaac Barnett; Toni Patillo; Robert Hussey,1.0021638022570936,1.000795928913994,1.0040729664271728,31.0,1.0021638022570936,False,False,False
1022200160,2022-07-21,2022,3,Roy Gulbeyan; Tiara Cruse; Randy Richardson,1.0002101899151434,0.9996595202944714,1.0005216698253963,40.0,1.0002101899151434,False,False,False
1022200161,2022-07-22,2022,3,Eric Brewton; Jeffrey Smith; Ryan Sassano,0.9951521834862973,0.9912982839747991,0.9999216092062149,1.0,0.9951521834862973,False,False,False
1022200162,2022-07-22,2022,3,Maj Forsberg; Fatou Cissoko-Stephens; Ashley Gloss,0.9995190463621563,0.9957423990489781,1.0052861129647142,15.0,0.9995190463621563,False,False,False
1022200163,2022-07-22,2022,3,Angelica Suffren; Isaac Barnett; Kevin Fahy,1.0011626483444405,0.9996635492822541,1.0035014525174777,31.0,1.0011626483444405,False,False,False
1022200164,2022-07-23,2022,3,Kurt Walker; Fatou Cissoko-Stephens; Toni Patillo,1.0039643862725556,1.0011376816501087,1.0059553663128924,26.0,1.0039643862725556,False,False,False
1022200165,2022-07-23,2022,3,Billy Smith; Jeff Wooten; Robert Hussey,1.001714199559314,1.0004315147649303,1.0035791759782393,17.0,1.001714199559314,False,False,False
1022200166,2022-07-24,2022,3,Eric Brewton; Angelica Suffren; Kevin Fahy,0.9978901869559205,0.9908497428870052,1.0033285349602308,32.0,0.9978901869559205,False,False,False
1022200167,2022-07-24,2022,3,Jeffrey Smith; Maj Forsberg; Ashley Gloss,0.9953604291231256,0.9937689445534313,0.9970608821248109,16.0,0.9953604291231256,False,False,False
1022200168,2022-07-24,2022,3,Isaac Barnett; Matt Kallio; Toni Patillo,1.0013387920513608,1.0001559890692988,1.0022729328816522,34.0,1.0013387920513608,False,False,False
1022200169,2022-07-28,2022,3,Angelica Suffren; Jeff Wooten; Sha'Rae Mitchell,1.0019448070932395,1.0004856282881107,1.0039642821630377,4.0,1.0019448070932395,False,False,False
1022200170,2022-07-28,2022,3,Roy Gulbeyan; Tim Greene; Charles Watson,1.001064721628398,0.9989206521898459,1.0039424941813255,12.0,1.001064721628398,False,False,False
1022200171,2022-07-28,2022,3,Robert Hussey; Dannica Mosher; Angel Kent,0.9996748209176237,0.9975825968050462,1.0038203360987334,9.0,0.9996748209176237,False,False,False
1022200172,2022-07-28,2022,3,Che Flores; Ashley Gloss; Randy Richardson,0.9968421314035104,0.995041215644667,1.0004003955408909,17.0,0.9968421314035104,False,False,False
1022200173,2022-07-29,2022,3,Jeffrey Smith; Byron Jarrett; Angel Kent,0.9981978382861055,0.9936118975076675,1.002542339575651,10.0,0.9981978382861055,False,False,False
1022200174,2022-07-29,2022,3,Tiara Cruse; Kelly Broomfield; Robert Hussey,1.0015521431049417,0.9995415122199605,1.004627936331373,10.0,1.0015521431049417,False,False,False
1022200175,2022-07-30,2022,3,Eric Brewton; Amy Bonner; Jenna Reneau,0.9955887341796258,0.9914996000399939,0.9978207217426568,25.0,0.9955887341796258,False,False,False
1022200176,2022-07-30,2022,3,Byron Jarrett; Matt Kallio; Randy Richardson,1.0018323139548972,1.0011002367286976,1.0022025461876227,15.0,1.0018323139548972,False,False,False
1022200177,2022-07-31,2022,3,Che Flores; Tiara Cruse; Angel Kent,0.9986202091231062,0.995735687725835,1.000124939643484,0.0,0.9986202091231062,False,False,False
1022200178,2022-07-31,2022,3,Eric Brewton; Jeffrey Smith; Jenna Reneau,0.994174839289899,0.9916422834287882,0.9975859983229489,26.0,0.994174839289899,False,False,False
1022200179,2022-07-31,2022,3,Jeff Wooten; Ashley Gloss; Clare Aubry,0.9998991544128288,0.9958263445920695,1.0021661619161866,10.0,0.9998991544128288,False,False,False
1022200180,2022-07-31,2022,3,Roy Gulbeyan; Angelica Suffren; Isaac Barnett,1.0016512857719648,1.0000913628209476,1.0046969232930374,51.0,1.0016512857719648,False,False,False
1022200181,2022-07-31,2022,3,Kurt Walker; Maj Forsberg; Blanca Burns,0.9999861795374269,0.9966532462022134,1.0064053797071402,23.0,0.9999861795374269,False,False,False
1022200182,2022-08-02,2022,3,Roy Gulbeyan; Robert Hussey; Blanca Burns,1.0005651985820532,0.9965319836583579,1.0052180639143873,24.0,1.0005651985820532,False,False,False
1022200183,2022-08-02,2022,3,Eric Brewton; Byron Jarrett; Kelly Broomfield,0.9981047922310676,0.9911416846766913,1.0020605855484759,11.0,0.9981047922310676,False,False,False
1022200184,2022-08-02,2022,3,Che Flores; Tiara Cruse; Toni Patillo,0.9989483364038009,0.9954732975802477,1.0015188225462244,39.0,0.9989483364038009,False,False,False
1022200185,2022-08-02,2022,3,Maj Forsberg; Isaac Barnett; Jenna Reneau,0.9978993232306244,0.9967834066493426,0.9998699109205861,27.0,0.9978993232306244,False,False,False
1022200186,2022-08-03,2022,3,Jeff Wooten; Isaac Barnett; Jenna Reneau,1.0001718810104638,0.9976587286630951,1.0024050988929802,20.0,1.0001718810104638,False,False,False
1022200187,2022-08-03,2022,3,Roy Gulbeyan; Matt Kallio; Toni Patillo,1.0010645214802627,0.9998276809453244,1.0020738324241483,36.0,1.0010645214802627,False,False,False
1022200188,2022-08-03,2022,3,Fatou Cissoko-Stephens; Dannica Mosher; Kevin Fahy,1.0012730783048125,0.998424309980637,1.0052400250693905,33.0,1.0012730783048125,False,False,False
1022200189,2022-08-04,2022,3,Angelica Suffren; Maj Forsberg; Tiara Cruse,1.0004920546231226,0.9973749620463014,1.0044673055053142,49.0,1.0004920546231226,False,False,False
1022200190,2022-08-04,2022,3,Jeff Wooten; Randy Richardson; Sha'Rae Mitchell,1.0017077677174133,1.000975132525229,1.0028579860331657,5.0,1.0017077677174133,False,False,False
1022200191,2022-08-05,2022,3,Jeffrey Smith; Che Flores; Blanca Burns,0.9948180991793327,0.9927772905581466,0.9964134494157724,25.0,0.9948180991793327,False,False,False
1022200192,2022-08-05,2022,3,Kurt Walker; Tim Greene; Matt Kallio,1.0021522047152176,0.9987568254883493,1.0062669558978594,28.0,1.0021522047152176,False,False,False
1022200193,2022-08-06,2022,3,Che Flores; Fatou Cissoko-Stephens; Toni Patillo,1.0002201062791813,0.9955557671555473,1.0044474500402825,41.0,1.0002201062791813,False,False,False
1022200194,2022-08-06,2022,3,Jeff Wooten; Randy Richardson; Sha'Rae Mitchell,1.0010001431326792,1.0002948626790311,1.0021461641455367,6.0,1.0010001431326792,False,False,False
1022200195,2022-08-07,2022,3,Roy Gulbeyan; Robert Hussey; Dannica Mosher,1.0006495022741706,0.9976482106507695,1.0050860584973718,36.0,1.0006495022741706,False,False,False
1022200196,2022-08-07,2022,3,Tiara Cruse; Kevin Fahy; Clare Aubry,1.0003419333787231,0.9993585738278719,1.0019488872786817,11.0,1.0003419333787231,False,False,False
1022200197,2022-08-07,2022,3,Maj Forsberg; Isaac Barnett; Blanca Burns,0.9983553275196894,0.9967203590174333,1.0008817485656638,26.0,0.9983553275196894,False,False,False
1022200198,2022-08-07,2022,3,Eric Brewton; Amy Bonner; Angelica Suffren,0.997813512818219,0.9909409841237542,1.0045431935106508,41.0,0.997813512818219,False,False,False
1022200199,2022-08-08,2022,3,Che Flores; Jenna Reneau; Robert Hussey,1.000064533047463,0.9974864860738902,1.0045934209748142,29.0,1.000064533047463,False,False,False
1022200200,2022-08-09,2022,3,Jeffrey Smith; Toni Patillo; Randy Richardson,0.9986140088201602,0.9930813509627434,1.0026343732102507,42.0,0.9986140088201602,False,False,False
1022200201,2022-08-09,2022,3,Kurt Walker; Fatou Cissoko-Stephens; Ryan Sassano,1.0043615963707557,1.0005913413030656,1.0064107919477838,1.0,1.0043615963707557,False,False,False
1022200202,2022-08-09,2022,3,Byron Jarrett; Tim Greene; Isaac Barnett,1.0004091335354997,0.9985936463922335,1.0018229303175652,17.0,1.0004091335354997,False,False,False
1022200203,2022-08-10,2022,3,Maj Forsberg; Ashley Gloss; Blanca Burns,0.9967098862287312,0.9960776709366614,0.9973985172251492,19.0,0.9967098862287312,False,False,False
1022200204,2022-08-10,2022,3,Amy Bonner; Tim Greene; Fatou Cissoko-Stephens,1.0007303978754514,0.9975320406453858,1.0064814933608828,42.0,1.0007303978754514,False,False,False
1022200205,2022-08-11,2022,3,Roy Gulbeyan; Jenna Reneau; Randy Richardson,0.9988989710038684,0.9979405230266585,1.0000055256539406,30.0,0.9988989710038684,False,False,False
1022200206,2022-08-11,2022,3,Angelica Suffren; Toni Patillo; Dannica Mosher,1.0012674494294087,0.9971776915952459,1.0041162320096504,43.0,1.0012674494294087,False,False,False
1022200207,2022-08-12,2022,3,Eric Brewton; Amy Bonner; Jeff Wooten,0.9966251907554516,0.9905429771426385,1.0019672119220657,23.0,0.9966251907554516,False,False,False
1022200208,2022-08-12,2022,3,Che Flores; Tiara Cruse; Matt Kallio,0.9997271265542751,0.9973232103675713,1.0012603378565779,38.0,0.9997271265542751,False,False,False
1022200209,2022-08-12,2022,3,Maj Forsberg; Byron Jarrett; Robert Hussey,1.001072974895372,0.9974353404291719,1.0044109894053432,18.0,1.001072974895372,False,False,False
1022200210,2022-08-12,2022,3,Roy Gulbeyan; Isaac Barnett; Dannica Mosher,0.998813460842579,0.9971144828993934,1.0003923983851857,48.0,0.998813460842579,False,False,False
1022200211,2022-08-14,2022,3,Eric Brewton; Tiara Cruse; Randy Richardson,0.9971543712158287,0.9903447846409195,1.0009281635450622,47.0,0.9971543712158287,False,False,False
1022200212,2022-08-14,2022,3,Angelica Suffren; Maj Forsberg; Fatou Cissoko-Stephens,1.0025377035674856,0.9972718508398877,1.0062996934791832,46.0,1.0025377035674856,False,False,False
1022200213,2022-08-14,2022,3,Byron Jarrett; Tim Greene; Isaac Barnett,0.9996109969729549,0.998013390660213,1.001191222210606,19.0,0.9996109969729549,False,False,False
1022200214,2022-08-14,2022,3,Amy Bonner; Jeff Wooten; Che Flores,0.9988461794291762,0.9971485038814245,1.0017336545885465,24.0,0.9988461794291762,False,False,False
1022200215,2022-08-14,2022,3,Kurt Walker; Toni Patillo; Dannica Mosher,1.00164550113341,0.9963454104281863,1.0061559193728247,30.0,1.00164550113341,False,False,False
1022200216,2022-08-14,2022,3,Roy Gulbeyan; Jeffrey Smith; Matt Kallio,0.9975830769730386,0.9929728106566396,1.0015990598128446,39.0,0.9975830769730386,False,False,False
1022300001,2023-05-19,2023,3,Angelica Suffren; Charles Watson; Jenna Reneau,1.0019083950020087,0.9978979880821183,1.0040702648409359,13.0,1.0019083950020087,False,False,False
1022300002,2023-05-19,2023,3,Jeff Wooten; Ryan Sassano; Angel Kent,0.9998254083037028,0.9981196735339332,1.0009023271818605,9.0,0.9998254083037028,False,False,False
1022300003,2023-05-19,2023,3,Michael Price; Maj Forsberg; Blanca Burns,0.9956360445941165,0.9942996238090427,0.9966933100313639,28.0,0.9956360445941165,False,False,False
1022300004,2023-05-19,2023,3,Amy Bonner; Tim Greene; Randy Richardson,0.9970217217425437,0.9952696985222745,0.9984973531426289,52.0,0.9970217217425437,False,False,False
1022300005,2023-05-20,2023,3,Roy Gulbeyan; Isaac Barnett; Fatou Cissoko-Stephens,1.001583252562889,0.9988787559410324,1.0067282164478741,47.0,1.001583252562889,False,False,False
1022300006,2023-05-20,2023,3,Eric Brewton; Toni Patillo; Ashley Gloss,0.9959323022297452,0.98973982238854,1.0019378924366706,20.0,0.9959323022297452,False,False,False
1022300007,2023-05-21,2023,3,Jeffrey Smith; Amy Bonner; Kelly Broomfield,0.996756344707845,0.9934220524199765,1.0008739936091213,12.0,0.996756344707845,False,False,False
1022300008,2023-05-21,2023,3,Michael Price; Randy Richardson; Blanca Burns,0.9964482709498915,0.9938816993048447,0.9991936975837097,29.0,0.9964482709498915,False,False,False
1022300009,2023-05-21,2023,3,Maj Forsberg; Isaac Barnett; Sha'Rae Mitchell,0.9982937611147794,0.9955170316807713,1.0003779908625159,7.0,0.9982937611147794,False,False,False
1022300010,2023-05-23,2023,3,Eric Brewton; Randy Richardson; Intae Hwang,0.9963416407254616,0.9899907578337236,1.0,0.0,0.9963416407254616,False,False,False
1022300011,2023-05-23,2023,3,Roy Gulbeyan; Jenna Reneau; Catherine Chang,0.9991496911240926,0.9987240298132032,1.0,0.0,0.9991496911240926,False,False,False
1022300012,2023-05-25,2023,3,Maj Forsberg; Jenna Reneau; Biniam Maru,0.9982075259908276,0.9959093797260058,1.0,0.0,0.9982075259908276,False,False,False
1022300013,2023-05-25,2023,3,Eric Brewton; Amy Bonner; Agon Abazi,0.9959648987750359,0.9907713278930094,1.0,0.0,0.9959648987750359,False,False,False
1022300014,2023-05-26,2023,3,Roy Gulbeyan; Fatou Cissoko-Stephens; Toni Patillo,1.0024805151210543,0.9987129176824228,1.0065533948998324,48.0,1.0024805151210543,False,False,False
1022300015,2023-05-26,2023,3,Jeff Wooten; Tyler Ricks; Ashley Gloss,0.9989150971671519,0.9963816984213729,1.000363593080083,0.0,0.9989150971671519,False,False,False
1022300016,2023-05-27,2023,3,Amy Bonner; Tim Greene; Clare Aubry,0.9994054524671004,0.9977624744538834,1.0024694322436631,14.0,0.9994054524671004,False,False,False
1022300017,2023-05-27,2023,3,Eric Brewton; Jeffrey Smith; Intae Hwang,0.9956207066365476,0.9914016273030797,1.0008690909794475,1.0,0.9956207066365476,False,False,False
1022300018,2023-05-28,2023,3,Angelica Suffren; Maj Forsberg; Kevin Fahy,1.0005533934220177,0.9965406073354818,1.0048502998911273,35.0,1.0005533934220177,False,False,False
1022300019,2023-05-28,2023,3,Isaac Barnett; Jenna Reneau; Randy Richardson,0.9995209776720806,0.9993705703112404,0.9998208008006084,36.0,0.9995209776720806,False,False,False
1022300020,2023-05-28,2023,3,Roy Gulbeyan; Ryan Sassano; Teresa Stuck,0.9994998462679687,0.998600735255855,1.0,0.0,0.9994998462679687,False,False,False
1022300021,2023-05-30,2023,3,Tim Greene; Angel Kent; Clare Aubry,0.9991244177050872,0.9975729149270695,1.0021237979070572,14.0,0.9991244177050872,False,False,False
1022300022,2023-05-30,2023,3,Gina Cross; Isaac Barnett; Fatou Cissoko-Stephens,1.0020405553786724,0.9996990288374915,1.0064226372985257,0.0,1.0020405553786724,False,False,False
1022300023,2023-05-30,2023,3,Jeffrey Smith; Maj Forsberg; Sha'Rae Mitchell,0.9972500154169639,0.993876104350435,1.0008024892602623,8.0,0.9972500154169639,False,False,False
1022300024,2023-05-30,2023,3,Angelica Suffren; Jenna Reneau; Randy Richardson,1.0017478219378242,0.9997179671778103,1.0053712580174619,37.0,1.0017478219378242,False,False,False
1022300025,2023-06-01,2023,3,Jeff Wooten; Toni Patillo; Biniam Maru,1.0009977838262272,1.00023921305691,1.0020533655508472,1.0,1.0009977838262272,False,False,False
1022300026,2023-06-02,2023,3,Amy Bonner; Clare Aubry; Catherine Chang,0.9998454715997492,0.9974500759721908,1.0021014545043119,1.0,0.9998454715997492,False,False,False
1022300027,2023-06-02,2023,3,Michael Price; Gina Cross; Isaac Barnett,0.9978310462965295,0.9937251857949265,1.0000362992662364,1.0,0.9978310462965295,False,False,False
1022300028,2023-06-02,2023,3,Eric Brewton; Tim Greene; Agon Abazi,0.9963627022844997,0.990723510066532,1.0007007728709243,1.0,0.9963627022844997,False,False,False
1022300029,2023-06-02,2023,3,Roy Gulbeyan; Angelica Suffren; Jenna Reneau,1.001497717280921,0.9985398236993882,1.0057894266110654,38.0,1.001497717280921,False,False,False
1022300030,2023-06-03,2023,3,Tyler Ricks; Ashley Gloss; Blanca Burns,0.9974136931829899,0.9961079195292905,0.9998697824182587,1.0,0.9974136931829899,False,False,False
1022300031,2023-06-03,2023,3,Maj Forsberg; Kevin Fahy; Marcy Williams,0.9993590009897995,0.9972555965812043,1.0008214063881937,0.0,0.9993590009897995,False,False,False
1022300032,2023-06-04,2023,3,Roy Gulbeyan; Charles Watson; Teresa Stuck,1.001179636704231,0.9990068024116973,1.004604295859431,1.0,1.001179636704231,False,False,False
1022300033,2023-06-04,2023,3,Jeff Wooten; Toni Patillo; Biniam Maru,1.0010814220815674,1.0003240284783503,1.002131092165495,2.0,1.0010814220815674,False,False,False
1022300034,2023-06-04,2023,3,Eric Brewton; Sha'Rae Mitchell; Catherine Chang,0.9971113617003878,0.9897099985365143,1.0009996181686767,2.0,0.9971113617003878,False,False,False
1022300035,2023-06-06,2023,3,Tyler Ricks; Toni Patillo; Blanca Burns,0.9993080799406387,0.9958875043461917,1.0024071229160485,2.0,0.9993080799406387,False,False,False
1022300036,2023-06-06,2023,3,Amy Bonner; Ryan Sassano; Teresa Stuck,0.99938420084011,0.998032292179554,1.0002921211881841,2.0,0.99938420084011,False,False,False
1022300037,2023-06-06,2023,3,Ashley Gloss; Sha'Rae Mitchell; Clare Aubry,0.9998576898450464,0.9960393759145146,1.0027189018454417,10.0,0.9998576898450464,False,False,False
1022300038,2023-07-28,2023,3,Kelly Broomfield; Randy Richardson; Kevin Fahy,1.0028692332912175,1.0017904077163067,1.0036283864540103,14.0,1.0028692332912175,False,False,False
1022300039,2023-06-07,2023,3,Michael Price; Tiara Cruse; Marcy Williams,0.9978197911676912,0.9937173975730371,1.0004204342847003,1.0,0.9978197911676912,False,False,False
1022300040,2023-06-08,2023,3,Angelica Suffren; Agon Abazi; Angel Kent,1.0011122035258753,0.9975591645785503,1.0062535379743083,2.0,1.0011122035258753,False,False,False
