cell,candidate,dep,null_used,t_full,t_blockmean_only,t_withindev_only
fga__pred_sd|pts_absres,fga__pred_sd,pts_absres,BETWEEN-block,,-0.02415097303547645,3.7578118157473184
fga__pred_sd|pts_sqres,fga__pred_sd,pts_sqres,BETWEEN-block,,-0.020444760123476374,3.180678702477882
fga__pred_sd|minutes_absres,fga__pred_sd,minutes_absres,BETWEEN-block,,0.01769506405929081,-2.752644974107957
fga__pred_sd|minutes_sqres,fga__pred_sd,minutes_sqres,BETWEEN-block,,0.024370083170350956,-3.7919398009781005
fga__pred_sd|fga_absres,fga__pred_sd,fga_absres,BETWEEN-block,,-0.008320615670646648,1.2940801778062945
fga__pred_sd|fga_sqres,fga__pred_sd,fga_sqres,BETWEEN-block,,-0.007055114005911192,1.0972419239946087
minutes__pred_sd|pts_absres,minutes__pred_sd,pts_absres,BETWEEN-block,-6.559134596260987e-14,-0.029091125843013033,4.2104882982508185
minutes__pred_sd|pts_sqres,minutes__pred_sd,pts_sqres,BETWEEN-block,-7.420389731975115e-14,-0.022682968099457176,3.282185176203385
minutes__pred_sd|minutes_absres,minutes__pred_sd,minutes_absres,BETWEEN-block,-6.510791323340993e-14,0.017735683045322272,-2.565934737106432
minutes__pred_sd|minutes_sqres,minutes__pred_sd,minutes_sqres,BETWEEN-block,1.0430002112382749e-13,0.02546209819024071,-3.684692347708132
minutes__pred_sd|fga_absres,minutes__pred_sd,fga_absres,BETWEEN-block,-2.277301010822109e-13,-0.011018993662342201,1.5939561339278991
minutes__pred_sd|fga_sqres,minutes__pred_sd,fga_sqres,BETWEEN-block,3.500794353963474e-14,-0.009548492453506419,1.3812088021605466
pl_abs_min_trend5|minutes_absres,pl_abs_min_trend5,minutes_absres,WITHIN-block,10.447115189690267,25.108972164233332,2.7550730333193436
pl_abs_min_trend5|minutes_sqres,pl_abs_min_trend5,minutes_sqres,WITHIN-block,7.316349673805797,20.367199417459307,0.9832071938604794
pl_dnp_frac5|pts_absres,pl_dnp_frac5,pts_absres,WITHIN-block,-10.470794689554992,-14.527807773438301,-1.7687111055328546
pl_dnp_frac5|pts_sqres,pl_dnp_frac5,pts_sqres,WITHIN-block,-6.652582492621474,-10.182569947813276,-0.34979795809391856
pl_dnp_frac5|minutes_absres,pl_dnp_frac5,minutes_absres,WITHIN-block,4.707734327879213,9.608525148544485,-1.682185551005311
pl_dnp_frac5|minutes_sqres,pl_dnp_frac5,minutes_sqres,WITHIN-block,6.913970544978239,12.716776463367841,-1.331802446363635
pl_dnp_frac5|fga_absres,pl_dnp_frac5,fga_absres,WITHIN-block,-5.008699701443214,-6.875083022887141,-0.8926521736839277
pl_fga_sd5|pts_absres,pl_fga_sd5,pts_absres,WITHIN-block,20.806463096131463,36.92708651352006,-0.45469192794817087
pl_fga_sd5|pts_sqres,pl_fga_sd5,pts_sqres,WITHIN-block,15.78166873020035,31.134403635957316,-2.6982026352675
pl_fga_sd5|minutes_sqres,pl_fga_sd5,minutes_sqres,WITHIN-block,-1.1751980082768902,-6.800767368775039,3.5293266616774592
pl_fga_sd5|fga_absres,pl_fga_sd5,fga_absres,WITHIN-block,17.877286588153957,33.53113920433009,-1.7537006700054902
pl_fga_sd5|fga_sqres,pl_fga_sd5,fga_sqres,WITHIN-block,13.643831073872816,29.782771808241563,-4.391194677231143
pl_games_prior|minutes_absres,pl_games_prior,minutes_absres,WITHIN-block,-15.261793749727984,-16.551698681640847,-9.230765479377991
pl_games_prior|minutes_sqres,pl_games_prior,minutes_sqres,WITHIN-block,-16.402017163329315,-18.666880450467875,-9.527073588514623
pl_min_rng5|pts_sqres,pl_min_rng5,pts_sqres,WITHIN-block,-3.0205057832344187,-8.915265754836579,1.2992037616434884
pl_min_rng5|minutes_absres,pl_min_rng5,minutes_absres,WITHIN-block,15.284836538883354,25.014532911291344,4.177809643013577
pl_min_rng5|minutes_sqres,pl_min_rng5,minutes_sqres,WITHIN-block,10.684376573028771,19.293382180494486,1.9428250994298506
pl_min_sd5|pts_sqres,pl_min_sd5,pts_sqres,WITHIN-block,-3.022534990803861,-9.337029031009202,1.606376615666029
pl_min_sd5|minutes_absres,pl_min_sd5,minutes_absres,WITHIN-block,15.849725115314635,25.849658735558904,4.18890683671584
pl_min_sd5|minutes_sqres,pl_min_sd5,minutes_sqres,WITHIN-block,11.308807728626638,20.121029724987874,2.0579296387523183
pl_minutes_prior|pts_absres,pl_minutes_prior,pts_absres,WITHIN-block,13.028011330875982,27.842273836526704,-5.376752666863098
pl_minutes_prior|pts_sqres,pl_minutes_prior,pts_sqres,WITHIN-block,9.504923764723197,23.34362528322646,-6.443489435417435
pl_minutes_prior|minutes_absres,pl_minutes_prior,minutes_absres,WITHIN-block,-17.466881632700055,-18.43692216688003,-7.46163884621263
pl_minutes_prior|minutes_sqres,pl_minutes_prior,minutes_sqres,WITHIN-block,-17.277458876774006,-18.365656626651916,-7.280009526339535
pl_minutes_prior|fga_absres,pl_minutes_prior,fga_absres,WITHIN-block,5.550592132045465,16.79129576193799,-6.399998156029985
pl_minutes_prior|fga_sqres,pl_minutes_prior,fga_sqres,WITHIN-block,2.690504486126925,14.440250996763417,-8.226768703724018
pl_pts_sd5|pts_absres,pl_pts_sd5,pts_absres,WITHIN-block,25.600454550138537,44.036185276972446,-2.471296782124734
pl_pts_sd5|pts_sqres,pl_pts_sd5,pts_sqres,WITHIN-block,19.80568680678912,38.55415117670603,-5.750506653292794
pl_pts_sd5|minutes_absres,pl_pts_sd5,minutes_absres,WITHIN-block,-3.9528723659524365,-10.945234896346419,4.162005979521947
pl_pts_sd5|minutes_sqres,pl_pts_sd5,minutes_sqres,WITHIN-block,-3.9853517322010714,-10.581971059337505,3.81021454217436
pl_pts_sd5|fga_absres,pl_pts_sd5,fga_absres,WITHIN-block,19.184061741148263,28.933089757405533,0.8140487938350265
pl_pts_sd5|fga_sqres,pl_pts_sd5,fga_sqres,WITHIN-block,14.524892437275321,26.174808480503987,-2.957077702613536
pl_start_switch5|pts_absres,pl_start_switch5,pts_absres,WITHIN-block,-4.207189675837765,-7.419691884035404,-0.3945827870414506
pl_start_switch5|pts_sqres,pl_start_switch5,pts_sqres,WITHIN-block,-4.689263478714552,-8.484051682518256,-0.3111501550168264
pl_start_switch5|minutes_absres,pl_start_switch5,minutes_absres,WITHIN-block,5.457917955412808,7.926159358792696,1.5494545832310604
pl_usg_sd5|pts_absres,pl_usg_sd5,pts_absres,WITHIN-block,-17.02118238755578,-18.184208689472463,-7.059840114102012
pl_usg_sd5|pts_sqres,pl_usg_sd5,pts_sqres,WITHIN-block,-11.349476971684133,-13.400186473224826,-3.6919753277903196
pl_usg_sd5|minutes_absres,pl_usg_sd5,minutes_absres,WITHIN-block,-1.088610648873831,9.043410380369426,-8.82902123167679
pl_usg_sd5|minutes_sqres,pl_usg_sd5,minutes_sqres,WITHIN-block,-0.7993107451553029,11.112354187120657,-10.146204812377901
pl_usg_sd5|fga_absres,pl_usg_sd5,fga_absres,WITHIN-block,-12.269185416788314,-9.188866950941454,-8.289293513031573
pl_usg_sd5|fga_sqres,pl_usg_sd5,fga_sqres,WITHIN-block,-8.370121178652367,-6.388439254239447,-5.5722106588068945
pts__fallback_level|minutes_absres,pts__fallback_level,minutes_absres,WITHIN-block,39.012293304767184,18.7607122680233,34.29592463081576
pts__fallback_level|minutes_sqres,pts__fallback_level,minutes_sqres,WITHIN-block,41.60553110904952,22.15615922999034,35.723561817687965
pts__is_fallback|minutes_absres,pts__is_fallback,minutes_absres,WITHIN-block,39.13312604001271,18.621810514090743,34.71665920801235
pts__is_fallback|minutes_sqres,pts__is_fallback,minutes_sqres,WITHIN-block,41.57606485007611,22.021510790745946,36.081807071755634
pts__n_prior_games|minutes_absres,pts__n_prior_games,minutes_absres,WITHIN-block,-15.389859082456145,-16.822450613815587,-9.206292676035753
pts__n_prior_games|minutes_sqres,pts__n_prior_games,minutes_sqres,WITHIN-block,-16.530890721090575,-18.944899901693404,-9.494070202779268
pts__pred_cv|pts_absres,pts__pred_cv,pts_absres,WITHIN-block,-19.916020976717853,-22.004205579568467,-6.846407099559702
pts__pred_cv|pts_sqres,pts__pred_cv,pts_sqres,WITHIN-block,-12.84062701102103,-15.496380796707315,-3.252753103442283
pts__pred_cv|minutes_sqres,pts__pred_cv,minutes_sqres,WITHIN-block,-3.1499270372780375,9.586351509913163,-13.077794237574803
pts__pred_cv|fga_absres,pts__pred_cv,fga_absres,WITHIN-block,-16.99009554173258,-14.42449449388303,-9.728911974643534
pts__pred_cv|fga_sqres,pts__pred_cv,fga_sqres,WITHIN-block,-11.719925704997527,-10.429883187031702,-6.313271980677937
pts__pred_sd|pts_absres,pts__pred_sd,pts_absres,BETWEEN-block,-9.461678718857e-14,0.0040938304212727065,-0.8964192366298925
pts__pred_sd|pts_sqres,pts__pred_sd,pts_sqres,BETWEEN-block,6.604973045207092e-14,0.0026800537886644245,-0.5868372093150734
pts__pred_sd|minutes_absres,pts__pred_sd,minutes_absres,BETWEEN-block,-1.1434237782777832e-14,-0.00264223565678136,0.5785561717351406
pts__pred_sd|minutes_sqres,pts__pred_sd,minutes_sqres,BETWEEN-block,9.729022295468337e-14,-0.007188114056057596,1.5740643209317045
pts__pred_sd|fga_absres,pts__pred_sd,fga_absres,BETWEEN-block,9.712029670824758e-14,-0.0034947186114271354,0.7652267093774152
pts__pred_sd|fga_sqres,pts__pred_sd,fga_sqres,BETWEEN-block,-3.854256734707045e-14,-0.004713074307906497,1.0320237647698292
pts__pred_width|minutes_absres,pts__pred_width,minutes_absres,BETWEEN-block,2.977904502945347,-11.368194343612412,24.04580308614921
pts__pred_width|minutes_sqres,pts__pred_width,minutes_sqres,BETWEEN-block,4.056331089707446,-11.187940340783529,25.903360667365178
