cell,B_reps,R_null,pool,typeI_composed2,typeI_e0_i0014_level_matched,typeI_row_naive,mc_se_at_0.05
pl_usg_sd5|pts_absres,400,300,600,0.0525,0.25,0.28,0.010897247358851683
pl_minutes_prior|minutes_absres,400,300,600,0.0225,0.0175,0.2625,0.010897247358851683
pts__pred_cv|fga_absres,400,300,600,0.1475,0.5925,0.5475,0.010897247358851683
pl_dnp_frac5|pts_sqres,400,300,600,0.025,0.0675,0.18,0.010897247358851683
pl_games_prior|pts_absres,400,300,600,0.595,0.925,0.9075,0.010897247358851683
