screen,cell,candidate,dependent,scheme,null_used,vsb,n_blocks,n_blocks_size1,frac_rows_size1,max_within_block_spread_raw,max_within_block_spread_z,observed_abs_t,null_mean_abs_t,null_sd_abs_t,degeneracy_ratio,n_unique_draws,frac_draws_eq_observed,draw_min,draw_max,frac_draws_zero,sd_signed_recovered,p_correct,is_broken
E0_I0014_residual_heterogeneity,pl_games_prior|pts_absres,pl_games_prior,pts_absres,PLAYER,WITHIN-block,0.1732059994071668,475,8,0.000576410404207796,50.0,4.239624094686475,2.4526928354497914,3.5261274827592444,0.8748842310381194,4.030393231085232,1000,0.0,0.4612866161285128,6.875037362932067,0.0,3.6330424498468505,0.903,False
E0_I0014_residual_heterogeneity,pl_games_prior|pts_sqres,pl_games_prior,pts_sqres,PLAYER,WITHIN-block,0.1732059994071668,475,8,0.000576410404207796,50.0,4.239624094686475,2.7001733285102394,2.8435104705281504,0.9210095782049467,3.0873842550803543,1000,0.0,0.04903669719707462,6.46094814331454,0.0,2.9889480489209705,0.562,False
E0_I0014_residual_heterogeneity,pl_games_prior|minutes_absres,pl_games_prior,minutes_absres,PLAYER,WITHIN-block,0.1732059994071668,475,8,0.000576410404207796,50.0,4.239624094686475,15.261793749727984,6.708066517672082,0.8251804817813095,8.129211325007882,1000,0.0,4.490503569892481,9.471428679786754,0.0,6.758629981958332,0.0,True
E0_I0014_residual_heterogeneity,pl_games_prior|minutes_sqres,pl_games_prior,minutes_sqres,PLAYER,WITHIN-block,0.1732059994071668,475,8,0.000576410404207796,50.0,4.239624094686475,16.402017163329315,7.556058467436311,0.7911384617043627,9.550867304767573,1000,0.0,5.084364293294957,10.879192210033777,0.0,7.597362675883252,0.0,True
E0_I0014_residual_heterogeneity,pl_games_prior|fga_absres,pl_games_prior,fga_absres,PLAYER,WITHIN-block,0.1732059994071668,475,8,0.000576410404207796,50.0,4.239624094686475,6.965485477860369,0.8499306333600232,0.5914010250403066,1.4371477176626413,1000,0.0,1.8952359458513794e-05,2.7789422184959127,0.0,1.0354406086022006,0.0,False
E0_I0014_residual_heterogeneity,pl_games_prior|fga_sqres,pl_games_prior,fga_sqres,PLAYER,WITHIN-block,0.1732059994071668,475,8,0.000576410404207796,50.0,4.239624094686475,7.768898950492504,0.6649142365266781,0.5074693699050615,1.3102549157815608,1000,0.0,0.0017479757927872938,2.6570951873312474,0.0,0.8364425284068807,0.0,False
E0_I0014_residual_heterogeneity,pl_minutes_prior|pts_absres,pl_minutes_prior,pts_absres,PLAYER,WITHIN-block,0.40149312276223714,475,8,0.000576410404207796,1672.8166666666666,4.849845593502979,13.028011330875982,17.311618523185366,0.861502101704768,20.094690992544972,1000,0.0,14.40050469491663,20.663058493796576,0.0,17.33304133046294,1.0,True
E0_I0014_residual_heterogeneity,pl_minutes_prior|pts_sqres,pl_minutes_prior,pts_sqres,PLAYER,WITHIN-block,0.40149312276223714,475,8,0.000576410404207796,1672.8166666666666,4.849845593502979,9.504923764723197,14.600498794481279,0.9703302936085624,15.046936997281069,1000,0.0,11.417715572952082,18.236114441903197,0.0,14.632706719070937,1.0,True
E0_I0014_residual_heterogeneity,pl_minutes_prior|minutes_absres,pl_minutes_prior,minutes_absres,PLAYER,WITHIN-block,0.40149312276223714,475,8,0.000576410404207796,1672.8166666666666,4.849845593502979,17.466881632700055,11.520966254582797,0.6670102722049686,17.272546967676185,1000,0.0,9.574732700882318,13.936941063788865,0.0,11.540258495478447,0.0,True
E0_I0014_residual_heterogeneity,pl_minutes_prior|minutes_sqres,pl_minutes_prior,minutes_sqres,PLAYER,WITHIN-block,0.40149312276223714,475,8,0.000576410404207796,1672.8166666666666,4.849845593502979,17.277458876774006,11.472756361432149,0.6257870883237658,18.33332226806259,1000,0.0,9.204828326654944,13.869359740729317,0.0,11.489810616746238,0.0,True
