floor,relationship,x,y,is_negative_control,n_rows,n_players_eligible,pooled_beta,pooled_se,pooled_t,obs_spread_weighted,obs_spread_unweighted,var_observed,var_sampling_noise,excess_var,tau_excess_sd,var_ratio_obs_over_noise,n1_null_mean_w,n1_null_sd_w,n1_ratio_w,n1_p_w,n1_null_mean_u,n1_ratio_u,n1_p_u,n2_rowlevel_null_mean_w,n2_rowlevel_ratio_w,n2_rowlevel_p_w,n3_teamgame_null_mean_w,n3_teamgame_ratio_w,n3_teamgame_p_w,n4_cyclic_null_mean_w,n4_cyclic_ratio_w,n4_cyclic_p_w
15,R03_opp_ts_allowed,A02_opp_ts_allowed,y_ppm_floor,False,8242,155,0.35099608041335256,0.08484884333780314,4.136722041288823,1.0712095243520925,1.3387715394444186,1.7923092348263783,2.4062871714562064,-0.6139779366298281,0.0,0.7448442796383822,1.0907610787063076,0.06404291994376825,0.9820753098585034,0.6056971514242878,1.5233102522216408,0.8788567775290126,0.9330334832583708,1.0890783426272603,0.9835927154404139,0.5947026486756621,1.082480052660927,0.9895882346458675,0.5517241379310345,1.11091062539203,0.9642625607024621,0.7311344327836082
15,R04_opp_defrtg,A10_opp_defrtg,y_ppm_floor,False,8242,155,0.0024915632517460043,0.00040443394506175715,6.160618519213421,0.005237268795646561,0.006330338694142298,4.007318798255521e-05,5.2356210291345174e-05,-1.2283022308789965e-05,0.0,0.7653951223658289,0.005206311299421671,0.00030326965751043715,1.0059461477511589,0.46676661669165415,0.007110980363094395,0.8902202468447831,0.9335332333833083,0.005179759946190582,1.0111026090114992,0.42028985507246375,0.00515145852091828,1.0166574717392822,0.3778110944527736,0.005226865280615206,1.0019903928019607,0.47276361819090457
15,R05_teammate_volume_pregame,P01_c04_prevgame,y_ppm_floor,False,8242,155,-0.0008234748710610677,0.00022941814214145792,-3.589406066035169,0.0034039273522407775,0.004240609006904703,1.7982764749441285e-05,2.6472623727527255e-05,-8.48985897808597e-06,0.0,0.6792966550853103,0.002972715465117614,0.00017911455694556778,1.14505656265562,0.01199400299850075,0.004996256197901714,0.8487573172660037,0.8595702148925537,0.0026039526897090456,1.3072155134358903,0.0009995002498750624,,,,0.0031623882894334225,1.0763786862019495,0.09945027486256872
15,R06_own_usage,O01_own_usg_pg,y_ppm_floor,False,8242,155,0.003638524382762101,0.0010404491302545699,3.497070906169004,0.016264081449836956,0.05449315995919096,0.002969504482337973,0.0017176456599599895,0.0012518588223779834,0.035381617011917124,1.728822510695916,0.01353412741501064,0.0008268441050117217,1.2017089060206818,0.0009995002498750624,0.04255640670205429,1.2804925082305048,0.02498750624687656,0.0048260570045343554,3.370055810479637,0.0004997501249375312,,,,0.01527489604594564,1.0647588959634113,0.10694652673663169
15,NC1_noise_eff_frame,G01_noise,y_ppm_floor,True,8242,155,0.0009352122432941226,0.0020134178506229323,0.46448989364268173,0.02511950720743166,0.03160616004334204,0.000998949352685351,0.0012775212616718556,-0.0002785719089865046,0.0,0.7819434264272475,0.02587130978437915,0.0015505274039901123,0.9709406835906924,0.6876561719140429,0.035060919559408446,0.9014640927996044,0.8755622188905547,0.02573037363951806,0.9762589365920362,0.6511744127936032,,,,0.025672205631134246,0.9784709412333356,0.6191904047976012
15,NC2_noise_tv_frame,G01_noise_tvframe,y_ppm_floor,True,8242,155,0.0012400963670918732,0.0019853106420276412,0.6246359339641355,0.026667435791820116,0.0370630056222745,0.0013736663857567514,0.0012661046219288547,0.00010756176382789671,0.010371198765229442,1.0849548781079648,0.025598916651884872,0.001528638896142891,1.0417407953026234,0.2478760619690155,0.03560161980929338,1.041048295577822,0.2893553223388306,0.025695794574629928,1.0378132388305095,0.2653673163418291,,,,0.025647472457536725,1.0397685711904787,0.24187906046976512
20,R01_prior_efficiency_persistence,refA_ppm_floor,y_ppm_floor,False,6705,137,-0.023882575702219227,0.030313677278136414,-0.7878481875718989,0.416523074320429,0.5520212511421477,0.30472746171254217,0.2589232013708977,0.045804260341644476,0.21401929899344235,1.1769028812370954,0.3702726965300561,0.023493859789728747,1.1249089609463512,0.029985007496251874,0.5170887836199545,1.0675560341449364,0.18590704647676162,0.19950712624269698,2.0877603831240386,0.0004997501249375312,,,,0.4394796079608726,0.9477642802428107,0.783608195902049
20,R02_opp_efg_allowed,A01_opp_efg_allowed,y_ppm_floor,False,6705,137,0.32846298714066463,0.09240613743055558,3.5545581308114826,1.1052827733384774,1.7231399068797468,2.9692111386815423,2.7647202393333377,0.20449089934820464,0.4522066998046409,1.07396440928776,1.1270839906749184,0.07326076181714768,0.9806569718700502,0.6081959020489756,1.6588797627165968,1.0387370716114572,0.335832083958021,1.1120800587254762,0.9938877733364008,0.5162418790604698,1.1097789808532477,0.9959485558905491,0.5112443778110944,1.1180145250455926,0.9886121768350048,0.5687156421789106
20,R03_opp_ts_allowed,A02_opp_ts_allowed,y_ppm_floor,False,6705,137,0.39398934843119665,0.0917930183967959,4.29214939559008,1.0846070081577635,1.562938322968258,2.442776201402831,2.5412420772701028,-0.09846587586727162,0.0,0.9612528547563453,1.116428249347985,0.07125271951809628,0.9714972805383546,0.6771614192903548,1.5795210787911311,0.9895014026431579,0.5467266366816592,1.1092314500357083,0.9778004474384925,0.6196901549225388,1.1105061967964853,0.9766780332127509,0.6266866566716641,1.10476671693295,0.9817520672317556,0.6151924037981009
20,R04_opp_defrtg,A10_opp_defrtg,y_ppm_floor,False,6705,137,0.002623137930222124,0.0004363547395206016,6.011480322418447,0.0054388449198592495,0.006896493532484942,4.756162304360662e-05,5.3551126158112544e-05,-5.989503114505921e-06,0.0,0.8881535544776109,0.005315529646145421,0.00035630946158954097,1.0231990567117335,0.3588205897051474,0.007179211904089645,0.9606198597587498,0.6751624187906047,0.005275348881107622,1.0309924599180822,0.30134932533733133,0.005275501776196439,1.0309625795976092,0.31634182908545727,0.005305309446271514,1.0251701573565293,0.3468265867066467
20,R05_teammate_volume_pregame,P01_c04_prevgame,y_ppm_floor,False,6705,137,-0.0010071364304941803,0.00025101224925642545,-4.012299931487903,0.003352332069395037,0.0059409740673072,3.529517286841665e-05,2.7401501119667125e-05,7.893671748749525e-06,0.002809567893600282,1.2880744275387135,0.003063381233685217,0.00020180677286291766,1.094324151539642,0.0769615192403798,0.005244042642439976,1.1328996486845788,0.23738130934532733,0.0027241260028711195,1.2306083000058785,0.0009995002498750624,,,,0.0032614267638338234,1.0278728642842048,0.3193403298350825
