floor,max_z,argmax,family_wise_p,null_p95,clears_005,max_z_cyclic,family_wise_p_cyclic,null_p95_cyclic,clears_005_cyclic,z_R01_prior_efficiency_persistence,z_R02_opp_efg_allowed,z_R03_opp_ts_allowed,z_R04_opp_defrtg,z_R05_teammate_volume_pregame,z_R06_own_usage,z_cyclic_R01_prior_efficiency_persistence,z_cyclic_R02_opp_efg_allowed,z_cyclic_R03_opp_ts_allowed,z_cyclic_R04_opp_defrtg,z_cyclic_R05_teammate_volume_pregame,z_cyclic_R06_own_usage,z_control_NC1_noise_eff_frame,z_control_NC2_noise_tv_frame
0,3.7082416905509774,R06_own_usage,0.005497251374312844,2.372457160701477,True,0.7734095138502515,0.6251874062968515,2.364246491840247,False,0.7805313079279075,-0.29375028243987705,0.11439201314591267,0.7772914281370066,0.7225302525080439,3.7082416905509774,0.10456006677907853,-0.4748124909395763,-0.04305414871642564,0.7734095138502515,-0.4751606451631406,0.24388109929079216,-0.2722305376307134,1.0425278438404066
10,3.7285252032603022,R06_own_usage,0.004497751124437781,2.4397500001867876,True,1.399869701146088,0.3343328335832084,2.3758931212626933,False,2.242195501888884,-0.19256337944999447,0.32730177874642225,0.8615897311779437,2.6981925742014297,3.7285252032603022,-1.0512876880137811,-0.2682009176999922,0.24539057807270206,0.5436499281204531,1.399869701146088,1.1647286383640352,-0.8540733947192741,0.6212568303694316
15,3.3016550741298616,R06_own_usage,0.0079960019990005,2.4662281938848194,True,1.3282786823054435,0.38330834582708645,2.4001398942320673,False,1.2931433032813962,-0.9675675431621469,-0.30528830308458715,0.10207910833883455,2.4074642199751923,3.3016550741298616,-1.639200739067614,-1.196981517140558,-0.6353802090919901,0.03571801577677633,1.3282786823054435,1.2315806467406412,-0.4848689387964428,0.699000360798986
20,2.1402438366546828,R06_own_usage,0.09145427286356822,2.507377278198265,False,0.8823413152040521,0.6231884057971014,2.304569944207054,False,1.9686155533537761,-0.2975838197104054,-0.446596865431076,0.3460903708919303,1.431819317115274,2.1402438366546828,-0.7826667454097662,-0.17934696906297792,-0.29477565443271103,0.40104465312549714,0.4690390396882324,0.8823413152040521,-0.062249107624857886,0.7248770722954876
25,1.4519594801914888,R01_prior_efficiency_persistence,0.3213393303348326,2.4132852682310277,False,0.8003451118603113,0.6611694152923538,2.345639645988134,False,1.4519594801914888,-0.7728146124256084,-0.8042983279647162,0.2745867061813612,1.3792226422258091,0.8124738837087032,-0.9982766868191791,-0.9282467235241058,-0.8796713810353052,0.25935383089152486,0.8003451118603113,-0.4367998142059299,-0.8127689325146742,-0.6880915222647263
30,1.5815582059129834,R05_teammate_volume_pregame,0.2818590704647676,2.397820995811668,False,1.1897105180455863,0.45977011494252873,2.39879856735327,False,-0.8248709528212684,0.2087456367025229,0.8931062073900452,0.33443941202789723,1.5815582059129834,0.4314071558784425,-2.447015581667755,-0.31125862141796085,0.3270115982495312,0.32745907388490614,1.1897105180455863,-0.4728755738828058,-1.1495911556178253,-1.722532321627931
