floor,relationship,x,acf1_x_within_player,acf1_y_within_player,shuffle_ratio,cyclic_ratio,gap_shuffle_minus_cyclic,shuffle_p,cyclic_p
10,R03_opp_ts_allowed,A02_opp_ts_allowed,0.06202994451018007,0.012596418758358631,1.0187628692815462,1.013479608811909,0.005283260469637341,0.3673163418290854,0.3988005997001499
10,R04_opp_defrtg,A10_opp_defrtg,0.08751221597146117,0.012596418758358631,1.047888358817433,1.0294487262741367,0.01843963254329628,0.1999000499750124,0.2953523238380809
10,R05_teammate_volume_pregame,P01_c04_prevgame,0.5304661581645048,0.012596418758358631,1.1484990396236694,1.0745601040214603,0.0739389356022091,0.0079960019990005,0.0784607696151924
10,R06_own_usage,O01_own_usg_pg,0.8957482873013974,0.012596418758358631,1.2124392031294673,1.056715724235909,0.1557234788935582,0.000999500249875,0.1239380309845077
10,NC1_noise_eff_frame,G01_noise,-0.026315836632850455,0.012596418758358631,0.952527909868165,0.9696736373614354,-0.01714572749327037,0.8025987006496752,0.7161419290354822
10,NC2_noise_tv_frame,G01_noise_tvframe,-0.019865202019723555,0.012596418758358631,1.036172717480509,1.0372614964664817,-0.0010887789859725938,0.2673663168415792,0.2553723138430784
15,R01_prior_efficiency_persistence,refA_ppm_floor,0.5827100481045164,0.007065666013682882,1.0780222809230078,0.8935365282883236,0.18448575263468414,0.1034482758620689,0.9505247376311844
15,R02_opp_efg_allowed,A01_opp_efg_allowed,0.08687623495186349,0.007065666013682882,0.9427713521194904,0.9321443299174674,0.01062702220202294,0.8315842078960519,0.8810594702648675
15,R03_opp_ts_allowed,A02_opp_ts_allowed,0.05838681794942899,0.007065666013682882,0.9820753098585034,0.964262560702462,0.017812749156041474,0.6056971514242878,0.7311344327836082
15,R04_opp_defrtg,A10_opp_defrtg,0.08836541672702936,0.007065666013682882,1.0059461477511589,1.001990392801961,0.003955754949197976,0.4667666166916541,0.4727636181909045
15,R05_teammate_volume_pregame,P01_c04_prevgame,0.5188158766789496,0.007065666013682882,1.14505656265562,1.0763786862019495,0.0686778764536704,0.0119940029985007,0.0994502748625687
15,R06_own_usage,O01_own_usg_pg,0.8804892747762647,0.007065666013682882,1.2017089060206818,1.0647588959634111,0.1369500100572707,0.000999500249875,0.1069465267366316
15,NC1_noise_eff_frame,G01_noise,-0.028103306421837882,0.007065666013682882,0.9709406835906924,0.9784709412333356,-0.0075302576426431456,0.6876561719140429,0.6191904047976012
15,NC2_noise_tv_frame,G01_noise_tvframe,-0.016573092024784894,0.007065666013682882,1.0417407953026234,1.0397685711904787,0.001972224112144705,0.2478760619690155,0.2418790604697651
20,R01_prior_efficiency_persistence,refA_ppm_floor,0.5453161515901715,0.01576263878305115,1.1249089609463512,0.9477642802428108,0.1771446807035404,0.0299850074962518,0.783608195902049
20,R02_opp_efg_allowed,A01_opp_efg_allowed,0.08571536055380104,0.01576263878305115,0.9806569718700502,0.9886121768350048,-0.00795520496495461,0.6081959020489756,0.5687156421789106
20,R03_opp_ts_allowed,A02_opp_ts_allowed,0.055744312507043134,0.01576263878305115,0.9714972805383546,0.9817520672317556,-0.010254786693400963,0.6771614192903548,0.6151924037981009
20,R04_opp_defrtg,A10_opp_defrtg,0.07559581000305482,0.01576263878305115,1.0231990567117335,1.0251701573565293,-0.0019711006447957757,0.3588205897051474,0.3468265867066467
20,R05_teammate_volume_pregame,P01_c04_prevgame,0.4942965643765505,0.01576263878305115,1.094324151539642,1.0278728642842048,0.06645128725543725,0.0769615192403798,0.3193403298350825
20,R06_own_usage,O01_own_usg_pg,0.8562349646189122,0.01576263878305115,1.1441160436993618,1.0497031363391984,0.09441290736016339,0.0174912543728135,0.1949025487256371
20,NC1_noise_eff_frame,G01_noise,-0.02823003795035614,0.01576263878305115,0.9957444544979748,0.9969483118565204,-0.001203857358545668,0.5122438780609695,0.5102448775612194
20,NC2_noise_tv_frame,G01_noise_tvframe,-0.026209133017502936,0.01576263878305115,1.0475627431838106,1.043291608448547,0.0042711347352635265,0.2258870564717641,0.2388805597201399
25,R01_prior_efficiency_persistence,refA_ppm_floor,0.499480134267155,0.007232136404715283,1.1035511898720638,0.9237001504265684,0.1798510394454954,0.0744627686156921,0.8380809595202399
25,R02_opp_efg_allowed,A01_opp_efg_allowed,0.06854685606468933,0.007232136404715283,0.9469830072102796,0.9354094532336986,0.011573553976580997,0.7681159420289855,0.8245877061469266
25,R03_opp_ts_allowed,A02_opp_ts_allowed,0.03826882336444897,0.007232136404715283,0.9444994216047768,0.9382798618896072,0.006219559715169631,0.7816091954022989,0.8055972013993004
25,R04_opp_defrtg,A10_opp_defrtg,0.04984029264494978,0.007232136404715283,1.0198021601089076,1.0180703208766848,0.0017318392322227538,0.3863068465767116,0.3958020989505247
25,R05_teammate_volume_pregame,P01_c04_prevgame,0.4541123769125992,0.007232136404715283,1.0999719310964402,1.051931678995501,0.048040252100939096,0.0789605197401299,0.2023988005997001
25,R06_own_usage,O01_own_usg_pg,0.8343426489299663,0.007232136404715283,1.0559604787730867,0.9735458235669844,0.08241465520610236,0.1994002998500749,0.6756621689155422
25,NC1_noise_eff_frame,G01_noise,-0.028375930983015624,0.007232136404715283,0.9411777004893696,0.94873729307057,-0.007559592581200425,0.7956021989005497,0.7331334332833583
25,NC2_noise_tv_frame,G01_noise_tvframe,-0.030543699026079445,0.007232136404715283,0.950844783457221,0.9642668853987592,-0.013422101941538145,0.7521239380309845,0.7141429285357321
30,R01_prior_efficiency_persistence,refA_ppm_floor,0.4681304449077019,-0.02331076100406063,0.93258830328613,0.8079617679460217,0.12462653534010826,0.8085957021489255,0.9950024987506249
30,R02_opp_efg_allowed,A01_opp_efg_allowed,0.051660574751494104,-0.02331076100406063,1.0163089715463447,0.972717355525618,0.0435916160207267,0.4047976011994003,0.6086956521739131
30,R03_opp_ts_allowed,A02_opp_ts_allowed,0.027413305836209146,-0.02331076100406063,1.0703160041346769,1.0280777462957933,0.042238257838883575,0.1824087956021989,0.3513243378310844
30,R04_opp_defrtg,A10_opp_defrtg,0.011382908322101093,-0.02331076100406063,1.0265933174754929,1.0253143697710512,0.001278947704441702,0.3553223388305847,0.3663168415792104
30,R05_teammate_volume_pregame,P01_c04_prevgame,0.41816216047557825,-0.02331076100406063,1.1226253908315165,1.0878349448434053,0.03479044598811121,0.063968015992004,0.1134432783608195
30,R06_own_usage,O01_own_usg_pg,0.8059503601251692,-0.02331076100406063,1.0346767720742882,0.9660322898882896,0.06864448218599861,0.3243378310844578,0.6836581709145427
30,NC1_noise_eff_frame,G01_noise,-0.030162261739765817,-0.02331076100406063,0.9100670508612136,0.9038296633618472,0.00623738749936642,0.8765617191404298,0.8875562218890555
30,NC2_noise_tv_frame,G01_noise_tvframe,-0.03260305005343659,-0.02331076100406063,0.8606774075487733,0.8867751472392356,-0.02609773969046225,0.9645177411294352,0.952023988005997
