P0_champion,P1_ref_D076,P2_position,P3_draft_bin,P3_draft_ols,P4_teamrole,P5a_draft_x_depth,P5b_pos_x_draft,P5c_additive,league,P1full_running_mean,P5d_blend_k1,P5e_careerblend_k1,P5d_blend_k2,P5e_careerblend_k2,P5d_blend_k3,P5e_careerblend_k3,P5d_blend_k5,P5e_careerblend_k5,P5d_blend_k10,P5e_careerblend_k10,P1c_career_mean
8.361548710678072,7.892857142857143,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,8.0,8.144365217388987,9.169359942978192,8.279416549785136,9.220353436182892,8.406027173906526,9.269728088333473,8.636905370833766,9.363919732436123,9.110501672222977,9.575850931667087,9.116666666666667
7.6406143992043996,7.758620689655173,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,7.866666666666666,8.01067601682805,9.085983169704349,8.14568478260435,9.137490683227606,8.272511198939661,9.187388586953263,8.504422360238516,9.282648221338606,8.982739130417402,9.497317819953466,9.032786885245901
7.488848035959933,7.7,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,7.806451612903226,7.947842391302175,9.036999309867772,8.08066403161634,9.088467391302176,8.205672634264966,9.138351839461675,8.434855072454113,9.23365347176639,8.909989395529173,9.448743961343002,8.983870967741936
7.880070401370103,7.774193548387097,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,7.875,8.010028985505139,9.052046195651087,8.137115089509978,9.102490969897525,8.256939130428824,9.151407114621346,8.477156286712109,9.244923273652176,8.935942028968956,9.456295413927345,9.0
8.959894903582683,8.09375,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,8.181818181818182,8.303851662402048,9.189707023410302,8.418911801238265,9.237301712777866,8.527579710139134,9.283475665149385,8.72775743706179,9.371808443599246,9.146734074806886,9.571750881306704,9.140625
8.66361235417971,7.909090909090909,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,8.0,8.123741614904846,9.080772068510147,8.240608695648312,9.129282284228943,8.35115863689213,9.176365728897188,8.555250836111489,9.266496894404971,8.984308300379457,9.470794202889282,9.03076923076923
8.486935257840129,7.852941176470588,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,7.942857142857143,8.0647487922686,9.034790395845814,8.180051703874033,9.08326342710793,8.289286041184443,9.130331442971142,8.491369565208702,9.220489895892227,8.917990338148803,9.425125858114422,8.984848484848484
9.559302334475028,8.114285714285714,9.007260747366288,11.165650222529546,13.939038130029829,9.55315494688317,9.638022530879674,10.52047044465817,12.330956521669611,8.697554697554697,8.194444444444445,8.306242068153233,9.151925831201023,8.412155606403664,9.197998739758539,8.512637681154073,9.242755279500127,8.698897136788977,9.328538647338169,9.09368620036296,9.52350084697008,9.104477611940299
8.700466977985323,8.717391304347826,9.007260747366288,11.165650222529546,13.939038130029829,11.971861671520374,11.708777348777348,10.52047044465817,14.749663246306815,8.697554697554697,9.0,11.874831623153408,15.812487973082385,12.833108830871211,15.775838844572883,13.31224743473011,15.741632991297347,13.791386038589012,15.67963488223544,14.22696658755165,15.553963039542381,15.851851851851851
8.700466977985323,15.0,9.007260747366288,11.165650222529546,13.939038130029829,10.64613334376848,10.053308577898742,10.52047044465817,13.42393491855492,8.697554697554697,12.0,12.47464497285164,15.738756376501893,12.71196745927746,15.661595661236996,12.854360951132952,15.589413056634346,13.017096370396372,15.458171957356805,13.1866124321291,15.1905091890934,15.821428571428571
