P0_champion,P1_ref_D076,P2_position,P3_draft_bin,P3_draft_ols,P4_teamrole,P5a_draft_x_depth,P5b_pos_x_draft,P5c_additive,league,P1full_running_mean,P5d_blend_k1,P5e_careerblend_k1,P5d_blend_k2,P5e_careerblend_k2,P5d_blend_k3,P5e_careerblend_k3,P5d_blend_k5,P5e_careerblend_k5,P5d_blend_k10,P5e_careerblend_k10,P1c_career_mean
0.4002222775159849,0.408852250854085,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.36552696441552385,0.3752724853041692,0.39927287161728153,0.42753921393734245,0.3592740389748446,0.5092592592592592,0.46839923659830085,0.3753137480437689,0.45477922904464807,0.37684979115828576,0.4479692252678217,0.3782980603805445,0.44115922149099523,0.38095974435658764,0.4349683089666076,0.38650491930667746,0.3736817022345947
0.4002222775159849,0.10027855153203342,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.4575860271004448,0.44679049166490664,0.39927287161728153,0.5195982766222634,0.3592740389748446,0.30476890539564633,0.37637869580451866,0.3699320970488625,0.41218359100895485,0.3742082736081025,0.4336665281316166,0.37824688480294033,0.4582184562718014,0.3856864317407994,0.4837933814178273,0.40125757649445803,0.36539675827391094
0.3479713168656362,0.27545233594382934,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.4575860271004448,0.44679049166490664,0.39927287161728153,0.5195982766222634,0.3592740389748446,0.3499297943727789,0.39234691493515006,0.3719412249139534,0.4177971872725727,0.3760428096836287,0.4347640354975212,0.3799226871684567,0.45597259577870675,0.3870855379096776,0.48044401148776694,0.4021438036724714,0.3675983704519443
0.26542733525380946,0.2044843049327354,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.38794914396024,0.38261755123198427,0.39927287161728153,0.4499613934820586,0.3592740389748446,0.2784729868052252,0.31277066814059185,0.36145579313752024,0.33563578903083635,0.3638478363900754,0.3519680182381538,0.36611398262933803,0.37374432384791045,0.3703063531719741,0.40096470586010624,0.3791569132064279,0.3589270616991049
0.26741236510637223,0.21767522855899,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.37436271527764475,0.3818874819234248,0.39927287161728153,0.43637496479946336,0.3592740389748446,0.27748963564478807,0.30397052383723394,0.3587129285208425,0.3228854439746953,0.3607566663176483,0.3370716340777913,0.3626955970479513,0.35693230022212574,0.36628971254802506,0.3834131884145716,0.37390767474926834,0.3565556497353253
0.28017191062823993,0.23689877961234743,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.37436271527764475,0.3818874819234248,0.39927287161728153,0.43637496479946336,0.3592740389748446,0.2857744237053534,0.30728878671879767,0.35788359787577245,0.3234245589788809,0.35989619702766196,0.33597460407005675,0.361808166221957,0.354229215111767,0.3653589661542192,0.37989976188917207,0.37291385962711754,0.35576220958053756
0.33774547923795684,0.29658922392486403,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.37436271527764475,0.3818874819234248,0.39927287161728153,0.43637496479946336,0.3592740389748446,0.3278830778682686,0.3414445637346679,0.36359260825961826,0.3519923860752008,0.3654121671731144,0.360430643947627,0.36714296711522043,0.3730880307562664,0.37036306003076663,0.39170183488661847,0.3772393001108392,0.36167728308751707
0.3124489301839907,0.28292181069958844,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.37436271527764475,0.3818874819234248,0.39927287161728153,0.43637496479946336,0.3592740389748446,0.3111068603393832,0.32502553861272543,0.35934462649405746,0.3361604812313992,0.3612234152332137,0.34527088882849594,0.3630127378419339,0.3592869005163371,0.36634738452182164,0.3807002517060944,0.37349305597872384,0.35736948961443166
0.3013750642772649,0.2780061280920708,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.37436271527764475,0.3818874819234248,0.39927287161728153,0.43637496479946336,0.3592740389748446,0.30371861991987104,0.31698425440783023,0.3565462867396603,0.3278379553525242,0.358446969550608,0.3368827061397691,0.3602592485098837,0.3510958859482969,0.36364216923386505,0.37353774880386703,0.3709154487904249,0.35455056978816524
0.2856071895573968,0.26996172184541,0.36398049113617703,0.4165798363353308,0.47995009590957083,0.37436271527764475,0.3818874819234248,0.39927287161728153,0.43637496479946336,0.3592740389748446,0.2932143075967581,0.30622891279700404,0.3527874584051146,0.3170744171305423,0.35473135390265764,0.32625138233584394,0.35658689051394865,0.34093452666432655,0.36005593722201457,0.3647946361981107,0.36753819482764677,0.3507487387369598
