P0_champion,P1_ref_D076,P2_position,P3_draft_bin,P3_draft_ols,P4_teamrole,P5a_draft_x_depth,P5b_pos_x_draft,P5c_additive,league,P1full_running_mean,P5d_blend_k1,P5e_careerblend_k1,P5d_blend_k2,P5e_careerblend_k2,P5d_blend_k3,P5e_careerblend_k3,P5d_blend_k5,P5e_careerblend_k5,P5d_blend_k10,P5e_careerblend_k10,P1c_career_mean
26.980121828712296,27.4875,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,27.034615384615385,27.11422734428189,27.74035221081363,27.183224375992857,27.749239832751297,27.24359677873996,27.75774925801077,27.344217449985123,27.773726138089774,27.51920992171585,27.8084906456691,27.73106060606061
27.601422558018555,27.676923076923078,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,27.24285714285714,27.228490979306187,27.764000681657812,27.2159205861991,27.74832757544366,27.20482906286932,27.73330751532177,27.18614860252442,27.70506980229261,27.153068620663667,27.64346024659263,27.780370370370367
27.08634883419603,27.49404761904762,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,27.10111111111111,27.096501959766215,27.707674426019707,27.09243506152072,27.693501306510814,27.08882004085806,27.679906681675753,27.082674505731532,27.654316799633282,27.071612542503786,27.59833893266538,27.722463768115944
25.76865597740581,27.040000000000003,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.7,26.719256746446636,27.56133398658874,26.7363738543992,27.55043665399699,26.751689161514655,27.539975214708903,26.777943973712574,27.52025942528136,26.825909495997234,27.477023044957804,27.572695035460995
24.46558216831946,26.5625,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.27058823529412,26.31263137164405,27.394776150127743,26.35024891469398,27.387427920917045,26.384104703438922,27.380367857557747,26.442582883998366,27.367046983294916,26.5508758109603,27.337764026941286,27.402430555555554
24.126354756880563,26.341176470588238,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.077777777777776,26.127756036294358,27.302880627125187,26.17273646895928,27.297478353840237,26.21343305089421,27.29228386029702,26.284209715128867,27.282472039159824,26.416915960568858,27.260852772247368,27.308503401360543
24.956379049542228,26.44537037037037,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.190350877192984,26.23220156781297,27.320798000449532,26.270066478373916,27.315155052163824,26.304489124338414,27.30972504532286,26.36472875477628,27.299457396023588,26.478976329744647,27.276783003821023,27.326666666666664
24.783105531988117,26.321929824561405,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.085833333333333,26.13066815982188,27.258859577363964,26.171427092993287,27.25449174929281,26.208641771106308,27.2502856926317,26.27413960458523,27.242324228237454,26.399677118753157,27.22470459392232,27.26339869281046
25.805918207420014,26.498333333333335,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.265079365079366,26.299728698011794,27.30774901930049,26.33136504547184,27.302556716898494,26.360365030643546,27.297553225492937,26.411672696716565,27.28807292598767,26.510977856857895,27.267048068213892,27.313141025641023
25.656968846976522,26.43015873015873,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.21060606060606,26.24611730534461,27.266247494251715,26.27866927968829,27.261904170530645,26.308617096084472,27.257715965513896,26.36185765856657,27.249772818068344,26.465843132164416,27.232121379300445,27.27075471698113
24.740163212330778,26.187878787878788,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,25.98840579710145,26.031695750955258,27.154133903447143,26.07152250850076,27.15187016748546,26.10828566931199,27.14968586085576,26.17393417076062,27.14553938047397,26.303241825129135,27.136306982748877,27.15648148148148
25.65310849875258,26.32246376811594,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.125694444444445,26.16176125425038,27.192155321837966,26.19505369407124,27.189264258114367,26.22588002723871,27.186472886243305,26.28115483153899,27.18116927968829,26.390891575370436,27.169338157373254,27.195151515151515
25.65310849875258,26.443749999999998,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.25,26.279898641907415,27.22796546239052,26.307582569599468,27.224506828376764,26.33328907388494,27.221165436193985,26.379560781598798,27.214811313354602,26.472104197026514,27.20061081155447,27.23154761904762
26.451067789843325,26.456666666666663,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,26.269871794871793,26.297927087268867,27.220012034878035,26.323978430209007,27.216746825635916,26.34823312880845,27.213590456701862,26.392048068213892,27.207583173891894,26.480286487849853,27.194134033272555,27.223391812865497
26.437488064780815,26.45384615384615,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.274074074074072,26.341042243569515,27.22484490655276,26.403391918616997,27.240250538442655,26.461584948661308,27.255151067647635,26.56705981561663,27.283533028038075,26.78086022160715,27.347183748031338,27.208908045977008
27.49203023303277,26.64814814814815,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.467857142857145,26.52583389034298,27.299430824776884,26.579945521329766,27.313361185353436,26.630566079349656,27.326842179459774,26.722603457567647,27.352540324474983,26.910311268406964,27.41026804153813,27.28502824858757
27.79075310434669,26.73154761904762,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.554597701149426,26.60775053844266,27.32703578393355,26.657474160426652,27.340296219998272,26.704090056036648,27.353135689838716,26.789095512737223,27.377629447688186,26.96346568032815,27.432740402849493,27.313333333333333
26.38753204661269,26.526436781609195,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.362222222222222,26.41986611247139,27.22149219602064,26.47390725957999,27.236217444019463,26.5246731856517,27.25048252801832,26.6175023076114,27.277715870197962,26.80896237165328,27.33908678215208,27.206284153005463
26.50013715598897,26.540555555555557,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.381182795698926,26.43643279645666,27.217182796083804,26.48833431231999,27.23174529645666,26.537182797838415,27.245859719894966,26.626738354622194,27.27282458855322,26.81240231380808,27.33368279906664,27.20215053763441
27.564286163829834,26.710752688172043,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.551041666666666,26.599470186463027,27.28904973156166,26.64504996980077,27.302282548306046,26.68802519409065,27.315114370603624,26.76700668738015,27.339645795584296,26.931551465066615,27.395093536978965,27.275396825396825
28.672131111220132,26.910416666666666,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,26.74949494949495,26.790662239802344,27.378448966460716,26.82947711352075,27.390126752119592,26.86613560536591,27.401455947161782,26.933664406133303,27.423129189851192,27.075003756576695,27.472186867560332,27.36640625
30.29852957096958,27.210101010101013,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,27.045098039215684,27.076643318665134,27.521199739696158,27.106436082589617,27.530572621490936,27.134618426842504,27.539669830291754,27.186647370078603,27.55708448713903,27.296026398472677,27.59655770932619,27.51153846153846
30.82903885690839,27.37892156862745,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,27.213809523809523,27.239792115368882,27.60222660925293,27.264370242519625,27.6102700829396,27.28765478403086,27.61808041246144,27.33073118582664,27.6330410436582,27.421670256284393,27.666997739466638,27.593939393939394
33.21400505130665,27.81809523809524,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,27.645370370370372,27.65898692306162,27.824987982646274,27.671886815084903,27.829686458549173,27.68412517418392,27.83425069228342,27.706810913001604,27.842998806940724,27.754894815930392,27.86288088570733,27.820149253731344
21.739087169223925,22.032789855072462,22.546596398509326,24.790925091117252,27.605982715276447,27.537304112986707,26.533358858858854,24.76224654257145,31.399390167177856,21.737717717717715,32.11666666666667,31.75802841692226,29.394621077399208,31.63848233367413,29.463751046012263,31.578709292050057,29.528272350051118,31.51893625042599,29.64521721362154,31.46459712167684,29.88226761275077,29.32037037037037
21.739087169223925,29.533333333333335,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.825000000000003,30.611692091380277,29.357531365774975,30.505038137070414,29.385116196053836,30.441045764484496,29.410921359863092,30.367911624386306,29.45783983951629,30.29173022845069,29.553528844072147,29.327976190476193
31.22868852459016,30.775,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.222222222222225,30.962935735201874,29.44616920913803,30.807363842989666,29.470004920912313,30.703649248181527,29.492350900700703,30.574006004671354,29.533099452079536,30.42441764677499,29.616686224138675,29.420689655172417
30.151897018970192,29.866666666666664,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.429166666666667,30.380348588161496,29.40113149271422,30.347803202491388,29.425629767133803,30.324556498441304,29.448643297649166,30.293560893041203,29.490725182020118,30.25481638629107,29.577519068535207,29.375
31.604013961605585,31.15833333333333,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.35,31.15584604569014,29.577137800233565,31.017164649754527,29.595560178230755,30.913153602802808,29.61289888693399,30.767538137070414,29.644686519556593,30.573384182760552,29.710587709140036,29.557526881720428
31.426739815537633,31.116666666666664,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,31.28333333333333,30.835597545706634,29.557045944038784,30.49979570498661,29.515638205094888,30.238616495537705,29.47659662266208,29.858719463612022,29.40484452521799,29.324489262466532,29.25536098887614,29.601041666666667
32.36056186326753,31.78333333333333,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,31.83095238095238,31.37073118582664,29.72056420058666,31.012781367395505,29.675667589711228,30.7264215126506,29.63326523499554,30.296881730533244,29.555155634203484,29.665205580360656,29.39167042324336,29.76818181818182
30.359372253957122,30.676190476190474,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.85625,30.55546475777183,29.558071890093707,30.314836563989292,29.518936082589615,30.117958950894486,29.4819157241398,29.815070315364018,29.413570447001682,29.352323788859138,29.269890034836315,29.599509803921567
26.372371639105744,28.479166666666664,22.546596398509326,24.790925091117252,27.605982715276447,23.165278635401656,22.13181130771059,24.76224654257145,27.027364689592805,21.737717717717715,28.883333333333333,28.69773646895928,29.069741611747947,28.545884489016874,29.014542235473485,28.4193411723982,28.962248089529254,28.22048738914029,28.865503919532436,27.906507731364634,28.66126622731692,29.128095238095238
28.39135014422121,29.246296296296293,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,29.53333333333333,29.592582691588557,29.325722782183988,29.641957156801247,29.3483373477618,29.683735550442755,29.369792192027926,29.750580980269163,29.409562147252945,29.85920480373708,29.493857161045106,29.30185185185185
29.76800011400921,29.79,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.00151515151515,29.847154123884426,29.41313638999859,29.716540946658426,29.380727324099816,29.60458679475043,29.34993871149598,29.422661297899932,29.292759859517435,29.119452136482437,29.171102727648183,29.447297297297297
30.748442226837536,30.203030303030303,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.3625,30.192244832303572,29.53929528598153,30.046311831420923,29.504542474330655,29.919836563989293,29.471484921784697,29.71152435880778,29.409982498443384,29.356446736339294,29.278649198599954,29.575877192982453
31.940980958223285,30.718055555555555,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.825641025641026,30.634465439519985,29.71039623716533,30.468779931548415,29.6723178611356,30.323805112073295,29.636052741107285,30.082180412948087,29.568467744690885,29.661963544904253,29.42364275237002,29.75042735042735
31.940980958223285,30.6,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.708333333333336,30.537723299107544,29.697541044388938,30.388439519159974,29.660675372378407,30.256718536853295,29.625524382786963,30.034872671915736,29.559909202216275,29.642020619422134,29.41883656398929,29.736250000000002
31.40607411865328,30.66904761904762,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.765555555555558,30.60203225957999,29.74204403539555,30.457746998425076,29.70500075131534,30.329493432954038,29.669641252875138,30.111462371653282,29.603534364486933,29.719006461311913,29.460950879728063,29.78089430894309
30.667400823398083,30.47888888888889,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.58125,30.43818722470273,29.697267817518128,30.311020313327386,29.662084067573318,30.197239392623125,29.62846403984828,30.00218638570154,29.56551590283118,29.645839546133253,29.42933002947688,29.73412698412698
30.813885875515798,30.535416666666666,22.546596398509326,24.790925091117252,27.605982715276447,24.2870967657553,23.30322579072579,24.76224654257145,28.14918281994645,21.737717717717715,30.628431372549016,30.490695341848873,29.73558748833212,30.367457840696115,29.70033405125688,30.256544089658632,29.66661337231535,30.064965792412067,29.60338709929998,29.710191167881398,29.466198016342098,29.77248062015504
30.79069085608925,30.545098039215684,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.632407407407406,30.608863663551272,29.802260954240168,30.58767429408075,29.810583026411923,30.568502959797893,29.818550967852964,30.535161508871195,29.83351118443614,30.47264628838363,29.866063507556945,29.79356060606061
31.11387695406743,30.647222222222222,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.724561403508773,30.697587147040377,29.858371223350886,30.673181867378492,29.865322394644288,30.650995249504053,29.87198393380047,30.61216866822378,29.88450762741408,30.53853204855431,29.911832049843785,29.85111111111111
31.337007415662335,30.729824561403507,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.799166666666668,30.76992426702258,29.90854772214484,30.743340267346138,29.914308733644752,30.719067919815473,29.919834601818142,30.676348588161503,29.93023623602688,30.594469869158054,29.952989810858483,29.902536231884056
30.824882413101882,30.633333333333333,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.703968253968252,30.68038225488519,29.88545297793349,30.65884721224413,29.89156773908058,30.639106756489824,29.897437909781782,30.604181334770672,29.908500923795593,30.5365837443465,29.932761919439912,29.879078014184397
30.10123300699072,30.47142857142857,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.546212121212122,30.530510562643805,29.831328087227362,30.516117467289515,29.838403050965635,30.502875819563567,29.84520056514554,30.479335112495214,29.85802606359819,30.433357169002342,29.88622004726566,29.823958333333334
30.78837591472142,30.609848484848484,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.675362318840577,30.654933733644754,29.905034858816144,30.636139435264596,29.910525866959766,30.618790852144453,29.91580568248248,30.58781123942991,29.925778667358713,30.526790790143682,29.947753040814828,29.899319727891154
31.406955223304315,30.75144927536232,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,30.808333333333334,30.783403050965635,29.982713913872047,30.760390482626217,29.986605497723367,30.739082548978608,29.990350229353886,30.700875219679453,29.997431176437047,30.625022433570834,30.013068267912363,29.97866666666667
33.76781659406316,31.26875,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.302666666666664,31.259682420800285,30.236251466810398,31.219882193146233,30.235285897137388,31.18292483889604,30.234356089304118,31.11640160124569,30.23259609590543,30.983355125944996,30.228701028547672,30.23725490196078
34.02503065705533,31.42,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.44679487179487,31.40006455336324,30.327076910832847,31.356672114819585,30.324447269412623,31.316272258244453,30.321913251316772,31.243291872173252,30.317111953872,31.096317483557634,30.306463915184004,30.329807692307693
33.52882477343516,31.424999999999997,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.450617283950617,31.405419390743123,30.34972363470631,31.363338593618906,30.346730046332397,31.32406318296964,30.343843371828974,31.252876501167837,30.338368644322482,31.108579173191217,30.326202583196956,30.352830188679246
33.833649435395,31.55925925925926,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.57916666666667,31.53109458416578,30.435183204984376,31.486227307164945,30.43071700979074,31.444254693196424,30.426407523200393,31.3679408496173,30.418226802893287,31.212300773896708,30.400011917834505,30.439814814814813
34.00384958696057,31.67083333333333,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.686206896551724,31.636169209138025,30.5110430287049,31.58935975962199,30.505324313712546,31.5454759007007,30.499802795788895,31.465452393256,30.48931191173396,31.30130160875406,30.46590917038064,30.5169696969697
33.49912151314359,31.664367816091954,22.546596398509326,24.790925091117252,27.605982715276447,26.322990219949677,24.56428108436305,24.76224654257145,30.185076274140826,21.737717717717715,31.679444444444446,31.63123901959594,30.528100753347502,31.58604643380047,30.52218653818877,31.543592792598663,30.51647280489982,31.465963277258215,30.50560734487493,31.305852401868542,30.481324688001138,30.534226190476193
21.739087169223925,29.916666666666668,22.227910588253227,24.790925091117252,25.621119812096516,23.165278635401656,22.13181130771059,24.80332694657848,26.708678879336706,21.737717717717715,22.6,24.654339439668355,29.87721604547069,25.339119252891138,29.786686412152573,25.681509159502532,29.70118620290769,26.02389906611392,29.543685817456584,26.335162617578824,29.21403384790776,29.973232323232324
21.739087169223925,27.816666666666666,22.227910588253227,24.790925091117252,25.621119812096516,26.322990219949677,24.56428108436305,24.80332694657848,29.866390463884727,21.737717717717715,25.208333333333336,26.761019043517134,29.90856353706337,27.53736189860903,29.907392062808405,28.00316761166417,29.906283911486145,28.535516998012902,29.90423809366043,29.09004760879283,29.899937226640468,29.909803921568624
30.334972677595626,32.55833333333333,22.227910588253227,24.790925091117252,25.621119812096516,27.537304112986707,26.533358858858854,24.80332694657848,31.080704356921757,21.737717717717715,29.23888888888889,29.699342755897106,30.14761215806264,29.975615076102038,30.17283086613992,30.159796622905326,30.19672227379207,30.39002355640943,30.240921377948553,30.655670018144942,30.334230597834463,30.12095238095238
31.130487804878047,32.599999999999994,22.227910588253227,24.790925091117252,25.621119812096516,27.537304112986707,26.533358858858854,24.80332694657848,31.080704356921757,21.737717717717715,30.1,30.296140871384353,30.21614516279969,30.426901452307256,30.238896720539746,30.52030186725218,30.260481531729027,30.64483575384542,30.300492401250626,30.80050311208697,30.38529804860618,30.192129629629633
33.37233063620498,34.11666666666666,22.227910588253227,24.790925091117252,25.621119812096516,27.537304112986707,26.533358858858854,24.80332694657848,31.080704356921757,21.737717717717715,31.813333333333333,31.691228503931406,30.438527307638292,31.60401076864431,30.45499338582505,31.53859746717899,30.470636160102465,31.447018845127545,30.49968702661767,31.324914015725618,30.561497380905337,30.42117117117117
33.90387139676758,34.36,22.227910588253227,24.790925091117252,25.621119812096516,28.748264123890163,26.979315701840452,24.80332694657848,32.29166436782521,21.737717717717715,32.4,32.38452348111789,30.59508541114082,32.3729160919563,30.637499885057927,32.3638881226084,30.677845360247375,32.35075653082964,30.752906709437042,32.33229022989076,30.91319396551914,30.55043859649123
33.363001895013035,33.92777777777778,22.227910588253227,24.790925091117252,25.621119812096516,28.748264123890163,26.979315701840452,24.80332694657848,32.29166436782521,21.737717717717715,32.30952380952381,32.307291379311486,30.624374942528966,32.3055550447019,30.6650405382679,32.304165977014236,30.703769677066884,32.302082375482726,30.77594670846499,32.299018255583455,30.930611775746645,30.581623931623934
33.45199950372565,33.9,22.227910588253227,24.790925091117252,25.621119812096516,28.748264123890163,26.979315701840452,24.80332694657848,32.29166436782521,21.737717717717715,32.4875,32.46574048531391,30.70020319596322,32.448332873565036,30.7380951286266,32.43409028213415,30.774224645817267,32.41217860300969,30.841666411239842,32.37870242656956,30.986666206898377,30.66041666666667
32.866325040513956,33.52708333333333,22.227910588253227,24.790925091117252,25.621119812096516,28.748264123890163,26.979315701840452,24.80332694657848,32.29166436782521,21.737717717717715,32.31296296296296,32.310833103449184,30.70535708812282,32.30909049111974,30.742247955092644,32.307638314178526,30.777461964472927,32.30535632184234,30.8432968515752,32.301753176048365,30.98529366689383,30.666666666666664
33.48256122188446,33.75925925925926,22.227910588253227,24.790925091117252,25.621119812096516,28.748264123890163,26.979315701840452,24.80332694657848,32.29166436782521,21.737717717717715,32.64333333333333,32.611363427378045,30.819573589949425,32.58472183908198,30.853030198537514,32.56217895667761,30.884999846743902,32.52611034483063,30.94485791147077,32.467498850579275,31.07435853227408,30.78452380952381
34.03700901348628,33.985,22.227910588253227,24.790925091117252,25.621119812096516,28.748264123890163,26.979315701840452,24.80332694657848,32.29166436782521,21.737717717717715,32.949999999999996,32.895138697318764,30.937689341692995,32.84871759505003,30.967777675607046,32.80892807881968,30.996557821090047,32.74427011494537,31.05052059387068,32.63650684182153,31.16760962914941,30.906201550387596
