game_id,date,season,season_type,total_true,incumbent,challenger,env_dev,structural_uncal_total,contrib_recal,contrib_env,abs_err_incumbent,abs_err_challenger,bookie_consensus_total
1022400035,2024-05-29,2024,Regular Season,159.0,162.87671183537023,163.1971587606892,-1.3916855255014298,161.41889701439698,162.95353013248223,0.24362862820696574,3.87671183537023,4.197158760689206,
1022400042,2024-05-31,2024,Regular Season,169.0,157.6809380905711,158.78919230551097,-2.5798771202437933,153.27891608263823,158.33755872002757,0.45163358548337995,11.31906190942891,10.210807694489034,
1022400046,2024-06-02,2024,Regular Season,172.0,164.2872362309027,164.9388691191926,-4.885860944415015,163.4116169073518,164.08354974014756,0.8553193790450163,7.712763769097307,7.061130880807411,
1022400062,2024-06-09,2024,Regular Season,181.0,159.5724988434498,161.23997551863536,-7.8411500955236875,155.9765255750845,159.8673028807928,1.3726726378425582,21.427501156550193,19.76002448136464,
1022400088,2024-06-20,2024,Regular Season,173.0,162.68389911010883,162.46319398941583,1.0013873728287308,160.86335547388313,162.6384969781123,-0.1753029886964865,10.316100889891175,10.536806010584172,
1022400092,2024-06-22,2024,Regular Season,186.0,164.1061008790286,163.7013501379019,0.8380932738244269,162.9963573395242,163.84806684283978,-0.14671670493789313,21.89389912097141,22.298649862098102,
1022400106,2024-06-30,2024,Regular Season,156.0,163.61624126291025,162.92004649517585,2.960824617815746,162.2738800942963,163.438368793412,-0.5183222982361345,7.6162412629102505,6.920046495175853,
1022400111,2024-07-02,2024,Regular Season,143.0,166.54039155579275,166.33030876726417,-0.5604061008361327,167.20063621208095,166.23220401077737,0.09810475648679962,23.540391555792752,23.33030876726417,
1022400133,2024-07-11,2024,Regular Season,167.0,162.2957545359218,162.56137901392196,-1.0524406820227625,160.40246613901655,162.3771386270443,0.18424038687765,4.7042454640782125,4.4386209860780355,
1022400145,2024-07-16,2024,Regular Season,156.0,157.1550117371953,158.49615455100974,-2.513591807918459,152.7826248608642,158.05612487992812,0.4400296710816168,1.1550117371953093,2.496154551009738,
1022400163,2024-08-20,2024,Regular Season,168.0,169.19389993702356,167.98673549338545,1.7702103771623285,170.8411218894755,168.29662872567326,-0.30989323228780713,1.1938999370235592,0.013264506614547145,
1022400167,2024-08-22,2024,Regular Season,150.0,169.86096903412619,169.0273775446054,-1.2213508859990156,171.75271192423176,168.81356771798664,0.21380982661876272,19.860969034126185,19.0273775446054,
1022400172,2024-08-24,2024,Regular Season,136.0,158.6489042231945,159.80202319388013,-2.806749247065625,154.99494371939903,159.31067334777381,0.49134984610632826,22.648904223194506,23.80202319388013,
1022400200,2024-09-05,2024,Regular Season,147.0,164.30454731261972,164.11211596531155,0.9291143249474771,163.7488164463055,164.27476682593095,-0.16265086061941822,17.304547312619718,17.112115965311546,
1022400209,2024-09-08,2024,Regular Season,146.0,164.7462564821068,164.39448930488965,1.9360488964274225,164.5576128906266,164.73341424743964,-0.3389249425499886,18.746256482106787,18.394489304889646,
1022400225,2024-09-15,2024,Regular Season,167.0,163.77190492024698,164.46505501037012,-3.9182680224180046,162.87477834758158,163.77912255957096,0.6859324507991645,3.228095079753018,2.534944989629878,
1022400236,2024-09-19,2024,Regular Season,145.0,161.85396259741265,162.19700086448293,-0.9865154124333628,159.780259382162,162.02430136288427,0.1726995015986622,16.853962597412647,17.19700086448293,
1042400101,2024-09-22,2024,Playoffs,152.0,160.30798198153155,161.3892807257283,-3.796184424022556,157.4885282200473,160.7247202437099,0.6645604820184037,8.307981981531555,9.389280725728298,
1042400102,2024-09-24,2024,Playoffs,173.0,159.90840867625127,160.87318057213648,-2.869360581319313,156.86453509857887,160.3708699786523,0.50231059348418,13.09159132374873,12.126819427863524,
1042400201,2024-09-29,2024,Playoffs,164.0,163.29661776437513,163.4098210856779,0.35694933677422114,162.33373098715498,163.47230867764043,-0.06248759196252802,0.703382235624872,0.5901789143221094,
1042400202,2024-10-01,2024,Playoffs,172.0,163.3533921603468,163.7516869324578,-1.3613899472818503,162.40612572790255,163.51336185165945,0.23832508079835585,8.6466078396532,8.248313067542199,
1042400301,2024-10-10,2024,Playoffs,188.0,164.5598995861484,164.7206313830068,-1.040977109764782,164.21371343004114,164.5383978104075,0.18223357259929,23.44010041385161,23.279368616993196,
1042400302,2024-10-13,2024,Playoffs,146.0,165.92814823480148,165.56207245462804,0.9708886305516558,166.3186213509654,165.73203632999264,-0.16996387536459756,19.928148234801483,19.562072454628037,
1042400305,2024-10-20,2024,Playoffs,129.0,163.27016439409374,163.59862688951173,-1.1142400194232494,162.21251087104355,163.40356790351876,0.19505898599296037,34.27016439409374,34.598626889511735,
1022500041,2025-06-01,2025,Regular Season,152.0,163.82316181079625,162.9851701120515,2.204797484887024,162.1553301661504,163.3711422134166,-0.3859721013651098,11.82316181079625,10.985170112051492,
1022500059,2025-06-10,2025,Regular Season,151.0,167.13940352945667,166.808168028064,-2.8124890153512467,167.34807617427109,166.3158133774612,0.49235465060276656,16.139403529456672,15.808168028063989,
1022500072,2025-06-17,2025,Regular Season,167.0,166.0971948665205,166.44391310139056,-3.3839444258972833,166.52932237827272,165.85151940087195,0.5923937005185992,0.9028051334794895,0.5560868986094363,
1022500078,2025-06-19,2025,Regular Season,170.0,164.97571725879834,165.71690860438565,-5.650107119328652,164.5477128677565,164.72780020203413,0.9891084023515169,5.0242827412016595,4.283091395614349,
1022500110,2025-07-03,2025,Regular Season,168.0,172.19031679944408,170.75752586305296,1.492785919359875,175.64159676833194,171.01885313784032,-0.2613272747873721,4.190316799444076,2.7575258630529618,
1022500117,2025-07-06,2025,Regular Season,149.0,168.42493856210055,167.73683156975045,1.0369043446256114,170.17405449954973,167.9183521636159,-0.1815205938654573,19.42493856210055,18.73683156975045,167.5909090909091
1022500122,2025-07-08,2025,Regular Season,165.0,163.74802208238617,163.80897550428074,-0.08179820007850935,162.902170438994,163.79465590196415,0.014319602316583609,1.2519779176138286,1.1910244957192617,165.8181818181818
1022500134,2025-07-13,2025,Regular Season,151.0,167.2848880370075,166.79934728516952,1.123962905013343,168.54773442519607,166.9961083606325,-0.19676107546297503,16.284888037007505,15.799347285169517,166.5909090909091
1022500144,2025-07-16,2025,Regular Season,175.0,168.1732478462004,167.51944628695358,1.3306185425598187,169.88138079850071,167.75238452210107,-0.23293823514748313,6.826752153799589,7.480553713046419,163.4090909090909
1022500147,2025-07-22,2025,Regular Season,182.0,168.71186919195654,168.68548279853496,-2.8032467681945548,170.66145815624515,168.19474609678275,0.4907367017522004,13.288130808043462,13.314517201465037,163.1818181818182
1022500155,2025-07-25,2025,Regular Season,165.0,167.8176909726726,167.6770027791964,-1.2778418994891183,169.35397008745582,167.45330362925682,0.22369914993960138,2.817690972672608,2.677002779196414,170.77272727272728
1022500159,2025-07-26,2025,Regular Season,200.0,174.6450691044133,173.16763463551962,0.6292324383507832,179.62508933988693,173.27778813857017,-0.11015350305054815,25.354930895586705,26.83236536448038,175.5
1022500185,2025-08-05,2025,Regular Season,161.0,169.0484910129446,167.76146909615616,3.7885449491285215,171.06695394821446,168.4246922108207,-0.6632231146645364,8.048491012944595,6.761469096156162,176.13636363636363
1022500199,2025-08-10,2025,Regular Season,154.0,170.89931275570484,170.53466011449598,-1.0794114691565824,174.45452957969968,170.34569821851971,0.18896189597627133,16.89931275570484,16.534660114495978,167.54545454545453
1022500222,2025-08-19,2025,Regular Season,160.0,168.9813937376813,168.06672182238827,3.548050956469808,171.5310059553122,168.68784403102927,-0.6211222086409952,8.981393737681287,8.066721822388274,166.4090909090909
1022500229,2025-08-21,2025,Regular Season,176.0,161.8856998545375,161.52733069344723,2.625551195320128,159.71441016988354,161.98695998776824,-0.45962929432102134,14.114300145462494,14.472669306552774,162.4090909090909
1022500241,2025-08-25,2025,Regular Season,160.0,164.23555899282277,164.03122261736354,0.8281417577624097,163.57499500492906,164.1761972087547,-0.14497459139115973,4.235558992822774,4.0312226173635395,167.27272727272728
1022500247,2025-08-28,2025,Regular Season,152.0,162.42675655926314,162.17489041343748,2.8605859247497563,160.928898837718,162.6756649145331,-0.5007745010955937,10.42675655926314,10.174890413437481,159.3181818181818
1022500277,2025-09-09,2025,Regular Season,141.0,159.01414079185975,160.1776753449582,-3.296080033114521,155.50632293237854,159.6006631951489,0.5770121498092967,18.014140791859745,19.177675344958203,157.63636363636363
1042500132,2025-09-17,2025,Playoffs,146.0,163.06062147789777,164.17957348561885,-5.256059192594819,161.9583628250038,163.25944715865637,0.920126326962486,17.06062147789777,18.179573485618846,159.72727272727272
1022600045,2026-05-24,2026,Regular Season,167.0,176.06019568694632,173.268502665148,7.706185111040611,181.98767379576046,174.6175483172793,-1.3490456521313006,9.060195686946315,6.268502665147992,178.86363636363637
1022600047,2026-05-25,2026,Regular Season,155.0,176.12297969219725,173.25157205046204,7.546396797384773,181.90848981524658,174.5726451420212,-1.3210730915591484,21.122979692197248,18.251572050462045,174.5909090909091
1022600049,2026-05-27,2026,Regular Season,158.0,171.20088339923433,169.39688774852266,5.952227740776493,174.61885946577814,170.43888542162364,-1.041997673100994,13.200883399234328,11.396887748522659,169.45454545454547
1022600056,2026-05-29,2026,Regular Season,143.0,168.5985353918941,167.14865218359714,5.467699299319378,170.50465702027248,168.1058282519919,-0.9571760683947699,25.598535391894103,24.148652183597136,170.45454545454547
1022600070,2026-06-03,2026,Regular Season,179.0,176.9625930314782,175.2471686089195,0.8573521018431052,183.3626415635227,175.39725676650608,-0.15008815758656097,2.0374069685217933,3.752831391080491,172.54545454545453
1022600080,2026-06-06,2026,Regular Season,158.0,172.7134115698998,171.50491817372998,1.449233532183598,176.94613206057466,171.7586211626076,-0.25370298887761394,14.71341156989979,13.504918173729976,174.72727272727272
