season,season_type,team_id,zone,fga,fgm,pts,games,team_abbr,attempt_share,fg_pct,pps,league_fg_pct,league_share,k_conversion,k_share,fg_pct_shrunk,share_shrunk,pts_value,pps_shrunk
2022,Playoffs,1611661323,In The Paint (Non-RA),132,46,92,12,CON,0.170763,0.348485,0.696970,0.407752,0.205479,1231.180672,149.517590,0.402013,0.178045,2,0.804026
2022,Playoffs,1611661323,Mid-Range,132,56,112,12,CON,0.170763,0.424242,0.848485,0.396985,0.190188,1807.084576,122.307775,0.398840,0.175044,2,0.797681
2022,Playoffs,1611661323,Corner 3,32,9,27,12,CON,0.041397,0.281250,0.843750,0.403670,0.034724,5000.000000,490.572701,0.402891,0.039171,3,1.208674
2022,Playoffs,1611661323,Above the Break 3,247,78,234,12,CON,0.319534,0.315789,0.947368,0.343126,0.271105,4515.440280,333.689182,0.341708,0.307793,3,1.025124
2022,Playoffs,1611661323,Backcourt,2,1,3,12,CON,0.002587,0.500000,1.500000,0.166667,0.001911,122.411748,5000.000000,0.172025,0.002021,3,0.516076
2022,Playoffs,1611661328,Restricted Area,91,62,124,6,SEA,0.221411,0.681319,1.362637,0.616541,0.296591,343.740841,109.530113,0.630101,0.238939,2,1.260201
2022,Playoffs,1611661328,In The Paint (Non-RA),94,42,84,6,SEA,0.228710,0.446809,0.893617,0.407752,0.205479,1231.180672,149.517590,0.410522,0.224116,2,0.821045
2022,Playoffs,1611661328,Mid-Range,89,37,74,6,SEA,0.216545,0.415730,0.831461,0.396985,0.190188,1807.084576,122.307775,0.397865,0.212016,2,0.795730
2022,Playoffs,1611661328,Corner 3,15,10,30,6,SEA,0.036496,0.666667,2.000000,0.403670,0.034724,5000.000000,490.572701,0.404456,0.035788,3,1.213369
2022,Playoffs,1611661328,Above the Break 3,122,45,135,6,SEA,0.296837,0.368852,1.106557,0.343126,0.271105,4515.440280,333.689182,0.343803,0.287362,3,1.031408
2022,Playoffs,1611661328,Backcourt,0,0,0,6,SEA,0.000000,,,0.166667,0.001911,122.411748,5000.000000,0.166667,0.001779,3,0.500000
2022,Playoffs,1611661329,Restricted Area,228,123,246,8,CHI,0.416058,0.539474,1.078947,0.616541,0.296591,343.740841,109.530113,0.585808,0.389659,2,1.171616
2022,Playoffs,1611661329,In The Paint (Non-RA),87,38,76,8,CHI,0.158759,0.436782,0.873563,0.407752,0.205479,1231.180672,149.517590,0.409668,0.166005,2,0.819336
2022,Playoffs,1611661329,Mid-Range,105,37,74,8,CHI,0.191606,0.352381,0.704762,0.396985,0.190188,1807.084576,122.307775,0.394536,0.188208,2,0.789071
2022,Playoffs,1611661329,Corner 3,21,5,15,8,CHI,0.038321,0.238095,0.714286,0.403670,0.034724,5000.000000,490.572701,0.402977,0.036021,3,1.208932
2022,Playoffs,1611661329,Above the Break 3,105,37,111,8,CHI,0.191606,0.352381,1.057143,0.343126,0.271105,4515.440280,333.689182,0.343336,0.218057,3,1.030008
2022,Playoffs,1611661329,Backcourt,2,0,0,8,CHI,0.003650,0.000000,0.000000,0.166667,0.001911,122.411748,5000.000000,0.163987,0.002049,3,0.491962
2022,Regular Season,1611661313,Restricted Area,817,480,960,36,NYL,0.328244,0.587515,1.175031,0.627014,0.293627,343.740841,109.530113,0.599213,0.326112,2,1.198425
2022,Regular Season,1611661313,In The Paint (Non-RA),446,156,312,36,NYL,0.179188,0.349776,0.699552,0.396880,0.187683,1231.180672,149.517590,0.384354,0.179300,2,0.768708
2022,Regular Season,1611661313,Mid-Range,465,148,296,36,NYL,0.186822,0.318280,0.636559,0.367750,0.189589,1807.084576,122.307775,0.357626,0.186567,2,0.715251
2022,Regular Season,1611661313,Corner 3,78,27,81,36,NYL,0.031338,0.346154,1.038462,0.379025,0.037006,5000.000000,490.572701,0.378520,0.032205,3,1.135560
2022,Regular Season,1611661313,Above the Break 3,678,229,687,36,NYL,0.272399,0.337758,1.013274,0.343145,0.290291,4515.440280,333.689182,0.342442,0.273948,3,1.027326
2022,Regular Season,1611661313,Backcourt,5,0,0,36,NYL,0.002009,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.054382,0.001868,3,0.163147
2022,Regular Season,1611661317,Restricted Area,790,483,966,36,PHO,0.319321,0.611392,1.222785,0.627014,0.293627,343.740841,109.530113,0.616129,0.318348,2,1.232258
2022,Regular Season,1611661317,In The Paint (Non-RA),466,167,334,36,PHO,0.188359,0.358369,0.716738,0.396880,0.187683,1231.180672,149.517590,0.386306,0.188389,2,0.772612
2022,Regular Season,1611661317,Mid-Range,398,140,280,36,PHO,0.160873,0.351759,0.703518,0.367750,0.189589,1807.084576,122.307775,0.364864,0.162285,2,0.729728
2022,Regular Season,1611661317,Corner 3,90,41,123,36,PHO,0.036378,0.455556,1.366667,0.379025,0.037006,5000.000000,490.572701,0.380378,0.036495,3,1.141134
2022,Regular Season,1611661317,Above the Break 3,724,259,777,36,PHO,0.292643,0.357735,1.073204,0.343145,0.290291,4515.440280,333.689182,0.345161,0.292471,3,1.035484
2022,Regular Season,1611661317,Backcourt,6,0,0,36,PHO,0.002425,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.053959,0.002011,3,0.161877
2022,Regular Season,1611661319,Restricted Area,594,374,748,36,LVA,0.233307,0.629630,1.259259,0.627014,0.293627,343.740841,109.530113,0.628671,0.236277,2,1.257342
2022,Regular Season,1611661319,In The Paint (Non-RA),496,199,398,36,LVA,0.194815,0.401210,0.802419,0.396880,0.187683,1231.180672,149.517590,0.398123,0.194817,2,0.796247
2022,Regular Season,1611661319,Mid-Range,531,211,422,36,LVA,0.208562,0.397363,0.794727,0.367750,0.189589,1807.084576,122.307775,0.374476,0.208117,2,0.748951
2022,Regular Season,1611661319,Corner 3,86,36,108,36,LVA,0.033778,0.418605,1.255814,0.379025,0.037006,5000.000000,490.572701,0.379694,0.034370,3,1.139082
2022,Regular Season,1611661319,Above the Break 3,837,293,879,36,LVA,0.328751,0.350060,1.050179,0.343145,0.290291,4515.440280,333.689182,0.344227,0.324956,3,1.032680
2022,Regular Season,1611661319,Backcourt,2,0,0,36,LVA,0.000786,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.055694,0.001464,3,0.167081
2022,Regular Season,1611661320,Restricted Area,729,461,922,36,LAS,0.305917,0.632373,1.264746,0.627014,0.293627,343.740841,109.530113,0.630656,0.305600,2,1.261312
2022,Regular Season,1611661320,In The Paint (Non-RA),433,178,356,36,LAS,0.181704,0.411085,0.822171,0.396880,0.187683,1231.180672,149.517590,0.400576,0.182190,2,0.801152
2022,Regular Season,1611661320,Mid-Range,395,162,324,36,LAS,0.165757,0.410127,0.820253,0.367750,0.189589,1807.084576,122.307775,0.375351,0.167043,2,0.750703
2022,Regular Season,1611661320,Corner 3,81,33,99,36,LAS,0.033991,0.407407,1.222222,0.379025,0.037006,5000.000000,490.572701,0.379477,0.034531,3,1.138432
2022,Regular Season,1611661320,Above the Break 3,742,278,834,36,LAS,0.311372,0.374663,1.123989,0.343145,0.290291,4515.440280,333.689182,0.347594,0.309008,3,1.042781
2022,Regular Season,1611661320,Backcourt,3,0,0,36,LAS,0.001259,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.055250,0.001629,3,0.165749
2022,Regular Season,1611661321,Restricted Area,722,498,996,36,DAL,0.303361,0.689751,1.379501,0.627014,0.293627,343.740841,109.530113,0.669516,0.302605,2,1.339032
2022,Regular Season,1611661321,In The Paint (Non-RA),455,185,370,36,DAL,0.191176,0.406593,0.813187,0.396880,0.187683,1231.180672,149.517590,0.399501,0.190763,2,0.799002
2022,Regular Season,1611661321,Mid-Range,439,147,294,36,DAL,0.184454,0.334852,0.669704,0.367750,0.189589,1807.084576,122.307775,0.361320,0.184505,2,0.722640
2022,Regular Season,1611661321,Corner 3,68,24,72,36,DAL,0.028571,0.352941,1.058824,0.379025,0.037006,5000.000000,490.572701,0.378675,0.029980,3,1.136025
2022,Regular Season,1611661321,Above the Break 3,692,238,714,36,DAL,0.290756,0.343931,1.031792,0.343145,0.290291,4515.440280,333.689182,0.343250,0.290384,3,1.029749
2022,Regular Season,1611661321,Backcourt,4,0,0,36,DAL,0.001681,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.054813,0.001763,3,0.164438
2022,Regular Season,1611661322,Restricted Area,509,332,664,36,WAS,0.217150,0.652259,1.304519,0.627014,0.293627,343.740841,109.530113,0.642083,0.220835,2,1.284166
2022,Regular Season,1611661322,In The Paint (Non-RA),496,203,406,36,WAS,0.211604,0.409274,0.818548,0.396880,0.187683,1231.180672,149.517590,0.400439,0.210428,2,0.800879
2022,Regular Season,1611661322,Mid-Range,567,211,422,36,WAS,0.241894,0.372134,0.744268,0.367750,0.189589,1807.084576,122.307775,0.368797,0.239594,2,0.737594
2022,Regular Season,1611661322,Corner 3,83,29,87,36,WAS,0.035410,0.349398,1.048193,0.379025,0.037006,5000.000000,490.572701,0.378541,0.035730,3,1.135623
2022,Regular Season,1611661322,Above the Break 3,682,231,693,36,WAS,0.290956,0.338710,1.016129,0.343145,0.290291,4515.440280,333.689182,0.342563,0.291230,3,1.027690
2022,Regular Season,1611661322,Backcourt,7,1,3,36,WAS,0.002986,0.142857,0.428571,0.056604,0.001804,122.411748,5000.000000,0.061269,0.002184,3,0.183808
2022,Regular Season,1611661323,Restricted Area,730,452,904,36,CON,0.309060,0.619178,1.238356,0.627014,0.293627,343.740841,109.530113,0.621687,0.308436,2,1.243374
2022,Regular Season,1611661323,In The Paint (Non-RA),411,171,342,36,CON,0.174005,0.416058,0.832117,0.396880,0.187683,1231.180672,149.517590,0.401680,0.174853,2,0.803360
2022,Regular Season,1611661323,Mid-Range,420,150,300,36,CON,0.177815,0.357143,0.714286,0.367750,0.189589,1807.084576,122.307775,0.365750,0.178430,2,0.731499
2022,Regular Season,1611661323,Corner 3,74,29,87,36,CON,0.031329,0.391892,1.175676,0.379025,0.037006,5000.000000,490.572701,0.379212,0.032312,3,1.137637
2022,Regular Season,1611661323,Above the Break 3,723,234,702,36,CON,0.306097,0.323651,0.970954,0.343145,0.290291,4515.440280,333.689182,0.340455,0.304199,3,1.021364
2022,Regular Season,1611661323,Backcourt,4,0,0,36,CON,0.001693,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.054813,0.001769,3,0.164438
2022,Regular Season,1611661324,Restricted Area,644,412,824,36,MIN,0.256778,0.639752,1.279503,0.627014,0.293627,343.740841,109.530113,0.635319,0.259172,2,1.270638
2022,Regular Season,1611661324,In The Paint (Non-RA),456,180,360,36,MIN,0.181818,0.394737,0.789474,0.396880,0.187683,1231.180672,149.517590,0.396301,0.182749,2,0.792602
2022,Regular Season,1611661324,Mid-Range,497,190,380,36,MIN,0.198166,0.382294,0.764588,0.367750,0.189589,1807.084576,122.307775,0.370887,0.198419,2,0.741774
2022,Regular Season,1611661324,Corner 3,128,45,135,36,MIN,0.051037,0.351562,1.054688,0.379025,0.037006,5000.000000,490.572701,0.378339,0.048902,3,1.135018
2022,Regular Season,1611661324,Above the Break 3,778,273,819,36,MIN,0.310207,0.350900,1.052699,0.343145,0.290291,4515.440280,333.689182,0.344285,0.308884,3,1.032855
2022,Regular Season,1611661324,Backcourt,5,1,3,36,MIN,0.001994,0.200000,0.600000,0.056604,0.001804,122.411748,5000.000000,0.062231,0.001874,3,0.186693
2022,Regular Season,1611661325,Restricted Area,826,533,1066,36,IND,0.334820,0.645278,1.290557,0.627014,0.293627,343.740841,109.530113,0.639911,0.332407,2,1.279823
2022,Regular Season,1611661325,In The Paint (Non-RA),436,205,410,36,IND,0.176733,0.470183,0.940367,0.396880,0.187683,1231.180672,149.517590,0.416050,0.177006,2,0.832101
2022,Regular Season,1611661325,Mid-Range,448,174,348,36,IND,0.181597,0.388393,0.776786,0.367750,0.189589,1807.084576,122.307775,0.371851,0.181613,2,0.743702
2022,Regular Season,1611661325,Corner 3,92,38,114,36,IND,0.037292,0.413043,1.239130,0.379025,0.037006,5000.000000,490.572701,0.379639,0.037171,3,1.138918
2022,Regular Season,1611661325,Above the Break 3,661,219,657,36,IND,0.267937,0.331316,0.993949,0.343145,0.290291,4515.440280,333.689182,0.341635,0.270063,3,1.024904
2022,Regular Season,1611661325,Backcourt,4,0,0,36,IND,0.001621,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.054813,0.001740,3,0.164438
2022,Regular Season,1611661328,Restricted Area,679,449,898,36,SEA,0.274788,0.661267,1.322533,0.627014,0.293627,343.740841,109.530113,0.649755,0.275460,2,1.299509
2022,Regular Season,1611661328,In The Paint (Non-RA),561,214,428,36,SEA,0.227034,0.381462,0.762923,0.396880,0.187683,1231.180672,149.517590,0.392054,0.224685,2,0.784107
2022,Regular Season,1611661328,Mid-Range,447,159,318,36,SEA,0.180898,0.355705,0.711409,0.367750,0.189589,1807.084576,122.307775,0.365361,0.181225,2,0.730723
2022,Regular Season,1611661328,Corner 3,92,30,90,36,SEA,0.037232,0.326087,0.978261,0.379025,0.037006,5000.000000,490.572701,0.378068,0.037177,3,1.134205
2022,Regular Season,1611661328,Above the Break 3,688,221,663,36,SEA,0.278430,0.321221,0.963663,0.343145,0.290291,4515.440280,333.689182,0.340246,0.279712,3,1.020739
2022,Regular Season,1611661328,Backcourt,4,0,0,36,SEA,0.001619,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.054813,0.001742,3,0.164438
2022,Regular Season,1611661329,Restricted Area,933,547,1094,36,CHI,0.364311,0.586281,1.172562,0.627014,0.293627,343.740841,109.530113,0.597248,0.359612,2,1.194495
2022,Regular Season,1611661329,In The Paint (Non-RA),466,167,334,36,CHI,0.181960,0.358369,0.716738,0.396880,0.187683,1231.180672,149.517590,0.386306,0.181368,2,0.772612
2022,Regular Season,1611661329,Mid-Range,476,174,348,36,CHI,0.185865,0.365546,0.731092,0.367750,0.189589,1807.084576,122.307775,0.367291,0.185108,2,0.734581
2022,Regular Season,1611661329,Corner 3,94,35,105,36,CHI,0.036704,0.372340,1.117021,0.379025,0.037006,5000.000000,490.572701,0.378901,0.036570,3,1.136704
2022,Regular Season,1611661329,Above the Break 3,589,198,594,36,CHI,0.229988,0.336163,1.008489,0.343145,0.290291,4515.440280,333.689182,0.342340,0.235760,3,1.027019
2022,Regular Season,1611661329,Backcourt,3,0,0,36,CHI,0.001171,0.000000,0.000000,0.056604,0.001804,122.411748,5000.000000,0.055250,0.001582,3,0.165749
2022,Regular Season,1611661330,Restricted Area,652,387,774,36,ATL,0.272918,0.593558,1.187117,0.627014,0.293627,343.740841,109.530113,0.605108,0.274699,2,1.210215
2022,Regular Season,1611661330,In The Paint (Non-RA),391,163,326,36,ATL,0.163667,0.416880,0.833760,0.396880,0.187683,1231.180672,149.517590,0.401701,0.165608,2,0.803401
2022,Regular Season,1611661330,Mid-Range,486,182,364,36,ATL,0.203432,0.374486,0.748971,0.367750,0.189589,1807.084576,122.307775,0.369178,0.203405,2,0.738355
2022,Regular Season,1611661330,Corner 3,121,45,135,36,ATL,0.050649,0.371901,1.115702,0.379025,0.037006,5000.000000,490.572701,0.378857,0.048479,3,1.136570
2022,Regular Season,1611661330,Above the Break 3,733,253,759,36,ATL,0.306823,0.345157,1.035471,0.343145,0.290291,4515.440280,333.689182,0.343426,0.305769,3,1.030279
2022,Regular Season,1611661330,Backcourt,6,1,3,36,ATL,0.002512,0.166667,0.500000,0.056604,0.001804,122.411748,5000.000000,0.061746,0.002039,3,0.185239
2023,Playoffs,1611661313,Restricted Area,221,126,252,10,NYL,0.311707,0.570136,1.140271,0.622036,0.254888,343.740841,109.530113,0.601726,0.302493,2,1.203452
2023,Playoffs,1611661313,In The Paint (Non-RA),148,63,126,10,NYL,0.208745,0.425676,0.851351,0.392012,0.240313,1231.180672,149.517590,0.395624,0.213108,2,0.791249
2023,Playoffs,1611661313,Mid-Range,110,43,86,10,NYL,0.155148,0.390909,0.781818,0.361656,0.163171,1807.084576,122.307775,0.363334,0.155501,2,0.726669
2023,Playoffs,1611661313,Corner 3,27,7,21,10,NYL,0.038082,0.259259,0.777778,0.276923,0.046214,5000.000000,490.572701,0.276828,0.041188,3,0.830485
2023,Playoffs,1611661313,Above the Break 3,201,73,219,10,NYL,0.283498,0.363184,1.089552,0.364520,0.292570,4515.440280,333.689182,0.364463,0.284884,3,1.093389
2023,Playoffs,1611661313,Backcourt,2,0,0,10,NYL,0.002821,0.000000,0.000000,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002826,3,0.000000
2023,Playoffs,1611661319,Restricted Area,114,82,164,9,LVA,0.176198,0.719298,1.438596,0.622036,0.254888,343.740841,109.530113,0.646259,0.189059,2,1.292519
2023,Playoffs,1611661319,In The Paint (Non-RA),179,58,116,9,LVA,0.276662,0.324022,0.648045,0.392012,0.240313,1231.180672,149.517590,0.383382,0.271950,2,0.766763
2023,Playoffs,1611661319,Mid-Range,116,37,74,9,LVA,0.179289,0.318966,0.637931,0.361656,0.163171,1807.084576,122.307775,0.359081,0.178110,2,0.718161
2023,Playoffs,1611661319,Corner 3,29,6,18,9,LVA,0.044822,0.206897,0.620690,0.276923,0.046214,5000.000000,490.572701,0.276519,0.045778,3,0.829558
2023,Playoffs,1611661319,Above the Break 3,206,70,210,9,LVA,0.318393,0.339806,1.019417,0.364520,0.292570,4515.440280,333.689182,0.363442,0.312030,3,1.090325
2023,Playoffs,1611661319,Backcourt,3,0,0,9,LVA,0.004637,0.000000,0.000000,0.000000,0.002844,122.411748,5000.000000,0.000000,0.003073,3,0.000000
2023,Playoffs,1611661321,Restricted Area,78,44,88,5,DAL,0.231454,0.564103,1.128205,0.622036,0.254888,343.740841,109.530113,0.611322,0.236841,2,1.222643
2023,Playoffs,1611661321,In The Paint (Non-RA),88,34,68,5,DAL,0.261128,0.386364,0.772727,0.392012,0.240313,1231.180672,149.517590,0.391635,0.254343,2,0.783270
2023,Playoffs,1611661321,Mid-Range,58,24,48,5,DAL,0.172107,0.413793,0.827586,0.361656,0.163171,1807.084576,122.307775,0.363277,0.169469,2,0.726554
2023,Playoffs,1611661321,Corner 3,15,6,18,5,DAL,0.044510,0.400000,1.200000,0.276923,0.046214,5000.000000,490.572701,0.277291,0.045451,3,0.831874
2023,Playoffs,1611661321,Above the Break 3,98,39,117,5,DAL,0.290801,0.397959,1.193878,0.364520,0.292570,4515.440280,333.689182,0.365230,0.291237,3,1.095691
2023,Playoffs,1611661321,Backcourt,0,0,0,5,DAL,0.000000,,,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002660,3,0.000000
2023,Playoffs,1611661322,Restricted Area,55,34,68,2,WAS,0.352564,0.618182,1.236364,0.622036,0.254888,343.740841,109.530113,0.621505,0.313107,2,1.243009
2023,Playoffs,1611661322,In The Paint (Non-RA),27,12,24,2,WAS,0.173077,0.444444,0.888889,0.392012,0.240313,1231.180672,149.517590,0.393137,0.206532,2,0.786274
2023,Playoffs,1611661322,Mid-Range,17,5,10,2,WAS,0.108974,0.294118,0.588235,0.361656,0.163171,1807.084576,122.307775,0.361026,0.133147,2,0.722053
2023,Playoffs,1611661322,Corner 3,11,1,3,2,WAS,0.070513,0.090909,0.272727,0.276923,0.046214,5000.000000,490.572701,0.276515,0.052216,3,0.829544
2023,Playoffs,1611661322,Above the Break 3,45,15,45,2,WAS,0.288462,0.333333,1.000000,0.364520,0.292570,4515.440280,333.689182,0.364212,0.292039,3,1.092637
2023,Playoffs,1611661322,Backcourt,1,0,0,2,WAS,0.006410,0.000000,0.000000,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002960,3,0.000000
2023,Playoffs,1611661323,Restricted Area,133,77,154,7,CON,0.285408,0.578947,1.157895,0.622036,0.254888,343.740841,109.530113,0.610015,0.280743,2,1.220031
2023,Playoffs,1611661323,In The Paint (Non-RA),98,38,76,7,CON,0.210300,0.387755,0.775510,0.392012,0.240313,1231.180672,149.517590,0.391698,0.218481,2,0.783396
2023,Playoffs,1611661323,Mid-Range,63,24,48,7,CON,0.135193,0.380952,0.761905,0.361656,0.163171,1807.084576,122.307775,0.362306,0.141587,2,0.724612
2023,Playoffs,1611661323,Corner 3,28,8,24,7,CON,0.060086,0.285714,0.857143,0.276923,0.046214,5000.000000,490.572701,0.276972,0.053188,3,0.830916
2023,Playoffs,1611661323,Above the Break 3,144,51,153,7,CON,0.309013,0.354167,1.062500,0.364520,0.292570,4515.440280,333.689182,0.364200,0.303388,3,1.092600
2023,Playoffs,1611661323,Backcourt,0,0,0,7,CON,0.000000,,,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002612,3,0.000000
2023,Playoffs,1611661324,Restricted Area,52,33,66,3,MIN,0.261307,0.634615,1.269231,0.622036,0.254888,343.740841,109.530113,0.623689,0.259386,2,1.247378
2023,Playoffs,1611661324,In The Paint (Non-RA),36,16,32,3,MIN,0.180905,0.444444,0.888889,0.392012,0.240313,1231.180672,149.517590,0.393501,0.206677,2,0.787003
2023,Playoffs,1611661324,Mid-Range,41,16,32,3,MIN,0.206030,0.390244,0.780488,0.361656,0.163171,1807.084576,122.307775,0.362290,0.189978,2,0.724580
2023,Playoffs,1611661324,Corner 3,12,6,18,3,MIN,0.060302,0.500000,1.500000,0.276923,0.046214,5000.000000,490.572701,0.277457,0.050349,3,0.832372
2023,Playoffs,1611661324,Above the Break 3,57,26,78,3,MIN,0.286432,0.456140,1.368421,0.364520,0.292570,4515.440280,333.689182,0.365662,0.290679,3,1.096987
2023,Playoffs,1611661324,Backcourt,1,0,0,3,MIN,0.005025,0.000000,0.000000,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002931,3,0.000000
2023,Playoffs,1611661329,Restricted Area,16,14,28,2,CHI,0.105960,0.875000,1.750000,0.622036,0.254888,343.740841,109.530113,0.633287,0.168076,2,1.266574
2023,Playoffs,1611661329,In The Paint (Non-RA),62,29,58,2,CHI,0.410596,0.467742,0.935484,0.392012,0.240313,1231.180672,149.517590,0.395643,0.324917,2,0.791285
2023,Playoffs,1611661329,Mid-Range,30,7,14,2,CHI,0.198675,0.233333,0.466667,0.361656,0.163171,1807.084576,122.307775,0.359560,0.182250,2,0.719120
2023,Playoffs,1611661329,Corner 3,5,2,6,2,CHI,0.033113,0.400000,1.200000,0.276923,0.046214,5000.000000,490.572701,0.277046,0.043004,3,0.831138
2023,Playoffs,1611661329,Above the Break 3,38,12,36,2,CHI,0.251656,0.315789,0.947368,0.364520,0.292570,4515.440280,333.689182,0.364113,0.279001,3,1.092340
2023,Playoffs,1611661329,Backcourt,0,0,0,2,CHI,0.000000,,,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002752,3,0.000000
2023,Playoffs,1611661330,Restricted Area,48,36,72,2,ATL,0.324324,0.750000,1.500000,0.622036,0.254888,343.740841,109.530113,0.637716,0.288355,2,1.275431
2023,Playoffs,1611661330,In The Paint (Non-RA),38,15,30,2,ATL,0.256757,0.394737,0.789474,0.392012,0.240313,1231.180672,149.517590,0.392093,0.243067,2,0.784187
2023,Playoffs,1611661330,Mid-Range,24,10,20,2,ATL,0.162162,0.416667,0.833333,0.361656,0.163171,1807.084576,122.307775,0.362377,0.159068,2,0.724754
2023,Playoffs,1611661330,Corner 3,3,0,0,2,ATL,0.020270,0.000000,0.000000,0.276923,0.046214,5000.000000,490.572701,0.276757,0.039323,3,0.830271
2023,Playoffs,1611661330,Above the Break 3,34,14,42,2,ATL,0.229730,0.411765,1.235294,0.364520,0.292570,4515.440280,333.689182,0.364873,0.267295,3,1.094619
2023,Playoffs,1611661330,Backcourt,1,0,0,2,ATL,0.006757,0.000000,0.000000,0.000000,0.002844,122.411748,5000.000000,0.000000,0.002892,3,0.000000
2023,Regular Season,1611661313,Restricted Area,865,501,1002,40,NYL,0.305222,0.579191,1.158382,0.625054,0.283946,343.740841,109.530113,0.592233,0.303886,2,1.184466
2023,Regular Season,1611661313,In The Paint (Non-RA),589,247,494,40,NYL,0.207833,0.419355,0.838710,0.400257,0.213295,1231.180672,149.517590,0.406437,0.207735,2,0.812874
2023,Regular Season,1611661313,Mid-Range,506,155,310,40,NYL,0.178546,0.306324,0.612648,0.366293,0.179402,1807.084576,122.307775,0.353174,0.178262,2,0.706349
2023,Regular Season,1611661313,Corner 3,88,29,87,40,NYL,0.031052,0.329545,0.988636,0.382745,0.038861,5000.000000,490.572701,0.381825,0.032146,3,1.145475
2023,Regular Season,1611661313,Above the Break 3,782,269,807,40,NYL,0.275935,0.343990,1.031969,0.344414,0.282392,4515.440280,333.689182,0.344352,0.276121,3,1.033055
2023,Regular Season,1611661313,Backcourt,4,0,0,40,NYL,0.001411,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001850,3,0.000000
2023,Regular Season,1611661317,Restricted Area,752,464,928,40,PHO,0.273654,0.617021,1.234043,0.625054,0.283946,343.740841,109.530113,0.619541,0.273828,2,1.239082
2023,Regular Season,1611661317,In The Paint (Non-RA),605,248,496,40,PHO,0.220160,0.409917,0.819835,0.400257,0.213295,1231.180672,149.517590,0.403440,0.219630,2,0.806880
2023,Regular Season,1611661317,Mid-Range,540,205,410,40,PHO,0.196507,0.379630,0.759259,0.366293,0.179402,1807.084576,122.307775,0.369361,0.195621,2,0.738723
2023,Regular Season,1611661317,Corner 3,91,46,138,40,PHO,0.033115,0.505495,1.516484,0.382745,0.038861,5000.000000,490.572701,0.384939,0.033958,3,1.154818
2023,Regular Season,1611661317,Above the Break 3,753,269,807,40,PHO,0.274017,0.357238,1.071713,0.344414,0.282392,4515.440280,333.689182,0.346247,0.274704,3,1.038742
2023,Regular Season,1611661317,Backcourt,7,0,0,40,PHO,0.002547,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.002259,3,0.000000
2023,Regular Season,1611661319,Restricted Area,624,399,798,40,LVA,0.219641,0.639423,1.278846,0.625054,0.283946,343.740841,109.530113,0.634319,0.221920,2,1.268638
2023,Regular Season,1611661319,In The Paint (Non-RA),752,308,616,40,LVA,0.264696,0.409574,0.819149,0.400257,0.213295,1231.180672,149.517590,0.403790,0.261997,2,0.807580
2023,Regular Season,1611661319,Mid-Range,572,197,394,40,LVA,0.201338,0.344406,0.688811,0.366293,0.179402,1807.084576,122.307775,0.361031,0.200334,2,0.722061
2023,Regular Season,1611661319,Corner 3,93,38,114,40,LVA,0.032735,0.408602,1.225806,0.382745,0.038861,5000.000000,490.572701,0.383217,0.033621,3,1.149652
2023,Regular Season,1611661319,Above the Break 3,796,268,804,40,LVA,0.280183,0.336683,1.010050,0.344414,0.282392,4515.440280,333.689182,0.343256,0.280278,3,1.029768
2023,Regular Season,1611661319,Backcourt,4,0,0,40,LVA,0.001408,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001850,3,0.000000
2023,Regular Season,1611661320,Restricted Area,795,548,1096,40,LAS,0.302396,0.689308,1.378616,0.625054,0.283946,343.740841,109.530113,0.669912,0.301942,2,1.339825
2023,Regular Season,1611661320,In The Paint (Non-RA),535,200,400,40,LAS,0.203499,0.373832,0.747664,0.400257,0.213295,1231.180672,149.517590,0.392253,0.204219,2,0.784505
2023,Regular Season,1611661320,Mid-Range,393,158,316,40,LAS,0.149486,0.402036,0.804071,0.366293,0.179402,1807.084576,122.307775,0.372678,0.150958,2,0.745355
2023,Regular Season,1611661320,Corner 3,101,41,123,40,LAS,0.038418,0.405941,1.217822,0.382745,0.038861,5000.000000,490.572701,0.383204,0.038524,3,1.149613
2023,Regular Season,1611661320,Above the Break 3,801,254,762,40,LAS,0.304679,0.317104,0.951311,0.344414,0.282392,4515.440280,333.689182,0.340300,0.302453,3,1.020899
2023,Regular Season,1611661320,Backcourt,4,0,0,40,LAS,0.001521,0.000000,0.000000,0.000000,0.002103,122.411748,5000.000000,0.000000,0.001904,3,0.000000
