game_id,team_id,season,pts,R2_TEAM_EWMA,A_TEAM,n_top3_out,naive_points_lost,resid,fitted_absence_effect
1022200016,1611661319,2022,96.0,88.4409236208589,82.0,0,0.0,7.5590763791411035,-0.0
1022200016,1611661330,2022,73.0,76.4360246417131,82.0,0,0.0,-3.4360246417131037,-0.0
1022200017,1611661313,2022,86.0,74.12203111577931,82.0,0,0.0,11.877968884220692,-0.0
1022200017,1611661325,2022,92.0,75.87002258264722,82.0,0,0.0,16.129977417352777,-0.0
1022200018,1611661317,2022,69.0,85.73219613284306,82.0,0,0.0,-16.732196132843058,-0.0
1022200018,1611661328,2022,64.0,83.61944980058666,82.0,0,0.0,-19.619449800586665,-0.0
1022200019,1611661320,2022,60.0,78.15847594981601,82.0,0,0.0,-18.158475949816008,-0.0
1022200019,1611661323,2022,77.0,79.73333333333333,82.0,2,17.220813784249337,-2.7333333333333343,-0.0
1022200020,1611661324,2022,78.0,78.25051743386011,82.0,0,0.0,-0.2505174338601108,-0.0
1022200020,1611661329,2022,82.0,84.64221363643466,82.0,1,8.180600567811654,-2.6422136364346613,-0.0
1022200021,1611661313,2022,71.0,76.09846360716139,82.0,0,0.0,-5.098463607161392,-0.0
1022200021,1611661321,2022,81.0,79.52123702090266,82.0,0,0.0,1.4787629790973398,-0.0
1022200022,1611661325,2022,79.0,77.98781731006238,82.0,0,0.0,1.0121826899376174,-0.0
1022200022,1611661330,2022,85.0,76.03818344058983,82.0,0,0.0,8.961816559410167,-0.0
1022200023,1611661313,2022,65.0,75.53052115266128,82.0,0,0.0,-10.53052115266128,-0.0
1022200023,1611661323,2022,92.0,79.28167407939847,82.0,1,8.027211920465197,12.71832592060153,-0.0
1022200024,1611661325,2022,79.0,78.00287545893111,78.91592566018507,1,13.265224997117656,0.9971245410688852,-0.0
1022200024,1611661330,2022,101.0,77.34530777793593,82.0,0,0.0,23.65469222206407,-0.0
1022200025,1611661321,2022,68.0,79.7933491770403,82.0,0,0.0,-11.793349177040298,-0.0
1022200025,1611661322,2022,84.0,81.96316292775961,82.0,0,0.0,2.036837072240388,-0.0
1022200026,1611661317,2022,74.0,83.09232660850904,82.0,0,0.0,-9.09232660850904,-0.0
1022200026,1611661319,2022,86.0,89.45407699852925,82.0,0,0.0,-3.4540769985292457,-0.0
1022200027,1611661320,2022,84.0,75.50819212266669,82.0,0,0.0,8.491807877333315,-0.0
1022200027,1611661324,2022,87.0,78.40528847932286,82.0,0,0.0,8.594711520677137,-0.0
1022200028,1611661328,2022,74.0,81.05977710710246,82.0,0,0.0,-7.059777107102462,-0.0
1022200028,1611661329,2022,71.0,84.19979922060463,82.0,0,0.0,-13.199799220604632,-0.0
1022200029,1611661319,2022,93.0,89.00222958680382,83.74641388071387,0,0.0,3.9977704131961787,-0.0
1022200029,1611661324,2022,87.0,79.61448995590322,76.79600380867954,0,0.0,7.385510044096776,-0.0
1022200030,1611661317,2022,84.0,81.85395435644358,82.0,1,16.373125261985244,2.1460456435564197,-0.0
1022200030,1611661321,2022,94.0,78.26279622972787,82.0,0,0.0,15.737203770272131,-0.0
1022200031,1611661323,2022,94.0,81.19486195031067,82.0,0,0.0,12.805138049689333,-0.0
1022200031,1611661325,2022,85.0,78.01457707637482,78.90483864224913,0,0.0,6.98542292362518,-0.0
1022200032,1611661322,2022,78.0,82.12251932844363,81.85044624437398,1,18.054428829963996,-4.12251932844363,-0.0
1022200032,1611661330,2022,73.0,80.27147930448548,78.63438235916581,0,0.0,-7.2714793044854815,-0.0
1022200033,1611661320,2022,80.0,76.42805966456928,78.6023377204157,0,0.0,3.5719403354307246,-0.0
1022200033,1611661328,2022,83.0,80.34799129814729,75.54152669048776,0,0.0,2.652008701852708,-0.0
1022200034,1611661317,2022,80.0,82.13634241419221,79.84080839553866,0,0.0,-2.136342414192214,-0.0
1022200034,1611661319,2022,100.0,89.43898720920481,84.08095823976919,0,0.0,10.56101279079519,-0.0
1022200035,1611661321,2022,94.0,80.26800552483319,77.74104621639773,0,0.0,13.731994475166815,-0.0
1022200035,1611661324,2022,78.0,80.55415479881717,78.29574908047677,0,0.0,-2.554154798817166,-0.0
1022200036,1611661323,2022,92.0,82.83927531635162,82.0,0,0.0,9.160724683648382,-0.0
1022200036,1611661325,2022,70.0,78.65686947968122,78.4532574826721,0,0.0,-8.65686947968122,-0.0
1022200037,1611661322,2022,73.0,81.57102346534145,79.88077483680554,0,0.0,-8.571023465341455,-0.0
1022200037,1611661329,2022,82.0,82.4199488703618,82.0,0,0.0,-0.41994887036179307,-0.0
1022200038,1611661319,2022,104.0,90.52543993913986,84.94508020029414,0,0.0,13.474560060860142,-0.0
1022200038,1611661320,2022,76.0,76.69266379877604,78.03153107994834,0,0.0,-0.6926637987760387,-0.0
1022200039,1611661321,2022,85.0,81.82624434093465,80.0528520127634,0,0.0,3.1737556590653497,-0.0
1022200039,1611661323,2022,77.0,83.8337330447117,82.3318017510415,0,0.0,-6.833733044711707,-0.0
1022200040,1611661322,2022,70.0,80.6041421670298,78.99211846717678,0,0.0,-10.604142167029806,-0.0
1022200040,1611661330,2022,50.0,79.39384900960115,77.69884107285662,0,0.0,-29.393849009601155,-0.0
1022200041,1611661325,2022,90.0,77.68253127039502,77.7174422583978,0,0.0,12.317468729604983,-0.0
1022200041,1611661329,2022,95.0,82.41633407577372,78.40907143307462,0,0.0,12.583665924226281,-0.0
1022200042,1611661313,2022,78.0,74.37469044561834,71.19498575594847,1,13.450588610994133,3.6253095543816585,-0.0
1022200042,1611661324,2022,84.0,80.35338379960233,77.8435295925424,0,0.0,3.6466162003976734,-0.0
1022200043,1611661317,2022,94.0,81.90556420646502,79.6331190195522,0,0.0,12.094435793534984,-0.0
1022200043,1611661320,2022,99.0,76.48150906709047,77.2697485353001,0,0.0,22.51849093290953,-0.0
1022200044,1611661321,2022,68.0,82.1183252222136,80.4248272848722,0,0.0,-14.118325222213599,-0.0
1022200044,1611661323,2022,99.0,82.91819406766322,80.90277359460569,0,0.0,16.081805932336778,-0.0
1022200045,1611661320,2022,96.0,78.60430063671478,79.8404143709304,0,0.0,17.395699363285217,-0.0
1022200045,1611661325,2022,101.0,78.77814411241415,78.41096367297217,0,0.0,22.221855887585846,-0.0
1022200046,1611661313,2022,71.0,74.93971690460496,72.61757415238455,0,0.0,-3.939716904604964,-0.0
1022200046,1611661328,2022,79.0,80.80786232809605,76.31874831975864,1,11.470803233959062,-1.80786232809605,-0.0
1022200047,1611661319,2022,83.0,91.80746267500986,89.81840721717384,0,0.0,-8.807462675009859,-0.0
1022200047,1611661329,2022,76.0,83.87674216085772,80.225479750566,0,0.0,-7.876742160857717,-0.0
1022200048,1611661322,2022,71.0,79.5190557710542,78.34181996304252,1,17.197304993305593,-8.519055771054198,-0.0
1022200048,1611661323,2022,79.0,84.50962048023636,82.24455381975221,0,0.0,-5.509620480236364,-0.0
1022200049,1611661317,2022,54.0,83.19861838211209,81.10849817161602,0,0.0,-29.198618382112087,-0.0
1022200049,1611661330,2022,81.0,76.26821124079837,74.14398842148336,0,0.0,4.731788759201635,-0.0
1022200050,1611661313,2022,61.0,74.6514406091171,72.71573670283487,0,0.0,-13.651440609117103,-0.0
1022200050,1611661328,2022,92.0,80.75228746387359,76.62523318269439,0,0.0,11.247712536126414,-0.0
1022200051,1611661320,2022,85.0,80.07252506088768,81.67350623297995,0,0.0,4.927474939112315,-0.0
1022200051,1611661324,2022,83.0,80.78875075797687,78.49983710883586,0,0.0,2.211249242023129,-0.0
1022200052,1611661322,2022,87.0,78.71786808750853,77.20595054605766,0,0.0,8.282131912491465,-0.0
1022200052,1611661325,2022,75.0,80.69670238751196,80.73351628657798,0,0.0,-5.696702387511962,-0.0
1022200053,1611661317,2022,70.0,80.25925835018208,77.44065486704977,0,0.0,-10.25925835018208,-0.0
1022200053,1611661329,2022,73.0,83.03592745277545,79.35860110653796,0,0.0,-10.035927452775454,-0.0
1022200054,1611661319,2022,89.0,90.87095823322983,84.81043973513525,0,0.0,-1.8709582332298282,-0.0
1022200054,1611661323,2022,81.0,83.80789130089181,83.18397896273176,0,0.0,-2.8078913008918107,-0.0
1022200055,1611661320,2022,93.0,80.29983450480795,80.65051430223653,0,0.0,12.700165495192053,-0.0
1022200055,1611661321,2022,91.0,80.65984517197114,78.74527943330054,0,0.0,10.340154828028858,-0.0
1022200056,1611661324,2022,76.0,81.05331586924653,79.96663087531411,0,0.0,-5.053315869246532,-0.0
1022200056,1611661330,2022,84.0,76.82035990834055,74.53570125953206,0,0.0,7.179640091659451,-0.0
1022200057,1611661313,2022,87.0,73.41958200984908,72.66850272389372,0,0.0,13.58041799015092,-0.0
1022200057,1611661325,2022,74.0,80.04038849630683,82.03483898129544,0,0.0,-6.040388496306832,-0.0
1022200058,1611661319,2022,90.0,90.63343162330183,84.11661304166347,0,0.0,-0.6334316233018313,-0.0
1022200058,1611661323,2022,97.0,83.41834710835914,82.18596123620884,0,0.0,13.581652891640857,-0.0
1022200059,1611661313,2022,74.0,74.8726054250775,73.77577010339954,0,0.0,-0.8726054250774951,-0.0
1022200059,1611661322,2022,70.0,79.50410522866846,77.71007112520587,0,0.0,-9.504105228668465,-0.0
1022200060,1611661329,2022,73.0,82.05329953137033,78.98197688271944,0,0.0,-9.053299531370328,-0.0
1022200060,1611661330,2022,65.0,77.56144803921894,75.66133759769926,0,0.0,-12.561448039218945,-0.0
1022200061,1611661317,2022,88.0,79.35183179263115,76.50088240292247,0,0.0,8.648168207368855,-0.0
1022200061,1611661323,2022,92.0,84.54911956412607,82.18596123620884,0,0.0,7.450880435873927,-0.0
1022200062,1611661321,2022,68.0,81.64064304868164,79.87855902332491,0,0.0,-13.640643048681639,-0.0
1022200062,1611661328,2022,51.0,82.00395697276815,77.94357979522233,0,0.0,-31.00395697276815,-0.0
1022200063,1611661313,2022,77.0,74.90509060317058,75.00360139938934,0,0.0,2.094909396829422,-0.0
1022200063,1611661324,2022,84.0,80.63739535133988,79.43700980515447,0,0.0,3.362604648660124,-0.0
1022200064,1611661325,2022,66.0,79.39486807721877,80.42796931485384,0,0.0,-13.394868077218774,-0.0
1022200064,1611661330,2022,75.0,76.45175697257982,74.55939895217873,0,0.0,-1.4517569725798154,-0.0
1022200065,1611661322,2022,82.0,78.67872445614844,76.58153902116544,1,17.172880694692235,3.3212755438515558,-0.0
1022200065,1611661329,2022,91.0,81.24171795898951,77.85686376870663,0,0.0,9.758282041010489,-0.0
1022200066,1611661319,2022,84.0,90.52010101472797,84.02281567546515,1,19.70379320447762,-6.52010101472797,-0.0
1022200066,1611661321,2022,78.0,80.36738024626726,78.12141114560367,0,0.0,-2.3673802462672597,-0.0
1022200067,1611661317,2022,81.0,80.23125105248998,77.8394865520271,0,0.0,0.7687489475100193,-0.0
1022200067,1611661320,2022,74.0,81.19376053593032,82.02123916792063,0,0.0,-7.193760535930323,-0.0
1022200068,1611661323,2022,93.0,85.06765018329874,84.92127682977292,0,0.0,7.932349816701262,-0.0
1022200068,1611661328,2022,86.0,79.14203520465024,75.14965284362233,0,0.0,6.8579647953497584,-0.0
1022200069,1611661313,2022,88.0,75.19566436863364,74.28503732905781,0,0.0,12.804335631366357,-0.0
1022200069,1611661324,2022,69.0,80.98694112455325,79.66091875032092,0,0.0,-11.986941124553255,-0.0
1022200070,1611661328,2022,72.0,79.93345272844232,75.74881279165818,0,0.0,-7.933452728442319,-0.0
1022200070,1611661330,2022,60.0,76.38953604076555,73.41761484489922,0,0.0,-16.38953604076555,-0.0
1022200071,1611661323,2022,88.0,85.59546112419221,83.15381460825581,0,0.0,2.4045388758077877,-0.0
1022200071,1611661325,2022,69.0,78.18010887325072,78.87926635191215,0,0.0,-9.180108873250717,-0.0
1022200072,1611661322,2022,84.0,78.99150159811016,76.66886387634958,0,0.0,5.008498401889838,-0.0
1022200072,1611661329,2022,82.0,82.20135707617642,79.32907409338407,0,0.0,-0.2013570761764214,-0.0
1022200073,1611661323,2022,79.0,85.63822606219058,82.87232943679106,0,0.0,-6.638226062190583,-0.0
1022200073,1611661329,2022,83.0,82.22427920927694,79.27952780443925,0,0.0,0.7757207907230566,-0.0
1022200074,1611661313,2022,97.0,76.37698581753048,75.17278315085731,0,0.0,20.623014182469518,-0.0
1022200074,1611661325,2022,83.0,77.36737219500239,77.11873762979411,0,0.0,5.632627804997611,-0.0
1022200075,1611661321,2022,88.0,80.16672480581312,78.04535877720804,0,0.0,7.833275194186882,-0.0
1022200075,1611661328,2022,89.0,79.37553704722944,75.33827888955648,0,0.0,9.624462952770557,-0.0
1022200076,1611661322,2022,76.0,79.42557246166307,76.67551965871544,1,12.953998599170676,-3.425572461663066,-0.0
1022200076,1611661324,2022,59.0,80.01317707429669,77.96569862940461,1,15.68574714911042,-21.013177074296692,-0.0
1022200077,1611661317,2022,90.0,80.36166849173894,78.24866269485626,0,0.0,9.63833150826106,-0.0
1022200077,1611661330,2022,88.0,75.06399602183211,71.43726391613131,0,0.0,12.93600397816789,-0.0
1022200078,1611661319,2022,89.0,89.91432801624792,85.5070116251255,0,0.0,-0.9143280162479215,-0.0
1022200078,1611661320,2022,72.0,80.34576296285007,79.7931660388042,0,0.0,-8.345762962850074,-0.0
1022200079,1611661313,2022,86.0,78.13552528559849,76.97814352886952,0,0.0,7.86447471440151,-0.0
1022200079,1611661329,2022,88.0,82.32868740015742,79.42974264243063,0,0.0,5.6713125998425795,-0.0
1022200080,1611661321,2022,79.0,80.84355915466354,78.36562584566158,0,0.0,-1.843559154663538,-0.0
1022200080,1611661328,2022,84.0,80.34094004287604,75.69233990569566,0,0.0,3.659059957123958,-0.0
1022200081,1611661317,2022,99.0,81.23651574644964,80.39221513557698,0,0.0,17.76348425355036,-0.0
1022200081,1611661322,2022,90.0,79.16026528922556,76.8033075881818,0,0.0,10.839734710774437,-0.0
1022200082,1611661324,2022,80.0,78.35102747731665,76.91888051686179,1,12.010754219385088,1.6489725226833514,-0.0
1022200082,1611661325,2022,84.0,77.75521768373207,76.99357010745837,0,0.0,6.24478231626793,-0.0
1022200083,1611661317,2022,65.0,82.73112382043486,81.9020979510955,0,0.0,-17.73112382043486,-0.0
1022200083,1611661322,2022,83.0,80.02566234897779,77.99940980461558,0,0.0,2.9743376510222106,-0.0
1022200084,1611661324,2022,79.0,78.59418765924535,76.51659416938045,0,0.0,0.40581234075465034,-0.0
1022200084,1611661328,2022,81.0,80.7605532873272,76.84775075140038,0,0.0,0.2394467126728017,-0.0
1022200085,1611661319,2022,92.0,89.8044232180763,85.00808548874784,0,0.0,2.1955767819237053,-0.0
1022200085,1611661321,2022,84.0,80.68523810441295,77.57194692195112,0,0.0,3.314761895587054,-0.0
1022200086,1611661323,2022,105.0,84.95338393604578,81.36402775693348,0,0.0,20.046616063954218,-0.0
1022200086,1611661330,2022,92.0,76.2284194409208,72.98996642714556,0,0.0,15.771580559079197,-0.0
1022200087,1611661317,2022,93.0,81.2998983509409,81.9020979510955,0,0.0,11.700101649059107,-0.0
1022200087,1611661325,2022,80.0,78.17203233591965,77.32027261510805,0,0.0,1.8279676640803473,-0.0
1022200088,1611661313,2022,77.0,78.77808931167101,77.54695469889393,0,0.0,-1.7780893116710104,-0.0
1022200088,1611661322,2022,65.0,80.2475913858202,79.21850586600145,0,0.0,-15.2475913858202,-0.0
1022200089,1611661323,2022,82.0,86.39294583436525,83.05100374330365,0,0.0,-4.39294583436525,-0.0
1022200089,1611661328,2022,71.0,80.88377904837556,77.7504515070705,0,0.0,-9.883779048375558,-0.0
1022200090,1611661317,2022,88.0,82.24504198416923,80.78666596173328,0,0.0,5.754958015830766,-0.0
1022200090,1611661321,2022,93.0,80.94901984577399,78.10758624868102,0,0.0,12.05098015422601,-0.0
1022200091,1611661329,2022,106.0,82.83038095158594,78.9737747309913,1,11.352406744453434,23.169619048414063,-0.0
1022200091,1611661330,2022,100.0,77.55900524063243,74.87779613883893,0,0.0,22.44099475936757,-0.0
1022200092,1611661313,2022,72.0,78.6335212867821,76.72456425890913,0,0.0,-6.6335212867820985,-0.0
1022200092,1611661328,2022,81.0,80.20781931531978,77.0882539681262,0,0.0,0.7921806846802184,-0.0
1022200093,1611661325,2022,89.0,78.23816288713236,77.27388005770686,0,0.0,10.761837112867639,-0.0
1022200093,1611661329,2022,87.0,84.70927607164029,83.14620925935402,0,0.0,2.2907239283597107,-0.0
1022200094,1611661322,2022,71.0,79.08834621946727,77.87372999214875,0,0.0,-8.088346219467269,-0.0
1022200094,1611661323,2022,63.0,85.8910532076814,83.3834769980125,0,0.0,-22.891053207681395,-0.0
1022200095,1611661320,2022,82.0,79.45076756729273,80.32761507204918,0,0.0,2.549232432707271,-0.0
1022200095,1611661321,2022,92.0,81.88424098770014,79.13217374453086,0,0.0,10.115759012299861,-0.0
1022200096,1611661319,2022,96.0,89.94976117454779,82.5534758369729,0,0.0,6.050238825452212,-0.0
1022200096,1611661324,2022,95.0,78.72796347927961,75.6715451667267,0,0.0,16.27203652072039,-0.0
1022200097,1611661321,2022,75.0,82.62764303361388,81.28986839762997,0,0.0,-7.627643033613879,-0.0
1022200097,1611661330,2022,80.0,79.34651010721477,76.50777688870735,0,0.0,0.6534898927852311,-0.0
1022200098,1611661319,2022,95.0,90.38992954370208,83.03003011144742,0,0.0,4.610070456297919,-0.0
1022200098,1611661329,2022,104.0,84.85976868218785,83.21517157919759,0,0.0,19.14023131781215,-0.0
1022200099,1611661317,2022,71.0,82.69031638371467,79.96868045077667,0,0.0,-11.690316383714674,-0.0
1022200099,1611661324,2022,84.0,80.07258877759114,77.31015607085826,0,0.0,3.927411222408864,-0.0
1022200100,1611661320,2022,84.0,79.47681191863161,79.62366896610637,0,0.0,4.523188081368389,-0.0
1022200100,1611661322,2022,82.0,78.50693094541273,77.435675255884,1,12.912208561963928,3.4930690545872665,-0.0
1022200101,1611661313,2022,81.0,78.12321141523412,75.91830417624425,0,0.0,2.876788584765876,-0.0
1022200101,1611661323,2022,77.0,84.01890522322873,80.67617059898859,0,0.0,-7.018905223228728,-0.0
1022200102,1611661321,2022,94.0,82.00304492641604,79.43742061953006,0,0.0,11.996955073583962,-0.0
1022200102,1611661325,2022,68.0,78.96254016589658,77.04646430042897,0,0.0,-10.962540165896584,-0.0
1022200103,1611661317,2022,88.0,81.8030875710698,80.59907439266465,0,0.0,6.196912428930204,-0.0
1022200103,1611661324,2022,100.0,80.42921183961333,78.10619477858222,0,0.0,19.57078816038667,-0.0
1022200104,1611661322,2022,71.0,78.79223659039545,78.35594863208277,0,0.0,-7.792236590395447,-0.0
1022200104,1611661328,2022,85.0,80.38213229157088,77.0220949884216,0,0.0,4.617867708429117,-0.0
1022200105,1611661320,2022,59.0,79.65622298715165,79.64437967570342,0,0.0,-20.65622298715165,-0.0
1022200105,1611661329,2022,82.0,86.29576038780014,84.54495993431513,0,0.0,-4.295760387800144,-0.0
1022200106,1611661313,2022,89.0,78.3510371989983,76.69218896971728,0,0.0,10.648962801001701,-0.0
1022200106,1611661330,2022,77.0,79.37985543519507,76.978040126825,0,0.0,-2.3798554351950685,-0.0
1022200107,1611661317,2022,83.0,82.27612776551946,81.47051558424207,1,18.580320120905316,0.7238722344805382,-0.0
1022200107,1611661321,2022,72.0,82.85635352313822,80.07475230795592,1,14.035826460432105,-10.856353523138225,-0.0
1022200108,1611661320,2022,85.0,77.89587104585651,78.03366825350614,0,0.0,7.104128954143491,-0.0
1022200108,1611661328,2022,77.0,80.8367460187144,77.70352147889739,0,0.0,-3.8367460187143934,-0.0
1022200109,1611661319,2022,86.0,90.69921249077153,83.8750014448157,0,0.0,-4.699212490771529,-0.0
1022200109,1611661322,2022,87.0,78.2559920365747,77.9884833230239,0,0.0,8.744007963425304,-0.0
1022200110,1611661323,2022,72.0,83.39883390771394,80.87912377366254,0,0.0,-11.398833907713936,-0.0
1022200110,1611661330,2022,61.0,79.18343880251625,77.14059159240603,0,0.0,-18.18343880251625,-0.0
1022200111,1611661324,2022,85.0,81.92843739328117,80.29528367239223,0,0.0,3.071562606718828,-0.0
1022200111,1611661329,2022,88.0,85.90496845746252,82.09269701763337,1,13.692902188488832,2.095031542537484,-0.0
1022200112,1611661317,2022,83.0,82.33174836662333,79.83611781346175,0,0.0,0.6682516333766699,-0.0
1022200112,1611661325,2022,71.0,78.07559266874337,76.45017450729966,0,0.0,-7.075592668743369,-0.0
1022200113,1611661319,2022,79.0,90.2942953046071,86.06340070072957,1,13.31592846462047,-11.294295304607104,-0.0
1022200113,1611661320,2022,73.0,78.30197864080252,78.21596146024052,0,0.0,-5.301978640802517,-0.0
1022200114,1611661322,2022,92.0,78.91225075882672,78.41576949656445,0,0.0,13.087749241173285,-0.0
1022200114,1611661330,2022,74.0,77.82591398881924,75.88029300482987,0,0.0,-3.825913988819238,-0.0
1022200115,1611661321,2022,64.0,82.01099699206559,79.04580510822066,0,0.0,-18.010996992065586,-0.0
1022200115,1611661324,2022,92.0,82.16640387684414,79.28532546063964,0,0.0,9.833596123155857,-0.0
1022200116,1611661323,2022,83.0,82.48416085430785,79.6859075686451,0,0.0,0.5158391456921549,-0.0
1022200116,1611661329,2022,91.0,86.00324121230078,82.05936542240207,0,0.0,4.996758787699221,-0.0
1022200117,1611661317,2022,99.0,82.38127592400865,80.5647370608497,0,0.0,16.618724075991352,-0.0
1022200117,1611661325,2022,78.0,77.50134245088573,76.50774504968271,0,0.0,0.4986575491142702,-0.0
1022200118,1611661319,2022,78.0,89.4182397233852,85.40359847426632,0,0.0,-11.418239723385199,-0.0
1022200118,1611661328,2022,88.0,80.64694833665743,77.67574191490051,0,0.0,7.353051663342569,-0.0
1022200119,1611661313,2022,81.0,79.14444476161563,78.07129252886168,0,0.0,1.855555238384369,-0.0
1022200119,1611661330,2022,92.0,77.56801905068752,75.39039219847788,0,0.0,14.431980949312475,-0.0
1022200120,1611661320,2022,97.0,77.77332870239994,78.37746475636087,1,11.286642540292132,19.226671297600063,-0.0
1022200120,1611661321,2022,89.0,80.68348563830408,77.87393637046152,0,0.0,8.316514361695923,-0.0
1022200121,1611661319,2022,91.0,88.56776029934467,84.58106765421405,0,0.0,2.4322397006553302,-0.0
1022200121,1611661324,2022,85.0,82.88121756683444,80.27203459773767,0,0.0,2.1187824331655634,-0.0
1022200122,1611661325,2022,57.0,77.48516701064457,77.10547837001437,1,11.052448598629688,-20.485167010644574,-0.0
1022200122,1611661328,2022,73.0,81.27987090914105,78.71014801220385,0,0.0,-8.279870909141053,-0.0
1022200123,1611661317,2022,75.0,83.56060711892616,81.92606167078023,0,0.0,-8.560607118926157,-0.0
1022200123,1611661329,2022,91.0,86.30903477062546,82.71899296822761,0,0.0,4.690965229374541,-0.0
1022200124,1611661322,2022,72.0,79.85042635189501,80.7533515990751,0,0.0,-7.85042635189501,-0.0
1022200124,1611661323,2022,74.0,82.45998301393459,78.93500266685078,0,0.0,-8.45998301393459,-0.0
1022200125,1611661328,2022,76.0,80.76578270778893,78.4233387767207,0,0.0,-4.765782707788929,-0.0
1022200125,1611661330,2022,90.0,78.63158717200889,76.96497842938896,0,0.0,11.368412827991108,-0.0
1022200126,1611661319,2022,71.0,88.74443407297107,84.43385955609506,0,0.0,-17.744434072971075,-0.0
1022200126,1611661324,2022,102.0,83.02291090307698,80.62168147931865,0,0.0,18.977089096923024,-0.0
1022200127,1611661313,2022,74.0,79.26587511400511,79.03684692545922,0,0.0,-5.265875114005112,-0.0
1022200127,1611661320,2022,84.0,79.05257471649762,78.92549802690456,0,0.0,4.947425283502383,-0.0
1022200128,1611661317,2022,75.0,82.93305549436526,80.58423566017589,0,0.0,-7.933055494365263,-0.0
1022200128,1611661320,2022,78.0,79.25769764180129,78.92549802690456,0,0.0,-1.2576976418012862,-0.0
1022200129,1611661325,2022,73.0,75.99780013418594,75.7459551594291,1,8.26329071382168,-2.997800134185937,-0.0
1022200129,1611661328,2022,95.0,80.51955344938922,78.9358395190188,0,0.0,14.480446550610779,-0.0
1022200130,1611661321,2022,82.0,81.27166938997865,77.8138789489377,0,0.0,0.7283306100213451,-0.0
1022200130,1611661323,2022,71.0,81.79989657810329,79.04361342568222,0,0.0,-10.799896578103287,-0.0
1022200131,1611661324,2022,81.0,84.34209265012801,81.93102307051365,0,0.0,-3.3420926501280093,-0.0
1022200131,1611661329,2022,78.0,86.58132970644797,85.59948079673862,0,0.0,-8.581329706447974,-0.0
1022200132,1611661322,2022,85.0,79.30390474719428,79.19564541279486,0,0.0,5.696095252805719,-0.0
1022200132,1611661330,2022,66.0,79.43942540000084,77.38708149964114,0,0.0,-13.439425400000843,-0.0
1022200133,1611661313,2022,116.0,78.87108758452857,78.859783721339,0,0.0,37.12891241547143,-0.0
