game_id,game_date,season,team_i,player_id,player_name,label,absence_game_id,absence_date,d_ft,d_stint,d_rim,d_min,days_rest,games_last7,score_micro,score_incumbent
1022400164,2024-08-20,2024,SEA,1628927,Victoria Vivians,0,,,,-75.99935897435898,-0.06693363844393593,-1.9106410256410236,2.0,2.0,3.607569594745273,1.2132486247364636
1022400184,2024-08-28,2024,SEA,1628927,Victoria Vivians,0,,,,-99.66975308641977,-0.023711340206185566,-3.2467901234567886,8.0,0.0,4.072092409901712,-3.203140648862203
1022400188,2024-08-30,2024,SEA,1628927,Victoria Vivians,0,,,,-109.43869047619049,0.057499999999999996,-4.00345238095238,2.0,1.0,3.461195380545584,0.7165496353818513
1022400190,2024-09-01,2024,SEA,1628927,Victoria Vivians,0,,,,-85.77356321839079,0.0431372549019608,-3.1883908045977005,2.0,2.0,2.7696227162979232,1.6265203613847308
1022400200,2024-09-05,2024,SEA,1628927,Victoria Vivians,0,,,,-86.58833333333337,0.09743589743589745,-4.630555555555556,4.0,2.0,2.513033126871996,1.2591814421837617
1022400206,2024-09-07,2024,SEA,1628927,Victoria Vivians,0,,,,-85.85537634408604,0.06915887850467292,-5.698172043010752,2.0,2.0,3.226725803055913,2.4382768320867836
1022400229,2024-09-15,2024,SEA,1628927,Victoria Vivians,0,,,,-37.91510416666668,0.038226299694189586,-6.381666666666667,8.0,0.0,2.6060464409511646,-2.1892051393228273
1022400234,2024-09-17,2024,SEA,1628927,Victoria Vivians,0,,,,-15.956060606060618,0.021102791014295436,-5.028787878787879,2.0,1.0,1.8234303425380174,1.0481812183539034
1022200032,2022-05-20,2022,ATL,1628929,Kristy Wallace,0,,,0.0,0.0,0.0,0.0,3.0,3.0,0.05188409600993727,1.3519739826253896
1022200040,2022-05-24,2022,ATL,1628929,Kristy Wallace,0,,,-0.051136363636363646,-12.285714285714278,-0.006641366223908929,-0.3283333333333296,4.0,2.0,1.0814662144846816,-0.13231701745700525
