null,VERDICT,ORIGINAL_D108_VERDICT,observed,p_under_this_null,verdict_null_mean,verdict_null_sd,injection_null_mean,null_centre_ratio,C1_null_centre_consistent,w_between,dominant_component,dr2_between_component,dr2_within_component,C2_power_on_dominant_at_best_live,power_on_full_at_best_live,type_I_at_zero,mde80_injection_verified_dominant,mde80_injection_verified_full,C3_flag_null_mean_gt_observed,C3_z_observed_vs_null,C3_flag_note,nrep,R_draws
N_CYCLIC,INJECTION_TESTED_A_DIFFERENT_NULL,CERTIFIED,0.006488115969526343,0.9966777408637874,0.007859068473958382,0.0005695722617093205,5.056924143300241e-05,155.41203014426492,False,0.9533563919206178,BETWEEN,0.009829209543718426,0.00048090074349184197,0.012,0.908,0.04,inf,0.0014730465116279071,True,-2.4069860781452523,ADVISORY ONLY -- PPV 0.146 on this programme's own killed cells; use z < -1.0 (specificity 0.980) if a single number is wanted,250,601
N_PSWAP,USABLE,CERTIFIED,0.006488115969526343,0.0016611295681063123,7.810596008282086e-05,0.00010939141024822666,5.3217623792554166e-05,1.4676709427554129,True,0.9533563919206178,BETWEEN,0.009829209543718426,0.00048090074349184197,1.0,1.0,0.044,0.00042428571428571434,0.00042397540983606563,False,58.59701410648405,ADVISORY ONLY -- PPV 0.146 on this programme's own killed cells; use z < -1.0 (specificity 0.980) if a single number is wanted,250,601
