screen,candidate,target,stratum,base,n,null_scheme_recorded,null_class,null_permutes_at,null_level_source,null_source_cite,candidate_level_recorded,candidate_level_source,level_recorded,var_share_between,var_share_entity,var_share_source,n_rows_for_var_share,stat_scale,observed_stat,dr2_reported,null_mean,null_mean_source,null_mean_recorded_by_screen,flag_applicable,flag_computable,flag_null_mean_gt_observed,p_decision,p_familywise,kill_reason,kill_reason_corrected,ceiling_recorded,mde80_fw_used,blind_used,is_kill,is_ceiling,EXPOSURE,exposure_reason,exposure_confidence,EXPOSURE_thr0.3,EXPOSURE_thr0.8,_i,z_obs_vs_null
E0_I0016_efficiency_predictors,A02_opp_ts_allowed,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7223421456384073,opp_team_season,RECORDED,,DR2,0.0006914606545055,0.0006914606545055,0.0014563514909546,RECORDED,True,True,True,1.0,0.9983361064891848,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0086119028013466,1.0,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.722 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,89,-2.2701395691876507
E0_I0016_efficiency_predictors,A03_opp_paintpts_allowed,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7481805464210719,opp_team_season,RECORDED,,DR2,9.170078573907372e-06,9.170078573907372e-06,6.685749829082661e-05,RECORDED,True,True,True,1.0,0.8352745424292846,1.0,POWERED_NULL,POWERED_NULL,,0.0022069702951696,0.3333333333333333,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.748 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,90,-0.9127964862582809
E0_I0016_efficiency_predictors,A04_opp_blk,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7189361915817377,opp_team_season,RECORDED,,DR2,0.000683629175888,0.000683629175888,0.0003779112136516,RECORDED,True,True,True,0.0,0.0665557404326123,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0030159335348506,0.6666666666666666,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.719 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,91,1.8217396449940308
E0_I0016_efficiency_predictors,A05_opp_fg3pct_allowed,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.6886165770881648,opp_team_season,RECORDED,,DR2,9.912886258341509e-05,9.912886258341509e-05,0.0005565489998011,RECORDED,True,True,True,1.0,0.9983361064891848,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0050733591891755,1.0,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.689 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,92,-2.1188060760343363
E0_I0016_efficiency_predictors,A07_opp_ftrate_allowed,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7991480136256143,opp_team_season,RECORDED,,DR2,0.000614514813235,0.000614514813235,0.0007894253369876,RECORDED,True,True,True,1.0,0.831946755407654,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0048860061807126,1.0,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.799 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,94,-0.8560106760741147
E0_I0016_efficiency_predictors,A08_opp_pf,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.8114734582420243,opp_team_season,RECORDED,,DR2,0.0004872454248958,0.0004872454248958,0.0007062525701591,RECORDED,True,True,True,1.0,0.9018302828618968,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.004370301801219,1.0,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.811 >= 0.5",1.0,EXPOSED,EXPOSED,95,-1.198648552615197
E0_I0016_efficiency_predictors,A09_opp_stl,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7787346177584156,opp_team_season,RECORDED,,DR2,8.668693769717543e-07,8.668693769717543e-07,5.80962520986915e-05,RECORDED,True,True,True,1.0,0.9484193011647256,1.0,POWERED_NULL,POWERED_NULL,,0.0015394713988682,0.3333333333333333,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.779 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,96,-1.0021110802127506
E0_I0016_efficiency_predictors,A10_opp_defrtg,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7714027406787604,opp_team_season,RECORDED,,DR2,0.0003828278148327,0.0003828278148327,0.0009183634563753,RECORDED,True,True,True,1.0,0.9983361064891848,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0079848560787978,1.0,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.771 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,97,-2.258565424516456
E0_I0016_efficiency_predictors,A11_opp_fastbreak_allowed,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.744605325222909,opp_team_season,RECORDED,,DR2,8.626973875956535e-05,8.626973875956535e-05,0.0002886208825256,RECORDED,True,True,True,1.0,0.9717138103161398,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0029852403985937,1.0,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.745 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,98,-1.4297603363565108
E0_I0016_efficiency_predictors,B01_pl_ftrate,efg,,,13984.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.6996423062514012,player_season,RECORDED,,DR2,3.4157650143455665e-05,3.4157650143455665e-05,0.0001050168072116,RECORDED,True,True,True,1.0,0.6638935108153078,1.0,POWERED_NULL,POWERED_NULL,,0.0015137873107134,0.3333333333333333,True,False,EXPOSED,"within-entity null at player_season, between-share 0.700 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,100,-0.6324745717691279
E0_I0016_efficiency_predictors,B02_pl_ftpct,efg,,,13592.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.7377070375899619,player_season,RECORDED,,DR2,8.61814872065798e-05,8.61814872065798e-05,0.000180796455356,RECORDED,True,True,True,1.0,0.7437603993344426,1.0,POWERED_NULL,POWERED_NULL,,0.0018708397377239,0.3333333333333333,True,False,EXPOSED,"within-entity null at player_season, between-share 0.738 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,101,-0.7448886221390915
E0_I0016_efficiency_predictors,B03_pl_fouls_drawn_per36,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.9021835998126684,player_season,RECORDED,,DR2,0.0010074027092275,0.0010074027092275,0.0010822886772851,RECORDED,True,True,True,1.0,0.6672212978369384,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0145450520438516,1.0,True,False,EXPOSED,"within-entity null at player_season, between-share 0.902 >= 0.5",1.0,EXPOSED,EXPOSED,102,-0.425760715506566
E0_I0016_efficiency_predictors,B06_pl_ftpts_per36,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.8765632439388937,player_season,RECORDED,,DR2,0.0006945459065329,0.0006945459065329,0.0008690329841168,RECORDED,True,True,True,1.0,0.831946755407654,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0163592932836512,1.0,True,False,EXPOSED,"within-entity null at player_season, between-share 0.877 >= 0.5",1.0,EXPOSED,EXPOSED,105,-0.9365652531267787
E0_I0016_efficiency_predictors,C01_tm_usage_hhi,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,team_season,TABLE,team_season,0.7076608172825622,team_season,RECORDED,,DR2,3.990926725473752e-05,3.990926725473752e-05,8.547571843312253e-05,RECORDED,True,True,True,1.0,0.6455906821963394,1.0,POWERED_NULL,POWERED_NULL,,0.0017461778774191,0.0,True,False,EXPOSED,"within-entity null at team_season, between-share 0.708 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,106,-0.5538240864566224
E0_I0016_efficiency_predictors,C02_tm_ast_per_game,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,team_season,TABLE,team_season,0.8499445113905298,team_season,RECORDED,,DR2,0.0010117240320042,0.0010117240320042,0.0015495521530467,RECORDED,True,True,True,1.0,0.9916805324459236,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0060968860998238,0.6666666666666666,True,False,EXPOSED,"within-entity null at team_season, between-share 0.850 >= 0.5",1.0,EXPOSED,EXPOSED,107,-2.125443592017339
E0_I0016_efficiency_predictors,C03_tm_ast_rate,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,team_season,TABLE,team_season,0.8833575024966752,team_season,RECORDED,,DR2,0.000958378388128,0.000958378388128,0.0010861209172052,RECORDED,True,True,True,1.0,0.7454242928452579,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0044283187376074,0.6666666666666666,True,False,EXPOSED,"within-entity null at team_season, between-share 0.883 >= 0.5",1.0,EXPOSED,EXPOSED,108,-0.7004928992817882
E0_I0016_efficiency_predictors,D01_tm_poss_per40,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,team_season,TABLE,team_season,0.7652673427197111,team_season,RECORDED,,DR2,0.0002267604906637,0.0002267604906637,0.0002159982809766,RECORDED,True,True,True,0.0,0.4126455906821963,1.0,POWERED_NULL,POWERED_NULL,,0.0019370649722702,0.0,True,False,EXPOSED,"within-entity null at team_season, between-share 0.765 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,114,0.0905430121461761
E0_I0016_efficiency_predictors,D02_opp_poss_per40,efg,,,13989.0,p_N1_within_entity,WITHIN_ENTITY,opp_team_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,opp_team_season,TABLE,opp_team_season,0.7130848229137007,opp_team_season,RECORDED,,DR2,0.0002621992172332,0.0002621992172332,0.0002061622125099,RECORDED,True,True,True,0.0,0.281198003327787,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0031493040795228,0.6666666666666666,True,False,EXPOSED,"within-entity null at opp_team_season, between-share 0.713 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,115,0.4825378133366408
E0_I0016_efficiency_predictors,D04_pl_fastbreak_share,efg,,,13950.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.7528074586602169,player_season,RECORDED,,DR2,1.4917031370070822e-05,1.4917031370070822e-05,8.460779975365864e-05,RECORDED,True,True,True,1.0,0.7803660565723793,1.0,POWERED_NULL,POWERED_NULL,,0.0014429864199532,0.0,True,False,EXPOSED,"within-entity null at player_season, between-share 0.753 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,117,-0.8118157846611124
E0_I0016_efficiency_predictors,E01_pl_fg3a_share,efg,,,13984.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.9629700530466726,player_season,RECORDED,,DR2,0.0006740858203664,0.0006740858203664,0.0006365529716154,RECORDED,True,True,True,0.0,0.3427620632279534,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0032741388381777,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.963 >= 0.5",1.0,EXPOSED,EXPOSED,120,0.37659231017316386
E0_I0016_efficiency_predictors,E02_pl_paintpts_share,efg,,,13950.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.908500824199828,player_season,RECORDED,,DR2,0.0018616706291119,0.0018616706291119,0.0014956936590139,RECORDED,True,True,True,0.0,0.0948419301164725,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0076821141924757,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.909 >= 0.5",1.0,EXPOSED,EXPOSED,121,1.405529658031935
E0_I0016_efficiency_predictors,E07_pl_2ndchance_share,efg,,,13950.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.7510513862807023,player_season,RECORDED,,DR2,0.0020268763181041,0.0020268763181041,0.0010529997715901,RECORDED,True,True,True,0.0,0.0033277870216306,0.7820299500831946,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0069235743096506,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.751 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,126,3.105909420626969
E0_I0016_efficiency_predictors,F04_load_x_fg3a_share,efg,,,13984.0,p_N1_within_entity,WITHIN_ENTITY,player_season,TABLE,E0_I0016/screen_results.csv:entity_level + s02_screen.py:167-186,player_season,TABLE,player_season,0.6441573275810002,player_season,RECORDED,,DR2,0.0005328351804322,0.0005328351804322,0.0007398766484705,RECORDED,True,True,True,1.0,0.7587354409317804,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0052841111267903,1.0,True,False,EXPOSED,"within-entity null at player_season, between-share 0.644 >= 0.5",1.0,EXPOSED,NOT_EXPOSED,130,-0.7860704902974369
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_dreb,DECISION,B_COMPLETE,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.0007590476436311,0.0007590476436311,0.0008644884737668,FROM_DRAWS,False,True,True,1.0,0.8452579034941764,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0010674794405473,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,26,-1.0212742585018415
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_dreb,DECISION,B_COMPLETE_PLUS_R10,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.0007340198519235,0.0007340198519235,0.0008473139294555,FROM_DRAWS,False,True,True,1.0,0.8718801996672213,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0010329481494702,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,36,-1.1323678884927608
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_dreb,DECISION,B_SINGLE,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.0022911173720086,0.0022911173720086,0.0024068087314173,FROM_DRAWS,False,True,True,1.0,0.7870216306156406,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.00263653568378,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,48,-0.7477071610719129
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_oreb,DECISION,B_COMPLETE,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.0011459764767566,0.0011459764767566,0.0012778373148116,FROM_DRAWS,False,True,True,1.0,0.740432612312812,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0025752128320332,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,61,-0.6379137367767219
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_oreb,DECISION,B_COMPLETE_PLUS_R10,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.001178520826659,0.001178520826659,0.0012860845252525,FROM_DRAWS,False,True,True,1.0,0.7071547420965059,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0026495128237363,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,71,-0.5226904323495801
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_oreb,DECISION,B_SINGLE,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.0044314642654728,0.0044314642654728,0.0045454754067656,FROM_DRAWS,False,True,True,1.0,0.6073211314475874,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0085695607158813,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,83,-0.3140630632509534
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_reb,DECISION,B_SINGLE,5111.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.98162414010954,player_season,COMPUTED,5111.0,DR2,0.0026396914456873,0.0026396914456873,0.0027927579414533,FROM_DRAWS,False,True,True,1.0,0.8069883527454242,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0035350615705087,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.982 >= 0.5",0.5,EXPOSED,EXPOSED,122,-0.8181859357549542
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_dreb,POOLED,B_COMPLETE,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0019450467680231,0.0019450467680231,0.0020014143656983,FROM_DRAWS,False,True,True,1.0,0.5973377703826955,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0023711848334465,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,151,-0.27223434381694095
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_dreb,POOLED,B_COMPLETE_PLUS_R10,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.001935683948186,0.001935683948186,0.00200225216248,FROM_DRAWS,False,True,True,1.0,0.6222961730449251,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.002360374569015,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,161,-0.31598241432314966
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_dreb,POOLED,B_SINGLE,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0013135147522715,0.0013135147522715,0.0012147974113955,FROM_DRAWS,False,True,True,0.0,0.2562396006655574,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0013997851248826,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,173,0.6026901012617756
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_oreb,POOLED,B_COMPLETE,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0064881159695263,0.0064881159695263,0.0078802401210119,FROM_DRAWS,False,True,True,1.0,0.9966722129783694,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0105981781065027,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,186,-2.3582903466369483
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_oreb,POOLED,B_COMPLETE_PLUS_R10,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0065402705613551,0.0065402705613551,0.0079594380431507,FROM_DRAWS,False,True,True,1.0,0.995008319467554,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0106863943821361,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,196,-2.3862776332940614
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_oreb,POOLED,B_SINGLE,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0046269233624736,0.0046269233624736,0.0055099365199239,FROM_DRAWS,False,True,True,1.0,0.9633943427620631,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0064559064752035,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,208,-1.780029437583153
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_reb,POOLED,B_COMPLETE,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0014948590170842,0.0014948590170842,0.0018824871840604,FROM_DRAWS,False,True,True,1.0,0.966722129783694,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0021893873637108,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,225,-1.7720120802047759
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_reb,POOLED,B_COMPLETE_PLUS_R10,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0014959775085193,0.0014959775085193,0.0018782624783459,FROM_DRAWS,False,True,True,1.0,0.9733777038269552,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0021914158151703,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,235,-1.7832187444589813
E0_I0024_reb_ast_characterisation,R08_player_ra_share,y_reb,POOLED,B_SINGLE,13784.0,p_cyclic_shift,WITHIN_ENTITY,player_season,PREREG,"E0_I0024/_prereg.json:candidates[].level via s04_screen.py:44,108-158",player_season,PREREG,player_season,0.8761514166487634,player_season,COMPUTED,13784.0,DR2,0.0011367550811748,0.0011367550811748,0.0012565142346625,FROM_DRAWS,False,True,True,1.0,0.7454242928452579,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,0.0013034325712135,0.0024128116167969,0.6666666666666666,True,False,EXPOSED,"within-entity null at player_season, between-share 0.876 >= 0.5",0.5,EXPOSED,EXPOSED,247,-0.703220104913741
E1_I0018_teammate_volume_channel,T03_absent_usg,ppm,DECISION,B_SINGLE,5673.0,p_N1_within_entity,WITHIN_ENTITY,team_season,CODE,"E1_I0018/s03_screen.py:170 + tv_base.py:198,202-232",NOT_RECORDED,NONE,NOT_RECORDED,0.5005142873183362,team_season,RECORDED,,DR2,0.0001191401291156,0.0001191401291156,0.0004679829408566,RECORDED,True,True,True,1.0,0.8868552412645591,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0023469284959531,0.5,True,False,EXPOSED,"within-entity null at team_season, between-share 0.501 >= 0.5",0.7,EXPOSED,NOT_EXPOSED,51,-1.0648617469834007
E1_I0018_teammate_volume_channel,T03_absent_usg,ppm,DECISION,B_COMPLETE,5673.0,p_N1_within_entity,WITHIN_ENTITY,team_season,CODE,"E1_I0018/s03_screen.py:170 + tv_base.py:198,202-232",NOT_RECORDED,NONE,NOT_RECORDED,0.5005142873183362,team_season,RECORDED,,DR2,0.0001608590059152,0.0001608590059152,0.0004920284285246,RECORDED,True,True,True,1.0,0.848585690515807,1.0,UNINFORMATIVE_NULL,UNINFORMATIVE_NULL,,0.0023469284959531,0.5,True,False,EXPOSED,"within-entity null at team_season, between-share 0.501 >= 0.5",0.7,EXPOSED,NOT_EXPOSED,53,-0.9724739953230309
