game_id,season,season_type,status,era,n_possessions,n_real_possessions,model_home_pts,model_away_pts,master_home_pts,master_away_pts,resid_home,resid_away,exact,dominant_failure,game_seconds,anomalies
1022200046,2022,Regular Season,ok,v2,172,172,79,71,79,71,0,0,True,,2700.0,{'tech_ft_folded': 1}
1022200047,2022,Regular Season,ok,v2,171,171,76,83,76,83,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200048,2022,Regular Season,ok,v2,146,146,79,71,79,71,0,0,True,,2400.0,{}
1022200049,2022,Regular Season,ok,v2,163,163,81,54,81,54,0,0,True,,2400.0,{}
1022200050,2022,Regular Season,ok,v2,155,155,92,61,92,61,0,0,True,,2400.0,{}
1022200051,2022,Regular Season,ok,v2,156,154,83,85,83,85,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022200052,2022,Regular Season,ok,v2,159,158,75,87,75,87,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200053,2022,Regular Season,ok,v2,157,157,73,70,73,70,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 2}"
1022200054,2022,Regular Season,ok,v2,172,172,89,81,89,81,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200055,2022,Regular Season,ok,v2,159,159,93,91,93,91,0,0,True,,2400.0,"{'lineup_underfull': 2, 'rebound_after_tech_ft_skipped': 1}"
1022200056,2022,Regular Season,ok,v2,170,170,84,76,84,76,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1}"
1022200057,2022,Regular Season,ok,v2,150,150,87,74,87,74,0,0,True,,2400.0,{'inferred_flip': 1}
1022200058,2022,Regular Season,ok,v2,170,170,90,97,90,97,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200059,2022,Regular Season,ok,v2,152,152,70,74,70,74,0,0,True,,2400.0,"{'lineup_underfull': 4, 'tech_ft_folded': 1}"
1022200060,2022,Regular Season,ok,v2,156,155,65,73,65,73,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200061,2022,Regular Season,ok,v2,170,169,88,92,88,92,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200062,2022,Regular Season,ok,v2,145,145,51,68,51,68,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200063,2022,Regular Season,ok,v2,156,156,77,84,77,84,0,0,True,,2400.0,{'inferred_flip': 1}
1022200064,2022,Regular Season,ok,v2,177,176,75,66,75,66,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200065,2022,Regular Season,ok,v2,162,162,91,82,91,82,0,0,True,,2400.0,{'inferred_flip': 2}
1022200066,2022,Regular Season,ok,v2,165,165,84,78,84,78,0,0,True,,2400.0,{}
1022200067,2022,Regular Season,ok,v2,157,157,81,74,81,74,0,0,True,,2400.0,{}
1022200068,2022,Regular Season,ok,v2,166,166,86,93,86,93,0,0,True,,2400.0,{}
1022200069,2022,Regular Season,ok,v2,151,151,88,69,88,69,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200070,2022,Regular Season,ok,v2,161,160,72,60,72,60,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200071,2022,Regular Season,ok,v2,165,165,88,69,88,69,0,0,True,,2400.0,{}
1022200072,2022,Regular Season,ok,v2,151,150,84,82,84,82,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_synthetic': 1}"
1022200073,2022,Regular Season,ok,v2,156,155,79,83,79,83,0,0,True,,2400.0,"{'inferred_flip': 2, 'tech_ft_synthetic': 1}"
1022200074,2022,Regular Season,ok,v2,158,158,83,97,83,97,0,0,True,,2400.0,{'inferred_flip': 1}
1022200075,2022,Regular Season,ok,v2,166,165,88,89,88,89,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200076,2022,Regular Season,ok,v2,150,148,59,76,59,76,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022200077,2022,Regular Season,ok,v2,162,161,90,88,90,88,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_synthetic': 1}"
1022200078,2022,Regular Season,ok,v2,171,170,72,89,72,89,0,0,True,,2400.0,"{'tech_ft_folded': 2, 'tech_ft_synthetic': 1}"
1022200079,2022,Regular Season,ok,v2,161,161,86,88,86,88,0,0,True,,2400.0,{}
1022200080,2022,Regular Season,ok,v2,150,150,79,84,79,84,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200081,2022,Regular Season,ok,v2,180,180,90,99,90,99,0,0,True,,2700.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 2}"
1022200082,2022,Regular Season,ok,v2,156,156,80,84,80,84,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200083,2022,Regular Season,ok,v2,158,158,83,65,83,65,0,0,True,,2400.0,{}
1022200084,2022,Regular Season,ok,v2,156,153,79,81,79,81,0,0,True,,2400.0,{'tech_ft_synthetic': 3}
1022200085,2022,Regular Season,ok,v2,167,167,84,92,84,92,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200086,2022,Regular Season,ok,v2,170,170,105,92,105,92,0,0,True,,2400.0,{}
1022200087,2022,Regular Season,ok,v2,162,162,80,93,80,93,0,0,True,,2400.0,{'inferred_flip': 1}
1022200088,2022,Regular Season,ok,v2,156,156,77,65,77,65,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022200089,2022,Regular Season,ok,v2,159,159,82,71,82,71,0,0,True,,2400.0,{}
1022200090,2022,Regular Season,ok,v2,159,158,93,88,93,88,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200091,2022,Regular Season,ok,v2,186,186,106,100,106,100,0,0,True,,2700.0,{'rebound_after_tech_ft_skipped': 1}
1022200092,2022,Regular Season,ok,v2,163,163,72,81,72,81,0,0,True,,2400.0,{}
1022200093,2022,Regular Season,ok,v2,166,166,89,87,89,87,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200094,2022,Regular Season,ok,v2,153,151,71,63,71,63,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022200095,2022,Regular Season,ok,v2,171,170,92,82,92,82,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200096,2022,Regular Season,ok,v2,167,167,96,95,96,95,0,0,True,,2400.0,{}
1022200097,2022,Regular Season,ok,v2,159,159,80,75,80,75,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200098,2022,Regular Season,ok,v2,171,171,95,104,95,104,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200099,2022,Regular Season,ok,v2,158,156,71,84,71,84,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022200100,2022,Regular Season,ok,v2,157,155,84,82,84,82,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 2, 'tech_ft_synthetic': 2}"
1022200101,2022,Regular Season,ok,v2,150,150,77,81,77,81,0,0,True,,2400.0,{}
1022200102,2022,Regular Season,ok,v2,158,158,94,68,94,68,0,0,True,,2400.0,{}
1022200103,2022,Regular Season,ok,v2,164,164,100,88,100,88,0,0,True,,2400.0,{'inferred_flip': 1}
1022200104,2022,Regular Season,ok,v2,153,153,85,71,85,71,0,0,True,,2400.0,{}
1022200105,2022,Regular Season,ok,v2,162,162,59,82,59,82,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200106,2022,Regular Season,ok,v2,158,158,77,89,77,89,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022200107,2022,Regular Season,ok,v2,163,160,72,83,72,83,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 3}"
1022200108,2022,Regular Season,ok,v2,161,161,77,85,77,85,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200109,2022,Regular Season,ok,v2,186,186,86,87,86,87,0,0,True,,2700.0,{}
1022200110,2022,Regular Season,ok,v2,159,159,61,72,61,72,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022200111,2022,Regular Season,ok,v2,159,158,88,85,88,85,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200112,2022,Regular Season,ok,v2,148,148,83,71,83,71,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022200113,2022,Regular Season,ok,v2,164,164,73,79,73,79,0,0,True,,2400.0,{}
1022200114,2022,Regular Season,ok,v2,151,151,92,74,92,74,0,0,True,,2400.0,{}
1022200115,2022,Regular Season,ok,v2,162,160,92,64,92,64,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022200116,2022,Regular Season,ok,v2,159,159,91,83,91,83,0,0,True,,2400.0,{'inferred_flip': 1}
1022200117,2022,Regular Season,ok,v2,143,143,99,78,99,78,0,0,True,,2400.0,{}
1022200118,2022,Regular Season,ok,v2,167,167,88,78,88,78,0,0,True,,2400.0,{}
1022200119,2022,Regular Season,ok,v2,177,177,81,92,81,92,0,0,True,,2700.0,{}
1022200120,2022,Regular Season,ok,v2,167,167,89,97,89,97,0,0,True,,2400.0,{}
1022200121,2022,Regular Season,ok,v2,160,160,85,91,85,91,0,0,True,,2400.0,{}
1022200122,2022,Regular Season,ok,v2,162,162,73,57,73,57,0,0,True,,2400.0,{}
1022200123,2022,Regular Season,ok,v2,170,168,91,75,91,75,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022200124,2022,Regular Season,ok,v2,174,174,74,72,74,72,0,0,True,,2700.0,{}
1022200125,2022,Regular Season,ok,v2,172,172,90,76,90,76,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200126,2022,Regular Season,ok,v2,152,152,102,71,102,71,0,0,True,,2400.0,{}
1022200127,2022,Regular Season,ok,v2,161,160,84,74,84,74,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022200128,2022,Regular Season,ok,v2,162,162,78,75,78,75,0,0,True,,2400.0,{}
1022200129,2022,Regular Season,ok,v2,168,168,73,95,73,95,0,0,True,,2400.0,{'inferred_flip': 1}
1022200130,2022,Regular Season,ok,v2,155,155,82,71,82,71,0,0,True,,2400.0,{}
1022200131,2022,Regular Season,ok,v2,156,156,81,78,81,78,0,0,True,,2400.0,{}
1022200132,2022,Regular Season,ok,v2,157,155,66,85,66,85,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022200133,2022,Regular Season,ok,v2,166,165,107,116,107,116,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200134,2022,Regular Season,ok,v2,163,163,84,93,84,93,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022200135,2022,Regular Season,ok,v2,158,158,84,81,84,81,0,0,True,,2400.0,{}
1022200136,2022,Regular Season,ok,v2,153,153,69,106,69,106,0,0,True,,2400.0,{}
1022200137,2022,Regular Season,ok,v2,157,157,83,74,83,74,0,0,True,,2400.0,{}
1022200138,2022,Regular Season,ok,v2,169,168,101,107,101,107,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200139,2022,Regular Season,ok,v2,161,161,90,75,90,75,0,0,True,,2400.0,"{'inferred_flip': 1, 'lineup_underfull': 2}"
1022200140,2022,Regular Season,ok,v2,196,195,118,107,118,107,0,0,True,,3000.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022200141,2022,Regular Season,ok,v2,161,161,81,94,81,94,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1}"
1022200142,2022,Regular Season,ok,v2,163,162,81,89,81,89,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200143,2022,Regular Season,ok,v2,165,164,74,108,74,108,0,0,True,,2400.0,"{'indicator_no_team': 1, 'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200144,2022,Regular Season,ok,v2,164,164,87,92,87,92,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200145,2022,Regular Season,ok,v2,162,162,80,75,80,75,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200146,2022,Regular Season,ok,v2,159,159,68,80,68,80,0,0,True,,2400.0,{}
1022200147,2022,Regular Season,ok,v2,173,173,77,87,77,87,0,0,True,,2400.0,{'inferred_flip': 1}
1022200148,2022,Regular Season,ok,v2,165,165,68,93,68,93,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200149,2022,Regular Season,ok,v2,155,154,81,89,81,89,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200150,2022,Regular Season,ok,v2,162,162,83,91,83,91,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022200151,2022,Regular Season,ok,v2,157,157,70,57,70,57,0,0,True,,2400.0,{}
1022200152,2022,Regular Season,ok,v2,151,150,75,85,75,85,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200153,2022,Regular Season,ok,v2,166,166,81,65,81,65,0,0,True,,2400.0,{}
1022200154,2022,Regular Season,ok,v2,159,158,82,63,82,63,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200155,2022,Regular Season,ok,v2,167,166,76,92,76,92,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200156,2022,Regular Season,ok,v2,160,160,86,79,86,79,0,0,True,,2400.0,{'inferred_flip': 1}
1022200157,2022,Regular Season,ok,v2,152,152,78,74,78,74,0,0,True,,2400.0,{}
1022200158,2022,Regular Season,ok,v2,158,158,78,69,78,69,0,0,True,,2400.0,{}
1022200159,2022,Regular Season,ok,v2,151,151,85,78,85,78,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1}"
1022200160,2022,Regular Season,ok,v2,172,172,90,77,90,77,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200161,2022,Regular Season,ok,v2,151,150,84,94,84,94,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200162,2022,Regular Season,ok,v2,163,163,89,83,89,83,0,0,True,,2400.0,{}
1022200163,2022,Regular Season,ok,v2,152,152,94,78,94,78,0,0,True,,2400.0,{}
1022200164,2022,Regular Season,ok,v2,169,168,83,80,83,80,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200165,2022,Regular Season,ok,v2,156,156,84,66,84,66,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200166,2022,Regular Season,ok,v2,160,159,86,96,86,96,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200167,2022,Regular Season,ok,v2,158,158,82,72,82,72,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200168,2022,Regular Season,ok,v2,163,161,79,86,79,86,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022200169,2022,Regular Season,ok,v2,171,171,85,92,85,92,0,0,True,,2400.0,{'inferred_flip': 1}
1022200170,2022,Regular Season,ok,v2,156,156,88,83,88,83,0,0,True,,2400.0,{}
1022200171,2022,Regular Season,ok,v2,162,161,77,87,77,87,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022200172,2022,Regular Season,ok,v2,175,172,90,80,90,80,0,0,True,,2400.0,{'tech_ft_synthetic': 3}
1022200173,2022,Regular Season,ok,v2,156,156,72,93,72,93,0,0,True,,2400.0,{}
1022200174,2022,Regular Season,ok,v2,164,164,89,81,89,81,0,0,True,,2400.0,{}
1022200175,2022,Regular Season,ok,v2,161,161,77,82,77,82,0,0,True,,2400.0,{'tech_ft_folded': 2}
1022200176,2022,Regular Season,ok,v2,154,154,68,81,68,81,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022200177,2022,Regular Season,ok,v2,189,187,92,95,92,95,0,0,True,,2700.0,{'tech_ft_synthetic': 2}
1022200178,2022,Regular Season,ok,v2,158,158,89,69,89,69,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200179,2022,Regular Season,ok,v2,159,159,69,94,69,94,0,0,True,,2400.0,{'inferred_flip': 2}
1022200180,2022,Regular Season,ok,v2,150,150,78,75,78,75,0,0,True,,2400.0,{'lineup_underfull': 2}
1022200181,2022,Regular Season,ok,v2,164,163,77,84,77,84,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200182,2022,Regular Season,ok,v2,152,152,87,63,87,63,0,0,True,,2400.0,{}
1022200183,2022,Regular Season,ok,v2,164,163,102,73,102,73,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200184,2022,Regular Season,ok,v2,151,150,83,73,83,73,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200185,2022,Regular Season,ok,v2,152,152,78,84,78,84,0,0,True,,2400.0,{}
1022200186,2022,Regular Season,ok,v2,168,168,91,81,91,81,0,0,True,,2400.0,{}
1022200187,2022,Regular Season,ok,v2,154,153,64,61,64,61,0,0,True,,2400.0,"{'lineup_underfull': 2, 'tech_ft_synthetic': 1}"
1022200188,2022,Regular Season,ok,v2,162,161,89,77,89,77,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200189,2022,Regular Season,ok,v2,153,152,77,64,77,64,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022200190,2022,Regular Season,ok,v2,138,138,82,80,82,80,0,0,True,,2400.0,{}
1022200191,2022,Regular Season,ok,v2,156,156,88,86,88,86,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1}"
1022200192,2022,Regular Season,ok,v2,152,152,93,83,93,83,0,0,True,,2400.0,{}
1022200193,2022,Regular Season,ok,v2,179,178,95,91,95,91,0,0,True,,2700.0,"{'lineup_underfull': 2, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200194,2022,Regular Season,ok,v2,156,155,76,62,76,62,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200195,2022,Regular Season,ok,v2,164,164,94,91,94,91,0,0,True,,2400.0,{}
1022200196,2022,Regular Season,ok,v2,153,152,76,79,76,79,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200197,2022,Regular Season,ok,v2,152,151,81,89,81,89,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022200198,2022,Regular Season,ok,v2,152,151,81,71,81,71,0,0,True,,2400.0,"{'inferred_flip': 1, 'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022200199,2022,Regular Season,ok,v2,148,146,86,77,86,77,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 2}"
1022200200,2022,Regular Season,ok,v2,165,165,100,111,100,111,0,0,True,,2400.0,{}
1022200201,2022,Regular Season,ok,v2,154,154,97,90,97,90,0,0,True,,2400.0,{'lineup_underfull': 2}
1022200202,2022,Regular Season,ok,v2,170,170,71,97,71,97,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200203,2022,Regular Season,ok,v2,145,145,73,91,73,91,0,0,True,,2400.0,{}
1022200204,2022,Regular Season,ok,v2,146,146,77,86,77,86,0,0,True,,2400.0,{}
1022200205,2022,Regular Season,ok,v2,159,159,89,78,89,78,0,0,True,,2400.0,{}
1022200206,2022,Regular Season,ok,v2,165,163,69,93,69,93,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 2}"
1022200207,2022,Regular Season,ok,v2,155,155,70,82,70,82,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022200208,2022,Regular Season,ok,v2,156,156,70,80,70,80,0,0,True,,2400.0,{}
1022200209,2022,Regular Season,ok,v2,155,155,69,96,69,96,0,0,True,,2400.0,{}
1022200210,2022,Regular Season,ok,v2,144,144,86,74,86,74,0,0,True,,2400.0,{}
1022200211,2022,Regular Season,ok,v2,159,159,90,83,90,83,0,0,True,,2400.0,{}
1022200212,2022,Regular Season,ok,v2,162,161,87,83,87,83,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200213,2022,Regular Season,ok,v2,153,153,95,83,95,83,0,0,True,,2400.0,{}
1022200214,2022,Regular Season,ok,v2,159,159,67,82,67,82,0,0,True,,2400.0,"{'lineup_underfull': 2, 'rebound_after_tech_ft_skipped': 1}"
1022200215,2022,Regular Season,ok,v2,177,176,109,100,109,100,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022200216,2022,Regular Season,ok,v2,157,156,88,116,88,116,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300001,2023,Regular Season,ok,v2,163,163,61,70,61,70,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300002,2023,Regular Season,ok,v2,167,166,80,64,80,64,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300003,2023,Regular Season,ok,v2,156,156,66,77,66,77,0,0,True,,2400.0,{}
1022300004,2023,Regular Season,ok,v2,160,160,94,71,94,71,0,0,True,,2400.0,{}
1022300005,2023,Regular Season,ok,v2,176,176,64,105,64,105,0,0,True,,2400.0,{'lineup_underfull': 2}
1022300006,2023,Regular Season,ok,v2,174,174,85,78,85,78,0,0,True,,2400.0,{'lineup_underfull': 2}
1022300007,2023,Regular Season,ok,v2,167,166,80,74,80,74,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300008,2023,Regular Season,ok,v2,160,160,90,73,90,73,0,0,True,,2400.0,{}
1022300009,2023,Regular Season,ok,v2,159,158,69,75,69,75,0,0,True,,2400.0,"{'inferred_flip': 2, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300010,2023,Regular Season,ok,v2,156,154,81,88,81,88,0,0,True,,2400.0,{'tech_ft_synthetic': 2}
1022300011,2023,Regular Season,ok,v2,155,155,77,83,77,83,0,0,True,,2400.0,{}
1022300012,2023,Regular Season,ok,v2,171,170,85,94,85,94,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300013,2023,Regular Season,ok,v2,163,162,90,81,90,81,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300014,2023,Regular Season,ok,v2,161,161,69,71,69,71,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300015,2023,Regular Season,ok,v2,168,167,91,95,91,95,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300016,2023,Regular Season,ok,v2,147,147,81,65,81,65,0,0,True,,2400.0,{}
1022300017,2023,Regular Season,ok,v2,162,162,93,65,93,65,0,0,True,,2400.0,{}
1022300018,2023,Regular Season,ok,v2,159,159,87,90,87,90,0,0,True,,2400.0,{'lineup_underfull': 2}
1022300019,2023,Regular Season,ok,v2,169,169,94,88,94,88,0,0,True,,2400.0,{}
1022300020,2023,Regular Season,ok,v2,167,167,94,73,94,73,0,0,True,,2400.0,{}
1022300021,2023,Regular Season,ok,v2,168,167,83,65,83,65,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300022,2023,Regular Season,ok,v2,153,153,81,78,81,78,0,0,True,,2400.0,{}
1022300023,2023,Regular Season,ok,v2,166,166,94,89,94,89,0,0,True,,2400.0,{'lineup_underfull': 2}
1022300024,2023,Regular Season,ok,v2,152,151,78,86,78,86,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300025,2023,Regular Season,ok,v2,152,151,84,89,84,89,0,0,True,,2400.0,"{'tech_ft_folded': 1, 'tech_ft_synthetic': 1}"
1022300026,2023,Regular Season,ok,v2,164,164,75,74,75,74,0,0,True,,2400.0,{'inferred_flip': 1}
1022300027,2023,Regular Season,ok,v2,171,171,87,92,87,92,0,0,True,,2400.0,{}
1022300028,2023,Regular Season,ok,v2,153,152,76,77,76,77,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300029,2023,Regular Season,ok,v2,173,172,93,99,93,99,0,0,True,,2700.0,"{'inferred_flip': 1, 'tech_ft_synthetic': 1}"
1022300030,2023,Regular Season,ok,v2,157,157,78,80,78,80,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300031,2023,Regular Season,ok,v2,164,164,92,85,92,85,0,0,True,,2400.0,{}
1022300032,2023,Regular Season,ok,v2,164,163,80,74,80,74,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300033,2023,Regular Season,ok,v2,171,170,82,86,82,86,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300034,2023,Regular Season,ok,v2,160,160,80,84,80,84,0,0,True,,2400.0,{}
1022300035,2023,Regular Season,ok,v2,167,167,84,90,84,90,0,0,True,,2400.0,{}
1022300036,2023,Regular Season,ok,v2,174,173,108,103,108,103,0,0,True,,2700.0,{'tech_ft_synthetic': 1}
1022300037,2023,Regular Season,ok,v2,160,160,66,63,66,63,0,0,True,,2400.0,{}
1022300038,2023,Regular Season,ok,v2,158,157,83,88,83,88,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300039,2023,Regular Season,ok,v2,175,175,84,79,84,79,0,0,True,,2400.0,{}
1022300040,2023,Regular Season,ok,v2,157,157,94,77,94,77,0,0,True,,2400.0,{}
1022300041,2023,Regular Season,ok,v2,168,168,83,106,83,106,0,0,True,,2400.0,"{'inferred_flip': 2, 'rebound_after_tech_ft_skipped': 1}"
1022300042,2023,Regular Season,ok,v2,164,163,90,77,90,77,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300043,2023,Regular Season,ok,v2,158,158,69,71,69,71,0,0,True,,2400.0,{}
1022300044,2023,Regular Season,ok,v2,160,159,77,62,77,62,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300045,2023,Regular Season,ok,v2,155,155,66,73,66,73,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_folded': 1}"
1022300046,2023,Regular Season,ok,v2,164,164,102,93,102,93,0,0,True,,2400.0,{'inferred_flip': 1}
1022300047,2023,Regular Season,ok,v2,159,159,93,80,93,80,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300048,2023,Regular Season,ok,v2,172,172,77,89,77,89,0,0,True,,2400.0,"{'inferred_flip': 2, 'tech_ft_folded': 1}"
1022300049,2023,Regular Season,ok,v2,146,145,82,85,82,85,0,0,True,,2400.0,{'tech_ft_synthetic': 1}
1022300050,2023,Regular Season,ok,v2,157,157,65,71,65,71,0,0,True,,2400.0,{'tech_ft_folded': 1}
1022300051,2023,Regular Season,ok,v2,164,164,91,86,91,86,0,0,True,,2400.0,{}
1022300052,2023,Regular Season,ok,v2,156,155,87,66,87,66,0,0,True,,2400.0,"{'inferred_flip': 1, 'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
1022300053,2023,Regular Season,ok,v2,162,162,79,86,79,86,0,0,True,,2400.0,{'inferred_flip': 1}
1022300054,2023,Regular Season,ok,v2,156,156,69,83,69,83,0,0,True,,2400.0,{'rebound_after_tech_ft_skipped': 1}
1022300055,2023,Regular Season,ok,v2,154,153,61,79,61,79,0,0,True,,2400.0,"{'rebound_after_tech_ft_skipped': 1, 'tech_ft_synthetic': 1}"
