cell,candidate,dependent,published_p_correct_level,published_p_familywise_whole_screen,E1_I0044_A4_p_two_sided,E1_I0044_A4_p_familywise,E1_I0044_A4_observed_dr2,E1_I0044_A4_n,E1_I0044_A4_n_blocks
pl_min_sd5|pts_sqres,pl_min_sd5,pts_sqres,0.964,1.0,0.0115,0.9195,0.0023783387919769,3549,174
pl_minutes_prior|fga_absres,pl_minutes_prior,fga_absres,1.0,1.0,0.0085,0.913,0.0024142953406626,3549,174
pl_minutes_prior|fga_sqres,pl_minutes_prior,fga_sqres,1.0,1.0,0.0035,0.6525,0.0033058015140819,3549,174
pl_minutes_prior|minutes_absres,pl_minutes_prior,minutes_absres,0.0,1.0,0.002,0.2175,0.0051382883012201,3549,174
pl_minutes_prior|minutes_sqres,pl_minutes_prior,minutes_sqres,0.0,1.0,0.005,0.6975,0.0031614755318382,3549,174
pl_minutes_prior|pts_absres,pl_minutes_prior,pts_absres,1.0,1.0,0.0455,0.9955,0.0016185962706516,3549,174
pl_minutes_prior|pts_sqres,pl_minutes_prior,pts_sqres,1.0,1.0,0.095,1.0,0.0011757186015976,3549,174
pl_pts_sd5|fga_absres,pl_pts_sd5,fga_absres,0.207,1.0,0.0005,0.2135,0.0051805727829552,3549,174
pl_pts_sd5|fga_sqres,pl_pts_sd5,fga_sqres,0.992,1.0,0.0005,0.256,0.0049044870115527,3549,174
pl_pts_sd5|minutes_absres,pl_pts_sd5,minutes_absres,1.0,1.0,0.028,0.9535,0.0022165113744346,3549,174
pl_pts_sd5|minutes_sqres,pl_pts_sd5,minutes_sqres,1.0,1.0,0.033,0.988,0.0018090333997328,3549,174
pl_pts_sd5|pts_absres,pl_pts_sd5,pts_absres,0.977,0.977,0.0,0.038,0.0085208277490304,3549,174
pl_pts_sd5|pts_sqres,pl_pts_sd5,pts_sqres,1.0,1.0,0.0,0.0435,0.0082472529467008,3549,174
pl_start_switch5|minutes_absres,pl_start_switch5,minutes_absres,0.046,1.0,0.0,0.0085,0.0128338002263783,3549,174
pl_start_switch5|pts_absres,pl_start_switch5,pts_absres,0.36,1.0,0.045,0.9935,0.0016895783672106,3549,174
pl_start_switch5|pts_sqres,pl_start_switch5,pts_sqres,0.369,1.0,0.03,0.9795,0.0019608269648422,3549,174
pl_usg_sd5|fga_absres,pl_usg_sd5,fga_absres,0.0,1.0,0.0525,0.9985,0.0014424776069989,3549,174
pl_usg_sd5|fga_sqres,pl_usg_sd5,fga_sqres,0.0,1.0,0.075,1.0,0.0011824427027877,3549,174
pl_usg_sd5|minutes_absres,pl_usg_sd5,minutes_absres,1.0,1.0,0.465,1.0,0.000255323219476,3549,174
pl_usg_sd5|minutes_sqres,pl_usg_sd5,minutes_sqres,1.0,1.0,0.97,1.0,4.44240725395924e-07,3549,174
pl_usg_sd5|pts_absres,pl_usg_sd5,pts_absres,0.0,1.0,0.0175,0.932,0.0023161637257875,3549,174
pl_usg_sd5|pts_sqres,pl_usg_sd5,pts_sqres,0.0,1.0,0.0115,0.8905,0.0025198592113892,3549,174
pts__fallback_level|minutes_absres,pts__fallback_level,minutes_absres,0.0,0.0,,,,3549,174
pts__fallback_level|minutes_sqres,pts__fallback_level,minutes_sqres,0.0,0.0,,,,3549,174
pts__is_fallback|minutes_absres,pts__is_fallback,minutes_absres,0.0,0.0,,,,3549,174
pts__is_fallback|minutes_sqres,pts__is_fallback,minutes_sqres,0.0,0.0,,,,3549,174
pts__n_prior_games|minutes_absres,pts__n_prior_games,minutes_absres,0.0,1.0,0.2585,1.0,0.0005856491803202,3549,174
pts__n_prior_games|minutes_sqres,pts__n_prior_games,minutes_sqres,0.0,1.0,0.2505,1.0,0.0004979863394696,3549,174
pts__pred_cv|fga_absres,pts__pred_cv,fga_absres,0.0,1.0,0.0,0.0015,0.0193683777326165,3549,174
pts__pred_cv|fga_sqres,pts__pred_cv,fga_sqres,0.0,1.0,0.0,0.002,0.0185388020347005,3549,174
pts__pred_cv|minutes_sqres,pts__pred_cv,minutes_sqres,0.998,1.0,0.0,0.006,0.015572889799052,3549,174
pts__pred_cv|pts_absres,pts__pred_cv,pts_absres,0.0,1.0,0.0,0.0005,0.0274318496845777,3549,174
pts__pred_cv|pts_sqres,pts__pred_cv,pts_sqres,0.0,1.0,0.0,0.001,0.0240656903228572,3549,174
pts__pred_width|minutes_absres,pts__pred_width,minutes_absres,1.0,1.0,0.0,0.013,0.0109563320724998,3549,174
pts__pred_width|minutes_sqres,pts__pred_width,minutes_sqres,1.0,1.0,0.0005,0.0775,0.0071085941589365,3549,174
