arm,dependent,resp_pos_corr_mean,resp_pos_corr_mean_abs,resp_shared_position_profile_sd,resp_dev_lag1_autocorr,resp_dev_excess_kurtosis,resp_var_share_between_block
A1_FULL,pts_absres,-0.12834061778653585,0.23154336752766813,0.16667098426669846,0.051495931257677666,2.870221362672371,0.1396893048964147
A1_FULL,pts_sqres,-0.13340707369371174,0.2375011973950566,0.17210155329182958,0.06151138146266877,51.642963658826446,0.11956503410226128
A1_FULL,minutes_absres,-0.13694099132446944,0.23729740063785254,0.2489797967137186,0.11660318326758352,2.050702856440382,0.09526251578824496
A1_FULL,minutes_sqres,-0.1477361008088701,0.2501436301194875,0.26407550298646754,0.12411205816425773,17.502078421472284,0.0986879811154125
A1_FULL,fga_absres,-0.1460821466388258,0.2409866715072692,0.21899132443655567,0.08410536146757908,2.6987627347375227,0.10185583591063786
A1_FULL,fga_sqres,-0.1545676971143127,0.2524346899255053,0.2360672722220046,0.09918046807294188,42.243574063361876,0.0942277266932662
