cell,null_mean_abs_t,null_sd_abs_t,null_max_abs_t,broken,void,in_queue54
pl_games_prior|pts_absres,3.526127482759245,0.8753220015088661,6.875037362932067,False,False,False
pl_minutes_prior|pts_absres,17.311618523185388,0.8619331760883637,20.663058493796576,True,False,True
pl_career_games_prior|pts_absres,1.9859488422998508,1.4721166093032916,9.012104693374097,False,False,False
pl_prior_season_games|pts_absres,1.7950465441024612,1.2994670016744747,8.377502377581054,False,False,False
pl_is_rookie_window|pts_absres,1.7832195243990192,1.3791371326013793,8.403945812530658,False,False,False
pl_min_mean5|pts_absres,1.7778480492905606,1.2685979809087404,6.601824840331731,False,False,False
pl_fga_mean5|pts_absres,1.5573012340242554,1.1925201470433926,6.3246602524052165,False,False,False
pl_pts_mean5|pts_absres,1.5526332113716492,1.1851220436655718,7.090632868146462,False,False,False
pl_usg_mean5|pts_absres,1.4157872790320916,1.1724709327339016,6.311056215929213,False,False,False
pl_start_frac5|pts_absres,2.7877775133204006,1.6437084803051916,8.173015414582332,False,False,False
pl_min_sd5|pts_absres,3.44900216025157,0.8227572230189355,5.899969878690256,False,False,False
pl_min_cv5|pts_absres,2.02639329205223,1.3731927620053694,6.70407727071495,False,False,False
pl_min_rng5|pts_absres,3.1053086896461277,0.8211359087867068,5.360313517509218,False,False,False
pl_fga_sd5|pts_absres,21.151289035763075,0.8331471549156154,23.8356197954422,True,False,True
pl_pts_sd5|pts_absres,27.57759819564828,0.9174662304349682,30.315750490360504,True,False,True
pl_usg_sd5|pts_absres,11.464991154251782,0.6706840566199084,13.598804873914743,True,False,True
pl_min_trend5|pts_absres,0.852375746391849,0.6177712588294506,3.7507674174240746,False,False,False
pl_abs_min_trend5|pts_absres,2.6662597385848446,0.86347414806897,5.544124486853315,False,False,False
pl_start_switch5|pts_absres,3.9093778141485265,0.7355162373722034,6.109036886189236,True,False,True
pl_rest_days|pts_absres,2.339226012305279,0.8925811691376905,4.906122733023285,False,False,False
pl_teamgames_since_appear|pts_absres,3.3604644498774436,0.8560357735129407,6.3978689555523065,False,False,False
pl_dnp_frac5|pts_absres,9.100221591768978,0.7133212322615313,11.112291479186064,True,False,True
tm_rest_days|pts_absres,0.8139749862519458,0.6212084886990173,3.6252185208357655,False,False,False
tm_b2b|pts_absres,0.799743590572638,0.5927926194003142,3.379364547778457,False,False,False
tm_3in4|pts_absres,0.8107935223248751,0.6377570674924616,3.759145847778705,False,False,False
tm_games_prior7d|pts_absres,0.801904159445228,0.6042779782603772,3.353853129500355,False,False,False
opp_rest_days|pts_absres,0.824972212983291,0.5983672897368318,3.0732365559593173,False,False,False
tm_rest_diff|pts_absres,0.8026175348352216,0.597115720206047,3.8926342388911337,False,False,False
tm_roster_churn_prior|pts_absres,0.8013276032766781,0.6123921086109088,2.9519065572589254,False,False,False
tm_newfaces_prior|pts_absres,0.8051520463824874,0.6127642283810607,3.4175742832820735,False,False,False
tm_five_tenure_prior|pts_absres,0.9014345057853158,0.6425633223087555,3.5449625117966477,False,False,False
tm_five_changed_prior|pts_absres,0.8141775302906249,0.6240905399388716,3.476703338878701,False,False,False
tm_prior_meetings|pts_absres,0.8635997514559036,0.6386288033020208,3.5613276675495418,False,False,False
tm_first_meeting|pts_absres,0.793506202529027,0.603775676878426,3.295095188216058,False,False,False
tm_is_home|pts_absres,0.8557180497822726,0.6300545791584521,3.10325047791921,False,False,False
tm_game_idx|pts_absres,0.8233332149161465,0.6059269804123569,3.994033538217852,False,False,False
opp_game_idx|pts_absres,0.8393682092604823,0.6184933488330705,4.064704670454928,False,False,False
tm_poss_mean_prior|pts_absres,1.1804390368802902,0.6684382606560779,3.017774017934941,False,False,False
opp_poss_mean_prior|pts_absres,0.8157494047372664,0.6116506570803099,3.5472007077389747,False,False,False
pts__pred_point|pts_absres,1.6405403581459215,1.2382982045150692,6.574221488569668,False,False,False
pts__pred_sd|pts_absres,9.461678718857101e-14,1.0102472086312917e-27,9.461678718857e-14,True,True,False
pts__pred_width|pts_absres,3.658803791293713,1.7638630050191602,9.178459600299318,False,False,False
pts__pred_iqr|pts_absres,2.2379309958754146,1.5045207169810897,8.163833751533437,False,False,False
pts__pred_cv|pts_absres,14.713602482070838,0.6142628358910213,16.563547017759646,True,False,True
pts__is_fallback|pts_absres,0.7464171940851626,0.5526682520073892,2.9624540326406597,False,False,False
pts__fallback_level|pts_absres,0.7308562233139017,0.5514782014103077,3.1785210731319196,False,False,False
pts__is_cold_start|pts_absres,0.6634287377330627,0.5072807864129709,2.7448788890464386,False,False,False
pts__n_prior_games|pts_absres,3.54792435383646,0.8745943197515549,6.876064194328743,False,False,False
minutes__pred_point|pts_absres,1.6306179584537792,1.1845296323406138,6.259735844992855,False,False,False
minutes__pred_sd|pts_absres,6.559134596261021e-14,3.4095843291306097e-28,6.559134596260987e-14,True,True,False
minutes__pred_width|pts_absres,2.0634943179574936,1.4161308320497885,7.1458456718342465,False,False,False
minutes__pred_iqr|pts_absres,1.4409865557990547,1.0202018100023098,5.070866542999865,False,False,False
minutes__pred_cv|pts_absres,2.0263884506867984,1.4038636382584229,6.9853435673992275,False,False,False
fga__pred_point|pts_absres,1.6310213279318473,1.2438824614932176,6.694226149054153,False,False,False
