cell,arm_x,candidate,dependent,n,n_blocks,n_synthetic_datasets_per_generator,n_null_draws_per_replicate,permuted_carrier_pool,level_matched_scheme,not_estimable,typeI_COMPOSED2_EXCH,cp95_lo_COMPOSED2_EXCH,cp95_hi_COMPOSED2_EXCH,typeI_LEVEL_MATCHED_EXCH,typeI_ROW_NAIVE_EXCH,typeI_COMPOSED2_CIRCSHIFT,cp95_lo_COMPOSED2_CIRCSHIFT,cp95_hi_COMPOSED2_CIRCSHIFT,typeI_LEVEL_MATCHED_CIRCSHIFT,typeI_ROW_NAIVE_CIRCSHIFT,typeI_COMPOSED2_BLOCKBOOT,cp95_lo_COMPOSED2_BLOCKBOOT,cp95_hi_COMPOSED2_BLOCKBOOT,typeI_LEVEL_MATCHED_BLOCKBOOT,typeI_ROW_NAIVE_BLOCKBOOT,typeI_COMPOSED2_worst_H0_generator,null_validity,confounded_with_block_position,level_matched_null_validity,row_naive_null_validity,nominal_level,acceptance_tolerance,planted_mean_signed_t_BLOCKBOOT,planted_mean_signed_t_CIRCSHIFT,planted_mean_signed_t_EXCH,arm_shape,n_shape,n_blocks_shape,level_matched_scheme_shape,var_share_between_block,sd_dev,dev_excess_kurtosis,dev_abs_skew,dev_max_abs_z,dev_frac_abs_z_gt4,dev_p999_over_p50_abs,excess_kurtosis_whole,max_within_block_spread_z,n_distinct_over_n,pos_corr_mean,pos_corr_mean_abs,pos_monotone_share,dev_lag1_autocorr,shared_position_profile_sd,sxx_after_base,arm_y,resp_pos_corr_mean,resp_pos_corr_mean_abs,resp_shared_position_profile_sd,resp_dev_lag1_autocorr,resp_dev_excess_kurtosis,resp_var_share_between_block,arm,_abs_planted
pl_abs_min_trend5|minutes_absres,A4_CLEAN_DEC,pl_abs_min_trend5,minutes_absres,3549,174,1000,500,1000,WITHIN,,0.019,0.011477036993102,0.029512401625086,0.043,0.154,0.023,0.0146345823251767,0.0343123376127952,0.066,0.173,0.005,0.001625419517563,0.0116294705598119,0.034,0.113,0.023,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,-0.1240790211886259,0.005801040110341,-0.0173636600652143,A4_CLEAN_DEC,3549,174,WITHIN,0.160502062670038,0.9159829951919436,2.912953951702895,1.1399301698284636,7.27662960105147,0.0042265426880811,8.463135153998095,4.009674501414911,8.706850994771397,0.9459002535925612,0.0133361726657508,0.2645316164109692,0.0,0.1263270905320983,0.1266412854086526,3546.9999999999964,A4_CLEAN_DEC,0.0583691019481651,0.2132440823142654,0.1129148297551086,-0.017601373093722,4.395059381511369,0.1335659396240801,A4_CLEAN_DEC,0.1240790211886259
pl_abs_min_trend5|minutes_sqres,A4_CLEAN_DEC,pl_abs_min_trend5,minutes_sqres,3549,174,1000,500,1000,WITHIN,,0.027,0.0178669059252503,0.039041746805992,0.055,0.204,0.035,0.0244975278947586,0.0483423816141998,0.068,0.234,0.003,0.0006190999316496,0.0087420232384777,0.029,0.105,0.035,ACCEPTABLE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,-0.2191282560976403,0.0354129780938159,-0.0131458571504706,A4_CLEAN_DEC,3549,174,WITHIN,0.160502062670038,0.9159829951919436,2.912953951702895,1.1399301698284636,7.27662960105147,0.0042265426880811,8.463135153998095,4.009674501414911,8.706850994771397,0.9459002535925612,0.0133361726657508,0.2645316164109692,0.0,0.1263270905320983,0.1266412854086526,3546.9999999999964,A4_CLEAN_DEC,0.059082070271715,0.2134327837522159,0.1183287078177349,-0.0327065200483276,45.27354634217527,0.1271583938464274,A4_CLEAN_DEC,0.2191282560976403
pl_dnp_frac5|fga_absres,A4_CLEAN_DEC,pl_dnp_frac5,fga_absres,3549,174,1000,500,1000,WITHIN,,0.006,0.0022049824851514,0.013013423270974,0.049,0.071,0.013,0.0069396175028511,0.0221278036367258,0.071,0.102,0.007,0.0028188587596206,0.0143691949789191,0.047,0.063,0.013,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,-0.0568989481467785,0.0636048959064594,0.0030335787464324,A4_CLEAN_DEC,3549,174,WITHIN,0.2796229404643595,0.8485111071458178,29.95981195452396,3.989563009813361,10.655621658086758,0.0143702451394759,9012754732982.164,38.07762257281113,10.27722954808475,0.0033812341504649,0.0319546209005165,0.3586381635384038,0.0,0.5729611496706654,0.1858982023286535,3546.999999999931,A4_CLEAN_DEC,0.0431850154501781,0.2222980655990754,0.0774217050906402,-0.0604045591853879,1.4341082002792191,0.0778962857136262,A4_CLEAN_DEC,0.0568989481467785
pl_dnp_frac5|minutes_absres,A4_CLEAN_DEC,pl_dnp_frac5,minutes_absres,3549,174,1000,500,1000,WITHIN,,0.01,0.0048055106910495,0.0183132430551716,0.048,0.179,0.003,0.0006190999316496,0.0087420232384777,0.07,0.184,0.006,0.0022049824851514,0.013013423270974,0.044,0.151,0.01,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,-0.0050496557787603,0.0933644188149786,0.0701561546508933,A4_CLEAN_DEC,3549,174,WITHIN,0.2796229404643595,0.8485111071458178,29.95981195452396,3.989563009813361,10.655621658086758,0.0143702451394759,9012754732982.164,38.07762257281113,10.27722954808475,0.0033812341504649,0.0319546209005165,0.3586381635384038,0.0,0.5729611496706654,0.1858982023286535,3546.999999999931,A4_CLEAN_DEC,0.0583691019481651,0.2132440823142654,0.1129148297551086,-0.017601373093722,4.395059381511369,0.1335659396240801,A4_CLEAN_DEC,0.0050496557787603
pl_dnp_frac5|minutes_sqres,A4_CLEAN_DEC,pl_dnp_frac5,minutes_sqres,3549,174,1000,500,1000,WITHIN,,0.016,0.0091723192692207,0.0258532490813962,0.048,0.214,0.018,0.0107019479294157,0.0282990412490121,0.068,0.239,0.011,0.0055035941923142,0.0195966282220136,0.037,0.145,0.018,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,0.0257614524359733,0.1036894852445829,0.0471588904962921,A4_CLEAN_DEC,3549,174,WITHIN,0.2796229404643595,0.8485111071458178,29.95981195452396,3.989563009813361,10.655621658086758,0.0143702451394759,9012754732982.164,38.07762257281113,10.27722954808475,0.0033812341504649,0.0319546209005165,0.3586381635384038,0.0,0.5729611496706654,0.1858982023286535,3546.999999999931,A4_CLEAN_DEC,0.059082070271715,0.2134327837522159,0.1183287078177349,-0.0327065200483276,45.27354634217527,0.1271583938464274,A4_CLEAN_DEC,0.0257614524359733
pl_dnp_frac5|pts_absres,A4_CLEAN_DEC,pl_dnp_frac5,pts_absres,3549,174,1000,500,1000,WITHIN,,0.016,0.0091723192692207,0.0258532490813962,0.063,0.081,0.016,0.0091723192692207,0.0258532490813962,0.058,0.087,0.008,0.003459976165329,0.0157020491760734,0.044,0.085,0.016,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,-0.0526417164540902,0.0806557123087359,0.0161686209062847,A4_CLEAN_DEC,3549,174,WITHIN,0.2796229404643595,0.8485111071458178,29.95981195452396,3.989563009813361,10.655621658086758,0.0143702451394759,9012754732982.164,38.07762257281113,10.27722954808475,0.0033812341504649,0.0319546209005165,0.3586381635384038,0.0,0.5729611496706654,0.1858982023286535,3546.999999999931,A4_CLEAN_DEC,0.0118786437801689,0.2156760670275114,0.0640609160083342,-0.0104582385804124,1.7399364288892183,0.0784994955690718,A4_CLEAN_DEC,0.0526417164540902
pl_dnp_frac5|pts_sqres,A4_CLEAN_DEC,pl_dnp_frac5,pts_sqres,3549,174,1000,500,1000,WITHIN,,0.021,0.013045192290388,0.0319223351803916,0.057,0.067,0.02,0.0122582679724076,0.0307200326825923,0.061,0.059,0.01,0.0048055106910495,0.0183132430551716,0.043,0.071,0.021,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,ACCEPTABLE,0.05,0.075,-0.0269426765506605,0.0674216450204133,0.012610074017011,A4_CLEAN_DEC,3549,174,WITHIN,0.2796229404643595,0.8485111071458178,29.95981195452396,3.989563009813361,10.655621658086758,0.0143702451394759,9012754732982.164,38.07762257281113,10.27722954808475,0.0033812341504649,0.0319546209005165,0.3586381635384038,0.0,0.5729611496706654,0.1858982023286535,3546.999999999931,A4_CLEAN_DEC,-0.0018137670318731,0.2136889037222923,0.0681566969073665,-0.0137788240467293,25.944279926640984,0.0739961136641721,A4_CLEAN_DEC,0.0269426765506605
pl_fga_sd5|fga_absres,A4_CLEAN_DEC,pl_fga_sd5,fga_absres,3549,174,1000,500,1000,WITHIN,,0.031,0.0211581719702098,0.04371508500623,0.045,0.108,0.054,0.0408233511256297,0.0698740055770523,0.096,0.162,0.019,0.011477036993102,0.029512401625086,0.038,0.098,0.054,ACCEPTABLE,False,INVALID_ANTICONSERVATIVE,INVALID_ANTICONSERVATIVE,0.05,0.075,0.0130284430814637,-0.0429854436635995,0.0161434764202431,A4_CLEAN_DEC,3549,174,WITHIN,0.2667870830759938,0.8560372204709493,0.6220927346000669,0.307299548879394,4.240899343942434,0.0014088475626937,6.40068882073789,0.5279553895897382,5.62151767039068,0.4285714285714285,0.0673291684151184,0.3788954247970666,0.0136986301369863,0.580646573728917,0.1168060991436003,3547.0,A4_CLEAN_DEC,0.0431850154501781,0.2222980655990754,0.0774217050906402,-0.0604045591853879,1.4341082002792191,0.0778962857136262,A4_CLEAN_DEC,0.0130284430814637
pl_fga_sd5|fga_sqres,A4_CLEAN_DEC,pl_fga_sd5,fga_sqres,3549,174,1000,500,1000,WITHIN,,0.051,0.0382052367746901,0.0665134615949801,0.051,0.112,0.081,0.0648435397084977,0.0996716989685198,0.089,0.169,0.028,0.018684686195538,0.0402148873738727,0.043,0.087,0.081,INVALID_ANTICONSERVATIVE,False,INVALID_ANTICONSERVATIVE,INVALID_ANTICONSERVATIVE,0.05,0.075,0.0713639181894852,-0.0553880260028824,0.0131402040356534,A4_CLEAN_DEC,3549,174,WITHIN,0.2667870830759938,0.8560372204709493,0.6220927346000669,0.307299548879394,4.240899343942434,0.0014088475626937,6.40068882073789,0.5279553895897382,5.62151767039068,0.4285714285714285,0.0673291684151184,0.3788954247970666,0.0136986301369863,0.580646573728917,0.1168060991436003,3547.0,A4_CLEAN_DEC,0.0464268891681591,0.2170012439080318,0.0807512215554776,-0.0611936458564514,19.57022004709112,0.0723807518721265,A4_CLEAN_DEC,0.0713639181894852
pl_fga_sd5|minutes_sqres,A4_CLEAN_DEC,pl_fga_sd5,minutes_sqres,3549,174,1000,500,1000,WITHIN,,0.012,0.0062155255595943,0.0208676795910188,0.043,0.231,0.023,0.0146345823251767,0.0343123376127952,0.073,0.284,0.006,0.0022049824851514,0.013013423270974,0.034,0.214,0.023,ACCEPTABLE_CONSERVATIVE,False,ACCEPTABLE,INVALID_ANTICONSERVATIVE,0.05,0.075,0.1366843878938725,0.0056861090281417,0.0309629686895478,A4_CLEAN_DEC,3549,174,WITHIN,0.2667870830759938,0.8560372204709493,0.6220927346000669,0.307299548879394,4.240899343942434,0.0014088475626937,6.40068882073789,0.5279553895897382,5.62151767039068,0.4285714285714285,0.0673291684151184,0.3788954247970666,0.0136986301369863,0.580646573728917,0.1168060991436003,3547.0,A4_CLEAN_DEC,0.059082070271715,0.2134327837522159,0.1183287078177349,-0.0327065200483276,45.27354634217527,0.1271583938464274,A4_CLEAN_DEC,0.1366843878938725
