dR2_M,dR2_OxM,slice
7.374794622316827e-06,0.0001263365157627705,2024_alone
2.8806175877971185e-07,7.211566223330745e-05,2024_alone
7.96603441942656e-05,4.254003461234834e-05,2024_alone
2.625649528631424e-05,0.0004488551410228858,2024_alone
3.643955748255934e-08,8.159998627577103e-05,2024_alone
3.421857344143575e-07,0.001037078773012512,2024_alone
0.0004181426943985489,1.3851760760963394e-05,2024_alone
0.00044442237660580197,2.6142670879969465e-05,2024_alone
0.0003113356638189124,2.1527711885904743e-05,2024_alone
0.00018105520817623955,0.0002716615142442924,2024_alone
2.07122330120324e-06,0.0002424946643159176,2024_alone
0.00014848412550327872,0.00018001158277225482,2024_alone
0.00017059316178447137,0.00017887807522987131,2024_alone
0.00022888693885780853,5.0250061816581315e-05,2024_alone
4.7115806007691496e-05,0.0002935994152051258,2024_alone
0.0006335848046760129,5.6644045194564896e-05,2024_alone
0.0007004719950719496,0.0005921588764331576,2024_alone
1.2425194869103429e-05,1.0092204594247534e-07,2024_alone
6.197556554676797e-05,0.0001356545006037102,2024_alone
9.057210612839484e-06,0.0001860941332573196,2024_alone
0.00044269317541945075,0.00039223900015050717,2024_alone
4.0735692529159095e-05,0.00010121383143013585,2024_alone
2.1270019017194386e-05,0.00022022429202350757,2024_alone
1.866122452121033e-07,0.0001117013117037935,2024_alone
0.0007038331460307301,9.245120047796096e-05,2024_alone
0.0002365257972569701,8.891207847749882e-07,2024_alone
0.00010575553077962763,9.361340036051491e-05,2024_alone
1.772562998381133e-06,4.0391848522558504e-06,2024_alone
4.696541847659663e-05,1.2404694322176724e-05,2024_alone
2.7645227074768464e-05,0.00020882692442159012,2024_alone
0.0005054811209814769,0.0006552703935077675,2024_alone
2.0504962202405608e-05,5.286578410035325e-06,2024_alone
0.0001557684245389046,0.0007324557098422613,2024_alone
0.00022831925294819477,0.0010668939427589397,2024_alone
1.1002338828891567e-06,6.975930180730394e-06,2024_alone
3.639177864589449e-05,0.0005067482062784956,2024_alone
0.0006139675816929646,0.000879867937583767,2024_alone
0.0003093838386349912,3.143601426947029e-07,2024_alone
7.385500100376419e-09,1.2377969774712838e-05,2024_alone
2.0519301026089565e-06,0.00013562153485779938,2024_alone
3.651873340682066e-05,1.8905318045936426e-05,2024_alone
3.3867575410795325e-11,0.00020543143796603047,2024_alone
6.52069597633087e-05,0.0008280527299632245,2024_alone
0.00017867110669433917,0.0003145311685676111,2024_alone
0.0007556620118943647,2.0849054119809196e-06,2024_alone
1.6966771918980328e-05,0.0002037970663693045,2024_alone
5.2433449437838675e-06,9.318946297187658e-06,2024_alone
0.00033454385892894845,0.0009183700825315944,2024_alone
6.8211298991816e-05,6.059749932951775e-07,2024_alone
6.658465068221098e-05,0.0006075190179410939,2024_alone
9.837139679502727e-07,0.0005153485531738111,2024_alone
1.6768183143112125e-06,0.0001500791550239633,2024_alone
5.197405451262682e-05,8.693614572163888e-05,2024_alone
5.803378076962851e-05,4.207042671100503e-05,2024_alone
0.00017492263571794453,1.0252094854501514e-05,2024_alone
0.0002423589692657213,0.0005144755021099234,2024_alone
5.321962339399633e-05,0.0006547463971533496,2024_alone
0.00023885597837014494,0.0007151858733527305,2024_alone
0.0008130285343397325,6.937573572018962e-05,2024_alone
0.0006356588952719511,0.0011117412640853086,2024_alone
0.0012833457882639454,0.0011412970241890807,2024_alone
0.0001736099260084556,3.8869697952859106e-05,2024_alone
9.731358744380358e-07,3.086680255559582e-05,2024_alone
2.152980576375363e-06,0.0002923669595511491,2024_alone
7.681743983090072e-05,1.2671257356267063e-05,2024_alone
0.0004828673749972534,6.494287390279574e-05,2024_alone
0.0002783328816443609,2.8824351435696727e-06,2024_alone
0.0005125337953493236,9.976783489062946e-05,2024_alone
0.0008766586482895633,0.0006955886835211533,2024_alone
0.0008832191259143807,0.0008149694197993052,2024_alone
5.537712649439364e-06,2.46121699776225e-05,2024_alone
0.00018067372717933683,5.465644600577413e-06,2024_alone
8.061345473375781e-07,6.959378823223616e-07,2024_alone
0.00021458053586775883,4.6739445586752026e-05,2024_alone
9.227152371849012e-05,9.634066222996562e-05,2024_alone
0.0005083666801103393,0.00033090125413082205,2024_alone
2.9943345358773854e-06,2.8491450927869977e-05,2024_alone
6.6096141407845366e-06,5.598287186603379e-05,2024_alone
5.835896896466686e-05,2.2085423154405426e-05,2024_alone
0.0001496629682438133,0.00043440475889100494,2024_alone
0.00010853298793322974,4.592225587518595e-05,2024_alone
0.0011257093052559064,0.002573336538036264,2024_alone
9.866483367493295e-05,0.00015846331014235382,2024_alone
0.0014356734674845217,0.0003505005143848994,2024_alone
3.075232802851602e-05,2.0681509537157083e-06,2024_alone
6.237205792258838e-05,0.00037484703035362,2024_alone
2.7519376133100515e-05,8.068972388919349e-06,2024_alone
7.909377604864432e-06,8.045593687333596e-05,2024_alone
0.00042438083907159196,0.00036668461616418124,2024_alone
1.4014335540935008e-06,1.830189120721748e-05,2024_alone
0.0006884424006629031,0.0010645257097191552,2024_alone
2.3949423777258616e-05,5.00192854469006e-06,2024_alone
9.493241226421478e-05,7.197032455841246e-05,2024_alone
7.33689990496389e-05,0.0004646995488031269,2024_alone
9.766741461392225e-05,0.0003954268269709127,2024_alone
2.372394027583269e-05,2.5956019737094493e-05,2024_alone
1.345805864527705e-07,1.0188457312598764e-05,2024_alone
0.00024809205332321227,0.0002574534609223189,2024_alone
1.9469810593641945e-05,5.422385729314527e-07,2024_alone
0.00012774714594732117,0.00025024763086911594,2024_alone
6.198055898698485e-05,0.00037541093103421463,2024_alone
8.632383843454328e-05,4.063063804926603e-05,2024_alone
1.310136712118215e-06,0.0005754839315667004,2024_alone
2.2666754837419312e-05,9.5112112402429e-05,2024_alone
2.980984258216246e-06,6.174411371073774e-08,2024_alone
0.0008143516831004005,0.00013267108363712588,2024_alone
4.174237230558653e-05,8.574505521830034e-05,2024_alone
7.026981603375226e-06,0.00013479667067528567,2024_alone
0.00011107014816069682,3.9482867424833756e-05,2024_alone
0.0002910096049826283,0.001839281372419177,2024_alone
0.0004332973217452407,3.58708115192341e-05,2024_alone
0.0008033678489913765,2.0241006514210014e-06,2024_alone
0.00016384613859943276,3.3333572749705276e-05,2024_alone
5.910207718828886e-05,4.6007166941697264e-05,2024_alone
0.00023862975979083156,0.000580857861556372,2024_alone
0.0003179666641858203,4.445667084906901e-06,2024_alone
1.0145869584698985e-05,2.038582746521911e-05,2024_alone
0.00011259021716369944,3.3135454591270985e-07,2024_alone
3.482704100776779e-05,0.0002507265612353704,2024_alone
3.361661496315005e-05,0.0005488491897062131,2024_alone
0.0002724308140507059,0.0003064792073557143,2024_alone
1.3003908269082487e-06,0.0006626004264009833,2024_alone
0.00010569051767217452,0.0002177857178085052,2024_alone
0.0010187212994728911,0.000316054429648549,2024_alone
6.188885901536878e-06,5.9536932475512394e-05,2024_alone
0.0004626666897314946,0.0001008772229493804,2024_alone
7.837269481947295e-06,2.0826815827490464e-09,2024_alone
0.00010367335918248788,0.0001640872313273256,2024_alone
1.7671937329044596e-06,4.260704353664657e-06,2024_alone
0.00028892983437256436,9.195994742805524e-06,2024_alone
7.858531834270543e-06,0.0002618701545629154,2024_alone
4.426515329059022e-05,1.1093180584120788e-06,2024_alone
0.00035899042179765583,0.00015860911206744266,2024_alone
7.329001510991695e-05,2.776359555589636e-07,2024_alone
2.004570095581748e-06,4.941385880363747e-05,2024_alone
0.00011564377902695266,9.771289199989042e-08,2024_alone
3.7637132664025685e-05,0.00028871363730154087,2024_alone
0.0001454398751128405,2.7670389668443818e-06,2024_alone
0.000196787283973765,2.9267436053914686e-05,2024_alone
9.880738419676405e-07,0.00021916305031211003,2024_alone
0.00011410247026799603,9.206741096501325e-06,2024_alone
2.688518018445496e-05,4.123027669833412e-06,2024_alone
0.00014191793177009693,5.022780917041114e-05,2024_alone
0.0005395526574117904,4.073363979750777e-05,2024_alone
1.4166316024355474e-05,0.00012793127432730866,2024_alone
2.433869714657533e-07,0.000898484374772579,2024_alone
1.1850250567491116e-06,0.00010584138577240942,2024_alone
0.00034577012351322267,0.00020993330114926767,2024_alone
0.0004265886559096099,0.000410508612645466,2024_alone
0.00021489892298942603,0.0003549684225009342,2024_alone
9.241311536389851e-05,8.68219665450809e-06,2024_alone
0.00010049882135765298,2.301485283640048e-05,2024_alone
1.6501699601212394e-06,8.50151579931957e-05,2024_alone
7.674427742876411e-05,0.00010096824170990892,2024_alone
0.0002138643980723609,0.00033812163426560904,2024_alone
0.00035869886198414136,6.057297863215627e-05,2024_alone
0.0012597097480836483,1.710659806364312e-06,2024_alone
1.1231887006579733e-05,5.097621660898888e-06,2024_alone
0.00012650859686358373,0.00011998637465204798,2024_alone
6.103295963943989e-05,0.0001581578605587275,2024_alone
6.13061273035953e-06,0.00014815302137982655,2024_alone
0.0004742006662264986,9.865581640511323e-07,2024_alone
7.54725051497207e-05,0.00037016343967355425,2024_alone
0.00010833840812940476,0.0002737547801350271,2024_alone
0.0005333481876335089,6.149773486707755e-05,2024_alone
9.817422524505126e-05,0.000823638222901768,2024_alone
0.00033517804911231686,0.00024529370099801717,2024_alone
0.00020750110244183162,0.0012983554744561143,2024_alone
0.00022756054234029932,7.982953592933217e-05,2024_alone
7.899940064670652e-06,0.0008325688914934126,2024_alone
1.66194129996855e-05,0.0006770622217318056,2024_alone
3.2430857485721276e-05,0.0001875450022601477,2024_alone
0.0005056951505736373,0.0002686500904025557,2024_alone
0.00038406866266471607,0.00017025784690705148,2024_alone
5.843384154324838e-08,0.0002938768551675741,2024_alone
4.8749624833477334e-05,0.0005640015004765297,2024_alone
1.3448503208279838e-05,5.411774743002695e-05,2024_alone
7.790356135439769e-05,0.0002105017001708953,2024_alone
2.647542042077955e-05,1.828600446818207e-05,2024_alone
0.00013490447082209478,7.38893476971425e-05,2024_alone
9.727291765293522e-05,5.091089495534717e-07,2024_alone
7.975766400036832e-05,0.0003043602239181098,2024_alone
0.00020426814254181913,1.335091219700768e-05,2024_alone
0.0007148266847738505,0.0008650854765140936,2024_alone
2.2553534947178377e-05,0.00041813102246124334,2024_alone
0.00029831000268532026,0.0004061702662907507,2024_alone
5.386686967612242e-05,7.589206650893132e-07,2024_alone
0.0003326254244925275,0.00012117618751517067,2024_alone
4.697042045620492e-05,0.0006287895440167945,2024_alone
8.239245496088898e-06,7.994438626368616e-05,2024_alone
0.00022221108308573267,2.3088756906375352e-05,2024_alone
0.00038053519453284945,0.0002974718851214142,2024_alone
0.0005524824361741176,2.971066340728967e-07,2024_alone
0.00033719620825178875,7.950178866766855e-05,2024_alone
0.0014027831321496986,2.0337948146265106e-05,2024_alone
0.0026910001847677556,0.0013148719795288422,2024_alone
0.0005150302877457991,5.225911641038028e-05,2024_alone
2.866131688650242e-06,0.0001834498922405059,2024_alone
0.00011948695096608564,0.00038996464705043365,2024_alone
0.0021207908551061916,0.0008867513992276699,2024_alone
0.0005930587630625928,3.7336435114165845e-05,2024_alone
0.00035959495414983333,0.0005534199295050835,2024_alone
0.00012047675388460188,0.0005378106823904494,2024_alone
0.000979884719121693,0.00044883813168916653,2024_alone
0.0005703867383827221,0.000651695499589322,2024_alone
6.515009147878281e-05,2.8127850195014403e-05,2024_alone
0.0003629545654453281,4.7128391894579735e-06,2024_alone
0.0001374434184150397,0.00028231817049906294,2024_alone
0.0002637607088683547,0.0005579083071056701,2024_alone
3.915076970240072e-05,0.00011763303751533005,2024_alone
1.0018424365099143e-05,1.1440758120873085e-06,2024_alone
8.116667142177292e-05,2.713042135393806e-08,2024_alone
3.256439199517125e-05,0.00010757103048897321,2024_alone
3.616204247425259e-05,0.0006908422913088907,2024_alone
4.862219398460432e-05,6.9431737736991295e-06,2024_alone
5.77172354698785e-05,0.00015424658789875423,2024_alone
6.323844880162799e-05,0.0005259553130496641,2024_alone
0.0010836114006477215,1.1280654044210081e-07,2024_alone
0.00039779680958351715,0.00021942873572666777,2024_alone
0.0006821792072064792,8.000936809526848e-05,2024_alone
4.319666610241857e-05,0.00014172063273243385,2024_alone
0.0007145239525104818,0.0005960637454927031,2024_alone
2.6652385540892887e-05,1.8185320454167098e-05,2024_alone
0.00010170946463461394,0.00014522853932430468,2024_alone
7.813326911676466e-05,7.886672412338314e-05,2024_alone
0.00020696579601497955,0.00018247843236496308,2024_alone
8.761822853031731e-06,5.2347479321257495e-06,2024_alone
6.898762013296533e-05,5.1794435809715544e-05,2024_alone
3.368165092387798e-07,7.220474434388446e-05,2024_alone
1.6105548172884454e-06,2.0582699520321768e-06,2024_alone
0.0006522025658201036,1.4849536579042422e-05,2024_alone
0.0004214162000192312,0.0007166433715483089,2024_alone
0.00011104948447859808,3.2707240360529966e-08,2024_alone
2.4390852909617067e-06,2.907450515676757e-05,2024_alone
0.0006927521112410906,7.934037143164652e-06,2024_alone
8.856376473731498e-05,1.900581794989087e-05,2024_alone
2.128906825826782e-06,5.193400391512171e-06,2024_alone
6.795732885334083e-05,2.0286520021839394e-05,2024_alone
0.00013599469100578077,0.00035692104294804405,2024_alone
0.00010007891117691514,0.0010342484793866014,2024_alone
0.0005545912463374991,0.0010575653021227538,2024_alone
0.0004006987870486256,3.131135766787363e-05,2024_alone
0.00014514585607294794,0.00035934394236769585,2024_alone
2.2551317772623314e-05,3.0335268326076026e-05,2024_alone
5.7180477911811245e-05,2.457122165400172e-06,2024_alone
2.9015048502722962e-05,2.8837555832161854e-07,2024_alone
0.0005270385681667156,0.002124667501424593,2024_alone
2.2559422763190895e-06,0.00022088661835595325,2024_alone
0.0001490247688594737,0.0007224971617939557,2024_alone
1.3951724348038042e-06,3.360453620926407e-06,2024_alone
0.0004941947219399001,2.444855297345505e-05,2024_alone
8.934336293009437e-08,0.00044841050502486546,2024_alone
0.00020702693488139357,0.0012146348388769601,2024_alone
0.0001760100493640726,0.0002468096611853987,2024_alone
1.698960064022703e-05,1.6662027959024606e-05,2024_alone
0.00024773028956204257,0.00017713625958015733,2024_alone
0.00018735041459805313,0.0002705305899448618,2024_alone
7.073098730758787e-05,8.206966661250537e-05,2024_alone
0.0009868296934401055,1.4634345234298962e-05,2024_alone
1.2602661554339534e-06,7.31745590357713e-05,2024_alone
0.0002021780405738749,0.00017811544243895305,2024_alone
0.0002466751252109267,0.00011990213733514832,2024_alone
2.496751139169362e-08,0.00015261892666706967,2024_alone
0.0004934476974183255,0.00023810326128603787,2024_alone
0.00037976408149520413,2.8655649314424103e-05,2024_alone
0.0007405921479730626,0.0003602365763866189,2024_alone
9.149576726230624e-05,0.0026550517835199905,2024_alone
3.898141558889012e-05,0.00021897685164695702,2024_alone
7.227759058781036e-05,0.0003300220099965445,2024_alone
0.00016817100910448968,1.4962078895397468e-05,2024_alone
0.002026564833534694,0.0017359775631562435,2024_alone
0.00010265033809153667,5.491495727927287e-06,2024_alone
8.864172944123005e-05,0.0010872810348566686,2024_alone
0.00016159093560508264,0.0005805962809044551,2024_alone
7.601101264587129e-05,7.228806294623524e-05,2024_alone
4.706903377860172e-05,0.000562609115150825,2024_alone
2.2652878672868582e-07,0.0003356505433411705,2024_alone
0.00018821478782116152,0.000241409781775892,2024_alone
0.001562568745224313,0.00010065950978377369,2024_alone
9.027287705687392e-06,2.2053248237008383e-05,2024_alone
0.0005018025247379709,1.4629375816421764e-05,2024_alone
0.0008067548954833192,1.0157255802334397e-05,2024_alone
0.00047890291315666467,0.0001259005064646601,2024_alone
1.8555727563485114e-05,8.949032279448321e-05,2024_alone
1.5103312767106303e-07,0.0002544458709328179,2024_alone
0.00014369350484955135,5.835796571207474e-06,2024_alone
9.174628097496917e-05,4.70527892660888e-05,2024_alone
8.822960690435533e-05,3.5966003756549014e-05,2024_alone
9.326566886791454e-06,6.727340075529664e-05,2024_alone
0.00013431626338822333,0.0013156547909741745,2024_alone
0.0005863473296263688,3.89629498465105e-06,2024_alone
7.446510520092708e-06,0.0002610537861214013,2024_alone
0.0011239770171441732,0.00039336149225921435,2024_alone
0.0003987487379627508,0.0005087475308096501,2024_alone
0.0001639082618990484,2.3739318858462255e-06,2024_alone
1.1259650001260724e-07,1.2661454010798323e-06,2024_alone
3.3160015955324695e-08,0.0001573746496291717,2024_alone
0.0003598263360372611,0.0001317951177467469,2024_alone
0.0006063923028887253,6.33734186009649e-05,2024_alone
3.949705332573217e-06,0.0002846798151110441,2024_alone
6.092201724539059e-05,0.0001795916774686157,2024_alone
0.00021923834235737516,2.9166359115539997e-05,2024_alone
1.8511762587269942e-06,3.5424592130905985e-05,2024_alone
0.0008783750023718673,8.767044237156796e-05,2024_alone
0.0012834926967609794,0.0002821454751681385,2024_alone
0.0006071343178936095,0.00014260699726875714,2024_alone
8.774185194526662e-05,1.576591613927647e-07,2024_alone
7.791863732120596e-06,9.001894398463772e-05,2024_alone
6.829755167925278e-05,0.000652715233457779,2024_alone
0.0001530657349831932,9.221944166548646e-05,2024_alone
0.0008383542271596101,0.0018044359647463315,2024_alone
6.710821804178924e-05,2.5057446842335906e-05,2024_alone
6.11410020390224e-08,1.6464963425999457e-06,2024_alone
0.00042280992312349053,0.0003149549887259129,2024_alone
0.0005338361365301303,0.0005812027097507055,2024_alone
6.825890140982338e-05,0.0001046975349701107,2024_alone
1.2135392923884325e-05,0.000488789154055147,2024_alone
0.00016462247337822866,6.940174102076924e-09,2024_alone
0.00034589799695949885,0.0007454599520693161,2024_alone
5.0537835107888895e-05,0.00015295813139482028,2024_alone
1.3863418404480576e-05,4.701913207671993e-06,2024_alone
0.0003758152182967711,5.068680221076427e-05,2024_alone
0.001723429717958802,7.895224520848565e-05,2024_alone
0.0004075732814546873,1.811494961179161e-05,2024_alone
0.0003439860483290813,0.00012146097232956787,2024_alone
1.2118552613959999e-05,6.304609327889565e-05,2024_alone
0.00020796562798230944,0.0005359856094938609,2024_alone
0.0003051597666638983,2.7001778418078715e-05,2024_alone
1.236618651090371e-05,9.846844089922424e-05,2024_alone
0.0003179195875292473,9.889209214852812e-07,2024_alone
0.00029104935437573864,2.2394351159027437e-06,2024_alone
0.0003225849436554462,3.58690724537869e-05,2024_alone
2.7933039109862e-05,0.00013369235001914337,2024_alone
5.1220259407736e-05,9.97813586969265e-05,2024_alone
1.9276589166006275e-05,0.00012175824664162338,2024_alone
