player_id,game_id,game_date,season,channel,n_prior_season_games,prior_season_minutes,prior_season_last_game,n_current_season_games_before,current_last_game_used,prev_harness,prev_independent,dev_prev,cur_harness,cur_independent,dev_cur,cur_if_target_game_included,control_separation,control_informative,control_gap_vs_including_target,w_frozen,blend_harness,blend_rebuilt,dev_blend,prev_source_strictly_earlier,current_source_strictly_earlier
203403,1022300184,2023-08-18,2023,ft,25,319.7,2022-08-14,30,2023-08-13,2.2521113543947453,2.252111354394745,4.440892098500626e-16,1.8760404352336608,1.8760404352336606,2.220446049250313e-16,1.815804221931627,0.06023621330203355,True,0.06023621330203377,0.9,2.214504262478637,2.2145042624786364,4.440892098500626e-16,True,True
203403,1022300184,2023-08-18,2023,np2,25,319.7,2022-08-14,30,2023-08-13,0.6756334063184235,0.6756334063184234,1.1102230246251565e-16,0.41689787449636895,0.41689787449636906,1.1102230246251565e-16,0.40351204931813933,0.013385825178229727,True,0.013385825178229616,0.9,0.6497598531362181,0.649759853136218,1.1102230246251565e-16,True,True
203855,1022200092,2022-06-19,2022,fg3,30,537.93,2021-09-17,13,2022-06-17,5.420746065187756,5.420746065187756,0.0,5.303966068903937,5.303966068903936,8.881784197001252e-16,5.520374840266931,0.2164087713629952,True,0.2164087713629943,0.9,5.409068065559374,5.409068065559374,0.0,True,True
203855,1022200092,2022-06-19,2022,paint,30,537.93,2021-09-17,13,2022-06-17,5.0861321105465365,5.0861321105465365,0.0,2.571619912195848,2.571619912195848,0.0,2.453499929007525,0.11811998318832284,True,0.11811998318832284,0.9,4.834680890711468,4.834680890711468,0.0,True,True
203855,1022200092,2022-06-19,2022,ft,30,537.93,2021-09-17,13,2022-06-17,0.40153674556946345,0.40153674556946345,0.0,0.9643574670734429,0.9643574670734429,0.0,0.9200624733778219,0.044294993695621065,True,0.044294993695621065,0.9,0.4578188177198614,0.4578188177198614,0.0,True,True
203855,1022200092,2022-06-19,2022,np2,30,537.93,2021-09-17,13,2022-06-17,0.5353823274259513,0.5353823274259513,0.0,0.642904978048962,0.642904978048962,0.0,0.6133749822518813,0.02952999579708071,True,0.02952999579708071,0.9,0.5461345924882524,0.5461345924882524,0.0,True,True
203866,1022200203,2022-08-10,2022,fg3,31,856.68,2021-09-19,33,2022-08-08,2.7734868971420785,2.7734868971420785,0.0,2.5954756804764645,2.595475680476464,4.440892098500626e-16,2.5233644859813085,0.07211119449515557,True,0.07211119449515602,0.9,2.755685775475517,2.755685775475517,0.0,True,True
203866,1022200203,2022-08-10,2022,paint,31,856.68,2021-09-19,33,2022-08-08,3.866072644501079,3.866072644501079,0.0,3.38540306149104,3.3854030614910404,4.440892098500626e-16,3.29134498171475,0.09405807977629044,True,0.09405807977629,0.9,3.8180056862000753,3.8180056862000753,0.0,True,True
203866,1022200203,2022-08-10,2022,ft,31,856.68,2021-09-19,33,2022-08-08,1.891013793505963,1.891013793505963,0.0,2.369782143043728,2.3697821430437283,4.440892098500626e-16,2.3770824867939866,0.007300343750258342,True,0.0073003437502587865,0.9,1.9388906284597396,1.9388906284597396,0.0,True,True
203866,1022200203,2022-08-10,2022,np2,31,856.68,2021-09-19,33,2022-08-08,1.2606758623373087,1.2606758623373087,0.0,1.2789300454521708,1.2789300454521708,0.0,1.243396993092239,0.03553305235993176,True,0.03553305235993176,0.9,1.262501280648795,1.262501280648795,0.0,True,True
204296,1022300145,2023-07-30,2023,fg3,25,523.35,2022-08-14,24,2023-07-25,5.365434221840069,5.365434221840069,0.0,5.33581555205499,5.33581555205499,0.0,5.056145469348984,0.2796700827060068,True,0.2796700827060068,0.9,5.362472354861561,5.362472354861561,0.0,True,True
204296,1022300145,2023-07-30,2023,paint,25,523.35,2022-08-14,24,2023-07-25,3.852106620808254,3.852106620808254,0.0,3.402549047687241,3.4025490476872404,4.440892098500626e-16,3.6638735285137565,0.26132448082651605,True,0.2613244808265156,0.9,3.8071508634961524,3.8071508634961524,0.0,True,True
204296,1022300145,2023-07-30,2023,ft,25,523.35,2022-08-14,24,2023-07-25,1.3757523645743766,1.3757523645743766,0.0,0.6959759415723903,0.6959759415723902,1.1102230246251565e-16,0.6594972351324762,0.03647870643991402,True,0.03647870643991413,0.9,1.307774722274178,1.307774722274178,0.0,True,True
204296,1022300145,2023-07-30,2023,np2,25,523.35,2022-08-14,24,2023-07-25,1.3757523645743766,1.3757523645743766,0.0,1.0826292424459403,1.0826292424459403,0.0,1.0258845879838518,0.05674465446208843,True,0.05674465446208843,0.9,1.346440052361533,1.346440052361533,0.0,True,True
204319,1022400144,2024-07-16,2024,fg3,38,1343.48,2023-09-10,24,2024-07-14,9.244625289980029,9.244625289980029,0.0,4.363191185472353,4.363191185472353,0.0,4.559099437148218,0.19590825167586523,True,0.19590825167586523,0.9,8.756481879529261,8.756481879529261,0.0,True,True
204319,1022400144,2024-07-16,2024,paint,38,1343.48,2023-09-10,24,2024-07-14,5.734347281320944,5.734347281320944,0.0,5.112426035502959,5.112426035502959,0.0,5.150093808630395,0.037667773127435744,True,0.037667773127435744,0.9,5.672155156739146,5.672155156739146,0.0,True,True
204319,1022400144,2024-07-16,2024,ft,38,1343.48,2023-09-10,24,2024-07-14,6.806187894651962,6.806187894651962,0.0,6.522750459089981,6.522750459089982,8.881784197001252e-16,6.7120075046904315,0.1892570456004492,True,0.1892570456004501,0.9,6.777844151095763,6.777844151095763,0.0,True,True
204319,1022400144,2024-07-16,2024,np2,38,1343.48,2023-09-10,24,2024-07-14,3.376297931992706,3.376297931992706,0.0,4.847990206080391,4.847990206080392,8.881784197001252e-16,4.8123827392120075,0.03560746686838456,True,0.035607466868383675,0.9,3.5234671594014744,3.5234671594014744,0.0,True,True
204324,1022300141,2023-07-27,2023,fg3,34,901.22,2022-08-09,23,2023-07-25,1.9174079485140458,1.9174079485140458,0.0,0.7442715212772066,0.7442715212772066,0.0,0.7146599023959855,0.029611618881221102,True,0.029611618881221102,0.9,1.800094305790362,1.800094305790362,0.0,True,True
204324,1022300141,2023-07-27,2023,paint,34,901.22,2022-08-09,23,2023-07-25,7.909307787620438,7.909307787620438,0.0,9.675529776603685,9.675529776603685,0.0,9.409688714880476,0.26584106172320965,True,0.26584106172320965,0.9,8.085929986518764,8.085929986518764,0.0,True,True
204324,1022300141,2023-07-27,2023,ft,34,901.22,2022-08-09,23,2023-07-25,2.6763819281341887,2.6763819281341887,0.0,2.6049503244702232,2.604950324470223,4.440892098500626e-16,2.739529625851278,0.13457930138105523,True,0.13457930138105478,0.9,2.669238767767792,2.669238767767792,0.0,True,True
204324,1022300141,2023-07-27,2023,np2,34,901.22,2022-08-09,23,2023-07-25,0.07989199785475191,0.07989199785475191,0.0,0.2480905070924022,0.24809050709240218,2.7755575615628914e-17,0.2382199674653285,0.009870539627073682,True,0.00987053962707371,0.9,0.09671184877851695,0.09671184877851693,1.3877787807814457e-17,True,True
204335,1022400083,2024-06-18,2024,fg3,40,1201.17,2023-09-10,14,2024-06-15,5.394755099209102,5.394755099209102,0.0,3.744176808349283,3.744176808349283,0.0,3.921067670689481,0.17689086234019813,True,0.17689086234019813,0.9,5.22969727012312,5.22969727012312,0.0,True,True
204335,1022400083,2024-06-18,2024,paint,40,1201.17,2023-09-10,14,2024-06-15,7.073123352296378,7.073123352296378,0.0,6.084287313567586,6.084287313567585,8.881784197001252e-16,5.954213870306249,0.1300734432613364,True,0.1300734432613373,0.9,6.974239748423498,6.974239748423498,0.0,True,True
204335,1022400083,2024-06-18,2024,ft,40,1201.17,2023-09-10,14,2024-06-15,1.5884556681004578,1.5884556681004578,0.0,2.652125239247409,2.652125239247409,0.0,2.6140451137929874,0.03808012545442141,True,0.03808012545442141,0.9,1.6948226252151528,1.6948226252151528,0.0,True,True
204335,1022400083,2024-06-18,2024,np2,40,1201.17,2023-09-10,14,2024-06-15,1.3187179131400029,1.3187179131400029,0.0,0.7800368350727671,0.7800368350727672,1.1102230246251565e-16,0.7261236427202743,0.05391319235249292,True,0.05391319235249281,0.9,1.2648498053332795,1.2648498053332795,0.0,True,True
1627675,1022200177,2022-07-31,2022,fg3,32,1100.5,2021-09-19,27,2022-07-28,3.8273512039981825,3.8273512039981825,0.0,2.5757441922091684,2.5757441922091684,0.0,2.7233756409178786,0.14763144870871026,True,0.14763144870871026,0.9,3.7021905028192807,3.7021905028192807,0.0,True,True
1627675,1022200177,2022-07-31,2022,paint,32,1100.5,2021-09-19,27,2022-07-28,3.9909132212630625,3.9909132212630625,0.0,3.6251214557017923,3.625121455701793,4.440892098500626e-16,3.631167521223838,0.006046065522045119,True,0.006046065522045563,0.9,3.9543340447069353,3.9543340447069353,0.0,True,True
1627675,1022200177,2022-07-31,2022,ft,32,1100.5,2021-09-19,27,2022-07-28,1.1122217174011813,1.1122217174011813,0.0,0.9539793304478399,0.9539793304478402,3.3306690738754696e-16,0.9077918803059595,0.04618745014188075,True,0.046187450141880415,0.9,1.0963974787058473,1.0963974787058473,0.0,True,True
1627675,1022200177,2022-07-31,2022,np2,32,1100.5,2021-09-19,27,2022-07-28,8.374375283961836,8.374375283961836,0.0,7.536436710537938,7.536436710537939,8.881784197001252e-16,7.443893418508868,0.09254329202907119,True,0.0925432920290703,0.9,8.290581426619447,8.290581426619447,0.0,True,True
1628242,1022300122,2023-07-19,2023,fg3,24,334.9,2022-08-14,11,2023-07-12,2.902358913108391,2.902358913108391,0.0,5.000964692263168,5.000964692263167,8.881784197001252e-16,6.034455998758341,1.0334913064951738,True,1.033491306495173,0.9,3.1122194910238687,3.1122194910238687,0.0,True,True
1628242,1022300122,2023-07-19,2023,paint,24,334.9,2022-08-14,11,2023-07-12,5.804717826216782,5.804717826216782,0.0,10.001929384526337,10.001929384526335,1.7763568394002505e-15,9.386931553624088,0.6149978309022472,True,0.614997830902249,0.9,6.2244389820477375,6.2244389820477375,0.0,True,True
1628242,1022300122,2023-07-19,2023,ft,24,334.9,2022-08-14,11,2023-07-12,3.7623171095849512,3.7623171095849512,0.0,2.5004823461315846,2.5004823461315837,8.881784197001252e-16,2.346732888406022,0.1537494577255618,True,0.1537494577255627,0.9,3.6361336332396146,3.6361336332396146,0.0,True,True
1628242,1022300122,2023-07-19,2023,np2,24,334.9,2022-08-14,11,2023-07-12,5.159749178859361,5.159749178859361,0.0,4.167470576885973,4.167470576885973,0.0,4.022970665838895,0.14449991104707838,True,0.14449991104707838,0.9,5.060521318662022,5.060521318662022,0.0,True,True
1628242,1022300230,2023-09-08,2023,fg3,24,334.9,2022-08-14,28,2023-09-05,2.902358913108391,2.902358913108391,0.0,4.614373356704645,4.614373356704645,0.0,4.493039628780202,0.1213337279244433,True,0.1213337279244433,0.9,3.0735603574680166,3.0735603574680166,0.0,True,True
1628242,1022300230,2023-09-08,2023,paint,24,334.9,2022-08-14,28,2023-09-05,5.804717826216782,5.804717826216782,0.0,8.045574057843996,8.045574057843996,0.0,8.064430102938825,0.018856045094828744,True,0.018856045094828744,0.9,6.028803449379504,6.028803449379504,0.0,True,True
1628242,1022300230,2023-09-08,2023,ft,24,334.9,2022-08-14,28,2023-09-05,3.7623171095849512,3.7623171095849512,0.0,4.259421560035057,4.259421560035057,0.0,4.377833484452505,0.11841192441744752,True,0.11841192441744752,0.9,3.812027554629962,3.812027554629962,0.0,True,True
1628242,1022300230,2023-09-08,2023,np2,24,334.9,2022-08-14,28,2023-09-05,5.159749178859361,5.159749178859361,0.0,3.0762489044697645,3.0762489044697636,8.881784197001252e-16,2.9953597525201348,0.08088915194962887,True,0.08088915194962976,0.9,4.951399151420401,4.951399151420401,0.0,True,True
1628263,1022400079,2024-06-16,2024,fg3,29,698.22,2023-08-10,12,2024-06-14,1.082758456066646,1.082758456066646,0.0,0.5556984821198867,0.5556984821198868,1.1102230246251565e-16,0.4880253050158157,0.06767317710407111,True,0.067673177104071,0.9,1.03005245867197,1.03005245867197,0.0,True,True
1628263,1022400079,2024-06-16,2024,paint,29,698.22,2023-08-10,12,2024-06-14,4.846633089060225,4.846633089060225,0.0,6.29791613069205,6.297916130692051,8.881784197001252e-16,5.856303660189788,0.44161247050226304,True,0.44161247050226216,0.9,4.991761393223408,4.991761393223408,0.0,True,True
1628263,1022400079,2024-06-16,2024,ft,29,698.22,2023-08-10,12,2024-06-14,2.165516912133292,2.165516912133292,0.0,3.148958065346026,3.1489580653460254,4.440892098500626e-16,2.7654767284229553,0.38348133692307007,True,0.3834813369230705,0.9,2.263861027454565,2.263861027454565,0.0,True,True
1628263,1022400079,2024-06-16,2024,np2,29,698.22,2023-08-10,12,2024-06-14,1.1343183825460101,1.1343183825460101,0.0,0.3704656547465912,0.3704656547465912,0.0,0.3253502033438771,0.04511545140271411,True,0.04511545140271411,0.9,1.0579331097660682,1.0579331097660682,0.0,True,True
1628277,1022300120,2023-07-18,2023,fg3,33,1085.58,2022-08-14,19,2023-07-12,6.36708374913641,6.36708374913641,0.0,3.0702008370403524,3.070200837040352,4.440892098500626e-16,3.4240853505107953,0.35388451347044336,True,0.3538845134704429,0.9,6.037395457926804,6.037395457926804,0.0,True,True
1628277,1022300120,2023-07-18,2023,paint,33,1085.58,2022-08-14,19,2023-07-12,4.576341444691795,4.576341444691795,0.0,9.892869363796692,9.89286936379669,1.7763568394002505e-15,9.456997634744102,0.43587172905258775,True,0.43587172905258953,0.9,5.107994236602284,5.107994236602284,0.0,True,True
1628277,1022300120,2023-07-18,2023,ft,33,1085.58,2022-08-14,19,2023-07-12,2.7524372457204267,2.7524372457204267,0.0,5.060145824010951,5.0601458240109505,8.881784197001252e-16,5.000251622968146,0.05989420104280452,True,0.059894201042805406,0.9,2.983208103549479,2.983208103549479,0.0,True,True
1628277,1022300120,2023-07-18,2023,np2,33,1085.58,2022-08-14,19,2023-07-12,0.8622092576955555,0.8622092576955555,0.0,1.591955989576479,1.5919559895764788,2.220446049250313e-16,1.5218157113381312,0.07014027823834756,True,0.07014027823834779,0.9,0.9351839308836478,0.9351839308836478,0.0,True,True
1628277,1022400067,2024-06-11,2024,fg3,38,1244.1,2023-09-10,9,2024-06-08,3.6460091632505427,3.6460091632505427,0.0,8.186046511627907,8.186046511627906,1.7763568394002505e-15,7.798241942235243,0.38780456939266283,True,0.3878045693926646,0.9,4.100012898088279,4.100012898088279,0.0,True,True
1628277,1022400067,2024-06-11,2024,paint,38,1244.1,2023-09-10,9,2024-06-08,8.623101036894141,8.623101036894141,0.0,5.209302325581394,5.209302325581394,0.0,4.746755964838844,0.4625463607425502,True,0.4625463607425502,0.9,8.281721165762866,8.281721165762866,0.0,True,True
1628277,1022400067,2024-06-11,2024,ft,38,1244.1,2023-09-10,9,2024-06-08,4.890282131661442,4.890282131661442,0.0,3.224806201550388,3.224806201550387,8.881784197001252e-16,3.164503976559229,0.060302224991158226,True,0.060302224991159115,0.9,4.723734538650337,4.723734538650337,0.0,True,True
1628277,1022400067,2024-06-11,2024,np2,38,1244.1,2023-09-10,9,2024-06-08,1.6204485170002412,1.6204485170002412,0.0,1.2403100775193796,1.2403100775193796,0.0,1.5822519882796144,0.34194191076023484,True,0.34194191076023484,0.9,1.582434673052155,1.582434673052155,0.0,True,True
1628280,1022200048,2022-05-28,2022,fg3,32,979.8,2021-09-19,7,2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.0,0.0,0.0,True,True
1628280,1022200048,2022-05-28,2022,paint,32,979.8,2021-09-19,7,2022-05-26,12.639314145744029,12.639314145744029,0.0,10.652575957727871,10.65257595772787,1.7763568394002505e-15,10.799999999999999,0.1474240422721298,True,0.14742404227212802,0.9,12.440640326942413,12.440640326942413,0.0,True,True
1628280,1022200048,2022-05-28,2022,ft,32,979.8,2021-09-19,7,2022-05-26,3.0128597672994486,3.0128597672994486,0.0,5.706737120211359,5.7067371202113595,8.881784197001252e-16,5.5687500000000005,0.13798712021135895,True,0.13798712021135806,0.9,3.2822475025906392,3.2822475025906392,0.0,True,True
1628280,1022200048,2022-05-28,2022,np2,32,979.8,2021-09-19,7,2022-05-26,1.6166564605021434,1.6166564605021434,0.0,1.1413474240422716,1.1413474240422719,2.220446049250313e-16,1.3499999999999999,0.20865257595772801,True,0.20865257595772824,0.9,1.5691255568561562,1.5691255568561562,0.0,True,True
1628878,1022200196,2022-08-07,2022,fg3,30,918.08,2021-09-19,33,2022-08-05,7.764001089225742,7.764001089225742,0.0,7.283341721187719,7.28334172118772,8.881784197001252e-16,7.140148753099023,0.1431929680886972,True,0.1431929680886963,0.9,7.71593515242194,7.71593515242194,0.0,True,True
1628878,1022200196,2022-08-07,2022,paint,30,918.08,2021-09-19,33,2022-08-05,3.921212671326132,3.921212671326132,0.0,4.203321590337192,4.203321590337191,8.881784197001252e-16,4.270088960186671,0.06676736984947951,True,0.06676736984947862,0.9,3.949423563227238,3.949423563227238,0.0,True,True
1628878,1022200196,2022-08-07,2022,ft,30,918.08,2021-09-19,33,2022-08-05,3.8427884178996092,3.8427884178996092,0.0,2.82637141419225,2.82637141419225,0.0,2.9050605220942103,0.07868910790196049,True,0.07868910790196049,0.9,3.7411467175288733,3.7411467175288733,0.0,True,True
1628878,1022200196,2022-08-07,2022,np2,30,918.08,2021-09-19,33,2022-08-05,3.529091404193519,3.529091404193519,0.0,3.188726723704077,3.1887267237040766,4.440892098500626e-16,3.2900685430946477,0.10134181939057108,True,0.10134181939057063,0.9,3.495054936144575,3.495054936144575,0.0,True,True
1628881,1022300185,2023-08-18,2023,fg3,23,400.52,2022-08-14,30,2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9,0.0,0.0,0.0,True,True
1628881,1022300185,2023-08-18,2023,paint,23,400.52,2022-08-14,30,2023-08-13,8.089550996629354,8.089550996629354,0.0,6.421781481046823,6.421781481046825,1.7763568394002505e-15,6.341940826620492,0.07984065442633259,True,0.07984065442633081,0.9,7.922774045071101,7.922774045071102,8.881784197001252e-16,True,True
1628881,1022300185,2023-08-18,2023,ft,23,400.52,2022-08-14,30,2023-08-13,3.5054720985393866,3.5054720985393866,0.0,3.379884990024645,3.379884990024645,0.0,3.252277346984868,0.12760764303977723,True,0.12760764303977723,0.9,3.4929133876879126,3.4929133876879126,0.0,True,True
1628881,1022300185,2023-08-18,2023,np2,23,400.52,2022-08-14,30,2023-08-13,1.7976779992509677,1.7976779992509677,0.0,1.3519539960098574,1.351953996009858,6.661338147750939e-16,1.3009109387939473,0.05104305721591085,True,0.05104305721591018,0.9,1.7531055989268567,1.7531055989268567,0.0,True,True
1628899,1022400091,2024-06-22,2024,fg3,35,616.45,2023-09-10,15,2024-06-19,3.1535404331251518,3.153540433125152,4.440892098500626e-16,2.9596763669581097,2.95967636695811,4.440892098500626e-16,3.209509658246657,0.2498332912885468,True,0.24983329128854725,0.9,3.1341540265084475,3.134154026508448,4.440892098500626e-16,True,True
1628899,1022400091,2024-06-22,2024,paint,35,616.45,2023-09-10,15,2024-06-19,5.606294103333603,5.606294103333604,8.881784197001252e-16,9.019966070729478,9.019966070729478,0.0,8.558692421991084,0.46127364873839305,True,0.46127364873839305,0.9,5.947661300073191,5.947661300073191,0.0,True,True
