candidate,family,max_abs_t,p_between,p_within,within_null_degenerate,p_familywise,var_share_between,share_of_skill_gap_explained_by_candidate_itself,practical_spread_bss_vs_R3,bss_vs_R3_worst_decile,bss_vs_R3_best_decile,calibration_gap_min,calibration_gap_max,calibration_gap_spread,signed_err_t,signed_err_p_familywise
pl_days_since_appear,B_absence_return,21.438173180227817,0.0009990009990009,0.0009990009990009,False,0.0009990009990009,0.1598687338511754,0.150618292493332,0.2077679922922632,-0.042993340135967,0.1647746521562962,-0.0111979047632675,0.1147229840651777,0.1259208888284452,10.02067128853949,0.0039960039960039
pl_switches,C_boundary_intermittency,9.266438264791796,0.0009990009990009,0.0009990009990009,True,0.0169830169830169,0.5862350367350382,0.1701830768021009,0.2002599205533227,-0.0787910138406249,0.1214689067126978,-0.0232377573252886,0.0383064254409298,0.0615441827662184,-3.53731767814795,1.0
pl_min_cv5,D_role_volume,10.4209247157691,0.0009990009990009,0.0009990009990009,True,0.0039960039960039,0.6833952952221838,0.171311409019475,0.168249987417937,-0.0332087806729357,0.1350412067450013,-0.0118196478853751,0.0574976354236396,0.0693172833090147,1.2367693511201532,1.0
pl_absence_spells,B_absence_return,8.926101970110496,0.0009990009990009,0.0159840159840159,True,0.0319680319680319,0.6091652034877574,0.1851897923942582,0.1312971603248339,0.0051304245212433,0.1364275848460772,-0.0320049297909776,0.0399191259190713,0.0719240557100489,-3.626026827320592,1.0
pl_switches5,C_boundary_intermittency,12.4394794019882,0.0009990009990009,0.0009990009990009,True,0.0009990009990009,0.4353842359695055,0.278183958700022,0.1762795738104021,-0.0044960458050344,0.1717835280053677,-0.0071868325345338,0.0321035860145215,0.039290418549055295,-4.064130275780719,1.0
pl_min_per_opp_prior,A_depth_experience,9.117371673357551,0.0009990009990009,0.9330669330669332,True,0.0219780219780219,0.9152470457456862,0.3784051379143427,0.18711015424451782,-0.0584731797350677,0.1286369745094501,-0.008354217113664,0.0301201216971204,0.0384743388107844,2.464487999114155,1.0
pl_dnp_frac10,B_absence_return,10.69191362337994,0.0009990009990009,0.6043956043956044,True,0.0029970029970029,0.6478812274487771,0.5169396681647686,0.15114547951241442,0.005045762503715,0.1561912420161294,-0.0379868749674249,0.0372500363558638,0.07523691132328869,-11.25209664285911,0.0019980019980019
pl_missed_any_last3,B_absence_return,8.977115685899541,0.0009990009990009,0.5014985014985015,True,0.0279720279720279,0.446236297527556,0.6502382218628624,0.1104131934499839,0.0117112297688583,0.1221244232188422,-0.0254154060704558,0.0400433088657716,0.0654587149362274,-11.194769271044764,0.0019980019980019
pl_dnp_frac5,B_absence_return,9.567898082804984,0.0009990009990009,0.7392607392607392,True,0.0089910089910089,0.5540091064440423,0.6735531018402136,0.1470311720227303,0.0078028431810392,0.1548340152037695,-0.0589514793404477,0.0398894577028593,0.098840937043307,-12.810720264634728,0.0009990009990009
