candidate,family,dependent,beta,t,n,p_player_between,sd_player_between,p_player_within,sd_player_within,p_row,sd_row,p_correct_level_WORST,p_row_NAIVE,inflation_sd_correct_over_row,p_familywise,p_teamgame_between,sd_teamgame_between
pl_games_prior,A_depth_experience,skill_vs_R3,-9.272374503067919e-05,-1.2139076506652962,17809,0.8981018981018981,0.9042367756147449,1.0,0.6154648808715716,0.2047952047952048,0.9710608588261134,1.0,0.2047952047952048,0.9311844539876212,1.0,,
pl_games_prior,A_depth_experience,llskill_vs_R3,-0.00023077634704121087,-1.0464024060305896,17809,0.8771228771228772,0.9479448724915813,1.0,0.657860164744787,0.27472527472527475,0.9745325001998516,1.0,0.27472527472527475,0.9727175566717192,1.0,,
pl_prior_rate_inseason,A_depth_experience,signed_err,0.05649162179272033,6.670804566113946,17320,0.000999000999000999,1.3668338579166412,1.0,0.5176855151835771,0.000999000999000999,1.0157436136400364,1.0,0.000999000999000999,1.345648488025863,0.6203796203796204,,
pl_prior_rate_inseason,A_depth_experience,brier,-0.14898536933117568,-27.022896376992808,17320,0.000999000999000999,2.3661991600358157,0.3036963036963037,0.5276120798269438,0.000999000999000999,0.9910842425037254,0.3036963036963037,0.000999000999000999,2.387485400896101,0.000999000999000999,,
pl_prior_rate_inseason,A_depth_experience,skill_vs_R1,-0.07860872506068388,-16.23457975867852,17320,0.000999000999000999,1.835837146050331,0.000999000999000999,0.5635484640316322,0.000999000999000999,0.9941516108696699,0.000999000999000999,0.000999000999000999,1.846636997795906,0.000999000999000999,,
pl_prior_rate_inseason,A_depth_experience,skill_vs_R2,-0.2256135295727391,-39.11028191137465,17320,0.000999000999000999,2.6749089266879005,0.000999000999000999,0.6209521765859881,0.000999000999000999,0.9995765140756582,0.000999000999000999,0.000999000999000999,2.676042192889534,0.000999000999000999,,
pl_prior_rate_inseason,A_depth_experience,skill_vs_R3,-0.025323175271603195,-8.123389203262642,17320,0.000999000999000999,1.3748624158863696,1.0,0.5973230033829066,0.000999000999000999,0.9823461677950315,1.0,0.000999000999000999,1.3995701932368483,0.13186813186813187,,
pl_prior_rate_inseason,A_depth_experience,llskill_vs_R3,-0.07156696071906918,-7.979481800651409,17320,0.000999000999000999,1.4144802564510413,1.0,0.5873484837191142,0.000999000999000999,0.9826605617544353,1.0,0.000999000999000999,1.4394393257480875,0.15784215784215785,,
pl_career_opps_prior,A_depth_experience,signed_err,5.477849736254968e-05,0.8405032275714726,17809,0.6483516483516484,1.3218473652807945,1.0,0.329187849526635,0.3936063936063936,0.9829317602426134,1.0,0.3936063936063936,1.3448007468540113,1.0,,
pl_career_opps_prior,A_depth_experience,brier,-0.0009199301113910585,-21.574267516801715,17809,0.000999000999000999,2.494376472159562,0.000999000999000999,0.3071503576895341,0.000999000999000999,0.9735488734435767,0.000999000999000999,0.000999000999000999,2.562148177868676,0.000999000999000999,,
pl_career_opps_prior,A_depth_experience,skill_vs_R1,8.185487841478409e-05,2.179215374375091,17809,0.4515484515484515,1.9479249763268036,0.000999000999000999,0.30467631746775703,0.025974025974025976,0.9900926610555133,0.4515484515484515,0.025974025974025976,1.967416841823844,1.0,,
pl_career_opps_prior,A_depth_experience,skill_vs_R2,0.00024037764411341886,5.225475543980957,17809,0.04595404595404595,2.625960928114486,0.000999000999000999,0.29190533253970424,0.000999000999000999,0.9777485496335436,0.04595404595404595,0.000999000999000999,2.6857221410337924,0.973026973026973,,
pl_career_opps_prior,A_depth_experience,skill_vs_R3,-2.092189152623945e-05,-0.8339004381434103,17809,0.6293706293706294,1.39188305824243,1.0,0.301598057904154,0.3756243756243756,0.9434090517483645,1.0,0.3756243756243756,1.4753759842169576,1.0,,
pl_career_opps_prior,A_depth_experience,llskill_vs_R3,-8.945594488396017e-05,-1.2349516348178589,17809,0.4915084915084915,1.5157957375262279,1.0,0.31007189671926466,0.20679320679320679,0.9804902174258179,1.0,0.20679320679320679,1.5459570229122763,1.0,,
pl_career_games_prior,A_depth_experience,signed_err,0.00010829665822285566,1.6187212674055373,17809,0.31868131868131866,1.3470729154791559,1.0,0.2360870033148879,0.0989010989010989,0.9757357642869582,1.0,0.0989010989010989,1.3805714259777708,1.0,,
pl_career_games_prior,A_depth_experience,brier,-0.0011606153364433428,-26.69257227303992,17809,0.000999000999000999,2.579177517906841,0.10789210789210789,0.2432798583690287,0.000999000999000999,0.9786885532769715,0.10789210789210789,0.000999000999000999,2.6353404351884016,0.000999000999000999,,
pl_career_games_prior,A_depth_experience,skill_vs_R1,-5.470962888687733e-05,-1.4186994441052612,17809,0.5774225774225774,2.0080944551759803,1.0,0.2213044713583565,0.14185814185814186,0.9751289803200197,1.0,0.14185814185814186,2.0593116353869,1.0,,
pl_career_games_prior,A_depth_experience,skill_vs_R2,-9.930291247688804e-05,-2.101450820201222,17809,0.42857142857142855,2.6876062761086144,1.0,0.20150817565386314,0.03596403596403597,0.9890013744047977,1.0,0.03596403596403597,2.717494986016651,1.0,,
pl_career_games_prior,A_depth_experience,skill_vs_R3,-7.417964999644374e-05,-2.880680844982837,17809,0.06993006993006994,1.423910605244223,1.0,0.20726939542805248,0.004995004995004995,0.9476294242002972,1.0,0.004995004995004995,1.502602777922244,1.0,,
pl_career_games_prior,A_depth_experience,llskill_vs_R3,-0.00025174842833869014,-3.3863600277193338,17809,0.04495504495504495,1.5537768176676576,1.0,0.22154651166444178,0.001998001998001998,0.9820679236954758,1.0,0.001998001998001998,1.5821480166268622,1.0,,
pl_prior_rate_career,A_depth_experience,signed_err,0.03327914886586413,3.0164902300048233,17700,0.024975024975024976,1.3733642445341907,1.0,0.42788314938116856,0.003996003996003996,1.026719966713558,1.0,0.003996003996003996,1.3376230024338682,1.0,,
pl_prior_rate_career,A_depth_experience,brier,-0.2116316317314529,-29.63570834902225,17700,0.000999000999000999,2.48335224336549,1.0,0.42097938197691004,0.000999000999000999,0.9857386386938762,1.0,0.000999000999000999,2.5192806144395257,0.000999000999000999,,
pl_prior_rate_career,A_depth_experience,skill_vs_R1,-0.043941119057904515,-6.887625256405169,17700,0.000999000999000999,1.8995884119314734,0.01098901098901099,0.4128307935125668,0.000999000999000999,0.9710040297411499,0.01098901098901099,0.000999000999000999,1.9563136235777163,0.5184815184815185,,
pl_prior_rate_career,A_depth_experience,skill_vs_R2,-0.11187993134314199,-14.365185270209365,17700,0.000999000999000999,2.663278708563866,0.000999000999000999,0.3528393567583506,0.000999000999000999,0.9922212326515272,0.000999000999000999,0.000999000999000999,2.6841581503418825,0.000999000999000999,,
pl_prior_rate_career,A_depth_experience,skill_vs_R3,-0.022588016011810822,-5.30819394235095,17700,0.000999000999000999,1.4276033213761496,1.0,0.3984028023647964,0.000999000999000999,0.9834749307911084,1.0,0.000999000999000999,1.4515909624943708,0.965034965034965,,
pl_prior_rate_career,A_depth_experience,llskill_vs_R3,-0.06990656965517583,-5.686197515945259,17700,0.000999000999000999,1.4502760459981296,1.0,0.3705944162597559,0.000999000999000999,0.9869110020120581,1.0,0.000999000999000999,1.4695104655246414,0.916083916083916,,
pl_prior_season_games,A_depth_experience,signed_err,0.00015652321795436288,2.081100293724104,17809,0.13486513486513488,1.3872347645005145,,,0.03196803196803197,0.9820896738586224,0.13486513486513488,0.03196803196803197,1.4125337038216483,1.0,,
pl_prior_season_games,A_depth_experience,brier,-0.0011412646796776836,-23.237665415478155,17809,0.000999000999000999,2.6768408976956506,,,0.000999000999000999,0.999999749655847,0.000999000999000999,0.000999000999000999,2.6768415678272857,0.000999000999000999,,
pl_prior_season_games,A_depth_experience,skill_vs_R1,-2.1766453356784745e-05,-0.502029450035936,17809,0.7952047952047953,2.034107275145973,,,0.6453546453546454,0.9854423343320383,0.7952047952047953,0.6453546453546454,2.064156576472585,1.0,,
pl_prior_season_games,A_depth_experience,skill_vs_R2,0.0001847854648237852,3.4790056002890415,17809,0.2097902097902098,2.7753121418791933,,,0.001998001998001998,0.9919235875998136,0.2097902097902098,0.001998001998001998,2.797909210521646,1.0,,
pl_prior_season_games,A_depth_experience,skill_vs_R3,-8.043422895541787e-05,-2.778309165276227,17809,0.056943056943056944,1.4650339968518762,,,0.006993006993006993,0.962009751468795,0.056943056943056944,0.006993006993006993,1.522888925621663,1.0,,
pl_prior_season_games,A_depth_experience,llskill_vs_R3,-0.00028503251643155594,-3.4103513270771,17809,0.03396603396603397,1.6022135149494505,,,0.000999000999000999,0.9994955062249434,0.03396603396603397,0.000999000999000999,1.6030222296856043,1.0,,
pl_is_rookie_window,A_depth_experience,signed_err,-0.01869162373681554,-3.276644679642868,17809,0.01998001998001998,1.4033827930249794,,,0.000999000999000999,0.9991116681965813,0.01998001998001998,0.000999000999000999,1.4046305710332825,1.0,,
pl_is_rookie_window,A_depth_experience,brier,0.05225925923541769,13.89354656754359,17809,0.000999000999000999,2.6061840434686627,,,0.000999000999000999,1.020992441140077,0.000999000999000999,0.000999000999000999,2.5525987641578456,0.000999000999000999,,
pl_is_rookie_window,A_depth_experience,skill_vs_R1,-0.0016333208284024594,-0.49659569208804605,17809,0.7952047952047953,2.025073284464888,,,0.6203796203796204,0.985209801684441,0.7952047952047953,0.6203796203796204,2.05547415484759,1.0,,
pl_is_rookie_window,A_depth_experience,skill_vs_R2,-0.03314517013353109,-8.23903413976724,17809,0.004995004995004995,2.904955172818741,,,0.000999000999000999,0.9659811333474473,0.004995004995004995,0.000999000999000999,3.0072587057183,0.11188811188811189,,
pl_is_rookie_window,A_depth_experience,skill_vs_R3,0.0007498655550111394,0.34136607983041206,17809,0.8361638361638362,1.5347480303122758,,,0.7502497502497503,1.0228910707740424,0.8361638361638362,0.7502497502497503,1.500402216973994,1.0,,
pl_is_rookie_window,A_depth_experience,llskill_vs_R3,0.002256472600413365,0.3557824444374948,17809,0.8291708291708292,1.5808846379662906,,,0.7252747252747253,0.9944017639867322,0.8291708291708292,0.7252747252747253,1.5897846275214207,1.0,,
pl_minutes_prior,A_depth_experience,signed_err,-1.2395342173683157e-05,-1.760782741089483,17809,0.5924075924075924,1.154691096028586,1.0,0.4868838539354223,0.08091908091908091,1.007417685700343,1.0,0.08091908091908091,1.146189026079943,1.0,,
pl_minutes_prior,A_depth_experience,brier,-0.0001221272774958958,-26.693131719289738,17809,0.000999000999000999,1.9024293606232225,0.16283716283716285,0.549589199677844,0.000999000999000999,0.9744927746640096,0.16283716283716285,0.000999000999000999,1.9522252089341057,0.000999000999000999,,
pl_minutes_prior,A_depth_experience,skill_vs_R1,-9.773722668208252e-06,-2.4088914793295966,17809,0.7582417582417582,1.7783755003458752,1.0,0.4812141850410108,0.017982017982017984,1.021835415757776,1.0,0.017982017982017984,1.7403737166685123,1.0,,
pl_minutes_prior,A_depth_experience,skill_vs_R2,-6.307569280438418e-05,-12.741506504475938,17809,0.000999000999000999,2.122874132362856,1.0,0.44168577138831905,0.000999000999000999,1.0306037874920175,1.0,0.000999000999000999,2.0598353684774313,0.000999000999000999,,
pl_minutes_prior,A_depth_experience,skill_vs_R3,-9.895895912429858e-06,-3.652677589955666,17809,0.04895104895104895,1.0496317431919346,1.0,0.43274327996259987,0.000999000999000999,0.9662226876654405,1.0,0.000999000999000999,1.0863248778892003,1.0,,
pl_minutes_prior,A_depth_experience,llskill_vs_R3,-2.6916678399309027e-05,-3.440937223737346,17809,0.06393606393606394,1.1228877784416567,1.0,0.4647296678505389,0.000999000999000999,0.9695297016813631,1.0,0.000999000999000999,1.158177801561251,1.0,,
pl_min_per_opp_prior,A_depth_experience,signed_err,0.000533068520063291,2.464487999114155,17320,0.0899100899100899,1.4307011293974834,1.0,0.31177800080101653,0.01898101898101898,1.0206020985929896,1.0,0.01898101898101898,1.4018206815073766,1.0,,
pl_min_per_opp_prior,A_depth_experience,brier,-0.005227323983075995,-37.8805717977126,17320,0.000999000999000999,2.55147525709068,0.000999000999000999,0.35909176733355924,0.000999000999000999,1.0217091128109566,0.000999000999000999,0.000999000999000999,2.4972619164284295,0.000999000999000999,,
pl_min_per_opp_prior,A_depth_experience,skill_vs_R1,-0.0012380611349739304,-9.974863989286845,17320,0.000999000999000999,1.9379476954589776,0.000999000999000999,0.3486173493433102,0.000999000999000999,0.9818466111768032,0.000999000999000999,0.000999000999000999,1.973778463355115,0.004995004995004995,,
pl_min_per_opp_prior,A_depth_experience,skill_vs_R2,-0.0033161782159867293,-21.89489664251848,17320,0.000999000999000999,2.7783823685786597,0.000999000999000999,0.3716502858819734,0.000999000999000999,0.9950967409497062,0.000999000999000999,0.000999000999000999,2.7920726239410762,0.000999000999000999,,
pl_min_per_opp_prior,A_depth_experience,skill_vs_R3,-0.0007162096248211562,-9.009058275107732,17320,0.000999000999000999,1.4172058833949945,0.9330669330669331,0.3521193055689993,0.000999000999000999,1.0120821743147221,0.9330669330669331,0.000999000999000999,1.4002873673321838,0.026973026973026972,,
pl_min_per_opp_prior,A_depth_experience,llskill_vs_R3,-0.002085133886820899,-9.117371673357553,17320,0.000999000999000999,1.4737211689581953,0.999000999000999,0.35478007332796896,0.000999000999000999,1.0067064479161663,0.999000999000999,0.000999000999000999,1.463903575872318,0.02197802197802198,,
pl_missed_last,B_absence_return,signed_err,-0.021993669765167485,-3.9691640933675605,17320,0.003996003996003996,1.1978212801955668,1.0,1.026843700052694,0.000999000999000999,1.002413888000108,1.0,0.000999000999000999,1.1949368365050401,1.0,,
pl_missed_last,B_absence_return,brier,0.12201684328964808,34.26504539658741,17320,0.000999000999000999,1.8156800321516948,0.000999000999000999,0.954314391266894,0.000999000999000999,1.0211862549787543,0.000999000999000999,0.000999000999000999,1.7780106452661468,0.000999000999000999,,
pl_missed_last,B_absence_return,skill_vs_R1,0.06162525805128756,19.53205931971367,17320,0.000999000999000999,1.5553614376262457,0.000999000999000999,0.9957108176958276,0.000999000999000999,1.0083571066518953,0.000999000999000999,0.000999000999000999,1.5424708442732156,0.000999000999000999,,
pl_missed_last,B_absence_return,skill_vs_R2,0.17574986322968636,47.48880754571578,17320,0.000999000999000999,2.055568057504528,0.000999000999000999,0.9973233988753133,0.000999000999000999,0.9994849623241859,0.000999000999000999,0.000999000999000999,2.0566272980481304,0.000999000999000999,,
pl_missed_last,B_absence_return,skill_vs_R3,-0.0006763637323888348,-0.3312393045517271,17320,0.7892107892107892,1.1987781139918066,1.0,1.0278135109718116,0.7422577422577422,0.982526460488725,1.0,0.7422577422577422,1.2200975365035098,1.0,,
pl_missed_last,B_absence_return,llskill_vs_R3,-0.008693178181479851,-1.4799198193533234,17320,0.22077922077922077,1.2238452302876446,1.0,1.0382382421348926,0.13986013986013987,0.9974445753793811,1.0,0.13986013986013987,1.2269806869440854,1.0,,
pl_missed_any_last3,B_absence_return,signed_err,-0.05497699228735743,-11.194769271044764,17320,0.000999000999000999,1.2137679793815042,0.986013986013986,0.8909246844767194,0.000999000999000999,0.988815080906279,0.986013986013986,0.000999000999000999,1.2274974389236144,0.001998001998001998,,
pl_missed_any_last3,B_absence_return,brier,0.1371278960404372,44.21888312279896,17320,0.000999000999000999,1.9408808057641533,0.000999000999000999,0.8936379205257572,0.000999000999000999,0.9921999410577864,0.000999000999000999,0.000999000999000999,1.9561388037324174,0.000999000999000999,,
pl_missed_any_last3,B_absence_return,skill_vs_R1,0.05517191916693334,19.67156154260149,17320,0.000999000999000999,1.6647523450018222,0.000999000999000999,0.8851361492843793,0.000999000999000999,1.0078294257967977,0.000999000999000999,0.000999000999000999,1.6518195464333225,0.000999000999000999,,
pl_missed_any_last3,B_absence_return,skill_vs_R2,0.1261199422740272,37.48913198880716,17320,0.000999000999000999,2.2227077170629697,0.000999000999000999,0.8521863047037337,0.000999000999000999,0.9903826434287498,0.000999000999000999,0.000999000999000999,2.2442918722483407,0.000999000999000999,,
pl_missed_any_last3,B_absence_return,skill_vs_R3,0.01581659802427818,8.731554970511185,17320,0.000999000999000999,1.2496527599662302,0.5014985014985015,0.8795947842268115,0.000999000999000999,0.980662277137098,0.5014985014985015,0.000999000999000999,1.2742947180699262,0.04595404595404595,,
pl_missed_any_last3,B_absence_return,llskill_vs_R3,0.04677696658696265,8.977115685899541,17320,0.000999000999000999,1.259120771709307,0.8091908091908092,0.9007337913037872,0.000999000999000999,0.9905712799600869,0.8091908091908092,0.000999000999000999,1.271105671224428,0.027972027972027972,,
pl_dnp_frac5,B_absence_return,signed_err,-0.0887697570724403,-12.810720264634728,16832,0.000999000999000999,1.28658626944112,1.0,0.8208316770779407,0.000999000999000999,0.9895520003696998,1.0,0.000999000999000999,1.3001704498201685,0.000999000999000999,,
pl_dnp_frac5,B_absence_return,brier,0.13417178977215033,29.738706908107044,16832,0.000999000999000999,2.078944184773827,0.000999000999000999,0.8085563878372286,0.000999000999000999,1.0033010310112982,0.000999000999000999,0.000999000999000999,2.072104104865029,0.000999000999000999,,
pl_dnp_frac5,B_absence_return,skill_vs_R1,0.08178142923576516,20.93324464556119,16832,0.000999000999000999,1.8280604563884824,0.000999000999000999,0.8750139651206736,0.000999000999000999,0.9893645433046514,0.000999000999000999,0.000999000999000999,1.847711714311531,0.000999000999000999,,
pl_dnp_frac5,B_absence_return,skill_vs_R2,0.23506956125294418,50.82842335018173,16832,0.000999000999000999,2.3600594969612945,0.000999000999000999,0.8993165877786679,0.000999000999000999,0.9858043327523395,0.000999000999000999,0.000999000999000999,2.394044556866646,0.000999000999000999,,
pl_dnp_frac5,B_absence_return,skill_vs_R3,0.024212430700044,9.567898082804984,16832,0.000999000999000999,1.2847021719920517,0.7392607392607392,0.8397652250181187,0.000999000999000999,0.9781097652406047,0.7392607392607392,0.000999000999000999,1.3134539881380578,0.008991008991008992,,
pl_dnp_frac5,B_absence_return,llskill_vs_R3,0.0686201091838996,9.412377795298857,16832,0.000999000999000999,1.310826475416921,0.9590409590409591,0.8458046311977251,0.000999000999000999,0.98715800876509,0.9590409590409591,0.000999000999000999,1.327879087013367,0.011988011988011988,,
pl_dnp_frac10,B_absence_return,signed_err,-0.08635390773575582,-11.25209664285911,16345,0.000999000999000999,1.3525752053945541,1.0,0.7435015322468078,0.000999000999000999,1.0049622611772113,1.0,0.000999000999000999,1.3458965153678004,0.001998001998001998,,
pl_dnp_frac10,B_absence_return,brier,0.13475054913905254,26.92119121380833,16345,0.000999000999000999,2.1670617687432987,0.06493506493506493,0.7298386025684201,0.000999000999000999,0.988181255901698,0.06493506493506493,0.000999000999000999,2.1929800386325815,0.000999000999000999,,
pl_dnp_frac10,B_absence_return,skill_vs_R1,0.08540508256181395,19.607666083511358,16345,0.000999000999000999,1.8926560913960007,0.000999000999000999,0.7960285840166076,0.000999000999000999,0.9931534677757367,0.000999000999000999,0.000999000999000999,1.9057035521758658,0.000999000999000999,,
pl_dnp_frac10,B_absence_return,skill_vs_R2,0.23966616934657514,46.503186247608504,16345,0.000999000999000999,2.4754405937272344,0.000999000999000999,0.8461303831274078,0.000999000999000999,1.0147849441150032,0.000999000999000999,0.000999000999000999,2.439374576931739,0.000999000999000999,,
pl_dnp_frac10,B_absence_return,skill_vs_R3,0.02958786796615675,10.69191362337994,16345,0.000999000999000999,1.323968048887819,0.6043956043956044,0.7860900295348533,0.000999000999000999,0.9931714758817236,0.6043956043956044,0.000999000999000999,1.3330709560626666,0.002997002997002997,,
pl_dnp_frac10,B_absence_return,llskill_vs_R3,0.08363047029378194,10.48852110112863,16345,0.000999000999000999,1.363243050028876,0.9440559440559441,0.7807216031625045,0.000999000999000999,0.9933013748375898,0.9440559440559441,0.000999000999000999,1.372436487618648,0.003996003996003996,,
pl_consec_absences,B_absence_return,signed_err,-0.006171534044015223,-10.27065911422567,17809,0.000999000999000999,1.3414836656952431,1.0,0.6335739720699481,0.000999000999000999,1.0212435895315028,1.0,0.000999000999000999,1.3135785423247073,0.003996003996003996,,
pl_consec_absences,B_absence_return,brier,0.0009384284683555216,2.34989221371549,17809,0.3206793206793207,2.011068515962838,0.932067932067932,0.6295202774933468,0.02097902097902098,1.0048518655374428,0.932067932067932,0.02097902097902098,2.0013581951079153,1.0,,
pl_consec_absences,B_absence_return,skill_vs_R1,0.0028264030686123106,8.151593029055,17809,0.000999000999000999,1.8236252825295016,0.4725274725274725,0.7414886082577465,0.000999000999000999,0.9989759600080148,0.4725274725274725,0.000999000999000999,1.8254946620686154,0.12787212787212787,,
pl_consec_absences,B_absence_return,skill_vs_R2,0.01830923021026781,45.435127322091255,17809,0.000999000999000999,2.33050821496838,0.000999000999000999,0.8936662841488503,0.000999000999000999,1.0360868818144757,0.000999000999000999,0.000999000999000999,2.2493366684529517,0.000999000999000999,,
pl_consec_absences,B_absence_return,skill_vs_R3,0.0005563226681193845,2.3982999488761148,17809,0.03996003996003996,1.1167963421869203,1.0,0.709737941029614,0.008991008991008992,0.950281409235174,1.0,0.008991008991008992,1.1752269710145802,1.0,,
pl_consec_absences,B_absence_return,llskill_vs_R3,0.0018930612080462726,2.82674125437691,17809,0.015984015984015984,1.1436478387262698,1.0,0.7031605506745042,0.003996003996003996,0.9426686278541222,1.0,0.003996003996003996,1.2132023968270313,1.0,,
pl_absence_spells,B_absence_return,signed_err,-0.0044679794132558,-3.6260268273205924,17809,0.055944055944055944,1.3324760470675214,0.9470529470529471,0.9713551084019871,0.001998001998001998,1.028589383035202,0.9470529470529471,0.001998001998001998,1.295440210685044,1.0,,
pl_absence_spells,B_absence_return,brier,0.026402254650655488,33.31081283192428,17809,0.000999000999000999,2.137186784748445,1.0,0.8572448213717188,0.000999000999000999,0.9780332947956362,1.0,0.000999000999000999,2.1851881690745696,0.000999000999000999,,
pl_absence_spells,B_absence_return,skill_vs_R1,0.003624288076292982,5.104778056482321,17809,0.12987012987012986,2.0058342578463053,0.000999000999000999,0.7769245893787189,0.000999000999000999,1.0064490769437038,0.12987012987012986,0.000999000999000999,1.992981367658905,0.9790209790209791,,
pl_absence_spells,B_absence_return,skill_vs_R2,0.005470704791850817,6.290181507006127,17809,0.012987012987012988,2.3872642014014063,0.000999000999000999,0.7479383558314794,0.000999000999000999,0.9931701401203512,0.012987012987012988,0.000999000999000999,2.4036810058668503,0.7562437562437563,,
pl_absence_spells,B_absence_return,skill_vs_R3,0.004206486025513688,8.884308494797631,17809,0.000999000999000999,1.235848469022573,0.015984015984015984,0.9275017264480738,0.000999000999000999,1.007179740846124,0.015984015984015984,0.000999000999000999,1.2270386495109067,0.03496503496503497,,
pl_absence_spells,B_absence_return,llskill_vs_R3,0.012202006680581358,8.926101970110496,17809,0.000999000999000999,1.2944198699457297,0.17082917082917082,0.9114516339953092,0.000999000999000999,1.0331287502229711,0.17082917082917082,0.000999000999000999,1.2529124464558423,0.03196803196803197,,
pl_days_since_appear,B_absence_return,signed_err,0.004394511049537684,10.02067128853949,16583,0.000999000999000999,1.0333040125629118,0.000999000999000999,1.2175247399471822,0.000999000999000999,1.0142601343570568,0.000999000999000999,0.000999000999000999,1.0187761280964938,0.003996003996003996,,
pl_days_since_appear,B_absence_return,brier,0.0076270468938803545,26.72596020756697,16583,0.000999000999000999,1.347870851850867,0.000999000999000999,1.0749457938281892,0.000999000999000999,0.9895551934557506,0.000999000999000999,0.000999000999000999,1.3620976988092974,0.000999000999000999,,
pl_days_since_appear,B_absence_return,skill_vs_R1,-0.003359406272632152,-13.42757430379862,16583,0.000999000999000999,1.3645403990933518,0.000999000999000999,1.0586332271984065,0.000999000999000999,1.042567591295602,0.000999000999000999,0.000999000999000999,1.308826795006771,0.000999000999000999,,
pl_days_since_appear,B_absence_return,skill_vs_R2,-0.0038734837981412957,-13.241900222938446,16583,0.000999000999000999,1.4060297246729052,0.000999000999000999,1.2396302480355799,0.000999000999000999,1.0174741582949152,0.000999000999000999,0.000999000999000999,1.3818824912753873,0.000999000999000999,,
pl_days_since_appear,B_absence_return,skill_vs_R3,0.003302370763483385,21.187928654810527,16583,0.000999000999000999,1.2246777564244398,0.000999000999000999,1.3804373187215846,0.000999000999000999,1.0024928673822466,0.000999000999000999,0.000999000999000999,1.221632388889082,0.000999000999000999,,
pl_days_since_appear,B_absence_return,llskill_vs_R3,0.009609687816156306,21.438173180227817,16583,0.000999000999000999,1.2705305732532974,0.000999000999000999,1.343675705844647,0.000999000999000999,1.0418266141847787,0.000999000999000999,0.000999000999000999,1.2195220931723632,0.000999000999000999,,
pl_boundary_score,C_boundary_intermittency,signed_err,-0.034533566231256696,-5.78034129586423,17320,0.000999000999000999,1.3291112842080552,1.0,0.7010536781487744,0.000999000999000999,1.0236905285824172,1.0,0.000999000999000999,1.2983526242531302,0.9040959040959041,,
pl_boundary_score,C_boundary_intermittency,brier,0.13939475443495242,36.43888769323257,17320,0.000999000999000999,2.252751642184827,0.996003996003996,0.7040639427392316,0.000999000999000999,0.9924327957931629,0.996003996003996,0.000999000999000999,2.269928655858661,0.000999000999000999,,
pl_boundary_score,C_boundary_intermittency,skill_vs_R1,0.07227368601597894,21.27803823208312,17320,0.000999000999000999,1.876271040353144,0.000999000999000999,0.732656660572917,0.000999000999000999,0.977157519542701,0.000999000999000999,0.000999000999000999,1.9201316091096736,0.000999000999000999,,
