candidate,family,dependent,beta,t,n,var_share_between,scheme_between,p_familywise,p_between,nullmean_between,nullsd_between,p_within,nullmean_within,nullsd_within,p_row,nullmean_row,nullsd_row,within_null_degenerate,inflation_between_over_row
pl_min_per_opp_prior,A_depth_experience,llskill_vs_R3,-0.0020851338868208,-9.117371673357551,17320,0.9152470457456862,player_between,0.0219780219780219,0.000999000999000999,-0.08010662289845615,1.4737211689581953,0.999000999000999,-10.248577615537092,0.35478007332796896,0.000999000999000999,0.019776694014748877,1.0067064479161663,True,1.463903575872318
pl_missed_last,B_absence_return,signed_err,-0.0219936697651674,-3.969164093367561,17320,0.3731464850460968,player_between,1.0,0.003996003996003996,-0.0857043778991317,1.1978212801955668,1.0,-13.97637111550722,1.026843700052694,0.000999000999000999,0.007531220952515826,1.002413888000108,True,1.1949368365050401
pl_missed_last,B_absence_return,brier,0.122016843289648,34.26504539658741,17320,0.3731464850460968,player_between,0.0009990009990009,0.000999000999000999,-0.25060865602622157,1.8156800321516948,0.000999000999000999,20.49895058049762,0.954314391266894,0.000999000999000999,-0.015578559969809176,1.0211862549787543,True,1.7780106452661468
pl_missed_last,B_absence_return,skill_vs_R1,0.0616252580512875,19.53205931971367,17320,0.3731464850460968,player_between,0.0009990009990009,0.000999000999000999,0.5672749517781245,1.5553614376262457,0.000999000999000999,10.176175739768563,0.9957108176958276,0.000999000999000999,0.029942390575744774,1.0083571066518953,True,1.5424708442732156
pl_missed_last,B_absence_return,skill_vs_R2,0.1757498632296863,47.48880754571578,17320,0.3731464850460968,player_between,0.0009990009990009,0.000999000999000999,0.30238002578418227,2.055568057504528,0.000999000999000999,24.438316608814347,0.9973233988753133,0.000999000999000999,0.017331044725741544,0.9994849623241859,True,2.0566272980481304
pl_missed_last,B_absence_return,skill_vs_R3,-0.0006763637323888,-0.3312393045517271,17320,0.3731464850460968,player_between,1.0,0.7892107892107892,0.06889615393316809,1.1987781139918066,1.0,8.265955573582454,1.0278135109718116,0.7422577422577422,-0.03633784516536895,0.982526460488725,True,1.2200975365035098
pl_missed_last,B_absence_return,llskill_vs_R3,-0.0086931781814798,-1.4799198193533234,17320,0.3731464850460968,player_between,1.0,0.22077922077922077,0.012423724163082852,1.2238452302876446,1.0,8.90158814611038,1.0382382421348926,0.13986013986013987,-0.03369086824512516,0.9974445753793811,True,1.2269806869440854
pl_missed_any_last3,B_absence_return,signed_err,-0.0549769922873574,-11.194769271044764,17320,0.446236297527556,player_between,0.0019980019980019,0.000999000999000999,-0.26843593194881965,1.2137679793815042,0.986013986013986,-13.270877918460606,0.8909246844767194,0.000999000999000999,0.028525335413607973,0.988815080906279,True,1.2274974389236144
pl_missed_any_last3,B_absence_return,brier,0.1371278960404372,44.21888312279896,17320,0.446236297527556,player_between,0.0009990009990009,0.000999000999000999,-0.35014749186205085,1.9408808057641533,0.000999000999000999,29.780862537872988,0.8936379205257572,0.000999000999000999,-0.035018111935161154,0.9921999410577864,True,1.9561388037324174
pl_missed_any_last3,B_absence_return,skill_vs_R1,0.0551719191669333,19.67156154260149,17320,0.446236297527556,player_between,0.0009990009990009,0.000999000999000999,0.7140997602231914,1.6647523450018222,0.000999000999000999,8.634455967588291,0.8851361492843793,0.000999000999000999,0.007255735039816948,1.0078294257967977,True,1.6518195464333225
pl_missed_any_last3,B_absence_return,skill_vs_R2,0.1261199422740272,37.48913198880716,17320,0.446236297527556,player_between,0.0009990009990009,0.000999000999000999,0.4617046426472017,2.2227077170629697,0.000999000999000999,19.72752324252473,0.8521863047037337,0.000999000999000999,0.023476910619442272,0.9903826434287498,True,2.2442918722483407
pl_missed_any_last3,B_absence_return,skill_vs_R3,0.0158165980242781,8.731554970511185,17320,0.446236297527556,player_between,0.0459540459540459,0.000999000999000999,0.3543846974060525,1.2496527599662302,0.5014985014985015,8.735597232414795,0.8795947842268115,0.000999000999000999,-0.046807287208897444,0.980662277137098,True,1.2742947180699262
pl_missed_any_last3,B_absence_return,llskill_vs_R3,0.0467769665869626,8.977115685899541,17320,0.446236297527556,player_between,0.0279720279720279,0.000999000999000999,0.32410770921663384,1.259120771709307,0.8091908091908092,9.71739204833132,0.9007337913037872,0.000999000999000999,-0.05538598195880111,0.9905712799600869,True,1.271105671224428
