game_id,season,season_type,game_date,team_id,team_abbreviation,opp_team_id,is_home,player_id,player_name,first_name,family_name,name_i,position,starter_flag,dnp_reason,minutes,minutes_raw,minutes_source,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,points_off_turnovers,points_second_chance,points_fast_break,points_paint,opp_points_off_turnovers,opp_points_second_chance,opp_points_fast_break,opp_points_paint,blk_misc,blocks_against,pf_misc,fouls_drawn,estimated_offensive_rating,offensive_rating,estimated_defensive_rating,defensive_rating,estimated_net_rating,net_rating,assist_percentage,assist_to_turnover,assist_ratio,offensive_rebound_percentage,defensive_rebound_percentage,rebound_percentage,turnover_ratio,effective_field_goal_percentage,true_shooting_percentage,usage_percentage,estimated_usage_percentage,estimated_pace,pace,pace_per40,possessions,pie,in_gamelog,in_misc,in_advanced,era,source,observed_time
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,203406,Layshia Clarendon,Layshia,Clarendon,L. Clarendon,,0,,2.8,2:48,misc,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,-5,0,0,0,0,6,0,0,2,0,0,1,0,37.5,37.5,133.3,133.3,-95.8,-95.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,0.25,120.0,120.0,100.0,8.0,-0.375,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,204334,Reshanda Gray,Reshanda,Gray,R. Gray,,0,,11.783333333333333,11:47,misc,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,0,0,0,1,3,3,1,0,0,2,2,6,2,5,10,0,1,3,3,87.5,87.5,83.3,83.3,4.2,4.2,0.0,0.0,0.0,0.0,0.091,0.05,25.0,0.5,0.521,0.154,0.154,97.82,97.82,81.52,24.0,-0.211,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,204335,Betnijah Laney-Hamilton,Betnijah,Laney-Hamilton,B. Laney-Hamilton,F,1,,38.45,38:27,misc,11,18,0.611,4,5,0.8,4,6,0.667,0,5,5,2,0,0,2,3,30,9,0,2,3,10,17,22,16,48,0,0,3,5,111.1,111.1,98.8,98.8,12.3,12.3,0.1,1.0,8.0,0.0,0.098,0.059,8.0,0.722,0.727,0.267,0.267,101.74,101.74,84.79,81.0,0.183,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1628244,Sami Whitcomb,Sami,Whitcomb,S. Whitcomb,G,1,,27.083333333333332,27:05,misc,2,6,0.333,2,5,0.4,0,0,0.0,1,4,5,2,1,0,1,1,6,-7,0,0,0,0,17,16,14,40,0,0,1,1,110.5,110.5,122.8,122.8,-12.3,-12.3,0.105,2.0,22.2,0.04,0.121,0.086,11.1,0.5,0.5,0.113,0.113,101.01,101.01,84.17,57.0,0.071,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1629477,Sabrina Ionescu,Sabrina,Ionescu,S. Ionescu,G,1,,36.93333333333333,36:56,misc,7,18,0.389,4,8,0.5,7,7,1.0,0,6,6,11,1,0,2,3,25,8,7,3,0,2,14,22,16,48,0,0,3,5,114.5,114.5,102.6,102.6,11.9,11.9,0.478,5.5,32.4,0.0,0.12,0.072,5.9,0.5,0.593,0.284,0.284,99.44,99.44,82.87,76.0,0.224,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1630115,Joyner Holmes,Joyner,Holmes,J. Holmes,,0,,5.316666666666666,5:19,misc,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,-4,0,0,0,0,6,4,0,6,0,0,1,0,84.6,84.6,125.0,125.0,-40.4,-40.4,0.333,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.077,0.077,112.85,112.85,94.04,13.0,-0.056,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1630119,Jazmine Jones,Jazmine,Jones,J. Jones,,0,,14.366666666666667,14:22,misc,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,2,3,0,1,0,0,0,0,6,6,2,12,1,0,3,2,80.0,80.0,71.9,71.9,8.1,8.1,0.0,0.0,0.0,0.0,0.05,0.032,66.7,0.0,0.0,0.1,0.1,103.53,103.53,86.27,30.0,-0.225,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1630127,Leaonna Odom,Leaonna,Odom,L. Odom,,0,DND - Injury/Illness,,,none,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,v3,misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1630131,Kylee Shook,Kylee,Shook,K. Shook,C,1,,25.9,25:54,misc,3,8,0.375,0,1,0.0,0,0,0.0,0,3,3,3,1,1,2,2,6,5,0,0,2,4,11,16,11,36,1,1,2,0,115.8,115.8,108.9,108.9,6.9,6.9,0.158,1.5,23.1,0.0,0.091,0.053,15.4,0.375,0.375,0.167,0.167,104.71,104.71,87.26,57.0,0.042,1,1,1,gamelog_old,wnba_gamelog_2021.parquet+misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
1022100001,2021,Regular Season,2021-05-14,1611661313,NYL,1611661325,1,1630139,Jocelyn Willoughby,Jocelyn,Willoughby,J. Willoughby,,0,DND - Injury/Illness,,,none,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,v3,misc_1022100001.parquet+advanced_1022100001.parquet,2026-07-30T15:52:41+00:00
