nb,m,n,dist,icc,sigma,arm,obs_effect_u,se_true,sd_obs,sd_centred,inflation_sd_obs_over_centred,neff_blocks,q975_over_sd,A_obs,A_ctr,A_oracle,E_inj,E_inj_gridpoint,u80,u80_status,ratio_E_over_A_obs,ratio_E_over_A_ctr,ratio_E_over_A_oracle,ratio_grid_over_interp,type_I,S1_pass,S2_pass,S3_ratio,S3_pass,power_min,power_max
16,64,1024,brier,0.0,1.0,FRESH,1.0,5.830892155006573e-18,0.026420814194053795,0.026420814194053795,1.0,8.412269369552366,2.30279160032986,0.07402015673384821,0.07402015673384821,1.6335739998084092e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9.999999999999998e+299,True,0.0,0.0
16,64,1024,brier,0.0,1.0,FRESH,3.0,5.283782678089692e-18,0.025543487569612326,0.025543487569612326,1.0,5.988123595558737,2.1644551275856325,0.07156225162271236,0.07156225162271236,1.480296629419591e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.9215358410114115e+17,True,0.0,0.0
16,64,1024,brier,0.3,1.0,FRESH,0.0,2.427505664137048e-17,0.12648520937890181,0.12648520937890181,1.0,7.303207908710227,2.076638189932696,0.35435906531779066,0.35435906531779066,6.800863456061392e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.001610580519584e+16,True,0.0,0.0
16,64,1024,brier,0.3,1.0,FRESH,1.0,2.2786532168544512e-17,0.13634663089652252,0.13634663089652252,1.0,8.810948038603103,2.1935895039456903,0.38198667592023405,0.38198667592023405,6.383840672541178e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.130965938127772e+16,True,0.0,0.0
16,64,1024,brier,0.3,1.0,FRESH,3.0,2.430015984631137e-17,0.18634553639583756,0.18634553639583754,1.0000000000000002,7.27899840407561,2.119414500471497,0.5220628595835326,0.5220628595835325,6.807896332302825e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.7764549198013838e+16,True,0.0,0.0
16,64,1024,brier,0.7,1.0,FRESH,0.0,3.377785928340203e-17,0.15614896073121215,0.15614896073121215,1.0,4.530346395636189,2.133623934569432,0.43746458615015305,0.43746458615015305,9.463154390048989e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.5936265654755224e+16,True,0.0,0.0
16,64,1024,brier,0.7,1.0,FRESH,1.0,3.5407882909604005e-17,0.30357503921916423,0.30357503921916423,1.0,6.520756731102558,2.28167912844972,0.8504912762508223,0.8504912762508223,9.919819364130295e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.3257612052142246e+300,True,0.0,0.0
16,64,1024,brier,0.7,1.0,FRESH,3.0,3.241019881282654e-17,0.2243212514270503,0.22432125142705034,0.9999999999999999,3.721347775842946,2.0258370373537313,0.6284550531792528,0.6284550531792529,9.079992684103265e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,8350167514564688.0,True,0.0,0.0
32,4,128,gauss,0.0,1.0,FRESH,0.0,2.3901141464778178e-17,0.07737706616805055,0.07737706616805055,1.0,12.590462342783436,2.1754769297819476,0.21677842792041793,0.21677842792041793,6.696107941060058e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.040013986990317e+16,True,0.0,0.0
32,4,128,gauss,0.0,1.0,FRESH,1.0,2.430401742811157e-17,0.08763808418952594,0.08763808418952594,1.0,11.439203679705594,2.1461815841883696,0.24552554209411306,0.24552554209411306,6.808977066633596e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.09198073723351e+16,True,0.0,0.0
32,4,128,gauss,0.0,1.0,FRESH,3.0,2.2063041788960512e-17,0.0893660447046761,0.0893660447046761,1.0,11.808335465946257,2.208430608788193,0.25036657035395,0.25036657035395,6.181148693032494e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.126908221738454e+16,True,0.0,0.0
32,4,128,gauss,0.3,1.0,FRESH,0.0,2.4124021329693898e-17,0.10793554345395329,0.10793554345395329,1.0,9.808502224540224,2.2577711592664222,0.30239059950744374,0.30239059950744374,6.758549629695049e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.66546324941606e+16,True,0.0,0.0
32,4,128,gauss,0.3,1.0,FRESH,1.0,2.483076752972183e-17,0.1061233682992393,0.1061233682992393,1.0,10.830531044693121,2.307428699908078,0.29731363677662437,0.29731363677662437,6.956550584975574e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.608556699771696e+16,True,0.0,0.0
32,4,128,gauss,0.3,1.0,FRESH,3.0,2.338869066607136e-17,0.11517889155884885,0.11517889155884885,1.0,10.909259667793565,2.130455057157631,0.32268345490789757,0.32268345490789757,6.552540493970554e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.406367278688684e+16,True,0.0,0.0
32,4,128,gauss,0.7,1.0,FRESH,0.0,2.6719393682889795e-17,0.14941283556547072,0.14941283556547072,1.0,9.768776146900018,2.2552584324018103,0.4185927589276893,0.4185927589276893,7.485665255107881e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.190359468450028e+16,True,0.0,0.0
32,4,128,gauss,0.7,1.0,FRESH,1.0,2.6403199402911195e-17,0.1541201726988919,0.15412017269889192,0.9999999999999998,10.890005761298776,2.1788928743125155,0.43178076403062504,0.43178076403062515,7.397080739920496e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.775765181389391e+16,True,0.0,0.0
32,4,128,gauss,0.7,1.0,FRESH,3.0,2.5897542327853862e-17,0.13760890343364926,0.13760890343364926,1.0,14.856939178972416,2.1885701598737883,0.3855230397261603,0.3855230397261603,7.255416612258047e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.423162220347938e+16,True,0.0,0.0
32,4,128,t3,0.0,1.0,FRESH,0.0,2.0076462424532454e-17,0.07301538825920284,0.07301538825920284,1.0,11.298965373821275,2.201045653288755,0.20455881651615881,0.20455881651615881,5.624591598163376e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.9100424419110776e+16,True,0.0,0.0
32,4,128,t3,0.0,1.0,FRESH,1.0,2.0929695095709435e-17,0.07489378950524299,0.074893789505243,0.9999999999999998,6.906073162659909,2.194338157335705,0.2098213172710462,0.20982131727104622,5.863631983471312e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.1118336913498716e+16,True,0.0,0.0
32,4,128,t3,0.0,1.0,FRESH,3.0,1.9650859708536247e-17,0.07109866493368565,0.07109866493368566,0.9999999999999998,10.98627488755169,2.261845764619845,0.19918895319823973,0.19918895319823976,5.5053553796539524e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.0095108291765334e+16,True,0.0,0.0
32,4,128,t3,0.3,1.0,FRESH,0.0,2.2235540764694685e-17,0.13135112109213865,0.13135112109213865,1.0,4.542021238632505,2.0741875547979927,0.3679913305849193,0.3679913305849193,6.229475747325716e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.413555448601285e+16,True,0.0,0.0
32,4,128,t3,0.3,1.0,FRESH,1.0,2.4069054785161513e-17,0.09813674981989852,0.09813674981989852,1.0,10.91650343496318,2.1459345992774534,0.2749384462441804,0.2749384462441804,6.743150285028673e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.841329197144826e+16,True,0.0,0.0
32,4,128,t3,0.3,1.0,FRESH,3.0,2.222108074358013e-17,0.11932122154874493,0.11932122154874493,1.0,4.187806325938257,2.1135274142532703,0.3342885444726406,0.3342885444726406,6.225424649500294e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,8.396514140571239e+299,True,0.0,0.0
32,4,128,t3,0.7,1.0,FRESH,0.0,2.471287668388654e-17,0.20506484421911822,0.20506484421911822,1.0,8.971198375142105,2.153205958774106,0.5745065915916183,0.5745065915916183,6.923522462442628e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.5327714152402502e+16,True,0.0,0.0
32,4,128,t3,0.7,1.0,FRESH,1.0,2.3858952219667278e-17,0.07778921091510717,0.07778921091510717,1.0,10.204240968711563,2.1832358194962422,0.21793308646160053,0.21793308646160053,6.684288265433656e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.9193984864967236e+16,True,0.0,0.0
32,4,128,t3,0.7,1.0,FRESH,3.0,2.437654342932072e-17,0.15051850078476967,0.15051850078476967,1.0,8.650473476005835,2.183965180246582,0.42169037402109893,0.42169037402109893,6.82929584234335e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.111038167076765e+16,True,0.0,0.0
32,4,128,brier,0.0,1.0,FRESH,0.0,1.0059600811842875e-17,0.08834845370014194,0.08834845370014194,1.0,7.244842362481741,2.1204035120984237,0.24751570265951217,0.24751570265951217,2.8182826740446823e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9.607679205057061e+16,True,0.0,0.0
32,4,128,brier,0.0,1.0,FRESH,1.0,1.038556104221034e-17,0.07453881536466639,0.07453881536466639,1.0,6.083251592254049,2.112302633044529,0.2088268270434189,0.2088268270434189,2.909603203244086e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.4411518807585587e+17,True,0.0,0.0
32,4,128,brier,0.0,1.0,FRESH,3.0,1.0257515337937475e-17,0.0786065298378239,0.07860652983782389,1.0000000000000002,5.116067456680585,2.1455755445170515,0.2202228748956999,0.22022287489569986,2.873730110803556e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.695472800892422e+16,True,0.0,0.0
32,4,128,brier,0.3,1.0,FRESH,0.0,2.19362634848002e-17,0.13239900052522213,0.13239900052522213,1.0,14.861105074585598,2.294192359412647,0.37092705388645447,0.37092705388645447,6.145630673506398e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.037926691019006e+17,True,0.0,0.0
32,4,128,brier,0.3,1.0,FRESH,1.0,2.1479662605464496e-17,0.09887108616956362,0.09887108616956362,1.0,11.769468182446245,2.146183702610209,0.27699575194635695,0.27699575194635695,6.017710056053026e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,5.337541668912007e+16,True,0.0,0.0
32,4,128,brier,0.3,1.0,FRESH,3.0,2.0077194869354204e-17,0.11560748509660133,0.11560748509660135,0.9999999999999999,10.66694916122867,2.2448919841804,0.32388419613436187,0.3238841961343619,5.62479679880597e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.3483092911482222e+16,True,0.0,0.0
32,4,128,brier,0.7,1.0,FRESH,0.0,2.4923657327647184e-17,0.13867179231390098,0.13867179231390098,1.0,14.863095271653595,2.216267859920459,0.3885008132697403,0.3885008132697403,6.982574451427644e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9.166470479318898e+299,True,0.0,0.0
32,4,128,brier,0.7,1.0,FRESH,1.0,2.350686070692578e-17,0.19486051746200084,0.19486051746200084,1.0,10.643971838803793,2.234613885867062,0.5459183028137796,0.5459183028137796,6.585646835361267e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.314413632426468e+16,True,0.0,0.0
32,4,128,brier,0.7,1.0,FRESH,3.0,2.5036407702638564e-17,0.15322426760690439,0.15322426760690439,1.0,8.756577163430432,2.12051546981359,0.42927080976348925,0.42927080976348925,7.014162427359667e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.0915629439974072e+16,True,0.0,0.0
32,16,512,gauss,0.0,1.0,FRESH,0.0,1.859238252792232e-17,0.05497400313278454,0.05497400313278454,1.0,9.412343019395802,2.155996553320749,0.1540143425667622,0.1540143425667622,5.2088140004489255e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.633672646935876e+16,True,0.0,0.0
32,16,512,gauss,0.0,1.0,FRESH,1.0,1.761504923806836e-17,0.05796596074716937,0.05796596074716937,1.0,16.965761618993813,2.170169076316926,0.1623965661398585,0.1623965661398585,4.935005771963375e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.302898947680598e+16,True,0.0,0.0
32,16,512,gauss,0.0,1.0,FRESH,3.0,1.7962904851763204e-17,0.044589415294532066,0.044589415294532066,1.0,12.187232760693346,2.0987551179359674,0.12492103704793163,0.12492103704793163,5.032460478912702e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.2388618717831856e+16,True,0.0,0.0
32,16,512,gauss,0.3,1.0,FRESH,0.0,2.0654280186835854e-17,0.1064254181947459,0.1064254181947459,1.0,8.81071770949967,2.206952027589246,0.2981598552331272,0.2981598552331272,5.786472155723653e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.1106014603699896e+16,True,0.0,0.0
32,16,512,gauss,0.3,1.0,FRESH,1.0,2.2147562509151007e-17,0.09431887114929832,0.09431887114929832,1.0,11.933825657413957,2.1345247748649703,0.264242334628807,0.264242334628807,6.204827891219983e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,6.7233295854644664e+16,True,0.0,0.0
32,16,512,gauss,0.3,1.0,FRESH,3.0,2.197850144253955e-17,0.10623260757515583,0.10623260757515583,1.0,14.00700202954563,2.247497334913778,0.29761967989344296,0.29761967989344296,6.157463996389716e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.7910026372515548e+16,True,0.0,0.0
32,16,512,gauss,0.7,1.0,FRESH,0.0,2.6159811131907473e-17,0.16579520458799824,0.16579520458799824,1.0,10.58693479143948,2.169473514741595,0.46448935824566706,0.46448935824566706,7.3288934469985e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,5.324713517312809e+16,True,0.0,0.0
32,16,512,gauss,0.7,1.0,FRESH,1.0,2.5946403151658696e-17,0.13522854715789392,0.13522854715789392,1.0,13.454681911504679,2.2928092219505,0.3788542692893483,0.3788542692893483,7.269105387363973e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.6800370606172104e+16,True,0.0,0.0
32,16,512,gauss,0.7,1.0,FRESH,3.0,2.5573993837769343e-17,0.15151107701398586,0.15151107701398586,1.0,14.209082921122226,2.256196408517632,0.4244711606962276,0.4244711606962276,7.164771752598703e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.700790153086255e+16,True,0.0,0.0
32,16,512,t3,0.0,1.0,FRESH,0.0,1.356613989867425e-17,0.05236549643952329,0.05236549643952329,1.0,12.355728602356649,2.229938052774094,0.14670638934252186,0.14670638934252186,3.80066940480273e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.3825575584052544e+17,True,0.0,0.0
32,16,512,t3,0.0,1.0,FRESH,1.0,1.2689927275372554e-17,0.03450755646857091,0.03450755646857091,1.0,11.303535925872772,2.301381653714379,0.09667585258900124,0.09667585258900124,3.555190990577462e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.6211283039382323e+17,True,0.0,0.0
32,16,512,t3,0.0,1.0,FRESH,3.0,1.3109934832442498e-17,0.043337301300369974,0.043337301300369974,1.0,9.259422628926899,2.2236892992784676,0.12141313326359703,0.12141313326359703,3.672859677754842e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.2139262336095464e+16,True,0.0,0.0
32,16,512,t3,0.3,1.0,FRESH,0.0,1.752998852861184e-17,0.08542005830268298,0.08542005830268298,1.0,5.131631785548907,2.189228907657022,0.23931155403992213,0.23931155403992213,4.9111752911931e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,6.197475883413418e+16,True,0.0,0.0
32,16,512,t3,0.3,1.0,FRESH,1.0,1.6972558173597933e-17,0.21044263367674884,0.21044263367674884,1.0,1.6749120326742513,1.7721055459907364,0.5895729258692745,0.5895729258692745,4.755006439077937e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.0251717556764595e+17,True,0.0,0.0
32,16,512,t3,0.3,1.0,FRESH,3.0,1.974104221864598e-17,0.08121770008171211,0.0812177000817121,1.0000000000000002,6.830946552654567,2.131152953333189,0.22753829028342346,0.2275382902834234,5.53062077641253e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.2010090202212586e+16,True,0.0,0.0
32,16,512,t3,0.7,1.0,FRESH,0.0,2.6434390959355194e-17,0.16810649143004708,0.16810649143004708,1.0,2.025034725889024,1.907511719496995,0.47096462479304846,0.47096462479304846,7.405819319586513e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.1007459049125499e+300,True,0.0,0.0
32,16,512,t3,0.7,1.0,FRESH,1.0,2.3873313228614515e-17,0.1063450426174892,0.1063450426174892,1.0,10.939296621518807,2.243454207447079,0.2979346762215185,0.2979346762215185,6.6883116241588e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.2531644350333064e+17,True,0.0,0.0
32,16,512,t3,0.7,1.0,FRESH,3.0,2.1222420111654887e-17,0.1235244823382211,0.1235244823382211,1.0,8.554420013282002,2.0973188141409276,0.34606433685152516,0.34606433685152516,5.945641384851066e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.2058900748619596e+16,True,0.0,0.0
32,16,512,brier,0.0,1.0,FRESH,0.0,6.6126910396840654e-18,0.03738671690490174,0.03738671690490174,1.0,10.273539886916243,2.1557378619879457,0.10474206528001914,0.10474206528001914,1.8526016026413285e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.4411518807585587e+17,True,0.0,0.0
32,16,512,brier,0.0,1.0,FRESH,1.0,6.397100832173522e-18,0.04175126636313436,0.04175126636313436,1.0,13.0542176426214,2.250671211616725,0.11696972157396178,0.11696972157396178,1.7922021734904857e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9.607679205057058e+16,True,0.0,0.0
32,16,512,brier,0.0,1.0,FRESH,3.0,6.450895352332399e-18,0.04624679922557044,0.04624679922557044,1.0,6.888146759295398,2.2556311599482193,0.12956433900836978,0.12956433900836978,1.8072731655664166e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,5.240552293667486e+16,True,0.0,0.0
32,16,512,brier,0.3,1.0,FRESH,0.0,1.7510455722189782e-17,0.1202759998626227,0.1202759998626227,1.0,10.913298729758827,2.1650271023872065,0.3369634370751258,0.3369634370751258,4.905703009445106e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,5.019766837085414e+16,True,0.0,0.0
32,16,512,brier,0.3,1.0,FRESH,1.0,1.8580658305758836e-17,0.0887448162623652,0.0887448162623652,1.0,10.480164779344786,2.2586134663341815,0.24862614606839845,0.24862614606839845,5.2055293599539375e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9.459743926611959e+299,True,0.0,0.0
32,16,512,brier,0.3,1.0,FRESH,3.0,1.762209935032737e-17,0.0891601288199166,0.0891601288199166,1.0,15.622906972736192,2.1047511906695866,0.24978967949994607,0.24978967949994607,4.9369809208386906e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.3835922424506064e+16,True,0.0,0.0
32,16,512,brier,0.7,1.0,FRESH,0.0,2.656634732546942e-17,0.1512471929869711,0.1512471929869711,1.0,9.813974969836043,2.2466203819746773,0.4237318671644034,0.4237318671644034,7.442788017182525e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.595765852422999e+16,True,0.0,0.0
32,16,512,brier,0.7,1.0,FRESH,1.0,2.44740678841527e-17,0.1397187421605938,0.1397187421605938,1.0,13.255936687481707,2.1570529918611623,0.3914339322559872,0.3914339322559872,6.856618147322394e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,6.80888236480064e+16,True,0.0,0.0
32,16,512,brier,0.7,1.0,FRESH,3.0,2.441795173628072e-17,0.11892071592503903,0.11892071592503904,0.9999999999999999,12.689107952733352,2.1674823357464112,0.3331664939248505,0.33316649392485054,6.840896731508803e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.2399319099663144e+16,True,0.0,0.0
32,64,2048,gauss,0.0,1.0,FRESH,0.0,1.5270700252306924e-17,0.0241268266278856,0.0241268266278856,1.0,12.408125979364458,2.277284585938499,0.06759335557828489,0.06759335557828489,4.2782164766359294e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.805764866490476e+16,True,0.0,0.0
32,64,2048,gauss,0.0,1.0,FRESH,1.0,1.5979132118593455e-17,0.021867067940408918,0.021867067940408918,1.0,11.895090769139111,2.1528938399746007,0.06126244953583052,0.06126244953583052,4.476689685646965e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.484113266278155e+16,True,0.0,0.0
32,64,2048,gauss,0.0,1.0,FRESH,3.0,1.5073016584906466e-17,0.024431808078654617,0.024431808078654617,1.0,11.251835139766989,2.126873713746837,0.0684477870360376,0.0684477870360376,4.222833716902519e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.2217978162677036e+16,True,0.0,0.0
32,64,2048,gauss,0.3,1.0,FRESH,0.0,2.2362204896507694e-17,0.0944302782534242,0.0944302782534242,1.0,15.234497451477136,2.2476893997958025,0.2645544511006195,0.2645544511006195,6.264961780498251e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.8329544270199024e+17,True,0.0,0.0
32,64,2048,gauss,0.3,1.0,FRESH,1.0,2.1824872515409742e-17,0.11017188995322083,0.11017188995322083,1.0,12.137622924211092,2.175125829848691,0.3086559143145942,0.3086559143145942,6.114423546608421e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.7394293221037336e+16,True,0.0,0.0
32,64,2048,gauss,0.3,1.0,FRESH,3.0,2.0559201200114122e-17,0.10102627124074195,0.10102627124074195,1.0,13.82386937482138,2.2242638404633492,0.2830336861139941,0.2830336861139941,5.759834969422173e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.809126319222892e+16,True,0.0,0.0
32,64,2048,gauss,0.7,1.0,FRESH,0.0,2.7057736447877266e-17,0.13795660665434695,0.13795660665434695,1.0,7.712073440233546,2.172170691829891,0.38649715985371863,0.38649715985371863,7.580454856632624e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9.579576050868063e+299,True,0.0,0.0
32,64,2048,gauss,0.7,1.0,FRESH,1.0,2.8719743662844494e-17,0.13471547630301134,0.13471547630301134,1.0,13.376939888882905,2.1957442881350664,0.3774168576783721,0.3774168576783721,8.04608030496702e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.7081713181108496e+16,True,0.0,0.0
32,64,2048,gauss,0.7,1.0,FRESH,3.0,2.735892842599688e-17,0.13162416235833851,0.13162416235833851,1.0,14.318951188311903,2.1998432021215724,0.36875627890068585,0.36875627890068585,7.664836349434647e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.3510589630988148e+16,True,0.0,0.0
32,64,2048,t3,0.0,1.0,FRESH,0.0,1.0376757426196613e-17,0.014667859055476535,0.014667859055476535,1.0,14.569378684956456,2.2399709445395906,0.04109325391193723,0.04109325391193723,2.907136795387104e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.5360240842118128e+17,True,0.0,0.0
32,64,2048,t3,0.0,1.0,FRESH,1.0,1.002207564514861e-17,0.0146169137113156,0.0146169137113156,1.0,11.46012202386489,2.092817634725761,0.04095052619991612,0.04095052619991612,2.807769679631367e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.3683377291974984e+17,True,0.0,0.0
32,64,2048,t3,0.0,1.0,FRESH,3.0,1.0098896152411768e-17,0.019180976118167534,0.019180976118167534,1.0,10.531802769221795,2.0995843758690738,0.053737134978016396,0.053737134978016396,2.8292915977154526e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.976276259880884e+16,True,0.0,0.0
32,64,2048,t3,0.3,1.0,FRESH,0.0,1.942999709808019e-17,0.07944894761752981,0.07944894761752981,1.0,9.615515214059291,2.230060887670726,0.22258297991105727,0.22258297991105727,5.4434788420025e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.246258641765918e+16,True,0.0,0.0
32,64,2048,t3,0.3,1.0,FRESH,1.0,1.7779092923821074e-17,0.0909099870229681,0.09090998702296811,0.9999999999999999,4.38411360600298,2.0940741160708454,0.2546920559937421,0.2546920559937421,4.9809640048983263e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,6.661013220868255e+16,True,0.0,0.0
32,64,2048,t3,0.3,1.0,FRESH,3.0,1.852968018622073e-17,0.07441027813074048,0.07441027813074048,1.0,13.103565120020226,2.076523855476095,0.20846671905691058,0.20846671905691058,5.191247406451321e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.4706412785705592e+16,True,0.0,0.0
32,64,2048,t3,0.7,1.0,FRESH,0.0,2.7960492867160634e-17,0.1704190602125473,0.1704190602125473,1.0,4.375235643341425,2.127204675225959,0.47744348280556936,0.47744348280556936,7.833369740924424e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.1043471248339804e+16,True,0.0,0.0
32,64,2048,t3,0.7,1.0,FRESH,1.0,3.3085053906663766e-17,0.14168948714866747,0.14168948714866747,1.0,3.3468354126923052,1.9990376622346302,0.3969551418533996,0.3969551418533996,9.269059074910062e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.1840125827744286e+16,True,0.0,0.0
32,64,2048,t3,0.7,1.0,FRESH,3.0,2.645453398865565e-17,0.11765014464209739,0.11765014464209739,1.0,9.844187873841843,2.229084981731227,0.32960688047713044,0.32960688047713044,7.411462560460784e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,9768640101721198.0,True,0.0,0.0
32,64,2048,brier,0.0,1.0,FRESH,0.0,4.710128222186407e-18,0.019764367367384874,0.019764367367384874,1.0,11.939573830898743,2.2008024000310935,0.05537155515095496,0.05537155515095496,1.3195824575354106e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.8823037615171174e+17,True,0.0,0.0
32,64,2048,brier,0.0,1.0,FRESH,1.0,4.984375348104072e-18,0.018565636874458547,0.018565636874458547,1.0,19.267801685187735,2.1688028615866997,0.052013209782929955,0.052013209782929955,1.396415120961815e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,5.764607523034235e+17,True,0.0,0.0
32,64,2048,brier,0.0,1.0,FRESH,3.0,4.839651836844025e-18,0.017245275608421488,0.017245275608421488,1.0,12.442081244161727,2.162447411542299,0.04831410546541952,0.04831410546541952,1.3558695991324669e-17,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.205759403792793e+16,True,0.0,0.0
