nb,m,n,dist,icc,sigma,arm,obs_effect_u,se_true,sd_obs,sd_centred,inflation_sd_obs_over_centred,neff_blocks,q975_over_sd,A_obs,A_ctr,A_oracle,E_inj,E_inj_gridpoint,u80,u80_status,ratio_E_over_A_obs,ratio_E_over_A_ctr,ratio_E_over_A_oracle,ratio_grid_over_interp,type_I,S1_pass,S2_pass,S3_ratio,S3_pass,power_min,power_max
4,64,256,t3,0.0,1.0,FRESH,3.0,0.05702445468818067,0.06792137946242946,0.03765677533987077,1.803696117084001,1.769949990382384,1.631959705512841,0.19028751788125045,0.10549865694055185,0.15975885688758665,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,7.878838998090279,True,0.0,0.005
4,64,256,t3,0.3,1.0,FRESH,0.0,0.29026763964777075,0.167534052609925,0.16742089787636644,1.0006758698286407,1.9661923666259238,1.6594683980274538,0.4693608887811767,0.4690438761769601,0.8132094652225998,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,94.01929333622601,True,0.0,0.005
4,64,256,t3,0.3,1.0,FRESH,1.0,0.2952728972870834,0.17759203811949312,0.153872160187575,1.1541531483213263,1.4417212888728508,1.5096265149854642,0.49753919011500014,0.4310859358991073,0.8272321199460336,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,4.062204026304829,True,0.0,0.0075
4,64,256,t3,0.3,1.0,FRESH,3.0,0.28107393141189513,0.3515949753107947,0.2654492910294675,1.3245278371143367,3.229463303238555,1.942887570464973,0.9850232089060929,0.7436787520087909,0.7874525101345943,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.119601408953319,True,0.0,0.0075
4,64,256,t3,0.7,1.0,FRESH,0.0,0.41567630347736556,0.39048573017841826,0.3631329424277186,1.075324446104595,2.2814293470553157,1.7329577323163348,1.093978964381904,1.01734780451136,1.1645524966776353,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.2600255464977295,True,0.0,0.01
4,64,256,t3,0.7,1.0,FRESH,1.0,0.4067934160046647,0.3014491445227542,0.30099860104337456,1.0014968291474375,1.8481754736644473,1.5918969076394316,0.8445354015577803,0.8432731657041026,1.1396663323774285,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,11.421375423326857,True,0.0,0.005
4,64,256,t3,0.7,1.0,FRESH,3.0,0.4643795923002659,0.5117952707839359,0.3783210701587631,1.3528066797050458,1.5563897828405306,1.574663646141882,1.4338379536992132,1.0598986353407385,1.3009989000945406,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.3995843337909573,True,0.0,0.02
4,64,256,brier,0.0,1.0,FRESH,0.0,0.0611623764248207,0.05458318545200263,0.04532363986984147,1.204298366343752,1.406799113883241,1.6128263866746346,0.1529194336145488,0.12697802960474983,0.1713515963561313,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,14.702925966660304,True,0.0,0.0075
4,64,256,brier,0.0,1.0,FRESH,1.0,0.06596634268784919,0.1080532615869388,0.09745109807148988,1.1087947055011242,1.8028611278284103,1.611883241822634,0.302720396863044,0.273017534590615,0.18481031617913798,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,11.86486457925772,True,0.0,0.0
4,64,256,brier,0.0,1.0,FRESH,3.0,0.06282327672308086,0.17261084343388025,0.05035438454372356,3.4279208255241276,3.0663671768806133,1.9272765306760313,0.48358394980170744,0.14107208842192778,0.1760047497182325,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.7982987554739314,True,0.0,0.0025
4,64,256,brier,0.3,1.0,FRESH,0.0,0.273483856302432,0.11292095236205596,0.1057216141908076,1.0680971268396915,1.6108885421370895,1.6045088604409214,0.3163576463232506,0.29618808849275374,0.766188269559049,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,11.847256485770327,True,0.0,0.005
4,64,256,brier,0.3,1.0,FRESH,1.0,0.29580163847321844,0.2940057995522381,0.2834477050466543,1.0372488269179883,1.3957750506526811,1.5072760107420813,0.823682237938557,0.794102838743131,0.8287134333219918,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,6.425507465011738,True,0.0,0.01
4,64,256,brier,0.3,1.0,FRESH,3.0,0.2918492967139186,0.40208848770456385,0.09240558923558999,4.351343798906263,3.3793130847196813,1.8547023536014942,1.1264850758257905,0.2588821127185904,0.8176406119342637,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.1063046665979261,True,0.0,0.0075
4,64,256,brier,0.7,1.0,FRESH,0.0,0.40800052753775023,0.5047484481805796,0.48579711420596233,1.0390107998183427,2.4785986783492877,1.7415274739314996,1.4140956811959893,1.3610019082027112,1.143048157941848,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,3.9710693622916438,True,0.0,0.0075
