response,candidate,arm,projection,null,observed,null_mean,null_sd,z,p,n_draws,verdict_valid
M_level_min,A1_pts_share_prior,FROZEN,PROJ_BUDGET,N_TGSWAP_CORRECT,0.021109708793173886,-0.0005816824774677793,0.00071167381134809,30.47940070964912,0.0024937655860349127,400,YES
M_level_min,A1_pts_share_prior,FROZEN,PROJ_BUDGET,N_WITHIN_PLAYER_BLIND,0.021109708793173886,0.030310962974060874,0.00288484734305325,-3.189511640206449,1.0,400,NO -- CONTRAST ONLY
M_level_min,A1_pts_share_prior,UNFROZEN,PROJ_BUDGET,N_TGSWAP_CORRECT,-0.0054559461130306575,-0.0007788488547733523,0.000938730511141397,-4.9823641638860225,1.0,400,YES
M_level_min,A1_pts_share_prior,UNFROZEN,PROJ_BUDGET,N_WITHIN_PLAYER_BLIND,-0.0054559461130306575,-0.006358616830090559,0.002568531556012861,0.3514345443593147,0.3865336658354115,400,NO -- CONTRAST ONLY
M_level_min,A4_vac_x_own,FROZEN,PROJ_BUDGET,N_TGSWAP_CORRECT,0.012131574150316012,0.003417436237984152,0.002511192233171847,3.4701198089184793,0.0024937655860349127,400,YES
M_level_min,A4_vac_x_own,FROZEN,PROJ_BUDGET,N_WITHIN_PLAYER_BLIND,0.012131574150316012,0.004496426753004997,0.001989886441716682,3.8369764410898473,0.0024937655860349127,400,NO -- CONTRAST ONLY
M_level_min,A4_vac_x_own,UNFROZEN,PROJ_BUDGET,N_TGSWAP_CORRECT,-0.018404030575346838,-0.00029286084072177885,0.003103544264856092,-5.835640863806031,1.0,400,YES
M_level_min,A4_vac_x_own,UNFROZEN,PROJ_BUDGET,N_WITHIN_PLAYER_BLIND,-0.018404030575346838,-0.00123554777317166,0.001441309512501414,-11.911725173019239,1.0,400,NO -- CONTRAST ONLY
