game_id,team_id,season,def_poss,def_tov,def_pts_allowed,game_date,def_is_home,def_tov_rate,def_pts_rate,s_poss,s_tov,s_pts,pressure_loo,defrtg_loo,pressure_pregame,pregame_games,pressure_pregame_venue,pregame_venue_games,defrtg_pregame
1022100017,1611661317,2021,73,13,84,2021-05-21,1,17.80821917808219,115.06849315068493,3384,475,3473,13.953488372093023,102.35578375113259,16.487527231360477,3,16.487527231360477,0,98.75384270063006
1022100017,1611661323,2021,72,6,67,2021-05-21,0,8.333333333333334,93.05555555555556,2749,514,2571,18.976466193500187,93.53754202465447,18.270453274049533,3,18.180182211546427,1,96.6268926470317
1022100018,1611661319,2021,85,13,69,2021-05-21,1,15.294117647058824,81.17647058823529,3061,448,3023,14.616935483870968,99.26075268817205,14.777240365671876,2,14.777240365671876,0,103.1329808303712
1022100018,1611661320,2021,87,15,97,2021-05-21,0,17.24137931034483,111.49425287356321,2516,578,2467,23.17826265953067,97.57101687937423,21.165601567473278,1,21.165601567473278,0,102.25150670888483
1022100019,1611661321,2021,91,11,100,2021-05-22,1,12.087912087912088,109.89010989010988,2600,424,2694,16.460741331207654,103.38780390593863,17.02767053299052,1,17.02767053299052,0,94.32047222612621
1022100019,1611661328,2021,94,17,97,2021-05-22,0,18.085106382978722,103.19148936170212,2681,450,2657,16.73753382296096,98.9563200618477,14.97338767681611,3,16.472552755660427,1,102.11763765683689
1022100020,1611661313,2021,85,12,85,2021-05-23,0,14.117647058823529,100.0,2678,407,2819,15.233320478210567,105.43771693019669,16.302284430162782,4,17.555589364218907,2,98.97935997309068
1022100020,1611661329,2021,86,22,93,2021-05-23,1,25.58139534883721,108.13953488372093,3427,638,3380,18.437593534869798,98.38371744986532,18.283487846436497,2,18.283487846436497,0,89.71373514860053
1022100021,1611661322,2021,78,14,89,2021-05-23,0,17.94871794871795,114.1025641025641,2553,457,2676,17.8989898989899,104.52525252525253,18.993221992180526,3,18.993221992180526,0,99.20942356623371
1022100021,1611661325,2021,78,10,77,2021-05-23,1,12.820512820512821,98.71794871794872,2503,391,2724,15.711340206185566,109.15463917525773,17.606983534811658,4,17.414315997141408,2,103.37752783348094
1022100022,1611661319,2021,78,11,72,2021-05-23,1,14.102564102564102,92.3076923076923,3061,448,3023,14.64968152866242,98.92725444183708,14.874226169022625,3,14.999456960717634,1,99.01310584012494
1022100022,1611661323,2021,76,14,65,2021-05-23,0,18.42105263157895,85.52631578947368,2749,514,2571,18.705574261129815,93.75233819678265,16.842364180772954,4,15.338493817584544,2,96.11364659795728
1022100023,1611661322,2021,76,14,69,2021-05-25,0,18.42105263157895,90.78947368421052,2553,457,2676,17.88453774727493,105.24828421477594,18.835637242876693,4,18.586789383364525,1,101.45635772838801
1022100023,1611661325,2021,74,10,85,2021-05-25,1,13.513513513513514,114.86486486486487,2503,391,2724,15.685467270481679,108.64553314121038,16.98161550178769,5,16.318192971332284,3,102.76873860230587
1022100024,1611661313,2021,77,13,81,2021-05-24,1,16.883116883116884,105.1948051948052,2678,407,2819,15.14801999231065,105.26720492118416,16.00325999125161,5,14.403945647419354,2,99.11906110398809
1022100024,1611661321,2021,77,14,88,2021-05-24,0,18.181818181818183,114.28571428571429,2600,424,2694,16.250495441934206,103.28973444312327,15.847833214087272,2,16.101953940749844,1,98.03920458156588
1022100025,1611661329,2021,80,10,90,2021-05-25,1,12.5,112.5,3427,638,3380,18.763071407230356,98.29698237227367,19.64787924905924,3,21.43208339095052,1,93.15855857734043
1022100025,1611661330,2021,80,21,83,2021-05-25,0,26.25,103.75,2569,496,2698,19.083969465648856,105.06227400562474,21.337862314468122,3,21.336627137794995,1,99.44728623171498
1022100026,1611661323,2021,86,12,90,2021-05-25,0,13.953488372093023,104.65116279069767,2749,514,2571,18.85092001502065,93.16560270371761,17.050302347603555,5,15.986057440189462,3,94.71912815524541
1022100026,1611661328,2021,87,17,87,2021-05-25,1,19.54022988505747,100.0,2681,450,2657,16.69236700077101,99.07478797224364,15.511074365013329,4,12.882780473979906,2,102.30319291466287
1022100027,1611661317,2021,78,9,85,2021-05-26,1,11.538461538461538,108.97435897435898,3384,475,3473,14.095583787053842,102.48033877797943,16.67582901282666,4,16.978629313426126,1,101.07995497182931
1022100027,1611661319,2021,78,12,79,2021-05-26,0,15.384615384615385,101.28205128205128,3061,448,3023,14.616158229969828,98.69259135098893,14.760874679034368,4,13.45699710817085,2,98.02812984101055
1022100028,1611661321,2021,85,13,101,2021-05-27,0,15.294117647058824,118.82352941176471,2600,424,2694,16.341948310139166,103.1013916500994,16.24022806674072,3,16.75216788378241,2,100.77060468466506
1022100028,1611661330,2021,85,10,95,2021-05-27,1,11.764705882352942,111.76470588235294,2569,496,2698,19.565217391304348,104.79066022544283,22.083537864453987,4,23.969644013147303,2,100.10044961209982
1022100029,1611661322,2021,76,14,86,2021-05-28,0,18.42105263157895,113.15789473684211,2553,457,2676,17.88453774727493,104.56197012515139,18.78250329606619,5,18.521188302862253,2,100.08926972272614
1022100029,1611661323,2021,78,11,81,2021-05-28,1,14.102564102564102,103.84615384615384,2749,514,2571,18.831898165481093,93.22351179333583,16.648604003872173,6,18.03339259479896,2,96.00744637341872
1022100030,1611661320,2021,79,27,61,2021-05-28,0,34.177215189873415,77.21518987341773,2516,578,2467,22.60976610586787,98.72794419368076,20.260011815828246,2,19.34495596921829,1,104.38444813150292
1022100030,1611661329,2021,79,20,76,2021-05-28,1,25.31645569620253,96.20253164556962,3427,638,3380,18.45878136200717,98.6857825567503,18.58893417512454,4,18.90105692629756,2,96.02395730662334
1022100031,1611661324,2021,79,13,82,2021-05-28,0,16.455696202531644,103.79746835443038,2647,458,2608,17.32866043613707,98.3644859813084,17.600941140947338,3,18.44589479925607,1,101.004294779549
1022100031,1611661328,2021,78,11,72,2021-05-28,1,14.102564102564102,92.3076923076923,2681,450,2657,16.865155589704187,99.30849020361121,16.066599769520206,5,14.40999989801779,3,101.98563699774422
1022100032,1611661319,2021,89,22,77,2021-05-28,1,24.719101123595507,86.51685393258427,3061,448,3023,14.333781965006729,99.12516823687753,14.840762651177752,5,14.788298981365152,2,98.44488825217833
1022100032,1611661325,2021,89,8,113,2021-05-28,0,8.98876404494382,126.96629213483146,2503,391,2724,15.865782932891467,108.16072908036455,16.59914225717921,6,17.471428234370343,2,104.10273762381016
1022100033,1611661313,2021,93,16,90,2021-05-29,1,17.204301075268816,96.7741935483871,2678,407,2819,15.125725338491296,105.57059961315281,16.100321568147923,6,14.876549019392323,3,99.78930794495217
1022100033,1611661330,2021,93,21,87,2021-05-29,0,22.580645161290324,93.54838709677419,2569,496,2698,19.184168012924072,105.45234248788368,20.65036675582884,5,22.056544651171176,2,101.72048520519053
1022100034,1611661317,2021,74,4,85,2021-05-29,0,5.405405405405405,114.86486486486487,3384,475,3473,14.229607250755286,102.35649546827794,15.996651617910594,5,15.943804837316899,3,102.12362194165526
1022100034,1611661321,2021,77,10,89,2021-05-29,1,12.987012987012987,115.58441558441558,2600,424,2694,16.409036860879905,103.25009908838685,16.092126067343003,4,14.839949187177321,1,103.59656896054624
1022100035,1611661320,2021,89,25,79,2021-05-30,0,28.089887640449437,88.76404494382022,2516,578,2467,22.785331685208075,98.39307787391841,22.6711062600159,3,23.86399249181197,2,99.67749330170307
1022100035,1611661329,2021,87,20,82,2021-05-30,1,22.988505747126435,94.25287356321839,3427,638,3380,18.50299401197605,98.74251497005989,19.447535467798467,5,20.425858637212794,3,96.04674789269242
1022100036,1611661319,2021,83,13,78,2021-05-30,1,15.662650602409638,93.97590361445783,3061,448,3023,14.60711887172599,98.89187374076562,16.100321568147923,6,17.301027242543327,3,96.92397843205819
1022100036,1611661325,2021,83,11,101,2021-05-30,0,13.25301204819277,121.6867469879518,2503,391,2724,15.702479338842975,108.38842975206612,15.707926913904277,7,15.374349174788438,3,106.78018019154817
1022100037,1611661323,2021,79,17,79,2021-05-30,0,21.518987341772153,100.0,2749,514,2571,18.61423220973783,93.33333333333333,16.38059980373448,7,15.383046798333783,4,96.8325734758119
1022100037,1611661324,2021,81,11,74,2021-05-30,1,13.580246913580247,91.35802469135803,2647,458,2608,17.420109119251755,98.75292283710054,17.430234819938207,4,17.08164935866207,2,101.42063574637096
1022100038,1611661319,2021,78,15,74,2021-06-01,0,19.23076923076923,94.87179487179488,3061,448,3023,14.515588333892055,98.86020784445189,16.053808520572662,7,14.37390516617608,3,96.61067470624407
1022100038,1611661323,2021,77,13,67,2021-06-01,1,16.883116883116884,87.01298701298701,2749,514,2571,18.75,93.7125748502994,16.87563957874055,8,17.424540596149438,3,97.13772798241051
1022100039,1611661317,2021,80,10,83,2021-06-01,0,12.5,103.75,3384,475,3473,14.073849878934626,102.60290556900726,14.816301889408509,6,13.963470522186551,4,103.54357973731418
1022100039,1611661329,2021,82,21,84,2021-06-01,1,25.609756097560975,102.4390243902439,3427,638,3380,18.44544095665172,98.53512705530643,19.88388732941537,6,21.008980199028336,4,95.82568972461277
1022100040,1611661320,2021,77,18,79,2021-06-01,0,23.376623376623378,102.59740259740259,2516,578,2467,22.960229602296025,97.9089790897909,23.556008173517892,4,25.079564032315556,3,97.89529714784699
1022100040,1611661321,2021,77,13,69,2021-06-01,1,16.883116883116884,89.6103896103896,2600,424,2694,16.29013079667063,104.04280618311535,15.706491055753629,5,14.2426581824748,2,105.08538217028484
1022100041,1611661325,2021,79,11,88,2021-06-01,0,13.924050632911392,111.39240506329114,2503,391,2724,15.676567656765677,108.74587458745874,15.466221179795077,8,14.949326204467834,4,108.24784928300903
1022100041,1611661328,2021,78,10,73,2021-06-01,1,12.820512820512821,93.58974358974359,2681,450,2657,16.903572800614675,99.27007299270073,15.850528144664668,6,14.283218167797987,4,100.92092658050298
1022100042,1611661313,2021,86,11,94,2021-06-03,1,12.790697674418604,109.30232558139535,2678,407,2819,15.277777777777779,105.13117283950618,16.230119411589445,7,15.327181937393844,4,99.43481282626627
1022100042,1611661319,2021,87,11,82,2021-06-03,0,12.64367816091954,94.25287356321839,3061,448,3023,14.69401479488904,98.89038332212509,16.34228690869296,8,15.20697973614235,4,96.45277874921608
1022100043,1611661317,2021,85,12,74,2021-06-03,1,14.117647058823529,87.05882352941177,3384,475,3473,14.034555926038193,103.03122158229766,14.567237170117272,7,14.56822630775913,2,103.5657754644847
1022100043,1611661329,2021,85,17,77,2021-06-03,0,20.0,90.58823529411765,3427,638,3380,18.58168761220826,98.8330341113106,20.479726465186864,7,20.04263447336196,2,96.51387937255916
1022100044,1611661320,2021,76,18,63,2021-06-03,1,23.68421052631579,82.89473684210526,2516,578,2467,22.950819672131146,98.52459016393442,23.53380137390233,5,25.540552671656783,1,98.47739058774374
1022100044,1611661325,2021,74,8,98,2021-06-03,0,10.81081081081081,132.43243243243242,2503,391,2724,15.76780568135035,108.11033347056402,15.334082922524132,9,14.7723502215895,5,108.51728519043017
1022100045,1611661324,2021,85,19,84,2021-06-04,1,22.352941176470587,98.82352941176471,2647,458,2608,17.13505074160812,98.5167837626854,16.91984362449632,5,16.222647494207717,3,100.0866398454609
1022100045,1611661330,2021,82,20,86,2021-06-04,0,24.390243902439025,104.8780487804878,2569,496,2698,19.139525532770406,105.02613590671491,20.904999226336525,6,22.27901751175738,3,100.64246375259094
1022100046,1611661321,2021,96,15,105,2021-06-04,0,15.625,109.375,2600,424,2694,16.333865814696484,103.39456869009585,15.836476979293042,6,16.299326097032317,3,103.37580623468668
1022100046,1611661328,2021,95,13,102,2021-06-04,1,13.68421052631579,107.36842105263158,2681,450,2657,16.898685228151585,98.80123743232792,15.550221670352288,7,13.996783444194831,5,100.19432902868692
1022100047,1611661319,2021,90,12,93,2021-06-05,0,13.333333333333334,103.33333333333333,3061,448,3023,14.675193537529452,98.61999326825985,16.002140015398783,9,14.730651396202546,5,96.2504618875017
1022100047,1611661322,2021,90,12,96,2021-06-05,1,13.333333333333334,106.66666666666667,2553,457,2676,18.06739748274462,104.75030450669915,18.74144163612444,6,19.69997341053505,3,101.5738967796362
1022100048,1611661320,2021,78,18,63,2021-06-05,1,23.076923076923077,80.76923076923077,2516,578,2467,22.969647251845775,98.60541427399508,23.55017830167228,6,25.164031858837316,2,96.78071195641348
1022100048,1611661329,2021,79,11,68,2021-06-05,0,13.924050632911392,86.07594936708861,3427,638,3380,18.727598566308245,98.9247311827957,20.433017702826174,8,20.014386798617068,3,95.93692662723552
1022100049,1611661313,2021,73,11,85,2021-06-05,0,15.068493150684931,116.43835616438356,2678,407,2819,15.201535508637235,104.95201535508637,15.892844303953535,8,16.72973258452695,3,100.40243665402123
1022100049,1611661323,2021,71,17,64,2021-06-05,1,23.943661971830984,90.14084507042253,2749,514,2571,18.55862584017924,93.61463778939508,16.876281443218787,9,17.342403732497544,4,96.26860306084349
1022100050,1611661324,2021,79,19,80,2021-06-06,1,24.050632911392405,101.26582278481013,2647,458,2608,17.095015576323988,98.4423676012461,17.58336846920582,6,17.446954482848625,4,99.93238066893191
1022100050,1611661330,2021,77,10,100,2021-06-06,0,12.987012987012987,129.87012987012986,2569,496,2698,19.502407704654896,104.25361155698235,21.268137807582274,7,22.7426935122952,4,101.08378265003381
1022100051,1611661321,2021,77,11,67,2021-06-06,0,14.285714285714286,87.01298701298701,2600,424,2694,16.36940150614348,104.12207689258818,15.810875730854036,7,16.171852456516074,4,104.1020642441067
1022100051,1611661328,2021,78,14,68,2021-06-06,1,17.94871794871795,87.17948717948718,2681,450,2657,16.749903956972723,99.46215904725317,15.349234075473072,8,13.897363890604002,6,100.96704869112995
1022100052,1611661322,2021,86,21,81,2021-06-08,1,24.41860465116279,94.18604651162791,2553,457,2676,17.67328739359546,105.18848804215646,18.10016397176186,7,18.37435310841658,4,102.17778253699159
1022100052,1611661324,2021,85,12,85,2021-06-08,0,14.117647058823529,100.0,2647,458,2608,17.408274785323965,98.47775175644028,18.242612199441613,7,18.366084088089288,2,100.06830573622788
1022100053,1611661328,2021,80,14,71,2021-06-09,0,17.5,88.75,2681,450,2657,16.762783544790466,99.4232987312572,15.560442140174219,9,17.182291366846552,2,99.84680931830897
1022100053,1611661330,2021,80,12,95,2021-06-09,1,15.0,118.75,2569,496,2698,19.445560466050622,104.58015267175573,20.530120896489873,8,21.01974656301526,3,103.64923257589886
1022100054,1611661325,2021,81,10,92,2021-06-09,0,12.345679012345679,113.58024691358025,2503,391,2724,15.730800990916597,108.67052023121387,14.99801652064985,10,14.243176658046943,6,110.29411339917331
1022100054,1611661329,2021,81,16,76,2021-06-09,1,19.753086419753085,93.82716049382717,3427,638,3380,18.589360430364614,98.74476987447699,19.892882830427784,9,21.62634619883641,5,95.11863124535358
1022100055,1611661317,2021,77,9,85,2021-06-08,1,11.688311688311689,110.3896103896104,3384,475,3473,14.09132143937103,102.44934986392501,14.521139269683053,8,14.459238197102318,3,101.87326531432643
1022100055,1611661321,2021,77,8,81,2021-06-08,0,10.38961038961039,105.1948051948052,2600,424,2694,16.488307570352756,103.56718192627824,15.675890177663506,8,15.896284856852322,5,102.58958269606508
1022100056,1611661320,2021,78,13,89,2021-06-10,0,16.666666666666668,114.1025641025641,2516,578,2467,23.17473338802297,97.53896636587366,23.50260883320522,7,24.81301083955083,4,95.17131049687708
1022100056,1611661322,2021,78,12,71,2021-06-10,1,15.384615384615385,91.02564102564102,2553,457,2676,17.97979797979798,105.25252525252525,18.74322420658846,8,19.428690798890557,5,101.36442242080072
1022100057,1611661328,2021,78,7,75,2021-06-11,0,8.974358974358974,96.15384615384616,2681,450,2657,17.01882443334614,99.19323857087976,15.709638898622357,10,17.302674901360504,3,98.99320860151597
1022100057,1611661330,2021,79,15,86,2021-06-11,1,18.9873417721519,108.86075949367088,2569,496,2698,19.31726907630522,104.8995983935743,20.061466583228018,9,19.948404686490882,4,104.92895862878879
1022100058,1611661317,2021,75,13,77,2021-06-11,1,17.333333333333332,102.66666666666667,3384,475,3473,13.961922030825022,102.62919310970082,14.280380192679084,9,13.949465962058122,4,102.5970606463318
1022100058,1611661321,2021,73,12,59,2021-06-11,0,16.438356164383563,80.82191780821918,2600,424,2694,16.303917688959242,104.27384250098932,15.24606594991262,9,15.169819358949464,6,102.80141176935228
1022100059,1611661325,2021,77,14,83,2021-06-12,1,18.181818181818183,107.79220779220779,2503,391,2724,15.539983511953833,108.86232481450948,14.79853709801973,11,15.067393047774653,4,110.54125993089751
1022100059,1611661329,2021,76,16,79,2021-06-12,0,21.05263157894737,103.94736842105263,3427,638,3380,18.561623396001195,98.50790808713816,19.881921059600437,10,18.91521228981429,4,95.01736393569855
1022100060,1611661320,2021,79,22,80,2021-06-12,0,27.848101265822784,101.26582278481013,2516,578,2467,22.814936397209685,97.94829708658186,22.87824877583987,8,23.566638942898315,5,96.90039454985552
1022100060,1611661324,2021,78,13,64,2021-06-12,1,16.666666666666668,82.05128205128206,2647,458,2608,17.32191514207863,99.02685869988322,17.834912156473546,8,18.38006921907783,5,100.06155458787978
1022100061,1611661323,2021,76,10,89,2021-06-13,1,13.157894736842104,117.10526315789474,2749,514,2571,18.855218855218855,92.85447063224841,17.39465336215625,10,18.334368583069757,5,95.81914973716593
1022100061,1611661328,2021,76,19,66,2021-06-13,0,25.0,86.84210526315789,2681,450,2657,16.54510556621881,99.46257197696737,15.239735648092353,11,15.91796485962471,4,98.79511354702738
1022100062,1611661322,2021,79,13,101,2021-06-13,0,16.455696202531644,127.84810126582279,2553,457,2676,17.946645109135005,104.08245755860953,18.459398108956933,9,18.353208422770667,3,100.49072258459005
1022100062,1611661330,2021,80,17,78,2021-06-13,1,21.25,97.5,2569,496,2698,19.24467657693853,105.26315789473684,19.978518528413733,10,19.79822030143303,5,105.23258743458125
1022100063,1611661319,2021,85,11,78,2021-06-13,1,12.941176470588236,91.76470588235294,3061,448,3023,14.684139784946236,98.95833333333333,15.770293875064914,10,16.92347434581866,4,96.86576925248708
1022100063,1611661321,2021,87,16,85,2021-06-13,0,18.39080459770115,97.70114942528735,2600,424,2694,16.23557500994827,103.82013529645842,15.33139652408554,10,15.311328135247882,7,101.22836955448687
1022100064,1611661313,2021,86,13,83,2021-06-13,0,15.116279069767442,96.51162790697674,2678,407,2819,15.200617283950617,105.55555555555556,15.829499425860263,9,16.47509483873014,4,101.63467046902801
1022100064,1611661317,2021,83,10,85,2021-06-13,1,12.048192771084338,102.40963855421687,3384,475,3473,14.086640411996365,102.635564980309,14.513786396093018,10,14.460471563296945,5,102.60238220751948
1022100065,1611661325,2021,79,10,87,2021-06-15,1,12.658227848101266,110.12658227848101,2503,391,2724,15.717821782178218,108.7871287128713,15.02428462267526,12,15.548744804957858,5,110.35783097536968
1022100065,1611661328,2021,80,8,70,2021-06-15,0,10.0,87.5,2681,450,2657,16.99346405228758,99.46174548250673,15.86099200550021,12,17.246653182871196,5,98.03428554905913
1022100066,1611661324,2021,88,14,105,2021-06-15,1,15.909090909090908,119.31818181818181,2647,458,2608,17.35052754982415,97.81164517389605,17.73776594303545,9,18.158542964699116,6,98.56389866266163
1022100066,1611661329,2021,89,20,89,2021-06-15,0,22.471910112359552,100.0,3427,638,3380,18.514080287597363,98.59197124026363,19.962150094289676,11,19.205912082830512,5,95.62933899510966
1022100067,1611661313,2021,86,16,100,2021-06-15,0,18.6046511627907,116.27906976744185,2678,407,2819,15.084876543209877,104.8996913580247,15.770293875064914,10,16.264801919955854,5,101.20939859611643
1022100067,1611661319,2021,84,19,78,2021-06-15,1,22.61904761904762,92.85714285714286,3061,448,3023,14.410480349344978,98.92509237487404,15.55577560621521,11,16.308314711682325,5,96.47898032611651
1022100068,1611661317,2021,71,5,85,2021-06-16,0,7.042253521126761,119.71830985915493,3384,475,3473,14.186537881074555,102.26380923634169,14.321451555044408,11,13.599140490740107,5,102.58734675336147
1022100068,1611661320,2021,72,10,80,2021-06-16,1,13.88888888888889,111.11111111111111,2516,578,2467,23.240589198036005,97.66775777414075,23.29906158045793,9,24.684261973179247,3,97.27002888057515
1022100069,1611661325,2021,83,15,79,2021-06-17,1,18.072289156626507,95.18072289156626,2503,391,2724,15.537190082644628,109.29752066115702,14.872688122114559,13,15.16324534191194,6,110.34301455440114
1022100069,1611661328,2021,83,15,69,2021-06-17,0,18.072289156626507,83.13253012048193,2681,450,2657,16.74364896073903,99.61508852963819,15.49295483090051,13,16.303883068080953,6,97.37279195100206
1022100070,1611661322,2021,87,14,93,2021-06-17,1,16.091954022988507,106.89655172413794,2553,457,2676,17.964314679643145,104.74452554744525,18.301421611344562,10,18.846009123043164,6,102.64764166225211
1022100070,1611661330,2021,88,15,96,2021-06-17,0,17.045454545454547,109.0909090909091,2569,496,2698,19.38734381297864,104.8770656993148,20.070738399426336,11,21.110622207389238,5,104.67174700414924
1022100071,1611661323,2021,78,13,81,2021-06-17,0,16.666666666666668,103.84615384615384,2749,514,2571,18.757019842755522,93.22351179333583,17.086230320466715,11,16.44204071758603,5,97.36871354940288
1022100071,1611661329,2021,78,14,75,2021-06-17,1,17.94871794871795,96.15384615384616,3427,638,3380,18.63242759032547,98.68617497760526,20.148601381107888,12,21.481611908232484,6,95.9540375171758
1022100072,1611661321,2021,80,15,85,2021-06-17,1,18.75,106.25,2600,424,2694,16.23015873015873,103.53174603174604,15.57183780900384,11,14.639028228765769,3,100.95116255246306
