team_id,team_abbreviation,season,box_poss_PO,box_poss_RS,box_poss_reg_PO,box_poss_reg_RS,ch_3pt_PO,ch_3pt_RS,ch_3pt_per100_PO,ch_3pt_per100_RS,ch_ft_PO,ch_ft_RS,ch_ft_per100_PO,ch_ft_per100_RS,ch_np2_PO,ch_np2_RS,ch_np2_per100_PO,ch_np2_per100_RS,ch_paint_PO,ch_paint_RS,ch_paint_per100_PO,ch_paint_per100_RS,fg3a_PO,fg3a_RS,fg3a_per100_PO,fg3a_per100_RS,fg3a_share_PO,fg3a_share_RS,ft_rate_PO,ft_rate_RS,fta_PO,fta_RS,fta_per100_PO,fta_per100_RS,paint_share_PO,paint_share_RS,pbp_poss_PO,pbp_poss_RS,pf_PO,pf_RS,pf_per100_PO,pf_per100_RS,pts_PO,pts_RS,pts_per100_PO,pts_per100_RS,pts_diff,ch_ft_diff,ch_3pt_diff,ch_paint_diff,ch_np2_diff,box_poss_diff,box_poss_reg_diff,pbp_poss_diff,pts_per100_diff,ch_ft_per100_diff,ch_3pt_per100_diff,ch_paint_per100_diff,ch_np2_per100_diff,fta_diff,fta_per100_diff,fg3a_diff,fg3a_per100_diff,pf_diff,pf_per100_diff,ft_rate_diff,fg3a_share_diff,paint_share_diff
1611661313,NYL,2021,76.08,83.275,76.08,82.94430555555556,36.0,30.09375,47.31861198738171,36.16719401835146,6.0,11.9375,7.886435331230284,14.304978417776766,6.0,6.375,7.886435331230284,7.690850364200433,34.0,30.0625,44.689800210304945,36.23823416426937,28.0,27.71875,36.80336487907466,33.28269703264853,0.4057971014492754,0.4213721494502432,0.10144927536231885,0.22578696881407953,7.0,14.6875,9.200841219768664,17.617681380526896,0.4146341463414634,0.3845171390070625,74.0,81.40625,22.0,17.875,28.916929547844376,21.53952607709697,82.0,78.46875,107.78128286014721,94.40125696459802,3.53125,-5.9375,5.90625,3.9375,-0.375,-7.195000000000007,-6.8643055555555605,-7.40625,13.380025895549196,-6.4185430865464825,11.151417969030248,8.451566046035573,0.19558496702985106,-7.6875,-8.416840160758232,0.28125,3.5206678464261287,4.125,7.3774034707474065,-0.12433769345176068,-0.015575048000967817,0.03011700733440087
1611661313,NYL,2022,83.67999999999999,81.86222222222221,83.67999999999999,81.0074074074074,21.0,29.083333333333332,25.217461999229148,35.54593139211792,12.333333333333334,12.36111111111111,14.657619714707353,15.055287551597807,9.333333333333334,6.722222222222222,11.1406674766527,8.283231588682135,34.666666666666664,31.444444444444443,41.55285135101969,38.49649471662929,22.333333333333332,27.63888888888889,26.71572790012171,33.864319810585435,0.32850241545893716,0.41564680232447215,0.20787439613526568,0.22751954261615306,13.666666666666666,15.027777777777779,16.243914797951017,18.301006961436283,0.45027186501840877,0.40229490714713817,81.33333333333333,79.88888888888889,14.333333333333334,18.22222222222222,17.138963550962156,22.208622439605296,77.33333333333333,79.61111111111111,92.56860054160889,97.38094524902715,-2.2777777777777857,-0.02777777777777679,-8.083333333333332,3.2222222222222214,2.6111111111111116,1.8177777777777777,2.6725925925925935,1.4444444444444429,-4.812344707418262,-0.39766783689045404,-10.328469392888774,3.056356634390397,2.8574358879705652,-1.3611111111111125,-2.0570921634852652,-5.305555555555557,-7.148591910463725,-3.8888888888888875,-5.06965888864314,-0.019645146480887388,-0.087144386865535,0.0479769578712706
1611661313,NYL,2023,80.352,82.787,79.30488888888888,82.021,27.6,33.3,34.826342986216765,40.2496568357571,12.4,13.825,15.352110214839593,16.57687955928875,7.4,6.55,9.206159809932853,7.925498088632679,34.6,35.55,42.7769616753599,43.154541143937074,27.8,29.675,34.867029586641024,35.856562151544274,0.3943680002554458,0.42441691230630346,0.22428989555884157,0.23999166430831315,15.8,16.675,19.616873761304042,20.007037118813727,0.4159569206777502,0.4017408889400144,78.5,80.9,13.9,16.0,17.288539928292376,19.27101941383633,82.0,89.225,102.16157468634911,107.9065756276156,-7.224999999999994,-1.424999999999999,-5.699999999999996,-0.9499999999999957,0.8500000000000005,-2.4350000000000023,-2.7161111111111182,-2.4000000000000057,-5.745000941266483,-1.2247693444491556,-5.423313849540335,-0.3775794685771743,1.2806617213001736,-0.875,-0.3901633575096852,-1.875,-0.98953256490325,-2.0999999999999996,-1.982479485543955,-0.015701768749471573,-0.030048912050857635,0.01421603173773578
1611661313,NYL,2024,80.80727272727273,81.607,79.01777777777778,81.607,27.272727272727273,30.375,33.93314592154804,37.108371426752015,14.181818181818182,13.975,17.5153298911683,17.138314144297198,5.818181818181818,5.35,7.243101627822744,6.575399598107191,35.09090909090909,35.9,43.553154492138034,44.000270882985404,25.09090909090909,29.0,31.08477603518835,35.483427930301225,0.36500106274390587,0.42126100846627307,0.2377314109190688,0.2522499947353457,16.09090909090909,17.175,19.86945427487034,21.077626727227,0.4268435755930446,0.42235854634289627,78.63636363636364,79.5,15.272727272727273,15.375,18.950949485376047,18.815104570476883,82.36363636363636,85.6,102.2447319326771,104.8223560521418,-3.2363636363636346,0.206818181818182,-3.1022727272727266,-0.8090909090909051,0.4681818181818187,-0.7997272727272673,-2.5892222222222188,-0.8636363636363598,-2.5776241194647014,0.37701574687110195,-3.1752255052039757,-0.44711639084736987,0.6677020297155529,-1.0840909090909108,-1.20817245235666,-3.90909090909091,-4.398651895112874,-0.10227272727272663,0.13584491489916317,-0.014518583816276909,-0.0562599457223672,0.00448502925014832
1611661313,NYL,2025,84.8,80.6290909090909,81.57925925925925,80.6290909090909,23.0,28.568181818181817,27.00502949689881,35.521601389904916,14.0,15.636363636363637,16.59085036415561,19.384607293905344,5.333333333333333,5.7272727272727275,6.262274242180664,7.076096807063382,27.333333333333332,34.45454545454545,32.10262022577957,42.701869759011984,30.333333333333332,26.818181818181817,35.681668463667066,33.291213179942986,0.4472066604419545,0.4118258093348787,0.30139277933395575,0.28959184407840366,20.0,18.681818181818183,23.77808707413826,23.16832566103586,0.3907874709605063,0.40963438893381776,81.66666666666667,79.11363636363636,15.333333333333334,16.227272727272727,18.059529250424983,20.10204740816935,69.66666666666667,84.38636363636364,81.96077432901465,104.68417524988563,-14.719696969696969,-1.6363636363636367,-5.568181818181817,-7.121212121212121,-0.3939393939393945,4.170909090909092,0.9501683501683402,2.5530303030303116,-22.723400920870972,-2.7937569297497333,-8.516571893006105,-10.599249533232417,-0.8138225648827184,1.3181818181818166,0.609761413102401,3.5151515151515156,2.39045528372408,-0.8939393939393927,-2.042518157744368,0.011800935255552092,0.035380851107075784,-0.01884691797331145
1611661317,PHO,2021,83.11636363636363,79.9625,81.31434343434343,79.34708333333333,24.272727272727273,22.59375,29.207289732631114,28.254779996206555,14.0,15.46875,16.986631724424804,19.262572583029737,11.272727272727273,8.375,13.507324430402393,10.425105292589459,33.81818181818182,35.625,40.41116910550645,44.78668759959501,23.636363636363637,21.78125,28.511175796153427,27.266109214546347,0.33610128470683176,0.3318864927986809,0.24593060248638582,0.2993261355494493,17.0,19.375,20.558171464873052,24.146472945264986,0.4061989195890586,0.43699530236023704,80.81818181818181,78.15625,16.727272727272727,16.28125,20.210019973777037,20.399577397470207,83.36363636363636,82.0625,100.11241499296476,102.72914547142076,1.3011363636363598,-1.46875,1.6789772727272734,-1.8068181818181799,2.8977272727272734,3.1538636363636243,1.9672601010100976,2.661931818181813,-2.616730478456006,-2.2759408586049332,0.9525097364245596,-4.37551849408856,3.0822191378129347,-2.375,-3.5883014803919338,1.8551136363636367,1.2450665816070803,0.4460227272727266,-0.18955742369317008,-0.053395533063063494,0.004214791908150883,-0.03079638277117841
1611661317,PHO,2022,82.32,82.14555555555556,82.32,81.31330864197531,15.0,26.333333333333332,18.221643180206208,32.12723930629716,9.5,15.222222222222221,11.534471311448314,18.457772300687896,13.0,6.333333333333333,15.813340485834932,7.614270179595883,34.0,33.22222222222222,41.30711337061322,40.5508951621584,20.5,26.694444444444443,24.9088150489641,32.46846625692262,0.2775342465753424,0.40090817939795265,0.20922374429223745,0.282853967528478,15.5,18.63888888888889,18.82548966460371,22.605596772748008,0.47896825396825393,0.40987207671771464,79.0,80.0,15.0,19.833333333333332,18.216921018060383,24.04351330686057,71.5,81.11111111111111,86.87656834810268,98.75017694873934,-9.611111111111114,-5.722222222222221,-11.333333333333332,0.7777777777777786,6.666666666666667,0.17444444444443263,1.006691358024682,-1.0,-11.873608600636658,-6.923300989239582,-13.905596126090956,0.7562182084548255,8.199070306239047,-3.1388888888888893,-3.7801071081442963,-6.194444444444443,-7.559651207958517,-4.833333333333332,-5.826592288800189,-0.07363022323624058,-0.12337393282261022,0.06909617725053929
1611661317,PHO,2024,82.5,81.807,82.5,81.3002,33.0,25.575,39.95571994581829,31.22100997503994,8.5,14.725,10.31069853689636,18.070405280859703,12.0,8.5,14.535710608359423,10.380150516978468,38.0,32.65,46.091361346023376,40.07562663602964,26.5,26.15,32.11925994291268,31.891049957525645,0.37360890302066774,0.3937003727326846,0.17726550079491254,0.2828175276973456,12.5,18.425,15.159265735334289,22.602238840557078,0.4184210526315789,0.40699195799804977,80.5,79.8,23.5,16.9,28.497821024515765,20.700215409697524,91.5,81.45,110.89349043709746,99.74719240890775,10.049999999999997,-6.225,7.425000000000001,5.350000000000001,3.5,0.6929999999999978,1.1997999999999962,0.7000000000000028,11.146298028189705,-7.759706743963342,8.734709970778347,6.015734709993737,4.155560091380956,-5.925000000000001,-7.442973105222789,0.3500000000000014,0.22820998538703208,6.600000000000001,7.7976056148182415,-0.10555202690243304,-0.020091469712016863,0.011429094633529147
1611661317,PHX,2025,82.90181818181819,81.22909090909091,81.06585858585858,81.22909090909091,23.454545454545453,28.227272727272727,28.187972073675,34.81372028171755,14.181818181818182,13.931818181818182,17.149355706024316,17.100474421347915,5.090909090909091,6.409090909090909,6.265316727903806,7.868062797321622,39.09090909090909,34.22727272727273,47.42592767953263,42.0911998546156,25.272727272727273,27.65909090909091,30.47092745064255,34.13015518457503,0.3590056412767621,0.40421313318153534,0.2539770964455986,0.2616921308160671,17.545454545454547,17.772727272727273,21.199960014221396,21.833044688010823,0.48382845741099206,0.41709289216758483,81.18181818181819,79.29545454545455,15.818181818181818,17.772727272727273,19.112208231724864,21.857292292165102,81.81818181818181,82.79545454545455,99.02857218713574,101.87345735500267,-0.9772727272727337,0.25,-4.772727272727273,4.863636363636367,-1.3181818181818183,1.672727272727272,-0.16323232323233583,1.8863636363636402,-2.8448851678669342,0.04888128467640129,-6.625748208042552,5.3347278249170245,-1.6027460694178162,-0.22727272727272663,-0.6330846737894262,-2.3863636363636367,-3.6592277339324824,-1.954545454545455,-2.745084060440238,-0.007715034370468499,-0.045207491904773245,0.06673556524340724
1611661319,LVA,2021,82.56,84.26375,82.56,83.29736111111112,19.2,15.1875,23.263544634895993,17.94595782917395,14.8,17.9375,17.923752548182524,21.171720147621315,17.6,14.9375,21.302091064251165,17.756432882489552,33.2,41.1875,40.21384301624231,48.79988014670607,18.2,13.5,22.05781989074123,16.034931603980183,0.2547219483385969,0.19288258592464755,0.2698109619070975,0.3150981436292299,19.0,21.90625,22.994861888579226,25.856589333641377,0.39231241876403167,0.46258203126007463,81.6,82.8125,16.2,14.21875,19.614538298129187,16.80683848870817,84.8,89.25,102.70323126357198,105.67399100599089,-4.450000000000003,-3.1374999999999993,4.012499999999999,-7.987499999999997,2.6625000000000014,-1.7037499999999994,-0.7373611111111131,-1.2125000000000057,-2.970759742418906,-3.247967599438791,5.317586805722044,-8.586037130463765,3.5456581817616133,-2.90625,-2.861727445062151,4.699999999999999,6.022888286761045,1.9812499999999993,2.807699809421017,-0.045287181722132364,0.061839362413949356,-0.07026961249604297
