game_id,season,season_type,game_date,team_id,team_abbreviation,opp_team_id,opp_team_abbreviation,is_home,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,points_paint,points_fast_break,points_second_chance,points_off_turnovers,fouls_drawn,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_plus_minus,opp_points_paint,opp_points_fast_break,opp_points_second_chance,opp_points_off_turnovers,opp_fouls_drawn,box_source,opp_box_source,in_misc,era,source,observed_time,ch_ft,ch_3pt,pts_2s,ch_paint,ch_np2,box_poss,pbp_poss,ft_rate,fg3a_share,paint_share,reg_factor,pts_per100,ch_ft_per100,ch_3pt_per100,ch_paint_per100,ch_np2_per100,fta_per100,fg3a_per100,pf_per100,box_poss_reg,prior_games,pred_ch_ft,abserr_ch_ft,pred_ch_3pt,abserr_ch_3pt,pred_ch_paint,abserr_ch_paint,pred_ch_np2,abserr_ch_np2,pred_pts_sum,abserr_pts_sum,series_id,series_game_num
1042500132,2025,Playoffs,2025-09-17,1611661313,NYL,1611661317,PHX,1,L,200.0,19.0,63.0,0.302,6.0,26.0,0.231,16.0,25.0,0.64,9.0,27,36,14,5,4,15.0,14.0,60.0,-26,22.0,2,15,7,17,34,71,0.479,7,24,0.292,11,12,0.917,8,31,39,22,10,2,9,17,86.0,26,38,20,6,25,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500132.parquet,2026-07-31T12:30:23+00:00,16.0,18.0,26.0,22.0,4.0,80.0,77.0,0.3968253968253968,0.4126984126984127,0.36666666666666664,1.0,75.0,20.0,22.5,27.5,5.0,31.25,32.5,17.5,80.0,45,13.790993393091068,2.2090066069089325,27.41617003644643,9.416170036446431,33.46658303508517,11.466583035085172,6.260865078330517,2.260865078330517,80.93461154295318,20.934611542953178,2025_1611661313-1611661317,2
1042500133,2025,Playoffs,2025-09-19,1611661313,NYL,1611661317,PHX,0,L,200.0,23.0,68.0,0.338,7.0,32.0,0.219,20.0,26.0,0.769,2.0,31,33,18,7,6,10.0,19.0,73.0,-6,30.0,10,7,16,20,26,71,0.366,9,24,0.375,18,22,0.818,8,41,49,21,8,3,13,20,79.0,6,32,8,11,7,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500133.parquet,2026-07-31T12:30:23+00:00,20.0,21.0,32.0,30.0,2.0,87.44,83.0,0.38235294117647056,0.47058823529411764,0.410958904109589,1.0,83.48581884720952,22.872827081427264,24.016468435498627,34.3092406221409,2.2872827081427265,29.734675205855446,36.596523330283624,21.7291857273559,87.44,46,14.013643003702843,5.9863569962971575,26.896245142841778,5.896245142841778,32.833442178298405,2.833442178298405,6.136028756263729,4.136028756263729,79.87935908110674,6.879359081106742,2025_1611661313-1611661317,3
1042100101,2021,Playoffs,2021-09-23,1611661317,PHO,1611661313,NYL,1,W,200.0,28.0,67.0,0.418,12.0,32.0,0.375,15.0,18.0,0.833,7.0,28,35,20,3,5,10.0,15.0,83.0,1,30.0,8,11,9,22,32,69,0.464,12,28,0.429,6,7,0.857,6,25,31,19,5,4,10,22,82.0,-1,34,5,15,17,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100101.parquet,2026-07-31T12:30:09+00:00,15.0,36.0,32.0,30.0,2.0,77.92,74.0,0.26865671641791045,0.47761194029850745,0.3614457831325301,1.0,106.51950718685832,19.250513347022586,46.20123203285421,38.50102669404517,2.5667351129363447,23.100616016427104,41.067761806981515,19.250513347022586,77.92,32,13.87623728701107,1.1237627129889294,24.141224257726645,11.858775742273355,35.93950563514831,5.939505635148308,8.091080640453399,6.091080640453399,82.04804782033942,0.9519521796605801,2021_1611661313-1611661317,1
1042100211,2021,Playoffs,2021-09-26,1611661317,PHO,1611661328,SEA,0,W,225.0,32.0,79.0,0.405,8.0,29.0,0.276,13.0,24.0,0.542,14.0,34,48,22,8,8,13.0,18.0,85.0,5,44.0,18,13,20,21,28,76,0.368,9,25,0.36,15,16,0.938,6,33,39,19,5,7,13,21,80.0,-5,34,2,16,9,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100211.parquet,2026-07-31T12:30:09+00:00,13.0,24.0,48.0,44.0,4.0,88.56,87.0,0.3037974683544304,0.3670886075949367,0.5176470588235295,0.8888888888888888,95.98012646793134,14.679313459801264,27.100271002710027,49.68383017163505,4.5167118337850045,27.100271002710027,32.74616079494128,20.32520325203252,78.72,33,13.992197081748927,0.9921970817489267,24.86788800177378,0.8678880017737782,35.57555378240853,8.424446217591473,7.717840808646244,3.717840808646244,82.15347967457747,2.8465203254225315,2021_1611661317-1611661328,1
1042100311,2021,Playoffs,2021-09-28,1611661317,PHO,1611661319,LVA,0,L,200.0,34.0,71.0,0.479,9.0,31.0,0.29,13.0,16.0,0.813,6.0,24,30,25,4,5,7.0,18.0,90.0,-6,34.0,7,6,12,18,36,73,0.493,9,19,0.474,15,20,0.75,6,28,34,26,5,3,8,18,96.0,6,32,5,22,11,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100311.parquet,2026-07-31T12:30:09+00:00,13.0,27.0,50.0,34.0,16.0,79.04,79.0,0.22535211267605634,0.43661971830985913,0.37777777777777777,1.0,113.8663967611336,16.44736842105263,34.15991902834008,43.016194331983804,20.242914979757085,20.242914979757085,39.220647773279346,22.77327935222672,79.04,34,13.890138844251574,0.8901388442515739,24.8152999085478,2.1847000914522,36.086017761818894,2.086017761818894,7.4925650142524365,8.507434985747564,82.2840215288707,7.715978471129304,2021_1611661317-1611661319,1
1042100312,2021,Playoffs,2021-09-30,1611661317,PHO,1611661319,LVA,0,W,200.0,40.0,66.0,0.606,14.0,26.0,0.538,23.0,24.0,0.958,5.0,31,36,26,3,5,14.0,21.0,117.0,26,32.0,7,12,4,16,36,69,0.522,4,16,0.25,15,22,0.682,3,20,23,21,10,3,7,16,91.0,-26,46,12,2,17,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100312.parquet,2026-07-31T12:30:09+00:00,23.0,42.0,52.0,32.0,20.0,85.56,84.0,0.36363636363636365,0.3939393939393939,0.27350427350427353,1.0,136.7461430575035,26.881720430107528,49.08835904628331,37.40065451145395,23.37540906965872,28.050490883590463,30.388031790556333,24.544179523141654,85.56,35,13.798839597710607,9.201160402289393,24.94629022877304,17.05370977122696,35.96094423997244,3.9609442399724415,8.002654082055658,11.997345917944342,82.70872814851175,34.29127185148825,2021_1611661317-1611661319,2
1042100313,2021,Playoffs,2021-10-03,1611661317,PHO,1611661319,LVA,1,W,200.0,35.0,79.0,0.443,6.0,21.0,0.286,11.0,13.0,0.846,13.0,45,58,24,4,6,13.0,20.0,87.0,27,42.0,11,20,4,16,21,68,0.309,2,14,0.143,16,22,0.727,3,26,29,12,7,3,8,16,60.0,-27,24,8,2,9,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100313.parquet,2026-07-31T12:30:09+00:00,11.0,18.0,58.0,42.0,16.0,84.72,82.0,0.16455696202531644,0.26582278481012656,0.4827586206896552,1.0,102.69121813031161,12.983947119924457,21.246458923512748,49.57507082152974,18.885741265344667,15.34466477809254,24.78753541076487,23.607176581680832,84.72,36,14.740162128002618,3.740162128002618,25.958715359490927,7.9587153594909275,35.725795434010806,6.274204565989194,8.714898788467627,7.285101211532373,85.13957170997197,1.8604282900280253,2021_1611661317-1611661319,3
1042100314,2021,Playoffs,2021-10-06,1611661317,PHO,1611661319,LVA,1,L,200.0,31.0,75.0,0.413,8.0,19.0,0.421,6.0,9.0,0.667,9.0,26,35,20,6,6,19.0,14.0,76.0,-17,36.0,8,14,5,13,37,77,0.481,11,22,0.5,8,11,0.727,10,27,37,22,9,5,10,13,93.0,17,34,10,17,20,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100314.parquet,2026-07-31T12:30:09+00:00,6.0,24.0,46.0,36.0,10.0,88.96,81.0,0.12,0.25333333333333335,0.47368421052631576,1.0,85.431654676259,6.744604316546763,26.97841726618705,40.46762589928058,11.241007194244606,10.116906474820144,21.35791366906475,15.737410071942447,88.96,37,14.358405587720831,8.358405587720831,25.49061607011118,1.4906160701111801,36.094818645182734,0.09481864518273397,9.143378831557895,0.8566211684421052,85.08721913457265,9.08721913457265,2021_1611661317-1611661319,4
1042100315,2021,Playoffs,2021-10-08,1611661317,PHO,1611661319,LVA,0,W,200.0,30.0,65.0,0.462,5.0,21.0,0.238,22.0,26.0,0.846,5.0,24,29,16,9,6,11.0,17.0,87.0,3,36.0,4,10,20,18,29,69,0.42,6,20,0.3,20,20,1.0,12,26,38,16,8,0,16,18,84.0,-3,30,4,10,18,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100315.parquet,2026-07-31T12:30:09+00:00,22.0,15.0,50.0,36.0,14.0,82.44,80.0,0.4,0.3230769230769231,0.41379310344827586,1.0,105.53129548762737,26.68607472100922,18.19505094614265,43.66812227074236,16.98204754973314,31.53808830664726,25.473071324599708,20.62105773896167,82.44,38,13.507029107852421,8.492970892147579,25.403710247578807,10.403710247578807,36.08929053333942,0.0892905333394225,9.193321515482234,4.806678484517766,84.1933514042529,2.806648595747106,2021_1611661317-1611661319,5
1042100401,2021,Playoffs,2021-10-10,1611661317,PHO,1611661329,CHI,1,L,200.0,27.0,62.0,0.435,7.0,15.0,0.467,16.0,19.0,0.842,11.0,18,29,17,8,1,19.0,18.0,77.0,-14,32.0,6,7,24,21,36,68,0.529,8,23,0.348,11,11,1.0,10,24,34,24,6,4,18,21,91.0,14,48,4,15,19,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100401.parquet,2026-07-31T12:30:09+00:00,16.0,21.0,40.0,32.0,8.0,78.36,78.0,0.3064516129032258,0.24193548387096775,0.4155844155844156,1.0,98.26442062276672,20.41858090862685,26.79938744257274,40.8371618172537,10.209290454313425,24.247064828994386,19.142419601837673,22.970903522205205,78.36,39,14.370507274516,1.6294927254840008,24.802147801208708,3.802147801208708,36.08412758373826,4.084127583738258,9.471252868744783,1.4712528687447826,84.72803552820776,7.728035528207755,2021_1611661317-1611661329,1
1042100402,2021,Playoffs,2021-10-13,1611661317,PHO,1611661329,CHI,1,W,225.0,36.0,81.0,0.444,9.0,26.0,0.346,10.0,11.0,0.909,9.0,28,37,25,9,7,13.0,13.0,91.0,5,40.0,11,11,25,14,37,80,0.463,9,29,0.31,3,4,0.75,9,33,42,20,9,7,19,14,86.0,-5,50,6,12,13,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100402.parquet,2026-07-31T12:30:09+00:00,10.0,27.0,54.0,40.0,14.0,89.84,88.0,0.13580246913580246,0.32098765432098764,0.43956043956043955,0.8888888888888888,101.29118432769367,11.130899376669635,30.053428317008013,44.52359750667854,15.583259127337488,12.243989314336599,28.94033837934105,14.470169189670525,79.85777777777777,40,14.535901215545984,4.535901215545984,24.584006617149107,2.4159933828508926,35.84980833221313,4.150191667786871,9.386842461885522,4.6131575381144785,84.35655862679374,6.643441373206258,2021_1611661317-1611661329,2
1042100403,2021,Playoffs,2021-10-15,1611661317,PHO,1611661329,CHI,0,L,200.0,16.0,62.0,0.258,5.0,20.0,0.25,13.0,14.0,0.929,12.0,21,33,11,8,4,19.0,16.0,50.0,-36,14.0,2,10,7,16,30,60,0.5,8,18,0.444,18,22,0.818,7,27,34,22,13,5,13,16,86.0,36,36,10,5,22,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100403.parquet,2026-07-31T12:30:09+00:00,13.0,15.0,22.0,14.0,8.0,75.16,74.0,0.22580645161290322,0.3225806451612903,0.28,1.0,66.52474720596062,17.29643427354976,19.957424161788186,18.626929217668973,10.6439595529537,18.626929217668973,26.609898882384247,21.2879191059074,75.16,41,14.076195726269304,1.0761957262693045,24.72160522549568,9.72160522549568,36.0861751210928,22.0861751210928,9.649576648921672,1.6495766489216717,84.53355272177946,34.53355272177946,2021_1611661317-1611661329,3
1042100404,2021,Playoffs,2021-10-17,1611661317,PHO,1611661329,CHI,0,L,200.0,28.0,68.0,0.412,6.0,20.0,0.3,12.0,13.0,0.923,5.0,29,34,20,4,5,15.0,14.0,74.0,-6,32.0,3,0,8,17,31,70,0.443,7,25,0.28,11,13,0.846,5,31,36,26,7,3,10,17,80.0,6,44,10,7,14,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2021_playoffs.parquet+misc_1042100404.parquet,2026-07-31T12:30:09+00:00,12.0,18.0,44.0,32.0,12.0,83.72,82.0,0.19117647058823528,0.29411764705882354,0.43243243243243246,1.0,88.38987099856665,14.33349259436216,21.50023889154324,38.22264691829909,14.33349259436216,15.527950310559007,23.889154323936932,16.722408026755854,83.72,42,13.967272063435354,1.9672720634353542,24.171751735004122,6.171751735004122,34.83698219459012,2.836982194590121,9.5562766786797,2.4437233213203005,82.53228267170928,8.532282671709282,2021_1611661317-1611661329,4
1042200101,2022,Playoffs,2022-08-17,1611661317,PHO,1611661319,LVA,0,L,200.0,23.0,75.0,0.307,5.0,18.0,0.278,12.0,17.0,0.706,10.0,28,38,15,3,2,10.0,17.0,63.0,-16,32.0,5,6,7,18,26,64,0.406,9,28,0.321,18,18,1.0,6,36,42,16,5,7,12,18,79.0,16,18,12,5,11,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200101.parquet,2026-07-30T17:02:53+00:00,12.0,15.0,36.0,32.0,4.0,82.48,76.0,0.22666666666666666,0.24,0.5079365079365079,1.0,76.38215324927255,14.548981571290009,18.18622696411251,38.79728419010669,4.849660523763336,20.61105722599418,21.823472356935014,20.61105722599418,82.48,36,13.325681145334416,1.325681145334416,26.49615209794153,11.496152097941529,33.752639340458586,1.752639340458586,5.224410044002951,1.2244100440029513,78.79888262773748,15.798882627737484,2022_1611661317-1611661319,1
1042200102,2022,Playoffs,2022-08-20,1611661317,PHO,1611661319,LVA,0,L,200.0,34.0,73.0,0.466,5.0,23.0,0.217,7.0,14.0,0.5,11.0,20,31,17,5,1,14.0,13.0,80.0,-37,36.0,8,13,13,16,41,64,0.641,23,36,0.639,12,14,0.857,2,28,30,31,8,3,12,16,117.0,37,26,8,3,21,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2022_playoffs.parquet+misc_1042200102.parquet,2026-07-30T17:02:53+00:00,7.0,15.0,58.0,36.0,22.0,82.16,82.0,0.1917808219178082,0.3150684931506849,0.45,1.0,97.37098344693281,8.519961051606622,18.257059396299905,43.816942551119766,26.777020447906526,17.039922103213243,27.994157740993185,15.822784810126583,82.16,37,13.190369511710147,6.190369511710147,25.819995157458596,10.819995157458596,33.64955621802611,2.350443781973887,5.15239522180885,16.84760477819115,77.8123161090037,2.187683890996297,2022_1611661317-1611661319,2
1042400111,2024,Playoffs,2024-09-22,1611661317,PHO,1611661324,MIN,0,L,200.0,37.0,74.0,0.5,14.0,27.0,0.519,7.0,11.0,0.636,7.0,24,31,19,8,5,11.0,21.0,95.0,-7,32.0,12,10,17,13,34,69,0.493,10,24,0.417,24,25,0.96,6,25,31,30,8,4,10,13,102.0,7,36,13,13,12,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2024_playoffs.parquet+misc_1042400111.parquet,2026-07-30T17:02:58+00:00,7.0,42.0,46.0,32.0,14.0,82.84,83.0,0.14864864864864866,0.36486486486486486,0.3368421052631579,1.0,114.6788990825688,8.450024142926122,50.70014485755674,38.6286817962337,16.900048285852243,13.278609367455335,32.592950265572185,25.35007242877837,82.84,40,14.241833785941335,7.241833785941335,24.04829975014097,17.95170024985903,32.60360538522314,0.6036053852231404,8.984925664830097,5.015074335169903,79.87866458613554,15.121335413864458,2024_1611661317-1611661324,1
1042400112,2024,Playoffs,2024-09-25,1611661317,PHO,1611661324,MIN,0,L,200.0,35.0,68.0,0.515,8.0,26.0,0.308,10.0,14.0,0.714,7.0,24,31,25,3,3,15.0,26.0,88.0,-13,44.0,4,13,9,14,34,67,0.507,10,26,0.385,23,27,0.852,5,20,25,28,6,2,7,14,101.0,13,38,6,8,21,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2024_playoffs.parquet+misc_1042400112.parquet,2026-07-30T17:02:58+00:00,10.0,24.0,54.0,44.0,10.0,82.16,78.0,0.20588235294117646,0.38235294117647056,0.5,1.0,107.1080817916261,12.171372930866601,29.211295034079846,53.55404089581305,12.171372930866601,17.039922103213243,31.645569620253166,31.645569620253166,82.16,41,13.507886862137832,3.5078868621378323,25.070706926157577,1.0707069261575768,32.56922811350264,11.43077188649736,9.270550308577961,0.7294496914220385,80.418372210376,7.581627789623994,2024_1611661317-1611661324,2
1042500131,2025,Playoffs,2025-09-14,1611661317,PHX,1611661313,NYL,1,L,225.0,25.0,77.0,0.325,6.0,26.0,0.231,13.0,16.0,0.813,5.0,26,31,16,12,2,11.0,14.0,69.0,-7,34.0,20,4,15,13,30,72,0.417,10,33,0.303,6,9,0.667,10,38,48,19,6,6,21,13,76.0,7,30,11,9,5,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500131.parquet,2026-07-31T12:30:23+00:00,13.0,18.0,38.0,34.0,4.0,90.04,85.0,0.2077922077922078,0.33766233766233766,0.4927536231884058,0.8888888888888888,76.63260772989781,14.438027543314082,19.991115059973342,37.76099511328298,4.4424700133274095,17.769880053309638,28.876055086628163,15.548645046645934,80.03555555555556,44,13.403837701217594,0.40383770121759355,28.353672437034522,10.353672437034522,34.307733337247704,0.30773333724770424,6.049440559368059,2.049440559368059,82.11468403486788,13.114684034867878,2025_1611661313-1611661317,1
1042500132,2025,Playoffs,2025-09-17,1611661317,PHX,1611661313,NYL,0,W,200.0,34.0,71.0,0.479,7.0,24.0,0.292,11.0,12.0,0.917,8.0,31,39,22,10,2,9.0,17.0,86.0,26,38.0,20,6,25,14,19,63,0.302,6,26,0.231,16,25,0.64,9,27,36,14,5,4,15,14,60.0,-26,22,2,15,7,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500132.parquet,2026-07-31T12:30:23+00:00,11.0,21.0,54.0,38.0,16.0,77.28,78.0,0.16901408450704225,0.3380281690140845,0.4418604651162791,1.0,111.28364389233954,14.233954451345756,27.17391304347826,49.17184265010352,20.70393374741201,15.527950310559007,31.055900621118013,21.99792960662526,77.28,45,13.363098359606465,2.3630983596064645,27.778825930882952,6.778825930882952,34.29064766693902,3.709352333060977,5.9356535188486,10.0643464811514,81.36822547627703,4.631774523722967,2025_1611661313-1611661317,2
1042500133,2025,Playoffs,2025-09-19,1611661317,PHX,1611661313,NYL,1,W,200.0,26.0,71.0,0.366,9.0,24.0,0.375,18.0,22.0,0.818,8.0,41,49,21,8,3,13.0,20.0,79.0,6,32.0,8,11,7,19,23,68,0.338,7,32,0.219,20,26,0.769,2,31,33,18,7,6,10,19,73.0,-6,30,10,7,16,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500133.parquet,2026-07-31T12:30:23+00:00,18.0,27.0,34.0,32.0,2.0,85.68,84.0,0.30985915492957744,0.3380281690140845,0.4050632911392405,1.0,92.20354808590102,21.008403361344538,31.512605042016805,37.348272642390285,2.334267040149393,25.67693744164332,28.011204481792713,23.34267040149393,85.68,46,13.124917573746373,4.875082426253627,27.40452509123829,0.40452509123829117,34.49546391490864,2.4954639149086404,6.491368236526721,4.491368236526721,81.51627481642002,2.5162748164200224,2025_1611661313-1611661317,3
1042500201,2025,Playoffs,2025-09-21,1611661317,PHX,1611661324,MIN,0,L,200.0,31.0,75.0,0.413,3.0,23.0,0.13,4.0,4.0,1.0,7.0,28,35,19,6,0,10.0,6.0,69.0,-13,54.0,10,5,13,10,34,77,0.442,9,29,0.31,5,6,0.833,8,34,42,21,7,2,12,10,82.0,13,40,15,20,11,6,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500201.parquet,2026-07-31T12:30:23+00:00,4.0,9.0,56.0,54.0,2.0,79.76,80.0,0.05333333333333334,0.30666666666666664,0.782608695652174,1.0,86.50952858575727,5.015045135406218,11.283851554663991,67.70310932798395,2.507522567703109,5.015045135406218,28.836509528585754,7.522567703109328,79.76,47,13.615896868382714,9.615896868382714,27.382304668579426,18.382304668579426,34.35838894942385,19.641611050576152,6.2446589403821084,4.2446589403821084,81.60124942676809,12.601249426768092,2025_1611661317-1611661324,1
1042500202,2025,Playoffs,2025-09-23,1611661317,PHX,1611661324,MIN,0,W,225.0,33.0,79.0,0.418,13.0,32.0,0.406,10.0,13.0,0.769,9.0,28,37,29,10,1,16.0,15.0,89.0,6,36.0,14,18,21,13,34,75,0.453,7,28,0.25,8,9,0.889,7,30,37,22,9,7,18,13,83.0,-6,38,16,10,19,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500202.parquet,2026-07-31T12:30:23+00:00,10.0,39.0,40.0,36.0,4.0,91.72,89.0,0.16455696202531644,0.4050632911392405,0.4044943820224719,0.8888888888888888,97.03445268207588,10.902747492368077,42.5207152202355,39.24989097252508,4.361098996947231,14.1735717400785,34.888791975577846,16.354121238552114,81.52888888888889,48,12.648149710794154,2.6481497107941543,26.37752428044275,12.62247571955725,35.43200327204799,0.5679967279520071,6.012645047972037,2.012645047972037,80.47032231125694,8.529677688743064,2025_1611661317-1611661324,2
1042500203,2025,Playoffs,2025-09-26,1611661317,PHX,1611661324,MIN,1,W,200.0,30.0,65.0,0.462,6.0,18.0,0.333,18.0,22.0,0.818,12.0,25,37,19,9,5,15.0,15.0,84.0,8,42.0,8,12,12,14,30,71,0.423,6,24,0.25,10,11,0.909,10,19,29,18,7,6,12,14,76.0,-8,28,5,9,13,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500203.parquet,2026-07-31T12:30:23+00:00,18.0,18.0,48.0,42.0,6.0,77.68,74.0,0.3384615384615385,0.27692307692307694,0.5,1.0,108.13594232749742,23.171987641606588,23.171987641606588,54.06797116374871,7.723995880535529,28.321318228630275,23.171987641606588,19.309989701338825,77.68,49,12.381809565003527,5.618190434996473,27.06427091118232,9.06427091118232,35.46290607177275,6.53709392822725,5.90314377133833,0.09685622866166987,80.81213031929693,3.1878696807030735,2025_1611661317-1611661324,3
1042500204,2025,Playoffs,2025-09-28,1611661317,PHX,1611661324,MIN,1,W,200.0,29.0,68.0,0.426,11.0,28.0,0.393,17.0,23.0,0.739,7.0,31,38,20,2,3,12.0,10.0,86.0,5,34.0,11,9,5,18,32,77,0.416,9,24,0.375,8,9,0.889,4,30,34,19,8,6,10,18,81.0,-5,36,20,2,14,10,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500204.parquet,2026-07-31T12:30:23+00:00,17.0,33.0,36.0,34.0,2.0,83.12,83.0,0.3382352941176471,0.4117647058823529,0.3953488372093023,1.0,103.46487006737247,20.452358036573628,39.70163618864292,40.904716073147256,2.4061597690086622,27.670837343599615,33.68623676612127,12.03079884504331,83.12,50,12.94653909756694,4.053460902433059,26.573277922226996,6.426722077773004,35.81700705996611,1.8170070599661088,5.908390274854776,3.908390274854776,81.24521435461483,4.754785645385169,2025_1611661317-1611661324,4
1042500301,2025,Playoffs,2025-10-03,1611661317,PHX,1611661319,LVA,0,L,200.0,31.0,66.0,0.47,14.0,36.0,0.389,10.0,13.0,0.769,6.0,29,35,20,4,4,14.0,17.0,86.0,-3,30.0,10,8,10,12,33,72,0.458,9,27,0.333,14,20,0.7,8,25,33,24,9,3,7,12,89.0,3,34,13,4,20,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500301.parquet,2026-07-31T12:30:23+00:00,10.0,42.0,34.0,30.0,4.0,79.72,79.0,0.19696969696969696,0.5454545454545454,0.3488372093023256,1.0,107.87757150025088,12.54390366281987,52.68439538384345,37.63171098845961,5.017561465127948,16.30707476166583,45.158053186151534,21.32463622679378,79.72,51,13.353774105730006,3.3537741057300057,26.91995535854371,15.08004464145629,35.718992031200976,5.718992031200976,5.697559511642225,1.6975595116422246,81.69028100711691,4.3097189928830915,2025_1611661317-1611661319,1
1042500302,2025,Playoffs,2025-10-05,1611661317,PHX,1611661319,LVA,0,L,200.0,29.0,71.0,0.408,5.0,28.0,0.179,15.0,18.0,0.833,8.0,26,34,17,9,1,11.0,14.0,78.0,-13,42.0,17,5,18,15,37,75,0.493,8,23,0.348,9,13,0.692,9,34,43,21,9,6,13,15,91.0,13,40,13,12,14,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500302.parquet,2026-07-31T12:30:23+00:00,15.0,15.0,48.0,42.0,6.0,81.92,82.0,0.2535211267605634,0.39436619718309857,0.5384615384615384,1.0,95.21484375,18.310546875,18.310546875,51.26953125,7.32421875,21.97265625,34.1796875,17.08984375,81.92,52,13.016990773631367,1.9830092263686332,27.73022501701856,12.730225017018562,35.41170343689519,6.588296563104812,5.606347516025331,0.3936524839746687,81.76526674357045,3.76526674357045,2025_1611661317-1611661319,2
1042500303,2025,Playoffs,2025-10-08,1611661317,PHX,1611661319,LVA,1,L,200.0,29.0,66.0,0.439,7.0,21.0,0.333,23.0,31.0,0.742,10.0,23,33,17,5,2,12.0,21.0,88.0,-2,40.0,15,24,10,24,29,68,0.426,9,24,0.375,23,25,0.92,12,24,36,21,8,8,10,24,90.0,2,30,13,14,16,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500303.parquet,2026-07-31T12:30:23+00:00,23.0,21.0,44.0,40.0,4.0,81.64,76.0,0.4696969696969697,0.3181818181818182,0.45454545454545453,1.0,107.79029887310142,28.17246447819696,25.72268495835375,48.99559039686428,4.899559039686428,37.97158255756982,25.72268495835375,25.72268495835375,81.64,53,13.216039542822164,9.783960457177836,27.048756834372462,6.048756834372462,35.76438490792892,4.235615092071079,5.627420328366803,1.627420328366803,81.65660161349035,6.343398386509648,2025_1611661317-1611661319,3
1042500304,2025,Playoffs,2025-10-10,1611661317,PHX,1611661319,LVA,1,L,200.0,32.0,65.0,0.492,5.0,18.0,0.278,17.0,19.0,0.895,8.0,33,41,17,3,5,18.0,25.0,86.0,-11,48.0,10,7,6,16,28,72,0.389,12,31,0.387,29,35,0.829,10,22,32,19,8,6,7,16,97.0,11,28,9,11,26,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_playoffs.parquet+misc_1042500304.parquet,2026-07-31T12:30:23+00:00,17.0,15.0,54.0,48.0,6.0,83.36,83.0,0.2923076923076923,0.27692307692307694,0.5581395348837209,1.0,103.16698656429942,20.393474088291747,17.994241842610364,57.58157389635317,7.197696737044146,22.79270633397313,21.593090211132438,29.990403071017276,83.36,54,14.197755153768178,2.8022448462318224,26.726097216395694,11.726097216395694,35.99032587148992,12.009674128510078,5.540608635350061,0.4593913646499388,82.45478687700384,3.5452131229961594,2025_1611661317-1611661319,4
