game_id,season,season_type,game_date,team_abbreviation,opp_team_abbreviation,pts,opp_pts,margin_true,bookie_margin,n_books,era_file,bookie_margin_t65,bookie_err,bookie_err_t65,both_playoff_teams,err_str,str_margin_cal
1022300151,2023,Regular Season,2023-08-01,CON,MIN,79,69,10.0,11.576923076923077,13,master_odds.csv,11.576923076923077,1.5769230769230766,1.5769230769230766,True,,
1022300152,2023,Regular Season,2023-08-01,IND,PHO,72,71,1.0,5.769230769230769,13,master_odds.csv,5.769230769230769,4.769230769230769,4.769230769230769,False,,
1022300153,2023,Regular Season,2023-08-01,LVA,ATL,93,72,21.0,13.538461538461538,13,master_odds.csv,13.538461538461538,-7.461538461538462,-7.461538461538462,True,,
1022300154,2023,Regular Season,2023-08-01,LAS,NYL,69,76,-7.0,-8.178571428571429,14,master_odds.csv,-8.178571428571429,-1.1785714285714288,-1.1785714285714288,False,,
1022300155,2023,Regular Season,2023-08-02,SEA,DAL,65,76,-11.0,-6.857142857142857,14,master_odds.csv,-6.857142857142857,4.142857142857143,4.142857142857143,False,,
1022300156,2023,Regular Season,2023-08-03,PHO,ATL,91,71,20.0,-7.59375,16,master_odds.csv,-7.59375,-27.59375,-27.59375,False,,
1022300157,2023,Regular Season,2023-08-04,IND,CON,72,88,-16.0,-8.1,15,master_odds.csv,-8.1,7.9,7.9,False,,
1022300158,2023,Regular Season,2023-08-04,WAS,LAS,79,77,2.0,3.21875,16,master_odds.csv,3.21875,1.21875,1.21875,False,,
1022300159,2023,Regular Season,2023-08-04,DAL,CHI,89,104,-15.0,10.21875,16,master_odds.csv,10.21875,25.21875,25.21875,True,,
1022300160,2023,Regular Season,2023-08-04,MIN,NYL,66,76,-10.0,-9.21875,16,master_odds.csv,-9.21875,0.78125,0.78125,True,,
1022300161,2023,Regular Season,2023-08-05,PHO,SEA,91,97,-6.0,3.6875,16,master_odds.csv,3.6875,9.6875,9.6875,False,,
1022300162,2023,Regular Season,2023-08-06,ATL,IND,82,73,9.0,7.875,16,master_odds.csv,7.875,-1.125,-1.125,False,,
1022300163,2023,Regular Season,2023-08-06,NYL,LVA,99,61,38.0,-5.066666666666666,15,master_odds.csv,-5.066666666666666,-43.06666666666666,-43.06666666666666,True,,
1022300164,2023,Regular Season,2023-08-06,WAS,LAS,83,91,-8.0,3.0,16,master_odds.csv,3.0,11.0,11.0,False,,
1022300165,2023,Regular Season,2023-08-06,DAL,CHI,96,104,-8.0,8.625,16,master_odds.csv,8.625,16.625,16.625,True,,
1022300166,2023,Regular Season,2023-08-08,SEA,CON,69,81,-12.0,-7.5,15,master_odds.csv,-7.5,4.5,4.5,False,,
1022300167,2023,Regular Season,2023-08-08,IND,LAS,80,87,-7.0,1.09375,16,master_odds.csv,1.09375,8.09375,8.09375,False,,
1022300168,2023,Regular Season,2023-08-08,CHI,MIN,79,88,-9.0,3.4375,16,master_odds.csv,3.4375,12.4375,12.4375,True,,
1022300169,2023,Regular Season,2023-08-08,DAL,LVA,84,104,-20.0,-8.5,15,master_odds.csv,-8.5,11.5,11.5,True,,
1022300170,2023,Regular Season,2023-08-08,PHO,WAS,91,72,19.0,2.875,16,master_odds.csv,2.875,-16.125,-16.125,False,,
1022300171,2023,Regular Season,2023-08-10,IND,MIN,91,73,18.0,-2.28125,16,master_odds.csv,-2.28125,-20.28125,-20.28125,False,,
1022300172,2023,Regular Season,2023-08-10,PHO,CON,90,84,6.0,-7.3,15,master_odds.csv,-7.3,-13.3,-13.3,False,,
1022300173,2023,Regular Season,2023-08-10,SEA,ATL,68,67,1.0,-5.5,16,master_odds.csv,-5.5,-6.5,-6.5,False,,
1022300174,2023,Regular Season,2023-08-11,NYL,CHI,89,73,16.0,12.40625,16,master_odds.csv,12.40625,-3.59375,-3.59375,True,,
1022300175,2023,Regular Season,2023-08-11,LVA,WAS,113,89,24.0,17.4,15,master_odds.csv,17.4,-6.600000000000001,-6.600000000000001,True,,
1022300176,2023,Regular Season,2023-08-12,LAS,ATL,85,74,11.0,-0.03571428571428571,14,master_odds.csv,-0.03571428571428571,-11.035714285714286,-11.035714285714286,False,,
1022300177,2023,Regular Season,2023-08-12,DAL,CON,91,81,10.0,2.5,15,master_odds.csv,2.5,-7.5,-7.5,True,,
1022300178,2023,Regular Season,2023-08-13,WAS,CHI,83,76,7.0,4.59375,16,master_odds.csv,4.59375,-2.40625,-2.40625,True,,
1022300179,2023,Regular Season,2023-08-13,SEA,PHO,81,71,10.0,2.5,16,master_odds.csv,2.5,-7.5,-7.5,False,,
1022300180,2023,Regular Season,2023-08-13,IND,NYL,89,100,-11.0,-10.46875,16,master_odds.csv,-10.46875,0.53125,0.53125,False,,
1022300181,2023,Regular Season,2023-08-13,LVA,ATL,86,65,21.0,16.933333333333334,15,master_odds.csv,16.933333333333334,-4.066666666666666,-4.066666666666666,True,,
1022300182,2023,Regular Season,2023-08-17,LVA,NYL,88,75,13.0,6.766666666666667,15,master_odds.csv,6.766666666666667,-6.233333333333333,-6.233333333333333,True,,
1022300183,2023,Regular Season,2023-08-18,CON,DAL,75,95,-20.0,3.966666666666667,15,master_odds.csv,3.966666666666667,23.96666666666667,23.96666666666667,True,,
1022300184,2023,Regular Season,2023-08-18,IND,WAS,79,83,-4.0,-4.59375,16,master_odds.csv,-4.59375,-0.59375,-0.59375,False,,
1022300185,2023,Regular Season,2023-08-18,ATL,CHI,78,67,11.0,3.09375,16,master_odds.csv,3.09375,-7.90625,-7.90625,True,,
1022300186,2023,Regular Season,2023-08-18,PHO,NYL,63,85,-22.0,-12.125,16,master_odds.csv,-12.125,9.875,9.875,False,,
1022300187,2023,Regular Season,2023-08-18,SEA,MIN,70,78,-8.0,-1.375,16,master_odds.csv,-1.375,6.625,6.625,False,,
1022300188,2023,Regular Season,2023-08-19,LVA,LAS,72,78,-6.0,16.6,15,master_odds.csv,16.6,22.6,22.6,False,,
1022300189,2023,Regular Season,2023-08-20,WAS,DAL,84,97,-13.0,-5.633333333333334,15,master_odds.csv,-5.633333333333334,7.366666666666666,7.366666666666666,True,,
1022300190,2023,Regular Season,2023-08-20,CHI,CON,73,79,-6.0,-5.5,15,master_odds.csv,-5.5,0.5,0.5,True,,
1022300191,2023,Regular Season,2023-08-20,PHO,IND,73,83,-10.0,-3.6875,16,master_odds.csv,-3.6875,6.3125,6.3125,False,,
1022300192,2023,Regular Season,2023-08-20,MIN,SEA,74,88,-14.0,5.433333333333334,15,master_odds.csv,5.433333333333334,19.433333333333334,19.433333333333334,False,,
1022300193,2023,Regular Season,2023-08-22,ATL,LVA,100,112,-12.0,-16.0,14,master_odds.csv,-16.0,-4.0,-4.0,True,,
1022300194,2023,Regular Season,2023-08-22,WAS,CON,64,68,-4.0,-3.466666666666667,15,master_odds.csv,-3.466666666666667,0.5333333333333332,0.5333333333333332,True,,
1022300195,2023,Regular Season,2023-08-22,CHI,SEA,102,79,23.0,4.21875,16,master_odds.csv,4.21875,-18.78125,-18.78125,False,,
1022300196,2023,Regular Season,2023-08-22,MIN,DAL,91,86,5.0,-6.15625,16,master_odds.csv,-6.15625,-11.15625,-11.15625,True,,
1022300197,2023,Regular Season,2023-08-23,LAS,PHO,91,62,29.0,10.6875,16,master_odds.csv,10.6875,-18.3125,-18.3125,False,,
1022300198,2023,Regular Season,2023-08-24,CON,NYL,90,95,-5.0,-6.1,15,master_odds.csv,-6.1,-1.0999999999999996,-1.0999999999999996,True,,
1022300199,2023,Regular Season,2023-08-24,IND,SEA,90,86,4.0,4.0,16,master_odds.csv,4.0,0.0,0.0,False,,
1022300200,2023,Regular Season,2023-08-24,CHI,LVA,87,94,-7.0,-14.566666666666666,15,master_odds.csv,-14.566666666666666,-7.566666666666666,-7.566666666666666,True,,
1022300201,2023,Regular Season,2023-08-24,DAL,MIN,81,90,-9.0,6.84375,16,master_odds.csv,6.84375,15.84375,15.84375,True,,
1022300202,2023,Regular Season,2023-08-25,ATL,LAS,78,83,-5.0,-1.9,15,master_odds.csv,-1.9,3.1,3.1,False,,
1022300203,2023,Regular Season,2023-08-26,WAS,LVA,78,62,16.0,-10.5,15,master_odds.csv,-10.5,-26.5,-26.5,True,,
1022300204,2023,Regular Season,2023-08-26,MIN,NYL,76,111,-35.0,-8.9375,16,master_odds.csv,-8.9375,26.0625,26.0625,True,,
1022300205,2023,Regular Season,2023-08-27,CON,LAS,83,68,15.0,6.214285714285714,14,master_odds.csv,6.214285714285714,-8.785714285714285,-8.785714285714285,False,,
1022300206,2023,Regular Season,2023-08-27,IND,ATL,83,80,3.0,-0.75,16,master_odds.csv,-0.75,-3.75,-3.75,False,,
1022300207,2023,Regular Season,2023-08-27,PHO,DAL,74,77,-3.0,-8.5625,16,master_odds.csv,-8.5625,-5.5625,-5.5625,False,,
1022300208,2023,Regular Season,2023-08-27,SEA,CHI,85,90,-5.0,-1.125,16,master_odds.csv,-1.125,3.875,3.875,False,,
1022300209,2023,Regular Season,2023-08-28,NYL,LVA,94,85,9.0,1.6785714285714286,14,master_odds.csv,1.6785714285714286,-7.321428571428571,-7.321428571428571,True,,
1022300210,2023,Regular Season,2023-08-29,ATL,PHO,94,76,18.0,8.5,16,master_odds.csv,8.5,-9.5,-9.5,False,,
1022300211,2023,Regular Season,2023-08-29,WAS,MIN,83,72,11.0,6.625,16,master_odds.csv,6.625,-4.375,-4.375,True,,
1022300212,2023,Regular Season,2023-08-29,LAS,CHI,75,76,-1.0,4.833333333333333,15,master_odds.csv,4.833333333333333,5.833333333333333,5.833333333333333,False,,
1022300213,2023,Regular Season,2023-08-31,CON,PHO,84,74,10.0,13.633333333333333,15,master_odds.csv,13.633333333333333,3.633333333333333,3.633333333333333,False,,
1022300214,2023,Regular Season,2023-08-31,LVA,WAS,84,75,9.0,10.433333333333334,15,master_odds.csv,10.433333333333334,1.4333333333333336,1.4333333333333336,True,,
1022300215,2023,Regular Season,2023-08-31,LAS,SEA,61,72,-11.0,6.5,16,master_odds.csv,6.5,17.5,17.5,False,,
1022300216,2023,Regular Season,2023-09-01,IND,DAL,100,110,-10.0,-4.90625,16,master_odds.csv,-4.90625,5.09375,5.09375,False,,
1022300217,2023,Regular Season,2023-09-01,NYL,CON,89,58,31.0,7.266666666666667,15,master_odds.csv,7.266666666666667,-23.733333333333334,-23.733333333333334,True,,
1022300218,2023,Regular Season,2023-09-01,MIN,ATL,91,85,6.0,1.46875,16,master_odds.csv,1.46875,-4.53125,-4.53125,True,,
1022300219,2023,Regular Season,2023-09-02,LVA,SEA,103,77,26.0,19.333333333333332,15,master_odds.csv,19.333333333333332,-6.666666666666668,-6.666666666666668,False,,
1022300220,2023,Regular Season,2023-09-03,CHI,NYL,69,86,-17.0,-8.34375,16,master_odds.csv,-8.34375,8.65625,8.65625,True,,
1022300221,2023,Regular Season,2023-09-03,DAL,IND,84,97,-13.0,9.53125,16,master_odds.csv,9.53125,22.53125,22.53125,False,,
1022300222,2023,Regular Season,2023-09-03,MIN,PHO,86,73,13.0,7.84375,16,master_odds.csv,7.84375,-5.15625,-5.15625,False,,
1022300223,2023,Regular Season,2023-09-03,LAS,WAS,72,64,8.0,-2.4375,16,master_odds.csv,-2.4375,-10.4375,-10.4375,False,,
1022300224,2023,Regular Season,2023-09-05,CON,LAS,90,76,14.0,7.142857142857143,14,master_odds.csv,7.142857142857143,-6.857142857142857,-6.857142857142857,False,,
1022300225,2023,Regular Season,2023-09-05,IND,CHI,69,96,-27.0,1.125,16,master_odds.csv,1.125,28.125,28.125,False,,
1022300226,2023,Regular Season,2023-09-05,DAL,NYL,93,94,-1.0,-6.5,16,master_odds.csv,-6.5,-5.5,-5.5,True,,
1022300227,2023,Regular Season,2023-09-05,PHO,WAS,77,100,-23.0,-7.125,16,master_odds.csv,-7.125,15.875,15.875,False,,
1022300228,2023,Regular Season,2023-09-06,ATL,SEA,79,68,11.0,9.21875,16,master_odds.csv,9.21875,-1.78125,-1.78125,False,,
1022300229,2023,Regular Season,2023-09-07,NYL,LAS,96,89,7.0,13.9375,16,master_odds.csv,13.9375,6.9375,6.9375,False,,
1022300230,2023,Regular Season,2023-09-08,CON,IND,76,59,17.0,9.933333333333334,15,master_odds.csv,9.933333333333334,-7.066666666666666,-7.066666666666666,False,,
1022300231,2023,Regular Season,2023-09-08,WAS,ATL,75,80,-5.0,5.46875,16,master_odds.csv,5.46875,10.46875,10.46875,True,,
1022300232,2023,Regular Season,2023-09-08,CHI,MIN,92,87,5.0,4.21875,16,master_odds.csv,4.21875,-0.78125,-0.78125,True,,
1022300233,2023,Regular Season,2023-09-08,DAL,SEA,106,91,15.0,11.5,16,master_odds.csv,11.5,-3.5,-3.5,False,,
1022300234,2023,Regular Season,2023-09-08,PHO,LVA,73,94,-21.0,-18.7,15,master_odds.csv,-18.7,2.3000000000000007,2.3000000000000007,False,,
1022300235,2023,Regular Season,2023-09-10,ATL,DAL,77,94,-17.0,1.3,15,master_odds.csv,1.3,18.3,18.3,True,,
1022300236,2023,Regular Season,2023-09-10,CON,CHI,91,102,-11.0,9.571428571428571,14,master_odds.csv,9.571428571428571,20.57142857142857,20.57142857142857,True,,
1022300237,2023,Regular Season,2023-09-10,IND,MIN,87,72,15.0,-2.3333333333333335,15,master_odds.csv,-2.3333333333333335,-17.333333333333332,-17.333333333333332,False,,
1022300238,2023,Regular Season,2023-09-10,NYL,WAS,88,90,-2.0,9.785714285714286,14,master_odds.csv,9.785714285714286,11.785714285714286,11.785714285714286,True,,
1022300239,2023,Regular Season,2023-09-10,LVA,PHO,100,85,15.0,20.714285714285715,14,master_odds.csv,20.714285714285715,5.714285714285715,5.714285714285715,False,,
1022300240,2023,Regular Season,2023-09-10,SEA,LAS,89,91,-2.0,-2.272727272727273,11,master_odds.csv,-2.272727272727273,-0.27272727272727293,-0.27272727272727293,False,,
1022400001,2024,Regular Season,2024-05-14,WAS,NYL,80,85,-5.0,-11.083333333333334,12,master_odds.csv,-11.083333333333334,-6.083333333333334,-6.083333333333334,False,,
1022400002,2024,Regular Season,2024-05-14,CON,IND,92,71,21.0,8.045454545454545,11,master_odds.csv,8.045454545454545,-12.954545454545455,-12.954545454545455,True,,
1022400003,2024,Regular Season,2024-05-14,LVA,PHO,89,80,9.0,16.59090909090909,11,master_odds.csv,16.59090909090909,7.59090909090909,7.59090909090909,True,,
1022400004,2024,Regular Season,2024-05-14,SEA,MIN,70,83,-13.0,7.458333333333333,12,master_odds.csv,7.458333333333333,20.458333333333332,20.458333333333332,True,,
1022400005,2024,Regular Season,2024-05-15,DAL,CHI,87,79,8.0,7.666666666666667,12,master_odds.csv,7.666666666666667,-0.33333333333333304,-0.33333333333333304,False,,
1022400006,2024,Regular Season,2024-05-15,LAS,ATL,81,92,-11.0,-3.9583333333333335,12,master_odds.csv,-3.9583333333333335,7.041666666666666,7.041666666666666,False,,
1022400007,2024,Regular Season,2024-05-16,IND,NYL,66,102,-36.0,-8.409090909090908,11,master_odds.csv,-8.409090909090908,27.590909090909093,27.590909090909093,True,,
1022400008,2024,Regular Season,2024-05-17,CON,WAS,84,77,7.0,8.090909090909092,11,master_odds.csv,8.090909090909092,1.0909090909090917,1.0909090909090917,False,,
1022400009,2024,Regular Season,2024-05-17,MIN,SEA,102,93,9.0,-1.25,12,master_odds.csv,-1.25,-10.25,-10.25,True,,
1022400010,2024,Regular Season,2024-05-18,NYL,IND,91,80,11.0,13.416666666666666,12,master_odds.csv,13.416666666666666,2.416666666666666,2.416666666666666,True,,
1022400011,2024,Regular Season,2024-05-18,LVA,LAS,89,82,7.0,17.95,10,master_odds.csv,17.95,10.95,10.95,False,,
1022400012,2024,Regular Season,2024-05-18,DAL,CHI,74,83,-9.0,4.458333333333333,12,master_odds.csv,4.458333333333333,13.458333333333332,13.458333333333332,False,,
1022400013,2024,Regular Season,2024-05-18,PHO,ATL,88,85,3.0,-2.227272727272727,11,master_odds.csv,-2.227272727272727,-5.227272727272727,-5.227272727272727,True,,
1022400014,2024,Regular Season,2024-05-19,WAS,SEA,75,84,-9.0,-5.333333333333333,12,master_odds.csv,-5.333333333333333,3.666666666666667,3.666666666666667,False,,
1022400015,2024,Regular Season,2024-05-20,IND,CON,84,88,-4.0,-6.041666666666667,12,master_odds.csv,-6.041666666666667,-2.041666666666667,-2.041666666666667,True,,
1022400016,2024,Regular Season,2024-05-20,NYL,SEA,74,63,11.0,12.958333333333334,12,master_odds.csv,12.958333333333334,1.958333333333334,1.958333333333334,True,,
1022400017,2024,Regular Season,2024-05-21,ATL,DAL,83,78,5.0,5.375,12,master_odds.csv,5.375,0.375,0.375,False,,
1022400018,2024,Regular Season,2024-05-21,LVA,PHO,88,98,-10.0,13.772727272727273,11,master_odds.csv,13.772727272727273,23.772727272727273,23.772727272727273,True,,
1022400019,2024,Regular Season,2024-05-21,LAS,WAS,70,68,2.0,2.1363636363636362,11,master_odds.csv,2.1363636363636362,0.13636363636363624,0.13636363636363624,False,,
1022400020,2024,Regular Season,2024-05-22,SEA,IND,85,83,2.0,5.041666666666667,12,master_odds.csv,5.041666666666667,3.041666666666667,3.041666666666667,True,,
1022400021,2024,Regular Season,2024-05-23,CON,MIN,83,82,1.0,5.833333333333333,12,master_odds.csv,5.833333333333333,4.833333333333333,4.833333333333333,True,,
1022400022,2024,Regular Season,2024-05-23,NYL,CHI,81,90,-9.0,16.291666666666668,12,master_odds.csv,16.291666666666668,25.291666666666668,25.291666666666668,False,,
1022400023,2024,Regular Season,2024-05-23,PHO,WAS,83,80,3.0,6.875,12,master_odds.csv,6.875,3.875,3.875,False,,
1022400024,2024,Regular Season,2024-05-24,LAS,IND,73,78,-5.0,-1.7272727272727273,11,master_odds.csv,-1.7272727272727273,3.2727272727272725,3.2727272727272725,False,,
1022400025,2024,Regular Season,2024-05-25,MIN,NYL,84,67,17.0,-6.583333333333333,12,master_odds.csv,-6.583333333333333,-23.583333333333332,-23.583333333333332,True,,
1022400026,2024,Regular Season,2024-05-25,CHI,CON,82,86,-4.0,-4.958333333333333,12,master_odds.csv,-4.958333333333333,-0.958333333333333,-0.958333333333333,False,,
1022400027,2024,Regular Season,2024-05-25,LVA,IND,99,80,19.0,16.0,11,master_odds.csv,16.0,-3.0,-3.0,True,,
1022400028,2024,Regular Season,2024-05-25,SEA,WAS,101,69,32.0,8.541666666666666,12,master_odds.csv,8.541666666666666,-23.458333333333336,-23.458333333333336,False,-30.512190806304798,1.4878091936952025
1022400029,2024,Regular Season,2024-05-25,PHO,DAL,92,107,-15.0,4.75,12,master_odds.csv,4.75,19.75,19.75,False,,
1022400030,2024,Regular Season,2024-05-26,ATL,MIN,79,92,-13.0,3.730769230769231,13,master_odds.csv,3.730769230769231,16.73076923076923,16.73076923076923,True,,
1022400031,2024,Regular Season,2024-05-26,LAS,DAL,83,84,-1.0,1.5833333333333333,12,master_odds.csv,1.5833333333333333,2.583333333333333,2.583333333333333,False,,
1022400032,2024,Regular Season,2024-05-28,CON,PHO,70,47,23.0,7.75,12,master_odds.csv,7.75,-15.25,-15.25,True,-17.867553581723165,5.132446418276836
1022400033,2024,Regular Season,2024-05-28,IND,LAS,82,88,-6.0,5.416666666666667,12,master_odds.csv,5.416666666666667,11.416666666666668,11.416666666666668,False,4.92723049731824,-1.0727695026817603
1022400034,2024,Regular Season,2024-05-28,CHI,SEA,68,77,-9.0,-2.0,12,master_odds.csv,-2.0,7.0,7.0,False,,
1022400035,2024,Regular Season,2024-05-29,NYL,PHO,81,78,3.0,14.076923076923077,13,master_odds.csv,14.076923076923077,11.076923076923077,11.076923076923077,True,3.4671617225329943,6.467161722532994
1022400036,2024,Regular Season,2024-05-29,WAS,ATL,67,73,-6.0,-2.8846153846153846,13,master_odds.csv,-2.8846153846153846,3.1153846153846154,3.1153846153846154,False,,
1022400037,2024,Regular Season,2024-05-29,MIN,LVA,66,80,-14.0,-4.375,12,master_odds.csv,-4.375,9.625,9.625,True,,
1022400038,2024,Regular Season,2024-05-30,IND,SEA,88,103,-15.0,-5.576923076923077,13,master_odds.csv,-5.576923076923077,9.423076923076923,9.423076923076923,True,12.258579341308264,-2.741420658691736
1022400039,2024,Regular Season,2024-05-30,CHI,LAS,83,73,10.0,4.5,13,master_odds.csv,4.5,-5.5,-5.5,False,-7.510608603997022,2.4893913960029783
1022400040,2024,Regular Season,2024-05-31,ATL,LVA,78,74,4.0,-8.541666666666666,12,master_odds.csv,-8.541666666666666,-12.541666666666666,-12.541666666666666,True,-11.411367209140199,-7.411367209140198
1022400041,2024,Regular Season,2024-05-31,CON,DAL,74,72,2.0,8.423076923076923,13,master_odds.csv,8.423076923076923,6.423076923076923,6.423076923076923,False,2.753074915261182,4.753074915261182
1022400042,2024,Regular Season,2024-05-31,NYL,WAS,90,79,11.0,13.26923076923077,13,master_odds.csv,13.26923076923077,2.26923076923077,2.26923076923077,False,-1.7376483042991016,9.262351695700898
1022400043,2024,Regular Season,2024-05-31,MIN,PHO,95,71,24.0,6.666666666666667,12,master_odds.csv,6.666666666666667,-17.333333333333332,-17.333333333333332,True,-14.966692956438491,9.033307043561509
1022400044,2024,Regular Season,2024-06-01,IND,CHI,71,70,1.0,-1.2307692307692308,13,master_odds.csv,-1.2307692307692308,-2.230769230769231,-2.230769230769231,False,-3.7327887020264985,-2.7327887020264985
1022400045,2024,Regular Season,2024-06-02,ATL,CON,50,69,-19.0,-3.0416666666666665,12,master_odds.csv,-3.0416666666666665,15.958333333333334,15.958333333333334,True,18.542265028393302,-0.4577349716066992
1022400046,2024,Regular Season,2024-06-02,NYL,IND,104,68,36.0,14.5,12,master_odds.csv,14.5,-21.5,-21.5,True,-26.150273301926262,9.84972669807374
1022400047,2024,Regular Season,2024-06-02,MIN,DAL,87,76,11.0,6.416666666666667,12,master_odds.csv,6.416666666666667,-4.583333333333333,-4.583333333333333,False,-3.5879308558029877,7.412069144197012
1022400048,2024,Regular Season,2024-06-02,PHO,LAS,87,68,19.0,4.625,12,master_odds.csv,4.625,-14.375,-14.375,False,-20.265568325147743,-1.2655683251477428
1022400049,2024,Regular Season,2024-06-04,CON,WAS,76,59,17.0,13.083333333333334,12,master_odds.csv,13.083333333333334,-3.916666666666666,-3.916666666666666,False,-6.345818736678796,10.654181263321204
1022400050,2024,Regular Season,2024-06-04,CHI,NYL,75,88,-13.0,-8.458333333333334,12,master_odds.csv,-8.458333333333334,4.541666666666666,4.541666666666666,False,6.265923485785042,-6.734076514214958
1022400051,2024,Regular Season,2024-06-04,SEA,PHO,80,62,18.0,5.125,12,master_odds.csv,5.125,-12.875,-12.875,True,-12.657322191690097,5.342677808309903
1022400052,2024,Regular Season,2024-06-05,DAL,LVA,81,95,-14.0,-8.272727272727273,11,master_odds.csv,-8.272727272727273,5.727272727272727,5.727272727272727,False,5.254709127031058,-8.745290872968942
1022400053,2024,Regular Season,2024-06-05,LAS,MIN,62,86,-24.0,-7.25,12,master_odds.csv,-7.25,16.75,16.75,False,16.24945077208016,-7.750549227919842
1022400054,2024,Regular Season,2024-06-06,WAS,CHI,71,79,-8.0,-3.5,12,master_odds.csv,-3.5,4.5,4.5,False,5.240162839963192,-2.759837160036808
1022400055,2024,Regular Season,2024-06-06,ATL,NYL,61,78,-17.0,-5.958333333333333,12,master_odds.csv,-5.958333333333333,11.041666666666668,11.041666666666668,True,8.88573909955208,-8.11426090044792
1022400056,2024,Regular Season,2024-06-07,WAS,IND,83,85,-2.0,-3.9583333333333335,12,master_odds.csv,-3.9583333333333335,-1.9583333333333335,-1.9583333333333335,False,2.189539769572311,0.1895397695723113
1022400057,2024,Regular Season,2024-06-07,LVA,SEA,65,78,-13.0,7.454545454545454,11,master_odds.csv,7.454545454545454,20.454545454545453,20.454545454545453,True,19.48110523860271,6.481105238602707
1022400058,2024,Regular Season,2024-06-07,LAS,DAL,81,72,9.0,-4.0,12,master_odds.csv,-4.0,-13.0,-13.0,False,-10.06582007244575,-1.0658200724457485
1022400059,2024,Regular Season,2024-06-07,PHO,MIN,81,80,1.0,-4.916666666666667,12,master_odds.csv,-4.916666666666667,-5.916666666666667,-5.916666666666667,True,-10.007239228743156,-9.007239228743156
1022400060,2024,Regular Season,2024-06-08,CON,NYL,75,82,-7.0,-2.125,12,master_odds.csv,-2.125,4.875,4.875,True,6.003495412684369,-0.9965045873156309
1022400061,2024,Regular Season,2024-06-08,CHI,ATL,80,89,-9.0,-0.9166666666666666,12,master_odds.csv,-0.9166666666666666,8.083333333333334,8.083333333333334,False,12.342500787361772,3.3425007873617707
1022400062,2024,Regular Season,2024-06-09,NYL,WAS,93,88,5.0,14.916666666666666,12,master_odds.csv,14.916666666666666,9.916666666666666,9.916666666666666,False,8.315733790634944,13.315733790634944
1022400063,2024,Regular Season,2024-06-09,DAL,PHO,90,97,-7.0,-1.0,12,master_odds.csv,-1.0,6.0,6.0,False,5.178163180750427,-1.8218368192495733
1022400064,2024,Regular Season,2024-06-09,MIN,SEA,83,64,19.0,-1.0,12,master_odds.csv,-1.0,-20.0,-20.0,True,-17.539518965033203,1.460481034966799
1022400065,2024,Regular Season,2024-06-09,LAS,LVA,96,92,4.0,-10.363636363636363,11,master_odds.csv,-10.363636363636363,-14.363636363636363,-14.363636363636363,False,-13.744634445384438,-9.744634445384438
1022400066,2024,Regular Season,2024-06-10,CON,IND,89,72,17.0,10.416666666666666,12,master_odds.csv,10.416666666666666,-6.583333333333334,-6.583333333333334,True,-6.764235119393671,10.235764880606329
1022400067,2024,Regular Season,2024-06-11,ATL,WAS,68,87,-19.0,6.916666666666667,12,master_odds.csv,6.916666666666667,25.916666666666668,25.916666666666668,False,22.728844556785532,3.72884455678553
1022400068,2024,Regular Season,2024-06-11,LVA,MIN,86,100,-14.0,6.454545454545454,11,master_odds.csv,6.454545454545454,20.454545454545453,20.454545454545453,True,15.175335291195864,1.1753352911958648
1022400069,2024,Regular Season,2024-06-11,SEA,LAS,95,79,16.0,11.291666666666666,12,master_odds.csv,11.291666666666666,-4.708333333333334,-4.708333333333334,False,-8.390344084385422,7.609655915614577
1022400070,2024,Regular Season,2024-06-12,CHI,CON,75,83,-8.0,-7.458333333333333,12,master_odds.csv,-7.458333333333333,0.541666666666667,0.541666666666667,False,1.2267441191653985,-6.7732558808346015
1022400071,2024,Regular Season,2024-06-13,IND,ATL,91,84,7.0,-2.4583333333333335,12,master_odds.csv,-2.4583333333333335,-9.458333333333334,-9.458333333333334,True,-7.9523024654336965,-0.9523024654336962
1022400072,2024,Regular Season,2024-06-13,DAL,SEA,84,92,-8.0,-6.708333333333333,12,master_odds.csv,-6.708333333333333,1.291666666666667,1.291666666666667,False,-1.5502480119151194,-9.55024801191512
1022400073,2024,Regular Season,2024-06-13,PHO,LVA,99,103,-4.0,-5.136363636363637,11,master_odds.csv,-5.136363636363637,-1.1363636363636367,-1.1363636363636367,True,-1.9232291561464159,-5.923229156146416
1022400074,2024,Regular Season,2024-06-14,WAS,CHI,83,81,2.0,-2.4583333333333335,12,master_odds.csv,-2.4583333333333335,-4.458333333333334,-4.458333333333334,False,-1.4631625282401124,0.5368374717598876
1022400075,2024,Regular Season,2024-06-14,MIN,LAS,81,76,5.0,12.954545454545455,11,master_odds.csv,12.954545454545455,7.954545454545455,7.954545454545455,False,6.151018150135206,11.151018150135206
1022400076,2024,Regular Season,2024-06-15,DAL,CON,67,85,-18.0,-6.541666666666667,12,master_odds.csv,-6.541666666666667,11.458333333333332,11.458333333333332,False,8.98257892056377,-9.01742107943623
1022400077,2024,Regular Season,2024-06-15,LVA,NYL,82,90,-8.0,2.45,10,master_odds.csv,2.45,10.45,10.45,True,8.82434235281301,0.8243423528130098
1022400078,2024,Regular Season,2024-06-16,PHO,SEA,87,78,9.0,-3.2916666666666665,12,master_odds.csv,-3.2916666666666665,-12.291666666666666,-12.291666666666666,True,-13.183471086362609,-4.183471086362609
