player_id,player_name,off_poss,def_poss,total_poss,minutes_2021_24,orapm_100,drapm_100,net_100,lambda_chosen,net_100_lam500,net_100_lam1000,net_100_lam2000,net_100_lam5000
1628268,Alaina Coates,238,242,480,121.0,-0.038,-0.068,-0.106,68000,-6.59,-4.126,-2.449,-1.156
1631009,Rhyne Howard,6972,6964,13936,3510.4,-0.15,0.042,-0.108,68000,5.24,3.979,2.695,1.236
204330,Isabelle Harrison,3873,3883,7756,1961.5,-0.026,-0.083,-0.109,68000,1.315,0.818,0.349,-0.065
1630099,Te'a Cooper,1339,1341,2680,682.4,-0.229,0.118,-0.111,68000,-1.146,-1.155,-0.983,-0.66
204320,Amanda Zahui B,1888,1902,3790,967.4,-0.253,0.142,-0.111,68000,0.466,0.019,-0.301,-0.413
203828,Stefanie Dolson,5706,5674,11380,2874.9,-0.203,0.09,-0.113,68000,2.368,1.581,0.798,0.052
1641665,Leigha Brown,261,258,519,135.8,-0.071,-0.043,-0.114,68000,-9.52,-5.759,-3.258,-1.44
1631263,Nikolina Milic,1757,1761,3518,879.7,-0.022,-0.093,-0.115,68000,-2.085,-1.67,-1.249,-0.783
1642289,Kamilla Cardoso,1701,1699,3400,875.8,-0.032,-0.085,-0.117,68000,-1.028,-0.547,-0.294,-0.253
1641650,Haley Jones,2664,2655,5319,1316.6,-0.165,0.044,-0.121,68000,1.771,0.598,-0.096,-0.347
1630043,Bernadett Hatar,296,293,589,153.5,-0.08,-0.041,-0.121,68000,-8.518,-5.281,-3.025,-1.353
1642210,Julie Vanloo,1852,1833,3685,926.5,-0.043,-0.08,-0.123,68000,0.06,-0.511,-0.723,-0.629
1642244,Sevgi Uzun,1638,1643,3281,820.2,0.007,-0.13,-0.123,68000,-1.093,-1.275,-1.158,-0.799
203827,Natasha Howard,7536,7542,15078,3803.3,0.302,-0.426,-0.124,68000,4.365,3.305,2.196,0.93
1630114,Mikiah Herbert Harrigan,656,670,1326,340.1,-0.074,-0.056,-0.13,68000,-7.506,-5.256,-3.294,-1.561
1628929,Kristy Wallace,3540,3547,7087,1778.8,-0.105,-0.027,-0.132,68000,1.318,0.811,0.412,0.048
