rung,n,mae_rule,mae_rung,skill_vs_rung,mae_refD076,skill_vs_refD076_same_rows
R0_LEAGUE,13879,4.035010863560213,6.125217650857433,0.3412461248629466,4.181628792249526,0.03506239696863178
R1_PLAYER_EXPAND,13879,4.035010863560213,4.097291283503927,0.015200388655417507,4.181628792249526,0.03506239696863178
R2_EWMA_TUNED,13879,4.035010863560213,4.043923285650124,0.0022039048370519065,4.181628792249526,0.03506239696863178
R3_RATE_X_MINUTES,13879,4.035010863560213,4.016544155145805,-0.004597660999381636,4.181628792249526,0.03506239696863178
R4_RICH_LOOKUP,13879,4.035010863560213,4.23982402533168,0.04830699589128451,4.181628792249526,0.03506239696863178
