game_id,game_date,season,team_abbreviation,team_id,player_id,player_name,p_plays,min_ewma,exp_min,rate3pa_asof,cum3pa_asof,cum3pm_asof,tcum3pa_shift,tcum3pm_shift,lg_3ppct_prior,team_prior_pct,pct3_shrunk,pred_makes,played_flag,minutes
1022400043,2024-05-31,2024,PHO,1611661317,1641700,Liz Dixon,0.9532383414745637,15.134744438948498,14.427018687624642,0.0,0,0,217.0,72.0,0.33150984682713347,0.3315323038809729,0.3315323038809729,0.0,1,16.033333333333335
1022400042,2024-05-31,2024,NYL,1611661313,203866,Kayla Thornton,0.9338042154419012,11.613255840462177,10.844507258828859,0.11954773884343196,9,3,193.0,58.0,0.33150984682713347,0.3293371623238146,0.3293511621444007,0.42698280918630804,1,33.96666666666667
1022400040,2024-05-31,2024,ATL,1611661330,1628269,Nia Coffey,0.9272779996635414,10.946222638923947,10.15019143249317,0.15300633417962634,8,1,105.0,37.0,0.33150984682713347,0.33233216055439463,0.3316862659732283,0.5151232267091712,1,12.866666666666667
1022400046,2024-06-02,2024,NYL,1611661313,1629477,Sabrina Ionescu,0.9839201418081512,33.100829039476004,32.5685724024886,0.23770271020252387,61,20,225.0,69.0,0.3317001469867712,0.3296776934600123,0.32963559529096964,2.5519194267581704,1,27.45
1022400047,2024-06-02,2024,DAL,1611661321,203827,Natasha Howard,0.6090030322013409,36.333333333333336,22.127110169982053,0.055045871559633024,2,0,97.0,32.0,0.3317001469867712,0.3316343155009915,0.3313754284475169,0.40361728144311254,0,
1022400050,2024-06-04,2024,NYL,1611661313,1627668,Breanna Stewart,0.9812156632426392,31.43778737633415,30.847249391350783,0.13141841336577834,37,7,250.0,80.0,0.3343891402714932,0.33310896764947423,0.3310585125847725,1.3420769692027519,1,38.48333333333333
1022400051,2024-06-04,2024,SEA,1611661328,203400,Skylar Diggins-Smith,0.9797797093874122,30.792462568047423,30.169830026244274,0.10597585510602095,26,7,149.0,48.0,0.3343891402714932,0.3337158357678193,0.3330674940315613,1.0649078841806134,1,31.066666666666663
1022400050,2024-06-04,2024,NYL,1611661313,1631055,Nyara Sabally,0.2454892177877535,10.22331968015476,2.509714751475338,0.0,0,0,250.0,80.0,0.3343891402714932,0.33310896764947423,0.33310896764947423,0.0,0,
1022400052,2024-06-05,2024,DAL,1611661321,1642292,Jacy Sheldon,0.9139888517789108,8.877839807890998,8.1142466122914,0.04533845560695613,4,2,108.0,36.0,0.33133817870884996,0.3314189420894513,0.3316819390596705,0.12202160944316769,1,8.733333333333333
1022400054,2024-06-06,2024,WAS,1611661322,1628279,Brittney Sykes,0.0725733617313931,15.701960784313725,1.1395440798921488,0.08220126330362551,5,0,235.0,75.0,0.3282848956201392,0.3275167559168359,0.32687832169477576,0.030619334041338143,0,
1022400057,2024-06-07,2024,SEA,1611661328,1630115,Joyner Holmes,0.9607196732728116,20.183333333333334,19.390525405556247,0.0495458298926507,1,0,172.0,56.0,0.32422802850356297,0.3243132331512157,0.32418659776146513,0.31145244228081914,1,6.75
1022400056,2024-06-07,2024,IND,1611661325,1628909,Kelsey Mitchell,0.9821979683716408,31.585237052653564,31.022955663653,0.20221032091711114,66,21,267.0,84.0,0.32422802850356297,0.32331933249703615,0.32319020989810077,2.027424485506556,1,35.233333333333334
1022400056,2024-06-07,2024,IND,1611661325,1631019,NaLyssa Smith,0.980070584383826,28.36573061036457,27.800418175774183,0.05914816325461715,17,8,267.0,84.0,0.32422802850356297,0.32331933249703615,0.32429083864664826,0.5332455886779948,1,29.066666666666663
1022400061,2024-06-08,2024,ATL,1611661330,1628269,Nia Coffey,0.9384954708783704,12.214572192923368,11.463320681775466,0.15706098791479914,14,1,158.0,51.0,0.32578524470416365,0.3256108265057612,0.3242283278378977,0.5837538033046938,1,4.45
1022400061,2024-06-08,2024,CHI,1611661329,1630446,Michaela Onyenwere,0.7977987438834793,8.130885232703761,6.486810025311792,0.08211239144104046,10,4,138.0,40.0,0.32578524470416365,0.3239474523508743,0.32424337666079306,0.1727074187827061,1,4.333333333333333
1022400062,2024-06-09,2024,WAS,1611661322,1628279,Brittney Sykes,0.0379028614919813,15.701960784313725,0.5951492447603651,0.08220126330362551,5,0,286.0,92.0,0.3257305773342837,0.32532335838923615,0.3246891997958848,0.015884451452656375,0,
1022400063,2024-06-09,2024,DAL,1611661321,1642292,Jacy Sheldon,0.9090181805990027,8.014294331068257,7.285139251612569,0.07751229057660736,7,2,150.0,43.0,0.3257305773342837,0.3235683682567403,0.3234651432556506,0.18265683000747326,1,16.816666666666666
1022400064,2024-06-09,2024,SEA,1611661328,1642299,Nika Mühl,0.4572831143084345,2.9371430451375184,1.3431059188498433,0.14112004740026457,2,0,192.0,62.0,0.3257305773342837,0.32553425798538016,0.32528013288156643,0.06165332670691418,1,1.2
1022400064,2024-06-09,2024,MIN,1611661324,203825,Kayla McBride,0.9813915564496014,31.379765476230997,30.795836881741806,0.2309192236911739,74,36,267.0,105.0,0.3257305773342837,0.33210834028148783,0.33644546359932,2.392581698438203,1,32.233333333333334
1022400069,2024-06-11,2024,LAS,1611661320,1628882,Lexie Brown,0.9721643441631728,21.80485751594737,21.1979050065624,0.1733468869576688,47,15,251.0,82.0,0.3298395021290534,0.3295585647279889,0.32937089593542446,1.2103032781260235,1,29.2
1022400068,2024-06-11,2024,LVA,1611661319,1628276,Kelsey Plum,0.9907421069819236,38.29812585259205,37.943565900655926,0.25394285323006893,86,30,254.0,86.0,0.3298395021290534,0.3306286870825788,0.3312204984623589,3.1914742473011164,1,34.6
1022400070,2024-06-12,2024,CHI,1611661329,1630438,Kysre Gondrezick,0.6585424460452599,3.9796552177918154,2.620771881541404,0.3768084486478296,5,0,149.0,43.0,0.33395696913002804,0.33146173531667467,0.33081561107629126,0.3266900052712548,0,
1022400071,2024-06-13,2024,IND,1611661325,1642298,Celeste Taylor,0.7025425902382242,4.177121989735491,2.934606102409817,0.0,0,0,326.0,109.0,0.3339517625231911,0.33399740542597683,0.33399740542597683,0.0,0,
1022400071,2024-06-13,2024,ATL,1611661330,1631009,Rhyne Howard,0.9824562238271878,31.95368945030949,31.39310107469771,0.1855402881557116,62,19,197.0,65.0,0.3339517625231911,0.3336657642580229,0.33302225648380573,1.939749748501574,1,28.23333333333333
1022400074,2024-06-14,2024,WAS,1611661322,1628279,Brittney Sykes,0.6450464372806121,15.137899543378996,9.764648168368426,0.19878155444303877,11,4,345.0,121.0,0.33570581257413995,0.3374894596178307,0.3376013289076805,0.6552949629018608,0,
1022400076,2024-06-15,2024,CON,1611661323,1627671,Rachel Banham,0.684309680222482,11.004215561225688,7.530291231801611,0.2054102347944384,33,9,202.0,60.0,0.3340080971659919,0.33130366717774773,0.33055819050329127,0.5113070421492036,1,17.133333333333333
1022400079,2024-06-16,2024,IND,1611661325,1631019,NaLyssa Smith,0.9598655878211574,23.19115040246197,22.260387213308032,0.05741947639330341,21,9,352.0,118.0,0.3334271243669105,0.3336447247181631,0.3344170845712892,0.42744515495029095,1,28.133333333333333
1022400081,2024-06-17,2024,DAL,1611661321,1629479,Teaira McCowan,0.9750900046104198,28.228931622805444,27.525749066228588,0.006237049228247727,2,1,202.0,56.0,0.3336968375136314,0.32956694570416234,0.32969999258495536,0.05660271404165038,1,27.58333333333333
1022400083,2024-06-18,2024,PHO,1611661317,1641700,Liz Dixon,0.6189693848408,10.625571048453027,6.576903175443184,0.0,0,0,399.0,132.0,0.33423326133909287,0.3337739604691037,0.3337739604691037,0.0,0,
1022400082,2024-06-18,2024,CON,1611661323,1627669,Moriah Jefferson,0.130635380743045,5.59363532719494,0.7307266807058582,0.10467830555974311,9,3,220.0,66.0,0.33423326133909287,0.33152415432664667,0.3315304924391652,0.02535917540232905,0,
1022400087,2024-06-20,2024,CHI,1611661329,1630389,Dana Evans,0.970998577406766,23.169527888724748,22.49757861913812,0.12079629409189438,42,17,187.0,58.0,0.33570159857904086,0.33396290220689645,0.33510569932730777,0.9106913323247304,1,25.816666666666663
1022400090,2024-06-21,2024,LVA,1611661319,1629484,Megan Gustafson,0.890456769495077,5.442155815359498,4.846004486433865,0.18426471654757404,21,5,369.0,128.0,0.33614487720168695,0.33749774176726477,0.33668896510042534,0.3006456178378087,1,11.416666666666666
1022400091,2024-06-22,2024,DAL,1611661321,1642292,Jacy Sheldon,0.9745070655110052,23.464508868016896,22.866329680628102,0.07539920324540456,16,5,245.0,72.0,0.33649866082298513,0.3327759613928135,0.332650023744411,0.5735229168831509,1,36.48333333333333
1022400100,2024-06-27,2024,CHI,1611661329,1628890,Diamond DeShields,0.948065228648453,14.610794362527027,13.851986098044714,0.13116421812890672,28,5,216.0,65.0,0.33678290213723283,0.3339928780516268,0.3323113476863078,0.6037714783774201,1,4.433333333333334
1022400102,2024-06-28,2024,CON,1611661323,203826,Alyssa Thomas,0.9874769063667768,34.204548077867244,33.776201319606024,0.0,0,0,284.0,87.0,0.33895373973194987,0.33569675587686065,0.33569675587686065,0.0,1,35.88333333333333
1022400102,2024-06-28,2024,ATL,1611661330,204323,Cheyenne Parker-Tyus,0.959115522653343,16.26354174257073,15.598615338620187,0.03642955961488485,9,2,289.0,90.0,0.33895373973194987,0.3361606085341494,0.3357614471963497,0.19079667316768897,1,14.816666666666666
1022400107,2024-06-30,2024,MIN,1611661324,1642293,Alissa Pili,0.4219086287401002,3.992262534767002,1.6843700116140226,0.15266254756147604,13,5,428.0,171.0,0.3402966367244621,0.34878158969699563,0.34896263879685535,0.0897323286683089,0,
1022400110,2024-07-01,2024,DAL,1611661321,1629480,Kalani Brown,0.903116153450373,10.023623420466617,9.052496227126882,0.010512954477551158,2,0,330.0,103.0,0.3390002023881805,0.3359309751258623,0.3356687339274815,0.03194508344113653,1,15.083333333333334
1022400109,2024-07-01,2024,CON,1611661323,1631007,Veronica Burton,0.9283697668314016,12.309044727165457,11.427344983275889,0.035450795440088785,2,1,305.0,94.0,0.3390002023881805,0.3357209487308,0.3358491915499016,0.1360553519465515,1,21.716666666666665
1022400114,2024-07-02,2024,LAS,1611661320,1629574,Li Yueru,0.9541405551536116,15.751196361971626,15.028855241145155,0.04254209306418956,5,2,400.0,132.0,0.3376494023904382,0.3366156993647033,0.3367392555062926,0.21529725962495552,1,14.016666666666667
1022400113,2024-07-02,2024,IND,1611661325,1641658,Grace Berger,0.4409645060803626,8.200355671239151,3.6160657882512726,0.05807937996388529,4,2,491.0,174.0,0.3376494023904382,0.3403416814551038,0.34059075839511144,0.07153048242670684,0,
1022400116,2024-07-04,2024,CON,1611661323,1627676,Tiffany Mitchell,0.9588576954664312,14.593389967080029,13.992984272877294,0.06505201957941352,18,4,325.0,99.0,0.33808437856328394,0.3343140412901237,0.33353139864341225,0.3036042555814134,1,17.55
1022400116,2024-07-04,2024,MIN,1611661324,203825,Kayla McBride,0.9858207421585812,32.67549360238988,32.21217935350596,0.21927899770448311,134,58,479.0,185.0,0.33808437856328394,0.34567160550247017,0.35000716781229535,2.472259670395155,1,31.0
1022400119,2024-07-05,2024,LAS,1611661320,1630101,Crystal Dangerfield,0.8244567842484543,13.103507768553818,10.80327587723652,0.11918062879688568,23,5,430.0,145.0,0.3400037404151861,0.33960186470330317,0.3385136560745088,0.43585028305974644,0,
1022400121,2024-07-06,2024,IND,1611661325,1627701,Temi Fagbenle,0.9197518487640796,19.61438023077838,18.04036247962003,0.020072661272291827,6,1,517.0,180.0,0.33961918711094835,0.3410546373103762,0.3406468712059872,0.1233543927586803,0,
1022400123,2024-07-07,2024,CON,1611661323,1631007,Veronica Burton,0.9538387851464442,19.539909744039964,18.637923772126246,0.05450474313878101,8,4,340.0,105.0,0.33828796561604585,0.33483351447485427,0.3353480518129388,0.34066507828706777,1,22.566666666666663
1022400123,2024-07-07,2024,CON,1611661323,201886,DeWanna Bonner,0.9883408918783664,34.39657508825457,33.99554170028672,0.16143638592250448,106,29,340.0,105.0,0.33828796561604585,0.33483351447485427,0.3323982734642261,1.8242407448627556,1,31.15
1022400123,2024-07-07,2024,ATL,1611661330,202250,Tina Charles,0.982205041446118,30.467725326683727,29.92555341726433,0.039461849305009955,23,6,348.0,111.0,0.33828796561604585,0.3359756506110995,0.3353068778801451,0.395969820086628,1,23.066666666666663
1022400132,2024-07-10,2024,PHO,1611661317,1629482,Sophie Cunningham,0.9874691220444646,30.370182654002832,29.989617601678205,0.1453631358362514,83,31,573.0,190.0,0.33788219036102957,0.33673105883314264,0.337885550742658,1.4729731533438108,1,28.83333333333333
1022400130,2024-07-10,2024,ATL,1611661330,1628277,Allisha Gray,0.9828785942835232,30.66816449794681,30.143082410997813,0.1433506165520809,97,39,358.0,115.0,0.33788219036102957,0.3358390703647141,0.33825668804428605,1.4616171101565032,1,37.46666666666667
1022400129,2024-07-10,2024,IND,1611661325,1628909,Kelsey Mitchell,0.9853516281274652,31.859466126240463,31.39277681876287,0.20265608643990315,133,53,541.0,187.0,0.33788219036102957,0.33923844157505184,0.34216502429711576,2.1768324282895555,1,37.78333333333333
1022400134,2024-07-12,2024,LVA,1611661319,1629498,Jackie Young,0.9862098559097616,32.96638001805865,32.511768887476066,0.18587647872299715,125,42,574.0,200.0,0.33794137241838773,0.33986276751470085,0.3396829366248172,2.052762791206819,1,34.766666666666666
1022400138,2024-07-13,2024,LAS,1611661320,1628915,Kia Nurse,0.9484796644517964,19.46485110321616,18.462015442982644,0.2019707384215016,100,30,505.0,164.0,0.33641374837872895,0.3344923966882695,0.33319569004585337,1.2424157214366949,1,24.85
1022400143,2024-07-16,2024,PHO,1611661317,1642298,Celeste Taylor,0.8836724532643421,10.148523427941743,8.967970594579931,0.006538157729015445,1,0,648.0,216.0,0.33607192683304915,0.33551874460492703,0.33538773377142256,0.019665126480319026,1,12.0
1022400144,2024-07-16,2024,SEA,1611661328,1641651,Jordan Horston,0.9792820736416128,28.235850094724587,27.650861831795623,0.05919707796769607,34,8,490.0,143.0,0.33607192683304915,0.32896528940741177,0.3277375253982167,0.5364572417730488,1,32.766666666666666
1022400147,2024-07-17,2024,MIN,1611661324,1642293,Alissa Pili,0.5489759268014536,8.794601815386006,4.828024682451279,0.16950803049064136,22,7,611.0,235.0,0.33574769880790706,0.34516370512401207,0.34493380523527145,0.28229001643913143,0,
1022400149,2024-08-15,2024,PHO,1611661317,1630114,Mikiah Herbert Harrigan,0.923115422374554,16.72702566264775,15.440975359645083,0.16052322909663969,37,11,666.0,224.0,0.3358642251004913,0.3359616913382696,0.33541083166190605,0.8313611022479783,1,9.216666666666669
1022400155,2024-08-17,2024,WAS,1611661322,1631022,Shakira Austin,0.9491634219114512,21.278708465587545,20.19697174105324,0.02095169905910281,3,1,689.0,251.0,0.33780122629402537,0.3434198643621745,0.343408058044154,0.14531685392008167,1,21.633333333333333
1022400155,2024-08-17,2024,MIN,1611661324,1631021,Sika Koné,0.5819623308843948,5.080278952510713,2.956530980746066,0.0,0,0,667.0,254.0,0.33780122629402537,0.3466907775992268,0.3466907775992268,0.0,1,1.3333333333333333
1022400155,2024-08-17,2024,MIN,1611661324,203825,Kayla McBride,0.9844627019516472,30.73934604730825,30.261739665959766,0.2337961176972238,186,78,667.0,254.0,0.33780122629402537,0.3466907775992268,0.35161266957538984,2.487686798855372,1,25.433333333333334
1022400158,2024-08-18,2024,ATL,1611661330,1631032,Lorela Cubaj,0.5785719470725396,6.636870835964564,3.8399072820329714,0.0,0,0,436.0,133.0,0.33808525506638715,0.3332771204839623,0.3332771204839623,0.0,1,3.4333333333333336
1022400158,2024-08-18,2024,CON,1611661323,1629497,Marina Mabrey,0.9839171005045668,33.210451399800824,32.67633104773986,0.1999462661676739,166,59,444.0,144.0,0.33808525506638715,0.3360513491910623,0.33723090753085816,2.2033016365141886,1,36.833333333333336
1022400164,2024-08-20,2024,SEA,1611661328,1641651,Jordan Horston,0.9829980575748014,29.71369369508472,29.208503185640904,0.0600034394853826,40,10,556.0,163.0,0.3377067104004373,0.32975904320446714,0.3285319810013215,0.5757886498717928,1,25.966666666666665
1022400166,2024-08-21,2024,LVA,1611661319,1631006,Kierstan Bell,0.4775894820614012,5.100304414003045,2.4358517434391924,0.04490443037351426,1,1,695.0,242.0,0.33646616541353386,0.3389718535971265,0.3392299668913096,0.03710515527117266,0,
1022400167,2024-08-22,2024,NYL,1611661313,203866,Kayla Thornton,0.98511555667555,26.618861234062145,26.222654302662345,0.15429583473649267,94,37,830.0,288.0,0.3372200874519677,0.33961162946225293,0.3415244052085032,1.3818235678825248,1,31.383333333333333
1022400170,2024-08-23,2024,LAS,1611661320,1630462,Aari McDonald,0.419803141001516,25.30124783375257,10.62154331186713,0.16047548116232982,89,28,632.0,203.0,0.3365397285544868,0.33350304044470114,0.33286817045618533,0.5673728890302288,0,
1022400168,2024-08-23,2024,PHO,1611661317,1630442,Natasha Mack,0.9629556603099458,14.166002172308378,13.641231975787342,0.006690485980814899,2,0,767.0,263.0,0.3365397285544868,0.33800472049879354,0.33774086045156576,0.030824416545568025,1,6.466666666666667
1022400172,2024-08-24,2024,CON,1611661323,1630112,Tyasha Harris,0.9817863735693376,29.146362837761437,28.61550187322191,0.1434257630596272,114,42,501.0,159.0,0.3357372826786864,0.33273029848331825,0.3342518938359367,1.3718366866910379,1,15.95
1022400173,2024-08-24,2024,IND,1611661325,1629478,Katie Lou Samuelson,0.9719927100806712,24.579954672117765,23.891536755411803,0.15917150443616107,90,30,718.0,244.0,0.3357372826786864,0.33663436353186005,0.33652225307228745,1.279744272208059,1,14.333333333333334
1022400177,2024-08-26,2024,NYL,1611661313,1641602,Ivana Dojkić,0.8795989329902671,9.440413252029636,8.303777423472445,0.17254432472966674,40,15,891.0,302.0,0.33542950572255065,0.3363371586930541,0.3369319716362379,0.48274590922019794,0,
1022400177,2024-08-26,2024,NYL,1611661313,204335,Betnijah Laney-Hamilton,0.8064156779150239,33.705185361862085,27.180389902837554,0.12080222761211343,71,27,891.0,302.0,0.33542950572255065,0.3363371586930541,0.33752304304607317,1.1082405918022384,1,27.116666666666667
1022400184,2024-08-28,2024,SEA,1611661328,204319,Jewell Loyd,0.9888925122707032,33.543465335149264,33.170881705541,0.17095653617944376,163,42,603.0,173.0,0.3350509139982824,0.32587111597711127,0.32178848949739436,1.8247914210393759,1,36.81666666666667
1022400181,2024-08-28,2024,WAS,1611661322,1642210,Julie Vanloo,0.977104185846632,23.181607453866626,22.650845677826563,0.23732608769581942,177,57,788.0,282.0,0.3350509139982824,0.340421248457468,0.33923215054845385,1.8235887602193228,1,21.116666666666667
1022400189,2024-08-31,2024,CON,1611661323,201886,DeWanna Bonner,0.9861396558566482,30.164219641195533,29.746133176152913,0.15547017324968745,153,45,538.0,169.0,0.33667054714784633,0.33275551991558633,0.33057653187758973,1.5287962882256385,1,29.316666666666663
1022400193,2024-09-01,2024,LAS,1611661320,203824,Odyssey Sims,0.9802628547250756,28.12340407539667,27.568328363535166,0.11127912901942627,46,19,704.0,229.0,0.3378456554437117,0.3351362983872248,0.3365114826827688,1.0323430512460894,1,34.13333333333333
1022400196,2024-09-03,2024,DAL,1611661321,1642240,Jaelyn Brown,0.5087155958443544,4.898406269434925,2.491895664043309,0.022290356294231314,2,0,610.0,201.0,0.33743925867329644,0.3359130921778041,0.3356508649395701,0.018643808587565425,0,
1022400201,2024-09-05,2024,WAS,1611661322,1628878,Ariel Atkins,0.9796249329967482,27.051280619607635,26.500108964459365,0.1776115978285714,178,62,869.0,316.0,0.3368246968026461,0.3436194878433287,0.3439247220156762,1.61875967045983,1,9.283333333333331
1022400200,2024-09-05,2024,SEA,1611661328,1628244,Sami Whitcomb,0.9586838324334518,12.480624645273958,11.964973066094627,0.2544472360177008,131,38,681.0,193.0,0.3368246968026461,0.3256005010227627,0.32387115667717303,0.9860109439133428,1,11.25
1022400203,2024-09-06,2024,CON,1611661323,1627676,Tiffany Mitchell,0.0695737502237001,16.664049251222565,1.1593804003199955,0.06668782631619477,24,6,585.0,191.0,0.33743869209809263,0.335403196111643,0.33460997757190636,0.025870891996281287,0,
1022400211,2024-09-08,2024,CON,1611661323,203838,Astou Ndour-Fall,0.282454170975687,3.485793698445257,0.9845769692866289,0.07758105983391791,9,2,601.0,194.0,0.3379009985128532,0.33502896431284535,0.33463376747406937,0.025560841298936564,1,0.9166666666666666
1022400212,2024-09-10,2024,MIN,1611661324,1628899,Myisha Hines-Allen,0.977599374547834,18.814026768582625,18.39258080169258,0.0706222822553316,48,17,899.0,343.0,0.3381406930898527,0.3494189575917961,0.3495063387404133,0.45398288201194165,1,21.366666666666667
1022400216,2024-09-11,2024,WAS,1611661322,1631022,Shakira Austin,0.8767523256394402,16.669565054102335,14.615079928582162,0.017514163623849506,4,1,929.0,341.0,0.33851980755450917,0.34611943460577344,0.34596948228969576,0.08855812018489954,0,
1022400218,2024-09-12,2024,DAL,1611661321,1629481,Arike Ogunbowale,0.994130959099708,38.70279779446162,38.47564949125019,0.2201047241763301,304,104,687.0,222.0,0.33862808579522463,0.3353519863368571,0.33606881460277727,2.8460566338237836,1,33.56666666666667
1022400219,2024-09-13,2024,WAS,1611661322,1642210,Julie Vanloo,0.9569887658280776,19.231752411387504,18.404571004884883,0.24556404538014415,207,69,952.0,350.0,0.3386024969794603,0.34647562422193007,0.3454924459733072,1.5614534237829591,1,20.98333333333333
1022400220,2024-09-13,2024,LVA,1611661319,204329,Kiah Stokes,0.959245702049884,15.852272675824311,15.206224432007286,0.041869691653472915,32,7,947.0,333.0,0.3386024969794603,0.3421221534837235,0.3405990404777516,0.21685257263011426,1,24.616666666666667
1022400222,2024-09-13,2024,MIN,1611661324,1627675,Courtney Williams,0.9799878641443246,26.7520859932546,26.216719613934877,0.06616305733369593,64,22,919.0,350.0,0.3386024969794603,0.3497621133278006,0.34961547641736646,0.6064354267502844,1,27.183333333333334
1022400228,2024-09-15,2024,LVA,1611661319,1629498,Jackie Young,0.9861270851373204,31.12831321554027,30.696472776482256,0.1595761881154567,198,66,977.0,342.0,0.3370709157076817,0.3406563596866455,0.3401306311812228,1.6661047660381538,1,28.516666666666666
1022400225,2024-09-15,2024,NYL,1611661313,1627673,Jonquel Jones,0.974602761970664,24.885820383936885,24.253789280090736,0.13447525784932302,143,56,1084.0,381.0,0.3370709157076817,0.3413560768967248,0.3440146344267908,1.122015621827442,1,22.866666666666667
1022400239,2024-09-19,2024,DAL,1611661321,1642292,Jacy Sheldon,0.9828552117271496,27.784603165548244,27.308242027029753,0.09952462680023237,94,30,747.0,241.0,0.3373945641986879,0.3340580841695316,0.33353002843783003,0.906482118437006,1,26.9
1022400235,2024-09-19,2024,CON,1611661323,201886,DeWanna Bonner,0.9882693556985768,31.51804639217705,31.148319400874666,0.1478728868411883,192,57,705.0,229.0,0.3373945641986879,0.3346799645784505,0.3320424089101865,1.5293846492367316,1,24.133333333333333
1022400240,2024-09-19,2024,PHO,1611661317,1630442,Natasha Mack,0.976422300086146,17.12333043339497,16.719601686910618,0.00656931404234313,3,0,1020.0,335.0,0.3373945641986879,0.3348408056839779,0.33444887341045004,0.03673463152508591,1,18.3
1022400240,2024-09-19,2024,SEA,1611661328,1630115,Joyner Holmes,0.876262186923093,13.19787920570526,11.564802495538103,0.12539973078636635,27,5,804.0,229.0,0.3373945641986879,0.3248305839324141,0.3233731329211365,0.46896319359965916,1,18.466666666666665
1022400238,2024-09-19,2024,MIN,1611661324,1627675,Courtney Williams,0.9846510864362242,28.91141745969262,28.46765861209756,0.05908975223385202,66,22,977.0,373.0,0.3373945641986879,0.34965509876976,0.3492448792271841,0.5874811888607174,1,26.766666666666666
1022500014,2025-05-21,2025,LAS,1611661320,1642288,Rickea Jackson,0.9705567406285436,28.056862745098044,27.23077725814477,0.14975622512448877,9,3,45.0,16.0,0.32172131147540983,0.3223057801831283,0.3223444131058032,1.3145135570315178,0,
1022500015,2025-05-22,2025,ATL,1611661330,1628280,Brionna Jones,0.9827287727329688,33.30392156862746,32.72872197033231,0.05985686153540547,4,0,66.0,20.0,0.32030075187969925,0.31986668880884617,0.31936767681382455,0.6256535998306224,1,33.083333333333336
1022500019,2025-05-23,2025,GSV,1611661331,1631007,Veronica Burton,0.9568709025129988,24.295098039215684,23.247272387426097,0.12672323938985644,6,3,72.0,16.0,0.3341902313624679,0.3311272767051359,0.33152214667386903,0.9766541870165331,1,33.233333333333334
1022500020,2025-05-23,2025,PHX,1611661317,1642777,Monique Akoa Makani,0.9414836512213912,21.22156862745098,19.979759916017876,0.18470476653405737,8,3,57.0,19.0,0.3341902313624679,0.334171567553656,0.33429875893199357,1.2336817285753352,1,23.45
1022500021,2025-05-24,2025,IND,1611661325,1631086,Lexie Hull,0.9843271293276672,26.49680365296804,26.081522676084877,0.09400137962460409,7,3,61.0,22.0,0.3319755600814664,0.3326430499078802,0.33290463878619914,0.8161820080459601,1,26.3
1022500021,2025-05-24,2025,NYL,1611661313,1627673,Jonquel Jones,0.9601033517958768,25.072549019607845,24.072238351791917,0.14316189888708972,7,4,55.0,23.0,0.3319755600814664,0.33378869361703783,0.33443671821566684,1.1525449661306657,1,36.4
