event_key,name,id,absdiff
1627672_1611661330_2024_1022400226,0.5374600167848353,0.5374600167848353,0.0
1627673_1611661323_2022_1022200150,0.431749905611656,0.431749905611656,0.0
1627673_1611661323_2022_1022200154,0.5722836920862611,0.5722836920862611,0.0
1627673_1611661323_2022_1022200161,0.4373916614671504,0.4373916614671504,0.0
1627674_1611661317_2024_1022400223,0.5472172772880028,0.5472172772880028,0.0
1627674_1611661317_2024_1022400227,0.5384268884365148,0.5384268884365148,0.0
1627674_1611661329_2022_1022200111,0.25312503363376265,0.25312503363376265,0.0
1627674_1611661329_2023_1022300057,0.6289654187412121,0.6289654187412121,0.0
1627674_1611661329_2023_1022300236,0.4613447980642794,0.4613447980642794,0.0
1627675_1611661323_2022_1022200019,0.28242975940016257,0.28242975940016257,0.0
1627676_1611661325_2021_1022100181,0.5415083683460903,0.5415083683460903,0.0
1627676_1611661325_2021_1022100184,0.4633832561199711,0.4633832561199711,0.0
1627676_1611661325_2021_1022100192,0.8515986543579006,0.8515986543579006,0.0
1628242_1611661325_2022_1022200064,0.42310352081620883,0.42310352081620883,0.0
1628242_1611661325_2023_1022300018,0.4808419855708972,0.4808419855708972,0.0
1628242_1611661325_2023_1022300036,0.460324614548888,0.460324614548888,0.0
1628242_1611661325_2023_1022300043,0.6973350054333238,0.6973350054333238,0.0
1628242_1611661325_2023_1022300052,0.7264083223513504,0.7264083223513504,0.0
1628242_1611661325_2023_1022300057,0.37649602906853524,0.37649602906853524,0.0
1628242_1611661325_2023_1022300081,0.37681692674487643,0.37681692674487643,0.0
1628242_1611661325_2023_1022300095,0.3022025382017766,0.3022025382017766,0.0
1628242_1611661325_2023_1022300103,0.6621164445572304,0.6621164445572304,0.0
1628242_1611661325_2023_1022300109,0.43869056535200324,0.43869056535200324,0.0
1628242_1611661325_2023_1022300180,0.3101835280640492,0.3101835280640492,0.0
1628276_1611661319_2021_1022100032,0.6050145713349124,0.6050145713349124,0.0
1628276_1611661319_2021_1022100036,0.49293242032393764,0.49293242032393764,0.0
1628276_1611661319_2021_1022100038,0.2805899443792474,0.2805899443792474,0.0
1628279_1611661320_2022_1022200136,0.5008688640351561,0.5008688640351561,0.0
1628279_1611661322_2024_1022400014,0.3315064944751226,0.3315064944751226,0.0
1628279_1611661322_2024_1022400023,0.5759200563313153,0.5759200563313153,0.0
1628279_1611661322_2024_1022400028,0.18584850912355014,0.18584850912355014,0.0
1628279_1611661322_2024_1022400036,0.5103159123426364,0.5103159123426364,0.0
1628279_1611661322_2024_1022400049,0.44803452727072307,0.44803452727072307,0.0
1628279_1611661322_2024_1022400054,0.3744435566885955,0.3744435566885955,0.0
1628279_1611661322_2024_1022400056,0.3458792689448706,0.3458792689448706,0.0
1628279_1611661322_2024_1022400062,0.5899599900294404,0.5899599900294404,0.0
1628279_1611661322_2024_1022400074,0.3372989089066126,0.3372989089066126,0.0
1628279_1611661322_2024_1022400084,0.5124336580891391,0.5124336580891391,0.0
1628279_1611661322_2024_1022400095,0.28881007253845686,0.28881007253845686,0.0
1628279_1611661322_2024_1022400099,0.42606100956502396,0.42606100956502396,0.0
1628279_1611661322_2024_1022400104,0.40099988601774145,0.40099988601774145,0.0
1628279_1611661322_2024_1022400122,0.3335435191880998,0.3335435191880998,0.0
1628279_1611661322_2024_1022400129,0.3126409372092005,0.3126409372092005,0.0
1628279_1611661322_2024_1022400140,0.4969500319469656,0.4969500319469656,0.0
1628279_1611661322_2024_1022400143,0.3741784016613661,0.3741784016613661,0.0
1628878_1611661322_2021_1022100177,0.3293306822595074,0.3293306822595074,0.0
1628878_1611661322_2023_1022300140,0.2961198716769363,0.2961198716769363,0.0
1628878_1611661322_2023_1022300170,0.5815303919083287,0.5815303919083287,0.0
1628878_1611661322_2023_1022300223,0.631896963784871,0.631896963784871,0.0
1628878_1611661322_2023_1022300227,0.468025798208875,0.468025798208875,0.0
1628882_1611661320_2024_1022400092,0.4207269314801297,0.4207269314801297,0.0
1628882_1611661320_2024_1022400103,0.3514958678197273,0.3514958678197273,0.0
1628882_1611661320_2024_1022400162,0.8264197733616375,0.8264197733616375,0.0
1628882_1611661320_2024_1022400170,0.4546378220164798,0.4546378220164798,0.0
1628882_1611661320_2024_1022400199,0.4035850320981576,0.4035850320981576,0.0
1628882_1611661320_2024_1022400229,0.5123132682655539,0.5123132682655539,0.0
1628882_1611661320_2024_1022400238,0.4882423594138969,0.4882423594138969,0.0
1628886_1611661320_2022_1022200051,0.7206336274024248,0.7206336274024248,0.0
1628886_1611661320_2022_1022200055,0.6398126684626246,0.6398126684626246,0.0
1628886_1611661320_2022_1022200108,0.5371274541792596,0.5371274541792596,0.0
1628890_1611661317_2022_1022200152,0.5658174050956858,0.5658174050956858,0.0
1628890_1611661317_2022_1022200163,0.4137173870012364,0.4137173870012364,0.0
1628890_1611661317_2022_1022200172,0.4751461849694377,0.4751461849694377,0.0
1628890_1611661317_2022_1022200178,0.3717678903553847,0.3717678903553847,0.0
1628890_1611661317_2022_1022200182,0.3829786492416752,0.3829786492416752,0.0
1628899_1611661322_2021_1022100081,0.5329483737022601,0.5329483737022601,0.0
1628899_1611661322_2021_1022100093,0.5145373518471819,0.5145373518471819,0.0
1628899_1611661322_2021_1022100114,0.7130511025923544,0.7130511025923544,0.0
1628899_1611661322_2021_1022100164,0.36653698215224395,0.36653698215224395,0.0
1628899_1611661322_2021_1022100169,0.5434555234430387,0.5434555234430387,0.0
1628899_1611661322_2021_1022100177,0.32575773257231844,0.32575773257231844,0.0
1628899_1611661322_2022_1022200207,0.4461177695670113,0.4461177695670113,0.0
1628899_1611661322_2022_1022200213,0.339577208066763,0.339577208066763,0.0
1628899_1611661322_2023_1022300007,0.5766464185492625,0.5766464185492625,0.0
1628899_1611661322_2023_1022300014,0.4382254400776038,0.4382254400776038,0.0
1628909_1611661325_2022_1022200179,0.5578895915025388,0.5578895915025388,0.0
1628909_1611661325_2022_1022200207,0.3300931471632209,0.3300931471632209,0.0
1628909_1611661325_2022_1022200213,0.5307726211188676,0.5307726211188676,0.0
1628922_1611661320_2023_1022300004,0.5403443533157891,0.5403443533157891,0.0
1628922_1611661320_2023_1022300012,0.3219420408936925,0.3219420408936925,0.0
1628922_1611661320_2023_1022300029,0.4009222844036379,0.4009222844036379,0.0
1628922_1611661320_2023_1022300031,0.715644069941727,0.715644069941727,0.0
1628922_1611661320_2024_1022400033,0.5677578684672123,0.5677578684672123,0.0
1628922_1611661320_2024_1022400039,0.4100400673412358,0.4100400673412358,0.0
1628922_1611661320_2024_1022400048,0.5044835127092003,0.5044835127092003,0.0
1628922_1611661320_2024_1022400069,0.3444336670679809,0.3444336670679809,0.0
1628922_1611661320_2024_1022400075,0.5360812501235271,0.5360812501235271,0.0
1628922_1611661320_2024_1022400082,0.39356665249058564,0.39356665249058564,0.0
1628922_1611661320_2024_1022400088,0.2822838027969883,0.2822838027969883,0.0
1628922_1611661320_2024_1022400092,0.3377700113353468,0.3377700113353468,0.0
1628922_1611661320_2024_1022400103,0.4447764453647721,0.4447764453647721,0.0
1628922_1611661329_2022_1022200053,0.5396970965483951,0.5396970965483951,0.0
1628927_1611661325_2022_1022200122,0.3007266621990704,0.3007266621990704,0.0
1628932_1611661319_2024_1022400209,0.374996412232765,0.374996412232765,0.0
1629476_1611661330_2022_1022200167,0.4575662152357891,0.4575662152357891,0.0
1629476_1611661330_2022_1022200198,0.3211569787329256,0.3211569787329256,0.0
1629476_1611661330_2022_1022200212,0.5649640620040415,0.5649640620040415,0.0
1629476_1611661330_2023_1022300162,0.3725517480623145,0.3725517480623145,0.0
1629476_1611661330_2023_1022300176,0.6269493251061788,0.6269493251061788,0.0
1629477_1611661313_2021_1022100064,0.6349316630303997,0.6349316630303997,0.0
1629477_1611661313_2021_1022100067,0.5162330957442801,0.5162330957442801,0.0
1629477_1611661313_2023_1022300053,0.5418495612807006,0.5418495612807006,0.0
1629477_1611661313_2023_1022300062,0.2720663369207096,0.2720663369207096,0.0
1629477_1611661313_2023_1022300217,0.36054254213645925,0.36054254213645925,0.0
1629477_1611661313_2023_1022300220,0.6740897845741847,0.6740897845741847,0.0
1629477_1611661313_2024_1022400163,0.313181026714886,0.313181026714886,0.0
1629477_1611661313_2024_1022400167,0.32085394365027536,0.32085394365027536,0.0
1629479_1611661321_2022_1022200062,0.6249522998512091,0.6249522998512091,0.0
1629479_1611661321_2022_1022200075,0.40309661912654693,0.40309661912654693,0.0
1629481_1611661321_2022_1022200185,0.32976863631427245,0.32976863631427245,0.0
1629481_1611661321_2022_1022200210,0.5302098641905449,0.5302098641905449,0.0
1629481_1611661321_2024_1022400081,0.33113944031138565,0.33113944031138565,0.0
1629483_1611661324_2023_1022300038,0.40851009588235737,0.40851009588235737,0.0
1629483_1611661324_2023_1022300145,0.5090944400280052,0.5090944400280052,0.0
1629483_1611661324_2023_1022300151,0.2567394979129856,0.2567394979129856,0.0
1629483_1611661324_2024_1022400122,0.7142028313641063,0.7142028313641063,0.0
1629483_1611661324_2024_1022400136,0.3279625427390148,0.3279625427390148,0.0
1629483_1611661324_2024_1022400142,0.5306890614138017,0.5306890614138017,0.0
1629483_1611661324_2024_1022400147,0.4135450585503851,0.4135450585503851,0.0
1629483_1611661324_2024_1022400238,0.40333858892526053,0.40333858892526053,0.0
1629484_1611661317_2023_1022300004,0.601605431244836,0.601605431244836,0.0
1629484_1611661317_2023_1022300009,0.7307773421279695,0.7307773421279695,0.0
1629484_1611661317_2023_1022300013,0.3449002348765006,0.3449002348765006,0.0
1629484_1611661317_2023_1022300088,0.3692099766826719,0.3692099766826719,0.0
1629484_1611661317_2023_1022300186,0.46813156697654135,0.46813156697654135,0.0
1629497_1611661329_2023_1022300009,0.648863982259964,0.648863982259964,0.0
1629566_1611661313_2022_1022200005,0.3490914797460187,0.3490914797460187,0.0
1629566_1611661313_2022_1022200017,0.48902837979128105,0.48902837979128105,0.0
1629566_1611661313_2022_1022200023,0.2801908934854981,0.2801908934854981,0.0
1629566_1611661313_2022_1022200101,0.32900373780027525,0.32900373780027525,0.0
1629568_1611661328_2021_1022100006,0.4855353043063651,0.4855353043063651,0.0
1629568_1611661328_2021_1022100046,0.41896803991852316,0.41896803991852316,0.0
1629568_1611661328_2021_1022100069,0.29678383844999034,0.29678383844999034,0.0
1629568_1611661328_2021_1022100081,0.5741586800949041,0.5741586800949041,0.0
1629568_1611661328_2021_1022100109,0.6441000522548297,0.6441000522548297,0.0
1629568_1611661328_2021_1022100140,0.3549666259471983,0.3549666259471983,0.0
1629568_1611661328_2021_1022100141,0.6335183876086209,0.6335183876086209,0.0
1629568_1611661328_2021_1022100150,0.5054488904238696,0.5054488904238696,0.0
1629568_1611661328_2021_1022100162,0.5869035088947975,0.5869035088947975,0.0
1629574_1611661329_2022_1022200041,0.8396342628061213,0.8396342628061213,0.0
1629574_1611661329_2022_1022200072,0.5862579355134598,0.5862579355134598,0.0
1629574_1611661329_2022_1022200098,0.46750868044984545,0.46750868044984545,0.0
1629574_1611661329_2022_1022200111,0.3082807972552686,0.3082807972552686,0.0
1629574_1611661329_2022_1022200131,0.4454688921027829,0.4454688921027829,0.0
1629574_1611661329_2022_1022200149,0.41371637939203376,0.41371637939203376,0.0
1629574_1611661329_2022_1022200157,0.4003187715723023,0.4003187715723023,0.0
1629574_1611661329_2022_1022200177,0.4072482510127056,0.4072482510127056,0.0
1629574_1611661329_2022_1022200185,0.46616955459246573,0.46616955459246573,0.0
1629574_1611661329_2022_1022200192,0.426241736260629,0.426241736260629,0.0
1629574_1611661329_2022_1022200195,0.4525427034358906,0.4525427034358906,0.0
1629574_1611661329_2022_1022200200,0.6117450809178427,0.6117450809178427,0.0
1629574_1611661329_2022_1022200214,0.37246891497197465,0.37246891497197465,0.0
1630096_1611661323_2021_1022100071,0.40294699117947996,0.40294699117947996,0.0
1630096_1611661323_2021_1022100075,0.5187607388437836,0.5187607388437836,0.0
1630096_1611661323_2021_1022100079,0.6599433511266691,0.6599433511266691,0.0
1630096_1611661323_2021_1022100110,0.5108509275394414,0.5108509275394414,0.0
1630096_1611661323_2021_1022100126,0.3462622664163779,0.3462622664163779,0.0
1630096_1611661323_2021_1022100132,0.5380758242231445,0.5380758242231445,0.0
1630096_1611661323_2021_1022100147,0.5862141894565503,0.5862141894565503,0.0
1630096_1611661323_2021_1022100176,0.44532132190492907,0.44532132190492907,0.0
1630096_1611661323_2023_1022300007,0.4411353460515641,0.4411353460515641,0.0
1630096_1611661323_2023_1022300010,0.5291587571109541,0.5291587571109541,0.0
1630096_1611661323_2023_1022300102,0.3889412089544761,0.3889412089544761,0.0
1630096_1611661323_2023_1022300198,0.5008763247847366,0.5008763247847366,0.0
1630096_1611661323_2023_1022300205,0.6241630998762376,0.6241630998762376,0.0
1630096_1611661323_2023_1022300213,0.4209250162195594,0.4209250162195594,0.0
1630096_1611661323_2023_1022300217,0.2450614689841694,0.2450614689841694,0.0
1630096_1611661323_2023_1022300224,0.7004882317503462,0.7004882317503462,0.0
1630119_1611661313_2021_1022100131,1.0,1.0,0.0
1630119_1611661313_2021_1022100135,0.5732091840175904,0.5732091840175904,0.0
1630119_1611661313_2021_1022100139,0.5752382025157107,0.5752382025157107,0.0
1630119_1611661313_2021_1022100145,0.41032887642268073,0.41032887642268073,0.0
1630119_1611661313_2021_1022100157,0.6288409849516698,0.6288409849516698,0.0
1630149_1611661321_2021_1022100004,0.4714666868842639,0.4714666868842639,0.0
1630149_1611661321_2021_1022100127,0.42162102358846576,0.42162102358846576,0.0
1630149_1611661321_2021_1022100180,0.476996559039842,0.476996559039842,0.0
1630149_1611661321_2023_1022300207,0.3474808925071807,0.3474808925071807,0.0
1630149_1611661321_2024_1022400029,0.5109284998912271,0.5109284998912271,0.0
1630149_1611661321_2024_1022400041,0.5252782163492414,0.5252782163492414,0.0
1630149_1611661321_2024_1022400047,0.4956908269803081,0.4956908269803081,0.0
1630149_1611661321_2024_1022400081,0.33525531258717556,0.33525531258717556,0.0
1630149_1611661321_2024_1022400087,0.867739374075676,0.867739374075676,0.0
1630149_1611661321_2024_1022400095,0.5066134192818412,0.5066134192818412,0.0
1630149_1611661321_2024_1022400105,0.5817699257802411,0.5817699257802411,0.0
1630149_1611661321_2024_1022400110,0.5054371072451004,0.5054371072451004,0.0
1630149_1611661321_2024_1022400132,0.506280473524605,0.506280473524605,0.0
1630150_1611661320_2022_1022200105,0.22987998441798216,0.22987998441798216,0.0
1630150_1611661320_2022_1022200108,0.47963434768813706,0.47963434768813706,0.0
1630150_1611661320_2022_1022200127,0.31570228713292026,0.31570228713292026,0.0
1630150_1611661320_2022_1022200136,0.39620725582572275,0.39620725582572275,0.0
1630150_1611661320_2022_1022200146,0.32588216731605474,0.32588216731605474,0.0
1630150_1611661320_2022_1022200187,0.4148467810141965,0.4148467810141965,0.0
1630150_1611661320_2022_1022200191,0.5310000352620687,0.5310000352620687,0.0
1630150_1611661320_2022_1022200196,0.39936533610314623,0.39936533610314623,0.0
1630150_1611661320_2022_1022200202,0.41335324459976275,0.41335324459976275,0.0
1630150_1611661329_2024_1022400149,0.37706398231469446,0.37706398231469446,0.0
1630150_1611661329_2024_1022400181,0.365037674166018,0.365037674166018,0.0
1630150_1611661329_2024_1022400185,0.357310755534817,0.357310755534817,0.0
1630150_1611661329_2024_1022400191,0.5831344074333645,0.5831344074333645,0.0
1630150_1611661329_2024_1022400235,0.3160096962366141,0.3160096962366141,0.0
1630386_1611661321_2021_1022100004,0.4616571067394963,0.4616571067394963,0.0
1630386_1611661321_2021_1022100051,0.4835668045520254,0.4835668045520254,0.0
1630386_1611661321_2021_1022100055,0.432479988475035,0.432479988475035,0.0
1630386_1611661321_2021_1022100058,0.5707191536478391,0.5707191536478391,0.0
1630386_1611661321_2021_1022100063,0.40951254362024514,0.40951254362024514,0.0
1630386_1611661321_2021_1022100072,0.38883487624081303,0.38883487624081303,0.0
1630386_1611661321_2021_1022100079,0.3880342790037264,0.3880342790037264,0.0
1630386_1611661321_2021_1022100087,0.4549372542197901,0.4549372542197901,0.0
1630386_1611661321_2021_1022100098,0.6900815161564666,0.6900815161564666,0.0
1630386_1611661321_2021_1022100106,0.45984102253906767,0.45984102253906767,0.0
1630386_1611661321_2021_1022100107,0.48307266891532646,0.48307266891532646,0.0
1630386_1611661321_2021_1022100127,0.26498986716039585,0.26498986716039585,0.0
1630386_1611661321_2021_1022100136,0.47426023532723627,0.47426023532723627,0.0
1630386_1611661321_2021_1022100159,0.29012078474741676,0.29012078474741676,0.0
1630389_1611661329_2021_1022100142,0.45301187242654717,0.45301187242654717,0.0
1630389_1611661329_2021_1022100165,0.7607267410316089,0.7607267410316089,0.0
1630389_1611661329_2023_1022300033,0.46837894489202087,0.46837894489202087,0.0
1630441_1611661320_2021_1022100040,0.4651318184227359,0.4651318184227359,0.0
1630441_1611661320_2021_1022100078,0.3401382746018157,0.3401382746018157,0.0
1630441_1611661320_2021_1022100085,0.36034749403440003,0.36034749403440003,0.0
1630441_1611661320_2021_1022100105,0.3920870782844204,0.3920870782844204,0.0
1630441_1611661320_2021_1022100130,0.4263909403987052,0.4263909403987052,0.0
1630441_1611661320_2021_1022100134,0.4559021891076879,0.4559021891076879,0.0
1630441_1611661320_2021_1022100139,0.791349580558943,0.791349580558943,0.0
1630454_1611661321_2022_1022200021,0.4388192793217321,0.4388192793217321,0.0
1630454_1611661321_2022_1022200030,0.3724317221540764,0.3724317221540764,0.0
1630454_1611661321_2022_1022200044,0.23892788796684974,0.23892788796684974,0.0
1630454_1611661321_2022_1022200075,0.284114144056124,0.284114144056124,0.0
1630454_1611661321_2022_1022200085,0.4388247537797997,0.4388247537797997,0.0
1630454_1611661321_2022_1022200090,0.46421679165172114,0.46421679165172114,0.0
1630454_1611661321_2022_1022200107,0.5089867096037226,0.5089867096037226,0.0
1630454_1611661321_2022_1022200120,0.6640302641727158,0.6640302641727158,0.0
1630454_1611661321_2022_1022200130,0.40772176631631213,0.40772176631631213,0.0
1630454_1611661321_2022_1022200137,0.5054968365237551,0.5054968365237551,0.0
1630454_1611661321_2022_1022200144,0.399129935218703,0.399129935218703,0.0
1630454_1611661321_2022_1022200149,0.2680181335150733,0.2680181335150733,0.0
1630454_1611661321_2022_1022200162,0.2917562604743293,0.2917562604743293,0.0
1630454_1611661321_2022_1022200176,0.5839657032529209,0.5839657032529209,0.0
1630454_1611661321_2022_1022200185,0.39893696990800204,0.39893696990800204,0.0
1630454_1611661321_2022_1022200190,0.3894747621463749,0.3894747621463749,0.0
1630454_1611661321_2022_1022200193,0.40638088025915575,0.40638088025915575,0.0
1630454_1611661321_2022_1022200199,0.31605309751643884,0.31605309751643884,0.0
1630454_1611661321_2022_1022200210,0.5786073275567175,0.5786073275567175,0.0
1630462_1611661330_2021_1022100015,0.5489774673458464,0.5489774673458464,0.0
1630462_1611661330_2021_1022100101,0.47681713794984276,0.47681713794984276,0.0
1631009_1611661330_2022_1022200152,0.498245286162182,0.498245286162182,0.0
1631009_1611661330_2024_1022400102,0.2602789624111748,0.2602789624111748,0.0
1631009_1611661330_2024_1022400106,0.4576386026568416,0.4576386026568416,0.0
1631009_1611661330_2024_1022400123,0.5088674238383318,0.5088674238383318,0.0
1631009_1611661330_2024_1022400130,0.3556056500420429,0.3556056500420429,0.0
1631009_1611661330_2024_1022400141,0.5710888754607529,0.5710888754607529,0.0
1631019_1611661325_2022_1022200024,0.2807411554749581,0.2807411554749581,0.0
1631019_1611661325_2022_1022200031,0.3289372572575818,0.3289372572575818,0.0
1631019_1611661325_2022_1022200036,0.45151109109075627,0.45151109109075627,0.0
1631019_1611661325_2022_1022200041,0.6027940542196123,0.6027940542196123,0.0
1631019_1611661325_2023_1022300115,0.5452530890414676,0.5452530890414676,0.0
1631019_1611661325_2023_1022300139,0.3073662938960302,0.3073662938960302,0.0
1631019_1611661325_2023_1022300147,0.26816401876728985,0.26816401876728985,0.0
1631019_1611661325_2023_1022300152,0.5821957150708872,0.5821957150708872,0.0
1631019_1611661325_2023_1022300157,0.6989040722957002,0.6989040722957002,0.0
1631019_1611661325_2023_1022300162,0.5651631992179407,0.5651631992179407,0.0
1631021_1611661324_2024_1022400004,0.3659423217792729,0.3659423217792729,0.0
1631021_1611661324_2024_1022400030,0.4450831683709478,0.4450831683709478,0.0
1631021_1611661324_2024_1022400037,0.6478312948408435,0.6478312948408435,0.0
1631021_1611661324_2024_1022400059,0.5211275045835025,0.5211275045835025,0.0
1631021_1611661324_2024_1022400075,0.5236063188029974,0.5236063188029974,0.0
1631021_1611661324_2024_1022400085,0.32914274354521983,0.32914274354521983,0.0
1631021_1611661324_2024_1022400098,0.6452489499454201,0.6452489499454201,0.0
1631021_1611661324_2024_1022400107,0.351085419563052,0.351085419563052,0.0
1631021_1611661324_2024_1022400116,0.3917102468030024,0.3917102468030024,0.0
1631021_1611661324_2024_1022400150,0.4397683892695037,0.4397683892695037,0.0
1631022_1611661322_2023_1022300108,0.4375451696942034,0.4375451696942034,0.0
1631022_1611661322_2023_1022300140,0.35934900701059125,0.35934900701059125,0.0
1631022_1611661322_2023_1022300170,0.43819538983210937,0.43819538983210937,0.0
1631022_1611661322_2023_1022300223,0.6123226930288747,0.6123226930288747,0.0
1631022_1611661322_2023_1022300227,0.5914175960898279,0.5914175960898279,0.0
1631022_1611661322_2023_1022300238,0.4222001494755652,0.4222001494755652,0.0
1631141_1611661322_2024_1022400001,1.0,1.0,0.0
1631141_1611661322_2024_1022400008,0.30931447872140344,0.30931447872140344,0.0
1631141_1611661322_2024_1022400019,0.5760930245364423,0.5760930245364423,0.0
1631263_1611661324_2022_1022200131,0.347788637369125,0.347788637369125,0.0
1631263_1611661324_2023_1022300025,0.42484523803991675,0.42484523803991675,0.0
1641649_1611661324_2023_1022300025,0.38096421947872755,0.38096421947872755,0.0
1641649_1611661324_2023_1022300043,0.4888255015703098,0.4888255015703098,0.0
1641649_1611661324_2023_1022300051,0.548751420177497,0.548751420177497,0.0
1641649_1611661324_2023_1022300068,0.46835304676605627,0.46835304676605627,0.0
1641649_1611661324_2023_1022300072,0.36515781598395974,0.36515781598395974,0.0
1641649_1611661324_2024_1022400025,0.5320490844991652,0.5320490844991652,0.0
1641649_1611661324_2024_1022400037,0.3969567298306095,0.3969567298306095,0.0
1641649_1611661324_2024_1022400043,0.48876380948214987,0.48876380948214987,0.0
1641649_1611661324_2024_1022400047,0.36205937706881414,0.36205937706881414,0.0
