surface,player_id,names,rows,spellings_in_surface,rows_in_decision_stratum,stratum_rows_a_name_key_would_split
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,203400,Skylar Diggins | Skylar Diggins-Smith,115,2,91,91
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1628922,Azura Stevens | Azurá Stevens,138,2,40,40
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1629484,Megan DiLeo | Megan Gustafson,122,2,1,1
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1629546,Marine Johannes | Marine Johannès,71,2,7,7
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1629566,Han Xu | Xu Han,43,1,0,0
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1630043,Bernadett Hatar | Bernadett Határ,13,1,0,0
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1630151,Olivia Epoupa | Olivia Époupa,21,2,0,0
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1631021,Sika Kone | Sika Koné,49,2,0,0
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1631263,Nikolina Milic | Nikolina Milić,73,2,0,0
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1641657,Dorka Juhasz | Dorka Juhász,82,2,25,25
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1641661,Lou Lopez Senechal | Lou Lopez Sénéchal,27,1,0,0
exploration/E0_I0029_freethrow_hurdle/screen_frame.parquet,1642299,Nika Muhl | Nika Mühl,16,1,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,203400,Skylar Diggins | Skylar Diggins-Smith,94,2,58,58
exploration/E1_I0045_roster_currency/_PF.parquet,1628922,Azura Stevens | Azurá Stevens,125,2,33,33
exploration/E1_I0045_roster_currency/_PF.parquet,1629484,Megan DiLeo | Megan Gustafson,136,2,1,1
exploration/E1_I0045_roster_currency/_PF.parquet,1629546,Marine Johannes | Marine Johannès,69,2,7,7
exploration/E1_I0045_roster_currency/_PF.parquet,1629566,Han Xu | Xu Han,69,2,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,1630043,Bernadett Hatar | Bernadett Határ,43,2,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,1630151,Olivia Epoupa | Olivia Époupa,35,2,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,1631021,Sika Kone | Sika Koné,101,2,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,1631263,Nikolina Milic | Nikolina Milić,84,2,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,1641657,Dorka Juhasz | Dorka Juhász,80,2,24,24
exploration/E1_I0045_roster_currency/_PF.parquet,1641661,Lou Lopez Senechal | Lou Lopez Sénéchal,75,2,0,0
exploration/E1_I0045_roster_currency/_PF.parquet,1642299,Nika Muhl | Nika Mühl,40,2,0,0
