player_id,names,surface,rows,in_decision_stratum,spellings_in_surface
203400,Skylar Diggins | Skylar Diggins-Smith,m13_translation_rows(5889),36,,1
1628922,Azura Stevens | Azurá Stevens,m13_translation_rows(5889),14,,1
1629484,Megan DiLeo | Megan Gustafson,m13_translation_rows(5889),0,,0
1629546,Marine Johannes | Marine Johannès,m13_translation_rows(5889),0,,0
1629566,Han Xu | Xu Han,m13_translation_rows(5889),0,,0
1630043,Bernadett Hatar | Bernadett Határ,m13_translation_rows(5889),0,,0
1630151,Olivia Epoupa | Olivia Époupa,m13_translation_rows(5889),0,,0
1631021,Sika Kone | Sika Koné,m13_translation_rows(5889),0,,0
1631263,Nikolina Milic | Nikolina Milić,m13_translation_rows(5889),0,,0
1641657,Dorka Juhasz | Dorka Juhász,m13_translation_rows(5889),0,,0
1641661,Lou Lopez Senechal | Lou Lopez Sénéchal,m13_translation_rows(5889),0,,0
1642299,Nika Muhl | Nika Mühl,m13_translation_rows(5889),0,,0
