OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID,SOURCE
203800,Isaac,Barnett,16  ,1022200197,v2
1629174,Blanca,Burns,8   ,1022200197,v2
100697,Eric,Brewton,55  ,1022200198,v2
101044,Amy,Bonner,31  ,1022200198,v2
200667,Angelica,Suffren,86  ,1022200198,v2
203054,Che,Flores,13  ,1022200199,v2
1628168,Jenna,Reneau,77  ,1022200199,v2
1628480,Robert,Hussey,85  ,1022200199,v2
100698,Jeffrey,Smith,53  ,1022200200,v2
1628167,Toni,Patillo,76  ,1022200200,v2
1628702,Randy,Richardson,11  ,1022200200,v2
101286,Kurt,Walker,18  ,1022200201,v2
203891,Fatou,Cissoko-Stephens,15  ,1022200201,v2
129054,Ryan,Sassano,27  ,1022200201,v2
202025,Byron,Jarrett,21  ,1022200202,v2
202297,Tim,Greene,9   ,1022200202,v2
203800,Isaac,Barnett,16  ,1022200202,v2
201538,Maj,Forsberg,34  ,1022200203,v2
1628479,Ashley,Gloss,10  ,1022200203,v2
1629174,Blanca,Burns,8   ,1022200203,v2
101044,Amy,Bonner,31  ,1022200204,v2
202297,Tim,Greene,9   ,1022200204,v2
203891,Fatou,Cissoko-Stephens,15  ,1022200204,v2
100274,Roy,Gulbeyan,42  ,1022200205,v2
1628168,Jenna,Reneau,77  ,1022200205,v2
1628702,Randy,Richardson,11  ,1022200205,v2
200667,Angelica,Suffren,86  ,1022200206,v2
1628167,Toni,Patillo,76  ,1022200206,v2
1628484,Dannica,Mosher,14  ,1022200206,v2
100697,Eric,Brewton,55  ,1022200207,v2
101044,Amy,Bonner,31  ,1022200207,v2
202679,Jeff,Wooten,23  ,1022200207,v2
203054,Che,Flores,13  ,1022200208,v2
203440,Tiara,Cruse,5   ,1022200208,v2
1627526,Matt,Kallio,17  ,1022200208,v2
201538,Maj,Forsberg,34  ,1022200209,v2
202025,Byron,Jarrett,21  ,1022200209,v2
1628480,Robert,Hussey,85  ,1022200209,v2
100274,Roy,Gulbeyan,42  ,1022200210,v2
203800,Isaac,Barnett,16  ,1022200210,v2
1628484,Dannica,Mosher,14  ,1022200210,v2
100697,Eric,Brewton,55  ,1022200211,v2
203440,Tiara,Cruse,5   ,1022200211,v2
1628702,Randy,Richardson,11  ,1022200211,v2
200667,Angelica,Suffren,86  ,1022200212,v2
201538,Maj,Forsberg,34  ,1022200212,v2
203891,Fatou,Cissoko-Stephens,15  ,1022200212,v2
202025,Byron,Jarrett,21  ,1022200213,v2
202297,Tim,Greene,9   ,1022200213,v2
203800,Isaac,Barnett,16  ,1022200213,v2
101044,Amy,Bonner,31  ,1022200214,v2
202679,Jeff,Wooten,23  ,1022200214,v2
203054,Che,Flores,13  ,1022200214,v2
101286,Kurt,Walker,18  ,1022200215,v2
1628167,Toni,Patillo,76  ,1022200215,v2
1628484,Dannica,Mosher,14  ,1022200215,v2
100274,Roy,Gulbeyan,42  ,1022200216,v2
100698,Jeffrey,Smith,53  ,1022200216,v2
1627526,Matt,Kallio,17  ,1022200216,v2
200667,Angelica,Suffren,86  ,1022300001,v2
202764,Charles,Watson,29  ,1022300001,v2
1628168,Jenna,Reneau,77  ,1022300001,v2
202679,Jeff,Wooten,23  ,1022300002,v2
1628169,Ryan,Sassano,27  ,1022300002,v2
1629176,Angel,Kent,26  ,1022300002,v2
100308,Michael,Price,39  ,1022300003,v2
201538,Maj,Forsberg,34  ,1022300003,v2
1629174,Blanca,Burns,8   ,1022300003,v2
101044,Amy,Bonner,31  ,1022300004,v2
202297,Tim,Greene,9   ,1022300004,v2
1628702,Randy,Richardson,11  ,1022300004,v2
100274,Roy,Gulbeyan,42  ,1022300005,v2
203800,Isaac,Barnett,16  ,1022300005,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300005,v2
100697,Eric,Brewton,55  ,1022300006,v2
1628167,Toni,Patillo,76  ,1022300006,v2
1628479,Ashley,Gloss,10  ,1022300006,v2
100698,Jeffrey,Smith,53  ,1022300007,v2
101044,Amy,Bonner,31  ,1022300007,v2
1627531,Kelly,Broomfield,25  ,1022300007,v2
100308,Michael,Price,39  ,1022300008,v2
1628702,Randy,Richardson,11  ,1022300008,v2
1629174,Blanca,Burns,8   ,1022300008,v2
201538,Maj,Forsberg,34  ,1022300009,v2
203800,Isaac,Barnett,16  ,1022300009,v2
1629178,Sha'Rae,Mitchell,30  ,1022300009,v2
100697,Eric,Brewton,55  ,1022300010,v2
1628702,Randy,Richardson,11  ,1022300010,v2
1630886,Intae,Hwang,41  ,1022300010,v2
100274,Roy,Gulbeyan,42  ,1022300011,v2
1628168,Jenna,Reneau,77  ,1022300011,v2
1630880,Catherine,Chang,35  ,1022300011,v2
201538,Maj,Forsberg,34  ,1022300012,v2
1628168,Jenna,Reneau,77  ,1022300012,v2
1629177,Biniam,Maru,33  ,1022300012,v2
100697,Eric,Brewton,55  ,1022300013,v2
101044,Amy,Bonner,31  ,1022300013,v2
1629171,Agon,Abazi,32  ,1022300013,v2
100274,Roy,Gulbeyan,42  ,1022300014,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300014,v2
1628167,Toni,Patillo,76  ,1022300014,v2
202679,Jeff,Wooten,23  ,1022300015,v2
1627539,Tyler,Ricks,36  ,1022300015,v2
1628479,Ashley,Gloss,10  ,1022300015,v2
101044,Amy,Bonner,31  ,1022300016,v2
202297,Tim,Greene,9   ,1022300016,v2
1629422,Clare,Aubry,28  ,1022300016,v2
100697,Eric,Brewton,55  ,1022300017,v2
100698,Jeffrey,Smith,53  ,1022300017,v2
1630886,Intae,Hwang,41  ,1022300017,v2
200667,Angelica,Suffren,86  ,1022300018,v2
201538,Maj,Forsberg,34  ,1022300018,v2
1628952,Kevin,Fahy,43  ,1022300018,v2
203800,Isaac,Barnett,16  ,1022300019,v2
1628168,Jenna,Reneau,77  ,1022300019,v2
1628702,Randy,Richardson,11  ,1022300019,v2
100274,Roy,Gulbeyan,42  ,1022300020,v2
1628169,Ryan,Sassano,27  ,1022300020,v2
1629770,Teresa,Stuck,37  ,1022300020,v2
202297,Tim,Greene,9   ,1022300021,v2
1629176,Angel,Kent,26  ,1022300021,v2
1629422,Clare,Aubry,28  ,1022300021,v2
200431,Gina,Cross,38  ,1022300022,v2
203800,Isaac,Barnett,16  ,1022300022,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300022,v2
100698,Jeffrey,Smith,53  ,1022300023,v2
201538,Maj,Forsberg,34  ,1022300023,v2
1629178,Sha'Rae,Mitchell,30  ,1022300023,v2
200667,Angelica,Suffren,86  ,1022300024,v2
1628168,Jenna,Reneau,77  ,1022300024,v2
1628702,Randy,Richardson,11  ,1022300024,v2
202679,Jeff,Wooten,23  ,1022300025,v2
1628167,Toni,Patillo,76  ,1022300025,v2
1629177,Biniam,Maru,33  ,1022300025,v2
101044,Amy,Bonner,31  ,1022300026,v2
1629422,Clare,Aubry,28  ,1022300026,v2
1630880,Catherine,Chang,35  ,1022300026,v2
100308,Michael,Price,39  ,1022300027,v2
200431,Gina,Cross,38  ,1022300027,v2
203800,Isaac,Barnett,16  ,1022300027,v2
100697,Eric,Brewton,55  ,1022300028,v2
202297,Tim,Greene,9   ,1022300028,v2
1629171,Agon,Abazi,32  ,1022300028,v2
100274,Roy,Gulbeyan,42  ,1022300029,v2
200667,Angelica,Suffren,86  ,1022300029,v2
1628168,Jenna,Reneau,77  ,1022300029,v2
1627539,Tyler,Ricks,36  ,1022300030,v2
1628479,Ashley,Gloss,10  ,1022300030,v2
1629174,Blanca,Burns,8   ,1022300030,v2
201538,Maj,Forsberg,34  ,1022300031,v2
1628952,Kevin,Fahy,43  ,1022300031,v2
1629771,Marcy,Williams,40  ,1022300031,v2
100274,Roy,Gulbeyan,42  ,1022300032,v2
202764,Charles,Watson,29  ,1022300032,v2
1629770,Teresa,Stuck,37  ,1022300032,v2
202679,Jeff,Wooten,23  ,1022300033,v2
1628167,Toni,Patillo,76  ,1022300033,v2
1629177,Biniam,Maru,33  ,1022300033,v2
100697,Eric,Brewton,55  ,1022300034,v2
1629178,Sha'Rae,Mitchell,30  ,1022300034,v2
1630880,Catherine,Chang,35  ,1022300034,v2
1627539,Tyler,Ricks,36  ,1022300035,v2
1628167,Toni,Patillo,76  ,1022300035,v2
1629174,Blanca,Burns,8   ,1022300035,v2
101044,Amy,Bonner,31  ,1022300036,v2
1628169,Ryan,Sassano,27  ,1022300036,v2
1629770,Teresa,Stuck,37  ,1022300036,v2
1628479,Ashley,Gloss,10  ,1022300037,v2
1629178,Sha'Rae,Mitchell,30  ,1022300037,v2
1629422,Clare,Aubry,28  ,1022300037,v2
1627531,Kelly,Broomfield,25  ,1022300038,v2
1628702,Randy,Richardson,11  ,1022300038,v2
1628952,Kevin,Fahy,43  ,1022300038,v2
100308,Michael,Price,39  ,1022300039,v2
203440,Tiara,Cruse,5   ,1022300039,v2
1629771,Marcy,Williams,40  ,1022300039,v2
200667,Angelica,Suffren,86  ,1022300040,v2
1629171,Agon,Abazi,32  ,1022300040,v2
1629176,Angel,Kent,26  ,1022300040,v2
101044,Amy,Bonner,31  ,1022300041,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300041,v2
1628952,Kevin,Fahy,43  ,1022300041,v2
203800,Isaac,Barnett,16  ,1022300042,v2
1628167,Toni,Patillo,76  ,1022300042,v2
1628169,Ryan,Sassano,27  ,1022300042,v2
202764,Charles,Watson,29  ,1022300043,v2
1628479,Ashley,Gloss,10  ,1022300043,v2
1629422,Clare,Aubry,28  ,1022300043,v2
100697,Eric,Brewton,55  ,1022300044,v2
200431,Gina,Cross,38  ,1022300044,v2
203440,Tiara,Cruse,5   ,1022300044,v2
100274,Roy,Gulbeyan,42  ,1022300045,v2
100308,Michael,Price,39  ,1022300045,v2
1629174,Blanca,Burns,8   ,1022300045,v2
100274,Roy,Gulbeyan,42  ,1022300046,v2
203440,Tiara,Cruse,5   ,1022300046,v2
1629174,Blanca,Burns,8   ,1022300046,v2
100698,Jeffrey,Smith,53  ,1022300047,v2
1628168,Jenna,Reneau,77  ,1022300047,v2
1630880,Catherine,Chang,35  ,1022300047,v2
1628479,Ashley,Gloss,10  ,1022300048,v2
1629178,Sha'Rae,Mitchell,30  ,1022300048,v2
1629770,Teresa,Stuck,37  ,1022300048,v2
101044,Amy,Bonner,31  ,1022300049,v2
202679,Jeff,Wooten,23  ,1022300049,v2
1629177,Biniam,Maru,33  ,1022300049,v2
203800,Isaac,Barnett,16  ,1022300050,v2
1628167,Toni,Patillo,76  ,1022300050,v2
1629176,Angel,Kent,26  ,1022300050,v2
202297,Tim,Greene,9   ,1022300051,v2
1628702,Randy,Richardson,11  ,1022300051,v2
1628952,Kevin,Fahy,43  ,1022300051,v2
200667,Angelica,Suffren,86  ,1022300052,v2
1628479,Ashley,Gloss,10  ,1022300052,v2
1629771,Marcy,Williams,40  ,1022300052,v2
1627539,Tyler,Ricks,36  ,1022300053,v2
1628167,Toni,Patillo,76  ,1022300053,v2
1628168,Jenna,Reneau,77  ,1022300053,v2
202297,Tim,Greene,9   ,1022300054,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300054,v2
1630880,Catherine,Chang,35  ,1022300054,v2
100698,Jeffrey,Smith,53  ,1022300055,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300055,v2
1629176,Angel,Kent,26  ,1022300055,v2
200667,Angelica,Suffren,86  ,1022300056,v2
203800,Isaac,Barnett,16  ,1022300056,v2
1628169,Ryan,Sassano,27  ,1022300056,v2
1628167,Toni,Patillo,76  ,1022300057,v2
1629174,Blanca,Burns,8   ,1022300057,v2
1630886,Intae,Hwang,41  ,1022300057,v2
101044,Amy,Bonner,31  ,1022300058,v2
202764,Charles,Watson,29  ,1022300058,v2
1629422,Clare,Aubry,28  ,1022300058,v2
100308,Michael,Price,39  ,1022300059,v2
1628168,Jenna,Reneau,77  ,1022300059,v2
1629176,Angel,Kent,26  ,1022300059,v2
101044,Amy,Bonner,31  ,1022300060,v2
202764,Charles,Watson,29  ,1022300060,v2
1629771,Marcy,Williams,40  ,1022300060,v2
200667,Angelica,Suffren,86  ,1022300061,v2
1628479,Ashley,Gloss,10  ,1022300061,v2
1628952,Kevin,Fahy,43  ,1022300061,v2
100697,Eric,Brewton,55  ,1022300062,v2
1628167,Toni,Patillo,76  ,1022300062,v2
1629422,Clare,Aubry,28  ,1022300062,v2
200431,Gina,Cross,38  ,1022300063,v2
203800,Isaac,Barnett,16  ,1022300063,v2
1628702,Randy,Richardson,11  ,1022300063,v2
100308,Michael,Price,39  ,1022300064,v2
202764,Charles,Watson,29  ,1022300064,v2
1629176,Angel,Kent,26  ,1022300064,v2
100274,Roy,Gulbeyan,42  ,1022300065,v2
1627539,Tyler,Ricks,36  ,1022300065,v2
1629178,Sha'Rae,Mitchell,30  ,1022300065,v2
202679,Jeff,Wooten,23  ,1022300066,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300066,v2
1628169,Ryan,Sassano,27  ,1022300066,v2
100697,Eric,Brewton,55  ,1022300067,v2
202297,Tim,Greene,9   ,1022300067,v2
1629171,Agon,Abazi,32  ,1022300067,v2
200667,Angelica,Suffren,86  ,1022300068,v2
1628167,Toni,Patillo,76  ,1022300068,v2
1630880,Catherine,Chang,35  ,1022300068,v2
203440,Tiara,Cruse,5   ,1022300069,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300069,v2
1629771,Marcy,Williams,40  ,1022300069,v2
202764,Charles,Watson,29  ,1022300070,v2
1628702,Randy,Richardson,11  ,1022300070,v2
1629176,Angel,Kent,26  ,1022300070,v2
202679,Jeff,Wooten,23  ,1022300071,v2
1629177,Biniam,Maru,33  ,1022300071,v2
1629178,Sha'Rae,Mitchell,30  ,1022300071,v2
200431,Gina,Cross,38  ,1022300072,v2
203800,Isaac,Barnett,16  ,1022300072,v2
1629176,Angel,Kent,26  ,1022300072,v2
100698,Jeffrey,Smith,53  ,1022300073,v2
1628702,Randy,Richardson,11  ,1022300073,v2
1628952,Kevin,Fahy,43  ,1022300073,v2
203440,Tiara,Cruse,5   ,1022300074,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300074,v2
1630886,Intae,Hwang,41  ,1022300074,v2
100308,Michael,Price,39  ,1022300075,v2
202297,Tim,Greene,9   ,1022300075,v2
1628169,Ryan,Sassano,27  ,1022300075,v2
100308,Michael,Price,39  ,1022300076,v2
1629177,Biniam,Maru,33  ,1022300076,v2
1629178,Sha'Rae,Mitchell,30  ,1022300076,v2
202679,Jeff,Wooten,23  ,1022300077,v2
1628169,Ryan,Sassano,27  ,1022300077,v2
1629770,Teresa,Stuck,37  ,1022300077,v2
100698,Jeffrey,Smith,53  ,1022300078,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300078,v2
1629171,Agon,Abazi,32  ,1022300078,v2
202297,Tim,Greene,9   ,1022300079,v2
1628952,Kevin,Fahy,43  ,1022300079,v2
1629771,Marcy,Williams,40  ,1022300079,v2
200431,Gina,Cross,38  ,1022300080,v2
203800,Isaac,Barnett,16  ,1022300080,v2
1628702,Randy,Richardson,11  ,1022300080,v2
202679,Jeff,Wooten,23  ,1022300081,v2
203800,Isaac,Barnett,16  ,1022300081,v2
1630880,Catherine,Chang,35  ,1022300081,v2
100308,Michael,Price,39  ,1022300082,v2
1628479,Ashley,Gloss,10  ,1022300082,v2
1629771,Marcy,Williams,40  ,1022300082,v2
100698,Jeffrey,Smith,53  ,1022300083,v2
200431,Gina,Cross,38  ,1022300083,v2
1628702,Randy,Richardson,11  ,1022300083,v2
100697,Eric,Brewton,55  ,1022300084,v2
1628167,Toni,Patillo,76  ,1022300084,v2
1629177,Biniam,Maru,33  ,1022300084,v2
202679,Jeff,Wooten,23  ,1022300085,v2
1629176,Angel,Kent,26  ,1022300085,v2
1629770,Teresa,Stuck,37  ,1022300085,v2
100274,Roy,Gulbeyan,42  ,1022300086,v2
1628952,Kevin,Fahy,43  ,1022300086,v2
1629171,Agon,Abazi,32  ,1022300086,v2
100697,Eric,Brewton,55  ,1022300087,v2
200667,Angelica,Suffren,86  ,1022300087,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300087,v2
100698,Jeffrey,Smith,53  ,1022300088,v2
200431,Gina,Cross,38  ,1022300088,v2
203800,Isaac,Barnett,16  ,1022300088,v2
100308,Michael,Price,39  ,1022300089,v2
202297,Tim,Greene,9   ,1022300089,v2
1629422,Clare,Aubry,28  ,1022300089,v2
202764,Charles,Watson,29  ,1022300090,v2
1628702,Randy,Richardson,11  ,1022300090,v2
1629771,Marcy,Williams,40  ,1022300090,v2
100274,Roy,Gulbeyan,42  ,1022300091,v2
1628952,Kevin,Fahy,43  ,1022300091,v2
1629178,Sha'Rae,Mitchell,30  ,1022300091,v2
100697,Eric,Brewton,55  ,1022300092,v2
1628167,Toni,Patillo,76  ,1022300092,v2
1629422,Clare,Aubry,28  ,1022300092,v2
202679,Jeff,Wooten,23  ,1022300093,v2
1629176,Angel,Kent,26  ,1022300093,v2
1630886,Intae,Hwang,41  ,1022300093,v2
202297,Tim,Greene,9   ,1022300094,v2
1629178,Sha'Rae,Mitchell,30  ,1022300094,v2
1630880,Catherine,Chang,35  ,1022300094,v2
100274,Roy,Gulbeyan,42  ,1022300095,v2
202764,Charles,Watson,29  ,1022300095,v2
1627539,Tyler,Ricks,36  ,1022300095,v2
100697,Eric,Brewton,55  ,1022300096,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300096,v2
1628167,Toni,Patillo,76  ,1022300096,v2
203800,Isaac,Barnett,16  ,1022300097,v2
1628952,Kevin,Fahy,43  ,1022300097,v2
1629171,Agon,Abazi,32  ,1022300097,v2
202297,Tim,Greene,9   ,1022300098,v2
1629177,Biniam,Maru,33  ,1022300098,v2
1629422,Clare,Aubry,28  ,1022300098,v2
100274,Roy,Gulbeyan,42  ,1022300099,v2
1628952,Kevin,Fahy,43  ,1022300099,v2
1630886,Intae,Hwang,41  ,1022300099,v2
200431,Gina,Cross,38  ,1022300100,v2
203800,Isaac,Barnett,16  ,1022300100,v2
1629174,Blanca,Burns,8   ,1022300100,v2
200667,Angelica,Suffren,86  ,1022300101,v2
1628168,Jenna,Reneau,77  ,1022300101,v2
1629770,Teresa,Stuck,37  ,1022300101,v2
100697,Eric,Brewton,55  ,1022300102,v2
100698,Jeffrey,Smith,53  ,1022300102,v2
1628167,Toni,Patillo,76  ,1022300102,v2
100697,Eric,Brewton,55  ,1022300103,v2
100698,Jeffrey,Smith,53  ,1022300103,v2
1629770,Teresa,Stuck,37  ,1022300103,v2
202679,Jeff,Wooten,23  ,1022300104,v2
202764,Charles,Watson,29  ,1022300104,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300104,v2
202297,Tim,Greene,9   ,1022300105,v2
1628952,Kevin,Fahy,43  ,1022300105,v2
1629176,Angel,Kent,26  ,1022300105,v2
200667,Angelica,Suffren,86  ,1022300106,v2
201538,Maj,Forsberg,34  ,1022300106,v2
1629178,Sha'Rae,Mitchell,30  ,1022300106,v2
100274,Roy,Gulbeyan,42  ,1022300107,v2
1628167,Toni,Patillo,76  ,1022300107,v2
1628169,Ryan,Sassano,27  ,1022300107,v2
100274,Roy,Gulbeyan,42  ,1022300108,v2
201538,Maj,Forsberg,34  ,1022300108,v2
1629178,Sha'Rae,Mitchell,30  ,1022300108,v2
202679,Jeff,Wooten,23  ,1022300109,v2
202764,Charles,Watson,29  ,1022300109,v2
1629171,Agon,Abazi,32  ,1022300109,v2
200667,Angelica,Suffren,86  ,1022300110,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300110,v2
1627539,Tyler,Ricks,36  ,1022300110,v2
202297,Tim,Greene,9   ,1022300111,v2
1629422,Clare,Aubry,28  ,1022300111,v2
1629771,Marcy,Williams,40  ,1022300111,v2
100698,Jeffrey,Smith,53  ,1022300112,v2
1628167,Toni,Patillo,76  ,1022300112,v2
1629176,Angel,Kent,26  ,1022300112,v2
100274,Roy,Gulbeyan,42  ,1022300113,v2
202679,Jeff,Wooten,23  ,1022300113,v2
1629177,Biniam,Maru,33  ,1022300113,v2
202764,Charles,Watson,29  ,1022300114,v2
1628169,Ryan,Sassano,27  ,1022300114,v2
1628479,Ashley,Gloss,10  ,1022300114,v2
100697,Eric,Brewton,55  ,1022300115,v2
202297,Tim,Greene,9   ,1022300115,v2
1629174,Blanca,Burns,8   ,1022300115,v2
203440,Tiara,Cruse,5   ,1022300116,v2
1628702,Randy,Richardson,11  ,1022300116,v2
1630880,Catherine,Chang,35  ,1022300116,v2
201538,Maj,Forsberg,34  ,1022300117,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300117,v2
1628168,Jenna,Reneau,77  ,1022300117,v2
101044,Amy,Bonner,31  ,1022300118,v2
200667,Angelica,Suffren,86  ,1022300118,v2
1629177,Biniam,Maru,33  ,1022300118,v2
100698,Jeffrey,Smith,53  ,1022300119,v2
1628167,Toni,Patillo,76  ,1022300119,v2
1629770,Teresa,Stuck,37  ,1022300119,v2
100308,Michael,Price,39  ,1022300120,v2
100697,Eric,Brewton,55  ,1022300120,v2
1629174,Blanca,Burns,8   ,1022300120,v2
203440,Tiara,Cruse,5   ,1022300121,v2
1629178,Sha'Rae,Mitchell,30  ,1022300121,v2
1630886,Intae,Hwang,41  ,1022300121,v2
203800,Isaac,Barnett,16  ,1022300122,v2
1628479,Ashley,Gloss,10  ,1022300122,v2
1629171,Agon,Abazi,32  ,1022300122,v2
202297,Tim,Greene,9   ,1022300123,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300123,v2
1629770,Teresa,Stuck,37  ,1022300123,v2
100698,Jeffrey,Smith,53  ,1022300124,v2
1628952,Kevin,Fahy,43  ,1022300124,v2
1629177,Biniam,Maru,33  ,1022300124,v2
1627539,Tyler,Ricks,36  ,1022300125,v2
1628702,Randy,Richardson,11  ,1022300125,v2
1629422,Clare,Aubry,28  ,1022300125,v2
101044,Amy,Bonner,31  ,1022300126,v2
1628168,Jenna,Reneau,77  ,1022300126,v2
1629771,Marcy,Williams,40  ,1022300126,v2
100274,Roy,Gulbeyan,42  ,1022300127,v2
1628169,Ryan,Sassano,27  ,1022300127,v2
1630880,Catherine,Chang,35  ,1022300127,v2
100698,Jeffrey,Smith,53  ,1022300128,v2
1629176,Angel,Kent,26  ,1022300128,v2
1629422,Clare,Aubry,28  ,1022300128,v2
203800,Isaac,Barnett,16  ,1022300129,v2
1628702,Randy,Richardson,11  ,1022300129,v2
1629174,Blanca,Burns,8   ,1022300129,v2
100697,Eric,Brewton,55  ,1022300130,v2
202764,Charles,Watson,29  ,1022300130,v2
1627539,Tyler,Ricks,36  ,1022300130,v2
100308,Michael,Price,39  ,1022300131,v2
101044,Amy,Bonner,31  ,1022300131,v2
1629771,Marcy,Williams,40  ,1022300131,v2
100274,Roy,Gulbeyan,42  ,1022300132,v2
202679,Jeff,Wooten,23  ,1022300132,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300132,v2
203440,Tiara,Cruse,5   ,1022300133,v2
1628952,Kevin,Fahy,43  ,1022300133,v2
1629174,Blanca,Burns,8   ,1022300133,v2
203800,Isaac,Barnett,16  ,1022300134,v2
1628167,Toni,Patillo,76  ,1022300134,v2
1630880,Catherine,Chang,35  ,1022300134,v2
203440,Tiara,Cruse,5   ,1022300135,v2
203800,Isaac,Barnett,16  ,1022300135,v2
1629176,Angel,Kent,26  ,1022300135,v2
100308,Michael,Price,39  ,1022300136,v2
202679,Jeff,Wooten,23  ,1022300136,v2
1629771,Marcy,Williams,40  ,1022300136,v2
100697,Eric,Brewton,55  ,1022300137,v2
1628167,Toni,Patillo,76  ,1022300137,v2
1629422,Clare,Aubry,28  ,1022300137,v2
202297,Tim,Greene,9   ,1022300138,v2
1628168,Jenna,Reneau,77  ,1022300138,v2
1629171,Agon,Abazi,32  ,1022300138,v2
100274,Roy,Gulbeyan,42  ,1022300139,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300139,v2
1627531,Kelly,Broomfield,25  ,1022300139,v2
1627539,Tyler,Ricks,36  ,1022300140,v2
1628167,Toni,Patillo,76  ,1022300140,v2
1628168,Jenna,Reneau,77  ,1022300140,v2
202297,Tim,Greene,9   ,1022300141,v2
202764,Charles,Watson,29  ,1022300141,v2
203800,Isaac,Barnett,16  ,1022300141,v2
100698,Jeffrey,Smith,53  ,1022300142,v2
1628702,Randy,Richardson,11  ,1022300142,v2
1629171,Agon,Abazi,32  ,1022300142,v2
101044,Amy,Bonner,31  ,1022300143,v2
203440,Tiara,Cruse,5   ,1022300143,v2
203891,Fatou,Cissoko-Stephens,15  ,1022300143,v2
100274,Roy,Gulbeyan,42  ,1022300144,v2
100308,Michael,Price,39  ,1022300144,v2
1630886,Intae,Hwang,41  ,1022300144,v2
100697,Eric,Brewton,55  ,1022300145,v2
203800,Isaac,Barnett,16  ,1022300145,v2
1630880,Catherine,Chang,35  ,1022300145,v2
200667,Angelica,Suffren,86  ,1022300146,v2
202679,Jeff,Wooten,23  ,1022300146,v2
1628169,Ryan,Sassano,27  ,1022300146,v2
201538,Maj,Forsberg,34  ,1022300147,v2
1628167,Toni,Patillo,76  ,1022300147,v2
1628168,Jenna,Reneau,77  ,1022300147,v2
100308,Michael,Price,39  ,1022300148,v2
200431,Gina,Cross,38  ,1022300148,v2
202297,Tim,Greene,9   ,1022300148,v2
1627539,Tyler,Ricks,36  ,1022300149,v2
1628702,Randy,Richardson,11  ,1022300149,v2
1629176,Angel,Kent,26  ,1022300149,v2
101044,Amy,Bonner,31  ,1022300150,v2
203440,Tiara,Cruse,5   ,1022300150,v2
1628952,Kevin,Fahy,43  ,1022300150,v2
100274,Roy,Gulbeyan,42  ,1022300151,v2
100698,Jeffrey,Smith,53  ,1022300151,v2
1628479,Ashley,Gloss,10  ,1022300151,v2
1628702,Randy,Richardson,11  ,1022300152,v2
1628952,Kevin,Fahy,43  ,1022300152,v2
1629178,Sha'Rae,Mitchell,30  ,1022300152,v2
200431,Gina,Cross,38  ,1022300153,v2
202679,Jeff,Wooten,23  ,1022300153,v2
1629422,Clare,Aubry,28  ,1022300153,v2
100697,Eric,Brewton,55  ,1022300154,v2
1629176,Angel,Kent,26  ,1022300154,v2
1629177,Biniam,Maru,33  ,1022300154,v2
200667,Angelica,Suffren,86  ,1022300155,v2
1629174,Blanca,Burns,8   ,1022300155,v2
1629770,Teresa,Stuck,37  ,1022300155,v2
100697,Eric,Brewton,55  ,1022300156,v2
101044,Amy,Bonner,31  ,1022300156,v2
1629177,Biniam,Maru,33  ,1022300156,v2
100308,Michael,Price,39  ,1022300157,v2
202764,Charles,Watson,29  ,1022300157,v2
1629176,Angel,Kent,26  ,1022300157,v2
1627539,Tyler,Ricks,36  ,1022300158,v2
1628167,Toni,Patillo,76  ,1022300158,v2
1629178,Sha'Rae,Mitchell,30  ,1022300158,v2
1628479,Ashley,Gloss,10  ,1022300159,v2
1628952,Kevin,Fahy,43  ,1022300159,v2
1629771,Marcy,Williams,40  ,1022300159,v2
200667,Angelica,Suffren,86  ,1022300160,v2
1629174,Blanca,Burns,8   ,1022300160,v2
1629770,Teresa,Stuck,37  ,1022300160,v2
100274,Roy,Gulbeyan,42  ,1022300161,v2
202679,Jeff,Wooten,23  ,1022300161,v2
1629771,Marcy,Williams,40  ,1022300161,v2
100698,Jeffrey,Smith,53  ,1022300162,v2
1629174,Blanca,Burns,8   ,1022300162,v2
1627539,Tyler,Ricks,36  ,1022300162,v2
201538,Maj,Forsberg,34  ,1022300163,v2
101044,Amy,Bonner,31  ,1022300163,v2
1628167,Toni,Patillo,76  ,1022300163,v2
1628479,Ashley,Gloss,10  ,1022300164,v2
100308,Michael,Price,39  ,1022300164,v2
200431,Gina,Cross,38  ,1022300164,v2
200667,Angelica,Suffren,86  ,1022300165,v2
