era,timing,bet_type,threshold,execution,cond_dim,cond_level,n_bets,wins,losses,pushes,hit_rate,roi,n_cons,roi_cons,n_best,roi_best,roi_ci90_low,roi_ci90_high,n_dates,mean_clv_pts,pct_clv_positive,clv_measurable,n_perm_ge,n_perm_nonempty,perm_roi_mean,perm_roi_q95,p_perm,p_perm_phipson_smyth,eligible,small_n_flag,q_bh,starred
extension,T-24h,total,0.5,best_book,total_terc,high,88,44,44,0,0.5,-0.03893204333052572,88,-0.06714876033057848,88,-0.03893204333052572,-0.2128158989567355,0.13036545207811828,62,0.4542775564082378,0.5568181818181818,True,7,200,-0.14300665,-0.049892344,0.035,0.03980099502487562,True,False,0.18067567567567572,False
extension,T-24h,total,0.5,best_book,side,over,116,54,60,2,0.47368421052631576,-0.09281989986200599,116,-0.12774294670846392,116,-0.09281989986200599,-0.22888786925023955,0.04440954649588587,79,0.6700177576255155,0.6206896551724138,True,59,200,-0.114925124,-0.05009852,0.295,0.29850746268656714,True,False,0.6004795737122558,False
extension,T-24h,total,0.5,best_book,side,under,148,74,74,0,0.5,-0.04006659141649122,148,-0.058353808353808344,148,-0.04006659141649122,-0.1627685972409456,0.08102315162088865,83,0.018531843531842992,0.4527027027027027,True,17,200,-0.095821895,-0.03316113,0.085,0.08955223880597014,True,False,0.31121405750798725,False
extension,T-24h,total,0.5,best_book,rest_sign,home_more,81,53,28,0,0.654320987654321,0.2517417373550812,81,0.20202020202020202,81,0.2517417373550812,0.09200498796936642,0.4208486118339816,64,0.40300291272513417,0.5555555555555556,True,0,200,0.0412603,0.15613972,0.0,0.004975124378109453,True,False,0.0,True
extension,T-24h,total,0.5,best_book,rest_sign,equal,119,51,66,2,0.4358974358974359,-0.15995607927688948,119,-0.18181818181818177,119,-0.15995607927688948,-0.2995895335847688,-0.02347009417401834,81,0.18198688566335458,0.5126050420168067,True,126,200,-0.13369903,-0.018286262,0.63,0.6318407960199005,True,False,0.8308170310701957,False
extension,T-24h,total,0.5,best_book,rest_sign,away_more,64,24,40,0,0.375,-0.28208236258508,64,-0.28409090909090906,64,-0.28208236258508,-0.48988232480080307,-0.08362976231863525,49,0.4088296469155859,0.515625,True,139,200,-0.24327877,-0.13796765,0.695,0.6965174129353234,True,False,0.8607296137339056,False
extension,T-24h,total,0.5,best_book,phase,early,25,10,15,0,0.4,-0.22917851655715732,25,-0.23636363636363633,25,-0.22917851655715732,-0.4762779308233853,0.03864466170291408,14,1.0452431457431453,0.76,True,186,200,-0.027176782,0.19941738,0.93,0.9303482587064676,False,True,,False
extension,T-24h,total,0.5,best_book,phase,mid,163,78,85,0,0.4785276073619632,-0.08198079494011341,163,-0.08644729503625209,163,-0.08198079494011341,-0.1933006510533018,0.034327226725606445,69,0.33613324303508324,0.5214723926380368,True,47,200,-0.11969161,-0.035473116,0.235,0.23880597014925373,True,False,0.5371874999999999,False
extension,T-24h,total,0.5,best_book,phase,late,76,40,34,2,0.5405405405405406,0.03151800757281612,76,-0.04545454545454545,76,0.03151800757281612,-0.14887408155230186,0.2192654126875775,39,-0.006000322776639983,0.4605263157894737,True,5,200,-0.10097971,0.010017185,0.025,0.029850746268656716,True,False,0.1461734693877551,False
extension,T-24h,total,0.5,best_book,weekend,weekend,77,40,36,1,0.5263157894736842,0.005813225004502192,77,-0.00826446280991735,77,0.005813225004502192,-0.1600604121619304,0.16931334431523407,34,0.5836430164352228,0.5974025974025974,True,33,200,-0.06196578,0.065969065,0.165,0.1691542288557214,True,False,0.46232273838630805,False
extension,T-24h,total,0.5,best_book,weekend,weekday,187,88,98,1,0.4731182795698925,-0.09168225796246021,187,-0.12202236266407386,187,-0.09168225796246021,-0.19933033655513294,0.01793047835230653,83,0.1899693072821412,0.49732620320855614,True,50,200,-0.12399719,-0.045542352,0.25,0.2537313432835821,True,False,0.5467557251908397,False
extension,T-24h,total,1.0,consensus,none,all,237,116,121,0,0.48945147679324896,-0.06559263521288836,237,-0.06559263521288836,237,-0.03798977230286706,-0.16208233315455953,0.026744044725328146,115,0.37291944459665916,0.5443037974683544,True,6,200,-0.13977726,-0.07351917,0.03,0.03482587064676617,True,False,0.1621698113207547,False
extension,T-24h,total,1.0,consensus,line_terc,small,79,36,43,0,0.45569620253164556,-0.13003452243958574,79,-0.13003452243958574,79,-0.08821992711622213,-0.2966507177033493,0.045454545454545456,68,0.6941802747182487,0.6329113924050633,True,75,200,-0.14909193,-0.0246805,0.375,0.3781094527363184,True,False,0.6673136645962733,False
extension,T-24h,total,1.0,consensus,line_terc,mid,79,42,37,0,0.5316455696202531,0.014959723820483328,79,0.014959723820483328,79,0.04225024342464541,-0.1647727272727273,0.1903864067621183,62,0.11924078031673045,0.46835443037974683,True,13,200,-0.08495788,0.015473888,0.065,0.06965174129353234,True,False,0.2613684210526316,False
extension,T-24h,total,1.0,consensus,line_terc,large,79,38,41,0,0.4810126582278481,-0.08170310701956271,79,-0.08170310701956271,79,-0.06799963321702451,-0.2508630609896432,0.09425055432372502,62,0.30533727875499833,0.5316455696202531,True,16,200,-0.18633687,-0.075791456,0.08,0.0845771144278607,True,False,0.3005901639344262,False
extension,T-24h,total,1.0,consensus,total_terc,low,79,33,46,0,0.4177215189873418,-0.20253164556962025,79,-0.20253164556962025,79,-0.15192370808941935,-0.37957644628099174,-0.0342110688744282,59,0.24530819040312601,0.5063291139240507,True,102,200,-0.19946812,-0.11696381,0.51,0.5124378109452736,True,False,0.7512339331619537,False
extension,T-24h,total,1.0,consensus,total_terc,mid,78,43,35,0,0.5512820512820513,0.05244755244755247,78,0.05244755244755247,78,0.054450543008083496,-0.13003452243958574,0.23832923832923827,60,0.42572820697820607,0.5897435897435898,True,34,200,-0.04703638,0.113725744,0.17,0.17412935323383086,True,False,0.464964200477327,False
extension,T-24h,total,1.0,consensus,total_terc,high,80,40,40,0,0.5,-0.04545454545454545,80,-0.04545454545454545,80,-0.015609318141823503,-0.21544209215442092,0.12159090909090906,58,0.4474470147907649,0.5375,True,1,200,-0.169837,-0.08565134,0.005,0.009950248756218905,True,False,0.054571428571428576,True
extension,T-24h,total,1.0,consensus,side,over,108,51,57,0,0.4722222222222222,-0.0984848484848485,108,-0.0984848484848485,108,-0.06128666885041246,-0.23636363636363636,0.04746580852775543,76,0.6721786315536309,0.6203703703703703,True,11,200,-0.16495189,-0.0963491,0.055,0.05970149253731343,True,False,0.24057251908396948,False
extension,T-24h,total,1.0,consensus,side,under,129,65,64,0,0.5038759689922481,-0.038054968287526435,129,-0.038054968287526435,129,-0.018485393797945338,-0.1706408345752608,0.09090909090909088,79,0.1223768694698921,0.4806201550387597,True,2,200,-0.116607055,-0.051948052,0.01,0.014925373134328358,True,False,0.0855223880597015,True
extension,T-24h,total,1.0,consensus,rest_sign,home_more,72,46,26,0,0.6388888888888888,0.21969696969696967,72,0.21969696969696967,72,0.2731054608713896,0.036363636363636355,0.39820742637644047,59,0.45230504449254383,0.5694444444444444,True,0,200,-0.021603502,0.09763999,0.0,0.004975124378109453,True,False,0.0,True
extension,T-24h,total,1.0,consensus,rest_sign,equal,109,47,62,0,0.43119266055045874,-0.17681401167639696,109,-0.17681401167639696,109,-0.15325511104572037,-0.31818181818181823,-0.03652506372132539,76,0.22542479182387276,0.5229357798165137,True,119,200,-0.1590326,-0.037433155,0.595,0.5970149253731343,True,False,0.8088612099644128,False
extension,T-24h,total,1.0,consensus,rest_sign,away_more,56,23,33,0,0.4107142857142857,-0.2159090909090909,56,-0.2159090909090909,56,-0.21361360918814337,-0.4404388714733542,0.010695187165775394,45,0.5579400510204096,0.5535714285714286,True,62,200,-0.25770518,-0.15119855,0.31,0.31343283582089554,True,False,0.6167708333333333,False
extension,T-24h,total,1.0,consensus,phase,early,24,10,14,0,0.4166666666666667,-0.2045454545454545,24,-0.2045454545454545,24,-0.19706095474703889,-0.46545454545454545,0.07905138339920947,14,1.030353385040885,0.75,True,182,200,-0.03420874,0.2020202,0.91,0.9104477611940298,False,True,,False
extension,T-24h,total,1.0,consensus,phase,mid,140,71,69,0,0.5071428571428571,-0.03181818181818181,140,-0.03181818181818181,140,-0.02772917078562,-0.15480816893030638,0.08907870652837094,68,0.42605236033807453,0.55,True,4,200,-0.13678215,-0.045454547,0.02,0.024875621890547265,True,False,0.12949152542372883,False
extension,T-24h,total,1.0,consensus,phase,late,73,35,38,0,0.4794520547945205,-0.08468244084682441,73,-0.08468244084682441,73,-0.005370263176215945,-0.2636363636363636,0.0909090909090909,38,0.05487803672735001,0.4657534246575342,True,23,200,-0.17965564,-0.05587774,0.115,0.11940298507462686,True,False,0.3660833333333333,False
extension,T-24h,total,1.0,consensus,weekend,weekend,75,38,37,0,0.5066666666666667,-0.03272727272727272,75,-0.03272727272727272,75,-0.018498646795602217,-0.20464876033057858,0.13213530655391115,34,0.5931462241462229,0.6,True,45,200,-0.08720371,0.039235275,0.225,0.22885572139303484,True,False,0.5294661190965093,False
extension,T-24h,total,1.0,consensus,weekend,weekday,162,78,84,0,0.48148148148148145,-0.0808080808080808,162,-0.0808080808080808,162,-0.0470134415191934,-0.19617224880382772,0.040209790209790215,81,0.2709626022126019,0.5185185185185185,True,10,200,-0.16315591,-0.08536741,0.05,0.05472636815920398,True,False,0.22920000000000001,False
extension,T-24h,total,1.0,best_book,none,all,237,118,117,2,0.502127659574468,-0.03798977230286706,237,-0.06559263521288836,237,-0.03798977230286706,-0.13409281473563303,0.056116075766503945,115,0.37291944459665916,0.5443037974683544,True,7,200,-0.10850378,-0.044636734,0.035,0.03980099502487562,True,False,0.18067567567567572,False
extension,T-24h,total,1.0,best_book,line_terc,small,79,37,41,1,0.47435897435897434,-0.08821992711622213,79,-0.13003452243958574,79,-0.08821992711622213,-0.2596127322206042,0.09183370503475997,68,0.6941802747182487,0.6329113924050633,True,65,200,-0.11714837,-0.0039844043,0.325,0.3283582089552239,True,False,0.6312711864406779,False
extension,T-24h,total,1.0,best_book,line_terc,mid,79,43,36,0,0.5443037974683544,0.04225024342464541,79,0.014959723820483328,79,0.04225024342464541,-0.13579663489604568,0.21792351058125756,62,0.11924078031673045,0.46835443037974683,True,15,200,-0.046639856,0.04762547,0.075,0.07960199004975124,True,False,0.2893939393939394,False
extension,T-24h,total,1.0,best_book,line_terc,large,79,38,40,1,0.48717948717948717,-0.06799963321702451,79,-0.08170310701956271,79,-0.06799963321702451,-0.2420270020173443,0.10662518921243179,62,0.30533727875499833,0.5316455696202531,True,20,200,-0.16294399,-0.044933695,0.1,0.1044776119402985,True,False,0.3410714285714286,False
extension,T-24h,total,1.0,best_book,total_terc,low,79,34,43,2,0.44155844155844154,-0.15192370808941935,79,-0.20253164556962025,79,-0.15192370808941935,-0.3375962657708308,0.023229952247656716,59,0.24530819040312601,0.5063291139240507,True,101,200,-0.15302381,-0.05468318,0.505,0.5074626865671642,True,False,0.7477131782945736,False
extension,T-24h,total,1.0,best_book,total_terc,mid,78,43,35,0,0.5512820512820513,0.054450543008083496,78,0.05244755244755247,78,0.054450543008083496,-0.13009004434036825,0.23940422869541203,60,0.42572820697820607,0.5897435897435898,True,43,200,-0.02329358,0.13527416,0.215,0.21890547263681592,True,False,0.5231210191082802,False
extension,T-24h,total,1.0,best_book,total_terc,high,80,41,39,0,0.5125,-0.015609318141823503,80,-0.04545454545454545,80,-0.015609318141823503,-0.1935108834464414,0.15474132103134866,58,0.4474470147907649,0.5375,True,1,200,-0.14634767,-0.059913967,0.005,0.009950248756218905,True,False,0.054571428571428576,True
extension,T-24h,total,1.0,best_book,side,over,108,52,54,2,0.49056603773584906,-0.06128666885041246,108,-0.0984848484848485,108,-0.06128666885041246,-0.20792910194980924,0.08847857761290476,76,0.6721786315536309,0.6203703703703703,True,19,200,-0.11833749,-0.043989763,0.095,0.09950248756218906,True,False,0.33192073170731706,False
extension,T-24h,total,1.0,best_book,side,under,129,66,63,0,0.5116279069767442,-0.018485393797945338,129,-0.038054968287526435,129,-0.018485393797945338,-0.15172260317513236,0.1096071939526231,79,0.1223768694698921,0.4806201550387597,True,3,200,-0.09956798,-0.033573367,0.015,0.01990049751243781,True,False,0.10677018633540371,False
extension,T-24h,total,1.0,best_book,rest_sign,home_more,72,48,24,0,0.6666666666666666,0.2731054608713896,72,0.21969696969696967,72,0.2731054608713896,0.08320848153498088,0.45045944316711545,59,0.45230504449254383,0.5694444444444444,True,0,200,0.043805495,0.15343066,0.0,0.004975124378109453,True,False,0.0,True
extension,T-24h,total,1.0,best_book,rest_sign,equal,109,47,60,2,0.4392523364485981,-0.15325511104572037,109,-0.17681401167639696,109,-0.15325511104572037,-0.29654231120632596,-0.013895195252385214,76,0.22542479182387276,0.5229357798165137,True,117,200,-0.13856867,-0.016297191,0.585,0.5870646766169154,True,False,0.804813925570228,False
extension,T-24h,total,1.0,best_book,rest_sign,away_more,56,23,33,0,0.4107142857142857,-0.21361360918814337,56,-0.2159090909090909,56,-0.21361360918814337,-0.4389859447135956,0.01430094210358491,45,0.5579400510204096,0.5535714285714286,True,65,200,-0.2513106,-0.14345169,0.325,0.3283582089552239,True,False,0.6312711864406779,False
extension,T-24h,total,1.0,best_book,phase,early,24,10,14,0,0.4166666666666667,-0.19706095474703889,24,-0.2045454545454545,24,-0.19706095474703889,-0.4614478114478115,0.08640755379885813,14,1.030353385040885,0.75,True,182,200,-0.025845928,0.21018341,0.91,0.9104477611940298,False,True,,False
extension,T-24h,total,1.0,best_book,phase,mid,140,71,69,0,0.5071428571428571,-0.02772917078562,140,-0.03181818181818181,140,-0.02772917078562,-0.15224698112885104,0.09307244202339969,68,0.42605236033807453,0.55,True,8,200,-0.12307497,-0.03036538,0.04,0.04477611940298507,True,False,0.19341772151898737,False
extension,T-24h,total,1.0,best_book,phase,late,73,37,34,2,0.5211267605633803,-0.005370263176215945,73,-0.08468244084682441,73,-0.005370263176215945,-0.19206908870280484,0.18263250197523126,38,0.05487803672735001,0.4657534246575342,True,17,200,-0.10643548,0.015290034,0.085,0.08955223880597014,True,False,0.31121405750798725,False
extension,T-24h,total,1.0,best_book,weekend,weekend,75,38,36,1,0.5135135135135135,-0.018498646795602217,75,-0.03272727272727272,75,-0.018498646795602217,-0.1891167423796435,0.14298989280195168,34,0.5931462241462229,0.6,True,48,200,-0.06603675,0.058230814,0.24,0.24378109452736318,True,False,0.5371874999999999,False
extension,T-24h,total,1.0,best_book,weekend,weekday,162,80,81,1,0.4968944099378882,-0.0470134415191934,162,-0.0808080808080808,162,-0.0470134415191934,-0.1661777990143222,0.07587560918215798,81,0.2709626022126019,0.5185185185185185,True,10,200,-0.12741789,-0.050395906,0.05,0.05472636815920398,True,False,0.22920000000000001,False
extension,T-24h,total,1.5,consensus,none,all,208,99,109,0,0.47596153846153844,-0.09134615384615383,208,-0.09134615384615383,208,-0.06014652183980772,-0.19267299864314788,0.010695187165775394,109,0.38408310439560356,0.5576923076923077,True,16,200,-0.14203987,-0.08351127,0.08,0.0845771144278607,True,False,0.3005901639344262,False
extension,T-24h,total,1.5,consensus,line_terc,small,72,32,40,0,0.4444444444444444,-0.15151515151515152,72,-0.15151515151515152,72,-0.10594872084882234,-0.3462017434620174,0.03636363636363635,63,0.8844779641654633,0.6805555555555556,True,100,200,-0.14857084,-0.033725493,0.5,0.5024875621890548,True,False,0.7477131782945736,False
extension,T-24h,total,1.5,consensus,line_terc,mid,68,37,31,0,0.5441176470588235,0.03877005347593582,68,0.03877005347593582,68,0.06998006840327074,-0.15454545454545454,0.22312266791044763,57,0.07104421313980262,0.47058823529411764,True,4,200,-0.086309604,0.0110695185,0.02,0.024875621890547265,True,False,0.12949152542372883,False
extension,T-24h,total,1.5,consensus,line_terc,large,68,30,38,0,0.4411764705882353,-0.15775401069518716,68,-0.15775401069518716,68,-0.14177666607334125,-0.34468113975576664,0.03409090909090908,53,0.16729214413037644,0.5147058823529411,True,67,200,-0.19295616,-0.07763024,0.335,0.3383084577114428,True,False,0.6430653266331658,False
extension,T-24h,total,1.5,consensus,total_terc,low,72,29,43,0,0.4027777777777778,-0.23106060606060608,72,-0.23106060606060608,72,-0.17501085469267674,-0.41053578774167016,-0.05783554765142798,55,0.32223449775533,0.5416666666666666,True,129,200,-0.20332445,-0.11861888,0.645,0.6467661691542289,True,False,0.8399659090909092,False
extension,T-24h,total,1.5,consensus,total_terc,mid,65,36,29,0,0.5538461538461539,0.057342657342657345,65,0.057342657342657345,65,0.059806015305833085,-0.16115702479338845,0.2727272727272727,51,0.47900516150515954,0.6307692307692307,True,30,200,-0.04264826,0.11799348,0.15,0.15422885572139303,True,False,0.4385204081632653,False
extension,T-24h,total,1.5,consensus,total_terc,high,71,34,37,0,0.4788732394366197,-0.08578745198463507,71,-0.08578745198463507,71,-0.05348008450262575,-0.2658348500814255,0.10411310313022415,53,0.35990234335304794,0.5070422535211268,True,11,200,-0.17367226,-0.07829757,0.055,0.05970149253731343,True,False,0.24057251908396948,False
extension,T-24h,total,1.5,consensus,side,over,92,40,52,0,0.43478260869565216,-0.16996047430830039,92,-0.16996047430830039,92,-0.12602560012216873,-0.3095615067100042,-0.015869032862714336,66,0.6110662133759948,0.6304347826086957,True,113,200,-0.16446298,-0.09202436,0.565,0.5671641791044776,True,False,0.7974014778325121,False
extension,T-24h,total,1.5,consensus,side,under,116,59,57,0,0.5086206896551724,-0.028996865203761754,116,-0.028996865203761754,116,-0.00789759768483174,-0.17328928785621703,0.10526315789473684,72,0.20406201796287948,0.5,True,1,200,-0.121449225,-0.05896682,0.005,0.009950248756218905,True,False,0.054571428571428576,True
extension,T-24h,total,1.5,consensus,rest_sign,home_more,63,41,22,0,0.6507936507936508,0.2424242424242425,63,0.2424242424242425,63,0.3029280730732614,0.04984604105571838,0.42424242424242425,53,0.3721529352481719,0.5714285714285714,True,0,200,-0.018335003,0.09786765,0.0,0.004975124378109453,True,False,0.0,True
extension,T-24h,total,1.5,consensus,rest_sign,equal,92,38,54,0,0.41304347826086957,-0.21146245059288535,92,-0.21146245059288535,92,-0.1841615798048017,-0.35693779904306216,-0.05642633228840126,68,0.29513908494886587,0.5434782608695652,True,153,200,-0.16293103,-0.054046445,0.765,0.7661691542288557,True,False,0.8964110429447854,False
extension,T-24h,total,1.5,consensus,rest_sign,away_more,53,20,33,0,0.37735849056603776,-0.27958833619210977,53,-0.27958833619210977,53,-0.27645433592931545,-0.505050505050505,-0.06280991735537189,43,0.5526576411010385,0.5660377358490566,True,119,200,-0.2634275,-0.15465552,0.595,0.5970149253731343,True,False,0.8088612099644128,False
extension,T-24h,total,1.5,consensus,phase,early,22,10,12,0,0.45454545454545453,-0.1322314049586777,22,-0.1322314049586777,22,-0.12406649608767877,-0.3971291866028708,0.12809917355371903,14,0.9360053456644369,0.7272727272727273,True,156,200,-0.031678244,0.19318181,0.78,0.7810945273631841,False,True,,False
extension,T-24h,total,1.5,consensus,phase,mid,120,60,60,0,0.5,-0.04545454545454544,120,-0.04545454545454544,120,-0.0412929915255156,-0.1818181818181818,0.08620689655172412,62,0.43161120129870106,0.5666666666666667,True,6,200,-0.13967964,-0.057239056,0.03,0.03482587064676617,True,False,0.1621698113207547,False
extension,T-24h,total,1.5,consensus,phase,late,66,29,37,0,0.4393939393939394,-0.16115702479338845,66,-0.16115702479338845,66,-0.07311900978316964,-0.34055571387859795,0.02797202797202796,37,0.11369430233066359,0.48484848484848486,True,75,200,-0.18200569,-0.057508282,0.375,0.3781094527363184,True,False,0.6673136645962733,False
extension,T-24h,total,1.5,consensus,weekend,weekend,65,31,34,0,0.47692307692307695,-0.08951048951048948,65,-0.08951048951048948,65,-0.07245530510563832,-0.28063241106719367,0.08276797829036633,32,0.567997002997001,0.6153846153846154,True,96,200,-0.08662594,0.037141457,0.48,0.48258706467661694,True,False,0.7344192256341788,False
extension,T-24h,total,1.5,consensus,weekend,weekday,143,68,75,0,0.4755244755244755,-0.09218054672600129,143,-0.09218054672600129,143,-0.05455162035533927,-0.21470019342359767,0.02975967812092213,77,0.3004858777586047,0.5314685314685315,True,12,200,-0.16663027,-0.086747855,0.06,0.06467661691542288,True,False,0.25094890510948903,False
extension,T-24h,total,1.5,best_book,none,all,208,101,105,2,0.49029126213592233,-0.06014652183980772,208,-0.09134615384615383,208,-0.06014652183980772,-0.16314437389789357,0.04439291785628151,109,0.38408310439560356,0.5576923076923077,True,15,200,-0.11071665,-0.05101401,0.075,0.07960199004975124,True,False,0.2893939393939394,False
extension,T-24h,total,1.5,best_book,line_terc,small,72,33,38,1,0.4647887323943662,-0.10594872084882234,72,-0.15151515151515152,72,-0.10594872084882234,-0.3048708601004567,0.09104337317766273,63,0.8844779641654633,0.6805555555555556,True,88,200,-0.1164075,-0.007625299,0.44,0.4427860696517413,True,False,0.7111988716502116,False
extension,T-24h,total,1.5,best_book,line_terc,mid,68,38,30,0,0.5588235294117647,0.06998006840327074,68,0.03877005347593582,68,0.06998006840327074,-0.12657733520913805,0.255572625211834,57,0.07104421313980262,0.47058823529411764,True,4,200,-0.048332915,0.049023174,0.02,0.024875621890547265,True,False,0.12949152542372883,False
extension,T-24h,total,1.5,best_book,line_terc,large,68,30,37,1,0.44776119402985076,-0.14177666607334125,68,-0.15775401069518716,68,-0.14177666607334125,-0.3331541381689603,0.044351265835126184,53,0.16729214413037644,0.5147058823529411,True,77,200,-0.16940296,-0.05428356,0.385,0.3880597014925373,True,False,0.6736030534351145,False
extension,T-24h,total,1.5,best_book,total_terc,low,72,30,40,2,0.42857142857142855,-0.17501085469267674,72,-0.23106060606060608,72,-0.17501085469267674,-0.3696331123131563,0.01376462384266575,55,0.32223449775533,0.5416666666666666,True,118,200,-0.15769085,-0.06600493,0.59,0.5920398009950248,True,False,0.80877990430622,False
extension,T-24h,total,1.5,best_book,total_terc,mid,65,36,29,0,0.5538461538461539,0.059806015305833085,65,0.057342657342657345,65,0.059806015305833085,-0.16150677240170663,0.27547085061283916,51,0.47900516150515954,0.6307692307692307,True,41,200,-0.018032778,0.14066336,0.205,0.208955223880597,True,False,0.5096095444685466,False
extension,T-24h,total,1.5,best_book,total_terc,high,71,35,36,0,0.49295774647887325,-0.05348008450262575,71,-0.08578745198463507,71,-0.05348008450262575,-0.230451596070845,0.13427500083705346,53,0.35990234335304794,0.5070422535211268,True,9,200,-0.15008251,-0.05891008,0.045,0.04975124378109453,True,False,0.21398340248962655,False
extension,T-24h,total,1.5,best_book,side,over,92,41,49,2,0.45555555555555555,-0.12602560012216873,92,-0.16996047430830039,92,-0.12602560012216873,-0.2744567599868661,0.039714222732768256,66,0.6110662133759948,0.6304347826086957,True,113,200,-0.11809966,-0.051793452,0.565,0.5671641791044776,True,False,0.7974014778325121,False
extension,T-24h,total,1.5,best_book,side,under,116,60,56,0,0.5172413793103449,-0.00789759768483174,116,-0.028996865203761754,116,-0.00789759768483174,-0.15169113597904405,0.12982839247840658,72,0.20406201796287948,0.5,True,0,200,-0.10402608,-0.04085661,0.0,0.004975124378109453,True,False,0.0,True
extension,T-24h,total,1.5,best_book,rest_sign,home_more,63,43,20,0,0.6825396825396826,0.3029280730732614,63,0.2424242424242425,63,0.3029280730732614,0.1092450313756226,0.4852534148736625,53,0.3721529352481719,0.5714285714285714,True,0,200,0.047267623,0.15603678,0.0,0.004975124378109453,True,False,0.0,True
extension,T-24h,total,1.5,best_book,rest_sign,equal,92,38,52,2,0.4222222222222222,-0.1841615798048017,92,-0.21146245059288535,92,-0.1841615798048017,-0.33147469945264396,-0.02876605946178326,68,0.29513908494886587,0.5434782608695652,True,145,200,-0.14244205,-0.031000877,0.725,0.7263681592039801,True,False,0.878276955602537,False
extension,T-24h,total,1.5,best_book,rest_sign,away_more,53,20,33,0,0.37735849056603776,-0.27645433592931545,53,-0.27958833619210977,53,-0.27645433592931545,-0.5025464690694575,-0.05637059049561848,43,0.5526576411010385,0.5660377358490566,True,120,200,-0.25693187,-0.14782277,0.6,0.6019900497512438,True,False,0.8098939929328622,False
extension,T-24h,total,1.5,best_book,phase,early,22,10,12,0,0.45454545454545453,-0.12406649608767877,22,-0.1322314049586777,22,-0.12406649608767877,-0.3944710260499734,0.13935062600111145,14,0.9360053456644369,0.7272727272727273,True,156,200,-0.023300914,0.20284913,0.78,0.7810945273631841,False,True,,False
extension,T-24h,total,1.5,best_book,phase,mid,120,60,60,0,0.5,-0.0412929915255156,120,-0.04545454545454544,120,-0.0412929915255156,-0.17716033445900564,0.08986247906625786,62,0.43161120129870106,0.5666666666666667,True,11,200,-0.12635352,-0.04068852,0.055,0.05970149253731343,True,False,0.24057251908396948,False
extension,T-24h,total,1.5,best_book,phase,late,66,31,33,2,0.484375,-0.07311900978316964,66,-0.16115702479338845,66,-0.07311900978316964,-0.2788651669038356,0.13252594690103534,37,0.11369430233066359,0.48484848484848486,True,62,200,-0.10767354,0.00416595,0.31,0.31343283582089554,True,False,0.6167708333333333,False
extension,T-24h,total,1.5,best_book,weekend,weekend,65,31,33,1,0.484375,-0.07245530510563832,65,-0.08951048951048948,65,-0.07245530510563832,-0.258127344230566,0.10069826048664869,32,0.567997002997001,0.6153846153846154,True,104,200,-0.06551936,0.053767547,0.52,0.5223880597014925,True,False,0.7581679389312979,False
extension,T-24h,total,1.5,best_book,weekend,weekday,143,70,72,1,0.49295774647887325,-0.05455162035533927,143,-0.09218054672600129,143,-0.05455162035533927,-0.17974015505323718,0.07572743161892263,77,0.3004858777586047,0.5314685314685315,True,12,200,-0.13079223,-0.052000627,0.06,0.06467661691542288,True,False,0.25094890510948903,False
extension,T-24h,total,2.0,consensus,none,all,171,75,96,0,0.43859649122807015,-0.16267942583732056,171,-0.16267942583732056,171,-0.12492045185664978,-0.27068437180796734,-0.05153062896723514,100,0.4258053593579904,0.5730994152046783,True,129,200,-0.14809695,-0.09047478,0.645,0.6467661691542289,True,False,0.8399659090909092,False
extension,T-24h,total,2.0,consensus,line_terc,small,62,26,36,0,0.41935483870967744,-0.19941348973607043,62,-0.19941348973607043,62,-0.14625468461065988,-0.3940151515151516,0.0030816640986132487,54,0.8930587557603681,0.6935483870967742,True,146,200,-0.15357286,-0.033670034,0.73,0.7313432835820896,True,False,0.8796845425867507,False
extension,T-24h,total,2.0,consensus,line_terc,mid,54,27,27,0,0.5,-0.04545454545454545,54,-0.04545454545454545,54,-0.005601943117599936,-0.26573426573426573,0.17482517482517473,47,0.0028860028860051485,0.46296296296296297,True,49,200,-0.090221606,0.010695187,0.245,0.24875621890547264,True,False,0.5409826589595376,False
extension,T-24h,total,2.0,consensus,line_terc,large,55,22,33,0,0.4,-0.23636363636363636,55,-0.23636363636363636,55,-0.21802003442319648,-0.42385077186963993,-0.028099173553719006,43,0.3143132624950774,0.5454545454545454,True,133,200,-0.20301184,-0.087570004,0.665,0.6666666666666666,True,False,0.8477085650723026,False
extension,T-24h,total,2.0,consensus,total_terc,low,60,20,40,0,0.3333333333333333,-0.3636363636363636,60,-0.3636363636363636,60,-0.2974014021500234,-0.5487603305785124,-0.17762237762237765,48,0.3538606301106294,0.5333333333333333,True,200,200,-0.21222094,-0.12595838,1.0,1.0,True,False,1.0,False
extension,T-24h,total,2.0,consensus,total_terc,mid,48,26,22,0,0.5416666666666666,0.03409090909090908,48,0.03409090909090908,48,0.03771176035115656,-0.22077922077922077,0.28656126482213434,43,0.34820564273689075,0.6458333333333334,True,45,200,-0.044579852,0.12587413,0.225,0.22885572139303484,True,False,0.5294661190965093,False
extension,T-24h,total,2.0,consensus,total_terc,high,63,29,34,0,0.4603174603174603,-0.12121212121212123,63,-0.12121212121212123,63,-0.08456313706890832,-0.3083242469674254,0.07771260997067447,48,0.5534477427334578,0.5555555555555556,True,30,200,-0.17737265,-0.07645959,0.15,0.15422885572139303,True,False,0.4385204081632653,False
