era,timing,bet_type,game_id,game_date,season,season_type,model_value,market_ref,edge,side,bet_at_min_threshold,cons_profit,cons_outcome,be_profit,be_outcome,be_book,be_price,be_line,clv_pts,line_terc,total_terc,fav_side,rest_sign,phase,weekend,n_books,p_home_cons,model_p_home
extension,T-24h,total,1022500124,2025-07-09,2025,Regular Season,161.1139123338926,160.5,0.613912333892614,over,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,160.5,4.0454545454545325,mid,low,0.0,home_more,mid,weekday,6,,
extension,T-24h,total,1022500126,2025-07-09,2025,Regular Season,163.7239384061274,163.5625,0.16143840612738813,over,False,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,163.5,2.6647727272727195,small,mid,0.0,away_more,mid,weekday,8,,
extension,T-24h,total,1022500128,2025-07-10,2025,Regular Season,161.5692207625283,157.625,3.944220762528289,over,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,157.5,0.19318181818181301,small,low,0.0,equal,mid,weekday,4,,
extension,T-24h,total,1022500129,2025-07-11,2025,Regular Season,164.75401584693824,167.1,-2.3459841530617496,under,True,-1.0,-1.0,-1.0,-1.0,betmgm,-110.0,167.5,-0.4000000000000057,small,mid,0.0,away_more,mid,weekday,10,,
extension,T-24h,total,1022500130,2025-07-11,2025,Regular Season,160.43231254656382,158.0,2.4323125465638213,over,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,157.5,-0.818181818181813,large,low,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500131,2025-07-12,2025,Regular Season,164.11982510818757,160.07142857142858,4.048396536758986,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,draftkings,-110.0,159.5,0.878571428571405,large,low,0.0,home_more,mid,weekend,7,,
extension,T-24h,total,1022500132,2025-07-12,2025,Regular Season,156.44873495119705,155.125,1.3237349511970535,over,True,0.9090909090909091,1.0,0.8547008547008547,1.0,betrivers,-117.0,154.5,-0.17500000000001137,small,low,0.0,away_more,mid,weekend,4,,
extension,T-24h,total,1022500133,2025-07-13,2025,Regular Season,163.6763114881682,172.9375,-9.26118851183179,under,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,173.5,-1.744318181818187,large,high,0.0,away_more,mid,weekend,8,,
extension,T-24h,total,1022500134,2025-07-13,2025,Regular Season,167.2848880370075,166.8125,0.4723880370075051,over,False,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,166.5,-0.2215909090909065,small,mid,0.0,home_more,mid,weekend,8,,
extension,T-24h,total,1022500135,2025-07-13,2025,Regular Season,164.0856704352557,161.8,2.285670435255696,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,draftkings,-110.0,161.0,2.745454545454521,large,low,0.0,home_more,mid,weekend,10,,
extension,T-24h,total,1022500136,2025-07-13,2025,Regular Season,161.68254681084866,159.6,2.082546810848669,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-106.0,159.5,-3.054545454545462,mid,low,0.0,away_more,mid,weekend,10,,
extension,T-24h,total,1022500137,2025-07-14,2025,Regular Season,164.81587132209611,161.625,3.1908713220961147,over,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,161.5,-0.7159090909090935,large,low,0.0,equal,mid,weekday,8,,
extension,T-24h,total,1022500139,2025-07-15,2025,Regular Season,163.1276860069721,165.42857142857142,-2.300885421599304,under,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betrivers,-115.0,166.0,-0.7532467532467706,large,mid,0.0,equal,mid,weekday,7,,
extension,T-24h,total,1022500140,2025-07-15,2025,Regular Season,164.68034353899208,162.78571428571428,1.8946292532777989,over,True,0.9090909090909091,1.0,0.9259259259259259,1.0,fanduel,-108.0,162.5,2.623376623376629,small,low,0.0,equal,mid,weekday,7,,
extension,T-24h,total,1022500141,2025-07-16,2025,Regular Season,165.45059390949012,160.75,4.700593909490124,over,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,160.5,-2.2954545454545325,mid,low,0.0,away_more,mid,weekday,8,,
extension,T-24h,total,1022500142,2025-07-16,2025,Regular Season,165.13011929668355,161.35714285714286,3.7729764395406846,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,160.5,-3.4025974025973937,mid,low,0.0,equal,mid,weekday,7,,
extension,T-24h,total,1022500143,2025-07-16,2025,Regular Season,158.49724203350308,157.85714285714286,0.6400991763602235,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,157.0,-1.7207792207792352,mid,low,0.0,home_more,mid,weekday,7,,
extension,T-24h,total,1022500145,2025-07-16,2025,Regular Season,164.3399459850117,171.33333333333334,-6.993387348321647,under,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,171.5,1.3333333333333428,mid,high,0.0,away_more,mid,weekday,9,,
extension,T-24h,total,1022500152,2025-07-24,2025,Regular Season,166.2147589040415,166.8,-0.5852410959585086,under,True,-1.0,-1.0,-1.0,-1.0,betmgm,-110.0,167.5,-2.8363636363636147,mid,mid,0.0,home_more,mid,weekday,10,,
extension,T-24h,total,1022500153,2025-07-24,2025,Regular Season,165.6571061429795,162.38888888888889,3.268217254090615,over,True,-1.0,-1.0,-1.0,-1.0,lowvig,-113.0,162.0,1.9747474747474882,small,low,0.0,equal,mid,weekday,9,,
extension,T-24h,total,1022500154,2025-07-24,2025,Regular Season,159.2584563041247,160.1,-0.8415436958752878,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,160.5,5.599999999999994,mid,low,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500155,2025-07-25,2025,Regular Season,167.8176909726726,169.72222222222223,-1.9045312495496205,under,True,0.9090909090909091,1.0,0.8771929824561403,1.0,betrivers,-114.0,170.5,-1.050505050505052,mid,high,0.0,home_more,mid,weekday,9,,
extension,T-24h,total,1022500157,2025-07-25,2025,Regular Season,159.68780859039413,162.66666666666666,-2.9788580762725303,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,draftkings,-110.0,163.5,-0.06060606060606233,mid,low,0.0,home_more,mid,weekday,9,,
extension,T-24h,total,1022500160,2025-07-26,2025,Regular Season,160.2109428707311,156.16666666666666,4.044276204064431,over,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,155.5,-1.2121212121211897,mid,low,0.0,home_more,mid,weekend,9,,
extension,T-24h,total,1022500161,2025-07-27,2025,Regular Season,158.54138972713918,156.5,2.041389727139176,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,156.5,0.45454545454546746,mid,low,0.0,home_more,mid,weekend,3,,
extension,T-24h,total,1022500162,2025-07-27,2025,Regular Season,164.83402386723537,167.83333333333334,-2.9993094660979693,under,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,168.5,0.37878787878787534,mid,mid,0.0,equal,mid,weekend,3,,
extension,T-24h,total,1022500164,2025-07-27,2025,Regular Season,163.95372295475948,159.22222222222223,4.731500732537256,over,True,0.9090909090909091,1.0,0.8928571428571429,1.0,fanduel,-112.0,158.5,-0.13131313131313505,large,low,0.0,away_more,mid,weekend,9,,
extension,T-24h,total,1022500165,2025-07-28,2025,Regular Season,157.51003777849826,159.125,-1.6149622215017416,under,True,-1.0,-1.0,-1.0,-1.0,draftkings,-110.0,159.5,1.806818181818187,large,low,0.0,away_more,mid,weekday,4,,
extension,T-24h,total,1022500167,2025-07-29,2025,Regular Season,158.86253421159194,157.2,1.6625342115919466,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-114.0,156.5,-1.6999999999999886,large,low,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500168,2025-07-29,2025,Regular Season,159.5307503155334,157.8,1.7307503155333848,over,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,157.5,-1.2545454545454788,mid,low,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500169,2025-07-29,2025,Regular Season,170.70028504447652,173.0,-2.299714955523484,under,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,173.5,-2.0454545454545325,small,high,0.0,home_more,mid,weekday,10,,
extension,T-24h,total,1022500170,2025-07-30,2025,Regular Season,163.47877789957408,164.25,-0.7712221004259163,under,True,-1.0,-1.0,-1.0,-1.0,draftkings,-110.0,165.0,-3.2954545454545325,mid,mid,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500172,2025-07-30,2025,Regular Season,170.67567183502007,165.25,5.425671835020069,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,165.0,1.4772727272727195,mid,mid,0.0,home_more,mid,weekday,10,,
extension,T-24h,total,1022500173,2025-07-31,2025,Regular Season,157.02530586917078,153.75,3.2753058691707793,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-115.0,152.5,0.3409090909090935,small,low,0.0,equal,mid,weekday,6,,
extension,T-24h,total,1022500174,2025-08-01,2025,Regular Season,163.07569970725137,164.5,-1.424300292748626,under,True,-1.0,-1.0,-1.0,-1.0,betrivers,-115.0,165.5,-3.0,small,mid,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500175,2025-08-01,2025,Regular Season,169.35409341231593,168.35,1.0040934123159388,over,True,-1.0,-1.0,-1.0,-1.0,fanatics,-110.0,167.5,3.740909090909099,large,mid,0.0,home_more,mid,weekday,10,,
extension,T-24h,total,1022500177,2025-08-01,2025,Regular Season,167.709624298312,169.7,-1.9903757016879808,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,170.5,-5.572727272727292,small,high,0.0,equal,mid,weekday,10,,
extension,T-24h,total,1022500178,2025-08-01,2025,Regular Season,167.0262152530911,166.55,0.4762152530910839,over,False,0.9090909090909091,1.0,0.8771929824561403,1.0,fanduel,-114.0,166.0,2.8136363636363626,mid,mid,0.0,home_more,mid,weekday,10,,
extension,T-24h,total,1022500179,2025-08-02,2025,Regular Season,167.15148593278678,165.3125,1.838985932786784,over,True,0.9090909090909091,1.0,0.8547008547008547,1.0,betrivers,-117.0,164.5,1.1875,mid,mid,0.0,home_more,mid,weekend,8,,
extension,T-24h,total,1022500180,2025-08-03,2025,Regular Season,160.60944668730662,159.41666666666666,1.1927800206399581,over,True,0.9090909090909091,1.0,0.9259259259259259,1.0,draftkings,-108.0,159.0,-1.6439393939393767,mid,low,0.0,away_more,mid,weekend,6,,
extension,T-24h,total,1022500181,2025-08-03,2025,Regular Season,167.23048156617511,168.91666666666666,-1.6861851004915422,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,169.5,-1.7196969696969688,large,mid,0.0,equal,mid,weekend,6,,
extension,T-24h,total,1022500182,2025-08-03,2025,Regular Season,161.44187415396942,164.72727272727272,-3.285398573303297,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,165.0,0.13636363636362603,large,mid,0.0,equal,mid,weekend,11,,
extension,T-24h,total,1022500183,2025-08-03,2025,Regular Season,158.036042565594,156.5,1.5360425655939878,over,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,156.5,0.5,mid,low,0.0,away_more,mid,weekend,9,,
extension,T-24h,total,1022500184,2025-08-03,2025,Regular Season,166.26027905935928,158.33333333333334,7.926945726025934,over,True,-1.0,-1.0,-1.0,-1.0,betrivers,-113.0,157.5,4.939393939393938,small,low,0.0,equal,mid,weekend,6,,
extension,T-24h,total,1022500190,2025-08-06,2025,Regular Season,159.24228183241115,159.57142857142858,-0.32914673901743186,under,False,0.9090909090909091,1.0,0.8849557522123894,1.0,betrivers,-113.0,160.0,1.6168831168831161,mid,low,0.0,equal,mid,weekday,7,,
extension,T-24h,total,1022500191,2025-08-07,2025,Regular Season,161.2170943500109,158.4090909090909,2.808003440920004,over,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,157.5,2.318181818181813,large,low,0.0,away_more,mid,weekday,11,,
extension,T-24h,total,1022500192,2025-08-07,2025,Regular Season,171.3696349452825,174.63636363636363,-3.266728691081113,under,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,175.0,-0.5,large,high,0.0,equal,mid,weekday,11,,
extension,T-24h,total,1022500193,2025-08-07,2025,Regular Season,166.0043390160397,170.63636363636363,-4.632024620323932,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,171.0,-1.863636363636374,mid,high,0.0,equal,late,weekday,11,,
extension,T-24h,total,1022500194,2025-08-08,2025,Regular Season,168.18115234512834,172.27777777777777,-4.096625432649432,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,173.0,-2.176767676767696,large,high,0.0,equal,late,weekday,9,,
extension,T-24h,total,1022500195,2025-08-08,2025,Regular Season,164.70797403303357,156.94444444444446,7.763529588589108,over,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,156.5,0.5101010101010104,large,low,0.0,equal,late,weekday,9,,
extension,T-24h,total,1022500196,2025-08-08,2025,Regular Season,163.44459004968985,161.61111111111111,1.833478938578736,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,161.5,0.9343434343434183,small,low,0.0,away_more,late,weekday,9,,
extension,T-24h,total,1022500197,2025-08-09,2025,Regular Season,167.7682839951052,166.44444444444446,1.3238395506607503,over,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,166.0,-1.4898989898989896,small,mid,0.0,home_more,mid,weekend,9,,
extension,T-24h,total,1022500198,2025-08-09,2025,Regular Season,162.37756578535152,165.22222222222223,-2.8446564368707072,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,draftkings,-110.0,166.0,1.2222222222222285,large,mid,0.0,equal,late,weekend,9,,
extension,T-24h,total,1022500199,2025-08-10,2025,Regular Season,170.89931275570484,166.5,4.399312755704841,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-108.0,166.5,1.0454545454545325,small,mid,0.0,equal,late,weekend,6,,
extension,T-24h,total,1022500200,2025-08-10,2025,Regular Season,160.86300856148668,165.5,-4.63699143851332,under,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,165.5,2.2272727272727195,small,mid,0.0,equal,late,weekend,6,,
extension,T-24h,total,1022500201,2025-08-10,2025,Regular Season,170.9708169944846,170.5,0.4708169944846077,over,False,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,170.5,1.681818181818187,small,high,0.0,away_more,late,weekend,7,,
extension,T-24h,total,1022500202,2025-08-10,2025,Regular Season,163.0891370343955,164.5,-1.4108629656045082,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,fanduel,-108.0,164.5,-1.4545454545454675,small,mid,0.0,equal,late,weekend,7,,
extension,T-24h,total,1022500203,2025-08-10,2025,Regular Season,164.38342160420976,167.5,-3.116578395790242,under,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,167.5,0.13636363636362603,large,mid,0.0,away_more,late,weekend,9,,
extension,T-24h,total,1022500204,2025-08-11,2025,Regular Season,157.8250185021131,157.9,-0.07498149788690966,under,False,0.9090909090909091,1.0,0.9090909090909091,1.0,draftkings,-110.0,158.5,3.627272727272725,large,low,0.0,home_more,late,weekday,5,,
extension,T-24h,total,1022500205,2025-08-12,2025,Regular Season,166.34821784024086,169.5,-3.1517821597591364,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,169.5,-0.7272727272727195,mid,mid,0.0,home_more,late,weekday,11,,
extension,T-24h,total,1022500206,2025-08-12,2025,Regular Season,174.92004962156994,178.6818181818182,-3.7617685602482425,under,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,179.5,3.2272727272727195,small,high,0.0,equal,late,weekday,11,,
extension,T-24h,total,1022500207,2025-08-13,2025,Regular Season,156.8561953632293,158.9,-2.043804636770716,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,159.5,-0.14545454545452685,small,low,0.0,away_more,late,weekday,10,,
extension,T-24h,total,1022500208,2025-08-13,2025,Regular Season,153.45635858853734,149.95,3.5063585885373527,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,149.0,-0.9954545454545212,small,low,0.0,home_more,late,weekday,10,,
extension,T-24h,total,1022500209,2025-08-13,2025,Regular Season,169.75763556063566,170.0,-0.24236443936433716,under,False,0.9090909090909091,1.0,0.8695652173913043,1.0,fanatics,-115.0,170.5,-2.0909090909090935,small,high,0.0,home_more,late,weekday,10,,
extension,T-24h,total,1022500210,2025-08-13,2025,Regular Season,163.42505550284795,160.3,3.1250555028479425,over,True,-1.0,-1.0,0.0,0.0,williamhill_us,-110.0,160.0,0.7909090909090821,small,low,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500213,2025-08-15,2025,Regular Season,171.78009297903526,178.625,-6.84490702096474,under,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,179.0,0.26136363636362603,small,high,0.0,equal,late,weekday,4,,
extension,T-24h,total,1022500216,2025-08-16,2025,Regular Season,169.9255285990214,165.5,4.425528599021391,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,165.5,0.5454545454545325,small,mid,0.0,home_more,late,weekend,6,,
extension,T-24h,total,1022500217,2025-08-17,2025,Regular Season,170.19427679143934,168.58333333333334,1.610943458105993,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,168.5,3.1893939393939377,mid,mid,0.0,equal,late,weekend,6,,
extension,T-24h,total,1022500218,2025-08-17,2025,Regular Season,162.8647214385946,165.5,-2.635278561405414,under,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,165.5,-1.363636363636374,large,mid,0.0,home_more,late,weekend,6,,
extension,T-24h,total,1022500219,2025-08-17,2025,Regular Season,166.58962214720293,168.66666666666666,-2.077044519463726,under,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,169.0,-2.696969696969717,large,mid,0.0,equal,late,weekend,6,,
extension,T-24h,total,1022500220,2025-08-17,2025,Regular Season,161.66183667889726,163.45,-1.7881633211027292,under,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,163.5,-0.5500000000000114,small,mid,0.0,equal,late,weekend,10,,
extension,T-24h,total,1022500221,2025-08-17,2025,Regular Season,156.8550964236581,153.57142857142858,3.283667852229513,over,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,152.5,-1.162337662337677,mid,low,0.0,equal,late,weekend,7,,
extension,T-24h,total,1022500222,2025-08-19,2025,Regular Season,168.9813937376813,166.6,2.381393737681293,over,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,166.5,-0.1909090909090878,small,mid,0.0,equal,late,weekday,5,,
extension,T-24h,total,1022500223,2025-08-19,2025,Regular Season,162.85984975206412,158.16666666666666,4.6931830853974645,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,157.5,-0.2575757575757507,mid,low,0.0,equal,late,weekday,3,,
extension,T-24h,total,1022500227,2025-08-20,2025,Regular Season,173.02797015104275,180.5,-7.4720298489572485,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,180.5,-1.9090909090909065,mid,high,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500228,2025-08-21,2025,Regular Season,161.94350448180182,157.0,4.943504481801824,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-112.0,156.5,1.0909090909090935,small,low,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500229,2025-08-21,2025,Regular Season,161.8856998545375,165.6,-3.714300145462488,under,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,166.0,3.190909090909088,large,mid,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500230,2025-08-21,2025,Regular Season,162.79149912329962,159.2,3.591499123299627,over,True,-1.0,-1.0,-1.0,-1.0,betrivers,-115.0,158.5,2.1181818181818244,small,low,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500231,2025-08-21,2025,Regular Season,167.54922082031365,167.7,-0.1507791796863387,under,False,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,168.0,-2.709090909090918,small,mid,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500233,2025-08-22,2025,Regular Season,163.9481653723655,169.0,-5.051834627634491,under,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,169.5,-0.4090909090909065,mid,mid,0.0,away_more,late,weekday,9,,
extension,T-24h,total,1022500239,2025-08-24,2025,Regular Season,158.34391491929085,158.5,-0.15608508070914695,under,False,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,158.5,0.045454545454532536,small,low,0.0,equal,late,weekend,1,,
extension,T-24h,total,1022500240,2025-08-24,2025,Regular Season,167.5773783484263,166.125,1.4523783484262935,over,True,0.9090909090909091,1.0,0.8547008547008547,1.0,betrivers,-117.0,165.5,1.738636363636374,large,mid,0.0,equal,late,weekend,8,,
extension,T-24h,total,1022500241,2025-08-25,2025,Regular Season,164.23555899282275,165.08333333333334,-0.8477743405105969,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,166.0,-2.1893939393939377,large,mid,0.0,equal,late,weekday,6,,
extension,T-24h,total,1022500242,2025-08-25,2025,Regular Season,162.56061335603113,163.5,-0.9393866439688736,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,164.0,-2.5454545454545325,large,mid,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500243,2025-08-26,2025,Regular Season,167.23727529538704,165.55,1.6872752953870247,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,165.0,2.904545454545456,small,mid,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500244,2025-08-26,2025,Regular Season,170.31307104919065,175.8,-5.486928950809357,under,True,-1.0,-1.0,0.8849557522123894,1.0,betrivers,-113.0,176.5,-1.7454545454545212,mid,high,0.0,home_more,late,weekday,10,,
extension,T-24h,total,1022500245,2025-08-27,2025,Regular Season,161.54993260513191,162.5,-0.9500673948680856,under,True,0.9090909090909091,1.0,0.9523809523809523,1.0,betmgm,-105.0,162.5,0.2727272727272805,small,low,0.0,home_more,late,weekday,10,,
extension,T-24h,total,1022500246,2025-08-27,2025,Regular Season,160.62740230228985,164.5625,-3.935097697710148,under,True,-1.0,-1.0,-1.0,-1.0,betrivers,-108.0,165.0,-0.619318181818187,small,mid,0.0,home_more,late,weekday,8,,
extension,T-24h,total,1022500247,2025-08-28,2025,Regular Season,162.42675655926314,162.88888888888889,-0.4621323296257458,under,False,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,163.0,3.5707070707070727,large,low,0.0,away_more,late,weekday,9,,
extension,T-24h,total,1022500248,2025-08-28,2025,Regular Season,163.8022404176731,163.88888888888889,-0.08664847121579555,under,False,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,164.0,-0.9292929292929273,large,mid,0.0,home_more,late,weekday,9,,
extension,T-24h,total,1022500249,2025-08-28,2025,Regular Season,161.0028451291139,163.45,-2.447154870886095,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,164.0,-1.095454545454544,large,mid,0.0,away_more,late,weekday,10,,
extension,T-24h,total,1022500250,2025-08-29,2025,Regular Season,161.8329121410492,163.65,-1.8170878589507993,under,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,164.0,-2.1681818181818073,large,mid,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500251,2025-08-29,2025,Regular Season,173.7793466764,178.1,-4.320653323599998,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,178.5,-1.1272727272727252,small,high,0.0,equal,late,weekday,10,,
extension,T-24h,total,1022500252,2025-08-30,2025,Regular Season,162.4579566658079,164.45,-1.9920433341920898,under,True,0.9090909090909091,1.0,0.8928571428571429,1.0,betrivers,-112.0,165.5,0.9954545454545212,large,mid,0.0,home_more,late,weekend,10,,
extension,T-24h,total,1022500253,2025-08-30,2025,Regular Season,153.83183207880512,150.75,3.081832078805121,over,True,0.9090909090909091,1.0,0.8695652173913043,1.0,fanduel,-115.0,149.5,-2.386363636363626,mid,low,0.0,home_more,late,weekend,10,,
extension,T-24h,total,1022500254,2025-08-30,2025,Regular Season,160.9006541487644,162.5,-1.5993458512355971,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,162.5,-0.45454545454546746,large,low,0.0,equal,late,weekend,10,,
extension,T-24h,total,1022500255,2025-08-30,2025,Regular Season,166.36845839736867,164.65,1.7184583973686642,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-115.0,163.5,2.804545454545462,small,mid,0.0,equal,late,weekend,10,,
extension,T-24h,total,1022500256,2025-08-31,2025,Regular Season,164.48449093098122,171.66666666666666,-7.182175735685433,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,172.5,3.166666666666657,mid,high,0.0,home_more,late,weekend,9,,
extension,T-24h,total,1022500257,2025-08-31,2025,Regular Season,161.90795798404827,157.6,4.307957984048272,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,157.5,1.5363636363636317,small,low,0.0,away_more,late,weekend,5,,
extension,T-24h,total,1022500258,2025-09-01,2025,Regular Season,160.95063738015938,159.25,1.7006373801593782,over,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,159.0,0.02272727272728048,large,low,0.0,away_more,late,weekday,6,,
extension,T-24h,total,1022500259,2025-09-01,2025,Regular Season,165.05091297632845,167.6,-2.5490870236715466,under,True,0.9090909090909091,1.0,0.8928571428571429,1.0,fanduel,-112.0,169.5,-1.9454545454545382,large,mid,0.0,away_more,late,weekday,10,,
extension,T-24h,total,1022500260,2025-09-01,2025,Regular Season,169.81383940146696,174.35,-4.53616059853303,under,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,174.5,1.2590909090909008,mid,high,0.0,home_more,late,weekday,10,,
extension,T-24h,total,1022500261,2025-09-02,2025,Regular Season,161.78402699479085,156.5,5.28402699479085,over,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,156.0,-0.22727272727271952,mid,low,0.0,away_more,late,weekday,7,,
extension,T-24h,total,1022500262,2025-09-02,2025,Regular Season,163.80367336883438,164.9,-1.0963266311656241,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,165.5,-1.4636363636363683,mid,mid,0.0,home_more,late,weekday,10,,
extension,T-24h,total,1022500263,2025-09-03,2025,Regular Season,167.32347937179017,168.5,-1.176520628209829,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,168.5,-1.636363636363626,mid,mid,0.0,equal,late,weekday,7,,
extension,T-24h,total,1022500264,2025-09-03,2025,Regular Season,159.31434310400823,162.16666666666666,-2.8523235626584267,under,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,162.5,-0.8333333333333428,small,low,0.0,home_more,late,weekday,9,,
extension,T-24h,total,1022500265,2025-09-04,2025,Regular Season,158.79854692403546,160.5,-1.7014530759645368,under,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,160.5,2.0909090909090935,large,low,0.0,home_more,late,weekday,8,,
extension,T-24h,total,1022500266,2025-09-04,2025,Regular Season,158.61876927501112,158.9,-0.28123072498888746,under,False,-1.0,-1.0,-1.0,-1.0,draftkings,-110.0,159.5,-0.9181818181818073,large,low,0.0,away_more,late,weekday,5,,
extension,T-24h,total,1022500267,2025-09-04,2025,Regular Season,165.94509005039987,164.5,1.4450900503998696,over,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,164.5,-1.0454545454545325,small,mid,0.0,home_more,late,weekday,9,,
